FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aaron,Lennon,MID,BUR,4900000,0,5,0.333333333333333,6.80272108843537E-08,1.02040816326531E-06,0,1633,1,1,0,0,0,0,0,1,12,-1,0,5,1,0.1,0,0.5,0,0,0,0,0,0,1696,0,-1,0,0,110,5,0,0,13,Aston Villa,Everton,Man Utd,Leeds United F.C.,Leicester,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Bernd,Leno,GLK,ARS,4600000,0,4,0.25,5.43478260869565E-08,8.69565217391304E-07,0,179943,0,9,0,9,0,0,0,0.9,413,-4,0,4,4,0,0,0,0,0,0,0,0,0.9,60623,0,-1,0,0,270,21,0,0,48,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Marc,Leonard,MID,BHA,4500000,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0,0,23,0,0,0,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2708,0,-1,0,0,0,81,0,0,0,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,9,0.5625,1.33928571428571E-07,2.14285714285714E-06,0,12338,1,4,0,0,0,0,0,2.1,112,-3,0,9,3,0.3,0,1.3,0,0,1,0,0,0.1,8448,0,-1,0,0,247,90,0,0,34,Liverpool,Man City,Man Utd,Everton,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.5
Victor,Lindelof,DEF,MUN,4800000,0,34,2.6,5.41666666666667E-07,7.08333333333333E-06,0,76116,2,22,0,0,0,0,0,7.1,1095,-2,0,34,2,0.6,0,3,1,0,3,0,2,0.6,62866,0,-1,0,0,1086,100,0,0,234,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,1.8,2.4,1.9,2.1,2.5,2.5,2,2.9,1.4,3.2,3.6,3.5,1.8,2.5,2.3,2.5,2.6,2.9,2.6,1.9,28.5
Jesse,Lingard,MID,MUN,6800000,0,19,1.1875,1.74632352941176E-07,2.79411764705882E-06,0,141624,0,4,0,0,0,2,0,2.8,272,-2,0,19,2,0.1,0,0.6,1,0,0,0,0,1,52949,0,-1,0,0,88,78,0,0,64,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,17
Tino,Livramento,DEF,SOU,4400000,0,53,3.1,7.04545454545455E-07,1.20454545454545E-05,0,828379,2,26,0,0,0,1,0,12,25106,4,1,53,-4,0.2,0,0.8,2,0,5,0,1,19.7,2298911,0,-1,0,0,1525,2137,-1,0,284,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,1.9,0,3.1,4.6,3.1,2.7,4.2,3.4,3.2,3.9,3.6,2.2,2.4,2.6,3.1,4,4.4,3.1,3.5,3.4,4.4,2.3,64.1
Diego,Llorente,DEF,LEE,4500000,-1,37,2.8,6.22222222222222E-07,8.22222222222222E-06,0,55565,4,20,0,0,0,1,0,8.2,1014,0,0,37,0,0.5,0,2.2,4,0,3,0,0,0.5,79798,0,-1,0,1,1087,112,0,0,201,Man City,Arsenal,Liverpool,Aston Villa,Burnley,3,3.8,3.4,3.2,3.2,2.8,2.6,1.9,2.4,2.7,4.2,2,3.1,2.4,2.7,1.5,3.4,1.7,3.6,2.4,3.1,3,30.3
Hugo,Lloris,GLK,TOT,5400000,0,63,4.5,8.33333333333333E-07,1.16666666666667E-05,0,754309,0,17,0,40,0,0,0,11.7,4728,-1,0,63,1,1.1,0,5.7,7,0,6,0,0,7.9,888464,0,-1,0,2,1260,509,0,0,276,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,6.4,6,3.4,3.1,6.8,5.7,5.6,5.5,5.2,5,6.5,5.2,6.4,5.4,3.8,6.2,5.3,5.3,5.4,6.3,4.4,35.2
Giovani,Lo Celso,MID,TOT,5900000,0,9,0.642857142857143,1.08958837772397E-07,1.52542372881356E-06,0,15990,0,4,0,0,0,0,0,1.5,16,-1,0,9,1,0,0,0,0,0,0,0,0,0.1,6402,0,-1,0,0,208,35,0,0,34,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.4
Jurgen,Locadia,FWD,BHA,4500000,0,1,0.0666666666666667,1.48148148148148E-08,2.22222222222222E-07,0,106000,0,0,0,0,0,0,0,0.2,3072,0,-1,1,0,0,0,0.2,0,0,0,0,0,2.2,282752,0,-1,0,0,22,5371,1,0,0,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,0,28,1.75,3.24074074074074E-07,5.18518518518519E-06,0,24436,0,9,0,0,0,0,0,5.2,250,-1,0,28,1,0.3,0,1.5,1,0,1,0,3,0.2,28130,0,-1,0,0,628,117,0,0,120,Everton,Wolverhampton,Aston Villa,Brighton,Liverpool,1,1.5,1,0.9,0.9,0.9,1,0,0,1,0.9,1.2,1.5,1.4,0.9,1.2,0.9,0.9,0.9,1.1,1.1,1.3,37.7
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,3611,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6283,0,-1,0,0,0,18,0,0,0,Chelsea,Burnley,Newcastle,Brighton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,13451,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8441,0,-1,0,0,0,60,0,0,0,Aston Villa,Everton,Man Utd,Leeds United F.C.,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,1,2,0.125,2.31481481481481E-08,3.7037037037037E-07,0,28031,0,0,0,0,0,0,0,0.4,177,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.2,19085,0,-1,0,0,36,256,0,0,3,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Ademola,Lookman,MID,LEI,6000000,0,21,1.3125,2.1875E-07,3.5E-06,0,15788,1,14,0,0,0,1,0,3.5,301,0,0,21,0,0.4,0,2.2,1,0,0,0,0,0.1,18459,0,-1,0,0,585,1,0,0,74,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,0,0.7,0.9,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.9,0.8,0.8,0.7,0.7,0.9,0.9,43.1
Imran,Louza,MID,WAT,5200000,0,5,0.3125,6.00961538461538E-08,9.61538461538461E-07,0,3114,2,10,0,0,0,0,0,1,16,-3,0,5,3,0.2,0,0.8,0,0,0,0,0,0,1146,0,-1,0,0,283,6,0,0,29,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.9
Matthew,Lowton,DEF,BUR,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,205143,2,21,0,0,0,1,0,12,905,-1,0,53,1,0.9,0,3.8,5,0,3,0,3,1.9,168957,0,-1,0,1,1334,1626,0,0,262,Aston Villa,Everton,Man Utd,Leeds United F.C.,Leicester,0,2.8,4.5,3.9,3.8,3.5,3.3,3.8,4.9,3.9,2.4,4.6,4.2,3.7,4.9,3.3,3.9,3.6,2.2,4.4,4,3.6,59.8
,Lucas Moura,MID,TOT,6400000,0,36,2.8,4.375E-07,5.625E-06,0,197118,2,12,0,0,0,1,0,5.6,1942,-1,0,36,1,0.9,0,5.7,1,0,5,0,1,1.3,207070,0,-1,0,0,991,1195,0,0,142,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,1.6,3.2,1.9,2.5,2.8,1.7,3.2,3,1.4,1.5,2.7,1.8,2.2,3.6,1.5,2.5,1.7,2.5,1.4,3.2,2.2,62.7
Romelu,Lukaku,FWD,CHE,11500000,0,35,3.2,2.78260869565217E-07,3.04347826086957E-06,0,3797268,0,5,0,0,0,3,0,3,5718,0,0,35,0,0.1,0,0.7,5,0,4,0,0,10,3597749,0,-1,0,1,693,2383,0,0,133,Everton,Wolverhampton,Aston Villa,Brighton,Liverpool,3.7,2.8,2.5,2.6,2.1,2.6,2.9,0,0,2.7,3.5,3.2,4.1,3.5,2.8,3.1,3.9,2.7,3.6,2.1,3.8,4.1,61.3
,Lyanco,DEF,SOU,4400000,0,7,0.4375,9.94318181818182E-08,1.59090909090909E-06,0,1604,1,8,0,0,0,0,0,1.6,21,-1,0,7,1,0.2,0,0.8,0,0,0,0,0,0,1565,0,-1,0,0,347,15,0,0,55,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,0.2,0,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9163,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Liverpool,Man City,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,1,28,1.86666666666667,3.52201257861635E-07,5.28301886792453E-06,0,56296,1,4,0,0,0,2,0,5.3,117,-2,0,28,2,0,0,0.2,3,0,1,0,1,0.3,46399,0,-1,0,0,316,20,0,0,96,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,1.4,0,1.1,1.1,1,1.5,1.1,0,1.6,1.5,1.5,1.4,0.9,0.9,1.6,0.9,0.9,1.5,1.6,0.9,1,0.9,32.2
James,Maddison,MID,LEI,6800000,0,69,4.3,6.32352941176471E-07,1.01470588235294E-05,0,869492,1,18,0,0,0,4,0,10.1,4816,-2,0,69,2,1.3,0,8.8,9,0,2,0,4,9.2,736319,0,-1,0,3,1002,21691,0,0,229,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,2.9,2.8,5.5,4.6,4.2,2.9,3.8,5.3,4,4.5,3.2,4.2,4.3,5.3,4.9,5.2,3.5,4.6,5.3,5.4,81.8
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,837,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,-1,0,0,0,17,0,0,0,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,0,37,2.6,4.81481481481482E-07,6.85185185185185E-06,0,804059,3,21,0,0,0,0,0,6.9,1995,-1,0,37,1,0.4,0,2.2,3,0,5,0,0,5.1,200806,0,-1,0,0,1214,3278,0,1,230,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,1.8,2.4,1.9,2.1,2.5,2.5,2,2.9,1.4,3.2,3.6,3.5,1.8,2.5,2.3,2.5,2.6,2.9,2.6,1.9,42.3
Riyad,Mahrez,MID,MCI,8600000,13,46,2.875,3.34302325581395E-07,5.34883720930233E-06,0,776181,0,5,0,0,0,3,0,5.3,1073,-4,0,46,4,0.4,0,3.7,2,0,2,0,3,2.4,312531,0,-1,0,1,583,6163,0,0,186,Leeds United F.C.,Newcastle,Leicester,Brentford F.C.,Arsenal,2.5,2.7,2.3,2.2,1.6,1.8,2.3,2.3,2.7,2.7,1.9,1.9,1.9,2.3,2.4,1.5,2.9,3.2,1.9,3.4,1.8,3,84.2
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,0.75,1.44230769230769E-07,2.30769230769231E-06,0,7373,0,4,0,0,0,0,0,2.3,46,-3,0,12,3,0,0,0.2,0,0,2,0,0,0.1,3310,0,-1,0,0,263,69,0,0,44,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.3
Sadio,Mane,MID,LIV,11900000,0,82,5.1,4.28571428571429E-07,6.89075630252101E-06,0,577913,1,12,0,0,0,7,0,6.9,5373,-1,0,82,1,0.3,0,3.8,2,0,9,0,2,3.9,534943,0,-1,0,1,1360,1495,0,0,226,Newcastle,Tottenham,Leeds United F.C.,Leicester,Chelsea,7.2,4.7,5.6,5.4,5.3,5.3,5,5.3,6,6.8,4.3,4.8,5.7,4.5,6.8,3.9,5.1,5.8,6.4,6,5.8,6.2,152
Javier,Manquillo,DEF,NEW,4000000,0,26,2.6,6.5E-07,6.5E-06,0,692662,4,18,0,0,0,1,0,6.5,3689,0,0,26,0,0.2,0,1,0,0,1,0,2,7.6,595821,0,-1,0,0,855,1492,0,0,138,Liverpool,Man City,Man Utd,Everton,Southampton,3,3.3,2.5,2,1.4,1.8,2.4,3.1,3,2.4,2.6,2.8,3,2.7,2.9,2.4,2.3,2,3.5,2.6,3.5,2,30.4
Fernando,Marcal,DEF,WOL,4200000,6,35,2.1875,5.20833333333333E-07,8.33333333333333E-06,0,802935,2,8,0,0,0,0,0,8.3,744,-3,0,35,3,0.2,0,1,3,0,3,0,2,1.4,879634,0,-1,0,1,774,908,0,0,146,Brighton,Chelsea,Watford,Arsenal,Man Utd,2.2,2.1,1.1,1.9,2.2,1.6,2.4,2.4,2.7,1.4,2.2,1.8,1.9,2.3,2,1.3,2.3,1.8,1.9,2.7,1.9,2.7,22.6
Solomon,March,MID,BHA,5300000,2,27,1.8,3.39622641509434E-07,5.09433962264151E-06,0,11067,1,11,0,0,0,0,0,5.1,54,-2,0,27,2,0.3,0,1.6,0,0,3,0,1,0.1,6855,0,-1,0,0,758,32,0,0,93,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,1.3,0,1,1,0.9,1.4,1,0,1.5,1.4,1.4,1.3,0.9,0.9,1.5,0.9,0.9,1.4,1.5,0.9,0.9,0.9,47.8
Pablo,Mari,DEF,ARS,4200000,0,1,0.0625,1.48809523809524E-08,2.38095238095238E-07,0,13532,1,4,0,0,0,0,0,0.2,31,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5325,0,-1,0,0,180,15,0,0,35,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,-1,0,0,0,9,0,0,0,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,27239,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Brighton,Chelsea,Watford,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,-1,0,0,0,17,0,0,0,Norwich,Burnley,Chelsea,Leeds United F.C.,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,13,0.8125,1.06907894736842E-07,1.71052631578947E-06,0,141526,0,3,0,0,0,1,0,1.7,244,-4,0,13,4,0.1,0,0.4,2,0,0,0,0,0.6,27025,0,-1,0,0,199,16,0,0,38,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Aston Villa,Arsenal,Crystal Palace,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,7,37,2.3125,4.44711538461538E-07,7.11538461538462E-06,0,39329,1,6,0,0,0,2,0,7.1,406,-3,0,37,3,0.9,0,4.5,0,0,3,0,3,0.6,53628,0,-1,0,0,516,11694,0,0,117,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,1.7,1.2,1.5,2.3,1.3,1.2,2.5,1.7,0,1.9,1.2,1.7,1.9,1.2,1.2,1.9,1.3,1.5,1.2,2,1.5,2.1,48.4
Emiliano,Martinez,GLK,AVL,5500000,7,67,4.2,7.63636363636364E-07,1.21818181818182E-05,0,1877016,1,22,0,49,0,0,0,12.2,2972,0,0,67,0,0.7,0,3.8,7,0,5,0,0,13.6,417224,0,-1,1,1,1440,5041,0,0,324,Norwich,Burnley,Chelsea,Leeds United F.C.,Brentford F.C.,3.9,5.8,5.8,4.6,4.9,5.2,4,6.3,2.8,4.1,4.6,5.1,4.6,6.3,4.1,6.3,6,3.4,5.7,3.9,5.6,4.8,42.4
Adam,Masina,DEF,WAT,4300000,0,10,0.625,1.45348837209302E-07,2.32558139534884E-06,0,12908,0,15,0,0,0,0,0,2.3,23,-2,0,10,2,0.1,0,0.6,0,0,0,0,0,0.1,6607,0,-1,0,0,686,2,0,0,100,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,25.4
Arthur,Masuaku,DEF,WHU,4400000,1,21,1.3125,2.98295454545455E-07,4.77272727272727E-06,0,6652,0,4,0,0,0,1,0,4.8,248,-1,0,21,1,0.7,0,3.3,3,0,1,0,0,0.2,17582,0,-1,0,1,315,3097,0,0,88,Arsenal,Southampton,Watford,Crystal Palace,Leeds United F.C.,0.7,0,0.7,0.7,0.7,1.1,0.9,0.7,0.7,0.7,0.7,1.2,1,1.2,1,1,0.9,1.2,1.2,0.7,1.1,0.9,15
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,6086,0,0,0,0,0,0,0,0,47,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3262,0,-1,0,0,0,4,0,0,0,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,0,2,0.125,2.40384615384615E-08,3.84615384615385E-07,0,15197,0,2,0,0,0,0,0,0.4,68,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,9371,0,-1,0,0,60,79,0,0,6,Southampton,Tottenham,Norwich,West Ham,Brighton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4400000,0,19,1.1875,2.69886363636364E-07,4.31818181818182E-06,0,46716,0,9,0,0,0,0,0,4.3,289,-1,0,19,1,0.2,0,0.8,0,0,0,0,2,0.3,40702,0,-1,0,0,471,52,0,0,97,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,22.3
Joel,Matip,DEF,LIV,4900000,0,50,4.2,8.57142857142857E-07,1.02040816326531E-05,0,422741,0,10,0,0,0,0,0,10.2,1114,-1,0,50,1,0.7,0,3.5,1,0,7,0,0,2.7,550490,0,-1,0,0,1080,1802,0,0,251,Newcastle,Tottenham,Leeds United F.C.,Leicester,Chelsea,4.4,5.2,5.8,4.2,5.9,5.5,3.7,4.2,4.7,5.1,4.8,5.4,5.4,4.6,3.5,5.5,4.1,5.5,3.6,6.1,3.7,4.4,43.6
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,13837,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24247,0,-1,0,0,0,48,0,0,0,Southampton,Tottenham,Norwich,West Ham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6400000,0,55,3.9,6.09375E-07,8.59375E-06,0,608045,4,13,0,0,0,6,0,8.6,9735,-1,-1,55,1,0.6,0,4,11,0,4,0,0,4.4,771405,0,-1,0,2,1014,7709,1,0,177,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,3.1,0,4,3.2,4.5,4.7,4.9,0,5.2,4.6,4.4,4.9,3.1,3.3,4.8,3.1,3.2,4.7,3.7,3.9,4.9,3.9,70
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,2089,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2326,0,-1,0,0,0,15,0,0,0,Leeds United F.C.,Newcastle,Leicester,Brentford F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5400000,0,52,3.5,6.48148148148148E-07,9.62962962962963E-06,0,485286,2,18,0,0,0,3,0,9.6,3082,-1,1,52,1,0.7,0,4,3,0,4,0,1,2.4,591865,0,-1,0,0,1277,3542,-1,0,124,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,3.2,2.2,3.9,2.1,3.7,2.1,3.9,2.3,4.4,3.7,4,3,3,2.7,4,3.5,3.2,4,2.7,3.2,76.8
James,McArthur,MID,CRY,4300000,0,33,3,6.97674418604651E-07,7.67441860465116E-06,0,436256,3,12,0,0,0,0,0,7.7,2708,-2,0,33,2,0,0,0,4,0,4,0,2,1.7,523545,0,-1,0,0,950,1105,0,0,171,Southampton,Tottenham,Norwich,West Ham,Brighton,0,0,0,0,0,2,1.8,2.4,1.9,2.3,3.6,2.6,2.1,2.4,3.2,1.8,1.6,3,2,3.8,1.7,2.3,42.2
James,McAtee,MID,MCI,4500000,0,1,0.0625,1.38888888888889E-08,2.22222222222222E-07,0,118,0,0,0,0,0,0,0,0.2,9,0,0,1,0,0,0,0.2,0,0,0,0,0,0,180,0,-1,0,0,3,4,0,0,2,Leeds United F.C.,Newcastle,Leicester,Brentford F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,0.0625,1.38888888888889E-08,2.22222222222222E-07,0,4,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0.2,0,1,0,0,0,0,0,0,28,0,-1,0,0,2,10,0,0,3,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4500000,0,0,0,0,0,0,1264,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,0,-1,0,0,0,4,0,0,0,Man City,Arsenal,Liverpool,Aston Villa,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,0,53,3.5,7.77777777777778E-07,1.17777777777778E-05,0,365994,1,21,0,39,0,0,0,11.8,8129,0,0,53,0,0.2,0,1,3,0,5,0,0,2.9,465594,0,-1,0,0,1350,93,0,0,260,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,0,0,0,0,0,3.3,4.9,3.9,3.8,4.6,4.3,2.7,2.9,3.1,3.7,4.7,5.1,3.8,4.2,4.1,4.9,2.8,31.7
John,McGinn,MID,AVL,5800000,3,60,3.8,6.55172413793103E-07,1.03448275862069E-05,0,162193,4,24,0,0,0,3,0,10.3,3379,-2,0,60,2,0.8,0,4.5,8,0,4,0,2,1.9,226109,0,-1,0,2,1386,3942,0,0,242,Norwich,Burnley,Chelsea,Leeds United F.C.,Brentford F.C.,3.5,4.9,3.3,2.4,2.8,3.4,2.4,4.2,3.5,5.1,2.9,5,2.4,4.5,3.8,4.5,2.7,2.7,5.1,3.2,4.9,1.9,83.4
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,33812,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0.6,27059,0,-1,0,0,0,32,0,0,0,Aston Villa,Arsenal,Crystal Palace,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
