FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,-1,0,0,0,9,0,0,0,Southampton,Man Utd,Leeds United F.C.,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,1,9,3,6E-07,1.8E-06,0,77540,0,3,0,0,0,0,0,1.8,5269,0,0,9,0,0.6,0,3,0,0,1,0,0,5.5,33530,0,-1,0,0,270,2322,0,0,56,Everton,Brentford F.C.,Leicester,Crystal Palace,Arsenal,2.2,2,4.5,1.7,4.4,2,4.5,2.8,2.5,1.5,4.2,1.5,1.5,4.4,4.4,3,4.5,2.3,1.5,4.3,1.5,3.3,1.5,3.8,3.9,1.5,3.8,1.5,3,3.4,3.4,2.7,3.4,4.5,2.2,1.9,4.8
,Ederson,GLK,MCI,6000000,6,14,4.7,7.83333333333333E-07,2.33333333333333E-06,0,92714,0,1,0,1,0,0,0,2.3,5608,0,0,14,0,0.8,0,4.7,0,0,2,0,0,10.5,78759,0,-1,0,0,270,6691,0,0,53,Arsenal,Leicester,Southampton,Chelsea,Liverpool,7,2.4,6.2,2.4,2.4,7,2.4,7,2.4,5.3,4.9,2.4,2.4,7,7,2.4,7,2.4,2.4,7,2.4,7,2.4,7,2.4,7,2.4,7,2.4,7,2.4,7,2.4,5.9,2.4,7,1.6
Samuel,Edozie,MID,MCI,5000000,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,-1,0,0,0,25,0,0,0,Arsenal,Leicester,Southampton,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,6000000,1,11,3.7,6.16666666666667E-07,1.83333333333333E-06,0,35442,1,3,0,0,0,1,0,1.8,4413,0,0,11,0,0.6,0,3.7,1,0,1,0,0,1.5,49723,0,-1,0,0,239,1681,0,0,26,Brentford F.C.,Chelsea,Everton,Man Utd,Tottenham,4.6,1.8,3.6,1.8,1.8,5.3,2.2,3,1.8,3.9,1.8,5.6,5.6,1.8,2,5.1,3.5,1.8,1.8,3.6,1.8,4.5,1.8,5.6,1.8,4.6,1.8,4.7,2.8,2.8,2.6,1.8,4.4,1.8,5.1,1.8,12.1
Anthony,Elanga,MID,MUN,5000000,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,-1,0,0,0,13,0,0,0,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5500000,2,6,2,3.63636363636364E-07,1.09090909090909E-06,0,4024,0,1,0,0,0,0,0,1.1,550,0,0,6,0,0.4,0,2,0,0,1,0,0,0.2,8971,0,-1,0,0,187,3131,0,0,25,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,1,1,1.7,1,3,1,1,1.1,1,1.5,1.4,1,1.8,1.6,1.6,1,1.4,1,1,1.4,1,2.6,1.1,1.3,1.5,1,1,1,2.2,1,1,1,1,1,1,1.8,12.9
,Elneny,MID,ARS,4500000,1,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,16714,0,2,0,0,0,0,0,0.2,953,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.6,7072,0,-1,0,0,45,604,0,0,2,Man City,Norwich,Burnley,Tottenham,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4
Mohamed,Elyounoussi,MID,SOU,5500000,8,8,4,7.27272727272727E-07,1.45454545454545E-06,0,933,0,2,0,0,0,1,0,1.5,84,0,0,8,0,0.5,0,2.7,1,0,0,0,0,0,1244,0,-1,0,0,90,577,0,0,27,Newcastle,West Ham,Man City,Wolverhampton,Chelsea,2.7,3,2,5.4,2.5,4.5,5.2,2.5,5.1,3.4,2,6,3.8,3.7,2.1,4.7,2,2.8,5,4.5,6,2,2,3.6,4.4,2,6,2.9,2.2,3.4,4.7,2,5.2,2,2.5,2,16.2
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1503,0,0,0,0,0,0,0,0.2,79,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Liverpool,Aston Villa,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Chelsea,Everton,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4500000,1,4,1.3,2.88888888888889E-07,8.88888888888889E-07,0,5174,2,5,0,0,0,0,0,0.9,284,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.2,6572,0,-1,0,0,241,353,0,0,30,Tottenham,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,0.6,1.2,0.6,1.1,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,2,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.9,0.6,0.7,0.6,0.6,1,0.6,0.7,0.6,0.9,1,0.6,1.1,0.6,1.7,0.6,5
Jonny,Evans,DEF,LEI,5500000,0,0,0,0,0,0,6645,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0.2,350,0,-1,0,0,0,30,0,0,0,Norwich,Man City,Brighton,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eberechi,Eze,MID,CRY,6000000,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,-1,0,0,0,34,0,0,0,West Ham,Tottenham,Liverpool,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,5000000,1,4,1.3,2.6E-07,8E-07,0,25963,0,5,0,1,0,0,0,0.8,2000,0,0,4,0,0.3,0,1.3,0,0,0,0,0,2,15523,0,-1,0,0,270,1204,0,0,23,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,Brentford F.C.,1.2,0.6,2,0.7,1.3,0.6,1.8,0.6,1,1.2,0.6,1,0.8,0.6,1.2,0.7,0.6,0.6,0.6,1.2,1.5,0.9,0.6,0.6,1.4,0.9,1.1,1.6,0.6,0.6,1,0.7,1.4,0.6,2,0.6,1.7
,Fabinho,MID,LIV,5400000,2,3,1.5,2.77777777777778E-07,5.55555555555556E-07,0,35599,0,1,0,0,0,0,0,0.6,823,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.6,8663,0,-1,0,0,119,917,0,0,17,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,0.8,0.8,1.1,0.8,2.2,0.8,0.8,0.8,0.8,0.9,0.9,0.8,1.2,1,1,0.8,0.8,0.8,0.8,0.9,0.8,1.7,0.8,0.8,0.9,0.8,0.8,0.8,1.4,0.8,0.8,0.8,0.8,0.8,0.8,1.2,3.5
,Fabio Silva,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,24251,0,0,0,0,0,0,0,0.3,1242,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.7,6588,0,-1,0,0,7,543,0,0,6,Man Utd,Watford,Brentford F.C.,Southampton,Newcastle,0.8,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1.1,1,0.5,0.8,0.5,1,0.5,0.9,0.5,0.6,0.5,0.5,0.6,0.6,1.5,0.5,0.5,0.5,1,0.5,2
,Femenia,DEF,WAT,4400000,0,0,0,0,0,0,6165,0,0,0,0,0,0,0,0,234,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,455,0,-1,0,0,0,27,0,0,0,Tottenham,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ferguson,DEF,CRY,4500000,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,-1,0,0,0,8,0,0,0,West Ham,Tottenham,Liverpool,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,12100000,0,21,10.5,8.67768595041322E-07,1.73553719008264E-06,0,198556,1,2,0,0,0,3,0,1.7,24171,1,0,21,-1,0.6,0,7,3,0,0,0,0,57.1,597106,0,-1,0,1,180,11742,0,0,68,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,12,12.64,8.1,12.64,14.6,8.7,11.6,8.9,12.64,9.5,10.7,12.24,12.64,12,8.3,12.08,10.5,12.64,12.24,8,13.1,10.5,12.64,9.9,12.64,5.2,12.5,8.1,12.64,8.6,12.24,12,12.64,8.2,14.2,9.6,27.3
Alvaro,Fernandez,GLK,BRE,4500000,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,0,-1,0,0,0,112,0,0,0,Aston Villa,Brighton,Wolverhampton,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4500000,1,2,0.7,1.55555555555556E-07,4.44444444444444E-07,0,4128,0,8,0,0,0,0,0,0.4,218,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.2,2059,0,-1,0,0,257,67,0,0,47,Southampton,Man Utd,Leeds United F.C.,Watford,Wolverhampton,0.4,0.6,0.5,0.4,0.4,1,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.8,0.6,0.6,0.4,0.4,0.4,0.6,0.4,11.1
,Fernandinho,MID,MCI,5000000,0,2,1,2E-07,4E-07,0,16751,0,1,0,0,0,0,0,0.4,1812,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0.5,13719,0,-1,0,0,90,446,0,0,10,Arsenal,Leicester,Southampton,Chelsea,Liverpool,0.7,0.5,0.7,0.5,0.5,0.9,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.9,0.7,0.5,1.3,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.8,0.5,0.8,4.8
Roberto,Firmino,FWD,LIV,8900000,1,9,3,3.37078651685393E-07,1.01123595505618E-06,0,258295,0,1,0,0,0,1,0,1,19984,-1,0,9,1,0.3,0,3,2,0,0,0,0,4.5,86363,0,-1,0,0,80,1327,0,0,38,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,0,2.1,3.2,1.5,4.5,2.8,2.9,3,2.6,4,3.9,2,3.3,3.4,4.4,1.5,3.1,1.5,1.5,2.4,1.7,4.4,1.9,4,4,3,2,3.9,4.5,1.5,1.5,2.8,3.4,1.5,3.1,3.3,10.5
,Firpo,DEF,LEE,4900000,0,-1,-0.5,-1.02040816326531E-07,-2.04081632653061E-07,0,21442,0,6,0,0,0,0,0,-0.2,1017,-1,0,-1,1,-0.1,0,-0.3,0,0,0,0,0,0.7,4346,0,-1,0,0,104,303,0,0,11,Burnley,Liverpool,Newcastle,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Ashley,Fletcher,FWD,WAT,4900000,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,413,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,3383,0,-1,0,0,0,360,-1,0,0,Tottenham,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Foden,MID,MCI,7900000,0,0,0,0,0,0,56995,0,0,0,0,0,0,0,0,1923,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,1565,0,-1,0,0,0,113,0,0,0,Arsenal,Leicester,Southampton,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,4400000,0,0,0,0,0,0,27917,0,0,0,0,0,0,0,0,913,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,774,0,-1,0,0,0,74,0,0,0,Norwich,Man City,Brighton,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,7,20,6.7,1.11666666666667E-06,3.33333333333333E-06,0,14152,0,5,0,0,0,2,0,3.3,2073,0,0,20,0,1.1,0,6.7,1,0,0,0,1,1.2,61592,0,-1,0,0,266,19807,0,0,83,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,Brentford F.C.,9.8,6.6,7.3,5.7,9.1,4.9,6,4.5,5.4,8.5,3.4,7.8,7.1,7,8.4,8.8,9.1,6.3,5.5,8.8,4.2,10,5,9.6,9.3,4.6,9.7,5.1,7.4,4.7,9.9,6.2,9.2,7.9,10,4.7,31.5
Adam,Forshaw,MID,LEE,4500000,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,-1,0,0,0,45,0,0,0,Burnley,Liverpool,Newcastle,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Forss,FWD,BRE,5500000,0,1,1,1.81818181818182E-07,1.81818181818182E-07,0,7450,0,0,0,0,0,0,0,0.2,433,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.2,4954,0,-1,0,0,4,119,0,0,1,Aston Villa,Brighton,Wolverhampton,Liverpool,West Ham,0.5,0.7,0.5,0.5,0.5,0.5,1.1,0.5,1.2,0.5,0.6,0.5,0.5,1.3,1,0.5,0.5,1.5,0.8,0.5,0.8,0.5,0.7,0.7,1.1,0.6,0.6,0.5,0.5,0.7,0.5,0.5,0.5,1,0.5,0.7,0.1
Fraser,Forster,GLK,SOU,4500000,0,0,0,0,0,0,13726,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4300,0,-1,0,0,0,276,0,0,0,Newcastle,West Ham,Man City,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4000000,0,0,0,0,0,0,181331,0,0,0,0,0,0,0,0,32539,0,0,0,0,0,0,0,0,0,0,0,0,25.5,117723,0,-1,0,0,0,2642,0,0,0,Tottenham,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fosu,MID,BRE,5300000,0,0,0,0,0,0,4462,0,0,0,0,0,0,0,0,160,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,310,0,-1,0,0,0,7,0,0,0,Aston Villa,Brighton,Wolverhampton,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5400000,4,6,3,5.55555555555556E-07,1.11111111111111E-06,0,3693,0,1,0,0,0,0,0,1.1,178,-1,0,6,1,0.4,0,2,0,0,0,0,1,0.1,832,0,-1,0,0,27,82,0,0,16,Southampton,Man Utd,Leeds United F.C.,Watford,Wolverhampton,3.2,1.5,3,1.5,2.7,1.8,1.5,2.2,1.5,3.2,2.2,3,3.6,1.5,1.5,4.5,2.3,1.5,1.5,4.2,1.5,2.4,3.5,1.5,1.5,2.5,1.5,3.6,1.5,3.8,4.5,2,1.6,1.5,3.2,1.6,2.5
,Fred,MID,MUN,5000000,0,7,3.5,7E-07,1.4E-06,0,26925,0,2,0,0,0,1,0,1.4,1746,0,0,7,0,0.5,0,2.3,0,0,0,0,0,0.8,43738,1,-1,0,0,165,1243,0,0,32,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,3.5,4.3,1.8,4.3,3,1.8,2.1,1.8,5.2,1.8,1.8,4,4.4,2.6,1.8,3.2,2,4.5,4.6,1.8,2.5,2.1,4,1.8,5.2,1.8,2.3,1.8,5.2,1.8,3.8,2.8,4,1.8,2.9,1.8,10.2
Ryan,Fredericks,DEF,WHU,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,3142,0,0,0,0,0,0,0,0.2,262,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,1339,0,-1,0,0,2,99,0,0,3,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,Brentford F.C.,0.3,0.2,0.6,0.2,0.3,0.2,0.7,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.4,0.2,0.2,0.2,0.3,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.3,0.2,0.8,0.2,0
,Gabriel,DEF,ARS,5000000,0,0,0,0,0,0,3002,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0.1,433,0,-1,0,0,0,80,0,0,0,Man City,Norwich,Burnley,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Gallagher,MID,CRY,5500000,15,18,9,1.63636363636364E-06,3.27272727272727E-06,0,1778,0,2,0,0,0,2,0,3.3,765,0,0,18,0,1.1,0,6,3,0,1,0,0,0.2,11990,0,-1,0,1,180,10309,0,0,56,West Ham,Tottenham,Liverpool,Brighton,Leicester,5.2,10.6,5.1,12.8,13.5,9,13.5,4.5,13.5,7.7,13.5,6.6,4.7,12.4,13.5,6.9,5.8,13.5,11.1,5.3,9.8,9,5.3,12,13.5,9,13.5,7.7,13.5,5.6,5.5,13.5,7.8,13.5,5.1,12.2,21.2
Dwight,Gayle,FWD,NEW,5400000,0,0,0,0,0,0,7831,0,0,0,0,0,0,0,0,483,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3460,0,-1,0,0,0,191,0,0,0,Southampton,Man Utd,Leeds United F.C.,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,4500000,0,0,0,0,0,0,787,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,-1,0,0,0,37,0,0,0,Brighton,Burnley,Aston Villa,Norwich,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saman,Ghoddos,MID,BRE,5400000,2,3,1.5,2.77777777777778E-07,5.55555555555556E-07,0,1556,0,1,0,0,0,0,0,0.6,53,-1,0,3,1,0.2,0,1,0,0,0,0,0,0,263,0,-1,0,0,85,34,0,0,20,Aston Villa,Brighton,Wolverhampton,Liverpool,West Ham,0.8,0.9,0.8,0.8,0.8,0.8,2,0.8,1.1,0.8,0.8,0.8,0.8,1.7,0.8,0.8,0.8,2.2,1.3,0.8,1.5,0.8,1.4,0.8,1.3,0.8,1.4,0.8,0.8,0.8,0.8,0.8,0.8,1.2,0.8,1.1,7.4
Dimitris,Giannoulis,DEF,NOR,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,1967,0,5,0,0,0,0,0,0.2,154,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,580,0,-1,0,0,135,22,0,0,24,Leicester,Arsenal,Watford,Everton,Burnley,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.7,0.6,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.3,0.7,4.1
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,8213,0,0,0,0,0,0,0,0.2,480,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.4,5901,0,-1,0,0,4,400,0,0,2,Man Utd,Watford,Brentford F.C.,Southampton,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,2
Ben,Gibson,DEF,NOR,4500000,1,2,0.7,1.55555555555556E-07,4.44444444444444E-07,0,1952,0,10,0,0,0,0,0,0.4,91,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,756,0,-1,0,0,270,38,0,0,46,Leicester,Arsenal,Watford,Everton,Burnley,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.9,0.9,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,1,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.9,14.1
Mark,Gillespie,GLK,NEW,4000000,0,0,0,0,0,0,2255,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5901,0,-1,0,0,0,765,0,0,0,Southampton,Man Utd,Leeds United F.C.,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4500000,2,6,2,4.44444444444444E-07,1.33333333333333E-06,0,108386,0,10,0,0,0,0,0,1.3,7802,0,0,6,0,0.4,0,2,0,0,0,0,0,8.2,93801,0,-1,0,0,258,5468,0,0,40,Leicester,Arsenal,Watford,Everton,Burnley,2.6,1.5,2.2,1,1.1,1.1,1,1.4,1,1.4,1.8,1,1,1,1.6,1,1.5,1,1,1,1,1.7,3,1,1,1.4,1,1,1,1.7,1,1.6,1,1,1.8,1,4.6
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Aston Villa,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4900000,0,0,0,0,0,0,29915,0,0,0,0,0,0,0,0,2206,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,3065,0,-1,0,0,0,44,0,0,0,Brighton,Burnley,Aston Villa,Norwich,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierluigi,Gollini,GLK,TOT,4500000,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1342,0,-1,0,0,0,94,0,0,0,Watford,Crystal Palace,Chelsea,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4900000,0,1,0.5,1.02040816326531E-07,2.04081632653061E-07,0,23873,0,0,0,0,0,0,0,0.2,1572,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.6,5796,0,-1,0,0,1,388,0,0,3,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,0.2,0.2,0.2,0.2,0.8,0.2,0.4,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.7,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.7,0.2,0.3,0
Charlie,Goode,DEF,BRE,4000000,0,0,0,0,0,0,27561,0,0,0,0,0,0,0,0,1704,0,0,0,0,0,0,0,0,0,0,0,0,1.1,9376,0,-1,0,0,0,185,0,0,0,Aston Villa,Brighton,Wolverhampton,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
