FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jamaal,Lascelles,DEF,NEW,4400000,5,11,1.2,2.72727272727273E-07,2.5E-06,0,25629,4,20,0,0,0,1,0,2.5,88,-1,0,11,1,0.4,0,1.8,0,0,0,0,0,0.2,8862,1,-1,0,0,810,149,0,0,87,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,0.7,0.7,0.7,0.7,0.6,1,0.8,0.6,0.7,0.6,0.6,0.8,0.8,0.8,0.8,1,0.7,1,0.7,1.1,0.6,0.6,0.6,0.9,0.8,0.9,0.6,32.8
Romeo,Lavia,MID,MCI,4500000,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0,-1,0,0,0,17,0,0,0,Everton,West Ham,Aston Villa,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre,Lees-Melou,MID,NOR,4800000,0,19,2.1,4.375E-07,3.95833333333333E-06,0,14454,3,16,0,0,0,0,0,4,54,-2,1,19,2,0.1,0,0.5,0,0,2,0,1,0.1,12186,0,-1,0,0,736,18,-1,0,89,Southampton,Wolverhampton,Newcastle,Tottenham,Man Utd,1.8,1.6,1.6,1.1,1,1.9,1.1,1.5,1,1.4,1.3,1.7,1.7,1,1,1.4,1.2,1.2,1,1.3,1.8,1.4,1.8,1.1,1,2,1.5,35.3
Aaron,Lennon,MID,BUR,4900000,0,3,0.272727272727273,5.56586270871985E-08,6.12244897959184E-07,0,1302,1,1,0,0,0,0,0,0.6,11,-1,0,3,1,0,0,0,0,0,0,0,0,0,1422,0,-1,0,0,103,16,0,0,7,Crystal Palace,Tottenham,Wolverhampton,Newcastle,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.1
Bernd,Leno,GLK,ARS,4600000,0,4,0.363636363636364,7.90513833992095E-08,8.69565217391304E-07,0,169623,0,9,0,9,0,0,0,0.9,502,-4,0,4,4,0,0,0,0,0,0,0,0,1,59000,0,-1,0,0,270,132,0,0,48,Liverpool,Newcastle,Man Utd,Everton,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.9
Jamal,Lewis,DEF,NEW,4300000,0,1,0.0909090909090909,2.11416490486258E-08,2.32558139534884E-07,0,9999,0,1,0,0,0,0,0,0.2,45,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,2621,0,-1,0,0,6,18,0,0,3,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Victor,Lindelof,DEF,MUN,4800000,0,19,2.1,4.375E-07,3.95833333333333E-06,0,58000,1,19,0,0,0,0,0,4,422,-2,0,19,2,0.4,0,1.8,0,0,1,0,2,0.5,31379,0,-1,0,0,743,165,0,0,154,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,1.3,2.6,1.7,1.3,1.9,2.6,1.4,1.5,1.3,1,1.6,1.3,1.7,1.1,2.2,1,2.3,2.4,2.7,1,2,1.4,2,1.4,2.5,1.4,1.4,19.7
Jesse,Lingard,MID,MUN,6800000,1,17,1.54545454545455,2.27272727272727E-07,2.5E-06,0,132937,0,4,0,0,0,2,0,2.5,531,-2,0,17,2,0.1,0,0.5,1,0,0,0,0,1.1,50495,0,-1,0,0,64,195,0,0,61,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,1.3,0.9,0.8,0.8,1.2,1.1,0.8,1.3,0.8,0.8,0.9,0.8,1.1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,15.1
Tino,Livramento,DEF,SOU,4600000,1,49,4.1,8.91304347826087E-07,1.06521739130435E-05,0,365812,1,14,0,0,0,1,0,10.7,22086,6,0,49,-6,1.2,0,5.5,2,0,5,0,1,23.6,2162438,0,-1,0,0,1075,10462,0,0,229,Norwich,Liverpool,Leicester,Brighton,Arsenal,4.3,5.5,3.9,5.1,4.6,3.3,5,4.9,5.9,3.8,4.3,5.4,5.1,5.4,5.2,5,3.6,3.4,4,4.8,5.1,5.5,5.4,4.8,5.6,5.4,3.8,48.3
Diego,Llorente,DEF,LEE,4500000,0,24,3.4,7.55555555555556E-07,5.33333333333333E-06,0,34921,2,6,0,0,0,1,0,5.3,805,0,0,24,0,0.3,0,1.5,3,0,1,0,0,0.6,66802,0,-1,0,1,547,141,0,0,109,Tottenham,Brighton,Crystal Palace,Brentford F.C.,Chelsea,4.2,4.1,3.7,3.9,4.3,3.9,4.3,4.4,4,3.7,3.7,2.8,2.7,3.4,3.3,4.9,2.8,3.8,3.2,3.2,2.3,4,2.4,4.2,3.4,3.9,4.3,20.6
Hugo,Lloris,GLK,TOT,5400000,0,46,4.2,7.77777777777778E-07,8.51851851851852E-06,0,612579,0,16,0,31,0,0,0,8.5,3479,-1,0,46,1,0.5,0,2.5,6,0,4,0,0,8.6,809991,0,-1,0,2,990,3318,0,0,205,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,5.8,4,5.3,5.2,5.4,3.8,5.6,5.1,3.6,3.1,5.8,5.6,4.5,3.9,5.2,4.9,5.5,5.4,5,4,3.6,5.4,5.6,4.2,5.5,5.1,4.3,27.8
Giovani,Lo Celso,MID,TOT,5900000,0,9,0.818181818181818,1.38674884437596E-07,1.52542372881356E-06,0,14387,0,4,0,0,0,0,0,1.5,179,-1,0,9,1,0.2,0,1,0,0,0,0,0,0.1,6276,0,-1,0,0,208,10,0,0,34,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.4
Jurgen,Locadia,FWD,BHA,4400000,0,0,0,0,0,0,44084,0,0,0,0,0,0,0,0,1394,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,101613,0,-1,0,0,0,4764,0,0,0,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5400000,1,20,1.81818181818182,3.36700336700337E-07,3.7037037037037E-06,0,15068,0,2,0,0,0,0,0,3.7,511,-1,0,20,1,0.5,0,2.5,1,0,1,0,3,0.2,19068,0,-1,0,0,268,125,0,0,76,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,1.3,0.9,1.6,1.1,1,0.9,1.8,1.1,0.9,0.9,0.9,1,1.3,1,1,0.9,1.3,1.2,1.4,0.9,1.3,1.1,0.9,1,1,1.4,1.2,18.8
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,3160,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5979,0,-1,0,0,0,14,0,0,0,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,11687,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6851,0,-1,0,0,0,57,0,0,0,Crystal Palace,Tottenham,Wolverhampton,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,1,0.0909090909090909,1.68350168350168E-08,1.85185185185185E-07,0,23714,0,0,0,0,0,0,0,0.2,193,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,14894,0,-1,0,0,16,97,0,0,2,Norwich,Liverpool,Leicester,Brighton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
Ademola,Lookman,MID,LEI,6000000,1,11,1,1.66666666666667E-07,1.83333333333333E-06,0,8884,0,8,0,0,0,0,0,1.8,92,0,0,11,0,0.2,0,1,1,0,0,0,0,0.1,10878,0,-1,0,0,387,238,0,0,45,Chelsea,Watford,Southampton,Aston Villa,Newcastle,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29.5
Imran,Louza,MID,WAT,5200000,1,2,0.181818181818182,3.4965034965035E-08,3.84615384615385E-07,0,2547,1,3,0,0,0,0,0,0.4,14,-3,0,2,3,0,0,0.2,0,0,0,0,0,0,550,0,-1,0,0,121,36,0,0,18,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9
Matthew,Lowton,DEF,BUR,4400000,1,39,3.2,7.27272727272727E-07,8.86363636363636E-06,0,163823,1,20,0,0,0,1,0,8.9,3263,-1,0,39,1,1.2,0,5.2,4,0,1,0,3,1.9,124278,0,-1,0,1,1080,1086,0,0,199,Crystal Palace,Tottenham,Wolverhampton,Newcastle,West Ham,3.4,4.6,2.9,2.2,3.4,2.3,2.4,3.7,3.7,3.3,2.7,3.1,3,4.1,3.7,2.2,3.7,3.9,3,3.9,2.9,3.4,2.5,2,3.7,3.9,2.6,50.6
,Lucas Moura,MID,TOT,6400000,0,19,1.9,2.96875E-07,2.96875E-06,0,139570,2,11,0,0,0,0,0,3,557,-1,0,19,1,0.2,0,1.5,0,0,3,0,0,0.9,122119,0,-1,0,0,749,1521,0,0,71,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,1.4,1.1,1,1.7,1.1,1.1,1,1.5,1.1,1.4,1.3,1,1.5,1.4,1,1,1.1,1.2,1,1.6,1,1.1,1.1,1.3,1,1.6,1.3,42.9
Romelu,Lukaku,FWD,CHE,11500000,0,31,4.4,3.82608695652174E-07,2.69565217391304E-06,0,3650743,0,3,0,0,0,3,0,2.7,8140,0,0,31,0,0,0,0,5,0,4,0,0,8.9,3352421,0,-1,0,1,616,2910,0,0,124,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,0,0,6.2,5.3,5.7,4.9,5.4,4.3,3.9,3.2,4.3,4.8,5.4,4.6,4.3,5.1,5.4,5.5,5.7,3.7,4.8,6,3.9,5.4,3.4,6.4,5.4,57.9
,Lyanco,DEF,SOU,4500000,1,3,0.272727272727273,6.06060606060606E-08,6.66666666666667E-07,0,1041,0,1,0,0,0,0,0,0.7,20,0,0,3,0,0.2,0,0.8,0,0,0,0,0,0,1029,0,-1,0,0,52,8,0,0,14,Norwich,Liverpool,Leicester,Brighton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,8890,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5400000,0,27,2.45454545454545,4.54545454545455E-07,5E-06,0,50791,1,4,0,0,0,2,0,5,307,-1,0,27,1,0.4,0,2,3,0,1,0,1,0.4,45573,0,-1,0,0,287,66,0,0,90,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,1.8,1.7,1.7,2.1,1.7,1.8,2.1,1.3,1.8,1.6,1.9,2.1,1.2,2.4,2,2.1,2.4,1.2,1.4,2.1,1.6,1.7,1.9,2.8,1.2,1.8,1.2,31.8
James,Maddison,MID,LEI,6600000,1,26,2.2,3.33333333333333E-07,3.93939393939394E-06,0,768841,0,12,0,0,0,1,0,3.9,2448,-4,0,26,4,0.5,0,3,1,0,1,0,0,3.7,166731,0,-1,0,0,648,1975,0,0,92,Chelsea,Watford,Southampton,Aston Villa,Newcastle,1.1,1.8,1.7,1.4,1.8,1.5,1.2,1.1,1.1,1.9,1.6,1.2,1.1,1.1,2.2,1.4,1.5,1.3,1.1,1.7,1.7,1.9,1.9,1.3,1.3,2,1.7,35.9
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,-1,0,0,0,12,0,0,0,Newcastle,Everton,Tottenham,Leeds United F.C.,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,-3,23,2.1,3.88888888888889E-07,4.25925925925926E-06,0,729886,3,19,0,0,0,0,0,4.3,12621,-1,0,23,1,0.1,0,0.5,2,0,3,0,0,5.1,128894,0,-1,0,0,944,238,0,1,162,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,0,0,1.7,1.3,1.9,2.6,1.4,1.5,1.3,1,1.6,1.3,1.7,1.1,2.2,1,2.3,2.4,2.7,1,2,1.4,2,1.4,2.5,1.4,1.4,30.8
Riyad,Mahrez,MID,MCI,8600000,1,25,2.27272727272727,2.64270613107822E-07,2.90697674418605E-06,0,720295,0,2,0,0,0,2,0,2.9,1546,-4,0,25,4,0.2,0,2,0,0,1,0,1,2.4,261095,0,-1,0,0,291,1867,0,0,98,Everton,West Ham,Aston Villa,Watford,Wolverhampton,1.4,1.1,1.4,2,1.7,1.7,2,1.6,1.7,1.3,1.1,1.7,1.2,1.9,1.7,1.3,1.1,1.3,1.3,1.7,1.1,2.3,1.9,1.5,2,1.4,2,41.8
Ainsley,Maitland-Niles,MID,ARS,5300000,1,12,1.09090909090909,2.05831903945111E-07,2.26415094339623E-06,0,6381,0,4,0,0,0,0,0,2.3,35,-2,0,12,2,0.2,0,1.2,0,0,2,0,0,0.1,2616,0,-1,0,0,263,38,0,0,44,Liverpool,Newcastle,Man Utd,Everton,Southampton,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.3
Sadio,Mane,MID,LIV,11900000,12,71,5.9,4.95798319327731E-07,5.96638655462185E-06,0,396652,1,11,0,0,0,7,0,6,1541,-1,0,71,1,0.5,0,5.5,2,0,6,0,2,4,365139,0,-1,0,1,1003,27187,0,0,203,Arsenal,Southampton,Everton,Wolverhampton,Aston Villa,6.6,7.3,6.2,8.8,7.7,7.5,6.6,6.8,7.5,6.7,5.5,6.3,6.5,7.4,7.7,6.3,5.1,7.3,4.8,7.5,5.6,6.7,6,8.1,6.7,7.5,6.9,123.5
Javier,Manquillo,DEF,NEW,4000000,0,20,2.9,7.25E-07,5E-06,0,531539,2,13,0,0,0,1,0,5,12452,0,0,20,0,0.2,0,0.8,0,0,0,0,2,8.8,527485,0,-1,0,0,585,934,0,0,104,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,3,2.9,2.9,2.8,2.3,3.7,3.2,2.4,2.8,2.2,1.8,3,3.1,3.1,3.1,3.6,3,3.6,2.8,3.7,2,2.2,2.6,3.4,3.3,3.4,2.4,25.1
Fernando,Marcal,DEF,WOL,4400000,0,29,2.63636363636364,5.99173553719008E-07,6.59090909090909E-06,0,693255,2,8,0,0,0,0,0,6.6,5707,-1,0,29,1,0,0,0,3,0,2,0,2,2.6,872318,0,-1,0,1,684,150,0,0,123,West Ham,Norwich,Burnley,Liverpool,Man City,2,2.6,2.1,2.6,3.1,3.3,2.3,1.3,2.8,3.3,1.7,3.4,2.5,3.6,1.5,3,2,2.7,2.5,2.3,2,2.4,2.4,2.2,3.4,2.1,3.5,20.6
Solomon,March,MID,BHA,5300000,1,20,1.81818181818182,3.43053173241852E-07,3.77358490566038E-06,0,8574,1,10,0,0,0,0,0,3.8,105,-2,0,20,2,0.5,0,2.8,0,0,2,0,1,0.1,5408,0,-1,0,0,550,67,0,0,71,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,1.1,1,1,1.3,1,1.1,1.3,0.9,1.1,1,1.1,1.3,0.9,1.5,1.2,1.3,1.5,0.9,0.9,1.3,1,1,1.2,1.8,0.9,1.1,0.9,35
Pablo,Mari,DEF,ARS,4200000,0,1,0.0909090909090909,2.16450216450216E-08,2.38095238095238E-07,0,12798,1,4,0,0,0,0,0,0.2,26,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5005,0,-1,0,0,180,12,0,0,35,Liverpool,Newcastle,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,0,-1,0,0,0,23,0,0,0,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,25820,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,West Ham,Norwich,Burnley,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,1,12,1.09090909090909,1.43540669856459E-07,1.57894736842105E-06,0,135580,0,3,0,0,0,1,0,1.6,199,-4,0,12,4,0,0,0.2,2,0,0,0,0,0.6,23209,0,-1,0,0,197,133,0,0,35,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,0.9,0.5,0.5,0.5,0.7,0.7,0.5,0.9,0.5,0.5,0.5,0.5,0.7,0.5,0.9,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.7,0.5,0.5,14
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Wolverhampton,Newcastle,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,0,10,0.909090909090909,1.74825174825175E-07,1.92307692307692E-06,0,31418,0,3,0,0,0,0,0,1.9,97,-3,0,10,3,0.1,0,0.5,0,0,0,0,1,0.2,10847,0,-1,0,0,159,46,0,0,30,Liverpool,Newcastle,Man Utd,Everton,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,10
Emiliano,Martinez,GLK,AVL,5500000,6,50,4.5,8.18181818181818E-07,9.09090909090909E-06,0,1732641,1,17,0,32,0,0,0,9.1,4162,0,0,50,0,0.9,0,4.8,7,0,4,0,0,14.4,336498,0,-1,1,1,990,4555,0,0,233,Brighton,Crystal Palace,Man City,Leicester,Liverpool,6.1,3.3,6.4,4.9,5.6,4.3,5.9,6.2,5,5.8,5.3,4.6,6.6,3.4,4.3,5.5,5.3,5.1,6.6,4.4,6.8,6.3,3.8,6,4,5.8,5.3,28.5
Adam,Masina,DEF,WAT,4300000,2,9,1.3,3.02325581395349E-07,2.09302325581395E-06,0,11225,0,11,0,0,0,0,0,2.1,37,-2,0,9,2,0.3,0,1.2,0,0,0,0,0,0.1,6288,0,-1,0,0,585,44,0,0,88,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0.6,0.6,0.8,0.9,1.1,0.7,0.7,0.7,0.7,1.4,0.6,0.8,0.9,0.8,0.6,1,1,0.6,0.9,1.2,1,0.8,1,0.8,0.6,0.6,1.1,19.4
Arthur,Masuaku,DEF,WHU,4400000,0,1,0.0909090909090909,2.06611570247934E-08,2.27272727272727E-07,0,4554,0,0,0,0,0,0,0,0.2,34,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,1745,0,-1,0,0,4,13,0,0,2,Wolverhampton,Man City,Brighton,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,5384,0,0,0,0,0,0,0,0,40,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2808,0,-1,0,0,0,15,0,0,0,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5300000,0,2,0.181818181818182,3.43053173241853E-08,3.77358490566038E-07,0,13773,0,2,0,0,0,0,0,0.4,61,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,8090,0,-1,0,0,60,38,0,0,6,Burnley,Aston Villa,Leeds United F.C.,Man Utd,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4500000,2,17,1.54545454545455,3.43434343434343E-07,3.77777777777778E-06,0,37929,0,8,0,0,0,0,0,3.8,256,0,0,17,0,0.3,0,1.5,0,0,0,0,2,0.3,35105,0,-1,0,0,381,244,0,0,81,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,1.3,0.9,0.8,0.8,1.2,1.1,0.8,1.3,0.8,0.8,0.9,0.8,1.1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,21
Joel,Matip,DEF,LIV,5000000,6,35,3.9,7.8E-07,7E-06,0,356618,0,9,0,0,0,0,0,7,4482,0,0,35,0,0.4,0,1.8,0,0,5,0,0,2.6,480067,0,-1,0,0,810,2350,0,0,185,Arsenal,Southampton,Everton,Wolverhampton,Aston Villa,4.8,3.5,4.6,4.4,4.4,3.1,5.2,4.8,3.9,5.5,4.3,3.5,3.3,4.1,4.2,4.6,4,5.3,3.6,2.7,5.2,3.7,4.5,3.5,5.2,3.7,3,31.7
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,11515,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0.2,22651,0,-1,0,0,0,63,0,0,0,Burnley,Aston Villa,Leeds United F.C.,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6400000,1,36,3.3,5.15625E-07,5.625E-06,0,478233,3,11,0,0,0,4,0,5.6,9600,-1,1,36,1,0.1,0,0.5,5,0,3,0,0,3,520350,0,-1,0,1,767,1002,-1,0,130,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,2.7,4.1,3.5,3.1,3.2,2.2,4.3,2.4,2.3,3.5,3.1,4.1,1.6,4.3,3.4,3.1,4.3,2.1,2.7,3.5,3,3.2,2.9,3.5,2.7,4.3,2.5,46.7
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Newcastle,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1531,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,0,-1,0,0,0,28,0,0,0,Everton,West Ham,Aston Villa,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5600000,2,34,3.1,5.53571428571429E-07,6.07142857142857E-06,0,258284,1,13,0,0,0,2,0,6.1,8624,1,0,34,-1,0.2,0,1.2,1,0,3,0,0,4.2,528117,0,-1,0,0,917,835,0,0,80,Newcastle,Everton,Tottenham,Leeds United F.C.,Watford,3.5,2,2.6,2.7,2.7,1.6,3.1,3,1.6,2.9,1.9,2.5,2.1,2.6,2.5,2.8,3.3,2.8,3.1,2.7,1.6,3.5,2.4,3.2,2.7,2.4,2.4,58.4
James,McArthur,MID,CRY,4500000,0,33,3,6.66666666666667E-07,7.33333333333333E-06,0,299419,3,12,0,0,0,0,0,7.3,13695,0,0,33,0,0.8,0,3.5,4,0,4,0,2,3.2,515028,0,-1,0,0,950,349,0,0,171,Burnley,Aston Villa,Leeds United F.C.,Man Utd,Everton,0,0,0,0,0,3.3,2.6,1.8,3.5,2.1,2.1,1.6,2.4,2.2,2.1,3.4,3,2,2.5,2.9,2.2,1.6,3,2.2,3.3,1.8,2,42.2
Liam,McCarron,MID,LEE,4500000,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,0,-1,0,0,0,7,0,0,0,Tottenham,Brighton,Crystal Palace,Brentford F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4600000,1,48,4,8.69565217391304E-07,1.04347826086957E-05,0,115919,1,14,0,30,0,0,0,10.4,7681,1,0,48,-1,1.1,0,5,3,0,5,0,0,5.3,424275,0,-1,0,0,1080,4578,0,0,218,Norwich,Liverpool,Leicester,Brighton,Arsenal,4.1,5.4,3.8,4.9,4.4,3.2,4.9,4.8,5.7,3.6,4.2,5.2,4.9,5.2,5,4.8,3.5,3.2,3.8,4.7,5,5.4,5.2,4.6,5.4,5.3,3.6,24.8
