FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Danny,Rose,DEF,WAT,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,39292,2,10,0,0,0,0,0,1.2,473,-2,0,5,2,0.2,0,0.8,0,0,0,0,0,0.3,11922,0,-1,0,0,450,89,0,0,54,Everton,Southampton,Arsenal,Man Utd,Leicester,0,0.5,0.5,0.6,0.5,0.5,0.7,0.7,0.5,0.6,0.6,0.5,1,0.5,0.6,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.5,0.6,0.5,0.5,0.5,16.5
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,8979,0,0,0,0,0,0,0,0,70,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3521,0,-1,0,0,0,26,0,0,0,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,5800000,9,45,5.6,9.6551724137931E-07,7.75862068965517E-06,0,1014153,2,3,0,0,0,1,0,7.8,4549,3,0,45,-3,0.5,0,3,2,0,5,0,1,15.2,1568014,0,-1,0,1,720,57619,0,0,177,Norwich,Newcastle,Burnley,Leicester,Man Utd,7.3,5.7,7.1,5.8,6.7,5.6,8.1,7.4,6.7,8.3,6.5,6.3,6.6,7.3,7.5,7.9,7.3,5.8,5.4,7.3,5.6,7.5,6.2,6.9,7.5,6,7,4.6,8.1,5,32.6
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,57139,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0.8,19017,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Watford,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,0,8,1,2.27272727272727E-07,1.81818181818182E-06,0,12323,0,7,0,0,0,0,0,1.8,644,-1,0,8,1,0.1,0,0.5,0,0,0,0,0,0.2,18531,0,-1,0,0,248,2191,0,0,35,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.7,0.5,7.4
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,1,2,0.25,4.31034482758621E-08,3.44827586206897E-07,0,26167,0,0,0,0,0,0,0,0.3,87,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.1,4866,0,-1,0,0,47,56,0,0,10,Burnley,Watford,Aston Villa,Norwich,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
,S.Longstaff,MID,NEW,4500000,2,20,2.2,4.88888888888889E-07,4.44444444444444E-06,0,45605,1,15,0,0,0,1,0,4.4,1840,0,0,20,0,0.7,0,3,1,0,0,0,0,1,92061,0,-1,0,0,625,1155,0,0,95,Crystal Palace,Chelsea,Brighton,Brentford F.C.,Arsenal,1.1,1.2,1.3,1.3,1.1,2.3,2.1,1.3,1.1,1.3,1.2,1.1,1.3,2,1.1,1.4,2,1.3,1.5,1.4,1.2,2.2,1.1,1.6,1.9,1.6,1.1,1.1,1.7,1.4,25.5
,Sa,GLK,WOL,5000000,3,35,3.9,7.8E-07,7E-06,0,156265,1,9,0,27,0,0,0,7,2917,0,0,35,0,1,0,5.2,3,0,2,0,1,2.6,315126,0,-1,0,1,810,1931,0,0,169,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,5,3.1,3.8,2.7,5,3.4,3.7,4.8,5.3,2.8,2.1,4.8,5.7,3,5.8,3.5,5.5,2.3,5.4,3.3,4.6,3.6,3.4,3.7,3.8,4.8,2.8,5.5,3.6,5.8,24.8
Allan,Saint-Maximin,FWD,NEW,6800000,2,41,4.6,6.76470588235294E-07,6.02941176470588E-06,0,677173,1,20,0,0,0,2,0,6,33262,3,0,41,-3,0.5,0,3.5,7,0,0,0,3,17.2,1626611,0,-1,0,0,800,12519,0,0,156,Crystal Palace,Chelsea,Brighton,Brentford F.C.,Arsenal,4.2,3.1,4.5,4.5,4.4,6.6,6.5,5.1,4.2,5.1,5.7,4.7,4.5,6.6,5.4,6.1,5.7,5.3,5.1,4.7,3.1,6.6,4.3,4.2,6.4,5.2,4.4,3.2,6.1,5.2,69.6
Romain,Saiss,DEF,WOL,5000000,1,27,3,6E-07,5.4E-06,0,81125,3,9,0,0,0,1,0,5.4,1127,0,0,27,0,0.8,0,4.2,1,0,2,0,0,1.1,108595,0,-1,0,0,758,1241,0,0,149,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,3.5,2,2.5,1.7,3.5,2.2,2.4,3.3,3.7,1.8,1.5,3.3,4,1.9,4.4,2.3,4.3,1.5,3.8,2.1,3.2,2.4,2.2,2.5,2.5,3.3,1.8,3.8,2.4,4.3,37.4
Bukayo,Saka,MID,ARS,6300000,2,31,3.4,5.3968253968254E-07,4.92063492063492E-06,0,1149796,1,8,0,0,0,1,0,4.9,20249,-2,1,31,2,0.7,0,4.5,3,0,3,0,2,10.3,847240,0,-1,0,1,626,7222,-1,0,108,Aston Villa,Leicester,Watford,Liverpool,Newcastle,3.8,2.7,3.8,1.8,4.2,2.3,1.9,3.7,2.5,2.3,3.1,3.1,2.7,2.1,4,4.3,2.5,2.7,2,2.9,3.7,2.2,2.2,2.9,2.7,2.6,2.6,3.5,3,2.9,56.5
Mohamed,Salah,MID,LIV,12800000,0,83,10.4,8.125E-07,6.484375E-06,0,760086,1,6,0,0,0,7,0,6.5,1094,3,0,83,-3,0.6,0,8.2,13,0,5,0,5,66.3,1962712,0,-1,0,4,720,36591,0,0,247,Man Utd,Brighton,West Ham,Arsenal,Southampton,14.2,12.7,12.08,14.2,13.9,13,12.48,14.8,14.1,13.5,14.1,13.9,14.8,12,12.9,13.8,13.8,14,13.6,11.9,15,12.1,13.7,11.1,13.2,13,13.7,14.2,13.9,11.3,124.3
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Watford,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,1,22,2.4,5.33333333333333E-07,4.88888888888889E-06,0,12770,2,12,0,0,0,0,0,4.9,325,0,0,22,0,0.5,0,2.2,3,0,2,0,0,0.3,21012,0,-1,0,0,773,240,0,0,132,Burnley,Watford,Aston Villa,Norwich,Liverpool,2.4,1.2,2.4,1.9,2.6,1.7,2.1,1.8,1.2,2.3,2.2,3.4,1.8,2.3,2.7,2.7,2.4,2.2,2.5,1.5,1.6,1.8,1.9,2,2.5,2.1,2.4,2.7,2.6,1.2,28.3
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,2,13,1.6,3.33333333333333E-07,2.70833333333333E-06,0,20138,3,6,0,0,0,0,0,2.7,228,-2,1,13,2,0.3,0,1.5,0,0,3,0,0,0.2,12895,0,-1,0,0,485,276,-1,0,78,Aston Villa,Leicester,Watford,Liverpool,Newcastle,1.2,0.8,1.2,0.8,1.4,0.8,0.8,1.2,0.8,0.8,0.9,0.9,0.8,0.8,1.3,1.4,0.8,0.8,0.8,0.8,1.1,0.8,0.8,0.8,0.8,0.8,0.8,1.1,0.8,0.8,23.5
Davinson,Sanchez,DEF,TOT,4500000,0,21,4.2,9.33333333333333E-07,4.66666666666667E-06,0,205401,1,4,0,0,0,0,0,4.7,1776,0,0,21,0,0,0,0.2,2,0,3,0,0,1.4,228531,0,-1,0,0,367,247,0,0,85,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,4.8,5.6,3.9,5.8,4.1,5.3,5.7,4.6,3,5.7,5.4,3.7,2.8,5.7,4.8,5.1,3.6,4,4.3,5.2,5.1,4.8,4.5,3.4,4.9,5.7,4.3,5.4,5.5,4.3,10.1
Robert,Sanchez,GLK,BHA,4600000,4,35,3.9,8.47826086956522E-07,7.60869565217391E-06,0,737515,2,9,0,23,0,0,0,7.6,6829,1,0,35,-1,1,0,4.5,3,0,4,0,0,23.3,818904,0,-1,0,0,810,4533,0,0,192,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,4.8,5.6,3.4,3.7,4.7,5,4,5.4,2.7,5.2,4.2,5,4.1,4.3,3.3,3.8,3.1,4.4,4.4,3.2,4.7,4.3,4.6,4.3,5.1,4,5.1,4.4,4.5,3.7,21.2
Jadon,Sancho,MID,MUN,9000000,0,11,1.375,1.52777777777778E-07,1.22222222222222E-06,0,654621,0,3,0,0,0,0,0,1.2,1251,-5,0,11,5,0.1,0,0.8,0,0,1,0,0,1.9,46307,0,-1,0,0,296,333,0,0,43,Liverpool,Tottenham,Man City,Watford,Chelsea,0.7,0.7,0.7,0.8,0.7,0.7,0.9,0.9,0.8,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,21.5
Morgan,Sanson,MID,AVL,5000000,0,0,0,0,0,0,1257,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,-1,0,0,0,15,0,0,0,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Sargent,FWD,NOR,5400000,2,13,1.6,2.96296296296296E-07,2.40740740740741E-06,0,13531,0,11,0,0,0,0,0,2.4,201,-1,0,13,1,0.4,0,2,0,0,2,0,0,0.1,11009,0,-1,0,0,434,258,0,0,42,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0.8,1.6,1,1.2,0.8,1.2,0.8,1.1,1.1,1,1.3,0.8,1,1.3,1.4,1.5,1,0.8,0.8,0.8,1.1,0.8,0.8,1.5,1.1,1.7,0.8,0.9,1.2,1.2,21.5
Jeremy,Sarmiento,MID,BHA,4500000,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-1,0,0,0,53,0,0,0,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ismaila,Sarr,MID,WAT,6200000,2,44,4.9,7.90322580645161E-07,7.09677419354839E-06,0,871012,1,17,0,0,0,4,0,7.1,38717,2,1,44,-2,0.6,0,3.5,7,0,0,0,0,15.4,1804201,0,-1,0,1,783,8384,-1,0,122,Everton,Southampton,Arsenal,Man Utd,Leicester,3.8,6,4.1,4.4,5,4.2,4.6,5.6,5.3,6.5,7.2,4.3,5.5,5.4,6.7,4.9,4.9,4.3,4.4,5.5,5,4.9,3.7,5.7,4.5,3,6.4,4.2,6,4.7,69.7
Malang,Sarr,DEF,CHE,4900000,0,8,1,2.04081632653061E-07,1.63265306122449E-06,0,4926,0,0,0,0,0,0,0,1.6,316,-1,0,8,1,0.4,0,2,2,0,1,0,0,0.1,4235,0,-1,0,0,90,90,0,0,35,Norwich,Newcastle,Burnley,Leicester,Man Utd,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.9,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,3.9
,Saul,MID,CHE,5200000,0,1,0.125,2.40384615384615E-08,1.92307692307692E-07,0,32048,0,0,0,0,0,0,0,0.2,414,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,36085,0,-1,0,0,45,86,0,0,1,Norwich,Newcastle,Burnley,Leicester,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,267019,0,0,0,0,0,0,0,0,3065,0,0,0,0,0,0,0,0,0,0,0,0,3.1,341683,0,-1,0,0,0,1524,0,0,0,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,0,0,0,0,0,0,12147,2,4,0,0,0,0,0,0,108,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3203,0,-1,0,0,180,28,0,0,17,Crystal Palace,Chelsea,Brighton,Brentford F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,2363,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,0,-1,0,0,0,22,0,0,0,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,1,13,1.625,3.00925925925926E-07,2.40740740740741E-06,0,4774,0,3,0,0,0,1,0,2.4,53,-1,0,13,1,0.4,0,2,0,0,1,0,0,0,1691,0,-1,0,0,165,17,0,0,39,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,1.5,0.8,1,0.8,1.4,0.8,0.8,0.9,1.3,0.8,0.8,1.6,0.8,0.8,0.8,0.8,0.8,0.8,1.4,1.2,0.9,0.8,1.1,0.8,0.8,1.2,0.8,1.4,0.8,0.8,11.1
Kasper,Schmeichel,GLK,LEI,5000000,2,25,2.8,5.6E-07,5E-06,0,733247,0,14,0,30,0,0,0,5,9297,0,0,25,0,0.3,0,1.5,2,0,1,0,0,17,661894,0,-1,0,0,765,1653,0,0,153,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,Watford,3.4,3.1,2.4,2.6,2,2.1,1.9,2.3,4.1,2.2,2.3,3.3,3.2,2.3,2.6,3.3,2.5,2.9,2.8,3.2,2.3,2.9,3,2.9,1.6,3,3.3,2.8,1.5,2.7,21.1
Ken,Sema,MID,WAT,5200000,0,6,0.75,1.44230769230769E-07,1.15384615384615E-06,0,3844,1,5,0,0,0,0,0,1.2,26,-3,1,6,3,0,0,0.2,0,0,0,0,0,0,1011,0,-1,0,0,242,10,-1,0,17,Everton,Southampton,Arsenal,Man Utd,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.3
,Semedo,DEF,WOL,4900000,2,22,2.8,5.71428571428571E-07,4.48979591836735E-06,0,256019,0,8,0,0,0,0,0,4.5,3609,-1,0,22,1,0.6,0,2.8,0,0,2,0,0,3.1,361643,0,-1,0,0,707,943,0,0,108,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,3.2,1.8,2.2,1.5,3.2,2,2.2,3,3.4,1.6,1.4,3,3.7,1.7,4,2.1,4,1.4,3.5,1.9,2.9,2.2,2,2.2,2.2,3,1.6,3.5,2.1,3.9,28.2
Ryan,Sessegnon,DEF,TOT,4300000,0,0,0,0,0,0,8761,0,0,0,0,0,0,0,0,54,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1196,0,-1,0,0,0,7,0,0,0,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4500000,1,14,1.75,3.88888888888889E-07,3.11111111111111E-06,0,12311,1,4,0,0,0,0,0,3.1,211,0,0,14,0,0.4,0,2,0,0,1,0,1,0.2,18665,0,-1,0,0,416,155,0,0,73,Wolverhampton,Norwich,Leicester,Tottenham,Brighton,1.1,1.1,1.3,0.9,0.9,1.5,0.9,0.9,0.9,1.1,0.9,1.4,1.5,0.9,1.6,0.9,0.9,0.9,1.1,0.9,1.6,1.7,1.3,1,0.9,0.9,0.9,0.9,1,1,16.3
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7422,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Man Utd,Brighton,West Ham,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5300000,0,20,2.5,4.71698113207547E-07,3.77358490566038E-06,0,2868300,2,9,0,0,0,0,0,3.8,18200,-2,0,20,2,0.1,0,0.5,2,0,1,0,1,23.9,626760,0,-1,0,0,663,3990,0,0,119,Liverpool,Tottenham,Man City,Watford,Chelsea,2.5,3.1,2.6,1.4,2.6,2.4,2.2,2.3,3.2,1.9,1.5,2.3,1.3,1.8,1.8,2.2,2,2.3,1.4,2.2,3.4,3,1.6,2,2.4,2.2,2.2,2.5,1.9,1.5,41.7
Jonjo,Shelvey,MID,NEW,5300000,0,-1,-0.125,-2.35849056603774E-08,-1.88679245283019E-07,0,8632,1,4,0,0,0,0,0,-0.2,42,-2,0,-1,2,-0.1,0,-0.5,0,0,0,0,0,0,1306,0,-1,0,0,91,24,0,1,2,Crystal Palace,Chelsea,Brighton,Brentford F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.375,8.72093023255814E-08,6.97674418604651E-07,0,11938,0,4,0,0,0,0,0,0.7,73,-2,0,3,2,0.1,0,0.5,0,0,0,0,0,0.1,2470,1,-1,0,0,247,6,0,0,36,Everton,Southampton,Arsenal,Man Utd,Leicester,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,99286,0,0,0,0,0,0,0,0,489,-2,0,0,2,0,0,0,0,0,0,0,0,0.8,8431,0,-1,0,0,0,28,0,0,0,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,6999,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15514,0,-1,0,0,0,433,0,0,0,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,2061,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4650,0,-1,0,0,0,38,0,0,0,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,2,13,1.9,4.22222222222222E-07,2.88888888888889E-06,0,202601,1,13,0,0,0,0,0,2.9,3095,0,0,13,0,0.4,0,2,0,0,0,0,0,2.8,297703,0,-1,0,0,610,1250,0,0,81,Everton,Southampton,Arsenal,Man Utd,Leicester,1,1.5,1,1,1.1,1,1,1.3,1.2,1.7,2,1,1.3,1.2,1.7,1.1,1.1,1,1,1.3,1.1,1,1,1.3,1,1,1.6,1,1.4,1,22.2
Oliver,Skipp,MID,TOT,4500000,1,14,1.6,3.55555555555556E-07,3.11111111111111E-06,0,122343,4,7,0,0,0,0,0,3.1,1666,0,0,14,0,0.2,0,1,0,0,3,0,0,1.2,172442,0,-1,0,0,658,286,0,0,78,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,0.8,0.8,0.8,1.1,0.8,0.8,1.4,0.8,0.8,0.8,1.3,0.8,0.8,1,0.8,1.2,0.9,0.8,0.8,0.8,0.8,0.8,1.4,0.8,0.8,0.9,1.2,0.8,1.3,0.9,10.2
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,-1,0,0,0,29,0,0,0,Brighton,Crystal Palace,Man Utd,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,1534,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,0,-1,0,0,0,11,0,0,0,Burnley,Watford,Aston Villa,Norwich,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,5400000,13,40,4.4,8.14814814814815E-07,7.40740740740741E-06,0,556809,0,13,0,0,0,2,0,7.4,2740,-1,0,40,1,1.4,0,7.5,5,0,2,0,2,7.4,621791,0,-1,0,2,715,93552,0,0,149,Aston Villa,Leicester,Watford,Liverpool,Newcastle,5.5,4,5.5,2.8,5.9,3.5,3,5.4,3.8,3.5,4.6,4.6,4.1,3.2,5.7,6,3.8,4,3.1,4.3,5.3,3.4,3.3,4.4,4,3.9,3.9,5.1,4.4,4.3,57.3
Heung-Min,Son,MID,TOT,10200000,1,52,6.5,6.37254901960784E-07,5.09803921568627E-06,0,1869266,0,9,0,0,0,4,0,5.1,7324,2,0,52,-2,0.7,0,6.8,8,0,3,0,2,16.9,1480116,0,-1,0,2,653,31244,0,0,149,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,7,7.1,5.5,8.7,7.5,7.2,9.6,7.2,7.1,5.8,9.7,7.1,7.6,8.4,6.8,9.1,8,4.4,6.4,7.7,6.3,6.9,9.7,6.2,7.7,7.8,9.1,5.3,9.5,7.6,69.9
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,57140,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0.9,27224,0,-1,0,0,0,26,0,0,0,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,0,1,0.125,2.90697674418605E-08,2.32558139534884E-07,0,7550,0,0,0,0,0,0,0,0.2,23,-2,0,1,2,0,0,0,0,0,0,0,0,0,768,0,-1,0,0,19,5,0,0,3,Leicester,Burnley,Norwich,Newcastle,Everton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Jacob,S?rensen,DEF,NOR,4300000,0,0,0,0,0,0,3405,0,0,0,0,0,0,0,0,29,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,546,0,-1,0,0,0,8,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomas,Soucek,MID,WHU,5800000,0,30,3.3,5.68965517241379E-07,5.17241379310345E-06,0,595561,1,10,0,0,0,1,0,5.2,4554,-2,1,30,2,0.6,0,3.2,4,0,2,0,1,5.6,213970,0,-1,0,0,753,1426,-1,0,132,Tottenham,Aston Villa,Liverpool,Wolverhampton,Man City,2.5,2.7,1.6,4.7,1.9,2.2,1.8,3.4,2.6,3.4,2.9,3.4,2.7,2.7,2.8,3,3.2,3.3,2.3,2.3,3,2.6,2.1,3.6,3.1,3,2.5,3.6,2,3.2,41.7
Boubakary,Soumare,MID,LEI,4800000,1,10,1.25,2.60416666666667E-07,2.08333333333333E-06,0,7435,0,9,0,0,0,0,0,2.1,122,-2,0,10,2,0.3,0,1.5,0,0,0,0,0,0.1,4527,0,-1,0,0,337,187,0,0,57,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,Watford,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,1,0.6,0.7,0.6,0.6,0.6,0.9,0.6,0.8,0.6,0.6,0.6,0.7,8.1
