FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierre,Lees-Melou,MID,NOR,5000000,1,11,2.2,4.4E-07,2.2E-06,0,8226,2,12,0,0,0,0,0,2.2,410,0,0,11,0,0.2,0,1,0,0,0,0,1,0.1,8498,0,-1,0,0,432,348,0,0,53,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,1.1,1.5,1.3,1.1,1.4,1.2,2,1.6,1.2,1.1,1.2,2.6,1.1,1.6,1.1,1.2,1.4,1.3,2.7,1.5,1.1,1.4,1.3,1.3,1.7,1.4,2.2,1.1,2.3,1.1,1.2,2.4,1.6,19.6
Aaron,Lennon,MID,BUR,5000000,1,2,0.4,8E-08,4E-07,0,466,1,1,0,0,0,0,0,0.4,46,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,751,0,-1,0,0,44,38,0,0,5,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.7
Bernd,Leno,GLK,ARS,4800000,0,4,1.3,2.70833333333333E-07,8.33333333333333E-07,0,130465,0,9,0,9,0,0,0,0.8,3911,-2,0,4,2,0,0,0,0,0,0,0,0,1.4,51363,0,-1,0,0,270,749,0,0,48,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,1.9,0.8,1.3,1.4,0.6,0.6,1.4,0.7,0.7,0.6,0.8,0.6,0.8,0.6,0.6,1,1.5,0.8,1.1,0.6,0.8,1.4,0.6,0.7,0.6,0.6,0.7,0.6,1,0.6,0.9,0.6,0.8,7.9
Jamal,Lewis,DEF,NEW,4300000,0,1,0.2,4.65116279069767E-08,2.32558139534884E-07,0,7755,0,1,0,0,0,0,0,0.2,161,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,0.1,1811,0,-1,0,0,6,67,-1,0,3,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Victor,Lindelof,DEF,MUN,4900000,1,8,1.6,3.26530612244898E-07,1.63265306122449E-06,0,42344,0,3,0,0,0,0,0,1.6,796,-1,0,8,1,0,0,0.2,0,0,0,0,1,0.5,18180,0,-1,0,0,203,232,0,0,42,Aston Villa,Everton,Leicester,Liverpool,Tottenham,1.8,1.1,0.8,1.8,1.9,1.3,0.8,0.8,1.5,1.8,0.9,1.2,0.9,0.8,1.1,0.9,0.8,0.8,0.8,1,1.2,0.8,0.8,2.3,2,0.9,0.8,1.3,1.1,1.1,1.2,1.2,0.8,6.5
Jesse,Lingard,MID,MUN,6900000,0,14,2.8,4.05797101449275E-07,2.02898550724638E-06,0,92891,0,0,0,0,0,2,0,2,5159,-1,0,14,1,0.5,0,3.2,1,0,0,0,0,1.3,35826,0,-1,0,0,45,2499,0,0,48,Aston Villa,Everton,Leicester,Liverpool,Tottenham,3.5,2,2,1.4,1.6,2.1,2.1,1.7,2.3,3.7,2.2,2,1.8,2,3,2.2,1.4,1.7,2.3,2.7,2,2.5,1.4,2.2,1.4,2.5,1.4,3,1.6,1.8,2.3,2.3,1.6,12.3
Tino,Livramento,DEF,SOU,4200000,2,17,2.8,6.66666666666667E-07,4.04761904761905E-06,0,214110,1,7,0,0,0,0,0,4,10197,2,0,17,-2,1,0,4.3,0,0,2,0,0,11.6,991441,0,-1,0,0,535,33443,0,0,101,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,2.2,2.1,2.8,2.6,1.7,3.9,2.2,3.8,2.3,2.3,2.7,1.8,2.6,2,4,2.3,3.5,3.1,3.4,2.6,2.6,3,1.7,2.1,2,2.9,2.8,3.4,2.8,3.8,2.8,3.6,1.8,20.8
Diego,Llorente,DEF,LEE,4500000,0,2,0.4,8.88888888888889E-08,4.44444444444444E-07,0,6772,1,2,0,0,0,0,0,0.4,204,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.1,2615,0,-1,0,0,97,9,0,0,13,West Ham,Watford,Southampton,Wolverhampton,Norwich,0,0,0,0,0,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.5
Hugo,Lloris,GLK,TOT,5600000,2,33,5.5,9.82142857142857E-07,5.89285714285714E-06,0,360705,0,9,0,23,0,0,0,5.9,26421,1,0,33,-1,0.5,0,3,6,0,3,0,0,10.2,677799,0,-1,0,2,540,3941,0,0,132,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,6.5,8.2,3.8,5.5,7.9,4.9,7.4,5.5,7.1,7.8,7.1,5,7.3,8.2,5.7,4.9,8.1,5.7,7,6.4,5.4,7.3,7.2,6.6,6.2,6.7,4.7,6.5,7.1,6.5,7.3,7.2,6,19.6
Giovani,Lo Celso,MID,TOT,5900000,0,4,0.8,1.35593220338983E-07,6.77966101694915E-07,0,10672,0,2,0,0,0,0,0,0.7,193,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0.1,3176,0,-1,0,0,97,200,0,0,13,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5.9
Jurgen,Locadia,FWD,BHA,4500000,0,0,0,0,0,0,14380,0,0,0,0,0,0,0,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0.5,52685,0,-1,0,0,0,1470,0,0,0,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5400000,1,1,0.2,3.7037037037037E-08,1.85185185185185E-07,0,4608,0,0,0,0,0,0,0,0.2,74,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,827,0,-1,0,0,14,142,0,0,4,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4932,0,-1,0,0,0,135,0,0,0,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,7591,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2278,0,-1,0,0,0,55,0,0,0,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,1,1,0.2,3.7037037037037E-08,1.85185185185185E-07,0,17860,0,0,0,0,0,0,0,0.2,238,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,8401,0,-1,0,0,16,286,0,0,2,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4
Ademola,Lookman,MID,LEI,6000000,3,5,1,1.66666666666667E-07,8.33333333333333E-07,0,2959,0,3,0,0,0,0,0,0.8,301,0,0,5,0,0.3,0,1.7,1,0,0,0,0,0.1,6439,0,-1,0,0,139,562,0,0,26,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.8,0.5,0.5,0.5,0.5,20.5
Imran,Louza,MID,WAT,5300000,0,1,0.2,3.77358490566038E-08,1.88679245283019E-07,0,1967,0,2,0,0,0,0,0,0.2,48,-2,0,1,2,0,0,0,0,0,0,0,0,0,285,0,-1,0,0,45,10,0,0,5,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Matthew,Lowton,DEF,BUR,4400000,1,12,2,4.54545454545455E-07,2.72727272727273E-06,0,104510,0,11,0,0,0,0,0,2.7,2448,-1,0,12,1,0.6,0,2.5,1,0,0,0,1,1.5,36597,0,-1,0,0,540,4948,0,0,83,Leicester,Norwich,Man City,Southampton,Brentford F.C.,1,1.9,1,1.1,1.6,1.1,2.5,2.9,2.1,1,1.3,1.2,1,1.6,1.5,1.7,1.4,1.5,1.9,2.6,1.6,1,1.7,1.6,1.5,2,1.2,1.1,1.3,1,2.5,2.4,1.4,25
,Lucas Moura,MID,TOT,6400000,2,9,1.8,2.8125E-07,1.40625E-06,0,114747,2,6,0,0,0,0,0,1.4,2040,-1,0,9,1,0.2,0,1,0,0,2,0,0,0.6,74859,0,-1,0,0,358,345,0,0,21,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.9,1.9,0.9,0.9,0.9,0.9,1,1.1,0.9,1.6,1,0.9,0.9,2,1,0.9,1.2,0.9,1.4,1.1,0.9,0.9,1,0.9,0.9,1.7,0.9,0.9,0.9,1.3,0.9,1.6,1,20.1
Romelu,Lukaku,FWD,CHE,11700000,2,27,5.4,4.61538461538462E-07,2.30769230769231E-06,0,878438,0,2,0,0,0,3,0,2.3,32882,2,-1,27,-2,0.5,0,5.7,5,0,3,0,0,33.3,2609586,0,-1,0,1,450,152147,1,0,116,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,6,7.1,5.2,8,6,7.9,6,6.6,6.6,6.1,7.3,7.3,6.9,3.3,6.2,4.8,3.4,6.5,6.8,7.3,4.6,7.3,6.4,8.1,6.3,5.2,5.8,7.1,6.8,5.1,4.9,5.2,7.7,52.8
,Lyanco,DEF,SOU,4500000,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,-1,0,0,0,23,0,0,0,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,7630,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1349,0,-1,0,0,0,0,0,0,0,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5500000,0,17,3.4,6.18181818181818E-07,3.09090909090909E-06,0,38477,0,1,0,0,0,1,0,3.1,2135,0,0,17,0,0.2,0,1.3,3,0,1,0,1,0.5,40826,0,-1,0,0,175,46,0,0,55,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0,2.4,3.6,2.2,2.3,3.5,2.4,2,2.7,3.6,2.3,2.4,2.3,1.9,2.8,2.2,4.1,3.3,2.5,3.4,3.3,3.9,3.3,1.7,2,3.3,2.8,2.7,2.9,5,1.8,3.4,1.7,21.6
James,Maddison,MID,LEI,6700000,1,11,1.8,2.6865671641791E-07,1.64179104477612E-06,0,625849,0,6,0,0,0,0,0,1.6,14982,-3,1,11,3,0.2,0,1.3,0,0,1,0,0,4.6,101243,0,-1,0,0,356,2020,-1,0,37,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,1.5,0.9,0.9,0.9,1.1,1,1.1,1.2,1.1,0.9,1.7,1.1,0.9,0.9,0.9,1.5,1.1,0.9,0.9,0.9,1.9,0.9,0.9,0.9,0.9,0.9,2,0.9,1.9,0.9,0.9,1,1.3,12.3
Harry,Maguire,DEF,MUN,5400000,7,21,3.5,6.48148148148148E-07,3.88888888888889E-06,0,446213,1,4,0,0,0,0,0,3.9,23959,-1,0,21,1,0.8,0,4.5,2,0,2,0,0,8.3,103574,0,-1,0,0,516,1298,0,0,97,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0,3.7,2.6,4.6,4.3,4.3,2.5,3,4.7,5.1,3.2,3.9,3.2,1.9,3.7,3.2,2.4,3.1,2.9,3.6,4,3,2.8,5.1,4.8,3.2,2.5,4.2,3.8,3.7,3.9,3.9,2.6,19.8
Riyad,Mahrez,MID,MCI,8700000,1,14,2.8,3.2183908045977E-07,1.60919540229885E-06,0,592575,0,1,0,0,0,1,0,1.6,9256,-3,0,14,3,0.1,0,0.7,0,0,0,0,1,2.6,162996,0,-1,0,0,154,1607,0,0,67,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,1.4,1.4,3.3,1.9,3.9,1.4,2.3,1.9,1.4,1.7,2.5,2.2,1.6,2.8,1.6,1.4,2.6,1.8,2,1.8,2.5,1.4,1.9,1.4,2.1,1.9,1.4,3.1,2.7,1.7,3.5,1.4,3.8,27
Ainsley,Maitland-Niles,MID,ARS,5300000,1,6,1.2,2.26415094339623E-07,1.13207547169811E-06,0,4735,0,1,0,0,0,0,0,1.1,134,-2,0,6,2,0.3,0,1.7,0,0,1,0,0,0.1,1389,0,-1,0,0,118,59,0,0,18,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0.6,0.6,1.1,1.1,0.6,0.6,0.6,0.9,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,1,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,5.7
Sadio,Mane,MID,LIV,11900000,2,34,5.7,4.78991596638655E-07,2.85714285714286E-06,0,243145,0,4,0,0,0,3,0,2.9,9477,-1,0,34,1,0.5,0,6,0,0,4,0,1,2.8,112269,0,-1,0,0,540,5362,0,0,87,Brentford F.C.,Man City,Watford,Man Utd,Brighton,6.7,5.5,6.9,5,4.8,5.7,5.9,6.7,4.8,8.6,8.3,7.7,5.8,5.1,6.8,6,4.8,5.9,6.4,7.4,7.3,5.9,4.6,7.4,4.6,6.3,4.5,5.2,5.3,6.7,5.8,7.2,5.8,73.6
Javier,Manquillo,DEF,NEW,4000000,1,10,2,5E-07,2.5E-06,0,327799,1,4,0,0,0,1,0,2.5,10424,0,0,10,0,0.8,0,3.3,0,0,0,0,0,8.7,303454,0,-1,0,0,246,19354,0,0,39,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,1,1.8,3,1,1.9,1.4,1.7,1.3,2,1.8,1,2.4,2.1,2.1,1,1,1.4,1.4,1.8,2.7,1,1.4,1.5,1,2.6,2.1,1.5,1.5,1,2.7,1,2.3,1,10.6
Fernando,Marcal,DEF,WOL,4600000,6,25,4.2,9.1304347826087E-07,5.43478260869565E-06,0,166738,2,5,0,0,0,0,0,5.4,13470,1,0,25,-1,1.2,0,5.5,2,0,2,0,2,6.8,690385,0,-1,0,1,521,19548,0,0,94,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,5,2.8,4.3,6.1,3.2,4.5,2.5,5.2,3.2,3.9,4.8,6,3.5,2.4,5.9,5.7,3.1,6,4.4,6,2.7,4.9,5,4.4,3.4,5.1,3.6,3.9,4.9,2.7,5,3.8,6.3,16.3
Solomon,March,MID,BHA,5400000,0,7,1.4,2.59259259259259E-07,1.2962962962963E-06,0,6136,1,2,0,0,0,0,0,1.3,107,-1,0,7,1,0.2,0,1,0,0,1,0,0,0.1,2294,0,-1,0,0,249,62,0,0,25,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0.7,0.7,0.9,0.7,0.7,0.9,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.8,0.7,0.8,0.8,1,0.8,0.7,0.7,0.8,0.7,0.7,0.7,1.5,0.7,0.8,0.7,15.3
Pablo,Mari,DEF,ARS,4300000,0,1,0.2,4.65116279069767E-08,2.32558139534884E-07,0,10186,1,4,0,0,0,0,0,0.2,223,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4528,0,-1,0,0,180,46,0,0,35,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,-1,0,0,0,53,0,0,0,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,21181,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0.3,24271,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,4,1,1.31578947368421E-07,5.26315789473684E-07,0,123523,0,1,0,0,0,0,0,0.5,1234,-4,0,4,4,0.1,0,0.5,0,0,0,0,0,0.6,18083,0,-1,0,0,96,260,0,0,8,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.9,0.8,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,5.3
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,0,4,0.8,1.53846153846154E-07,7.69230769230769E-07,0,25640,0,3,0,0,0,0,0,0.8,537,-3,1,4,3,0,0,0,0,0,0,0,0,0.2,8346,0,-1,0,0,148,101,-1,0,16,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,6.1
Emiliano,Martinez,GLK,AVL,5500000,9,26,5.2,9.45454545454545E-07,4.72727272727273E-06,0,1515270,1,4,0,11,0,0,0,4.7,6971,0,0,26,0,1,0,5.7,4,0,3,0,0,14.3,100935,0,-1,0,0,450,21053,0,0,107,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,4.1,4,6.7,4,6.6,3.2,6.8,2.7,7.8,6.8,4.9,3.5,7.4,7.7,4.7,4.5,7.8,2.6,7.6,2.6,6.5,4.5,7.3,3.1,7.8,5.7,7.8,7.7,2.7,7.8,3,7.8,3,10.1
Adam,Masina,DEF,WAT,4400000,0,4,1.3,2.95454545454545E-07,9.09090909090909E-07,0,8244,0,5,0,0,0,0,0,0.9,306,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0.1,5108,0,-1,0,0,270,22,0,0,41,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0.6,0.9,1.3,0.6,0.7,0.8,0.9,0.6,0.8,0.9,0.9,0.6,1.3,1.2,0.6,1.8,0.6,0.9,0.6,0.6,0.6,0.8,1.1,0.6,0.7,1.5,0.8,0.7,0.6,0.7,0.6,0.6,0.6,8.9
Arthur,Masuaku,DEF,WHU,4400000,0,0,0,0,0,0,3320,0,0,0,0,0,0,0,0,75,-1,0,0,1,0,0,0,0,0,0,0,0,0,856,0,-1,0,0,0,106,0,0,0,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,3839,0,0,0,0,0,0,0,0,131,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1783,0,-1,0,0,0,87,0,0,0,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5300000,0,1,0.2,3.77358490566038E-08,1.88679245283019E-07,0,11031,0,2,0,0,0,0,0,0.2,174,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,6252,0,-1,0,0,56,133,0,0,5,Brighton,Leicester,Arsenal,Newcastle,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4500000,0,9,1.8,4E-07,2E-06,0,22366,0,2,0,0,0,0,0,2,1618,0,0,9,0,0.3,0,1.5,0,0,0,0,1,0.4,24653,0,-1,0,0,198,699,0,0,45,Aston Villa,Everton,Leicester,Liverpool,Tottenham,1.9,0.9,0.9,0.9,0.9,1,1,0.9,1.1,2,1.1,0.9,0.9,0.9,1.5,1.1,0.9,0.9,1.1,1.3,1,1.2,0.9,1.1,0.9,1.2,0.9,1.5,0.9,0.9,1.1,1.1,0.9,12.9
Joel,Matip,DEF,LIV,5000000,1,21,4.2,8.4E-07,4.2E-06,0,183104,0,4,0,0,0,0,0,4.2,14363,0,0,21,0,0.5,0,2.3,0,0,3,0,0,3.6,390404,0,-1,0,0,450,4415,0,0,98,Brentford F.C.,Man City,Watford,Man Utd,Brighton,5.6,5,3.9,5.2,3.7,4.4,5.4,4.1,3.9,6.3,6.1,3.8,5.6,4.5,4,4.5,4.2,4,3.7,4.3,4.8,5.4,3.5,5.5,4.9,3.4,4.2,3.8,4.2,3,5.6,4.5,3.6,22
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,5897,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0.2,18325,0,-1,0,0,0,149,0,0,0,Brighton,Leicester,Arsenal,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,0,22,4.4,6.76923076923077E-07,3.38461538461538E-06,0,215048,1,4,0,0,0,3,0,3.4,6147,0,0,22,0,0.5,0,3,2,0,1,0,0,2.8,242604,0,-1,0,0,405,6222,0,0,92,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,4.3,4.5,6,3.4,4.4,6.1,3.1,4.9,5.5,5.2,3.8,2.6,4.7,2.8,3.1,4.6,5.9,5.3,2.6,6.2,5.4,5.1,5.8,2.6,3.2,5.6,5,4.3,4.3,6.1,3.9,6.6,4.1,32.7
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,-1,0,0,0,125,0,0,0,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5500000,2,19,3.2,5.81818181818182E-07,3.45454545454545E-06,0,91331,1,5,0,0,0,1,0,3.5,2399,0,0,19,0,0.7,0,3.7,0,0,3,0,0,0.8,72075,0,-1,0,0,510,5567,0,0,36,Liverpool,West Ham,Chelsea,Leicester,Burnley,1.6,2.3,2.4,2.7,3.3,3.2,2.8,2.1,2.3,2.9,2.6,1.8,3.1,3.2,2.2,3.8,1.9,2.4,1.7,4,2.4,3.4,3.1,3.2,2.9,2.4,1.7,3,2.3,2,2.9,1.8,2,30.8
James,McArthur,MID,CRY,4600000,0,16,3.2,6.95652173913044E-07,3.47826086956522E-06,0,133553,0,6,0,0,0,0,0,3.5,9639,1,0,16,-1,0.4,0,1.7,1,0,2,0,1,4.1,417043,0,-1,0,0,421,3141,0,0,84,Brighton,Leicester,Arsenal,Newcastle,Man City,2.8,3.7,1.6,4.4,1.6,3.4,1.7,4.7,1.6,1.6,3.1,3.9,1.6,1.6,4.2,2.7,1.7,1.9,1.6,1.6,3.4,4.2,3,3.2,1.6,3.4,1.6,1.6,3,1.6,3.6,1.6,2.7,17.7
