FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierre,Lees-Melou,MID,NOR,4800000,0,22,1.8,3.75E-07,4.58333333333333E-06,0,15633,4,19,0,0,0,0,0,4.6,42,-2,0,22,2,0.1,0,0.6,0,0,2,0,1,0.1,12838,0,-1,0,0,866,63,0,0,107,Man Utd,Aston Villa,West Ham,Arsenal,Crystal Palace,0.9,1.5,0.9,1.3,0.9,0.9,1.3,1.3,1.6,0.9,0.9,1.1,1.1,0.9,0.9,1,1.5,0.9,1.7,0.9,1,1.4,1.3,43.1
Aaron,Lennon,MID,BUR,4900000,1,5,0.357142857142857,7.28862973760933E-08,1.02040816326531E-06,0,1584,1,1,0,0,0,0,0,1,9,-1,0,5,1,0.1,0,0.5,0,0,0,0,0,0,1667,0,-1,0,0,110,10,0,0,13,West Ham,Watford,Aston Villa,Everton,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Bernd,Leno,GLK,ARS,4600000,0,4,0.266666666666667,5.79710144927536E-08,8.69565217391304E-07,0,178246,0,9,0,9,0,0,0,0.9,629,-4,0,4,4,0,0,0,0,0,0,0,0,0.9,60536,0,-1,0,0,270,26,0,0,48,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,0,-1,0,0,0,73,0,0,0,Arsenal,Crystal Palace,Brentford F.C.,West Ham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,9,0.6,1.42857142857143E-07,2.14285714285714E-06,0,11587,1,4,0,0,0,0,0,2.1,156,-3,0,9,3,0.4,0,1.6,0,0,1,0,0,0.1,7830,0,-1,0,0,247,294,0,0,34,Leicester,Liverpool,Man City,Man Utd,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,3.6
Victor,Lindelof,DEF,MUN,4800000,7,34,2.6,5.41666666666667E-07,7.08333333333333E-06,0,65604,2,22,0,0,0,0,0,7.1,1290,-2,0,34,2,0.6,0,3,1,0,3,0,2,0.8,62392,0,-1,0,0,1086,1180,0,0,234,Norwich,Brentford F.C.,Brighton,Newcastle,Burnley,0,3,2.4,1.7,2.4,1.8,2.2,2.5,2.3,2,2.8,1.4,3.1,3.7,3.4,1.7,2.5,2.4,2.5,2.6,2.9,2.6,2,28.4
Jesse,Lingard,MID,MUN,6800000,0,19,1.26666666666667,1.86274509803922E-07,2.79411764705882E-06,0,140469,0,4,0,0,0,2,0,2.8,412,-2,0,19,2,0.1,0,0.6,1,0,0,0,0,1,52729,0,-1,0,0,88,115,0,0,64,Norwich,Brentford F.C.,Brighton,Newcastle,Burnley,0.8,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.7,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.6,17
Tino,Livramento,DEF,SOU,4500000,1,53,3.3,7.33333333333333E-07,1.17777777777778E-05,0,680568,1,24,0,0,0,1,0,11.8,18119,5,0,53,-5,0.2,0,1,2,0,5,0,1,21.3,2289868,0,-1,0,0,1435,5383,0,0,277,Arsenal,Crystal Palace,Brentford F.C.,West Ham,Tottenham,3.1,2.4,4.2,3.5,4.9,3.1,3.2,4.4,3.8,3.4,4.2,3.9,2.7,2.5,2.9,3.4,4.2,4.6,3.6,4,3.8,4.5,2.6,61.9
Diego,Llorente,DEF,LEE,4500000,0,38,3.2,7.11111111111111E-07,8.44444444444444E-06,0,50947,4,13,0,0,0,1,0,8.4,923,0,0,38,0,0.6,0,2.8,4,0,3,0,0,0.5,77389,0,-1,0,1,997,330,0,0,189,Chelsea,Man City,Arsenal,Liverpool,Aston Villa,4,3.6,4.4,4.1,3.9,3.7,3.3,3,2.6,3,3.3,4.8,2.5,3.8,3,3.2,1.8,4,2.3,4.2,2.9,3.8,3.6,29.3
Hugo,Lloris,GLK,TOT,5400000,0,63,4.5,8.33333333333333E-07,1.16666666666667E-05,0,731262,0,17,0,40,0,0,0,11.7,8165,-1,0,63,1,1.1,0,5.7,7,0,6,0,0,8.1,885249,0,-1,0,2,1260,1750,0,0,276,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,4,6.4,6.3,3.5,2.9,6.8,5.7,5.5,5.2,5.3,5,6.6,5,6.4,5.2,4,6.2,5.4,5,5.4,6.1,4.3,35.2
Giovani,Lo Celso,MID,TOT,5900000,0,9,0.642857142857143,1.08958837772397E-07,1.52542372881356E-06,0,15903,0,4,0,0,0,0,0,1.5,47,-1,0,9,1,0,0,0,0,0,0,0,0,0.1,6357,0,-1,0,0,208,6,0,0,34,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.4
Jurgen,Locadia,FWD,BHA,4400000,0,1,0.0666666666666667,1.51515151515152E-08,2.27272727272727E-07,0,89112,0,0,0,0,0,0,0,0.2,4228,-1,0,1,1,0,0,0.2,0,0,0,0,0,2.1,255506,0,-1,0,0,22,8757,0,0,0,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,2,28,1.86666666666667,3.45679012345679E-07,5.18518518518519E-06,0,22744,0,9,0,0,0,0,0,5.2,434,-1,0,28,1,0.3,0,1.8,1,0,1,0,3,0.2,27539,0,-1,0,0,628,227,0,0,120,Leeds United F.C.,Everton,Wolverhampton,Aston Villa,Brighton,1,1.1,1.8,1.1,1,0.9,0.9,1.2,0,0,1.1,0.9,1.3,1.5,1.5,0.9,1.4,1,0.9,1,1.2,1.1,1.5,37.6
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,3526,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6221,0,-1,0,0,0,13,0,0,0,Crystal Palace,Chelsea,Leicester,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,13133,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8182,0,-1,0,0,0,97,0,0,0,West Ham,Watford,Aston Villa,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,1,0.0666666666666667,1.23456790123457E-08,1.85185185185185E-07,0,27300,0,0,0,0,0,0,0,0.2,222,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,18200,0,-1,0,0,16,203,0,0,2,Arsenal,Crystal Palace,Brentford F.C.,West Ham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
Ademola,Lookman,MID,LEI,6000000,0,21,1.4,2.33333333333333E-07,3.5E-06,0,13503,1,14,0,0,0,1,0,3.5,282,0,0,21,0,0.4,0,2.2,1,0,0,0,0,0.1,18423,0,-1,0,0,585,117,0,0,74,Newcastle,Tottenham,Everton,Man City,Liverpool,1,0.8,0.7,0.7,0.7,1,0.8,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,1,0.9,0.9,0.7,0.7,1,0.9,43.1
Imran,Louza,MID,WAT,5200000,0,5,0.333333333333333,6.41025641025641E-08,9.61538461538461E-07,0,3014,2,10,0,0,0,0,0,1,37,-3,0,5,3,0.2,0,0.8,0,0,0,0,0,0,1119,0,-1,0,0,283,17,0,0,29,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.9
Matthew,Lowton,DEF,BUR,4400000,6,52,3.5,7.95454545454545E-07,1.18181818181818E-05,0,201463,2,21,0,0,0,1,0,11.8,996,-1,0,52,1,0.8,0,3.5,4,0,3,0,3,1.7,149539,0,-1,0,1,1334,1182,0,0,262,West Ham,Watford,Aston Villa,Everton,Man Utd,4.4,2.8,3,4.6,3.7,3.7,3.2,3.4,3.8,4.8,3.9,2.7,4.5,4.1,3.7,4.7,3.2,3.8,3.5,2.1,4.4,4,3.4,56.1
,Lucas Moura,MID,TOT,6400000,0,36,2.8,4.375E-07,5.625E-06,0,186690,2,12,0,0,0,1,0,5.6,2445,-1,0,36,1,0.9,0,5.7,1,0,5,0,1,1.3,200273,0,-1,0,0,991,4278,0,0,142,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,1.7,1.5,3.3,2,2.4,2.8,1.6,3.2,3,1.4,1.5,2.7,1.7,2.1,3.4,1.6,2.5,1.7,2.3,1.4,3.1,2.1,62.7
Romelu,Lukaku,FWD,CHE,11500000,1,35,3.2,2.78260869565217E-07,3.04347826086957E-06,0,3765581,0,5,0,0,0,3,0,3,12578,0,0,35,0,0.1,0,0.8,5,0,4,0,0,9.7,3544168,0,-1,0,1,693,3241,0,0,133,Leeds United F.C.,Everton,Wolverhampton,Aston Villa,Brighton,3.8,3.6,3.1,2.7,2.6,2,2.7,2.9,0,0,2.8,3.3,3.1,3.9,3.4,2.7,3.1,3.7,2.7,3.5,2.1,3.6,4,61.3
,Lyanco,DEF,SOU,4400000,1,7,0.466666666666667,1.06060606060606E-07,1.59090909090909E-06,0,1467,0,6,0,0,0,0,0,1.6,39,-1,0,7,1,0.2,0,1,0,0,0,0,0,0,1527,0,-1,0,0,257,12,0,0,47,Arsenal,Crystal Palace,Brentford F.C.,West Ham,Tottenham,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.8
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9115,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Man City,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,0,27,1.8,3.39622641509434E-07,5.09433962264151E-06,0,55682,1,4,0,0,0,2,0,5.1,175,-2,0,27,2,0,0,0,3,0,1,0,1,0.3,46283,0,-1,0,0,287,19,0,0,90,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,1.3,1,0.9,1,0.9,1.4,1.1,0,1.4,1.3,1.3,1.3,0.9,0.9,1.5,0.9,0.9,1.4,1.6,0.9,0.9,0.9,31.8
James,Maddison,MID,LEI,6700000,14,67,4.2,6.26865671641791E-07,1E-05,0,848705,1,18,0,0,0,4,0,10,8914,-3,0,67,3,1.3,0,8.4,7,0,2,0,4,7.9,611904,0,-1,0,3,1002,12953,0,0,229,Newcastle,Tottenham,Everton,Man City,Liverpool,5.3,4.5,3.7,3.1,2.4,5.3,4.5,4,2.8,3.4,5.5,3.9,4.1,3.3,3.7,4,5.1,4.8,4.8,3.5,4.2,5.2,5,71.8
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,0,-1,0,0,0,25,0,0,0,Watford,Man Utd,Southampton,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,6,37,2.6,4.81481481481482E-07,6.85185185185185E-06,0,785655,3,21,0,0,0,0,0,6.9,1449,-1,0,37,1,0.4,0,2.2,3,0,5,0,0,5.1,184283,0,-1,0,0,1214,6745,0,1,230,Norwich,Brentford F.C.,Brighton,Newcastle,Burnley,2.3,3,2.4,1.7,2.4,1.8,2.2,2.5,2.3,2,2.8,1.4,3.1,3.7,3.4,1.7,2.5,2.4,2.5,2.6,2.9,2.6,2,42.3
Riyad,Mahrez,MID,MCI,8600000,0,33,2.2,2.55813953488372E-07,3.83720930232558E-06,0,767409,0,5,0,0,0,2,0,3.8,2887,-4,0,33,4,0.2,0,1.8,0,0,1,0,2,2.3,299831,0,-1,0,0,493,1241,0,0,136,Wolverhampton,Leeds United F.C.,Newcastle,Leicester,Brentford F.C.,1.8,1.6,1.7,1.3,1.4,1.1,1.1,1.6,1.4,1.7,1.7,1.2,1.2,1.4,1.5,1.6,1.1,2.1,2.1,1.2,2.2,1.2,1.9,63.5
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,0.8,1.53846153846154E-07,2.30769230769231E-06,0,7207,0,4,0,0,0,0,0,2.3,58,-3,0,12,3,0,0,0.2,0,0,2,0,0,0.1,3177,0,-1,0,0,263,34,0,0,44,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.3
Sadio,Mane,MID,LIV,11900000,3,82,5.1,4.28571428571429E-07,6.89075630252101E-06,0,557305,1,12,0,0,0,7,0,6.9,7247,-1,0,82,1,0.4,0,4.6,2,0,9,0,2,4,515836,0,-1,0,1,1360,2930,0,0,226,Aston Villa,Newcastle,Tottenham,Leeds United F.C.,Leicester,6.4,6.9,4.8,5.5,5.5,5.2,5,5.4,5,5.9,6.9,4.5,4.7,5.8,4.4,6.7,4.2,5.3,5.7,6.3,5.9,6.1,6.1,151.9
Javier,Manquillo,DEF,NEW,4000000,-1,26,2.6,6.5E-07,6.5E-06,0,658717,4,18,0,0,0,1,0,6.5,5298,0,0,26,0,0.3,0,1.2,0,0,1,0,2,7.9,586747,0,-1,0,0,855,3568,0,0,138,Leicester,Liverpool,Man City,Man Utd,Everton,1.8,3,3.2,2.4,2.1,1.6,1.7,2.4,3.1,2.9,2.4,2.6,2.8,3,2.9,2.9,2.2,2.1,1.9,3.3,2.7,3.4,1.9,27.1
Fernando,Marcal,DEF,WOL,4200000,0,29,1.93333333333333,4.6031746031746E-07,6.9047619047619E-06,0,793392,2,8,0,0,0,0,0,6.9,1968,-3,0,29,3,0,0,0,3,0,2,0,2,1.5,876427,0,-1,0,1,684,715,0,0,123,Man City,Brighton,Chelsea,Watford,Arsenal,2,1.9,1.7,1,1.6,1.8,1.2,2,1.9,2.3,1,1.8,1.5,1.6,1.8,1.6,1.1,1.8,1.5,1.5,2.2,1.5,2.3,20.6
Solomon,March,MID,BHA,5300000,0,25,1.66666666666667,3.14465408805031E-07,4.71698113207547E-06,0,10737,1,10,0,0,0,0,0,4.7,78,-2,0,25,2,0.3,0,1.5,0,0,3,0,1,0.1,6699,0,-1,0,0,668,40,0,0,88,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,1.1,0.9,0.8,0.8,0.8,1.3,0.9,0,1.3,1.2,1.2,1.2,0.8,0.8,1.3,0.8,0.8,1.2,1.4,0.8,0.8,0.8,42.1
Pablo,Mari,DEF,ARS,4200000,0,1,0.0666666666666667,1.58730158730159E-08,2.38095238095238E-07,0,13402,1,4,0,0,0,0,0,0.2,31,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5273,0,-1,0,0,180,17,0,0,35,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,-1,0,0,0,22,0,0,0,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,27011,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Man City,Brighton,Chelsea,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,13,0.866666666666667,1.14035087719298E-07,1.71052631578947E-06,0,140584,0,3,0,0,0,1,0,1.7,428,-4,0,13,4,0.1,0,0.4,2,0,0,0,0,0.6,26797,0,-1,0,0,199,31,0,0,38,Norwich,Brentford F.C.,Brighton,Newcastle,Burnley,0,0,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Aston Villa,West Ham,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,6,30,2,3.84615384615385E-07,5.76923076923077E-06,0,37257,0,6,0,0,0,1,0,5.8,414,-3,0,30,3,0.8,0,4,0,0,2,0,3,0.4,34164,0,-1,0,0,435,2780,0,0,93,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,2,1.3,1,1.2,1.8,1.1,1,1.9,1.5,0,1.4,1,1.3,1.4,1,1,1.5,1.1,1.2,1,1.6,1.2,1.6,36.1
Emiliano,Martinez,GLK,AVL,5500000,3,60,4,7.27272727272727E-07,1.09090909090909E-05,0,1859844,1,22,0,46,0,0,0,10.9,5704,0,0,60,0,0.6,0,3.2,7,0,4,0,0,13.3,375332,0,-1,1,1,1350,6885,0,0,297,Liverpool,Norwich,Burnley,Chelsea,Leeds United F.C.,4.9,3.6,5.2,5.5,4.3,4.7,4.7,3.9,5.8,2.6,3.6,4.5,4.6,4.4,6,4,6,5.6,3.3,5.3,3.6,5.3,4.7,39.7
Adam,Masina,DEF,WAT,4300000,0,10,0.666666666666667,1.55038759689922E-07,2.32558139534884E-06,0,12727,0,15,0,0,0,0,0,2.3,58,-2,0,10,2,0.1,0,0.6,0,0,0,0,0,0.1,6601,0,-1,0,0,686,2,0,0,100,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,West Ham,0,0,0,0,0,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,25.4
Arthur,Masuaku,DEF,WHU,4400000,6,17,1.13333333333333,2.57575757575758E-07,3.86363636363636E-06,0,5694,0,2,0,0,0,1,0,3.9,173,-1,0,17,1,0.7,0,3.2,0,0,1,0,0,0.1,8730,0,-1,0,0,225,530,0,0,69,Burnley,Arsenal,Norwich,Southampton,Watford,0.6,0.6,0.7,0.6,0.6,0.6,0.9,0.7,0.6,0.6,0.6,0.6,0.9,0.7,1,0.8,0.8,0.7,0.9,0.9,0.6,0.8,0.7,7.9
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,5903,0,0,0,0,0,0,0,0,47,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3230,0,-1,0,0,0,21,0,0,0,Norwich,Brentford F.C.,Brighton,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,0,2,0.133333333333333,2.56410256410256E-08,3.84615384615385E-07,0,14957,0,2,0,0,0,0,0,0.4,57,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,9103,0,-1,0,0,60,74,0,0,6,Everton,Southampton,Watford,Tottenham,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4400000,0,19,1.26666666666667,2.87878787878788E-07,4.31818181818182E-06,0,44970,0,9,0,0,0,0,0,4.3,602,-1,0,19,1,0.2,0,0.8,0,0,0,0,2,0.3,40514,0,-1,0,0,471,84,0,0,97,Norwich,Brentford F.C.,Brighton,Newcastle,Burnley,0,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.7,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.6,22.3
Joel,Matip,DEF,LIV,4900000,7,50,4.2,8.57142857142857E-07,1.02040816326531E-05,0,417788,0,10,0,0,0,0,0,10.2,1194,-1,0,50,1,0.9,0,4.2,1,0,7,0,0,2.4,524336,0,-1,0,0,1080,5857,0,0,251,Aston Villa,Newcastle,Tottenham,Leeds United F.C.,Leicester,5.3,4.1,5.2,5.7,4.3,6,5.4,4,3.9,4.6,5.1,4.9,5.2,5.5,4.5,3.3,5.7,4.4,5.5,3.6,6.1,3.9,4.1,43.6
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,13478,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24077,0,-1,0,0,0,41,0,0,0,Everton,Southampton,Watford,Tottenham,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6300000,0,55,3.9,6.19047619047619E-07,8.73015873015873E-06,0,585598,4,13,0,0,0,6,0,8.7,4404,-2,0,55,2,0.8,0,5,11,0,4,0,0,3.6,676622,0,-1,0,2,1014,22154,0,0,177,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,3.1,4.6,3.9,3.1,4.5,4.7,4.9,0,5.2,4.5,4.3,4.8,3,3.4,4.8,3.2,3.2,4.5,3.9,3.9,4.7,3.9,70
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,-1,0,0,0,34,0,0,0,Wolverhampton,Leeds United F.C.,Newcastle,Leicester,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5500000,9,52,3.5,6.36363636363636E-07,9.45454545454545E-06,0,416262,2,18,0,0,0,3,0,9.5,3318,0,0,52,0,0.7,0,4,3,0,4,0,1,3,580608,0,-1,0,1,1277,6612,0,0,124,Watford,Man Utd,Southampton,Brighton,Man City,4,2.4,3.5,3.3,2.2,3.7,2,3.6,2.2,4,2.4,4.2,3.7,3.8,3.1,2.9,2.6,4,3.4,3,3.9,2.7,3.2,76.8
James,McArthur,MID,CRY,4400000,0,33,3,6.81818181818182E-07,7.5E-06,0,419310,3,12,0,0,0,0,0,7.5,3779,-1,0,33,1,0,0,0,4,0,4,0,2,1.9,520477,0,-1,0,0,950,311,0,0,171,Everton,Southampton,Watford,Tottenham,Norwich,0,0,2.6,1.5,3.7,2.4,2.1,1.7,2.3,1.9,2.2,3.5,2.8,2.1,2.3,3.1,1.9,1.6,2.9,2.2,3.7,1.8,2.3,42.2
James,McAtee,MID,MCI,4500000,0,1,0.0666666666666667,1.48148148148148E-08,2.22222222222222E-07,0,86,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0,0,0.2,0,0,0,0,0,0,154,0,-1,0,0,3,5,0,0,2,Wolverhampton,Leeds United F.C.,Newcastle,Leicester,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4500000,0,0,0,0,0,0,1223,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,-1,0,0,0,9,0,0,0,Chelsea,Man City,Arsenal,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,0,53,3.5,7.77777777777778E-07,1.17777777777778E-05,0,323468,1,21,0,39,0,0,0,11.8,19362,0,1,53,0,0.3,0,1.2,3,0,5,0,0,3.4,465350,0,-1,0,0,1350,96,-1,0,260,Arsenal,Crystal Palace,Brentford F.C.,West Ham,Tottenham,0,0,0,0,0,0,3.5,4.7,4,3.7,4.6,4.3,3,2.8,3.1,3.7,4.6,4.9,3.9,4.3,4.1,4.8,2.9,31.7
John,McGinn,MID,AVL,5800000,2,57,3.8,6.55172413793103E-07,9.82758620689655E-06,0,150806,4,24,0,0,0,3,0,9.8,2087,-2,0,57,2,0.8,0,4.8,8,0,3,0,2,1.6,191594,0,-1,0,2,1299,9774,0,0,229,Liverpool,Norwich,Burnley,Chelsea,Leeds United F.C.,1.9,3.5,4.7,3.1,2.5,2.9,3.3,2.5,4.1,3.5,5,3.1,4.9,2.4,4.3,4.2,4.4,2.5,2.9,5.1,3.2,4.9,2,75.5
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,32922,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0.6,26746,0,-1,0,0,0,103,0,0,0,Man Utd,Aston Villa,West Ham,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4400000,0,1,0.0666666666666667,1.51515151515152E-08,2.27272727272727E-07,0,17240,0,0,0,0,0,0,0,0.2,172,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.2,25585,0,-1,0,0,3,32,0,0,3,Chelsea,Man City,Arsenal,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
