FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bernd,Leno,GLK,ARS,4500000,0,4,0.210526315789474,4.67836257309942E-08,8.88888888888889E-07,0,183281,0,9,0,9,0,0,0,0.9,356,-5,0,4,5,0,0,0,0,0,0,0,0,0.9,61745,0,-1,0,0,270,198,0,0,48,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Marc,Leonard,MID,BHA,4500000,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,-1,0,0,0,16,0,0,0,Chelsea,Everton,Crystal Palace,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,4527,0,-1,0,0,0,109,0,0,0,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,10,0.526315789473684,1.2531328320802E-07,2.38095238095238E-06,0,15143,1,4,0,0,0,0,0,2.4,229,-3,0,10,3,0.3,0,1.4,0,0,1,0,0,0.1,8689,0,-1,0,0,261,6,0,0,39,Southampton,Watford,Leeds United F.C.,Everton,Aston Villa,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.6
Victor,Lindelof,DEF,MUN,4800000,0,34,2.6,5.41666666666667E-07,7.08333333333333E-06,0,89944,2,22,0,0,0,0,0,7.1,1808,-2,0,34,2,0.5,0,2.6,1,0,3,0,2,0.6,69175,0,-1,0,0,1086,26,0,0,234,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,0,0,0,2.6,2.5,2,2.9,1.3,3.2,3.4,3.5,1.7,2.6,2.3,2.6,2.8,2.8,2.6,1.7,28.5
Jesse,Lingard,MID,MUN,6800000,0,19,1.11764705882353,1.64359861591695E-07,2.79411764705882E-06,0,143813,0,4,0,0,0,2,0,2.8,288,-2,0,19,2,0,0,0.2,1,0,0,0,0,1,53879,0,-1,0,0,88,155,0,0,64,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,17
Tino,Livramento,DEF,SOU,4400000,0,54,3,6.81818181818182E-07,1.22727272727273E-05,0,1132848,2,28,0,0,0,1,0,12.3,41851,4,0,54,-4,0.2,0,0.8,2,0,5,0,1,16.6,2334963,0,-1,0,0,1615,3340,0,0,296,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0,2.9,2.9,4,3.3,3.1,3.7,3.4,2.4,2.2,2.5,3.1,3.7,4,3,3.3,3.3,4.2,2.1,67
Diego,Llorente,DEF,LEE,4500000,0,37,2.8,6.22222222222222E-07,8.22222222222222E-06,0,72009,4,20,0,0,0,1,0,8.2,805,0,0,37,0,0.3,0,1.4,4,0,3,0,0,0.4,83708,0,-1,0,1,1087,59,0,0,201,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,3.2,2.7,2.6,2.2,2.4,2.8,4.2,1.9,3,2.6,2.7,1.4,3.3,1.6,3.7,2.4,3,3,30.3
Hugo,Lloris,GLK,TOT,5400000,2,73,4.3,7.96296296296296E-07,1.35185185185185E-05,0,800393,0,20,0,45,0,0,0,13.5,10539,-1,0,73,1,0.9,0,4.6,7,0,7,0,0,8.7,1005221,0,-1,0,2,1530,6958,0,0,324,Southampton,Watford,Arsenal,Chelsea,Southampton,3.3,2.7,6.4,5.3,5.3,5.3,5,4.7,6.2,4.8,6.2,5.1,3.9,5.8,5,4.8,5,6,4.3,38.7
Giovani,Lo Celso,MID,TOT,5900000,0,9,0.5625,9.53389830508475E-08,1.52542372881356E-06,0,16460,0,4,0,0,0,0,0,1.5,81,-1,0,9,1,0,0,0,0,0,0,0,0,0.1,6866,0,-1,0,0,208,8,0,0,34,Southampton,Watford,Arsenal,Chelsea,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.4
Jurgen,Locadia,FWD,BHA,4500000,0,1,0.0588235294117647,1.30718954248366E-08,2.22222222222222E-07,0,141261,0,0,0,0,0,0,0,0.2,4817,0,0,1,0,0,0,0,0,0,0,0,0,2,297454,0,-1,0,0,22,858,0,0,0,Chelsea,Everton,Crystal Palace,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,0,30,1.57894736842105,2.92397660818713E-07,5.55555555555556E-06,0,29202,1,9,0,0,0,0,0,5.6,332,-1,0,30,1,0.2,0,1.1,1,0,2,0,3,0.1,28715,0,-1,0,0,692,18,0,0,130,Brighton,Liverpool,Man City,Tottenham,Crystal Palace,0,0,0.8,0.8,0,0,0.8,0.8,1,1.2,1.2,0.8,1,0.8,0.8,0.8,1,0.9,1.1,39.2
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6570,0,-1,0,0,0,21,0,0,0,Brighton,Norwich,Aston Villa,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,14370,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9202,0,-1,0,0,0,104,0,0,0,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,2,4,0.222222222222222,4.11522633744856E-08,7.40740740740741E-07,0,30892,0,1,0,0,0,0,0,0.7,412,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0.2,23688,0,-1,0,0,106,596,0,0,4,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.4
Ademola,Lookman,MID,LEI,6000000,6,34,2,3.33333333333333E-07,5.66666666666667E-06,0,19195,1,20,0,0,0,3,0,5.7,1886,0,0,34,0,0.5,0,3.2,1,0,0,0,0,0.3,38741,0,-1,0,0,709,18561,0,0,125,Liverpool,Norwich,Burnley,Brighton,Liverpool,1,1.8,1.4,1.2,1,1.1,1.8,1.1,1.4,1,1.3,1.3,1.8,1.5,1.6,1,1.4,1.7,1.7,58.4
Imran,Louza,MID,WAT,5200000,1,6,0.375,7.21153846153846E-08,1.15384615384615E-06,0,3289,2,12,0,0,0,0,0,1.2,20,-3,0,6,3,0.2,0,0.8,0,0,0,0,0,0,1274,0,-1,0,0,333,22,0,0,40,West Ham,Tottenham,Newcastle,Norwich,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.1
Matthew,Lowton,DEF,BUR,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,242413,2,21,0,0,0,1,0,12,2323,-1,0,53,1,0.8,0,3.5,5,0,3,0,3,1.7,193218,0,-1,0,1,1334,3532,0,0,262,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,3.9,3.9,3.4,3.4,3.8,4.9,3.7,2.3,4.5,4.1,3.8,4.9,3.4,3.8,3.7,2.1,4.3,4,3.6,59.8
,Lucas Moura,MID,TOT,6500000,1,55,3.4,5.23076923076923E-07,8.46153846153846E-06,0,236484,2,12,0,0,0,2,0,8.5,16021,0,0,55,0,1,0,6.2,4,0,6,0,3,3.9,473601,0,-1,0,1,1118,19799,0,0,197,Southampton,Watford,Arsenal,Chelsea,Southampton,2.5,3.2,3.5,2.2,4.1,4,1.7,2.1,3.7,2.5,3,4.5,2.4,3.3,2.3,3.2,1.7,4.2,3.1,87.3
Romelu,Lukaku,FWD,CHE,11500000,8,53,4.1,3.56521739130435E-07,4.60869565217391E-06,0,3955319,0,6,0,0,0,5,0,4.6,6572,0,0,53,0,0.3,0,3,9,0,4,0,1,9.2,3690558,0,-1,0,2,828,32870,0,0,198,Brighton,Liverpool,Man City,Tottenham,Crystal Palace,3.8,3.3,3.7,4.2,0,0,3.9,4.8,4.6,5.5,5.3,4.3,4.6,5.4,4.2,4.9,3.2,5.3,5.3,79.6
,Lyanco,DEF,SOU,4400000,0,7,0.388888888888889,8.83838383838384E-08,1.59090909090909E-06,0,1832,1,8,0,0,0,0,0,1.6,30,-1,0,7,1,0.2,0,0.7,0,0,0,0,0,0,1649,0,-1,0,0,347,2,0,0,55,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9280,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Southampton,Watford,Leeds United F.C.,Everton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,2,33,1.94117647058824,3.66259711431743E-07,6.22641509433962E-06,0,57444,1,5,0,0,0,2,0,6.2,124,-2,0,33,2,0.2,0,1.2,3,0,2,0,1,0.3,46702,0,-1,0,0,479,108,0,0,119,Chelsea,Everton,Crystal Palace,Leicester,Watford,1.1,1.1,1.7,1.1,0,1.6,1.6,1.5,1.5,1,1,1.6,1,1,1.5,1.8,1,1.1,1,48.2
James,Maddison,MID,LEI,6900000,3,82,4.6,6.66666666666667E-07,1.18840579710145E-05,0,1109159,2,24,0,0,0,5,0,11.9,37361,-1,-1,82,1,1.2,0,8,10,0,3,0,5,9.8,1025373,0,-1,0,3,1159,71342,1,0,270,Liverpool,Norwich,Burnley,Brighton,Liverpool,0,5.9,5,4.7,3.2,4.2,6,4.3,5.1,3.5,4.8,4.7,6,5.4,5.6,3.6,5.1,5.7,5.7,96.9
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,0,-1,0,0,0,19,0,0,0,Man City,Aston Villa,Liverpool,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,0,38,2.5,4.62962962962963E-07,7.03703703703704E-06,0,833879,4,22,0,0,0,0,0,7,4327,-1,0,38,1,0.6,0,3,3,0,5,0,0,5.3,248330,0,-1,0,0,1304,4757,0,1,238,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,2.3,1.9,2.2,2.4,2.3,1.9,2.8,1.3,3.1,3.2,3.3,1.6,2.4,2.2,2.4,2.6,2.7,2.4,1.6,44.8
Riyad,Mahrez,MID,MCI,8700000,0,68,3.57894736842105,4.11373260738052E-07,7.81609195402299E-06,0,815966,0,8,0,0,0,5,0,7.8,13919,-3,-1,68,3,0.6,0,5.4,3,0,3,0,5,3.9,486930,0,-1,0,2,749,14396,1,0,260,Brentford F.C.,Arsenal,Chelsea,Southampton,Brentford F.C.,3,2.3,2.6,3.3,3.3,3.9,3.6,2.8,2.8,2.9,3.2,3.5,2.2,4.2,4.3,2.8,4.5,2.5,3.9,112
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,0.631578947368421,1.21457489878542E-07,2.30769230769231E-06,0,8807,0,4,0,0,0,0,0,2.3,109,-3,0,12,3,0,0,0,0,0,2,0,0,0.1,4599,0,-1,0,0,263,8,0,0,44,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0.3,0.3,0,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.3
Sadio,Mane,MID,LIV,11800000,2,91,4.8,4.06779661016949E-07,7.71186440677966E-06,0,674372,1,16,0,0,0,7,0,7.7,9218,-2,0,91,2,0.2,0,2.8,2,0,9,0,3,3.1,556673,0,-1,0,1,1621,1334,0,0,252,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,4.6,4.7,5,4.6,4.8,5.4,6.2,0,4.5,5.1,4.3,6.3,3.5,5,5.4,5.8,5.4,5.2,5.8,174.1
Javier,Manquillo,DEF,NEW,3900000,0,28,2.3,5.8974358974359E-07,7.17948717948718E-06,0,797899,5,22,0,0,0,1,0,7.2,15348,-1,0,28,1,0.3,0,1.2,0,0,1,0,2,6.6,613566,0,-1,0,0,1035,908,0,0,167,Southampton,Watford,Leeds United F.C.,Everton,Aston Villa,0,0,1.4,2.1,2.6,2.4,2,2.2,2.3,2.4,2.2,2.2,2,1.8,1.8,2.9,2.4,2.8,1.7,34.3
Fernando,Marcal,DEF,WOL,4200000,0,41,2.27777777777778,5.42328042328042E-07,9.76190476190476E-06,0,823499,2,8,0,0,0,0,0,9.8,2277,-3,0,41,3,0.6,0,2.4,3,0,4,0,2,1.5,910096,0,-1,0,1,864,5906,0,0,167,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,2.4,1.6,2.5,2.4,2.5,1.4,2.3,1.8,2.1,2.4,2,1.5,2.4,2,1.9,2.7,1.9,2.9,25
Solomon,March,MID,BHA,5300000,2,29,1.70588235294118,3.21864594894562E-07,5.47169811320755E-06,0,11802,1,12,0,0,0,0,0,5.5,88,-2,0,29,2,0.3,0,1.6,0,0,3,0,1,0.1,7324,0,-1,0,0,848,70,0,0,107,Chelsea,Everton,Crystal Palace,Leicester,Watford,0.9,0.9,1.3,0.9,0,1.3,1.3,1.2,1.2,0.9,0.9,1.3,0.9,0.9,1.2,1.5,0.9,0.9,0.9,51.1
Pablo,Mari,DEF,ARS,4200000,0,1,0.0526315789473684,1.2531328320802E-08,2.38095238095238E-07,0,13930,1,4,0,0,0,0,0,0.2,33,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5491,0,-1,0,0,180,64,0,0,35,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,-1,0,0,0,9,0,0,0,Southampton,Watford,Arsenal,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,27748,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,-1,0,0,0,41,0,0,0,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,13,0.764705882352941,1.0061919504644E-07,1.71052631578947E-06,0,143332,0,3,0,0,0,1,0,1.7,233,-4,0,13,4,0,0,0.2,2,0,0,0,0,0.6,28690,0,-1,0,0,199,205,0,0,38,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Leicester,Everton,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5400000,0,55,2.89473684210526,5.36062378167641E-07,1.01851851851852E-05,0,202218,1,7,0,0,0,4,0,10.2,30482,-1,0,55,1,1.2,0,6.5,3,0,4,0,3,7.1,831032,0,-1,0,1,687,18999,0,0,173,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,1.9,1.4,3.4,2.7,0,2.6,0,2.5,2.5,1.8,1.7,2.6,2,2.2,1.4,2.9,2.3,2.9,72.3
Emiliano,Martinez,GLK,AVL,5500000,0,67,3.9,7.09090909090909E-07,1.21818181818182E-05,0,2014964,2,25,0,50,0,0,0,12.2,8467,0,0,67,0,0.5,0,3,7,0,5,0,0,12.9,499626,0,-1,1,1,1530,6602,0,0,331,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,4.7,4.5,4,5.7,2.9,3.3,4.3,4.4,4.3,5.6,4.2,5.8,5.5,3.2,4.9,3.8,4.8,4.8,43.6
Adam,Masina,DEF,WAT,4300000,0,10,1,2.32558139534884E-07,2.32558139534884E-06,0,13166,0,19,0,0,0,0,0,2.3,34,-2,0,10,2,0,0,0.2,0,0,0,0,0,0.1,6738,0,-1,0,0,776,59,0,0,109,West Ham,Tottenham,Newcastle,Norwich,West Ham,0.6,1,0.5,0.6,0.6,0.6,0.5,0.6,0.7,0.5,0.7,0.8,0.8,0.7,0.7,0.6,0.5,0.5,0.7,27.8
Arthur,Masuaku,DEF,WHU,4400000,1,23,1.27777777777778,2.9040404040404E-07,5.22727272727273E-06,0,15282,0,7,0,0,0,1,0,5.2,1679,-1,0,23,1,0.7,0,3.3,3,0,1,0,0,0.3,35981,0,-1,0,1,413,1157,0,0,111,Watford,Crystal Palace,Leeds United F.C.,Man Utd,Watford,0.6,0.6,1.1,0.8,0.6,0.6,0.7,0.7,1.1,0.9,0.9,1,0.9,0.9,1,1.1,0.7,1.1,0.8,18.4
Juan,Mata,MID,MUN,4700000,0,0,0,0,0,0,6333,0,0,0,0,0,0,0,0,28,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3419,0,-1,0,0,0,30,0,0,0,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,6,9,0.5,9.61538461538462E-08,1.73076923076923E-06,0,16349,0,3,0,0,0,1,0,1.7,371,-3,0,9,3,0.2,0,1.2,0,0,1,0,0,0.1,12179,0,-1,0,0,167,1313,0,0,33,Norwich,West Ham,Brighton,Liverpool,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,13
Nemanja,Matic,MID,MUN,4400000,0,20,1.17647058823529,2.67379679144385E-07,4.54545454545455E-06,0,49284,0,9,0,0,0,0,0,4.5,260,-1,0,20,1,0,0,0.2,0,0,0,0,2,0.3,42106,0,-1,0,0,483,186,0,0,102,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,23.1
Joel,Matip,DEF,LIV,4900000,1,55,3.7,7.55102040816327E-07,1.12244897959184E-05,0,467224,1,14,0,0,0,0,0,11.2,4082,-1,0,55,1,0.7,0,3.3,2,0,7,0,0,2.6,585784,0,-1,0,0,1350,4105,0,0,305,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,3.3,5,4.9,2.8,3.4,3.8,4.3,0,4.6,4.4,3.9,2.8,4.9,3.7,4.7,3,5.5,3.2,3.8,55.6
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,15401,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0.2,25734,0,-1,0,0,0,144,0,0,0,Norwich,West Ham,Brighton,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6400000,2,63,3.9,6.09375E-07,9.84375E-06,0,716295,4,14,0,0,0,7,0,9.8,13630,-1,0,63,1,0.8,0,5,11,0,5,0,0,5.7,991354,0,-1,0,2,1194,32501,0,0,205,Chelsea,Everton,Crystal Palace,Leicester,Watford,3.2,4.4,4.7,4.7,0,5.2,4.6,4.3,5,3.2,3.2,4.8,3.3,3.1,4.6,3.8,4,5,4.1,86.4
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,2379,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,0,-1,0,0,0,21,0,0,0,Brentford F.C.,Arsenal,Chelsea,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5300000,0,53,3.3,6.22641509433962E-07,1E-05,0,582656,2,19,0,0,0,3,0,10,6943,-2,1,53,2,0.6,0,3.4,3,0,4,0,1,1.4,606133,0,-1,0,0,1317,158,-1,0,123,Man City,Aston Villa,Liverpool,Wolverhampton,Man City,0,0,1.8,3.5,1.8,3.8,2,4,3.4,3.7,2.5,2.6,2.5,3.5,3.2,2.8,3.6,2.4,3.2,77.1
James,McArthur,MID,CRY,4300000,0,33,3,6.97674418604651E-07,7.67441860465116E-06,0,469277,3,12,0,0,0,0,0,7.7,3016,-2,0,33,2,0,0,0,4,0,4,0,2,1.5,530679,0,-1,0,0,950,818,0,0,171,Norwich,West Ham,Brighton,Liverpool,Norwich,0,0,0,0,0,1.8,2.3,3.6,2.7,2,2.3,3,1.6,1.6,3.1,2,3.7,1.8,2.4,42.2
James,McAtee,MID,MCI,4400000,0,1,0.0526315789473684,1.19617224880383E-08,2.27272727272727E-07,0,176,0,0,0,0,0,0,0,0.2,6,-1,0,1,1,0,0,0,0,0,0,0,0,0,233,0,-1,0,0,3,17,0,0,2,Brentford F.C.,Arsenal,Chelsea,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,0.0588235294117647,1.30718954248366E-08,2.22222222222222E-07,0,65,0,0,0,0,0,0,0,0.2,15,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,145,0,-1,0,0,2,17,0,0,3,Liverpool,Norwich,Burnley,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4500000,0,1,0.0555555555555556,1.23456790123457E-08,2.22222222222222E-07,0,1370,0,1,0,0,0,0,0,0.2,10,0,0,1,0,0,0,0.2,0,0,0,0,0,0,1542,0,-1,0,0,9,7,0,0,3,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,441019,1,21,0,39,0,0,0,12,6154,-1,1,53,1,0.2,0,0.8,3,0,5,0,0,2.1,466651,0,-1,0,0,1350,315,-1,0,260,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0,0,3.7,4.9,3.9,3.8,4.6,4.2,3.1,2.8,3.2,3.9,4.5,4.9,3.7,4.1,4.1,4.9,2.7,31.7
Jon,McCracken,GLK,NOR,4000000,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,-1,0,0,0,152,0,0,0,Crystal Palace,Leicester,Everton,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5800000,0,60,3.8,6.55172413793103E-07,1.03448275862069E-05,0,236979,4,24,0,0,0,3,0,10.3,4844,-2,1,60,2,0.5,0,2.8,8,0,4,0,2,1.7,285685,0,-1,0,2,1386,1742,-1,0,242,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,3,3.3,2.8,4.1,3.8,4.9,3.2,4.6,2.5,4,4.3,4.2,2.7,2.8,4.8,3.5,4.9,2,83.4
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,36867,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0.6,29459,0,-1,0,0,0,206,0,0,0,Crystal Palace,Leicester,Everton,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4300000,0,1,0.0555555555555556,1.29198966408269E-08,2.32558139534884E-07,0,24032,0,0,0,0,0,0,0,0.2,1437,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,41157,0,-1,0,0,3,3003,0,0,3,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,2,37,2.1,4.28571428571429E-07,7.55102040816327E-06,0,14227,1,37,0,0,0,0,0,7.6,292,-1,0,37,1,0.4,0,2,0,0,3,0,0,0.1,14669,0,-1,0,0,1575,264,0,0,167,Crystal Palace,Leicester,Everton,Watford,Crystal Palace,1.2,1.2,1.6,1.8,2,1,1,1.4,1.4,1.2,1.1,1.3,1.9,1.3,2.1,1.3,1.2,1.9,1.6,50
Dwight,McNeil,MID,BUR,5700000,0,36,2.4,4.21052631578947E-07,6.31578947368421E-06,0,39235,1,21,0,0,0,0,0,6.3,206,-3,0,36,3,0.4,0,2,1,0,3,0,1,0.2,27055,0,-1,0,0,1331,283,0,0,204,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,1.6,1.3,1.7,1.2,1.5,1.2,1.5,1.3,1.4,1.4,2.3,1.3,2,1.2,2.3,2,2.3,1.2,2.7,75.3
