FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Romeo,Lavia,MID,MCI,4400000,0,0,0,0,0,0,21712,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,21828,0,-1,0,0,0,18,0,0,0,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Pierre,Lees-Melou,MID,NOR,4800000,1,39,1.8,3.75E-07,8.125E-06,0,18007,4,32,0,0,0,0,0,8.1,39,-2,0,39,2,0.3,0,1.2,0,0,3,0,1,0.1,14536,0,-1,0,0,1421,18,0,0,190,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,2.1,0.9,0,1.2,1.4,0.9,1.4,1,1,1.4,1.1,68.4
Aaron,Lennon,MID,BUR,4900000,2,43,1.72,3.51020408163265E-07,8.77551020408163E-06,0,13602,2,14,0,0,0,2,0,8.8,902,-1,0,43,1,0.7,0,3.3,1,0,4,0,1,0.1,23760,0,-1,0,0,978,607,0,0,112,Chelsea,Brentford F.C.,Man City,Norwich,West Ham,0.9,0.9,0,0.9,1.2,0.9,1.1,1.4,1.1,0.9,1.3,31
Bernd,Leno,GLK,ARS,4500000,0,4,0.166666666666667,3.7037037037037E-08,8.88888888888889E-07,0,189774,0,9,0,9,0,0,0,0.9,280,-5,0,4,5,0,0,0,0,0,0,0,0,0.8,64511,0,-1,0,0,270,167,0,0,48,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Marc,Leonard,MID,BHA,4500000,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,-1,0,0,0,79,0,0,0,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,GLK,SOU,3900000,0,0,0,0,0,0,12538,0,0,0,0,0,0,0,0,633,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,43411,0,-1,0,0,0,3942,0,0,0,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,10,0.4,9.52380952380952E-08,2.38095238095238E-06,0,17536,1,4,0,0,0,0,0,2.4,81,-3,0,10,3,0,0,0,0,0,1,0,0,0.1,9151,0,-1,0,0,261,22,0,0,39,Brighton,Southampton,Chelsea,Everton,Tottenham,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,5.6
Victor,Lindelof,DEF,MUN,4800000,0,53,2.8,5.83333333333333E-07,1.10416666666667E-05,0,108311,2,31,0,0,0,0,0,11,590,-2,0,53,2,0.6,0,2.7,4,0,5,0,2,0.5,82537,0,-1,0,0,1626,775,0,0,350,Man City,Tottenham,Leicester,Everton,Norwich,3.8,3.2,0,2.3,2.9,2.4,2.8,3.2,3.2,3.3,2.1,43.3
Jesse,Lingard,MID,MUN,6700000,1,24,0.888888888888889,1.32669983416252E-07,3.58208955223881E-06,0,151253,1,8,0,0,0,2,0,3.6,327,-3,0,24,3,0.1,0,0.7,1,0,0,0,0,1,59140,0,-1,0,0,199,155,0,0,80,Man City,Tottenham,Leicester,Everton,Norwich,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.2
Tino,Livramento,DEF,SOU,4400000,0,75,3.4,7.72727272727273E-07,1.70454545454545E-05,0,1902643,2,32,0,0,0,1,0,17,23518,4,0,75,-4,0.8,0,3.5,7,0,7,0,2,12.6,2763559,0,-1,0,0,1904,11513,0,0,397,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,6.1,2.8,0,3.7,4.7,4.4,3.6,3.7,3.8,5,2.6,89.8
Diego,Llorente,DEF,LEE,4500000,0,47,2.5,5.55555555555556E-07,1.04444444444444E-05,0,92671,6,34,0,0,0,2,0,10.4,910,0,0,47,0,0.2,0,1.1,4,0,3,0,0,0.3,98835,0,-1,0,1,1582,141,0,0,283,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,4.1,2.3,2.3,2.3,1.6,3,1.5,3.4,2.1,2.4,2.6,46.8
Hugo,Lloris,GLK,TOT,5400000,6,104,4,7.40740740740741E-07,1.92592592592593E-05,0,1025225,1,32,0,74,0,0,0,19.3,6193,-1,0,104,1,0.6,0,3.3,8,0,10,0,0,7.8,1151507,0,-1,0,2,2340,10542,0,0,488,Everton,Man Utd,Brighton,West Ham,Newcastle,5.4,9.4,5.8,3.9,4,4.9,5,4.4,4.9,5.5,3.8,59.3
Giovani,Lo Celso,MID,TOT,5900000,0,11,1.2,2.03389830508475E-07,1.86440677966102E-06,0,18143,0,5,0,0,0,0,0,1.9,51,-1,0,11,1,0,0,0,0,0,0,0,0,0.1,7998,0,-1,0,0,231,0,0,0,41,Everton,Man Utd,Brighton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,16.8
Jurgen,Locadia,FWD,BHA,4400000,0,1,1,2.27272727272727E-07,2.27272727272727E-07,0,239774,0,0,0,0,0,0,0,0.2,1336,-1,0,1,1,0,0,0,0,0,0,0,0,1,309704,0,-1,0,0,22,0,0,0,0,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,1,32,1.28,2.37037037037037E-07,5.92592592592593E-06,0,32161,1,9,0,0,0,0,0,5.9,101,-1,0,32,1,0.1,0,0.7,1,0,2,0,3,0.1,29512,0,-1,0,0,728,54,0,0,131,Burnley,Norwich,Newcastle,Brentford F.C.,Southampton,1.5,0.7,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,39.5
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,5033,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7008,0,-1,0,0,0,18,0,0,0,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,144438,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0.2,141643,0,-1,0,0,0,162,0,0,0,Chelsea,Brentford F.C.,Man City,Norwich,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,11,0.423076923076923,7.83475783475783E-08,2.03703703703704E-06,0,38210,0,1,0,0,0,1,0,2,719,-1,0,11,1,0.2,0,1.2,0,0,0,0,0,0.2,30487,0,-1,0,0,122,112,0,0,35,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,0.4,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.2
Ademola,Lookman,MID,LEI,6000000,1,53,2.20833333333333,3.68055555555556E-07,8.83333333333333E-06,0,197645,2,27,0,0,0,4,0,8.8,2362,0,0,53,0,0.5,0,2.8,4,0,1,0,0,0.3,221178,0,-1,0,0,1135,419,0,0,177,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,1.6,1.1,1.6,1.3,1.8,1.6,1.7,1.2,1.6,2.1,2,93.5
Jonas,Lossl,GLK,BRE,4500000,0,2,0.0740740740740741,1.64609053497942E-08,4.44444444444444E-07,0,684,0,5,0,2,0,0,0,0.4,33,0,0,2,0,0,0,0,0,0,0,0,0,0,1052,0,-1,0,0,180,25,0,0,21,Norwich,Burnley,Leicester,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,1.6
Imran,Louza,MID,WAT,5200000,2,20,0.769230769230769,1.4792899408284E-07,3.84615384615385E-06,0,134461,3,20,0,0,0,0,0,3.8,52,-3,0,20,3,0.3,0,1.6,0,0,3,0,0,0,132674,0,-1,0,0,814,32,0,0,121,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0.8,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,32.5
Matthew,Lowton,DEF,BUR,4400000,0,56,3.1,7.04545454545455E-07,1.27272727272727E-05,0,367398,2,27,0,0,0,1,0,12.7,2702,-1,0,56,1,0,0,0.1,5,0,3,0,3,1.3,282363,0,-1,0,1,1515,362,0,0,295,Chelsea,Brentford F.C.,Man City,Norwich,West Ham,4,3.6,0,4.2,2.7,3.4,3,2.4,3.2,3.3,2.5,67.2
,Lucas Moura,MID,TOT,6200000,0,69,3,4.83870967741936E-07,1.11290322580645E-05,0,882328,3,19,0,0,0,2,0,11.1,11646,-3,0,69,3,0.2,0,1.3,4,0,7,0,4,2.1,959669,0,-1,0,1,1512,1705,0,0,251,Everton,Man Utd,Brighton,West Ham,Newcastle,2.7,4.5,2.5,3.2,2.2,2.6,2.2,2.5,1.5,3.1,2.8,110
,Luis Diaz,MID,LIV,8000000,3,18,0.692307692307692,8.65384615384615E-08,2.25E-06,0,83393,0,1,0,0,0,1,0,2.2,9054,0,0,18,0,0.4,0,3.6,2,0,3,0,0,2.1,271672,0,-1,0,0,352,34204,0,0,62,West Ham,Brighton,Arsenal,Watford,Man City,0.3,0.6,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,42.5
Romelu,Lukaku,FWD,CHE,11500000,0,61,3.6,3.1304347826087E-07,5.30434782608696E-06,0,4326703,0,8,0,0,0,5,0,5.3,19488,0,0,61,0,0.1,0,0.7,9,0,6,0,1,8.5,4001671,0,-1,0,1,1177,1566,0,0,213,Burnley,Norwich,Newcastle,Brentford F.C.,Southampton,8,3.8,0,3.9,3.6,4.7,3.7,4.2,2.7,4,4.1,93.2
,Lyanco,DEF,SOU,4400000,0,10,0.384615384615385,8.74125874125874E-08,2.27272727272727E-06,0,2224,2,12,0,0,0,0,0,2.3,15,-1,0,10,1,0,0,0,0,0,0,0,0,0,1852,0,-1,0,0,546,3,0,0,77,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0.2,0.2,0.2,17.3
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9496,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Brighton,Southampton,Chelsea,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5200000,1,66,2.53846153846154,4.88165680473373E-07,1.26923076923077E-05,0,137422,2,17,0,0,0,4,0,12.7,2170,-3,1,66,3,0.3,0,1.4,8,0,2,0,2,0.7,155147,0,-1,0,1,1146,555,-1,0,273,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,2.2,3.1,0,2.4,1.5,1.7,2.2,2.6,1.4,1.8,1.6,100.1
James,Maddison,MID,LEI,6700000,0,106,4.4,6.56716417910448E-07,1.58208955223881E-05,0,2219875,2,31,0,0,0,7,0,15.8,64715,-3,1,106,3,0.4,0,2.8,11,0,3,0,6,7.1,1912375,0,-1,0,3,1535,1750,-1,0,358,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,4.7,3.4,4.8,3.9,5.2,4.7,4.9,3.8,4.7,5.6,5.4,130.1
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,1580,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,0,-1,0,0,0,98,0,0,0,Norwich,Burnley,Leicester,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,-1,62,2.7,5E-07,1.14814814814815E-05,0,963134,7,32,0,0,0,1,0,11.5,6284,-1,0,62,1,0.5,0,2.7,4,0,7,0,0,4.8,340593,0,-1,0,0,1953,1167,0,1,360,Man City,Tottenham,Leicester,Everton,Norwich,3.7,3,0,2.2,2.7,2.3,2.6,3.1,3,3.1,2,71.3
Riyad,Mahrez,MID,MCI,8700000,14,111,4.11111111111111,4.72541507024266E-07,1.27586206896552E-05,0,1148687,0,11,0,0,0,10,0,12.8,10335,-3,0,111,3,0.8,0,6.8,9,0,5,0,5,4.2,837062,0,-1,0,3,1113,30344,0,0,406,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,3.4,3.8,0,4.4,3,4.9,4.8,3.6,4.8,3.2,4.3,164.2
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,1.5,2.88461538461538E-07,2.30769230769231E-06,0,9647,0,4,0,0,0,0,0,2.3,23,-3,0,12,3,0,0,0,0,0,2,0,0,0,4745,0,-1,0,0,263,0,0,0,44,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,9.3
Sadio,Mane,MID,LIV,11700000,8,134,5.6,4.78632478632479E-07,1.14529914529915E-05,0,845876,3,19,0,0,0,12,0,11.5,4711,-3,0,134,3,0.6,0,7.4,6,0,12,0,4,3.6,766465,0,-1,0,2,2046,31955,0,0,396,West Ham,Brighton,Arsenal,Watford,Man City,6.3,11.3,0,7.4,4.2,5.9,6.8,6.5,6.8,5.8,7,237.9
Javier,Manquillo,DEF,NEW,3900000,0,34,1.36,3.48717948717949E-07,8.71794871794872E-06,0,992424,5,22,0,0,0,1,0,8.7,3605,-1,0,34,1,0.1,0,0.3,0,0,1,0,3,5,667863,0,-1,0,0,1108,2666,0,0,190,Brighton,Southampton,Chelsea,Everton,Tottenham,1.6,2,0,0.9,0.8,0.8,0.7,1.6,1.3,1.1,0.9,36.1
Fernando,Marcal,DEF,WOL,4200000,1,53,2.03846153846154,4.85347985347985E-07,1.26190476190476E-05,0,908703,2,12,0,0,0,0,0,12.6,2229,-3,0,53,3,0.2,0,0.9,3,0,5,0,2,1.5,992491,0,-1,0,1,1183,1828,0,0,233,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,2.4,1.8,2,1.5,1.2,2.3,2,1.5,2.4,1.4,2.6,44.7
Solomon,March,MID,BHA,5300000,1,36,1.38461538461538,2.61248185776488E-07,6.79245283018868E-06,0,13547,1,15,0,0,0,0,0,6.8,55,-2,0,36,2,0.2,0,0.8,0,0,3,0,1,0.1,8474,0,-1,0,0,1048,30,0,0,145,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,0.8,1.4,0,0.9,0.7,0.7,0.8,1,0.7,0.7,0.7,72.7
Pablo,Mari,DEF,ARS,4200000,0,1,0.5,1.19047619047619E-07,2.38095238095238E-07,0,14851,1,4,0,0,0,0,0,0.2,44,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5760,0,-1,0,0,180,0,0,0,35,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1501,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,Brighton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,28899,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,-1,0,0,0,0,0,0,0,Southampton,Leeds United F.C.,West Ham,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,14,1.8,2.36842105263158E-07,1.84210526315789E-06,0,148047,0,3,0,0,0,1,0,1.8,150,-4,0,14,4,0,0,0,2,0,0,0,0,0.5,30481,0,-1,0,0,207,0,0,0,40,Man City,Tottenham,Leicester,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,14.6
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5300000,7,69,2.875,5.42452830188679E-07,1.30188679245283E-05,0,893628,1,11,0,0,0,5,0,13,4919,-2,0,69,2,0.4,0,2.2,3,0,6,0,3,2.7,1119787,0,-1,0,1,1077,23198,0,1,211,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,3,4.2,2,1.9,2.5,2,2,1.6,2.6,2.3,2.6,100
Emiliano,Martinez,GLK,AVL,5500000,6,93,3.7,6.72727272727273E-07,1.69090909090909E-05,0,2225937,4,34,0,66,0,0,0,16.9,8472,0,0,93,0,0.5,0,3,7,0,8,0,0,12,643726,0,-1,1,1,2250,2472,0,0,457,Southampton,Leeds United F.C.,West Ham,Arsenal,Wolverhampton,8.5,4.4,4.7,4.2,5,5.2,3.3,4,4.4,4,4.8,56.3
Adam,Masina,DEF,WAT,4300000,0,12,1.1,2.55813953488372E-07,2.7906976744186E-06,0,13965,0,20,0,0,0,0,0,2.8,24,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,7171,0,-1,0,0,866,19,0,0,119,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,1.4,0.6,0,1,0.8,0.7,1,0.7,0.6,0.6,1,29.2
Arthur,Masuaku,DEF,WHU,4400000,0,27,1,2.27272727272727E-07,6.13636363636364E-06,0,50753,1,9,0,0,0,1,0,6.1,248,-1,0,27,1,0,0,0,3,0,1,0,1,0.1,54547,0,-1,0,1,499,73,0,0,132,Liverpool,Aston Villa,Tottenham,Everton,Brentford F.C.,0.8,0.6,0.5,0.7,0.6,0.7,0.7,0.7,0.5,0.9,0.5,24.3
Juan,Mata,MID,MUN,4700000,0,0,0,0,0,0,7042,0,0,0,0,0,0,0,0,38,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,4125,0,-1,0,0,0,56,0,0,0,Man City,Tottenham,Leicester,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,9,36,1.33333333333333,2.56410256410256E-07,6.92307692307692E-06,0,40254,1,8,0,0,0,3,0,6.9,2169,-3,0,36,3,0.6,0,3.3,4,0,2,0,1,0.4,66175,0,-1,0,0,583,13625,0,0,118,Wolverhampton,Man City,Arsenal,Leicester,Leeds United F.C.,0.7,0.7,0,0.8,0.7,0,1.3,0.7,1,0.7,0.8,51
Nemanja,Matic,MID,MUN,4300000,0,28,1.03703703703704,2.41171403962102E-07,6.51162790697674E-06,0,60486,2,14,0,0,0,0,0,6.5,891,-2,0,28,2,0.1,0,0.5,0,0,1,0,2,0.4,57815,0,-1,0,0,832,2077,0,0,152,Man City,Tottenham,Leicester,Everton,Norwich,0.5,0.5,0,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,34.9
Joel,Matip,DEF,LIV,4900000,0,94,4.5,9.18367346938776E-07,1.91836734693878E-05,0,618831,1,16,0,0,0,1,0,19.2,9993,-1,0,94,1,1.3,0,6.2,4,0,11,0,1,3,772761,0,-1,0,2,1890,15175,0,0,478,West Ham,Brighton,Arsenal,Watford,Man City,6.5,10.7,0,4.1,5.7,4.8,6.3,3.6,6.5,3.8,5.3,86.4
Remi,Matthews,GLK,CRY,3900000,0,0,0,0,0,0,23984,0,0,0,0,0,0,0,0,382,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,46606,0,-1,0,0,0,2117,0,0,0,Wolverhampton,Man City,Arsenal,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,1,92,3.7,5.69230769230769E-07,1.41538461538462E-05,0,1333397,4,24,0,0,0,8,0,14.2,34600,0,0,92,0,0.4,0,2.6,11,0,6,0,3,8.8,1888746,0,-1,0,2,1862,16348,0,0,293,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,3.9,6.4,0,4.4,3.3,3.3,4.3,3.7,3.5,4.9,3.8,124.4
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,3900000,0,0,0,0,0,0,3234,0,0,0,0,0,0,0,0,65,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3684,0,-1,0,0,0,131,0,0,0,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5200000,1,75,3,5.76923076923077E-07,1.44230769230769E-05,0,672541,4,36,0,0,0,3,0,14.4,2416,-3,0,75,3,0.3,0,1.6,3,0,5,0,3,1,659877,0,-1,0,0,2049,2140,0,0,203,Norwich,Burnley,Leicester,Chelsea,West Ham,2.9,3,2,2,2.4,3.3,2.6,2.2,3.1,2,2.6,120.5
James,McArthur,MID,CRY,4300000,0,43,2.9,6.74418604651163E-07,1E-05,0,514779,3,14,0,0,0,0,0,10,2531,-2,0,43,2,0.4,0,1.7,5,0,4,0,3,1.3,558808,0,-1,0,0,1164,764,0,0,229,Wolverhampton,Man City,Arsenal,Leicester,Leeds United F.C.,0,1.8,0,2.4,1.7,0,2.6,2,3.1,2,2.1,51.8
James,McAtee,MID,MCI,4400000,0,2,0.0740740740740741,1.68350168350168E-08,4.54545454545455E-07,0,339,0,0,0,0,0,0,0,0.5,10,-1,0,2,1,0,0,0.2,0,0,0,0,0,0,425,0,-1,0,0,18,9,0,0,3,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,194,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,227,0,-1,0,0,2,0,0,0,3,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4400000,0,1,0.0384615384615385,8.74125874125874E-09,2.27272727272727E-07,0,1571,0,1,0,0,0,0,0,0.2,14,-1,0,1,1,0,0,0,0,0,0,0,0,0,1680,0,-1,0,0,9,4,0,0,3,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,517704,1,21,0,39,0,0,0,12,1452,-1,0,53,1,0,0,0,3,0,5,0,0,1.3,470285,0,-1,0,0,1350,27,0,0,260,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,0,0,0,0,0,4.6,3.7,3.9,4,5.2,2.7,31.7
Jon,McCracken,GLK,NOR,4000000,0,0,0,0,0,0,52267,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,56939,0,-1,0,0,0,31,0,0,0,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,4000000,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,-1,0,0,0,178,0,0,0,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5700000,3,75,3.3,5.78947368421053E-07,1.31578947368421E-05,0,324310,6,31,0,0,0,3,0,13.2,2129,-3,0,75,3,0.3,0,1.8,8,0,7,0,2,1.1,314300,0,-1,0,2,2010,656,0,0,322,Southampton,Leeds United F.C.,West Ham,Arsenal,Wolverhampton,6.1,2.1,2.8,3.5,3,2.1,2.4,3.8,3.1,3.4,1.8,117.2
Michael,McGovern,GLK,NOR,3900000,0,0,0,0,0,0,78599,0,0,0,0,0,0,0,0,747,-1,0,0,1,0,0,0,0,0,0,0,0,1,103541,0,-1,0,0,0,3421,0,0,0,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4300000,0,1,0.0384615384615385,8.94454382826476E-09,2.32558139534884E-07,0,49797,0,0,0,0,0,0,0,0.2,899,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,74998,0,-1,0,0,3,742,0,0,3,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,2,51,2,4.08163265306122E-07,1.04081632653061E-05,0,18468,2,52,0,0,0,0,0,10.4,102,-1,0,51,1,0.3,0,1.7,0,0,4,0,0,0.1,17684,0,-1,0,0,2184,46,0,0,226,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,2.4,1.1,0,1.4,1.6,1.1,1.7,1.2,1.2,1.6,1.4,63.7
Dwight,McNeil,MID,BUR,5700000,2,61,2.3,4.03508771929825E-07,1.07017543859649E-05,0,61824,1,35,0,0,0,0,0,10.7,1631,-3,0,61,3,0.4,0,2.1,1,0,7,0,1,0.3,61339,0,-1,0,0,2252,275,0,0,330,Chelsea,Brentford F.C.,Man City,Norwich,West Ham,1.3,1.5,0,1.2,2,1.2,1.8,2.2,1.8,1.3,2.1,121.7
Scott,McTominay,MID,MUN,5400000,2,57,2.4,4.44444444444444E-07,1.05555555555556E-05,0,107949,8,28,0,0,0,1,0,10.6,1039,-1,0,57,1,0.3,0,1.8,2,0,7,0,2,0.4,89770,0,-1,0,1,1882,414,0,0,295,Man City,Tottenham,Leicester,Everton,Norwich,1.2,1.7,0,1.5,1.5,2.2,1.4,1.7,2,1.2,1.7,90.8
,Mebude,FWD,WAT,4500000,0,0,0,0,0,0,14006,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,4800000,0,74,3.5,7.29166666666667E-07,1.54166666666667E-05,0,445635,3,25,0,0,0,3,0,15.4,21818,-2,0,74,2,0.8,0,4,3,0,6,0,0,2.2,569900,1,-1,0,2,1839,203,0,0,325,Chelsea,Brentford F.C.,Man City,Norwich,West Ham,0,0,0,4.8,3.3,4.1,3.6,2.9,3.9,4,3,76.6
