FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Cristian,Romero,DEF,TOT,4900000,0,13,1.9,3.87755102040816E-07,2.6530612244898E-06,0,41895,4,9,0,0,0,0,0,2.7,686,-1,0,13,1,0.6,0,2.7,3,0,1,0,0,0.3,25271,0,-1,0,0,533,10,0,0,99,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,1.6,1,1,2.2,1.9,1.4,1.2,1.6,1.5,1.9,1.7,1.8,1.2,1,1.8,1.7,1.2,1.9,1.7,1.1,16
,Romeu,MID,SOU,4500000,1,27,1.9,4.22222222222222E-07,6E-06,0,57660,4,17,0,0,0,0,0,6,835,0,0,27,0,0.4,0,1.8,0,0,4,0,0,0.6,61263,0,-1,0,0,1189,585,0,0,178,Leicester,Brighton,Arsenal,Crystal Palace,Brentford F.C.,1.2,1.2,1,1,1.2,1,1.4,1.8,1.5,1,1,1.1,1.4,1.8,1,1.8,1.1,1,1,1.5,1,1.5,1.1,1,1,42.7
,Ronaldo,FWD,MUN,12300000,0,43,4.3,3.49593495934959E-07,3.49593495934959E-06,0,2705671,3,20,0,0,0,4,0,3.5,29871,-2,0,43,2,0.1,0,1.5,6,0,1,0,2,26.9,4511682,0,-1,0,2,759,13821,0,0,148,Arsenal,Crystal Palace,Norwich,Brentford F.C.,Brighton,4.6,4.3,5.2,5.2,3.7,6,4.7,3.1,4.3,4.1,5.1,4.5,5.8,5.3,4.4,4.4,4.3,4.8,5.3,4.9,4.4,3.7,5,2.2,4.5,80.9
Salomon,Rondon,FWD,EVE,6000000,1,14,1.4,2.33333333333333E-07,2.33333333333333E-06,0,40979,2,11,0,0,0,0,0,2.3,473,0,0,14,0,0.1,0,0.8,0,0,2,0,0,0.2,47066,0,-1,0,0,607,169,0,0,28,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0,1.1,0.7,0.7,1.1,0.7,1.4,0.8,0.7,1,1,1.2,0.7,0.7,0.7,0.7,1,0.7,0.9,1,0.7,0.7,0.9,0.8,0.7,29.1
Danny,Rose,DEF,WAT,4200000,0,7,0.538461538461538,1.28205128205128E-07,1.66666666666667E-06,0,47190,3,13,0,0,0,0,0,1.7,257,-3,0,7,3,0.1,0,0.5,0,0,0,0,0,0.3,16035,0,-1,0,0,618,207,0,0,70,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.3
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,10580,0,0,0,0,0,0,0,0,62,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4198,0,-1,0,0,0,52,0,0,0,Burnley,Liverpool,Man City,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6000000,2,71,5.5,9.16666666666667E-07,1.18333333333333E-05,0,1263231,2,6,0,0,0,2,0,11.8,9565,5,0,71,-5,0.8,0,5,4,0,7,0,1,21.7,2357652,0,-1,0,2,1170,54035,0,0,281,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,5.5,7.8,6.9,7.3,7.2,6.6,6.5,6.6,7.8,7.1,0,0,6.4,5.1,7.1,5.1,7,6.3,6.2,7.6,6.7,7.4,5.3,8.2,4.5,57.8
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,65344,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0.7,19017,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,2,12,0.923076923076923,2.0979020979021E-07,2.72727272727273E-06,0,29478,0,8,0,0,0,0,0,2.7,717,-1,0,12,1,0.2,0,1,0,0,0,0,0,0.4,44725,0,-1,0,0,397,494,0,0,70,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.5
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,4,0.307692307692308,5.30503978779841E-08,6.89655172413793E-07,0,30807,0,0,0,0,0,0,0,0.7,162,-2,0,4,2,0,0,0.2,0,0,0,0,0,0.1,8235,0,-1,0,0,122,15,0,0,14,Leicester,Brighton,Arsenal,Crystal Palace,Brentford F.C.,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.5
,S.Longstaff,MID,NEW,4500000,0,23,2.1,4.66666666666667E-07,5.11111111111111E-06,0,75852,1,18,0,0,0,1,0,5.1,1480,0,0,23,0,0,0,0.2,1,0,0,0,0,0.7,101799,0,-1,0,0,724,129,0,0,107,Norwich,Burnley,Leicester,Liverpool,Man City,2,1.8,1.3,1,1,1.1,1,1.4,2,1.1,1.5,1.9,1,1.4,1.3,1.2,1.7,1.1,1.7,1.4,1.5,1,1,1.7,1.4,28
,Sa,GLK,WOL,5000000,6,64,4.6,9.2E-07,1.28E-05,0,221004,1,12,0,43,0,0,0,12.8,8613,0,0,64,0,1.3,0,6.5,7,0,5,0,1,3.1,416345,0,-1,0,3,1260,11196,0,0,287,Burnley,Liverpool,Man City,Brighton,Chelsea,5.4,5.8,6.3,6.4,5.4,3.6,5.8,6.7,4.8,6.6,6.6,6.1,4.2,6.1,5.1,5.6,6.1,5.7,4.4,5.9,5.3,5.6,6.9,5.5,6.4,36.9
Allan,Saint-Maximin,FWD,NEW,6900000,2,59,4.2,6.08695652173913E-07,8.55072463768116E-06,0,1185772,2,29,0,0,0,3,0,8.6,44632,4,0,59,-4,0.6,0,4,9,0,1,0,4,18.2,2218392,0,-1,0,0,1236,22261,0,0,213,Norwich,Burnley,Leicester,Liverpool,Man City,5.5,5.2,5.3,3.5,4,4.8,4.5,4,5.9,5,5.7,5.2,4.2,4.4,4.3,3.3,4.9,3.9,3.7,5.3,4.4,3.7,3.6,5.2,4.3,94.7
Romain,Saiss,DEF,WOL,5000000,6,49,3.5,7E-07,9.8E-06,0,113370,3,12,0,0,0,1,0,9.8,2103,0,0,49,0,1,0,5,2,0,5,0,0,1.1,142944,0,-1,0,0,1208,2210,0,0,251,Burnley,Liverpool,Man City,Brighton,Chelsea,3.6,4.4,4.5,4.4,3.8,2.3,4,4.7,3.2,4.6,4.6,4.6,2.7,4.2,3.4,3.8,4.3,3.9,2.9,4.1,3.6,3.8,5,3.7,4.9,50.8
Bukayo,Saka,MID,ARS,6300000,0,50,3.8,6.03174603174603E-07,7.93650793650794E-06,0,1491140,1,12,0,0,0,2,0,7.9,16635,-2,0,50,2,0.5,0,3.2,3,0,6,0,3,8.4,1030709,0,-1,0,1,953,2751,0,0,164,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0,2.3,4.9,3.5,2.6,3.3,4.6,3.1,2.5,4.7,3.9,0,3.8,2.5,3.6,3.9,2.6,2.7,3.8,3.1,3.3,2.3,4,3.5,4.2,87
Mohamed,Salah,MID,LIV,13000000,15,146,10.4,8E-07,1.12307692307692E-05,0,830725,1,12,0,0,0,13,0,11.2,2246,5,0,146,-5,0.7,0,8.5,19,0,8,0,9,72.7,2590215,0,-1,0,6,1260,18755,0,0,442,Everton,Wolverhampton,Aston Villa,Newcastle,Tottenham,13.1,14.6,12.24,14.1,13.3,14.2,14.3,14.6,13.2,13.1,13.4,13.4,14.6,12.8,13.2,14.2,12.7,14,12.2,12.7,14.8,13.6,14.5,13.2,13.2,208
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,1,34,2.4,5.33333333333333E-07,7.55555555555556E-06,0,23140,4,20,0,0,0,0,0,7.6,489,0,0,34,0,0.4,0,1.8,3,0,4,0,0,0.3,31348,0,-1,0,0,1223,646,0,0,231,Leicester,Brighton,Arsenal,Crystal Palace,Brentford F.C.,1.8,2.5,1.9,1.4,2.5,2.1,3.5,1.8,1.7,2.7,2.8,2.4,2.7,2.5,1.4,1.5,1.6,2.2,2.5,3.1,2.2,2.3,2.4,3,1.5,46.1
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Leicester,Liverpool,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,0,22,1.8,3.75E-07,4.58333333333333E-06,0,25549,4,8,0,0,0,0,0,4.6,257,-2,0,22,2,0.3,0,1.5,0,0,6,0,0,0.2,19291,0,-1,0,0,807,313,0,0,124,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0.9,0.9,1.7,1,0.9,1,1.5,0.9,0.9,1.6,1.2,0,1.1,0.9,1.1,1.2,0.9,0.9,1.2,0.9,1,0.9,1.3,1,1.3,38.8
Davinson,Sanchez,DEF,TOT,4500000,1,23,1.91666666666667,4.25925925925926E-07,5.11111111111111E-06,0,240877,1,4,0,0,0,0,0,5.1,786,0,0,23,0,0.2,0,0.7,2,0,3,0,0,1,232704,0,-1,0,0,403,231,0,0,93,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,1.8,1.7,1.6,1.1,2.2,1.6,1,1,2.3,1.9,1.5,1.3,1.6,1.6,2,1.7,1.8,1.2,1,1.8,1.7,1.2,2,1.7,1.1,12.3
Robert,Sanchez,GLK,BHA,4600000,4,47,3.6,7.82608695652174E-07,1.02173913043478E-05,0,1205250,2,13,0,33,0,0,0,10.2,3411,1,0,47,-1,0.6,0,2.8,5,0,5,0,0,19.1,957419,0,-1,0,0,1170,8482,0,1,256,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,4.3,3,5,3.1,4.7,4.1,5.1,3.9,3.7,3.4,0,2.5,3.9,4.2,2.9,4.7,4.5,4,4.1,4.6,3.5,3.7,3.7,4.4,4.2,29.5
Jadon,Sancho,MID,MUN,8900000,0,23,1.76923076923077,1.98789974070873E-07,2.58426966292135E-06,0,677101,0,5,0,0,0,1,0,2.6,1226,-6,0,23,6,0.3,0,3,1,0,2,0,0,2.4,110064,0,-1,0,0,494,11653,0,0,87,Arsenal,Crystal Palace,Norwich,Brentford F.C.,Brighton,1,1,1.4,1.3,0.9,1.5,1.1,1,1,0.9,1.3,1.2,1,1.2,0.9,0.9,0.9,0.9,0.9,1.3,0.9,0.9,1.2,0.9,1.1,33.9
Morgan,Sanson,MID,AVL,5000000,1,1,0.0769230769230769,1.53846153846154E-08,2E-07,0,1683,0,0,0,0,0,0,0,0.2,15,0,0,1,0,0,0,0.2,0,0,0,0,0,0,1210,0,-1,0,0,13,26,0,0,4,Man City,Leicester,Liverpool,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Joshua,Sargent,FWD,NOR,5400000,2,21,1.6,2.96296296296296E-07,3.88888888888889E-06,0,19166,0,14,0,0,0,0,0,3.9,291,-1,0,21,1,0.3,0,1.5,0,0,3,0,0,0.1,17653,0,-1,0,0,700,334,0,0,68,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,1.3,0.8,1.1,1.3,0.8,1.3,0.8,1.2,1.5,1.3,1.2,0.9,0.8,0.8,1,1.1,0.8,0.8,1.3,1.3,1.7,0.8,1.1,0.8,1.2,29.6
Jeremy,Sarmiento,MID,BHA,4500000,1,2,0.153846153846154,3.41880341880342E-08,4.44444444444444E-07,0,829,0,1,0,0,0,0,0,0.4,20,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,1077,0,-1,0,0,20,30,0,0,8,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Ismaila,Sarr,MID,WAT,5900000,0,53,4.4,7.45762711864407E-07,8.98305084745763E-06,0,1805166,1,20,0,0,0,5,0,9,38464,-1,0,53,1,0.3,1,1.8,7,0,0,0,0,5.4,1892025,0,-1,0,1,1030,226,0,0,146,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0,0,0,0,0,5.5,3.9,4.8,5,5.8,3.6,4.3,3.9,4.6,5.1,4.6,4.7,2.7,4.5,4.2,3.1,5.4,4,4.4,4.2,84.2
Malang,Sarr,DEF,CHE,4900000,0,8,0.615384615384615,1.25588697017268E-07,1.63265306122449E-06,0,7655,0,0,0,0,0,0,0,1.6,88,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,5505,0,-1,0,0,90,87,0,0,35,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.9
,Saul,MID,CHE,5000000,0,2,0.153846153846154,3.07692307692308E-08,4E-07,0,36425,1,1,0,0,0,0,0,0.4,162,-5,0,2,5,0,0,0,0,0,0,0,0,0.1,38043,0,-1,0,0,92,126,0,0,-1,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,325195,0,0,0,0,0,0,0,0,3148,0,0,0,0,0,0,0,0,0,0,0,0,2.6,357867,0,-1,0,0,0,140,0,0,0,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,2,4,0.307692307692308,7.15563506261181E-08,9.30232558139535E-07,0,14923,2,10,0,0,0,0,0,0.9,441,-2,0,4,2,0.2,0,1,0,0,0,0,0,0.2,6892,0,-1,0,0,430,132,0,0,54,Norwich,Burnley,Leicester,Liverpool,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.6
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,3809,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3287,0,-1,0,0,0,49,0,0,0,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,3,19,1.46153846153846,2.70655270655271E-07,3.51851851851852E-06,0,5580,0,3,0,0,0,1,0,3.5,37,-1,0,19,1,0.2,0,1.2,0,0,2,0,0,0,2210,0,-1,0,0,280,40,0,0,64,Leeds United F.C.,Man Utd,Everton,Southampton,Watford,0.7,0.7,0.9,1.2,0.8,0.7,1.2,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.9,0.7,0.8,1,0.7,0.7,0.8,0.7,1.2,0.7,0.7,18
Kasper,Schmeichel,GLK,LEI,4900000,2,36,2.6,5.30612244897959E-07,7.3469387755102E-06,0,986936,1,25,0,51,0,0,0,7.3,13443,-1,0,36,1,0.4,0,2,2,0,1,0,0,14.4,709690,0,-1,0,0,1260,1118,0,0,249,Southampton,Aston Villa,Newcastle,Tottenham,Everton,1.8,2,1.7,3.6,2.4,2.9,3.1,2.5,2.2,2.5,3.4,2.6,2.3,3.3,2.9,2.6,2.5,3.1,2.2,1.7,2.6,3.4,2.8,1.5,2.1,39.5
Ken,Sema,MID,WAT,5200000,0,7,0.538461538461538,1.03550295857988E-07,1.34615384615385E-06,0,4578,1,5,0,0,0,0,0,1.3,27,-3,0,7,3,0,0,0,0,0,0,0,0,0,1179,0,-1,0,0,287,2,0,0,16,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9
,Semedo,DEF,WOL,4900000,9,46,3.5,7.14285714285714E-07,9.38775510204082E-06,0,346352,1,10,0,0,0,0,0,9.4,3753,-1,0,46,1,1.1,0,5.5,3,0,5,0,0,2.4,391416,0,-1,0,1,1119,3354,0,0,210,Burnley,Liverpool,Man City,Brighton,Chelsea,3.6,4.4,4.5,4.4,3.8,2.3,4,4.7,3.2,4.6,4.6,4.6,2.7,4.2,3.4,3.8,4.3,3.9,2.9,4.1,3.6,3.8,5,3.7,4.9,44.4
Ryan,Sessegnon,DEF,TOT,4300000,0,1,0.0833333333333333,1.93798449612403E-08,2.32558139534884E-07,0,9534,0,0,0,0,0,0,0,0.2,24,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,1566,0,-1,0,0,11,31,0,0,3,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Jamie,Shackleton,MID,LEE,4500000,0,15,1.15384615384615,2.56410256410256E-07,3.33333333333333E-06,0,17824,3,5,0,0,0,0,0,3.3,131,0,0,15,0,0,0,0,0,0,1,0,1,0.1,19380,0,-1,0,0,531,32,0,0,78,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,19.1
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7559,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Everton,Wolverhampton,Aston Villa,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5100000,0,26,2.2,4.31372549019608E-07,5.09803921568627E-06,0,3642551,4,18,0,0,0,0,0,5.1,19677,-4,0,26,4,0.1,0,0.5,2,0,2,0,1,14.9,661036,0,-1,0,0,999,623,0,0,167,Arsenal,Crystal Palace,Norwich,Brentford F.C.,Brighton,0,1.5,1.8,2.5,1.7,1.4,1.6,1.2,1.6,1.8,1.8,1.4,2.4,1.1,2.4,2.7,2.8,1.1,2,1.7,2.1,1.7,2.4,1.7,1.6,54.1
Jonjo,Shelvey,MID,NEW,5300000,2,7,0.538461538461538,1.01596516690856E-07,1.32075471698113E-06,0,9884,2,11,0,0,0,0,0,1.3,278,-2,0,7,2,0.3,0,1.8,0,0,0,0,0,0.1,4631,0,-1,0,0,457,280,0,1,55,Norwich,Burnley,Leicester,Liverpool,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.7
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.230769230769231,5.36672629695886E-08,6.97674418604651E-07,0,13255,0,4,0,0,0,0,0,0.7,47,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,2712,1,-1,0,0,247,13,0,0,36,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,105495,0,0,0,0,0,0,0,0,151,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,8980,0,-1,0,0,0,29,0,0,0,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,12849,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0.2,21250,0,-1,0,0,0,216,0,0,0,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,3572,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6088,0,-1,0,0,0,36,0,0,0,Man City,Leicester,Liverpool,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,6,26,2.2,4.88888888888889E-07,5.77777777777778E-06,0,258379,2,22,0,0,0,0,0,5.8,2170,0,0,26,0,0.6,0,2.8,1,0,0,0,1,2.5,327640,0,-1,0,0,1060,3126,0,0,141,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,1.1,1.1,1.5,1.5,1.8,2,1.3,1.6,1.8,2.2,1.1,1.4,1.2,1.5,1.8,1.5,1.6,1.1,1.5,1.4,1.1,1.9,1.3,1.4,1.4,42.1
Oliver,Skipp,MID,TOT,4500000,1,20,1.7,3.77777777777778E-07,4.44444444444444E-06,0,154502,5,10,0,0,0,0,0,4.4,857,0,0,20,0,0.2,0,1,0,0,4,0,0,0.9,179247,0,-1,0,0,872,166,0,0,109,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,1,1.5,0.8,0.9,0.8,1.3,0.9,1.1,1.3,0.8,1.4,1.3,0.8,0.8,1.1,0.9,0.9,1.5,0.8,1,0.9,1,0.8,1.4,1,17.3
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,-1,0,0,0,21,0,0,0,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,0,-1,0,0,0,42,0,0,0,Leicester,Brighton,Arsenal,Crystal Palace,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,6000000,0,62,4.8,8E-07,1.03333333333333E-05,0,791259,0,17,0,0,0,4,0,10.3,22331,5,0,62,-5,0.5,0,3.2,6,0,5,0,2,28.2,2613068,0,-1,0,1,1069,38027,0,0,224,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,4.5,3.4,6.7,5,3.7,4.7,6.3,4.4,3.6,6.5,5.5,0,5.3,3.7,5.1,5.4,3.7,3.9,5.4,4.5,4.8,3.4,5.6,5,5.9,81.2
Heung-Min,Son,MID,TOT,10400000,4,64,5.3,5.09615384615385E-07,6.15384615384615E-06,0,2316871,0,14,0,0,0,4,0,6.2,26947,4,0,64,-4,0.3,0,3,8,0,4,0,3,20.3,2235493,0,-1,0,2,976,8474,0,0,193,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,5.8,7.6,5.3,5.5,4,6.9,5.7,6.4,6.9,5.2,7.4,7,3.9,4.8,6.4,5.7,5.5,7.4,4.8,6,5.6,6,3.4,7.1,6,85.7
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,65218,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0.8,27879,0,-1,0,0,0,88,0,0,0,Burnley,Liverpool,Man City,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,0,1,0.0769230769230769,1.78890876565295E-08,2.32558139534884E-07,0,8118,0,0,0,0,0,0,0,0.2,17,-2,0,1,2,0,0,0,0,0,0,0,0,0,989,0,-1,0,0,19,14,0,0,3,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,S?rensen,DEF,NOR,4300000,0,0,0,0,0,0,4085,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0,823,0,-1,0,0,0,6,0,0,0,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomas,Soucek,MID,WHU,5700000,9,48,3.4,5.96491228070175E-07,8.42105263157895E-06,0,716938,2,17,0,0,0,2,0,8.4,2244,-3,0,48,3,0.6,0,3.5,6,0,3,0,1,4.4,239762,0,-1,0,0,1248,3561,0,0,211,Brighton,Chelsea,Burnley,Arsenal,Norwich,2.9,2.2,3.1,2.4,4,3.8,3.6,2.7,3,3.2,3.9,3,3.9,3.5,1.8,3.8,2.5,3.2,3.1,3.7,2.9,3.5,3.3,2.2,2.9,66.6
