FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Rodrigo,FWD,LEE,6300000,1,4,1,1.58730158730159E-07,6.34920634920635E-07,0,97678,2,4,0,0,0,0,0,0.6,2255,-2,0,4,2,0.1,0,0.8,0,0,0,0,0,1,36489,0,-1,0,0,252,1219,0,0,31,Newcastle,West Ham,Watford,Southampton,Wolverhampton,0.6,0.5,0.8,0.5,0.5,0.9,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.9,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,15.4
,Rodrigo,MID,MCI,5500000,0,12,3,5.45454545454545E-07,2.18181818181818E-06,0,34779,2,0,0,0,0,1,0,2.2,4042,0,0,12,0,0.5,0,3,0,0,3,0,0,0.8,47654,0,-1,0,0,270,966,0,0,57,Southampton,Chelsea,Liverpool,Burnley,Brighton,0,1.5,1.5,4.1,1.7,3.9,1.5,2.4,2.5,1.5,1.5,2.9,2.7,1.5,3.4,1.5,1.5,3.3,1.5,2.7,1.6,3.8,1.5,2.2,1.5,2.2,1.7,1.5,2.9,3.7,1.5,3.9,1.5,3.9,16.9
Jay,Rodriguez,FWD,BUR,5400000,1,5,1.25,2.31481481481481E-07,9.25925925925926E-07,0,51289,0,0,0,0,0,0,0,0.9,1241,-1,0,5,1,0.1,0,0.8,0,0,1,0,0,0.7,28568,0,-1,0,0,96,509,0,0,20,Arsenal,Leicester,Norwich,Man City,Southampton,1.1,0.6,1.5,0.6,0.6,0.6,0.6,1,0.9,0.8,0.6,0.8,1.4,0.6,0.8,0.6,0.9,0.8,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.9,0.6,0.6,0.7,1,0.6,1.3,7
,Roerslev,DEF,BRE,4400000,1,2,0.5,1.13636363636364E-07,4.54545454545455E-07,0,4108,0,1,0,0,0,0,0,0.5,60,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.1,688,0,-1,0,0,44,25,0,0,10,Wolverhampton,Liverpool,West Ham,Chelsea,Leicester,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.7,0.2,0.2,0.2,0.2,1.2
Cristian,Romero,DEF,TOT,4900000,0,1,0.25,5.10204081632653E-08,2.04081632653061E-07,0,23626,0,0,0,0,0,0,0,0.2,408,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,10638,0,-1,0,0,1,99,0,0,3,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Romeu,MID,SOU,4500000,3,9,1.8,4E-07,2E-06,0,25951,1,4,0,0,0,0,0,2,558,0,0,9,0,0.4,0,1.8,0,0,1,0,0,0.6,29135,0,-1,0,0,398,864,0,0,54,Man City,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,0.9,1.1,0.9,1,1.8,0.9,1.7,1,0.9,1.3,0.9,0.9,0.9,1,0.9,1.6,1.7,1.8,1.2,0.9,0.9,0.9,1.4,0.9,1.5,1,0.9,1.3,1.7,1,1.6,0.9,0.9,1,13.3
,Ronaldo,FWD,MUN,12600000,5,18,9,7.14285714285714E-07,1.42857142857143E-06,0,159550,0,2,0,0,0,3,0,1.4,3215,1,0,18,-1,0.7,0,9,3,0,0,0,0,43.9,3470909,0,-1,0,1,136,76989,0,0,79,West Ham,Aston Villa,Everton,Leicester,Liverpool,11.5,13.5,12.3,11.5,8.8,9.1,12.9,10.6,8.4,13.5,13.5,11.1,10.1,11.1,10.6,13.5,10.6,9,12.5,10.6,12.8,12.1,13.5,7.7,13.5,10.5,12.5,11.7,12.9,10,10.7,13.3,11.2,9.7,17.8
Salomon,Rondon,FWD,EVE,6000000,2,3,0.75,1.25E-07,5E-07,0,4311,0,0,0,0,0,0,0,0.5,382,0,0,3,0,0.2,0,1.5,0,0,1,0,0,0.1,10435,0,-1,0,0,71,1062,0,0,5,Aston Villa,Norwich,Man Utd,West Ham,Watford,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,4
Danny,Rose,DEF,WAT,4300000,2,2,1,2.32558139534884E-07,4.65116279069767E-07,0,30034,1,3,0,0,0,0,0,0.5,336,-2,1,2,2,0.1,0,0.5,0,0,0,0,0,0.3,4230,0,-1,0,0,180,359,-1,0,18,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.7,0.5,0.7,0.9,0.5,0.5,0.8,0.7,0.5,1.5,0.5,0.6,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.9,0.6,0.6,0.5,0.6,0.5,0.6,0.5,5.9
John,Ruddy,GLK,WOL,4500000,0,0,0,0,0,0,6184,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2603,0,-1,0,0,0,50,0,0,0,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,5500000,0,19,4.8,8.72727272727273E-07,3.45454545454545E-06,0,264373,1,1,0,0,0,0,0,3.5,4773,0,0,19,0,0.6,0,3.2,0,0,3,0,0,8.9,344596,0,-1,0,0,360,11178,0,0,77,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,4.8,7.2,5.9,5.1,6.5,2.8,6.5,4.8,6.6,3.1,3.9,6.1,5.1,7,3.5,5.7,6.4,3.9,7.2,6.1,7.2,3.5,6.3,3.9,5.5,4.5,6.3,4.1,5.3,5.5,3.9,5.8,5.2,5.7,7
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,41869,0,0,0,0,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,1.1,19017,0,-1,0,0,0,0,0,0,0,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4500000,0,6,1.5,3.33333333333333E-07,1.33333333333333E-06,0,6483,0,7,0,0,0,0,0,1.3,223,0,0,6,0,0.2,0,1,0,0,0,0,0,0.1,6376,0,-1,0,0,231,160,0,0,30,Watford,Everton,Burnley,Brighton,Chelsea,1.1,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,1.3,0.8,1.3,0.8,0.8,0.8,0.8,1.3,0.9,0.8,0.8,0.8,0.8,1,0.8,1.4,0.8,1.3,0.8,0.8,1.3,1.2,7.2
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Crystal Palace,Arsenal,Norwich,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,0,0,0,0,0,23320,0,0,0,0,0,0,0,0,236,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2975,0,-1,0,0,0,14,0,0,0,Man City,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Longstaff,MID,NEW,4500000,2,8,1.6,3.55555555555556E-07,1.77777777777778E-06,0,15917,0,8,0,0,0,0,0,1.8,625,0,0,8,0,0.4,0,1.8,0,0,0,0,0,0.4,22210,0,-1,0,0,321,1405,0,0,50,Leeds United F.C.,Watford,Wolverhampton,Tottenham,Crystal Palace,0.9,0.8,1.3,1.4,0.8,1.2,0.8,0.9,0.8,1.3,1.6,0.8,0.8,1.1,0.8,0.8,0.8,1.3,0.8,0.8,1.5,0.8,0.8,0.8,0.8,1.5,0.8,1,1.2,0.8,0.8,0.8,1.5,0.8,12.4
,Sa,GLK,WOL,5000000,0,14,2.8,5.6E-07,2.8E-06,0,74339,1,5,0,14,0,0,0,2.8,4753,0,0,14,0,0.6,0,2.8,0,0,1,0,0,2.2,210036,0,-1,0,0,450,1445,0,0,76,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,1.7,2.6,1.4,2.3,3.3,1.4,2.2,1.4,2.8,1.9,2.5,2.5,3.7,2,1.4,3.3,3.2,1.5,3.2,3.3,3.7,1.7,2.5,2.2,2.5,1.6,2.4,1.8,2.5,2.5,1.4,2.8,1.8,4.2,10.2
Allan,Saint-Maximin,FWD,NEW,6600000,8,27,5.4,8.18181818181818E-07,4.09090909090909E-06,0,326114,1,13,0,0,0,2,0,4.1,7199,1,0,27,-1,0.8,0,5.2,4,0,0,0,2,9.7,672121,0,-1,0,0,450,79101,0,0,110,Leeds United F.C.,Watford,Wolverhampton,Tottenham,Crystal Palace,7.7,5.5,7,7.8,3.7,5.9,6.1,5.6,4.2,8.1,8.1,5.1,4.1,7.1,7,5.5,4.8,8.1,6.5,7.2,8,5.1,3.9,6,3,8.1,3.4,5.9,7.1,5.8,4.5,2.7,8.1,5.6,46.7
Romain,Saiss,DEF,WOL,5000000,-1,10,2,4E-07,2E-06,0,48434,2,5,0,0,0,0,0,2,2747,0,0,10,0,0.4,0,2,0,0,1,0,0,1.1,78117,0,-1,0,0,398,673,0,0,67,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,1,1.5,1,1.3,2,1,1.3,1,1.7,1,1.6,1.5,2.4,1.1,1,2,2,1,2,2,2.7,1,1.5,1.3,1.4,1,1.4,1,1.5,1.5,1,1.7,1,3,19.7
Bukayo,Saka,MID,ARS,6300000,6,13,2.6,4.12698412698413E-07,2.06349206349206E-06,0,728200,0,6,0,0,0,0,0,2.1,8250,-2,0,13,2,0.5,0,3,0,0,2,0,1,7.3,193687,0,-1,0,0,316,4371,0,0,46,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,1.3,3.1,1.3,3.2,3.2,1.3,3,1.3,3.2,1.3,1.3,2.8,2,1.3,1.3,2.4,2.5,1.3,3.4,2.4,1.3,2.2,1.3,1.3,2.7,1.3,1.3,1.8,1.3,1.8,1.3,2.2,1.3,1.9,27.7
Mohamed,Salah,MID,LIV,12500000,12,50,10,8E-07,4E-06,0,637829,1,1,0,0,0,4,0,4,5653,0,0,50,0,0.7,0,8.2,8,0,4,0,3,55.6,938420,0,-1,0,2,450,33304,0,0,138,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,15,13.9,12.8,13.2,11.8,9.9,12.7,15,12.6,12.9,15,15,13.7,12.2,11.6,14,13.3,11.5,12.5,12.3,13.2,12.9,12.5,10.9,15,9.9,13.6,10,12.1,10.4,13.1,14.8,13.8,10,80.1
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,1,13,2.6,5.77777777777778E-07,2.88888888888889E-06,0,6501,1,6,0,0,0,0,0,2.9,188,0,0,13,0,0.7,0,3,3,0,1,0,0,0.2,9721,0,-1,0,0,413,532,0,0,73,Man City,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,1.6,2.2,1.8,2.4,2.6,1.3,3.2,1.9,3.6,2.5,2.1,2.2,1.4,2.5,1.6,3.9,2,3.3,3.3,2.8,2.2,1.8,2.6,1.4,2.2,1.6,2.3,2.8,3.9,2.7,3,2.2,3.3,2,19
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,5000000,1,7,1.8,3.6E-07,1.4E-06,0,13398,1,4,0,0,0,0,0,1.4,473,0,0,7,0,0.2,0,1.2,0,0,1,0,0,0.2,9819,0,-1,0,0,270,151,0,0,48,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0.9,1.8,0.9,1.9,1.9,0.9,1.7,0.9,1.9,0.9,0.9,1.6,1.1,0.9,0.9,1.3,1.4,0.9,2,1.3,0.9,1.2,0.9,0.9,1.6,0.9,0.9,0.9,0.9,0.9,0.9,1.2,0.9,1,14
Davinson,Sanchez,DEF,TOT,4500000,0,19,6.3,1.4E-06,4.22222222222222E-06,0,149043,1,0,0,0,0,0,0,4.2,3432,0,0,19,0,0.8,0,3.5,2,0,3,0,0,1.8,207448,0,-1,0,0,270,1086,0,0,72,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,5,9.4,3.3,4.8,9.4,4.7,9.3,4.8,9.4,9.4,7.6,5.9,8.9,9.4,5,3.7,9.4,5.4,9,8.4,4.7,6.6,8,6.1,8.5,8.5,4.2,8.7,6.3,9.4,7.2,9.4,5.5,8.5
Robert,Sanchez,GLK,BHA,4500000,1,17,3.4,7.55555555555556E-07,3.77777777777778E-06,0,407612,0,3,0,7,0,0,0,3.8,5579,0,0,17,0,0.8,0,3.8,0,0,2,0,0,25.6,638980,0,-1,0,0,406,11799,0,0,85,Leicester,Crystal Palace,Arsenal,Norwich,Man City,2.8,2.8,4.7,3.6,3.8,5.1,2.3,2.9,2.7,3.2,3.3,4.9,2.5,4.1,2.9,3.5,3.1,3.5,3.8,3.2,2.5,3,3.8,2.3,3.5,3.2,3,4.1,4.4,2.6,5.1,3.1,4.2,2.3,7.6
Jadon,Sancho,MID,MUN,9100000,0,7,1.75,1.92307692307692E-07,7.69230769230769E-07,0,587707,0,1,0,0,0,0,0,0.8,5867,-4,0,7,4,0.2,0,1.5,0,0,1,0,0,2.6,39563,0,-1,0,0,182,761,0,0,16,West Ham,Aston Villa,Everton,Leicester,Liverpool,0.9,1.5,0.9,1,0.9,0.9,1.1,0.9,0.9,1.6,1.5,1,0.9,0.9,0.9,1.6,1,0.9,0.9,1,1.2,0.9,1.4,0.9,1.4,0.9,1.2,0.9,1.3,0.9,0.9,1,1.2,0.9,10
Morgan,Sanson,MID,AVL,5000000,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,-1,0,0,0,28,0,0,0,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Sargent,FWD,NOR,5400000,2,5,1.2,2.22222222222222E-07,9.25925925925926E-07,0,9487,0,4,0,0,0,0,0,0.9,163,-1,1,5,1,0.2,0,1,0,0,0,0,0,0.1,6210,0,-1,0,0,112,199,-1,0,17,Watford,Everton,Burnley,Brighton,Chelsea,1.2,0.6,0.6,0.6,0.6,1.1,0.6,0.7,0.6,0.6,0.6,0.6,0.9,0.6,1,0.6,0.6,0.7,0.7,0.9,0.6,0.6,0.6,0.6,1,0.6,0.6,1,0.6,1.2,0.6,0.7,0.8,0.8,6.1
Ismaila,Sarr,MID,WAT,6100000,15,30,6,9.83606557377049E-07,4.91803278688525E-06,0,343809,0,8,0,0,0,3,0,4.9,4061,1,-1,30,-1,0.9,0,5.2,5,0,0,0,0,6.1,536801,0,-1,0,1,450,58331,1,0,89,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,5.9,9,5.7,4.4,4.5,8.3,4.5,6.1,6.1,8.2,7.8,5.2,6.2,9,8.7,6.6,9,5.8,8.6,4.4,6.1,4.1,3.9,9,5.8,6.4,4.1,7.1,7,3,9,4.4,8.3,4.9,52.1
Malang,Sarr,DEF,CHE,4900000,0,0,0,0,0,0,2965,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1073,0,-1,0,0,0,54,0,0,0,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saul,MID,CHE,5500000,0,1,0.25,4.54545454545455E-08,1.81818181818182E-07,0,16292,0,0,0,0,0,0,0,0.2,1103,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.3,32810,0,-1,0,0,45,743,0,0,1,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,158881,0,0,0,0,0,0,0,0,4310,0,0,0,0,0,0,0,0,0,0,0,0,3.7,284190,0,-1,0,0,0,6881,0,0,0,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4400000,0,0,0,0,0,0,9033,2,4,0,0,0,0,0,0,238,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2366,0,-1,0,0,180,47,0,0,17,Leeds United F.C.,Watford,Wolverhampton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,1536,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,-1,0,0,0,28,0,0,0,Leicester,Crystal Palace,Arsenal,Norwich,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,0,5,1.7,3.14814814814815E-07,9.25925925925926E-07,0,3839,0,2,0,0,0,0,0,0.9,95,-1,0,5,1,0.2,0,1,0,0,1,0,0,0,1038,0,-1,0,0,125,3,0,0,16,Liverpool,Brighton,Leicester,Arsenal,Newcastle,0,0.8,1.4,0.8,1.8,0.8,1.2,0.8,1.8,0.8,0.8,0.9,1.4,0.8,0.8,1.5,1,0.8,0.8,0.8,0.8,1.4,1.9,1.2,1.3,0.8,1.8,0.8,0.8,1.1,0.8,1.6,0.8,0.9,2.4
Kasper,Schmeichel,GLK,LEI,5000000,2,19,3.8,7.6E-07,3.8E-06,0,411786,0,7,0,19,0,0,0,3.8,8940,0,0,19,0,0.5,0,2.5,2,0,1,0,0,19.9,548799,0,-1,0,0,406,17647,0,0,94,Brighton,Burnley,Crystal Palace,Man Utd,Brentford F.C.,4.8,4.5,2.7,4.6,4,5.7,4.2,4.7,3.8,3.2,2.8,3.6,5.7,3,3.1,4.8,4.4,3.1,3.7,5.4,3.6,5.5,3.5,4.1,4.1,4.3,4.1,5,2.2,5.3,4.2,3.3,2.4,4,12.4
Ken,Sema,MID,WAT,5300000,1,5,1.25,2.35849056603774E-07,9.43396226415094E-07,0,2816,1,5,0,0,0,0,0,0.9,57,-2,1,5,2,0.2,0,1,0,0,0,0,0,0,661,0,-1,0,0,197,20,-1,0,15,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0.6,1,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.7,0.6,0.6,1,0.9,0.6,0.9,0.6,0.9,0.6,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.6,1.1,0.6,0.8,0.6,7.9
,Semedo,DEF,WOL,4900000,1,11,2.75,5.61224489795918E-07,2.24489795918367E-06,0,132967,0,4,0,0,0,0,0,2.2,4286,-1,0,11,1,0.6,0,2.8,0,0,1,0,0,3.7,290243,0,-1,0,0,351,3193,0,0,58,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,1.7,2.5,1.4,2.2,3.2,1.4,2.2,1.4,2.8,1.8,2.4,2.4,3.7,1.9,1.4,3.2,3.2,1.5,3.1,3.2,3.7,1.7,2.4,2.2,2.4,1.6,2.4,1.8,2.4,2.4,1.4,2.7,1.8,4.1,17.3
Ryan,Sessegnon,DEF,TOT,4400000,0,0,0,0,0,0,6474,0,0,0,0,0,0,0,0,142,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1077,0,-1,0,0,0,2,0,0,0,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4500000,1,6,1.5,3.33333333333333E-07,1.33333333333333E-06,0,6694,0,0,0,0,0,0,0,1.3,267,0,0,6,0,0.3,0,1.5,0,0,0,0,1,0.2,12310,0,-1,0,0,56,320,0,0,18,Newcastle,West Ham,Watford,Southampton,Wolverhampton,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.9,1.1,0.8,0.8,0.8,1.1,0.8,1.1,1.2,0.8,1.1,0.8,0.8,0.8,1,0.9,0.9,1.5,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,5
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,6973,0,0,0,0,0,0,0,0,61,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,574,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5500000,1,17,3.4,6.18181818181818E-07,3.09090909090909E-06,0,1260019,1,4,0,0,0,0,0,3.1,17061,0,0,17,0,0.7,0,4,2,0,1,0,1,42.3,493314,0,-1,0,0,406,12759,0,0,83,West Ham,Aston Villa,Everton,Leicester,Liverpool,2.6,4.5,2.7,3.2,4.3,3.8,4.6,2,2.9,5.1,4.3,3,3.4,3.2,1.8,3.8,3.3,2.3,3,2.6,3.4,3.6,3.2,2.6,5.1,4.9,3.6,2.5,3.8,3.5,3.7,4.1,4,2.3,21.4
Jonjo,Shelvey,MID,NEW,5300000,0,1,0.25,4.71698113207547E-08,1.88679245283019E-07,0,7481,1,4,0,0,0,0,0,0.2,79,-2,1,1,2,0,0,0,0,0,0,0,0,0.1,863,0,-1,0,0,69,7,-1,0,7,Leeds United F.C.,Watford,Wolverhampton,Tottenham,Crystal Palace,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Francisco,Sierralta,DEF,WAT,4400000,0,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,8377,0,3,0,0,0,0,0,0.2,143,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1946,1,-1,0,0,180,13,0,0,25,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,81954,0,0,0,0,0,0,0,0,996,-2,0,0,2,0,0,0,0,0,0,0,0,1,6230,0,-1,0,0,0,182,0,0,0,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,-1,0,0,0,544,0,0,0,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2079,0,-1,0,0,0,210,0,0,0,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,2,5,1.25,2.77777777777778E-07,1.11111111111111E-06,0,123512,1,4,0,0,0,0,0,1.1,2923,0,0,5,0,0.3,0,1.2,0,0,0,0,0,3,234518,0,-1,0,0,250,4237,0,0,24,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0.6,1,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.7,0.6,0.6,1,0.9,0.6,0.9,0.6,0.9,0.6,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.6,1.1,0.6,0.8,0.6,9.5
