FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ibrahima,Diallo,MID,SOU,4500000,1,42,1.2,2.66666666666667E-07,9.33333333333333E-06,0,28796,1,19,0,0,0,0,0,9.3,85,0,0,42,0,0,0,0.2,3,0,1,0,3,0.1,28237,0,-1,0,1,946,37,0,0,183,Brentford F.C.,Liverpool,Leicester,,,0.6,0.6,0.6,46
,Dias,DEF,MCI,6200000,4,141,4.9,7.90322580645161E-07,2.2741935483871E-05,0,3418544,5,18,0,0,0,2,0,22.7,49073,2,-1,141,-2,0.6,0,3.8,12,0,14,0,5,16.9,2624891,0,-1,0,2,2401,2957,1,0,622,Newcastle,Wolverhampton,West Ham,Aston Villa,,0,0,0,107.6
Tyler,Dibling,MID,SOU,4500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,-1,0,0,0,19,0,0,0,Brentford F.C.,Liverpool,Leicester,,,0,0,0,0
Thomas,Dickson-Peters,FWD,NOR,4500000,0,0,0,0,0,0,14025,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16188,0,-1,0,0,0,0,0,0,0,West Ham,Leicester,Wolverhampton,Tottenham,,0,0,0,0
Eric,Dier,DEF,TOT,4700000,2,113,3.5,7.4468085106383E-07,2.40425531914894E-05,0,1269140,1,30,0,0,0,0,0,24,3334,2,0,113,-2,0.5,0,2.4,6,0,13,0,1,5.5,1495017,1,-1,0,0,2801,6521,0,0,599,Liverpool,Arsenal,Burnley,Norwich,,8.7,4.3,3.3,95.5
Lucas,Digne,DEF,AVL,5000000,5,71,2.7,5.4E-07,1.42E-05,0,2082399,6,37,0,0,0,0,0,14.2,1356,-5,0,71,5,0.6,0,3.2,7,0,7,0,2,5.8,1127067,1,-1,0,0,2170,19406,0,0,391,Burnley,Liverpool,Crystal Palace,Burnley,Man City,6.3,5.4,3.2,128.6
Issa,Diop,DEF,WHU,4200000,0,30,0.857142857142857,2.04081632653061E-07,7.14285714285714E-06,0,67703,0,19,0,0,0,0,0,7.1,104,-3,0,30,3,0.1,0,0.5,2,0,2,0,1,0.3,52358,0,-1,0,1,961,106,0,0,203,Norwich,Man City,Brighton,,,0.4,0.6,0.4,29.1
Moussa,Djenepo,MID,SOU,5200000,0,12,0.342857142857143,6.59340659340659E-08,2.30769230769231E-06,0,8727,3,7,0,0,0,0,0,2.3,14,-3,0,12,3,0,0,0,0,0,1,0,0,0,4961,0,-1,0,0,434,6,0,0,20,Brentford F.C.,Liverpool,Leicester,,,0.2,0.2,0.2,25.8
Lewis,Dobbin,FWD,EVE,4500000,0,2,0.0606060606060606,1.34680134680135E-08,4.44444444444444E-07,0,99761,1,1,0,0,0,0,0,0.4,2044,0,0,2,0,0,0,0,0,0,0,0,0,0.9,172474,0,-1,0,0,30,1237,0,0,6,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,0,0,0,0.8
Owen,Dodgson,DEF,BUR,3900000,0,0,0,0,0,0,10772,0,0,0,0,0,0,0,0,45,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11832,0,-1,0,0,0,82,0,0,0,Aston Villa,Tottenham,Aston Villa,Newcastle,,0,0,0,0
Matt,Doherty,DEF,TOT,4500000,0,67,4.5,1E-06,1.48888888888889E-05,0,907632,0,11,0,0,0,2,0,14.9,3579,-5,0,67,5,0,0,0,8,0,3,0,5,1,925582,0,-1,0,2,871,12,0,0,255,Liverpool,Arsenal,Burnley,Norwich,,0,0,0,79.6
Abdoulaye,Doucoure,MID,EVE,5300000,5,86,3.2,6.0377358490566E-07,1.62264150943396E-05,0,852127,5,40,0,0,0,2,0,16.2,279,-2,0,86,2,0.3,0,1.8,8,0,5,0,5,1.2,843819,0,-1,0,1,2320,719,0,0,366,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,5,6.6,1.8,112.7
,Douglas Luiz,MID,AVL,4300000,11,83,2.7,6.27906976744186E-07,1.93023255813953E-05,0,540486,7,33,0,0,0,2,0,19.3,1166,-2,0,83,2,0.8,0,3.5,3,0,10,0,3,1.7,590586,0,-1,0,0,2445,6349,0,0,433,Burnley,Liverpool,Crystal Palace,Burnley,Man City,3.7,5.1,1.4,112.8
Kieran,Dowell,MID,NOR,5100000,2,37,1.08823529411765,2.13379469434833E-07,7.25490196078431E-06,0,8270,0,21,0,0,0,1,0,7.3,165,-4,0,37,4,0.7,0,3.4,1,0,2,0,1,0.1,6416,0,-1,0,0,763,69,0,0,104,West Ham,Leicester,Wolverhampton,Tottenham,,1,0.5,0.5,40.8
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,Newcastle,Wolverhampton,West Ham,Aston Villa,,0,0,0,0
Cody,Drameh,DEF,LEE,3900000,0,0,0,0,0,0,9272,1,6,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8911,0,-1,0,0,126,0,0,0,14,Arsenal,Chelsea,Brighton,Brentford F.C.,,0,0,0,4
Martin,Dubravka,GLK,NEW,4400000,1,86,3.6,8.18181818181818E-07,1.95454545454545E-05,0,219423,1,34,0,68,0,0,0,19.5,2120,-1,0,86,1,1,0,4.4,8,0,7,0,0,2.5,427480,0,-1,0,1,2160,1613,0,0,424,Man City,Arsenal,Burnley,,,4.5,4.7,3.7,55.5
Shane,Duffy,DEF,BHA,4000000,0,48,1.37142857142857,3.42857142857143E-07,1.2E-05,0,2361146,7,19,0,0,0,1,0,12,2615,0,0,48,0,0,0,0,3,0,4,0,1,7.7,2535978,0,-1,0,1,1434,1322,0,0,288,Man Utd,Leeds United F.C.,West Ham,,,0.8,1.1,1.2,72.2
Paul,Dummett,DEF,NEW,4500000,0,7,0.2,4.44444444444444E-08,1.55555555555556E-06,0,3375,2,1,0,0,0,0,0,1.6,28,0,0,7,0,0,0,0,0,0,1,0,0,0,2909,0,-1,0,0,197,35,0,0,28,Man City,Arsenal,Burnley,,,0.1,0.1,0.1,2.6
Lewis,Dunk,DEF,BHA,4800000,6,88,3.3,6.875E-07,1.83333333333333E-05,0,652229,3,31,0,0,0,1,0,18.3,599,-2,0,88,2,0.8,0,3.6,7,0,10,0,0,2.2,345238,0,-1,0,1,2393,3552,0,1,510,Man Utd,Leeds United F.C.,West Ham,,,3.3,4.1,4.4,92.8
,Ederson,GLK,MCI,6200000,9,153,4.4,7.09677419354839E-07,2.46774193548387E-05,0,1054065,3,22,0,60,0,0,0,24.7,6435,2,-1,153,-2,0.7,0,4.6,4,0,20,0,0,12.2,1194448,0,-1,0,0,3150,4756,1,0,688,Newcastle,Wolverhampton,West Ham,Aston Villa,,10,5.5,5.1,55.2
Odsonne,Edouard,FWD,CRY,6000000,2,86,3.3,5.5E-07,1.43333333333333E-05,0,1445269,2,19,0,0,0,6,0,14.3,3013,-5,0,86,5,0.2,0,1,9,0,8,0,4,2.8,1640450,0,-1,0,2,1457,9308,0,0,280,Watford,Aston Villa,Everton,Man Utd,,4.1,5.5,3.8,124.7
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2172,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,898,0,-1,0,0,0,5,0,0,0,Newcastle,Wolverhampton,West Ham,Aston Villa,,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,1,1,0.0294117647058824,7.35294117647059E-09,2.5E-07,0,573,0,0,0,0,0,0,0,0.2,13,0,0,1,0,0,0,0.2,0,0,0,0,0,0,706,0,-1,0,0,3,62,0,0,5,Newcastle,Wolverhampton,West Ham,Aston Villa,,0,0,0,0.2
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,-1,0,0,0,20,0,0,0,Norwich,Man City,Brighton,,,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,22,0.666666666666667,1.19047619047619E-07,3.92857142857143E-06,0,162687,2,8,0,0,0,1,0,3.9,63,-4,0,22,4,0,0,0,1,0,1,0,1,0.3,83839,0,-1,0,0,392,44,0,0,61,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,0.6,0.6,0.3,24.4
Anthony,Elanga,MID,MUN,4800000,1,57,1.58333333333333,3.29861111111111E-07,1.1875E-05,0,124680,0,16,0,0,0,2,0,11.9,6424,-2,0,57,2,0.8,0,3.8,2,0,4,0,3,0.9,203350,0,-1,0,0,1118,1258,0,0,186,Brighton,Crystal Palace,,,,0.9,0,0.8,66.6
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,54520,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0.5,78711,0,-1,0,0,0,85,0,0,0,Crystal Palace,Everton,Leicester,Chelsea,,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,10,0.294117647058824,5.54938956714761E-08,1.88679245283019E-06,0,49846,0,1,0,0,0,0,0,1.9,35,-2,0,10,2,0,0,0,0,0,2,0,0,0.1,42335,0,-1,0,0,280,17,0,0,39,Tottenham,Aston Villa,Southampton,Wolverhampton,,0.2,0.1,0.1,20.8
,Elneny,MID,ARS,4400000,2,21,0.617647058823529,1.40374331550802E-07,4.77272727272727E-06,0,75820,1,11,0,0,0,0,0,4.8,459,-1,0,21,1,0.4,0,1.7,0,0,0,0,2,0.4,44045,0,-1,0,0,531,754,0,0,112,Leeds United F.C.,Tottenham,Newcastle,Everton,,0.6,0.3,0.3,25.5
Mohamed,Elyounoussi,MID,SOU,5400000,1,86,3.1,5.74074074074074E-07,1.59259259259259E-05,0,59813,4,32,0,0,0,4,0,15.9,611,-1,0,86,1,0.4,0,2,6,0,8,0,3,0.2,68580,0,-1,0,0,1878,36,0,0,231,Brentford F.C.,Liverpool,Leicester,,,2,2.1,1.8,142.2
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2240,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Wolverhampton,Leeds United F.C.,Leicester,Watford,,0,0,0,0.2
,Emerson Royal,DEF,TOT,4500000,2,84,3,6.66666666666667E-07,1.86666666666667E-05,0,321229,5,26,0,0,0,1,0,18.7,1831,-5,0,84,5,0.6,0,2.6,8,0,7,0,1,1.9,481157,0,-1,0,1,2031,5504,0,0,417,Liverpool,Arsenal,Burnley,Norwich,,7.2,3.5,2.6,108.4
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Liverpool,Crystal Palace,Burnley,Man City,0,0,0,0
Christian,Eriksen,MID,BRE,5600000,6,36,1.02857142857143,1.83673469387755E-07,6.42857142857143E-06,0,85762,1,6,0,0,0,1,0,6.4,3180,1,0,36,-1,0.7,0,4,2,0,4,0,3,1.4,212052,0,-1,0,0,758,5091,0,0,176,Southampton,Everton,Leeds United F.C.,,,0.6,0.5,0.5,73
Oghenekaro Peter,Etebo,MID,WAT,4300000,1,9,0.264705882352941,6.15595075239398E-08,2.09302325581395E-06,0,53248,3,7,0,0,0,0,0,2.1,195,-2,0,9,2,0,0,0.2,0,0,0,0,0,0.2,49058,0,-1,0,0,387,178,0,0,58,Crystal Palace,Everton,Leicester,Chelsea,,0.2,0.1,0.1,9
Jonny,Evans,DEF,LEI,5400000,7,35,1.06060606060606,1.96408529741863E-07,6.48148148148148E-06,0,42878,2,20,0,0,0,1,0,6.5,310,-1,0,35,1,0.3,0,1.5,0,0,2,0,1,0.3,42120,0,-1,0,0,1110,1807,0,0,218,Everton,Norwich,Watford,Chelsea,Southampton,1.4,1.1,0.6,41.2
Eberechi,Eze,MID,CRY,5900000,3,23,0.676470588235294,1.14656031904287E-07,3.89830508474576E-06,0,124010,1,4,0,0,0,1,0,3.9,687,-1,0,23,1,0.6,0,3.8,2,0,3,0,0,0.1,129083,0,-1,0,0,421,1564,0,0,85,Watford,Aston Villa,Everton,Man Utd,,0.3,0.6,0.3,31.3
Lukasz,Fabianski,GLK,WHU,5000000,6,126,3.6,7.2E-07,2.52E-05,0,388731,1,45,0,103,0,0,0,25.2,2032,0,0,126,0,1,0,5,8,0,8,0,0,2.6,413885,0,-1,2,2,3150,1897,0,0,609,Norwich,Man City,Brighton,,,3.1,5.1,4.1,81.7
,Fabinho,MID,LIV,5400000,2,97,3.3,6.11111111111111E-07,1.7962962962963E-05,0,218487,7,18,0,0,0,5,0,18,2686,-1,0,97,1,0.3,0,1.8,7,0,15,0,1,1,210852,0,-1,0,0,2311,372,0,0,438,Tottenham,Aston Villa,Southampton,Wolverhampton,,0,0,0,109.4
,Fabio Silva,FWD,WOL,5600000,0,29,0.852941176470588,1.52310924369748E-07,5.17857142857143E-06,0,94479,0,7,0,0,0,0,0,5.2,842,-4,0,29,4,0.1,0,0.8,0,0,0,0,1,0.5,59666,0,-1,0,0,546,273,0,0,43,Chelsea,Man City,Norwich,Liverpool,,0.8,0.4,0.4,31.2
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,-1,0,0,0,24,0,0,0,Burnley,Liverpool,Crystal Palace,Burnley,Man City,0,0,0,0
,Femenia,DEF,WAT,4300000,2,52,2,4.65116279069767E-07,1.2093023255814E-05,0,46368,2,47,0,0,0,0,0,12.1,501,-2,0,52,2,0.2,0,1,1,0,2,0,5,0.2,43628,0,-1,0,0,2053,378,0,0,375,Crystal Palace,Everton,Leicester,Chelsea,,0,1.4,2.1,83.7
Evan,Ferguson,FWD,BHA,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,60039,0,1,0,0,0,0,0,0.2,1008,0,0,1,0,0,0,0,0,0,0,0,0,0.4,96447,0,-1,0,0,22,584,0,0,4,Man Utd,Leeds United F.C.,West Ham,,,0,0,0,0.9
Nathan,Ferguson,DEF,CRY,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1533,0,0,0,0,0,0,0,0.2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1443,0,-1,0,0,8,7,0,0,3,Watford,Aston Villa,Everton,Man Utd,,0,0,0,0
,Fernandes,MID,MUN,11600000,2,150,4.3,3.70689655172414E-07,1.29310344827586E-05,0,5568551,9,53,0,0,0,10,0,12.9,9634,-4,0,150,4,0.2,2,2.3,15,0,8,0,7,13.8,2634539,0,-1,0,2,3020,186,0,0,626,Brighton,Crystal Palace,,,,4.5,0,4,303.3
Alvaro,Fernandez,GLK,BRE,4500000,0,31,0.885714285714286,1.96825396825397E-07,6.88888888888889E-06,0,137699,0,24,0,49,0,0,0,6.9,291,0,0,31,0,0,0,0,2,0,1,0,0,0.4,163920,1,-1,0,0,1080,77,0,0,218,Southampton,Everton,Leeds United F.C.,,,0.4,0.4,0.5,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,1.6,3.72093023255814E-07,2.55813953488372E-06,0,19434,0,12,0,0,0,0,0,2.6,35,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,7470,0,-1,0,0,521,30,0,0,91,Man City,Arsenal,Burnley,,,0,0,0,21.2
,Fernandinho,MID,MCI,4700000,3,42,1.23529411764706,2.62828535669587E-07,8.93617021276596E-06,0,61580,1,9,0,0,0,2,0,8.9,275,-3,0,42,3,0.5,0,2.2,2,0,3,0,1,0.3,45333,0,-1,0,0,821,265,0,0,187,Newcastle,Wolverhampton,West Ham,Aston Villa,,0,0,0.6,51.7
Roberto,Firmino,FWD,LIV,8700000,0,56,3.1,3.5632183908046E-07,6.4367816091954E-06,0,1118889,3,8,0,0,0,5,0,6.4,788,-3,0,56,3,0,0,0,5,0,5,0,3,2.3,755962,0,-1,0,1,878,240,0,0,243,Tottenham,Aston Villa,Southampton,Wolverhampton,,5.3,2.7,2.5,88.7
,Firpo,DEF,LEE,4700000,6,19,0.558823529411765,1.18898623279099E-07,4.04255319148936E-06,0,80434,10,47,0,0,0,0,0,4,67,-3,0,19,3,0.3,0,1.5,4,0,1,0,2,0.3,29560,1,-1,0,0,1537,352,0,0,194,Arsenal,Chelsea,Brighton,Brentford F.C.,,0.6,0.3,0.3,68.6
Ashley,Fletcher,FWD,WAT,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,51389,0,0,0,0,0,0,0,0.6,90,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,41060,0,-1,0,0,28,0,0,0,5,Crystal Palace,Everton,Leicester,Chelsea,,0,0,0,3
Marcelo,Flores,MID,ARS,4500000,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,-1,0,0,0,5,0,0,0,Leeds United F.C.,Tottenham,Newcastle,Everton,,0,0,0,0
Phil,Foden,MID,MCI,7900000,8,135,5,6.32911392405063E-07,1.70886075949367E-05,0,2392379,1,14,0,0,0,9,0,17.1,11473,-1,0,135,1,0.7,0,5.4,11,0,13,0,6,7.5,2836818,0,-1,0,3,2035,13945,0,0,465,Newcastle,Wolverhampton,West Ham,Aston Villa,,12.6,4.2,5.5,215.8
Wesley,Fofana,DEF,LEI,4300000,0,11,0.333333333333333,7.75193798449612E-08,2.55813953488372E-06,0,58960,2,4,0,0,0,0,0,2.6,1575,-2,0,11,2,0.4,0,1.7,2,0,1,0,0,0.9,81705,0,-1,0,0,360,1202,0,0,64,Everton,Norwich,Watford,Chelsea,Southampton,0.4,0.4,0.2,12.8
Shaqai,Forde,FWD,WAT,4500000,0,0,0,0,0,0,8782,0,0,0,0,0,0,0,0,1259,0,0,0,0,0,0,0,0,0,0,0,0,0.3,31912,0,-1,0,0,0,828,0,0,0,Crystal Palace,Everton,Leicester,Chelsea,,0,0,0,0
Pablo,Fornals,MID,WHU,5900000,3,110,3.2,5.42372881355932E-07,1.86440677966102E-05,0,587730,4,34,0,0,0,6,0,18.6,851,-1,0,110,1,0.3,0,2,5,0,8,0,3,1.3,609853,0,-1,0,1,2625,319,0,0,450,Norwich,Man City,Brighton,,,2.7,2,2.6,174
Adam,Forshaw,MID,LEE,4500000,0,38,1.7,3.77777777777778E-07,8.44444444444444E-06,0,136947,5,41,0,0,0,0,0,8.4,41,0,0,38,0,0,0,0,0,0,2,0,1,0.1,140263,0,-1,0,0,1526,8,0,0,204,Arsenal,Chelsea,Brighton,Brentford F.C.,,0,0,0,53.3
Marcus,Forss,FWD,BRE,5300000,0,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,35334,0,4,0,0,0,0,0,2.1,31,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,25518,0,-1,0,0,203,0,0,0,35,Southampton,Everton,Leeds United F.C.,,,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,1,57,3,6.81818181818182E-07,1.29545454545455E-05,0,140883,1,35,0,68,0,0,0,13,2066,-1,0,57,1,0.8,0,3.4,6,0,3,0,0,1.3,155566,0,-1,0,1,1710,350,0,0,330,Brentford F.C.,Liverpool,Leicester,,,3.1,4.4,2.1,56.2
Ben,Foster,GLK,WAT,4200000,14,81,3.2,7.61904761904762E-07,1.92857142857143E-05,0,1733449,0,44,0,68,0,0,0,19.3,5556,2,0,81,-2,0.9,0,3.8,9,0,4,0,1,19.9,1398520,0,-1,1,3,2250,3787,0,0,424,Crystal Palace,Everton,Leicester,Chelsea,,6.5,3,4,55.6
,Fosu,MID,BRE,5100000,0,1,0.0285714285714286,5.60224089635854E-09,1.96078431372549E-07,0,9030,0,0,0,0,0,0,0,0.2,15,-4,0,1,4,0,0,0,0,0,0,0,0,0,2409,0,-1,0,0,16,8,0,0,4,Southampton,Everton,Leeds United F.C.,,,0,0,0,3.1
Ryan,Fraser,MID,NEW,5100000,0,77,3,5.88235294117647E-07,1.50980392156863E-05,0,235109,3,23,0,0,0,2,0,15.1,957,-4,0,77,4,0,0,0,8,0,5,0,5,0.3,246397,0,-1,0,1,1446,4,0,0,262,Man City,Arsenal,Burnley,,,0,2.5,2.5,95.8
,Fred,MID,MUN,4900000,1,91,3.4,6.93877551020408E-07,1.85714285714286E-05,0,370725,5,30,0,0,0,4,0,18.6,953,-1,0,91,1,0.1,0,0.3,8,0,7,0,5,0.9,381474,1,-1,0,1,1952,289,0,0,415,Brighton,Crystal Palace,,,,3.2,0,2.7,117.5
Ryan,Fredericks,DEF,WHU,4400000,0,7,0.2,4.54545454545455E-08,1.59090909090909E-06,0,12516,1,6,0,0,0,0,0,1.6,52,-1,0,7,1,0,0,0.2,0,0,0,0,0,0.1,5958,0,-1,0,0,303,55,0,0,38,Norwich,Man City,Brighton,,,0.1,0.1,0.1,6.6
,Gabriel,DEF,ARS,5400000,1,135,4.2,7.77777777777778E-07,2.5E-05,0,884481,6,33,0,0,0,4,0,25,9744,4,0,135,-4,0.5,0,2.7,16,0,13,0,0,8.5,1577283,0,-1,0,5,2826,8589,0,1,633,Leeds United F.C.,Tottenham,Newcastle,Everton,,10.6,3.3,5.8,124.8
Conor,Gallagher,MID,CRY,6000000,3,135,4.4,7.33333333333333E-07,2.25E-05,0,3782086,9,35,0,0,0,8,0,22.5,10059,5,0,135,-5,0.3,0,2,16,0,10,0,6,11.5,4603085,0,-1,0,4,2647,16421,0,0,449,Watford,Aston Villa,Everton,Man Utd,,5.6,7.4,4.5,189.2
,Garnacho,MID,MUN,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,159,0,0,0,0,0,0,0,0.2,35,0,0,1,0,0,0,0.2,0,0,0,0,0,0,490,0,-1,0,0,1,59,0,0,3,Brighton,Crystal Palace,,,,0,0,0,0
Dwight,Gayle,FWD,NEW,5200000,0,6,0.171428571428571,3.2967032967033E-08,1.15384615384615E-06,0,37380,1,0,0,0,0,0,0,1.2,176,-3,0,6,3,0.1,0,0.4,0,0,0,0,0,0.2,28921,0,-1,0,0,33,239,0,0,16,Man City,Arsenal,Burnley,,,0.1,0.1,0.1,2.1
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,1,2.27272727272727E-07,6.81818181818182E-07,0,4751,0,2,0,0,0,0,0,0.7,8,-1,0,3,1,0,0,0,0,0,0,0,0,0,3202,0,-1,0,0,65,11,0,0,10,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,0,0,0,0.8
Joe,Gelhardt,FWD,LEE,4700000,2,36,2,4.25531914893617E-07,7.65957446808511E-06,0,550594,4,24,0,0,0,2,0,7.7,6539,2,0,36,-2,0.2,0,1,3,0,0,0,3,3.6,857598,0,-1,0,0,573,7549,0,0,117,Arsenal,Chelsea,Brighton,Brentford F.C.,,2.2,1.4,1.4,58.2
Saman,Ghoddos,MID,BRE,5200000,0,30,0.857142857142857,1.64835164835165E-07,5.76923076923077E-06,0,6032,2,4,0,0,0,1,0,5.8,10,-3,0,30,3,0.2,0,1,0,0,1,0,2,0,3255,0,-1,0,0,524,1,0,0,115,Southampton,Everton,Leeds United F.C.,,,0,0,0.4,36
Dimitris,Giannoulis,DEF,NOR,4400000,1,38,1.11764705882353,2.54010695187166E-07,8.63636363636364E-06,0,11421,1,21,0,0,0,0,0,8.6,42,-1,0,38,1,0.1,0,0.6,2,0,4,0,1,0.1,7036,0,-1,0,0,985,4,0,0,218,West Ham,Leicester,Wolverhampton,Tottenham,,1.6,0.6,0.8,40.1
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15344,0,-1,0,0,0,15,0,0,0,West Ham,Leicester,Wolverhampton,Tottenham,,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34933,1,0,0,0,0,0,0,0.2,8,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Chelsea,Man City,Norwich,Liverpool,,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,0,51,1.9,4.31818181818182E-07,1.15909090909091E-05,0,15044,3,56,0,0,0,0,0,11.6,88,-1,0,51,1,0,0,0.2,0,0,6,0,0,0.1,11359,0,-1,0,0,2404,16,0,1,400,West Ham,Leicester,Wolverhampton,Tottenham,,3.3,1.5,1.8,71.8
Ryan,Giles,MID,WOL,4500000,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,0,0,0,0,Chelsea,Man City,Norwich,Liverpool,,0,0,0,0
Mark,Gillespie,GLK,NEW,3900000,0,0,0,0,0,0,38845,0,0,0,0,0,0,0,0,184,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,47494,0,-1,0,0,0,243,0,0,0,Man City,Arsenal,Burnley,,,0,0,0,0
Billy,Gilmour,MID,NOR,4300000,4,47,2,4.65116279069767E-07,1.09302325581395E-05,0,921982,2,51,0,0,0,0,0,10.9,1169,-2,0,47,2,0.3,0,1.4,1,0,2,0,1,3.1,519663,0,-1,0,0,1791,397,0,0,275,West Ham,Leicester,Wolverhampton,Tottenham,,2.3,1.5,1.3,87
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Leeds United F.C.,Leicester,Watford,,0,0,0,0
Ben,Godfrey,DEF,EVE,4700000,0,45,2,4.25531914893617E-07,9.57446808510638E-06,0,98987,6,39,0,0,0,0,0,9.6,215,-3,0,45,3,0.1,0,0.4,1,0,4,0,0,0.4,47324,0,-1,0,0,2029,8,0,0,318,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,0,0,1.3,80.5
Pierluigi,Gollini,GLK,TOT,4200000,0,0,0,0,0,0,19417,0,0,0,0,0,0,0,0,28,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,8328,0,-1,0,0,0,21,0,0,0,Liverpool,Arsenal,Burnley,Norwich,,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,21,0.617647058823529,1.31414267834794E-07,4.46808510638298E-06,0,65083,2,2,0,0,0,0,0,4.5,212,-3,0,21,3,0.2,0,1,2,0,2,0,1,0.4,23602,0,-1,0,1,285,86,0,0,83,Tottenham,Aston Villa,Southampton,Wolverhampton,,0.6,0.3,0.3,13.5
Charlie,Goode,DEF,BRE,3900000,0,10,1.7,4.35897435897436E-07,2.56410256410256E-06,0,372369,3,6,0,0,0,0,0,2.6,296,-1,0,10,1,0,0,0,0,0,1,0,0,1.1,341735,0,-1,0,0,448,0,0,0,64,Southampton,Everton,Leeds United F.C.,,,0,0,0,16
