FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Davies,DEF,TOT,4400000,7,62,3.3,7.5E-07,1.40909090909091E-05,0,198030,3,25,0,0,0,0,0,14.1,1860,-1,0,62,1,0.8,0,3.5,3,0,7,0,2,1.7,322076,0,-1,0,1,1646,3430,0,0,311,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,6.8,4.6,3,3,3.8,3.7,3.5,3.9,4.3,2.8,62.7
Tom,Davies,MID,EVE,4800000,0,11,0.44,9.16666666666667E-08,2.29166666666667E-06,0,11360,0,5,0,0,0,1,0,2.3,17,-2,0,11,2,0,0,0,0,0,0,0,0,0.1,6115,0,-1,0,0,154,7,0,0,39,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,15
Keinan,Davis,FWD,AVL,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,411075,0,0,0,0,0,0,0,0.2,1190,0,0,1,0,0,0,0,0,0,0,0,0,1.6,347758,0,-1,0,0,11,0,0,0,2,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0.1
Craig,Dawson,DEF,WHU,4900000,2,72,2.8,5.71428571428571E-07,1.46938775510204E-05,0,117385,3,30,0,0,0,2,0,14.7,1927,-1,0,72,1,0.9,0,4.5,1,0,5,0,1,1.4,182672,0,-1,0,0,2061,7577,0,0,354,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,3,2.5,3.5,2.9,3.4,3.3,3.3,2.1,4,2.7,89.9
Lucas,De Bolle,MID,NEW,4500000,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,-1,0,0,0,10,0,0,0,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,0,0,0,0,0,0,0,0,0,0,0
Kevin,De Bruyne,MID,MCI,11800000,3,123,4.39285714285714,3.7227602905569E-07,1.04237288135593E-05,0,1768593,0,14,0,0,0,9,0,10.4,24474,-2,0,123,2,0.6,0,6.5,21,0,10,0,3,7.1,2167139,0,-1,0,3,1531,12642,0,0,457,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,4.3,0,5,3.3,9.6,5.3,4.1,5.3,3.4,4.7,207.1
David,de Gea,GLK,MUN,5200000,1,113,3.9,7.5E-07,2.17307692307692E-05,0,1302288,0,40,0,104,0,0,0,21.7,23547,2,0,113,-2,0.7,0,3.6,7,0,7,0,0,10.4,1833573,0,-1,2,2,2610,2223,0,0,539,Tottenham,Leicester,Everton,Norwich,Liverpool,5.1,0,4,4.6,9.2,4.4,5,4.9,4.9,3.7,79.8
Troy,Deeney,FWD,WAT,5400000,0,2,1,1.85185185185185E-07,3.7037037037037E-07,0,261226,0,1,0,0,0,0,0,0.4,47,-1,0,2,1,0,0,0,0,0,0,0,0,0.3,36912,0,-1,0,0,23,0,0,0,5,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0,0,0,0,0,0,0,0,0,0,2.7
Liam,Delap,FWD,MCI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,8740,0,0,0,0,0,0,0,0.2,1123,0,0,1,0,0,0,0,0,0,0,0,0,0.2,25221,0,-1,0,0,8,1536,0,0,2,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,0.5,0,0.5,0.5,1,0.6,0.7,0.5,0.5,0.5,0.1
,Dele,MID,EVE,6200000,1,31,1.24,2E-07,5E-06,0,449373,2,18,0,0,0,1,0,5,1287,-3,0,31,3,0.1,0,0.6,1,0,3,0,0,1.1,381796,0,-1,0,0,824,227,0,0,94,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,1.5,0,1.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,39.9
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,3260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,MID,EVE,4300000,0,6,0.24,5.58139534883721E-08,1.3953488372093E-06,0,93019,1,4,0,0,0,0,0,1.4,388,-2,0,6,2,0,0,0,0,0,0,0,0,0.3,98986,0,-1,0,0,247,25,0,0,45,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,0,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.6
Leander,Dendoncker,MID,WOL,4700000,3,55,2.4,5.1063829787234E-07,1.17021276595745E-05,0,44618,4,11,0,0,0,1,0,11.7,966,-3,0,55,3,0.4,0,1.7,3,0,5,0,3,0.4,63440,0,-1,0,1,1316,1130,0,0,227,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,1.6,1.6,1.7,2.1,1.2,2.1,1.6,1.6,2.1,1.2,60.7
Emmanuel,Dennis,FWD,WAT,6000000,2,115,4.3,7.16666666666667E-07,1.91666666666667E-05,0,3489527,7,47,0,0,0,9,0,19.2,109288,10,1,115,-10,0.5,0,3.2,19,0,3,0,6,29.8,6052687,0,-1,0,4,2174,12118,-1,1,361,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,4.8,0,3.5,5.7,4.8,4,4.7,4.5,5.4,3.9,175.1
Halil,Dervisoglu,FWD,BRE,5400000,0,0,0,0,0,0,4373,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1259,0,-1,0,0,0,0,0,0,0,Burnley,Leicester,Chelsea,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0
Alfie,Devine,MID,TOT,4500000,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,-1,0,0,0,25,0,0,0,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0
Kiernan,Dewsbury-Hall,MID,LEI,4400000,2,35,1.4,3.18181818181818E-07,7.95454545454546E-06,0,24246,2,18,0,0,0,0,0,8,316,-1,0,35,1,0.5,0,2.2,1,0,4,0,1,0.2,37026,0,-1,0,0,1151,1661,0,0,190,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,0.7,0.8,0.7,0.9,1.4,0.8,0.7,0.8,1,1,63.7
Amad,Diallo,MID,MUN,5000000,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,-1,0,0,0,0,0,0,0,Tottenham,Leicester,Everton,Norwich,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,0,38,1.35714285714286,3.01587301587302E-07,8.44444444444444E-06,0,26992,0,14,0,0,0,0,0,8.4,176,0,0,38,0,0,0,0.2,3,0,1,0,3,0.1,27098,0,-1,0,1,748,52,0,0,157,Watford,Leeds United F.C.,Chelsea,Arsenal,Burnley,1,0,0.7,0.7,1.4,0.7,0.9,0.7,0.7,0.7,38.7
,Dias,DEF,MCI,6200000,0,122,4.9,7.90322580645161E-07,1.96774193548387E-05,0,3162023,5,17,0,0,0,2,0,19.7,67052,2,0,122,-2,0.3,0,2,9,0,13,0,3,17.7,2445288,0,-1,0,1,2131,339,0,0,544,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,0,0,0,6.9,12.5,4.5,6.3,5,6.1,6.1,91.7
Thomas,Dickson-Peters,FWD,NOR,4500000,0,0,0,0,0,0,13599,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,16188,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,DEF,TOT,4600000,6,91,3.6,7.82608695652174E-07,1.97826086956522E-05,0,1184094,1,25,0,0,0,0,0,19.8,4212,1,0,91,-1,0.8,0,3.5,6,0,11,0,1,4.8,1340259,1,-1,0,0,2171,8874,0,0,477,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,7.8,5.2,3.4,3.4,4.3,4.2,4,4.3,4.8,3.2,73.6
Lucas,Digne,DEF,AVL,5100000,1,57,2.7,5.29411764705882E-07,1.11764705882353E-05,0,1742040,5,29,0,0,0,0,0,11.2,37497,-4,0,57,4,0.6,0,3,5,0,6,0,1,8.2,1066113,1,-1,0,0,1809,2773,0,0,310,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0,0,0,3.2,3.8,2,2.5,2.9,2.4,3.5,100.4
Issa,Diop,DEF,WHU,4200000,1,27,0.964285714285714,2.29591836734694E-07,6.42857142857143E-06,0,62399,0,16,0,0,0,0,0,6.4,280,-3,0,27,3,0.1,0,0.5,2,0,2,0,1,0.3,50834,0,-1,0,1,810,239,0,0,174,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,0.5,0.5,0.7,0.5,0.7,0.6,0.6,0.5,0.9,0.5,21.4
Moussa,Djenepo,MID,SOU,5200000,0,12,0.428571428571429,8.24175824175824E-08,2.30769230769231E-06,0,8491,3,7,0,0,0,0,0,2.3,29,-3,0,12,3,0.1,0,0.6,0,0,1,0,0,0,4775,0,-1,0,0,434,8,0,0,20,Watford,Leeds United F.C.,Chelsea,Arsenal,Burnley,0.2,0,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,25.8
Lewis,Dobbin,FWD,EVE,4500000,0,2,0.08,1.77777777777778E-08,4.44444444444444E-07,0,70735,1,1,0,0,0,0,0,0.4,1888,0,0,2,0,0,0,0,0,0,0,0,0,0.6,115422,0,-1,0,0,30,1964,0,0,6,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0.8
Owen,Dodgson,DEF,BUR,3900000,0,0,0,0,0,0,9362,0,0,0,0,0,0,0,0,197,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,10518,0,-1,0,0,0,50,0,0,0,Brentford F.C.,Man City,Everton,Norwich,West Ham,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,TOT,4800000,7,50,1.92307692307692,4.00641025641026E-07,1.04166666666667E-05,0,71009,0,9,0,0,0,1,0,10.4,5247,-2,0,50,2,1.4,0,6.7,5,0,3,0,4,7,604200,0,-1,0,1,671,32972,0,0,201,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,2.9,2.2,1.2,1.2,1.7,1.6,1.5,2,2,1.1,63.9
Abdoulaye,Doucoure,MID,EVE,5300000,2,69,3.6,6.79245283018868E-07,1.30188679245283E-05,0,837605,4,32,0,0,0,2,0,13,1217,-2,0,69,2,0.2,0,1.2,8,0,2,0,5,1.2,831741,0,-1,0,1,1684,182,0,0,295,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,8,0,5.6,3,3.5,1.8,2.8,2.5,3.6,2.2,88.5
,Douglas Luiz,MID,AVL,4400000,2,64,2.7,6.13636363636364E-07,1.45454545454545E-05,0,496649,6,25,0,0,0,1,0,14.5,1980,-1,0,64,1,0.7,0,3,1,0,9,0,3,1.7,550385,0,-1,0,0,1975,3301,0,0,339,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,1.5,2,2.5,2.2,1.5,1.7,2.8,2.3,2.4,1.4,88.5
Kieran,Dowell,MID,NOR,5100000,0,16,0.571428571428571,1.12044817927171E-07,3.13725490196078E-06,0,5977,0,10,0,0,0,0,0,3.1,13,-4,0,16,4,0,0,0.2,0,0,1,0,0,0,2012,0,-1,0,0,349,4,0,0,37,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.8
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0
Cody,Drameh,DEF,LEE,3900000,0,0,0,0,0,0,8996,1,6,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8911,0,-1,0,0,126,0,0,0,14,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,4
Martin,Dubravka,GLK,NEW,4400000,2,55,3.4,7.72727272727273E-07,1.25E-05,0,100964,1,21,0,45,0,0,0,12.5,5787,-1,0,55,1,0.6,0,2.5,5,0,4,0,0,2.6,334621,0,-1,0,1,1440,2082,0,0,272,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,8,0,3.6,3.5,7,3.1,4.9,4.4,4.2,3.9,37.9
Shane,Duffy,DEF,BHA,4100000,1,48,2.7,6.58536585365854E-07,1.17073170731707E-05,0,2269310,7,19,0,0,0,1,0,11.7,7743,1,0,48,-1,0,0,0.2,3,0,4,0,1,8.4,2510147,0,-1,0,1,1434,1081,0,0,288,Liverpool,Tottenham,Norwich,Arsenal,Tottenham,6.6,0,2.3,2.6,6.5,2.3,2.8,2.4,3,3.2,72.1
Paul,Dummett,DEF,NEW,4500000,0,7,0.259259259259259,5.76131687242798E-08,1.55555555555556E-06,0,2773,2,1,0,0,0,0,0,1.6,58,0,0,7,0,0,0,0,0,0,1,0,0,0,2275,0,-1,0,0,197,35,0,0,28,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,0.2,0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,2.6
Lewis,Dunk,DEF,BHA,4800000,2,62,3.1,6.45833333333333E-07,1.29166666666667E-05,0,631185,1,25,0,0,0,1,0,12.9,1798,-2,0,62,2,0.3,0,1.2,7,0,6,0,0,2.1,315881,0,-1,0,1,1763,564,0,1,372,Liverpool,Tottenham,Norwich,Arsenal,Tottenham,7.8,0,2.8,3.2,7.6,2.9,3.4,3,3.7,3.9,68.9
,Ederson,GLK,MCI,6100000,6,123,4.4,7.21311475409836E-07,2.01639344262295E-05,0,946796,3,18,0,49,0,0,0,20.2,12424,1,0,123,-1,0.6,0,3.5,4,0,16,0,0,11.1,1009270,0,-1,0,0,2520,3091,0,0,550,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,4.2,0,5.8,6.2,10.7,3.8,5.6,4.3,5.5,5.3,44.3
Odsonne,Edouard,FWD,CRY,6300000,0,81,3.5,5.55555555555556E-07,1.28571428571429E-05,0,1297576,2,18,0,0,0,6,0,12.9,19741,-2,0,81,2,0,0,0.2,9,0,7,0,4,3.8,1598752,0,-1,0,2,1263,1431,0,0,262,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,3,0,3.6,3.6,3.2,5,3.1,4.4,2.9,3.7,111.8
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2098,0,0,0,0,0,0,0,0,10,-3,0,0,3,0,0,0,0,0,0,0,0,0,844,0,-1,0,0,0,6,0,0,0,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,-1,0,0,0,28,0,0,0,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,-1,0,0,0,52,0,0,0,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,22,0.88,1.57142857142857E-07,3.92857142857143E-06,0,161541,2,8,0,0,0,1,0,3.9,136,-4,0,22,4,0,0,0.2,1,0,1,0,1,0.3,83424,0,-1,0,0,392,31,0,0,61,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,0.9,0,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.4
Anthony,Elanga,MID,MUN,4800000,1,31,1.10714285714286,2.30654761904762E-07,6.45833333333333E-06,0,49850,0,5,0,0,0,2,0,6.5,3270,-2,0,31,2,0.6,0,3,0,0,3,0,0,0.5,95479,0,-1,0,0,544,1669,0,0,95,Tottenham,Leicester,Everton,Norwich,Liverpool,0.6,0,0.6,0.6,1.2,0.6,0.6,0.6,0.6,0.6,38.5
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,51211,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0.5,77206,0,-1,0,0,0,62,0,0,0,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,10,0.37037037037037,6.98812019566737E-08,1.88679245283019E-06,0,48375,0,1,0,0,0,0,0,1.9,231,-2,0,10,2,0,0,0,0,0,2,0,0,0.1,42094,0,-1,0,0,280,50,0,0,39,Brighton,Arsenal,Watford,Man City,Aston Villa,0.4,0,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,20.8
,Elneny,MID,ARS,4400000,0,11,0.44,1E-07,2.5E-06,0,73057,0,6,0,0,0,0,0,2.5,190,-1,0,11,1,0,0,0,0,0,0,0,1,0.3,36332,0,-1,0,0,171,99,0,0,42,Leicester,Liverpool,Aston Villa,Crystal Palace,Brighton,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,10.1
Mohamed,Elyounoussi,MID,SOU,5400000,8,73,3.3,6.11111111111111E-07,1.35185185185185E-05,0,45092,3,21,0,0,0,4,0,13.5,866,-1,0,73,1,0.7,0,4,6,0,7,0,2,0.2,57502,0,-1,0,0,1507,529,0,0,192,Watford,Leeds United F.C.,Chelsea,Arsenal,Burnley,3.9,0,2.2,2.5,5.8,2.7,3.6,2.4,2.3,2,120
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2234,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4600000,1,57,2.7,5.8695652173913E-07,1.23913043478261E-05,0,269737,3,22,0,0,0,0,0,12.4,4356,-4,1,57,4,0.4,0,1.7,6,0,5,0,1,1,351300,0,-1,0,1,1504,488,-1,0,303,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,5.1,3.6,2.2,2.1,2.8,2.8,2.6,3.2,3.2,2,81.6
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,BRE,5500000,6,8,0.285714285714286,5.19480519480519E-08,1.45454545454545E-06,0,14117,1,1,0,0,0,0,0,1.5,795,0,0,8,0,0.4,0,2,0,0,1,0,1,0.5,40052,0,-1,0,0,218,12642,0,0,38,Burnley,Leicester,Chelsea,West Ham,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.8
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,8,0.285714285714286,6.64451827242525E-08,1.86046511627907E-06,0,46453,3,7,0,0,0,0,0,1.9,620,-2,0,8,2,0,0,0.2,0,0,0,0,0,0.2,43117,0,-1,0,0,386,938,0,0,55,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9
Jonny,Evans,DEF,LEI,5400000,0,19,0.76,1.40740740740741E-07,3.51851851851852E-06,0,35405,2,16,0,0,0,1,0,3.5,102,-1,0,19,1,0,0,0,0,0,0,0,1,0.2,26083,0,-1,0,0,751,72,0,0,137,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,0,0,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,32.6
Eberechi,Eze,MID,CRY,5900000,0,7,0.25,4.23728813559322E-08,1.1864406779661E-06,0,121621,1,3,0,0,0,0,0,1.2,165,-1,0,7,1,0,0,0.2,0,0,1,0,0,0.1,121566,0,-1,0,0,138,111,0,0,22,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Lukasz,Fabianski,GLK,WHU,5000000,4,101,3.6,7.2E-07,2.02E-05,0,339311,0,35,0,84,0,0,0,20.2,1894,0,0,101,0,0.8,0,3.8,5,0,7,0,0,2.8,370648,0,-1,1,2,2520,3851,0,0,491,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,4.2,3.7,4.9,4.1,4.8,4.6,4.7,3.2,5.1,4,65.1
,Fabinho,MID,LIV,5400000,5,80,3.6,6.66666666666667E-07,1.48148148148148E-05,0,187547,5,14,0,0,0,4,0,14.8,3904,-1,0,80,1,0.4,0,2.2,6,0,13,0,1,1.1,194202,0,-1,0,0,1881,724,0,0,369,Brighton,Arsenal,Watford,Man City,Aston Villa,5.6,0,4.2,2,6,3.7,3.4,3.6,2.9,3.7,92.6
,Fabio Silva,FWD,WOL,5600000,1,18,0.642857142857143,1.14795918367347E-07,3.21428571428571E-06,0,80322,0,3,0,0,0,0,0,3.2,580,-4,0,18,4,0.1,0,0.7,0,0,0,0,0,0.4,40297,0,-1,0,0,254,2054,0,0,32,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.6
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,-1,0,0,0,30,0,0,0,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0
,Femenia,DEF,WAT,4300000,2,45,2.1,4.88372093023256E-07,1.04651162790698E-05,0,38499,2,38,0,0,0,0,0,10.5,476,-2,0,45,2,0.5,0,2.3,1,0,2,0,5,0.1,32320,0,-1,0,0,1606,52,0,0,305,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,1.3,0,2.6,2.1,2,2.7,2,1.4,1.5,2.5,62.7
Evan,Ferguson,FWD,BHA,4500000,0,1,0.037037037037037,8.23045267489712E-09,2.22222222222222E-07,0,35691,0,1,0,0,0,0,0,0.2,2668,0,0,1,0,0,0,0.2,0,0,0,0,0,0.3,62643,0,-1,0,0,22,1601,0,0,4,Liverpool,Tottenham,Norwich,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0.9
Nathan,Ferguson,DEF,CRY,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,1375,0,0,0,0,0,0,0,0.2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1279,0,-1,0,0,8,3,0,0,3,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,0,129,4.8,4.13793103448276E-07,1.11206896551724E-05,0,5224777,7,37,0,0,0,9,0,11.1,24376,-4,0,129,4,0.5,1,5.4,15,0,7,0,6,15,2404107,0,-1,0,2,2307,1819,0,0,497,Tottenham,Leicester,Everton,Norwich,Liverpool,5,0,4.8,4.5,9.4,4.1,5,5.6,3.9,5,246.7
Alvaro,Fernandez,GLK,BRE,4500000,0,31,1.10714285714286,2.46031746031746E-07,6.88888888888889E-06,0,125833,0,24,0,49,0,0,0,6.9,959,0,0,31,0,0,0,0,2,0,1,0,0,0.6,162461,1,-1,0,0,1080,285,0,0,218,Burnley,Leicester,Chelsea,West Ham,Watford,0.8,0.6,0.9,0.9,0.6,0.8,0.6,0.6,0.6,0.8,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.407407407407407,9.47459086993971E-08,2.55813953488372E-06,0,18963,0,12,0,0,0,0,0,2.6,63,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,6969,0,-1,0,0,521,4,0,0,91,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,0,0,0,0.2,0.4,0.2,0.2,0.2,0.2,0.2,21.2
,Fernandinho,MID,MCI,4700000,0,31,1.10714285714286,2.35562310030395E-07,6.59574468085106E-06,0,59538,1,7,0,0,0,1,0,6.6,214,-3,0,31,3,0,0,0,2,0,3,0,1,0.3,41976,0,-1,0,0,603,117,0,0,126,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,0.6,0,0.6,0.6,1.2,0.6,0.6,0.6,0.6,0.6,35.8
Roberto,Firmino,FWD,LIV,8700000,4,53,3.3,3.79310344827586E-07,6.09195402298851E-06,0,1087134,3,8,0,0,0,5,0,6.1,2034,-3,0,53,3,0.1,0,0.8,5,0,4,0,3,2.4,736143,0,-1,0,1,782,1328,0,0,225,Brighton,Arsenal,Watford,Man City,Aston Villa,5.6,0,4,2.3,6.1,4.4,2.9,3.2,2.9,2.6,82.3
,Firpo,DEF,LEE,4700000,0,13,0.7,1.48936170212766E-07,2.76595744680851E-06,0,79148,9,41,0,0,0,0,0,2.8,228,-3,0,13,3,0,0,0.2,2,0,1,0,1,0.3,28786,1,-1,0,0,1333,34,0,0,159,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0.4,0.4,0.5,0.4,0.4,0.4,59
Ashley,Fletcher,FWD,WAT,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,49209,0,0,0,0,0,0,0,0.6,446,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,41060,0,-1,0,0,28,0,0,0,5,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0,0,0,0,0,0,0,0,0,0,3
Phil,Foden,MID,MCI,7900000,3,103,4.9,6.20253164556962E-07,1.30379746835443E-05,0,2200769,1,11,0,0,0,7,0,13,14078,-1,0,103,1,0.4,0,3.5,9,0,10,0,4,5.4,2477440,0,-1,0,3,1606,5569,0,0,362,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,5,0,5.8,3.9,11.3,6.2,4.8,6.1,4.1,5.5,175.6
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,44080,0,0,0,0,0,0,0,0,40,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3093,0,-1,0,0,0,178,0,0,0,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0
