FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jamal,Lewis,DEF,NEW,4300000,0,1,0.111111111111111,2.58397932816537E-08,2.32558139534884E-07,0,9484,0,1,0,0,0,0,0,0.2,92,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,2442,0,-1,0,0,6,29,0,0,3,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Victor,Lindelof,DEF,MUN,4800000,6,18,2.6,5.41666666666667E-07,3.75E-06,0,53572,1,13,0,0,0,0,0,3.8,577,-2,0,18,2,0.6,0,2.7,0,0,1,0,2,0.5,28741,0,-1,0,0,563,721,0,0,121,Tottenham,Man City,Watford,Chelsea,Arsenal,0,2.6,1.9,2.9,2.5,2.2,2.5,3.4,2,1.8,2.2,1.4,2,1.9,2.5,1.9,2.5,1.4,2.5,3.5,3.4,1.5,2.5,2.5,2.5,2.1,3,2.1,1.8,16.8
Jesse,Lingard,MID,MUN,6900000,1,16,1.77777777777778,2.57648953301127E-07,2.31884057971014E-06,0,126409,0,2,0,0,0,2,0,2.3,1569,-1,0,16,1,0.1,0,0.7,1,0,0,0,0,1.1,48999,0,-1,0,0,63,386,0,0,58,Tottenham,Man City,Watford,Chelsea,Arsenal,0.9,0.9,1.4,1,0.9,1.2,1.4,1.3,0.9,1.4,1.1,0.9,1,0.9,1.3,1.1,1,1.1,0.9,1,0.9,1,1,1.3,0.9,0.9,1.2,0.9,0.9,15.1
Tino,Livramento,DEF,SOU,4400000,6,42,4.2,9.54545454545455E-07,9.54545454545455E-06,0,295931,1,12,0,0,0,1,0,9.5,3967,4,0,42,-4,1.6,0,7,2,0,4,0,1,20.3,1807648,0,-1,0,0,895,62916,0,0,192,Watford,Aston Villa,Norwich,Liverpool,Leicester,3.3,5.5,4.5,5.7,4.1,4.9,4.3,3.3,5.1,4.7,6.3,4.3,5.3,5.8,4.8,4.9,5.2,5.6,3.6,3.8,4.3,4.4,5.1,5.7,5.2,5.3,5.8,5.6,3.3,43
Diego,Llorente,DEF,LEE,4500000,2,22,3.7,8.22222222222222E-07,4.88888888888889E-06,0,21699,2,5,0,0,0,1,0,4.9,2442,0,0,22,0,0.4,0,1.7,3,0,1,0,0,0.7,64696,0,-1,0,1,457,1696,0,0,95,Norwich,Leicester,Tottenham,Brighton,Crystal Palace,3.6,3.5,4.1,4.2,4.5,4.4,4.2,3.6,4.9,4.8,4.7,4.4,3.8,3.7,2.8,3.6,3.9,5.6,2.6,4.8,4.3,4.1,2.6,4.3,2.6,5,3.5,4.2,4.8,18.7
Hugo,Lloris,GLK,TOT,5400000,1,40,4,7.40740740740741E-07,7.40740740740741E-06,0,572230,0,16,0,29,0,0,0,7.4,17463,-1,1,40,1,0.3,0,1.8,6,0,3,0,0,8.3,738031,0,-1,0,2,900,1564,-1,0,180,Man Utd,Everton,Leeds United F.C.,Burnley,Brentford F.C.,4.5,3.7,5.5,3.6,5,5.5,4.4,2.6,5.5,5.2,3.1,2.7,5.6,4.3,4.8,3.8,3.7,3.7,5.1,4.1,4.7,4.3,2.9,4.8,5.1,4.1,5,5.1,3.7,26.4
Giovani,Lo Celso,MID,TOT,5900000,2,8,0.888888888888889,1.50659133709981E-07,1.35593220338983E-06,0,13135,0,4,0,0,0,0,0,1.4,182,-1,0,8,1,0.2,0,1,0,0,0,0,0,0.1,5138,0,-1,0,0,189,262,0,0,34,Man Utd,Everton,Leeds United F.C.,Burnley,Brentford F.C.,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,15.4
Jurgen,Locadia,FWD,BHA,4500000,0,0,0,0,0,0,33196,0,0,0,0,0,0,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0.5,68417,0,-1,0,0,0,685,0,0,0,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5400000,4,18,2,3.7037037037037E-07,3.33333333333333E-06,0,10455,0,1,0,0,0,0,0,3.3,537,-1,0,18,1,0.7,0,3.7,1,0,1,0,3,0.2,14107,0,-1,0,0,238,1044,0,0,72,Newcastle,Burnley,Leicester,Man Utd,Watford,1.6,1.4,1.4,1,1.7,1.1,1.2,1,2.4,1.2,1,1,1,1.3,1.4,1.2,1.1,1.3,1.5,1.6,1.6,1,1.4,1.1,1,1.1,1.2,1.3,1.4,18
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,2840,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5802,0,-1,0,0,0,40,0,0,0,Wolverhampton,Tottenham,Man City,Brentford F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,10654,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6049,0,-1,0,0,0,189,0,0,0,Brentford F.C.,Chelsea,Crystal Palace,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,1,0.111111111111111,2.05761316872428E-08,1.85185185185185E-07,0,21875,0,0,0,0,0,0,0,0.2,328,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,13045,0,-1,0,0,16,335,0,0,2,Watford,Aston Villa,Norwich,Liverpool,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4
Ademola,Lookman,MID,LEI,6000000,1,8,0.888888888888889,1.48148148148148E-07,1.33333333333333E-06,0,7827,0,5,0,0,0,0,0,1.3,250,0,0,8,0,0.1,0,0.8,1,0,0,0,0,0.1,9847,0,-1,0,0,263,110,0,0,34,Arsenal,Leeds United F.C.,Chelsea,Watford,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,25.3
Imran,Louza,MID,WAT,5300000,0,1,0.111111111111111,2.09643605870021E-08,1.88679245283019E-07,0,2413,0,2,0,0,0,0,0,0.2,26,-2,0,1,2,0,0,0,0,0,0,0,0,0,471,0,-1,0,0,45,11,0,0,5,Southampton,Arsenal,Man Utd,Leicester,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Matthew,Lowton,DEF,BUR,4400000,14,36,3.6,8.18181818181818E-07,8.18181818181818E-06,0,146294,1,16,0,0,0,1,0,8.2,1659,-1,0,36,1,1.4,0,6.3,4,0,1,0,3,1.6,87358,0,-1,0,1,900,8307,0,0,185,Brentford F.C.,Chelsea,Crystal Palace,Tottenham,Wolverhampton,4.1,4.2,4.2,5.4,4.4,2.6,3.7,2.9,2.9,4.1,4,3.6,3.2,3.5,3.6,4.5,4.3,2.6,4,4.8,3.8,4.7,3.6,3.8,2.9,2.7,4.4,4.2,3.4,47.5
,Lucas Moura,MID,TOT,6400000,1,16,1.8,2.8125E-07,2.5E-06,0,131903,2,11,0,0,0,0,0,2.5,1429,-1,0,16,1,0.3,0,1.8,0,0,2,0,0,0.7,94145,0,-1,0,0,679,1027,0,0,63,Man Utd,Everton,Leeds United F.C.,Burnley,Brentford F.C.,0.9,0.9,1.3,0.9,0.9,1.8,0.9,0.9,0.9,1.6,0.9,1,1.3,0.9,1.5,1.3,0.9,0.9,1.1,0.9,0.9,1.7,0.9,1,1,1.4,0.9,1.5,1,38.3
Romelu,Lukaku,FWD,CHE,11500000,0,31,4.4,3.82608695652174E-07,2.69565217391304E-06,0,3490208,0,3,0,0,0,3,0,2.7,61957,0,0,31,0,0.1,0,0.7,5,0,4,0,0,10.6,3336192,0,-1,0,1,616,866,0,0,124,Newcastle,Burnley,Leicester,Man Utd,Watford,0,0,5.6,4.2,6.1,5,6,5.2,6.2,4.2,3.9,3.3,3.9,5.4,5.3,4.9,4.3,5.4,5.4,5.9,5.5,3.7,4.6,5.8,3.9,5.5,3.6,5.6,5.6,57.9
,Lyanco,DEF,SOU,4500000,1,1,0.111111111111111,2.46913580246914E-08,2.22222222222222E-07,0,816,0,0,0,0,0,0,0,0.2,38,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,872,0,-1,0,0,1,26,0,0,3,Watford,Aston Villa,Norwich,Liverpool,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,8680,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5400000,1,26,2.88888888888889,5.34979423868313E-07,4.81481481481482E-06,0,48008,0,2,0,0,0,2,0,4.8,500,-1,0,26,1,0.5,0,2.7,3,0,1,0,1,0.4,43533,0,-1,0,0,241,344,0,0,91,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,West Ham,1.6,2.7,2.2,2.2,2.2,2.6,2.2,2.1,2.4,1.5,2.3,2.2,2.5,2.6,1.5,3,2.4,2.6,2.9,1.4,1.6,2.9,2,1.9,2.4,4,1.4,2.2,1.4,28.3
James,Maddison,MID,LEI,6700000,2,24,2.4,3.58208955223881E-07,3.58208955223881E-06,0,728620,0,11,0,0,0,1,0,3.6,5221,-3,0,24,3,0.5,0,3.2,1,0,1,0,0,4,150899,0,-1,0,0,593,4104,0,0,79,Arsenal,Leeds United F.C.,Chelsea,Watford,Southampton,1.9,1.4,1.3,2.1,1.7,1.4,2.4,2,1.3,1.2,1.2,2.5,1.8,1.4,1.2,1.3,2.8,1.4,1.9,1.2,1.4,1.5,2.2,1.9,2.3,1.2,1.6,2,2.1,30.7
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,-1,0,0,0,38,0,0,0,Burnley,Norwich,Newcastle,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,5,25,2.8,5.18518518518518E-07,4.62962962962963E-06,0,692243,3,13,0,0,0,0,0,4.6,4418,-1,0,25,1,0.2,0,1.3,2,0,3,0,0,5.4,116020,0,-1,0,0,786,1366,0,0,141,Tottenham,Man City,Watford,Chelsea,Arsenal,3.6,2.9,2.1,3.3,2.8,2.5,2.8,3.8,2.2,2.1,2.4,1.6,2.3,2.1,2.8,2.2,2.8,1.6,2.8,3.9,3.7,1.7,2.8,2.8,2.8,2.4,3.3,2.4,2.1,26.7
Riyad,Mahrez,MID,MCI,8700000,1,24,2.66666666666667,3.06513409961686E-07,2.75862068965517E-06,0,688282,0,2,0,0,0,2,0,2.8,6068,-3,0,24,3,0.3,0,2.5,0,0,1,0,1,2.5,244170,0,-1,0,0,259,1453,0,0,97,Crystal Palace,Man Utd,Everton,West Ham,Aston Villa,2.8,1.6,2.1,1.7,1.5,2.1,2.4,2.4,2.1,2.5,2,1.3,1.7,1.8,1.8,2.1,2.5,1.4,1.6,1.3,1.8,1.9,1.3,3.1,2.7,1.5,3,1.4,2.9,41.8
Ainsley,Maitland-Niles,MID,ARS,5300000,0,8,0.888888888888889,1.67714884696017E-07,1.50943396226415E-06,0,6007,0,2,0,0,0,0,0,1.5,116,-2,0,8,2,0.1,0,0.3,0,0,1,0,0,0.1,2165,0,-1,0,0,136,83,0,0,22,Leicester,Watford,Liverpool,Newcastle,Man Utd,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5.7
Sadio,Mane,MID,LIV,11900000,7,57,5.7,4.78991596638655E-07,4.78991596638655E-06,0,340223,0,8,0,0,0,6,0,4.8,5137,-1,0,57,1,0.5,0,5.8,0,0,5,0,1,3.8,290171,0,-1,0,0,823,19488,0,0,162,Brighton,West Ham,Arsenal,Southampton,Everton,5,6.1,6.2,6.8,6,8.6,7.2,7.4,5.6,6.3,6.9,6.3,4.9,5.9,6.4,7.2,7.7,5.8,4.6,7,4.6,6.8,4.8,6.2,5.5,7.6,6.5,6.9,6.1,88.8
Javier,Manquillo,DEF,NEW,4000000,1,20,2.9,7.25E-07,5E-06,0,462853,2,13,0,0,0,1,0,5,10390,0,0,20,0,0.6,0,2.3,0,0,0,0,2,9.4,502270,0,-1,0,0,585,7581,0,0,104,Chelsea,Brighton,Brentford F.C.,Arsenal,Norwich,3,3,3,2.4,3.4,3.1,1.8,3.5,3.5,2.6,2.5,2.1,2.1,2.5,3.1,3.3,2.7,3.5,2.9,3,3.2,3.3,2.1,2.3,2.5,3.4,2.5,3.5,2.5,25.1
Fernando,Marcal,DEF,WOL,4500000,0,29,3.22222222222222,7.16049382716049E-07,6.44444444444444E-06,0,558270,2,8,0,0,0,0,0,6.4,49677,0,0,29,0,0.1,0,0.3,3,0,2,0,2,4.2,871739,0,-1,0,1,684,36,0,0,123,Everton,Crystal Palace,West Ham,Norwich,Burnley,0,0,0,0,0,2.8,3.8,4.3,2.4,1.6,3.7,4.1,2.2,4.8,2.9,4.5,1.7,4,2.5,3.8,2.8,2.7,2.9,2.9,3.7,2.2,4.3,2.8,4.7,20.6
Solomon,March,MID,BHA,5300000,5,16,1.77777777777778,3.35429769392034E-07,3.0188679245283E-06,0,7708,1,8,0,0,0,0,0,3,78,-2,0,16,2,0.5,0,2.7,0,0,1,0,1,0.1,3441,0,-1,0,0,459,404,0,0,62,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,West Ham,0.9,1.3,1,1,1,1.2,1,0.9,1.1,0.9,1,1,1.2,1.2,0.9,1.4,1.1,1.2,1.4,0.9,0.9,1.3,0.9,0.9,1.1,2.1,0.9,1,0.9,24.7
Pablo,Mari,DEF,ARS,4300000,0,1,0.111111111111111,2.58397932816537E-08,2.32558139534884E-07,0,12308,1,4,0,0,0,0,0,0.2,157,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4876,0,-1,0,0,180,4,0,0,35,Leicester,Watford,Liverpool,Newcastle,Man Utd,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,-1,0,0,0,28,0,0,0,Man Utd,Everton,Leeds United F.C.,Burnley,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,24922,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,West Ham,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,11,1.22222222222222,1.60818713450292E-07,1.44736842105263E-06,0,133553,0,1,0,0,0,1,0,1.4,382,-4,0,11,4,0,0,0,2,0,0,0,0,0.6,21349,0,-1,0,0,152,294,0,0,33,Tottenham,Man City,Watford,Chelsea,Arsenal,0.6,0.6,1.1,0.6,0.6,0.7,0.8,0.8,0.6,1,0.7,0.6,0.6,0.6,0.8,0.6,0.9,0.9,0.6,0.7,0.6,0.7,0.8,0.8,0.6,0.6,0.7,0.6,0.6,13.3
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,0,9,1,1.92307692307692E-07,1.73076923076923E-06,0,30274,0,3,0,0,0,0,0,1.7,331,-3,0,9,3,0.3,0,1.7,0,0,0,0,1,0.2,10191,0,-1,0,0,158,173,0,0,26,Leicester,Watford,Liverpool,Newcastle,Man Utd,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.8
Emiliano,Martinez,GLK,AVL,5500000,1,42,4.7,8.54545454545455E-07,7.63636363636364E-06,0,1664733,1,16,0,28,0,0,0,7.6,11983,0,0,42,0,0.7,0,4,7,0,3,0,0,14.7,286304,0,-1,1,1,810,12113,0,0,199,West Ham,Southampton,Brighton,Crystal Palace,Man City,5.9,3.9,6.1,3.4,7,5.2,5.8,4.6,6.4,6.3,4.6,6.2,5.7,4.6,6.9,3.4,4.9,5.5,6,4.9,7,5.6,7,6.6,3.4,6.9,4.5,6.5,4.6,25.2
Adam,Masina,DEF,WAT,4300000,2,7,1.2,2.7906976744186E-07,1.62790697674419E-06,0,10602,0,10,0,0,0,0,0,1.6,79,-2,0,7,2,0.2,0,1,0,0,0,0,0,0.1,6054,0,-1,0,0,495,77,0,0,70,Southampton,Arsenal,Man Utd,Leicester,Chelsea,0.6,0.6,0.6,0.6,0.7,0.9,1,0.6,0.7,0.9,0.6,1.3,0.6,0.8,0.7,0.6,0.6,0.8,0.8,0.6,0.7,1,0.8,0.7,0.7,0.7,0.6,0.6,0.8,15.4
Arthur,Masuaku,DEF,WHU,4400000,0,0,0,0,0,0,4247,0,0,0,0,0,0,0,0,74,-1,0,0,1,0,0,0,0,0,0,0,0,0,1548,0,-1,0,0,0,33,0,0,0,Aston Villa,Liverpool,Wolverhampton,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,5018,0,0,0,0,0,0,0,0,94,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2573,0,-1,0,0,0,36,0,0,0,Tottenham,Man City,Watford,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5300000,0,2,0.222222222222222,4.19287211740042E-08,3.77358490566038E-07,0,13056,0,2,0,0,0,0,0,0.4,146,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,7563,0,-1,0,0,60,120,0,0,6,Man City,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4500000,4,15,1.66666666666667,3.7037037037037E-07,3.33333333333333E-06,0,34586,0,4,0,0,0,0,0,3.3,578,0,0,15,0,0.4,0,2,0,0,0,0,2,0.3,32717,0,-1,0,0,291,558,0,0,73,Tottenham,Man City,Watford,Chelsea,Arsenal,0.8,0.8,1.3,0.9,0.8,1,1.2,1.2,0.8,1.3,1,0.8,0.9,0.8,1.1,1,0.9,1,0.8,0.9,0.8,0.9,0.9,1.2,0.8,0.8,1.1,0.8,0.8,19.2
Joel,Matip,DEF,LIV,5000000,0,28,4,8E-07,5.6E-06,0,302631,0,6,0,0,0,0,0,5.6,23044,0,0,28,0,0.4,0,1.8,0,0,4,0,0,3.1,470475,0,-1,0,0,630,1043,0,0,145,Brighton,West Ham,Arsenal,Southampton,Everton,4,4.9,4.9,3.9,4.7,5.4,4.6,3.5,5.1,4.8,3.6,5.3,4.2,3.6,3.3,4.6,4.8,4.6,3.9,5.3,3.7,2.9,4.7,3.9,4.3,3.6,5.7,4,3,28.2
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,8801,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0.2,22119,0,-1,0,0,0,69,0,0,0,Man City,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,0,35,3.9,6E-07,5.38461538461538E-06,0,400104,2,8,0,0,0,4,0,5.4,9374,0,0,35,0,0.2,0,1,5,0,3,0,0,3.4,476252,0,-1,0,1,732,8779,0,0,131,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,West Ham,3.9,5.1,3.6,5,4.3,4,4.4,2.8,4.9,2.9,2.9,4.8,4.4,4.9,2,5.5,4.2,4.1,5.3,2.6,3.3,4.7,3.8,4,3.7,5.4,3.3,5.1,3.1,46.5
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Watford,Liverpool,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0,-1,0,0,0,76,0,0,0,Crystal Palace,Man Utd,Everton,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5600000,0,30,3.3,5.89285714285714E-07,5.35714285714286E-06,0,191773,1,8,0,0,0,2,0,5.4,8553,1,0,30,-1,0.5,0,2.8,1,0,3,0,0,4.1,448017,0,-1,0,0,737,7604,0,0,63,Burnley,Norwich,Newcastle,Everton,Tottenham,3.5,3.3,3.7,2,2.6,2.9,2.7,1.6,3.3,3.4,1.9,3,2.2,2.4,2.1,2.9,2.6,3.1,3.7,2.8,3.3,3,1.6,3.8,2.5,3.1,2.7,2.8,2.4,44.9
James,McArthur,MID,CRY,4500000,3,27,2.7,6E-07,6E-06,0,237715,3,12,0,0,0,0,0,6,6287,0,0,27,0,0.6,0,2.5,4,0,3,0,1,3.4,463396,0,-1,0,0,871,6581,0,0,149,Man City,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,1.4,2.5,1.7,3,1.4,1.4,2.2,2.8,1.9,1.4,3.3,1.8,1.6,1.4,1.9,1.8,1.9,2.9,2.9,2.1,1.9,2.6,1.6,1.4,2.6,1.6,2.8,1.4,1.8,37.7
Liam,McCarron,MID,LEE,4500000,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,-1,0,0,0,15,0,0,0,Norwich,Leicester,Tottenham,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,8,38,3.8,8.44444444444444E-07,8.44444444444444E-06,0,92157,1,12,0,25,0,0,0,8.4,1943,0,0,38,0,1.1,0,5,1,0,4,0,0,2.8,194935,0,-1,0,0,900,8807,0,0,180,Watford,Aston Villa,Norwich,Liverpool,Leicester,2.8,4.8,3.8,5,3.5,4.2,3.7,2.8,4.4,4.1,5.7,3.7,4.6,5.1,4.4,4.2,4.5,4.9,3.1,3.2,3.7,3.8,4.4,5,4.5,4.6,5.1,4.9,2.8,21.3
John,McGinn,MID,AVL,5800000,1,31,3.4,5.86206896551724E-07,5.3448275862069E-06,0,103765,4,18,0,0,0,2,0,5.3,2504,-2,0,31,2,0.7,0,4.2,3,0,2,0,1,1,92469,0,-1,0,1,759,2357,0,0,121,West Ham,Southampton,Brighton,Crystal Palace,Man City,2.6,2.4,2.9,1.8,2.9,3.7,1.7,2.8,4,2.7,2,2.7,2.6,1.9,3.6,2.8,3.9,2.4,3.9,1.9,3.6,4.1,3.7,1.9,2.4,4.5,2.5,4.1,1.7,44
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,25925,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0.7,23928,0,-1,0,0,0,273,0,0,0,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4400000,0,0,0,0,0,0,11434,0,0,0,0,0,0,0,0,787,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,23542,0,-1,0,0,0,423,0,0,0,Norwich,Leicester,Tottenham,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
