FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tino,Livramento,DEF,SOU,4500000,6,48,4.4,9.77777777777778E-07,1.06666666666667E-05,0,307385,1,12,0,0,0,1,0,10.7,1763,5,0,48,-5,1.5,0,6.8,2,0,5,0,1,22.3,1988285,0,-1,0,0,985,58065,0,0,216,Aston Villa,Norwich,Liverpool,Leicester,Brighton,5.4,4.8,6.3,4.1,5.3,5.3,4.2,5.5,5.6,6.2,4.3,5.3,5.7,5.6,5.9,5.4,5.6,4.4,3.8,4.6,5.3,5.4,5.7,5.9,5.1,6.3,5.5,4.3,45.5
Diego,Llorente,DEF,LEE,4500000,2,24,3.4,7.55555555555556E-07,5.33333333333333E-06,0,28642,2,6,0,0,0,1,0,5.3,811,0,0,24,0,0.4,0,1.8,3,0,1,0,0,0.6,65684,0,-1,0,1,547,146,0,0,109,Leicester,Tottenham,Brighton,Crystal Palace,Brentford F.C.,2.9,4.1,4,3.6,4,4,3.7,4.2,4.6,3.9,3.8,3.7,3,2.8,3.3,3.3,4.9,2.7,4.1,3.5,3.2,2.6,3.9,2.6,4.1,3.5,3.8,4.4,18.7
Hugo,Lloris,GLK,TOT,5400000,6,46,4.2,7.77777777777778E-07,8.51851851851852E-06,0,594651,0,16,0,31,0,0,0,8.5,3977,-1,0,46,1,0.5,0,2.8,6,0,4,0,0,8.1,751329,0,-1,0,2,990,6741,0,0,205,Everton,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,4.4,5.7,3.9,5.4,5.6,5.2,3.6,5.5,5.1,3.8,3.4,5.7,5.3,4.5,3.8,4.8,4.6,5.4,5.2,5,4.3,3.8,5.2,5.6,4.1,5.7,5.3,4.1,26.4
Giovani,Lo Celso,MID,TOT,5900000,1,9,0.9,1.52542372881356E-07,1.52542372881356E-06,0,13480,0,4,0,0,0,0,0,1.5,96,-1,0,9,1,0.2,0,1,0,0,0,0,0,0.1,5719,0,-1,0,0,208,125,0,0,34,Everton,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,15.4
Jurgen,Locadia,FWD,BHA,4400000,0,0,0,0,0,0,37241,0,0,0,0,0,0,0,0,601,-1,1,0,1,0,0,0,0,0,0,0,0,0.5,73492,0,-1,0,0,0,4127,-1,0,0,Newcastle,Aston Villa,Leeds United F.C.,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5400000,1,19,1.9,3.51851851851852E-07,3.51851851851852E-06,0,11952,0,2,0,0,0,0,0,3.5,379,-1,0,19,1,0.6,0,3,1,0,1,0,3,0.2,17264,0,-1,0,0,255,284,0,0,73,Burnley,Leicester,Man Utd,Watford,West Ham,1.4,1.4,1,1.7,1.1,1,1,2,1.2,1,1,1,1.1,1.3,1,1,1,1.4,1.4,1.4,1,1.4,1.1,1,1,1.1,1.3,1.3,18.5
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,2970,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5887,0,-1,0,0,0,14,0,0,0,Tottenham,Man City,Brentford F.C.,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,11164,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6417,0,-1,0,0,0,65,0,0,0,Chelsea,Crystal Palace,Tottenham,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,1,0.1,1.85185185185185E-08,1.85185185185185E-07,0,22667,0,0,0,0,0,0,0,0.2,150,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,13824,0,-1,0,0,16,157,0,0,2,Aston Villa,Norwich,Liverpool,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
Ademola,Lookman,MID,LEI,6000000,2,10,1,1.66666666666667E-07,1.66666666666667E-06,0,8291,0,6,0,0,0,0,0,1.7,71,0,0,10,0,0.1,0,0.8,1,0,0,0,0,0.1,10104,0,-1,0,0,342,55,0,0,41,Leeds United F.C.,Chelsea,Watford,Southampton,Aston Villa,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.3
Imran,Louza,MID,WAT,5200000,0,1,0.1,1.92307692307692E-08,1.92307692307692E-07,0,2483,0,2,0,0,0,0,0,0.2,19,-3,1,1,3,0,0,0,0,0,0,0,0,0,490,0,-1,0,0,45,6,-1,0,5,Arsenal,Man Utd,Leicester,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Matthew,Lowton,DEF,BUR,4400000,2,38,3.5,7.95454545454545E-07,8.63636363636364E-06,0,153145,1,17,0,0,0,1,0,8.6,895,-1,0,38,1,1.2,0,5.2,4,0,1,0,3,1.7,102369,0,-1,0,1,990,3329,0,0,194,Chelsea,Crystal Palace,Tottenham,Wolverhampton,Newcastle,4.1,3.9,5.2,3.5,2.6,3.8,2.9,2.8,4.2,4,3.5,3.1,3.5,3.6,4.6,4,2.6,4.1,4.4,3.5,4.4,3.1,3.7,2.8,2.6,4.2,4.1,3.3,48.9
,Lucas Moura,MID,TOT,6400000,3,19,1.9,2.96875E-07,2.96875E-06,0,134689,2,11,0,0,0,0,0,3,521,-1,0,19,1,0.3,0,2,0,0,3,0,0,0.8,105823,0,-1,0,0,749,2229,0,0,71,Everton,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,1,1.3,1.1,1,1.8,1,1.1,1,1.4,1.2,1.4,1.2,1,1.4,1.4,1,1,1.1,1,1,1.7,1,1,1.1,1.3,1,1.7,1.2,38.3
Romelu,Lukaku,FWD,CHE,11500000,0,31,4.4,3.82608695652174E-07,2.69565217391304E-06,0,3589292,0,3,0,0,0,3,0,2.7,13412,0,0,31,0,0,0,0.5,5,0,4,0,0,9.5,3338733,0,-1,0,1,616,1934,0,0,124,Burnley,Leicester,Man Utd,Watford,West Ham,0,0,4.2,6.3,5.3,5.8,4.9,5.8,4.5,4,3.4,4.2,4.8,5.3,4.4,4.4,5.1,5.3,5.6,5.5,3.8,4.8,6,4,5.2,3.6,6,5.4,57.9
,Lyanco,DEF,SOU,4500000,1,2,0.2,4.44444444444444E-08,4.44444444444444E-07,0,916,0,0,0,0,0,0,0,0.4,31,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,956,0,-1,0,0,35,23,0,0,9,Aston Villa,Norwich,Liverpool,Leicester,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,8764,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Brighton,Brentford F.C.,Arsenal,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5400000,1,27,2.7,5E-07,5E-06,0,49113,0,3,0,0,0,2,0,5,218,-1,0,27,1,0.4,0,2.2,3,0,1,0,1,0.4,44363,0,-1,0,0,286,118,0,0,91,Newcastle,Aston Villa,Leeds United F.C.,West Ham,Southampton,2.4,2.1,1.9,2.1,2.5,1.9,2,2.3,1.5,2.1,1.8,2,2.4,1.4,2.9,2.4,2.3,2.7,1.4,1.6,2.6,1.9,1.9,2.1,3.4,1.4,2,1.4,30.9
James,Maddison,MID,LEI,6700000,1,25,2.3,3.43283582089552E-07,3.73134328358209E-06,0,749499,0,11,0,0,0,1,0,3.7,6022,-3,0,25,3,0.5,0,3.2,1,0,1,0,0,3.8,156787,0,-1,0,0,603,136,0,0,83,Leeds United F.C.,Chelsea,Watford,Southampton,Aston Villa,0,1.2,1.9,1.8,1.5,2,1.6,1.3,1.2,1.2,2.2,1.7,1.3,1.2,1.2,2.6,1.5,1.6,1.4,1.3,1.7,1.7,2,1.9,1.3,1.4,2.1,1.7,30.7
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,-1,0,0,0,15,0,0,0,Norwich,Newcastle,Everton,Tottenham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,1,26,2.6,4.81481481481482E-07,4.81481481481482E-06,0,704645,3,15,0,0,0,0,0,4.8,3663,-1,0,26,1,0.2,0,1.2,2,0,3,0,0,5.3,120354,0,-1,0,0,876,1122,0,0,155,Man City,Watford,Chelsea,Arsenal,Crystal Palace,2.3,2.1,3.2,2.3,1.9,2.5,3.4,2,2.1,2,1.3,2.2,1.9,2.3,1.6,2.8,1.3,2.9,3.3,3.6,1.4,2.6,2.2,2.8,2.2,3.2,2.1,2.1,29
Riyad,Mahrez,MID,MCI,8600000,0,24,2.4,2.7906976744186E-07,2.7906976744186E-06,0,704965,0,2,0,0,0,2,0,2.8,3158,-4,1,24,4,0.3,0,2.5,0,0,1,0,1,2.4,248157,0,-1,0,0,259,630,-1,0,97,Man Utd,Everton,West Ham,Aston Villa,Watford,1.7,1.6,1.3,1.5,2.2,1.9,1.8,2,1.8,1.8,1.4,1.3,1.9,1.4,1.9,1.8,1.3,1.2,1.4,1.4,1.8,1.2,2.6,2.1,1.5,2.2,1.5,2.1,41.8
Ainsley,Maitland-Niles,MID,ARS,5300000,3,11,1.1,2.07547169811321E-07,2.07547169811321E-06,0,6189,0,2,0,0,0,0,0,2.1,34,-2,0,11,2,0.2,0,1,0,0,2,0,0,0.1,2277,0,-1,0,0,226,21,0,0,39,Watford,Liverpool,Newcastle,Man Utd,Everton,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,5.7
Sadio,Mane,MID,LIV,11900000,0,57,5.7,4.78991596638655E-07,4.78991596638655E-06,0,355782,0,8,0,0,0,6,0,4.8,2514,-1,0,57,1,0.3,0,4,0,0,5,0,1,4,319545,0,-1,0,0,823,5796,0,0,162,West Ham,Arsenal,Southampton,Everton,Wolverhampton,6.6,5.6,6.4,5.9,8.6,6.8,7,6.1,5.9,7.3,6.6,5,6.2,5.9,7.3,7.4,6.2,4.7,7,4.4,6.7,5.4,6.6,5.3,7.8,5.9,7.5,6.1,100.7
Javier,Manquillo,DEF,NEW,4000000,0,20,2.9,7.25E-07,5E-06,0,487520,2,13,0,0,0,1,0,5,6318,0,0,20,0,0.4,0,1.8,0,0,0,0,2,9.2,515460,0,-1,0,0,585,2302,0,0,104,Brighton,Brentford F.C.,Arsenal,Norwich,Burnley,3.3,3.1,2.9,3.2,2.9,2.2,3.8,3.2,2.5,2.7,2.3,2,2.9,3,3,3,3.6,2.9,3.3,2.8,3.6,1.9,2.2,2.5,3.4,3,3.3,2.4,25.1
Fernando,Marcal,DEF,WOL,4400000,0,29,2.9,6.59090909090909E-07,6.59090909090909E-06,0,652929,2,8,0,0,0,0,0,6.6,10615,-1,1,29,1,0,0,0.2,3,0,2,0,2,3.1,871835,0,-1,0,1,684,16,-1,0,123,Crystal Palace,West Ham,Norwich,Burnley,Liverpool,0,0,3,2.3,2.7,3.5,3.8,2.3,1.4,3.4,3.7,1.8,4,2.6,4.1,1.6,3.5,2.1,3.2,2.6,2.3,2.6,2.5,2.8,2.3,3.8,2.5,4.2,20.6
Solomon,March,MID,BHA,5300000,3,19,1.9,3.58490566037736E-07,3.58490566037736E-06,0,7970,1,8,0,0,0,0,0,3.6,59,-2,0,19,2,0.5,0,2.8,0,0,2,0,1,0.1,4246,0,-1,0,0,524,92,0,0,66,Newcastle,Aston Villa,Leeds United F.C.,West Ham,Southampton,1.4,1.2,1,1.2,1.4,1,1.1,1.3,1,1.2,1,1.1,1.4,1,1.7,1.4,1.3,1.6,1,1,1.5,1.1,1,1.2,2.1,1,1.1,1,34.4
Pablo,Mari,DEF,ARS,4200000,0,1,0.1,2.38095238095238E-08,2.38095238095238E-07,0,12588,1,4,0,0,0,0,0,0.2,35,-3,1,1,3,0,0,0,0,0,0,0,0,0.1,4910,0,-1,0,0,180,21,-1,0,35,Watford,Liverpool,Newcastle,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,-1,0,0,0,10,0,0,0,Everton,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,25341,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Crystal Palace,West Ham,Norwich,Burnley,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,11,1.1,1.44736842105263E-07,1.44736842105263E-06,0,134398,0,1,0,0,0,1,0,1.4,229,-4,0,11,4,0,0,0,2,0,0,0,0,0.6,22115,0,-1,0,0,152,224,0,0,33,Man City,Watford,Chelsea,Arsenal,Crystal Palace,0.6,1,0.6,0.6,0.6,0.7,0.7,0.6,0.9,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,13.3
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Southampton,Wolverhampton,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,1,10,1,1.92307692307692E-07,1.92307692307692E-06,0,30779,0,3,0,0,0,0,0,1.9,90,-3,0,10,3,0.3,0,1.5,0,0,0,0,1,0.2,10490,0,-1,0,0,159,72,0,0,30,Watford,Liverpool,Newcastle,Man Utd,Everton,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.8
Emiliano,Martinez,GLK,AVL,5500000,2,44,4.4,8E-07,8E-06,0,1694917,1,17,0,30,0,0,0,8,8196,0,0,44,0,0.6,0,3.5,7,0,3,0,0,14.5,307211,0,-1,1,1,900,3265,0,0,210,Southampton,Brighton,Crystal Palace,Man City,Leicester,3.9,5.7,3.6,6.1,4.5,5.8,4.3,5.7,5.8,4.8,5.8,5.1,4.5,6.1,3.6,4.2,5.4,4.9,5,6.1,4.8,6.6,5.9,3.7,6,4,5.5,5,26.7
Adam,Masina,DEF,WAT,4300000,0,7,1.2,2.7906976744186E-07,1.62790697674419E-06,0,10877,0,10,0,0,0,0,0,1.6,42,-2,0,7,2,0.2,0,0.8,0,0,0,0,0,0.1,6195,0,-1,0,0,495,12,0,0,70,Arsenal,Man Utd,Leicester,Chelsea,Man City,0.7,0.6,0.6,0.7,0.8,1,0.6,0.6,0.7,0.6,1.2,0.6,0.7,0.8,0.7,0.6,0.9,0.8,0.6,0.7,1.1,0.8,0.7,0.8,0.7,0.6,0.6,0.9,15.4
Arthur,Masuaku,DEF,WHU,4400000,0,0,0,0,0,0,4368,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,1611,0,-1,0,0,0,21,0,0,0,Liverpool,Wolverhampton,Man City,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,5156,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2694,0,-1,0,0,0,20,0,0,0,Man City,Watford,Chelsea,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5300000,0,2,0.2,3.77358490566038E-08,3.77358490566038E-07,0,13405,0,2,0,0,0,0,0,0.4,56,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,7783,0,-1,0,0,60,46,0,0,6,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4500000,0,15,1.5,3.33333333333333E-07,3.33333333333333E-06,0,35946,0,4,0,0,0,0,0,3.3,409,0,0,15,0,0.3,0,1.5,0,0,0,0,2,0.3,33895,0,-1,0,0,291,185,0,0,73,Man City,Watford,Chelsea,Arsenal,Crystal Palace,0.8,1.2,0.8,0.8,0.8,1,1,0.8,1.1,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.9,0.8,0.8,19.2
Joel,Matip,DEF,LIV,5000000,0,28,4,8E-07,5.6E-06,0,332739,0,6,0,0,0,0,0,5.6,4410,0,0,28,0,0.3,0,1.5,0,0,4,0,0,2.8,473863,0,-1,0,0,630,930,0,0,145,West Ham,Arsenal,Southampton,Everton,Wolverhampton,5.2,4.6,3.5,4.8,5,4.3,3.3,5.4,4.6,4,5.6,4.4,4,3.1,4.3,4.5,5,3.9,5.5,3.6,2.8,5.2,4.2,4.3,3.9,5.3,4.3,2.8,28.2
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,10727,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0.2,22301,0,-1,0,0,0,51,0,0,0,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,0,35,3.5,5.38461538461538E-07,5.38461538461538E-06,0,426163,3,9,0,0,0,4,0,5.4,6890,0,0,35,0,0.1,0,0.8,5,0,3,0,0,3.5,506069,0,-1,0,1,756,3046,0,0,127,Newcastle,Aston Villa,Leeds United F.C.,West Ham,Southampton,4.3,3.2,4.3,3.8,3.4,3.4,2.4,4.4,2.6,2.5,3.7,3.3,4.3,1.8,4.9,3.9,3.4,4.7,2.3,2.9,4.1,3.3,3.4,2.8,4.3,2.9,4.5,2.8,46.6
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Liverpool,Newcastle,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1348,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,0,-1,0,0,0,20,0,0,0,Man Utd,Everton,West Ham,Aston Villa,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5600000,2,32,3.2,5.71428571428571E-07,5.71428571428571E-06,0,209370,1,10,0,0,0,2,0,5.7,7414,1,0,32,-1,0.2,0,1.2,1,0,3,0,0,4.6,510355,0,-1,0,0,827,1785,0,0,73,Norwich,Newcastle,Everton,Tottenham,Leeds United F.C.,3.2,3.6,2.1,2.6,2.7,2.8,1.6,3.3,3.1,1.7,2.8,2.2,2.5,2.2,2.5,2.6,3,3.3,3,3.2,2.8,1.8,3.7,2.4,3.1,2.6,2.5,2.4,52.6
James,McArthur,MID,CRY,4500000,6,33,3,6.66666666666667E-07,7.33333333333333E-06,0,250552,3,12,0,0,0,0,0,7.3,2308,0,0,33,0,0.8,0,3.8,4,0,4,0,2,3.5,485361,0,-1,0,0,950,6060,0,0,171,Wolverhampton,Burnley,Aston Villa,Leeds United F.C.,Man Utd,2.9,2.3,3.2,1.9,2.2,2.4,3,2.8,1.7,3.6,2.1,2.2,1.5,2.4,2.3,2.1,3.4,3.4,2,2.6,2.6,2.3,1.7,2.8,2.4,3.2,2,2,42.1
Liam,McCarron,MID,LEE,4500000,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,-1,0,0,0,5,0,0,0,Leicester,Tottenham,Brighton,Crystal Palace,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,9,47,4.3,9.55555555555556E-07,1.04444444444444E-05,0,97802,1,12,0,28,0,0,0,10.4,784,0,0,47,0,1.3,0,6,3,0,5,0,0,3.6,261773,0,-1,0,1,990,45464,0,0,206,Aston Villa,Norwich,Liverpool,Leicester,Brighton,5.2,4.7,6.1,3.9,5.1,5.2,4,5.3,5.4,6.1,4.2,5.2,5.5,5.4,5.7,5.3,5.4,4.3,3.6,4.4,5.2,5.2,5.6,5.7,4.9,6.1,5.4,4.1,23.4
John,McGinn,MID,AVL,5800000,2,33,3.3,5.68965517241379E-07,5.68965517241379E-06,0,111256,4,19,0,0,0,2,0,5.7,1508,-2,0,33,2,0.7,0,4.2,3,0,2,0,1,1,99518,0,-1,0,1,849,595,0,0,129,Southampton,Brighton,Crystal Palace,Man City,Leicester,2.7,2.7,2,2.4,3.2,1.7,2.8,3.9,2.5,2.2,2.7,2.3,1.9,3.2,3,3.7,2.5,3.5,2.2,3.1,3.8,3.2,1.8,2.6,4.1,2.6,3.4,1.7,47.9
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,26994,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0.6,24781,0,-1,0,0,0,50,0,0,0,Brentford F.C.,Southampton,Wolverhampton,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4400000,0,0,0,0,0,0,12750,0,0,0,0,0,0,0,0,258,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,24272,0,-1,0,0,0,152,0,0,0,Leicester,Tottenham,Brighton,Crystal Palace,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,2,20,2,4.08163265306122E-07,4.08163265306122E-06,0,5894,1,21,0,0,0,0,0,4.1,77,-1,0,20,1,0.4,0,2,0,0,2,0,0,0.1,5816,0,-1,0,0,855,15,0,0,95,Brentford F.C.,Southampton,Wolverhampton,Newcastle,Tottenham,1.2,1.6,1.5,1.4,1,1,1.7,1,1.3,1,1.2,1.2,1.5,1.5,1,1,1.2,1.1,1,1,1.1,1.8,1.1,1.8,1,1.1,1.9,1.4,28.1
Dwight,McNeil,MID,BUR,5800000,2,26,2.4,4.13793103448276E-07,4.48275862068966E-06,0,29640,1,17,0,0,0,0,0,4.5,115,-2,0,26,2,0.4,0,2.5,1,0,1,0,1,0.2,19128,0,-1,0,0,974,84,0,0,162,Chelsea,Crystal Palace,Tottenham,Wolverhampton,Newcastle,1.4,2,1.9,2.5,1.9,1.4,2.2,1.4,1.7,1.6,1.3,1.9,1.2,1.3,1.2,1.5,1.2,1.4,1.7,2.1,1.4,1.7,1.4,2,2,2.3,1.2,2.4,55.2
Scott,McTominay,MID,MUN,5400000,2,18,1.8,3.33333333333333E-07,3.33333333333333E-06,0,43901,0,12,0,0,0,0,0,3.3,256,-1,0,18,1,0.4,0,2,0,0,2,0,0,0.3,17243,0,-1,0,0,623,291,0,0,108,Man City,Watford,Chelsea,Arsenal,Crystal Palace,0.9,1.6,1.1,0.9,0.9,1.4,1.4,0.9,1.5,1.1,0.9,1.1,0.9,1.3,1,1.1,1,0.9,0.9,0.9,0.9,1,1.3,1,0.9,1.3,0.9,1,30.4
,Mebude,FWD,WAT,4500000,0,0,0,0,0,0,12317,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Arsenal,Man Utd,Leicester,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,4900000,2,17,2.1,4.28571428571429E-07,3.46938775510204E-06,0,84770,1,13,0,0,0,1,0,3.5,195,-1,0,17,1,0.2,0,1,0,0,0,0,0,0.5,55120,0,-1,0,0,720,159,0,0,85,Chelsea,Crystal Palace,Tottenham,Wolverhampton,Newcastle,1.9,1.8,2.9,1.6,1.1,1.8,1.2,1.2,2,1.9,1.6,1.4,1.6,1.6,2.2,1.9,1.1,2,2.1,1.5,2.1,1.4,1.7,1.2,1.1,2,2.2,1.5,25.6
