FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Leeds United F.C.,Everton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,6500000,1,2,1,1.53846153846154E-07,3.07692307692308E-07,0,23442,1,1,0,0,0,0,0,0.3,6568,0,0,2,0,0.2,0,1,0,0,1,0,0,1.3,9649,0,-1,0,0,123,1664,0,0,1,Brentford F.C.,West Ham,Tottenham,Liverpool,Brighton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,1.2,0.6,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.8,0.5,0.5,2.9
Steven,Bergwijn,MID,TOT,6000000,3,9,4.5,7.5E-07,1.5E-06,0,10224,0,0,0,0,0,0,0,1.5,3307,0,0,9,0,0.8,0,4.5,0,0,2,0,1,0.8,35990,0,-1,0,0,166,9427,0,0,18,Wolverhampton,Watford,Crystal Palace,Chelsea,Arsenal,3.9,4,3.8,3.1,3.5,3.1,3.7,3,2.2,2.4,3.4,3.7,2.9,4.7,2.2,4.3,2.2,4.7,4,3.1,4.4,2.4,5,4.8,2.3,2.6,3.1,2.2,3.8,4.6,2.4,2.6,2.2,5.2,2.2,4.6,3.8,13.7
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Everton,Brentford F.C.,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7000000,3,3,3,4.28571428571429E-07,4.28571428571429E-07,0,20879,0,0,0,0,0,0,0,0.4,3494,0,0,3,0,0.2,0,1.5,0,0,1,0,0,1.2,7110,0,-1,0,0,90,1271,0,0,9,Norwich,Arsenal,Leicester,Southampton,Chelsea,2.5,2.3,2.3,2.7,1.5,1.5,2.5,1.5,2.5,1.5,1.6,2,1.5,1.6,2.6,1.7,1.9,2.9,1.5,1.8,1.6,2.1,1.5,2,1.5,1.5,1.5,2,1.5,1.9,1.5,2,2.1,1.5,2.5,1.5,1.6,3.4
Ryan,Bertrand,DEF,LEI,4900000,0,0,0,0,0,0,59484,0,0,0,0,0,0,0,0,12227,-1,1,0,1,0,0,0,0,0,0,0,0,1.2,1130,0,-1,0,0,0,120,-1,0,0,West Ham,Norwich,Man City,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4500000,1,2,2,4.44444444444444E-07,4.44444444444444E-07,0,1266,0,0,0,0,0,0,0,0.4,295,0,0,2,0,0.2,0,1,0,0,0,0,0,0.1,1694,0,-1,0,0,13,204,0,0,6,Crystal Palace,Aston Villa,Brighton,Wolverhampton,Liverpool,1,1,1,1,1,1,1,1.5,1,1.3,1,1,1,1,1,1,1.1,1,1,1,1,1.4,1,1.3,1,1.3,1,1.3,1.2,1,1,1,1,1,1.4,1,1,0.8
Yves,Bissouma,MID,BHA,4500000,8,10,5,1.11111111111111E-06,2.22222222222222E-06,0,72128,0,1,0,0,0,0,0,2.2,15459,0,0,10,0,1.1,0,5,2,0,1,0,1,13.7,149842,0,-1,0,0,180,88581,0,0,46,Watford,Everton,Brentford F.C.,Leicester,Crystal Palace,4.7,3.7,2.6,6,4.5,5.2,4.5,3.6,2.5,5.4,2.9,4,3.5,4.8,3.2,5.6,2.5,3.5,2.9,2.9,5.5,5.1,3.7,3.7,5.4,3.7,4.4,2.7,2.7,5.5,4.2,2.5,5.8,4.6,2.5,3.1,4.5,6.8
Willy,Boly,DEF,WOL,4900000,0,0,0,0,0,0,2542,0,0,0,0,0,0,0,0,491,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,140,0,-1,0,0,0,50,-1,0,0,Tottenham,Man Utd,Watford,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6500000,0,2,2,3.07692307692308E-07,3.07692307692308E-07,0,23694,0,2,0,0,0,0,0,0.3,4410,0,0,2,0,0.2,0,1,0,0,0,0,0,1.4,7882,0,-1,0,0,89,1746,0,0,8,Leicester,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,1.5,1.3,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3,1.4,1,1,1,1,1,1.2,1.3,1.4,1,1,1,1,1,1.3,1,1.2,1,1,1,7.2
Jarrad,Branthwaite,DEF,EVE,4000000,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3010,0,-1,0,0,0,669,0,0,0,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,2592,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4128,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5000000,0,0,0,0,0,0,13867,0,0,0,0,0,0,0,0,3451,0,0,0,0,0,0,0,0,0,0,0,0,0.7,7208,0,-1,0,0,0,1187,0,0,0,Man Utd,Newcastle,West Ham,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Brownhill,MID,BUR,4500000,2,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,18892,0,2,0,0,0,0,0,0.7,5457,0,0,3,0,0.3,0,1.5,0,0,0,0,0,3.8,8048,0,-1,0,0,101,2382,0,0,14,Liverpool,Leeds United F.C.,Everton,Arsenal,Leicester,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,5.3
,Bryan,MID,TOT,5900000,0,0,0,0,0,0,3041,0,0,0,0,0,0,0,0,793,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,537,0,-1,0,0,0,123,-1,0,0,Wolverhampton,Watford,Crystal Palace,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Buendia,MID,AVL,6500000,2,4,2,3.07692307692308E-07,6.15384615384615E-07,0,85758,1,3,0,0,0,0,0,0.6,33200,0,0,4,0,0.3,0,2,0,0,1,0,0,4.7,24442,0,-1,0,0,156,3656,0,0,12,Newcastle,Brentford F.C.,Chelsea,Everton,Man Utd,1.3,1,1,1,1,1,1.4,1,1,1.1,1,1,1,1.5,1,1,1.3,1,1,1,1,1,1,1,1,1,1.4,1,1.2,1,1,1,1.2,1.3,1,1.3,1,7
Dan,Burn,DEF,BHA,4500000,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,-1,0,0,0,27,0,0,0,Watford,Everton,Brentford F.C.,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,3471,0,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1221,0,-1,0,0,0,254,0,0,0,Brentford F.C.,West Ham,Tottenham,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4500000,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,-1,0,0,0,10,0,0,0,Man City,Leicester,Arsenal,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,-1,0,0,0,62,0,0,0,Watford,Everton,Brentford F.C.,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,8100000,7,14,7,8.64197530864198E-07,1.72839506172839E-06,0,79378,0,3,0,0,0,2,0,1.7,19066,1,0,14,-1,0.9,0,7,2,0,0,0,0,14.8,325007,0,-1,0,0,179,109729,0,0,52,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,8.7,5.9,9.7,5.5,9.9,7.6,9.9,9.9,7.5,5.2,4.8,4,5,9.9,5.4,3.5,7.1,8.4,9.9,7.3,8.7,6.9,8.7,9.9,8.6,6.1,3.9,8.8,8.7,8.7,9,6.8,3.8,4,5.8,5.3,8.7,26.7
Chem,Campbell,MID,WOL,4500000,0,0,0,0,0,0,1794,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5553,0,-1,0,0,0,1590,0,0,0,Tottenham,Man Utd,Watford,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6000000,6,8,4,6.66666666666667E-07,1.33333333333333E-06,0,56367,0,1,0,0,0,0,0,1.3,13183,0,0,8,0,0.7,0,4,0,0,1,0,0,7.3,48195,0,-1,0,0,180,11781,0,0,39,Norwich,Arsenal,Leicester,Southampton,Chelsea,4.7,5.7,4.2,2.8,3,3.6,3.8,2.8,5,5,2.1,3.4,2.3,2,5.3,4.7,2.2,5,4.5,5,3.8,2.1,5.3,3.9,5.7,2,5.7,4.2,3.6,3,4.4,4.5,2.3,3.9,2.9,2.7,3,10.4
Sergi,Canos,MID,BRE,5500000,3,14,7,1.27272727272727E-06,2.54545454545455E-06,0,35241,0,0,0,0,0,1,0,2.5,13245,0,0,14,0,1.3,0,7,3,0,2,0,0,3.2,178100,0,-1,0,0,180,28230,0,0,41,Crystal Palace,Aston Villa,Brighton,Wolverhampton,Liverpool,7.5,5,5.4,7.7,4.7,6.1,6.4,9.5,7.3,8.8,7.3,6.4,4.3,5.4,7.7,4.3,7.8,4.1,6.1,6.4,3.6,9,4.8,8.8,7,8.7,7.5,8.7,8.2,5,7.5,6.3,5.6,3.5,9.2,5,6.8,15
Todd,Cantwell,MID,NOR,5500000,2,3,1.5,2.72727272727273E-07,5.45454545454545E-07,0,11137,1,8,0,0,0,0,0,0.5,3333,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.7,7226,0,-1,0,0,175,1413,0,0,22,Man City,Leicester,Arsenal,Watford,Everton,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,5.6
Matthew,Cash,DEF,AVL,5000000,6,7,3.5,7E-07,1.4E-06,0,17899,0,3,0,0,0,0,0,1.4,3983,0,0,7,0,0.7,0,3.5,0,0,1,0,0,1.9,15779,0,-1,0,0,180,6409,0,0,43,Newcastle,Brentford F.C.,Chelsea,Everton,Man Utd,2.3,4.4,2.4,1.8,4.3,4.3,4.4,4.3,2.8,1.8,2.9,3.4,2.9,4.1,2.9,3.1,3.1,3.1,3.1,3.7,5,1.8,3.9,1.8,1.8,2.3,2.3,2.1,5,3.7,5,3.6,3.4,3.9,2.4,4.1,2.3,4.9
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Liverpool,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5400000,0,0,0,0,0,0,21562,0,0,0,0,0,0,0,0,2158,-1,0,0,1,0,0,0,0,0,0,0,0,0.9,1767,0,-1,0,0,0,1219,0,0,0,West Ham,Norwich,Man City,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4500000,1,2,1,2.22222222222222E-07,4.44444444444444E-07,0,1901,0,4,0,0,0,0,0,0.4,649,0,0,2,0,0.2,0,1,0,0,0,0,0,0.2,1230,0,-1,0,0,154,144,0,0,13,Brighton,Tottenham,Wolverhampton,Norwich,Newcastle,0.5,1.2,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.7,1.1,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,1.4,0.5,0.5,0.5,0.5,0.5,0.9,0.9,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,2.2
Edinson,Cavani,FWD,MUN,8500000,0,0,0,0,0,0,247484,0,0,0,0,0,0,0,0,27824,0,0,0,0,0,0,0,0,0,0,0,0,4.6,14678,0,-1,0,0,0,5819,0,0,0,Southampton,Wolverhampton,Newcastle,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cedric,DEF,ARS,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,4395,0,2,0,0,0,0,0,0.2,852,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.2,970,0,-1,0,0,90,405,0,0,15,Chelsea,Man City,Norwich,Burnley,Tottenham,0.5,0.5,0.5,0.5,1.4,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.7,0.5,1.2,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.5,3.8
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,-1,0,0,0,22,0,0,0,Brighton,Tottenham,Wolverhampton,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,5000000,0,14,14,2.8E-06,2.8E-06,0,47485,0,0,0,0,0,1,0,2.8,28984,0,0,14,0,1.4,0,7,2,0,1,0,0,3,160643,0,-1,0,1,90,14821,0,0,37,Arsenal,Liverpool,Aston Villa,Tottenham,Man City,13.92,13.92,12.224,13.92,12.736,14.64,13.92,12.736,12.88,12.736,13.92,12.736,13.7,13.92,12.736,12.32,13.92,13.2,12.736,12.736,13.92,12.736,13.92,12.736,13.92,12.736,13.92,14.96,13.92,12.736,12.56,13.92,12.736,12.6,12.736,13.92,13.2,6.3
,Chamberlain,MID,LIV,6000000,0,3,3,5E-07,5E-07,0,3484,0,0,0,0,0,0,0,0.5,1353,0,0,3,0,0.2,0,1.5,0,0,1,0,0,0.2,2423,0,-1,0,0,60,283,0,0,3,Burnley,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,2.5,1.6,1.5,2.5,1.5,1.5,1.6,1.5,1.5,1.5,2.3,2.7,1.5,2,1.6,2.5,1.5,1.7,2.3,1.5,1.5,2,2.9,1.9,2.5,1.8,2,1.5,1.5,2.1,1.5,1.5,1.6,1.9,1.5,2.1,2.6,0.7
Calum,Chambers,DEF,ARS,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,5865,0,2,0,0,0,0,0,0.2,1661,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.4,1829,0,-1,0,0,80,327,0,0,14,Chelsea,Man City,Norwich,Burnley,Tottenham,0.5,0.5,0.5,0.5,1.4,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.7,0.5,1.2,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.5,4.2
Benjamin,Chilwell,DEF,CHE,5900000,0,0,0,0,0,0,294902,0,0,0,0,0,0,0,0,89836,-1,0,0,1,0,0,0,0,0,0,0,0,8.9,11716,0,-1,0,0,0,2310,0,0,0,Arsenal,Liverpool,Aston Villa,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4500000,0,0,0,0,0,0,1655,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1193,0,-1,0,0,0,304,0,0,0,West Ham,Norwich,Man City,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,5000000,6,13,6.5,1.3E-06,2.6E-06,0,12728,0,0,0,0,0,0,0,2.6,4504,0,0,13,0,1.3,0,6.5,1,0,2,0,0,1.5,36753,0,-1,0,0,180,11384,0,0,55,Arsenal,Liverpool,Aston Villa,Tottenham,Man City,8.1,7.4,6.5,8.1,7.4,6.1,8.1,9,5,7.7,8.1,9.2,4,5.9,9,4.7,8.1,5.2,7.4,8.6,6.1,9.2,6.1,9.2,8.1,9.2,6.4,6.3,7.8,9.2,4.8,7.8,7.2,3.6,9.2,8.1,5.2,3.4
Carney,Chukwuemeka,MID,AVL,4500000,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,-1,0,0,0,118,0,0,0,Newcastle,Brentford F.C.,Chelsea,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,0,0,0,0,0,2150,0,4,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1207,0,-1,0,0,90,91,0,0,12,Aston Villa,Southampton,Man Utd,Leeds United F.C.,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
Tom,Cleverley,MID,WAT,5000000,2,7,3.5,7E-07,1.4E-06,0,2919,0,3,0,0,0,0,0,1.4,948,0,0,7,0,0.7,0,3.5,0,0,0,0,1,0.2,7353,0,-1,0,0,168,1287,0,0,28,Brighton,Tottenham,Wolverhampton,Norwich,Newcastle,1.8,1.8,3.3,2.5,3.1,1.8,1.8,1.8,3.4,2.3,1.8,2.9,2.1,2,1.8,2.5,3.2,2.6,2.5,1.8,2.5,3.2,1.9,1.8,1.8,1.8,3,2.7,2.1,1.8,2.3,1.9,1.8,3.1,2.5,3.6,1.8,9.3
Nathaniel,Clyne,DEF,CRY,4500000,0,0,0,0,0,0,1541,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0.1,522,0,-1,0,0,0,90,0,0,0,Brentford F.C.,West Ham,Tottenham,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,2,4,2,4.44444444444444E-07,8.88888888888889E-07,0,52725,0,2,0,0,0,0,0,0.9,17791,0,0,4,0,0.4,0,2,0,0,0,0,0,6.5,17953,0,-1,0,0,180,4397,0,0,31,Tottenham,Man Utd,Watford,Brentford F.C.,Southampton,2.8,2.8,1,2,1,1,1,1.3,1,1.4,1.1,1.3,1.2,1.5,1,1,1.2,1,2.1,2.5,1,1.6,2.5,2.5,1.8,1,1.8,1,1.6,1,1,1.2,1,1.2,1,1.6,1.2,2.9
Seamus,Coleman,DEF,EVE,5000000,0,2,1,2E-07,4E-07,0,7889,1,3,0,0,0,0,0,0.4,3148,0,0,2,0,0.2,0,1,0,0,0,0,0,0.7,7086,0,-1,0,0,180,1323,0,0,15,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,1.4,0.5,0.5,0.5,0.9,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.2,0.7,0.5,0.5,1.1,0.6,0.5,0.5,0.5,0.7,0.7,6
Nathan,Collins,DEF,BUR,4500000,0,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0.1,263,0,-1,0,0,0,54,0,0,0,Liverpool,Leeds United F.C.,Everton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Connolly,FWD,BHA,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,4625,0,0,0,0,0,0,0,0.2,1044,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.2,2797,0,-1,0,0,45,898,0,0,-2,Watford,Everton,Brentford F.C.,Leicester,Crystal Palace,0.8,0.6,0.5,0.5,0.5,0.7,1,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5
Liam,Cooper,DEF,LEE,4500000,3,2,1,2.22222222222222E-07,4.44444444444444E-07,0,3703,2,7,0,0,0,0,0,0.4,824,0,0,2,0,0.2,0,1,0,0,0,0,1,0.3,2181,0,-1,0,0,180,760,0,0,31,Everton,Burnley,Liverpool,Newcastle,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,1.2,0.5,0.6,0.7,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1,1.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,8.8
Jack,Cork,MID,BUR,4500000,2,4,2,4.44444444444444E-07,8.88888888888889E-07,0,1941,0,4,0,0,0,0,0,0.9,604,0,0,4,0,0.4,0,2,0,0,0,0,0,0.2,4019,0,-1,0,0,174,1282,0,0,10,Liverpool,Leeds United F.C.,Everton,Arsenal,Leicester,1,1,1,1.2,1.2,1.3,1,1.1,1,1,1.3,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1.4,1,1,1,1.4,1,1,1,1.3,2
,Costa,MID,LEE,5500000,0,1,1,1.81818181818182E-07,1.81818181818182E-07,0,3748,0,0,0,0,0,0,0,0.2,1113,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.2,995,0,-1,0,0,21,189,0,0,1,Everton,Burnley,Liverpool,Newcastle,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
Vladimir,Coufal,DEF,WHU,5000000,0,1,1,2E-07,2E-07,0,98634,0,2,0,0,0,0,0,0.2,26259,0,0,1,0,0.1,0,0.5,0,0,0,0,0,12.2,37546,0,-1,0,0,90,11539,0,0,18,Leicester,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,0.6,0.6,0.5,1.1,0.5,0.7,0.5,1.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.7,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,5
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,1349,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1045,0,-1,0,0,0,272,0,0,0,Leicester,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
