FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,-1,0,0,0,8,0,0,0,Watford,Man City,Aston Villa,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,9,0.333333333333333,8.33333333333333E-08,2.25E-06,0,42936,0,6,0,0,0,1,0,2.2,75,0,0,9,0,0,0,0,1,0,0,0,0,0.3,53867,0,-1,0,0,190,41,0,0,37,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.3
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5500000,0,81,3.2,5.81818181818182E-07,1.47272727272727E-05,0,1047516,1,28,0,0,0,6,0,14.7,6306,5,0,81,-5,0.3,0,1.8,11,0,4,0,2,13.9,2227506,0,-1,0,1,1510,5711,0,0,217,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0,3.5,2.5,5.9,3.1,3.5,2.7,2.8,2.9,96.5
Josh,Brownhill,MID,BUR,4300000,0,54,2.2,5.11627906976744E-07,1.25581395348837E-05,0,784712,8,30,0,0,0,1,0,12.6,789,-2,0,54,2,0.9,0,3.8,3,0,5,0,1,2.6,688560,0,-1,0,1,2010,3052,0,0,276,Man City,Everton,Norwich,West Ham,Southampton,0,2.8,1.9,3.1,1.6,2.1,1.7,1.3,2,94.1
,Bruno Guimaraes,MID,NEW,4900000,0,18,0.620689655172414,1.26671358198452E-07,3.6734693877551E-06,0,18367,1,3,0,0,0,1,0,3.7,130,-1,0,18,1,0.6,0,2.7,3,0,0,0,0,0.2,35963,0,-1,0,0,287,215,0,0,67,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,22.9
Lewis,Brunt,MID,LEI,4500000,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,-1,0,0,0,6,0,0,0,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0
,Bryan,MID,TOT,5700000,0,9,1,1.75438596491228E-07,1.57894736842105E-06,0,13589,0,1,0,0,0,0,0,1.6,6,-3,0,9,3,0,0,0,0,0,0,0,0,0.1,5361,0,-1,0,0,86,0,0,0,32,West Ham,Newcastle,Aston Villa,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,8.5
,Buendia,MID,AVL,6200000,2,75,2.9,4.67741935483871E-07,1.20967741935484E-05,0,516580,1,26,0,0,0,2,0,12.1,344,-3,0,75,3,0.3,0,1.8,5,0,6,0,4,1,185353,0,-1,0,2,1531,59,0,0,279,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,2.2,2.8,2.6,1.8,1.8,3.2,2.6,2.8,1.5,124.5
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,23801,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,26003,0,-1,0,0,0,25,0,0,0,Leeds United F.C.,Aston Villa,Newcastle,Man City,Burnley,0,0,0,0,0,0,0,0,0,0
Dan,Burn,DEF,NEW,4400000,0,60,3,6.81818181818182E-07,1.36363636363636E-05,0,156352,6,17,0,0,0,1,0,13.6,322,-1,0,60,1,0.7,0,3,2,0,5,0,1,0.6,207673,0,-1,0,0,1651,391,0,0,292,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,3,3,6.1,2.5,4.3,3.7,3.6,3.2,67.4
Jack,Butland,GLK,CRY,4400000,0,19,0.655172413793103,1.48902821316614E-07,4.31818181818182E-06,0,153418,0,9,0,10,0,0,0,4.3,77,-1,0,19,1,0.2,0,1,3,0,0,0,0,0.4,146671,0,-1,1,1,495,16,0,0,81,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,10.9
Sam,Byram,DEF,NOR,4400000,0,3,0.103448275862069,2.35109717868339E-08,6.81818181818182E-07,0,3702,2,9,0,0,0,0,0,0.7,0,-1,0,3,1,0,0,0.2,0,0,0,0,0,0,2350,0,-1,0,0,268,4,0,0,35,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.7
Willy,Caballero,GLK,SOU,4200000,0,2,0.0689655172413793,1.64203612479475E-08,4.76190476190476E-07,0,7655,1,5,0,6,0,0,0,0.5,11,-3,0,2,3,0,0,0,0,0,0,0,0,0,9620,0,-1,0,0,180,13,0,0,23,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0,0,0,0,0,0,0,0,0,5.4
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,-1,0,0,0,0,0,0,0,Norwich,Arsenal,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,7700000,0,35,3.5,4.54545454545455E-07,4.54545454545455E-06,0,2012339,2,16,0,0,0,3,0,4.5,509,-3,0,35,3,0.2,1,1.4,5,0,2,0,1,3.2,1380630,0,-1,0,0,761,6376,0,0,109,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,6,3.8,4.5,2.2,2.8,3.4,4.1,2.6,61.3
Chem,Campbell,MID,WOL,4400000,0,0,0,0,0,0,36570,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,40038,0,-1,0,0,0,37,0,0,0,Leeds United F.C.,Aston Villa,Newcastle,Man City,Burnley,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6900000,0,162,6,8.69565217391304E-07,2.34782608695652E-05,0,2593537,5,17,0,0,0,1,0,23.5,1957,9,0,162,-9,0.8,0,5.2,26,0,15,0,8,36.6,4974840,0,-1,0,6,2417,20048,0,0,649,Burnley,Liverpool,Wolverhampton,Brighton,Watford,0,7.8,8.3,16.1,6.2,7.6,7.2,7.4,8.2,182.5
Sergi,Canos,MID,BRE,5500000,0,76,2.7,4.90909090909091E-07,1.38181818181818E-05,0,443725,6,35,0,0,0,2,0,13.8,229,0,0,76,0,0.3,0,1.8,5,0,8,0,3,1.2,418604,1,-1,0,1,2047,13,0,0,252,Leicester,Chelsea,West Ham,Watford,Tottenham,1.6,1.7,2.1,2.9,2.3,1.8,2.7,1.7,2.3,105.1
Todd,Cantwell,MID,NOR,5300000,0,10,1.2,2.26415094339623E-07,1.88679245283019E-06,0,72125,2,15,0,0,0,0,0,1.9,11,-2,0,10,2,0,0,0,0,0,0,0,0,0.2,28054,0,-1,0,0,438,0,0,0,48,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,10.3
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,183064,0,0,0,0,0,0,0,0,287,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,285688,0,-1,0,0,0,218,0,0,0,Burnley,Liverpool,Wolverhampton,Brighton,Watford,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5300000,2,120,4.1,7.73584905660377E-07,2.26415094339623E-05,0,649665,8,36,0,0,0,3,0,22.6,6055,3,-1,120,-3,1.6,0,8.5,11,0,11,0,3,9.7,1316910,0,-1,0,3,2567,8111,1,0,494,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,5.4,4.9,5.7,5.8,3.8,4.7,5.2,4.6,5.3,129.7
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Southampton,Watford,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,12,41,2.4,4.52830188679245E-07,7.73584905660377E-06,0,156117,1,21,0,0,0,1,0,7.7,69,-2,0,41,2,0.5,0,2.4,1,0,3,0,0,0.4,103859,0,-1,0,1,1334,74,0,0,209,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,0,0,2.1,3.3,2.3,2.2,2.8,1.5,2.2,36.7
Craig,Cathcart,DEF,WAT,4300000,0,45,1.7,3.95348837209302E-07,1.04651162790698E-05,0,54932,3,48,0,0,0,0,0,10.5,125,-2,0,45,2,0.6,0,2.5,1,0,3,0,1,0.3,65254,0,-1,0,0,2185,18,0,0,362,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,2,1.5,1.5,2,1.5,1,1.1,1.9,55.3
Edinson,Cavani,FWD,MUN,8400000,0,30,2.5,2.97619047619048E-07,3.57142857142857E-06,0,624901,0,6,0,0,0,2,0,3.6,142,-1,0,30,1,0,0,0.2,2,0,1,0,1,1.7,168301,0,-1,0,0,610,62,0,0,94,Leicester,Everton,Norwich,Liverpool,Arsenal,0,2.6,2.4,4.1,1.7,2.2,2.5,1.4,1.9,41.3
,Cedric,DEF,ARS,4200000,5,24,0.888888888888889,2.11640211640212E-07,5.71428571428571E-06,0,29752,3,14,0,0,0,0,0,5.7,115,-3,0,24,3,0.6,0,2.7,0,0,3,0,0,0.3,29203,0,-1,0,0,829,442,0,0,160,Aston Villa,Crystal Palace,Brighton,Southampton,Chelsea,0.4,0.4,0.5,1,0.5,0.4,0.6,0.4,0.6,34.9
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4700000,0,83,2.96428571428571,6.30699088145897E-07,1.76595744680851E-05,0,797129,2,8,0,0,0,3,0,17.7,596,-3,0,83,3,1.4,0,6.5,9,0,7,0,1,2.3,844560,0,-1,0,3,1177,7744,0,0,325,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,3.5,2.3,6.6,3.8,3.1,2.6,3.2,1.9,51.4
,Chamberlain,MID,LIV,5800000,0,42,1.44827586206897,2.49702734839477E-07,7.24137931034483E-06,0,33531,0,7,0,0,0,2,0,7.2,35,-2,0,42,2,0.1,0,0.4,2,0,3,0,1,0.2,35000,0,-1,0,0,777,8,0,0,148,Watford,Man City,Aston Villa,Man Utd,Everton,0,1,0.7,1.4,0.9,0.8,0.8,0.7,0.8,54
Calum,Chambers,DEF,AVL,4200000,0,27,0.964285714285714,2.29591836734694E-07,6.42857142857143E-06,0,36564,0,11,0,0,0,1,0,6.4,344,-3,0,27,3,0.9,0,3.8,2,0,2,0,0,0.4,34920,0,-1,0,1,621,344,0,0,126,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,0.6,0.5,0.7,0.9,0.5,0.5,0.6,0.5,0.8,24.1
Kgaogelo,Chauke,MID,SOU,4500000,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,-1,0,0,0,4,0,0,0,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0
Daniel,Chesters,MID,WHU,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,77,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0,0,0.2,0,0,0,0,0,0,198,0,-1,0,0,1,6,0,0,3,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5600000,0,54,9,1.60714285714286E-06,9.64285714285714E-06,0,2366128,0,2,0,0,0,3,0,9.6,226,-4,0,54,4,0,0,0,5,0,4,0,1,3.1,1605642,0,-1,0,2,540,5,0,0,158,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,54
,Chiquinho,MID,WOL,5500000,1,7,0.241379310344828,4.38871473354232E-08,1.27272727272727E-06,0,472,0,0,0,0,0,0,0,1.3,15,0,0,7,0,0.2,0,0.9,0,0,0,0,1,0,731,0,-1,0,0,48,3,0,0,18,Leeds United F.C.,Aston Villa,Newcastle,Man City,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13
Hamza,Choudhury,MID,LEI,4400000,0,7,0.269230769230769,6.11888111888112E-08,1.59090909090909E-06,0,16074,1,4,0,0,0,0,0,1.6,15,-1,0,7,1,0.1,0,0.6,0,0,1,0,0,0.1,12083,0,-1,0,0,283,8,0,0,38,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,5.2
Benjamin,Chrisene,MID,AVL,4500000,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,-1,0,0,0,6,0,0,0,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,4600000,0,57,2.03571428571429,4.42546583850932E-07,1.23913043478261E-05,0,576482,2,9,0,0,0,0,0,12.4,101,-4,0,57,4,0.9,0,4,3,0,7,0,0,1.4,565947,0,-1,0,0,1269,321,0,0,284,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,West Ham,0,2,1.2,3.8,2.2,1.8,1.4,1.8,1,35.6
Carney,Chukwuemeka,MID,AVL,4500000,0,13,0.464285714285714,1.03174603174603E-07,2.88888888888889E-06,0,7890,0,3,0,0,0,0,0,2.9,16,0,0,13,0,0,0,0,0,0,0,0,1,0,7684,0,-1,0,0,186,14,0,0,39,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.5
Ciaran,Clark,DEF,NEW,4400000,0,14,0.482758620689655,1.09717868338558E-07,3.18181818181818E-06,0,19891,2,27,0,0,0,0,0,3.2,5,-1,0,14,1,0,0,0,1,0,0,0,1,0.1,12650,0,-1,0,0,1012,1,0,1,131,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0,0,0,0,0.3,0.2,0.2,0.2,33.1
Tom,Cleverley,MID,WAT,4800000,0,41,1.8,3.75E-07,8.54166666666667E-06,0,28471,2,28,0,0,0,0,0,8.5,16,-2,0,41,2,0.4,0,2,0,0,2,0,2,0.1,23047,0,-1,0,0,1362,4,0,0,172,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0.9,1,1,0.9,1.2,1.1,1,1,63.5
Nathaniel,Clyne,DEF,CRY,4300000,0,20,0.689655172413793,1.60384923817161E-07,4.65116279069767E-06,0,9403,1,4,0,0,0,0,0,4.7,23,-2,0,20,2,0.8,0,3.6,0,0,2,0,0,0.1,5321,0,-1,0,0,541,103,0,0,95,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,10.4
Conor,Coady,DEF,WOL,4900000,1,123,4.1,8.36734693877551E-07,2.51020408163265E-05,0,975114,2,26,0,0,0,3,0,25.1,8573,4,0,123,-4,0.8,0,3.9,9,0,11,0,0,18.1,2031500,0,-1,0,1,2686,4597,0,0,567,Leeds United F.C.,Aston Villa,Newcastle,Man City,Burnley,5.2,4.5,3.8,5.2,5.6,4.5,5.8,4.2,5.6,77.6
Seamus,Coleman,DEF,EVE,4900000,0,58,2.6,5.30612244897959E-07,1.18367346938776E-05,0,151278,2,41,0,0,0,1,0,11.8,196,-1,0,58,1,0.5,0,2.4,6,0,4,0,1,0.7,144507,0,-1,0,2,1943,1482,0,0,312,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,5,2.7,2.5,3.1,3.3,1.7,3.2,2.2,72.4
Nathan,Collins,DEF,BUR,4300000,0,19,0.703703703703704,1.6365202411714E-07,4.41860465116279E-06,0,11622,1,13,0,0,0,0,0,4.4,47,-2,0,19,2,0.2,0,0.7,0,0,3,0,0,0.1,7990,0,-1,0,0,770,2,0,1,126,Man City,Everton,Norwich,West Ham,Southampton,0,0,0.4,0.8,0.4,0.4,0.4,0.4,0.4,28
Aaron,Connolly,FWD,BHA,5300000,0,5,1.2,2.26415094339623E-07,9.43396226415094E-07,0,32445,0,1,0,0,0,0,0,0.9,7,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,19775,0,-1,0,0,154,0,0,0,12,Norwich,Arsenal,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0,3.1
Kamil,Conteh,MID,WAT,4500000,0,0,0,0,0,0,6739,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14430,0,-1,0,0,0,0,0,0,0,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0,0
Liam,Cooper,DEF,LEE,4400000,0,41,1.41379310344828,3.21316614420063E-07,9.31818181818182E-06,0,78929,4,20,0,0,0,0,0,9.3,21,-1,0,41,1,0,0,0,4,0,3,0,2,0.2,63891,0,-1,0,1,1274,22,0,0,253,Wolverhampton,Southampton,Watford,Chelsea,Crystal Palace,0.9,0.9,0.7,1.3,0.7,1.6,0.8,1,1,39.7
Jack,Cork,MID,BUR,4400000,0,22,0.814814814814815,1.85185185185185E-07,5E-06,0,23083,2,15,0,0,0,0,0,5,17,-1,0,22,1,0.2,0,1,0,0,4,0,0,0.1,19592,0,-1,0,0,880,19,0,0,50,Man City,Everton,Norwich,West Ham,Southampton,0,0.8,0.4,0.8,0.4,0.4,0.4,0.4,0.4,13.3
Maxwel,Cornet,MID,BUR,5900000,0,64,2.37037037037037,4.01757689893283E-07,1.08474576271186E-05,0,470096,2,15,0,0,0,6,0,10.8,311,-1,0,64,1,0.2,0,1.2,5,0,4,0,0,0.7,514583,0,-1,0,1,1096,1115,0,0,152,Man City,Everton,Norwich,West Ham,Southampton,0,3.1,2.1,3.4,1.8,2.4,1.9,1.4,2.3,74.8
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,15040,0,0,0,0,0,0,0,0.2,2,-1,0,1,1,0,0,0,0,0,0,0,0,0,1668,0,-1,0,0,21,0,0,0,1,Wolverhampton,Southampton,Watford,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0
Vladimir,Coufal,DEF,WHU,4700000,0,58,2.6,5.53191489361702E-07,1.23404255319149E-05,0,1438426,2,27,0,0,0,0,0,12.3,901,-3,0,58,3,0,0,0,3,0,5,0,3,3.2,711829,0,-1,0,1,1677,4,0,1,300,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,0,0,3,1.9,3.7,2.6,77.8
,Coutinho,MID,AVL,7500000,2,59,2.10714285714286,2.80952380952381E-07,7.86666666666667E-06,0,551434,0,8,0,0,0,4,0,7.9,18456,5,0,59,-5,0.7,0,5.3,7,0,4,0,3,24.8,2771719,0,-1,0,2,773,4448,0,0,196,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,1.3,1.7,1.5,1.1,1.1,2,1.6,1.7,1.1,73
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0
Matthew,Cox,GLK,BRE,4000000,0,0,0,0,0,0,138754,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.1,142808,0,-1,0,0,0,23,0,0,0,Leicester,Chelsea,West Ham,Watford,Tottenham,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5400000,0,92,4.2,7.77777777777778E-07,1.7037037037037E-05,0,1821706,1,23,0,0,0,1,0,17,1507,-1,0,92,1,0.7,0,3.6,15,0,6,0,4,7.8,1070606,0,-1,0,1,1916,2418,0,0,432,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,4.8,6,5.1,6,5.3,5.8,4.1,6,5.2,99.7
Charlie,Cresswell,DEF,LEE,4000000,0,4,0.137931034482759,3.44827586206897E-08,1E-06,0,49995,1,4,0,0,0,0,0,1,72,0,0,4,0,0,0,0,0,0,0,0,0,0.3,61612,0,-1,0,0,140,83,0,0,19,Wolverhampton,Southampton,Watford,Chelsea,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
,Cucho,FWD,WAT,5000000,0,59,2.03448275862069,4.06896551724138E-07,1.18E-05,0,430252,2,31,0,0,0,5,0,11.8,767,0,0,59,0,0.8,0,4.2,8,0,1,0,2,2,519173,1,-1,0,1,1005,7610,0,0,243,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,1.1,2.2,1.6,1.2,1.5,1.4,1.8,1.2,92.7
Marc,Cucurella,DEF,BHA,5000000,0,83,3.2,6.4E-07,1.66E-05,0,453496,4,31,0,0,0,0,0,16.6,1149,0,0,83,0,0.2,0,0.8,14,0,7,0,1,2.7,671077,0,-1,0,1,2279,890,0,0,469,Norwich,Arsenal,Tottenham,Man City,Southampton,0,2.9,3.6,8.2,2.9,3.8,3.1,3.8,4,111.6
Luke,Cundle,MID,WOL,4400000,0,4,0.137931034482759,3.13479623824451E-08,9.09090909090909E-07,0,11318,0,0,0,0,0,0,0,0.9,5,-1,0,4,1,0,0,0,0,0,1,0,0,0.1,11718,0,-1,0,0,84,5,0,0,15,Leeds United F.C.,Aston Villa,Newcastle,Man City,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Patrick,Cutrone,FWD,WOL,5000000,0,0,0,0,0,0,17084,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Aston Villa,Newcastle,Man City,Burnley,0,0,0,0,0,0,0,0,0,0
Patson,Daka,FWD,LEI,7100000,1,51,1.96153846153846,2.76273022751896E-07,7.1830985915493E-06,0,451380,1,13,0,0,0,4,0,7.2,3350,-4,0,51,4,0.1,0,1,5,0,2,0,3,1.5,445859,0,-1,0,1,762,35,0,0,161,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,0,0,0,2.6,1.5,1,2.1,1.9,2,67.2
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0
Stuart,Dallas,MID,LEE,4900000,2,71,2.4,4.89795918367347E-07,1.44897959183673E-05,0,1150851,5,64,0,0,0,1,0,14.5,328,-6,0,71,6,0.4,0,1.9,6,0,3,0,1,3,297140,0,-1,0,0,2605,136,0,0,435,Wolverhampton,Southampton,Watford,Chelsea,Crystal Palace,2,2.3,2.3,1.5,1.6,1.3,1.2,1.9,1.5,128.2
,Dalot,DEF,MUN,4300000,0,42,1.44827586206897,3.36808340016038E-07,9.76744186046512E-06,0,455707,2,13,0,0,0,0,0,9.8,700,-2,0,42,2,0,0,0.2,5,0,4,0,0,1.7,590591,0,-1,0,0,1089,292,0,0,250,Leicester,Everton,Norwich,Liverpool,Arsenal,0,0.9,1,2.5,1,1.2,1.2,1.3,0.7,50.2
Karl,Darlow,GLK,NEW,4500000,0,20,0.689655172413793,1.53256704980843E-07,4.44444444444444E-06,0,76567,1,15,0,24,0,0,0,4.4,62,0,0,20,0,0,0,0,3,0,0,0,0,0.3,44259,0,-1,0,0,720,35,0,0,110,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0.3,0.3,0.6,0.3,0.6,0.4,0.4,0.3,15.8
Pelenda Joshua,Dasilva,MID,BRE,5300000,0,2,0.0689655172413793,1.30123617436565E-08,3.77358490566038E-07,0,2169,0,4,0,0,0,0,0,0.4,2,-2,0,2,2,0,0,0,0,0,0,0,0,0,1030,0,-1,0,0,134,2,0,1,9,Leicester,Chelsea,West Ham,Watford,Tottenham,0,0,0,0,0,0,0,0,0,4.4
Ben,Davies,DEF,LIV,4000000,0,0,0,0,0,0,24855,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1080,0,-1,0,0,0,0,0,0,0,Watford,Man City,Aston Villa,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4400000,0,62,3.3,7.5E-07,1.40909090909091E-05,0,200743,3,25,0,0,0,0,0,14.1,698,-1,0,62,1,0.7,0,3,3,0,7,0,2,1.8,328470,0,-1,0,1,1646,381,0,0,311,West Ham,Newcastle,Aston Villa,Brighton,Brentford F.C.,4.6,3.1,3,3.8,3.7,3.5,4,4.3,2.9,62.8
Tom,Davies,MID,EVE,4800000,0,11,0.407407407407407,8.48765432098765E-08,2.29166666666667E-06,0,11371,0,5,0,0,0,1,0,2.3,5,-2,0,11,2,0,0,0,0,0,0,0,0,0.1,6119,0,-1,0,0,154,2,0,0,39,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0,0,0,0,0.2,0.2,0.2,0.2,15
Keinan,Davis,FWD,AVL,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,412199,0,0,0,0,0,0,0,0.2,212,0,0,1,0,0,0,0,0,0,0,0,0,1.6,347758,0,-1,0,0,11,0,0,0,2,Arsenal,Wolverhampton,Tottenham,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0.1
Craig,Dawson,DEF,WHU,4900000,0,72,2.8,5.71428571428571E-07,1.46938775510204E-05,0,119551,3,30,0,0,0,2,0,14.7,738,-1,0,72,1,0.7,0,3.6,1,0,5,0,1,1.2,188589,0,-1,0,0,2061,469,0,0,354,Tottenham,Everton,Brentford F.C.,Burnley,Chelsea,2.7,3.5,2.8,3.5,3.3,3.3,2.2,4,2.9,89.9
Lucas,De Bolle,MID,NEW,4500000,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,-1,0,0,0,2,0,0,0,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0,0,0,0,0,0,0,0,0
