FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierre,Lees-Melou,MID,NOR,5000000,3,17,2.4,4.8E-07,3.4E-06,0,11074,2,12,0,0,0,0,0,3.4,137,0,0,17,0,0.5,0,2.3,0,0,2,0,1,0.1,10254,0,-1,0,0,601,185,0,0,78,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,1.5,1.8,1.8,1.6,1.9,1.6,1.8,1.2,1.2,2.3,1.4,2,1.3,1.6,1.8,1.7,2.6,1.4,1.2,1.8,1.4,1.5,1.6,1.7,2.3,1.4,2.4,1.3,1.3,2.8,1.8,27.3
Aaron,Lennon,MID,BUR,5000000,0,3,0.428571428571429,8.57142857142857E-08,6E-07,0,728,1,1,0,0,0,0,0,0.6,38,0,0,3,0,0.1,0,0.7,0,0,0,0,0,0,1066,0,-1,0,0,103,26,0,0,7,Man City,Southampton,Brentford F.C.,Chelsea,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Bernd,Leno,GLK,ARS,4700000,0,4,0.571428571428571,1.21580547112462E-07,8.51063829787234E-07,0,149628,0,9,0,9,0,0,0,0.9,1372,-3,0,4,3,0,0,0,0,0,0,0,0,1.2,54853,0,-1,0,0,270,429,0,0,48,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.9
Jamal,Lewis,DEF,NEW,4300000,0,1,0.142857142857143,3.32225913621262E-08,2.32558139534884E-07,0,8697,0,1,0,0,0,0,0,0.2,97,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,2172,0,-1,0,0,6,72,0,0,3,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Victor,Lindelof,DEF,MUN,4800000,2,12,1.71428571428571,3.57142857142857E-07,2.5E-06,0,47554,1,8,0,0,0,0,0,2.5,731,-2,0,12,2,0.3,0,1.2,0,0,0,0,2,0.5,25684,0,-1,0,0,383,535,0,0,83,Leicester,Liverpool,Tottenham,Man City,Watford,0.9,1.2,1.8,1.3,1,1.4,1.7,1.6,1.4,1.7,0.9,0.9,1.1,0.9,0.9,0.9,1.2,0.9,1.6,0.9,1.3,1.9,1.7,0.9,1,1.2,1.6,1.1,1.4,0.9,1.1,14
Jesse,Lingard,MID,MUN,6900000,1,15,2.14285714285714,3.1055900621118E-07,2.17391304347826E-06,0,112500,0,2,0,0,0,2,0,2.2,2432,-1,0,15,1,0.3,0,2,1,0,0,0,0,1.2,46361,0,-1,0,0,55,672,0,0,56,Leicester,Liverpool,Tottenham,Man City,Watford,1.6,1.1,1.1,1.1,1.7,1.7,1.4,1.9,1.9,1.6,1.1,1.7,1.7,1.1,1.2,1.1,1.9,1.3,1.4,1.6,1.1,1.2,1.1,1.3,1.1,1.6,1.4,1.1,1.7,1.1,1.3,15.1
Tino,Livramento,DEF,SOU,4300000,6,27,3.4,7.90697674418605E-07,6.27906976744186E-06,0,268613,1,10,0,0,0,0,0,6.3,2549,3,-1,27,-3,0.9,0,4,0,0,3,0,1,15.2,1346604,0,-1,0,0,715,49795,1,0,137,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,4.1,3.5,2.7,3.9,3.6,4.3,2.5,3,4.2,3,3.6,3.6,4.9,2.8,4.3,4,4.2,4.2,3.9,3.7,2.6,3.2,3.4,4,3,4.7,3.7,4.5,4.3,3.9,2.4,25.9
Diego,Llorente,DEF,LEE,4500000,1,18,2.57142857142857,5.71428571428571E-07,4E-06,0,10982,2,3,0,0,0,1,0,4,1008,0,0,18,0,1.2,0,5.3,3,0,1,0,0,0.4,28798,0,-1,0,1,277,2795,0,0,67,Southampton,Wolverhampton,Norwich,Leicester,Tottenham,2.1,1.6,2.2,1.7,2.9,2.3,3.2,2.5,2.3,2.1,3.4,2.7,2.7,2.4,2.2,1.9,1.5,1.7,2.4,3.6,1.4,2.6,2.8,2.2,1.6,2.1,1.8,2.8,2.7,2,2.7,12.3
Hugo,Lloris,GLK,TOT,5500000,1,36,4.5,8.18181818181818E-07,6.54545454545455E-06,0,459722,0,12,0,25,0,0,0,6.5,18354,0,0,36,0,0.4,0,2,6,0,3,0,0,9.5,727170,0,-1,0,2,720,4728,0,0,156,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,3,4.7,5.7,3.7,6.5,4.3,5.9,6.1,4.8,3,6.2,6.8,4.5,3.5,6.8,4.8,5.4,4.3,4.4,5.2,6.3,5.4,5.3,4.9,3.3,5.1,5.6,4.5,5.6,5.8,4.7,22.4
Giovani,Lo Celso,MID,TOT,5900000,0,5,0.714285714285714,1.21065375302663E-07,8.47457627118644E-07,0,12114,0,2,0,0,0,0,0,0.8,228,-1,0,5,1,0.1,0,0.8,0,0,0,0,0,0.1,4195,0,-1,0,0,111,55,0,0,13,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.5
Jurgen,Locadia,FWD,BHA,4500000,0,0,0,0,0,0,24430,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0.5,59147,0,-1,0,0,0,1002,0,0,0,Norwich,Man City,Liverpool,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5400000,3,10,1.42857142857143,2.64550264550265E-07,1.85185185185185E-06,0,5597,0,1,0,0,0,0,0,1.9,221,-1,0,10,1,0.5,0,2.5,1,0,1,0,1,0.1,4394,0,-1,0,0,186,896,0,0,44,Brentford F.C.,Norwich,Newcastle,Burnley,Leicester,0.8,0.8,0.9,0.9,0.8,0.7,0.8,0.7,0.7,0.7,1.4,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,1,0.9,0.9,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.9,9.6
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,2453,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5593,0,-1,0,0,0,36,0,0,0,West Ham,Watford,Wolverhampton,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,8882,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4521,0,-1,0,0,0,208,0,0,0,Man City,Southampton,Brentford F.C.,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,1,0.142857142857143,2.64550264550265E-08,1.85185185185185E-07,0,19673,0,0,0,0,0,0,0,0.2,236,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.2,10609,0,-1,0,0,16,398,0,0,2,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4
Ademola,Lookman,MID,LEI,6000000,0,7,1,1.66666666666667E-07,1.16666666666667E-06,0,5333,0,5,0,0,0,0,0,1.2,440,0,0,7,0,0.2,0,1.5,1,0,0,0,0,0.1,8730,0,-1,0,0,218,147,0,0,32,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,22.3
Imran,Louza,MID,WAT,5300000,0,1,0.142857142857143,2.69541778975741E-08,1.88679245283019E-07,0,2223,0,2,0,0,0,0,0,0.2,26,-2,0,1,2,0,0,0,0,0,0,0,0,0,386,0,-1,0,0,45,15,0,0,5,Liverpool,Everton,Southampton,Arsenal,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Matthew,Lowton,DEF,BUR,4400000,1,18,2.2,5E-07,4.09090909090909E-06,0,131278,1,13,0,0,0,0,0,4.1,1726,-1,0,18,1,0.5,0,2.3,1,0,1,0,1,1.5,65388,0,-1,0,0,720,844,0,0,122,Man City,Southampton,Brentford F.C.,Chelsea,Crystal Palace,1.6,1.6,2,1.8,2.6,3,2.2,1.1,1.6,1.7,1.1,2.2,2.1,2,1.3,2.1,1.9,2.2,1.8,1.4,1.6,2.2,1.7,2.2,1.7,1.7,1.2,1.2,2.2,2.3,1.5,31.8
,Lucas Moura,MID,TOT,6400000,2,13,1.9,2.96875E-07,2.03125E-06,0,122009,2,9,0,0,0,0,0,2,1027,-1,0,13,1,0.2,0,1.5,0,0,2,0,0,0.7,85041,0,-1,0,0,536,1085,0,0,45,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,1,1,1,1,1.3,1.2,1.1,1.7,1,1,1,2,1.1,1,1.5,1,1.4,1.2,1,1,1.4,1,1,1.8,1,1.1,1,1.5,1,1.8,1.1,32.5
Romelu,Lukaku,FWD,CHE,11700000,2,31,4.4,3.76068376068376E-07,2.64957264957265E-06,0,1272233,0,3,0,0,0,3,0,2.6,74320,2,0,31,-2,0.2,0,2,5,0,4,0,0,36.5,3286390,0,-1,0,1,616,67991,0,0,124,Brentford F.C.,Norwich,Newcastle,Burnley,Leicester,4.9,5,5.8,5.3,5.4,4.2,5.8,5.2,5.7,5.4,6.1,3.7,3.4,3.3,3.5,4.9,4.8,5.1,4.6,5.1,5.6,6,5.3,3.5,5.2,6,4,4.6,3.1,5.6,5.9,57.9
,Lyanco,DEF,SOU,4500000,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,-1,0,0,0,14,0,0,0,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,8292,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1349,0,-1,0,0,0,0,0,0,0,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5500000,1,19,2.71428571428571,4.93506493506494E-07,3.45454545454545E-06,0,44231,0,1,0,0,0,1,0,3.5,674,0,0,19,0,0.1,0,0.5,3,0,1,0,1,0.4,41733,0,-1,0,0,193,51,0,0,61,Norwich,Man City,Liverpool,Newcastle,Aston Villa,2.7,1.5,1.4,2.5,1.8,1.8,2,2.5,1.8,1.7,2,1.4,2.5,1.5,2.7,2.3,1.6,2.4,2.5,2.5,2.5,1.4,1.4,2.4,2.1,1.7,2,3.6,1.4,2.1,1.4,23.1
James,Maddison,MID,LEI,6700000,2,14,1.8,2.6865671641791E-07,2.08955223880597E-06,0,696235,0,8,0,0,0,0,0,2.1,4587,-3,0,14,3,0.2,0,1.2,0,0,1,0,0,3.9,111256,0,-1,0,0,447,3122,0,0,48,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,0.9,1,1.3,0.9,1,1.5,1.1,0.9,1.5,1.1,0.9,0.9,0.9,1.4,1.2,0.9,0.9,0.9,1.8,1.1,1.1,0.9,0.9,0.9,1.7,1.1,1.5,0.9,1.1,1.1,1.2,19
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-1,0,0,0,26,0,0,0,Chelsea,Leicester,Burnley,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,0,21,3,5.55555555555556E-07,3.88888888888889E-06,0,644685,1,8,0,0,0,0,0,3.9,8044,-1,0,21,1,0.4,0,2.2,2,0,2,0,0,5.9,106525,0,-1,0,0,606,1623,0,0,107,Leicester,Liverpool,Tottenham,Man City,Watford,2.1,3,3.9,3.1,2.4,3.3,3.7,3.6,3.2,3.8,2.2,2.1,2.6,1.7,2.3,2.3,3,2.4,3.6,2.4,3,4.1,3.8,1.8,2.5,2.8,3.7,2.7,3.3,2.3,2.7,21.7
Riyad,Mahrez,MID,MCI,8700000,3,17,2.42857142857143,2.79146141215107E-07,1.95402298850575E-06,0,638548,0,1,0,0,0,1,0,2,5609,-3,0,17,3,0.1,0,1.3,0,0,1,0,1,2.7,214454,0,-1,0,0,244,2049,0,0,77,Burnley,Brighton,Crystal Palace,Man Utd,Everton,2.5,1.6,2.8,1.2,2,1.4,1.2,1.6,1.8,1.9,1.6,2.1,1.5,1.3,1.8,1.7,1.6,1.8,1.9,1.2,1.3,1.2,1.7,1.8,1.2,2.6,2.5,1.3,2.6,1.3,2.5,35.9
Ainsley,Maitland-Niles,MID,ARS,5300000,0,7,1,1.88679245283019E-07,1.32075471698113E-06,0,5333,0,1,0,0,0,0,0,1.3,49,-2,0,7,2,0.1,0,0.7,0,0,1,0,0,0.1,1762,0,-1,0,0,119,44,0,0,21,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,0.7,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.7
Sadio,Mane,MID,LIV,11900000,8,49,6.1,5.12605042016807E-07,4.11764705882353E-06,0,284865,0,6,0,0,0,5,0,4.1,4737,-1,0,49,1,0.5,0,5.7,0,0,5,0,1,3.1,178458,0,-1,0,0,720,22128,0,0,133,Watford,Man Utd,Brighton,West Ham,Arsenal,7.6,6.6,6.1,6.6,7.5,7.2,5.3,9.1,8.2,8.3,5.8,6.8,7.3,7.7,5.8,6.4,7.3,8.1,8,6.8,5.4,7.7,5,8.1,5.1,6.3,6.9,7.7,6.8,7.9,6.5,86.9
Javier,Manquillo,DEF,NEW,4000000,4,17,2.42857142857143,6.07142857142857E-07,4.25E-06,0,396060,2,9,0,0,0,1,0,4.2,5960,0,0,17,0,0.7,0,2.7,0,0,0,0,2,9.3,422799,0,-1,0,0,405,12918,0,0,86,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,3.5,1.5,2,2,2.4,2.3,2.5,2.3,1.2,2.4,2.7,2.3,1.4,1.8,2.1,2.2,2.6,2.6,1.9,2.4,2,1.9,3.1,2.5,1.5,1.6,1.9,2.6,1.7,3.2,1.7,18.9
Fernando,Marcal,DEF,WOL,4600000,1,29,3.6,7.82608695652174E-07,6.30434782608696E-06,0,274016,2,8,0,0,0,0,0,6.3,16090,1,0,29,-1,0.7,0,3.3,3,0,2,0,2,7.5,861879,0,-1,0,1,684,3198,0,0,123,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,West Ham,3.5,5,3.1,3.9,2.2,4.6,2.7,3,4.3,4.7,2.2,2.4,5.1,5.1,2.3,5.2,4,5.1,1.8,4.6,3.7,3.8,3.3,3.1,3.2,3.1,4.3,2.2,4.6,2.9,5.2,20.6
Solomon,March,MID,BHA,5300000,1,9,1.28571428571429,2.42587601078167E-07,1.69811320754717E-06,0,6954,1,2,0,0,0,0,0,1.7,75,-2,0,9,2,0.2,0,1,0,0,1,0,0,0.1,2695,0,-1,0,0,279,54,0,0,37,Norwich,Man City,Liverpool,Newcastle,Aston Villa,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.7,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.7,0.6,0.6,0.6,1.2,0.6,0.6,0.6,21.3
Pablo,Mari,DEF,ARS,4300000,0,1,0.142857142857143,3.32225913621262E-08,2.32558139534884E-07,0,11291,1,4,0,0,0,0,0,0.2,86,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4751,0,-1,0,0,180,28,0,0,35,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,-1,0,0,0,37,0,0,0,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,23447,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,11,2.2,2.89473684210526E-07,1.44736842105263E-06,0,129088,0,1,0,0,0,1,0,1.4,950,-4,0,11,4,0.2,0,1.8,2,0,0,0,0,0.6,20663,0,-1,0,0,152,182,0,0,33,Leicester,Liverpool,Tottenham,Man City,Watford,0,1.1,1.5,1.2,2.5,1.1,1.7,2.2,1.9,1.7,1.1,2.4,1.8,1.1,1.2,1.3,2.1,1.4,2.3,2.5,1.1,1.6,1.4,1.8,1.6,1.7,1.7,1.1,1.7,1.1,1.6,13.3
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,0,4,0.571428571428571,1.0989010989011E-07,7.69230769230769E-07,0,28501,0,3,0,0,0,0,0,0.8,326,-3,0,4,3,0,0,0,0,0,0,0,0,0.2,8734,0,-1,0,0,148,7,0,0,16,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.1
Emiliano,Martinez,GLK,AVL,5500000,1,31,4.4,8E-07,5.63636363636364E-06,0,1590967,1,9,0,18,0,0,0,5.6,13381,0,0,31,0,0.9,0,4.7,5,0,3,0,0,14.5,193871,0,-1,0,0,630,8724,0,0,143,Wolverhampton,Arsenal,West Ham,Southampton,Brighton,4.4,4.4,5.3,3.8,5.2,3.3,6.4,4.6,4.9,4,5.9,5.3,4.6,4.9,5.8,3.1,6.5,2.5,5.5,4.2,5.5,4,6.6,4.9,6.6,6.3,2.5,6.1,3.7,6.6,3.8,15.9
Adam,Masina,DEF,WAT,4300000,0,4,1,2.32558139534884E-07,9.30232558139535E-07,0,9699,0,7,0,0,0,0,0,0.9,114,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,5468,0,-1,0,0,315,62,0,0,46,Liverpool,Everton,Southampton,Arsenal,Man Utd,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.8,0.6,0.5,1,0.5,0.6,0.5,0.5,0.5,0.5,0.9,0.5,0.7,0.6,0.7,0.6,0.5,0.6,0.5,0.5,0.5,9.8
Arthur,Masuaku,DEF,WHU,4400000,0,0,0,0,0,0,3786,0,0,0,0,0,0,0,0,66,-1,0,0,1,0,0,0,0,0,0,0,0,0,1256,0,-1,0,0,0,55,0,0,0,Everton,Tottenham,Aston Villa,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,4442,0,0,0,0,0,0,0,0,98,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2259,0,-1,0,0,0,77,0,0,0,Leicester,Liverpool,Tottenham,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5300000,0,1,0.142857142857143,2.69541778975741E-08,1.88679245283019E-07,0,12138,0,2,0,0,0,0,0,0.2,95,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,6776,0,-1,0,0,56,88,0,0,5,Arsenal,Newcastle,Man City,Wolverhampton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4500000,2,11,1.57142857142857,3.49206349206349E-07,2.44444444444444E-06,0,29123,0,4,0,0,0,0,0,2.4,748,0,0,11,0,0.3,0,1.5,0,0,0,0,1,0.4,29619,0,-1,0,0,277,742,0,0,58,Leicester,Liverpool,Tottenham,Man City,Watford,0.9,0.8,0.8,0.8,1,1,0.8,1.2,1.1,0.9,0.8,1,1,0.8,0.8,0.8,1.2,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,1,0.8,0.8,15.8
Joel,Matip,DEF,LIV,5000000,6,28,4,8E-07,5.6E-06,0,232081,0,6,0,0,0,0,0,5.6,4059,0,0,28,0,0.5,0,2.7,0,0,4,0,0,3.6,437608,0,-1,0,0,630,9249,0,0,145,Watford,Man Utd,Brighton,West Ham,Arsenal,3.6,5.3,3.7,4.6,5.6,4,3.8,5.4,4.8,3.5,5.1,5.1,3.2,4.7,4.5,3.9,3.1,4.3,4.6,5.1,3.8,4.8,4.3,4,4.4,3.5,4.8,3.1,5.7,4.5,3,28.2
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,7228,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0.2,19180,0,-1,0,0,0,108,0,0,0,Arsenal,Newcastle,Man City,Wolverhampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6600000,2,34,4.2,6.36363636363636E-07,5.15151515151515E-06,0,273275,2,5,0,0,0,4,0,5.2,16987,1,0,34,-1,0.7,0,4.8,5,0,3,0,0,4.5,439980,0,-1,0,1,675,9659,0,0,129,Norwich,Man City,Liverpool,Newcastle,Aston Villa,5,3.4,4,5.6,3.5,5.2,4.9,4.9,4.5,2.8,5.3,3.2,3.3,4.3,5.6,5.2,2.1,5.6,4.9,4.5,5.6,2.9,3.3,4.6,4.6,4.2,4,5.8,3.8,5.7,3.7,46.4
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,0,-1,0,0,0,87,0,0,0,Burnley,Brighton,Crystal Palace,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5500000,2,29,3.6,6.54545454545455E-07,5.27272727272727E-06,0,125715,1,7,0,0,0,2,0,5.3,2221,0,0,29,0,0.7,0,4,1,0,3,0,0,2.9,280966,0,-1,0,0,681,36589,0,0,63,Chelsea,Leicester,Burnley,Norwich,Newcastle,2.6,3.2,4.1,3.7,3.8,3,2.6,3.2,3.7,1.9,3.9,3.7,2.4,3.8,2.3,2.7,2.3,4.1,3.2,3.8,4,3.8,3.5,3.7,2.2,3.7,2.9,3.1,3.1,2.4,2.9,42.9
James,McArthur,MID,CRY,4500000,0,18,2.6,5.77777777777778E-07,4E-06,0,188211,2,9,0,0,0,0,0,4,6024,0,1,18,0,0.2,0,0.7,1,0,2,0,1,3.6,430567,0,-1,0,0,601,2230,-1,0,101,Arsenal,Newcastle,Man City,Wolverhampton,Burnley,1.3,3.1,1.3,2.3,1.6,3,1.3,1.3,2.4,2.5,1.3,1.3,3,1.8,1.4,1.4,1.5,1.3,2.2,3,2.4,2,1.4,2.7,1.3,1.3,2.4,1.5,3,1.3,1.7,25.4
