FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jamal,Lewis,DEF,NEW,4200000,0,10,0.588235294117647,1.40056022408964E-07,2.38095238095238E-06,0,13288,1,4,0,0,0,0,0,2.4,92,-3,0,10,3,0.3,0,1.3,0,0,1,0,0,0.1,8585,0,-1,0,0,261,6,0,0,39,Man City,Man Utd,Everton,Southampton,Watford,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,5.6
Victor,Lindelof,DEF,MUN,4800000,0,34,2.6,5.41666666666667E-07,7.08333333333333E-06,0,80909,2,22,0,0,0,0,0,7.1,250,-2,0,34,2,0.6,0,3,1,0,3,0,2,0.6,62946,0,-1,0,0,1086,25,0,0,234,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,1.8,2.4,1.9,2.3,2.7,2.5,2,2.8,1.4,3.1,3.6,3.5,1.8,2.6,2.3,2.5,2.6,3.1,2.7,2,28.5
Jesse,Lingard,MID,MUN,6800000,0,19,1.1875,1.74632352941176E-07,2.79411764705882E-06,0,142307,0,4,0,0,0,2,0,2.8,100,-2,0,19,2,0.1,0,0.6,1,0,0,0,0,1,53092,0,-1,0,0,88,21,0,0,64,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,17
Tino,Livramento,DEF,SOU,4400000,0,53,3.1,7.04545454545455E-07,1.20454545454545E-05,0,996320,2,26,0,0,0,1,0,12,5354,4,0,53,-4,0.2,0,0.8,2,0,5,0,1,17.8,2303566,0,-1,0,0,1525,951,0,0,284,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,3.2,4.6,3.1,3,4.2,3.5,3.2,3.9,3.6,2.4,2.4,2.6,3.1,4,4.4,3.4,3.6,3.4,4.3,2.3,64.1
Diego,Llorente,DEF,LEE,4500000,0,37,2.8,6.22222222222222E-07,8.22222222222222E-06,0,59361,4,20,0,0,0,1,0,8.2,851,0,0,37,0,0.4,0,1.9,4,0,3,0,0,0.5,83592,0,-1,0,1,1087,27,0,0,201,Arsenal,Liverpool,Aston Villa,Burnley,West Ham,0,0,0,3.2,2.7,2.6,2,2.4,2.8,4.2,1.9,3.2,2.5,2.8,1.5,3.5,1.7,3.7,2.3,3.2,2.9,30.3
Hugo,Lloris,GLK,TOT,5400000,0,63,4.5,8.33333333333333E-07,1.16666666666667E-05,0,770378,0,17,0,40,0,0,0,11.7,1098,-1,0,63,1,0.8,0,4.2,7,0,6,0,0,7.8,893530,0,-1,0,2,1260,581,0,0,276,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,6.4,6.1,3.5,3.1,6.8,5.7,5.7,5.4,5.2,4.9,6.5,5.2,6.6,5.4,4.1,6.2,5.3,5.3,5.4,6.3,4.7,35.2
Giovani,Lo Celso,MID,TOT,5900000,0,9,0.642857142857143,1.08958837772397E-07,1.52542372881356E-06,0,16066,0,4,0,0,0,0,0,1.5,9,-1,0,9,1,0,0,0,0,0,0,0,0,0.1,6654,0,-1,0,0,208,27,0,0,34,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.4
Jurgen,Locadia,FWD,BHA,4500000,0,1,0.0625,1.38888888888889E-08,2.22222222222222E-07,0,116260,0,0,0,0,0,0,0,0.2,814,0,0,1,0,0,0,0.2,0,0,0,0,0,2.2,287210,0,-1,0,0,22,355,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,0,30,1.76470588235294,3.26797385620915E-07,5.55555555555556E-06,0,26165,1,9,0,0,0,0,0,5.6,231,-1,0,30,1,0.3,0,1.6,1,0,2,0,3,0.2,28630,0,-1,0,0,692,2,0,0,130,Wolverhampton,Aston Villa,Brighton,Liverpool,Man City,0,1.1,0.9,0.9,0.9,1,0,0,1,0.9,1.3,1.4,1.5,0.9,1.3,0.9,0.9,1,1.1,1.1,1.3,39.2
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,3697,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6341,0,-1,0,0,0,13,0,0,0,Burnley,Newcastle,Brighton,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,13768,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8742,0,-1,0,0,0,22,0,0,0,Everton,Man Utd,Leeds United F.C.,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,2,0.117647058823529,2.17864923747277E-08,3.7037037037037E-07,0,28844,0,0,0,0,0,0,0,0.4,62,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.2,20366,0,-1,0,0,36,123,0,0,3,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Ademola,Lookman,MID,LEI,6000000,0,21,1.3125,2.1875E-07,3.5E-06,0,16576,1,14,0,0,0,1,0,3.5,78,0,0,21,0,0.4,0,2.2,1,0,0,0,0,0.1,18483,0,-1,0,0,585,5,0,0,74,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,0,0.9,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.8,0.7,0.7,0.9,0.9,43.1
Imran,Louza,MID,WAT,5200000,0,5,0.3125,6.00961538461538E-08,9.61538461538461E-07,0,3174,2,10,0,0,0,0,0,1,7,-3,0,5,3,0.2,0,0.8,0,0,0,0,0,0,1163,0,-1,0,0,283,2,0,0,29,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.9
Matthew,Lowton,DEF,BUR,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,214280,2,21,0,0,0,1,0,12,445,-1,0,53,1,0.9,0,3.8,5,0,3,0,3,1.9,178580,0,-1,0,1,1334,444,0,0,262,Everton,Man Utd,Leeds United F.C.,Leicester,Arsenal,0,4.6,3.9,3.7,3.5,3.3,3.8,4.8,4.1,2.6,4.7,4.2,3.8,4.9,3.4,3.9,3.6,2.2,4.4,4,3.6,59.8
,Lucas Moura,MID,TOT,6400000,0,36,2.8,4.375E-07,5.625E-06,0,204395,2,12,0,0,0,1,0,5.6,868,-1,0,36,1,0.7,0,4.2,1,0,5,0,1,1.3,218826,0,-1,0,0,991,634,0,0,142,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,1.6,3.2,2,2.5,2.8,1.7,3.3,2.9,1.4,1.5,2.7,1.8,2.4,3.5,1.7,2.5,1.7,2.5,1.4,3.2,2.3,62.7
Romelu,Lukaku,FWD,CHE,11500000,0,35,3.2,2.78260869565217E-07,3.04347826086957E-06,0,3898792,0,5,0,0,0,3,0,3,4548,0,0,35,0,0.1,0,0.6,5,0,4,0,0,8.8,3599514,0,-1,0,1,693,122,0,0,133,Wolverhampton,Aston Villa,Brighton,Liverpool,Man City,0,0,0,2.1,2.5,2.9,0,0,2.9,3.4,3.3,4,3.7,2.8,3.3,3.9,2.9,3.5,2,3.8,4,61.3
,Lyanco,DEF,SOU,4400000,0,7,0.411764705882353,9.35828877005348E-08,1.59090909090909E-06,0,1666,1,8,0,0,0,0,0,1.6,2,-1,0,7,1,0.2,0,0.8,0,0,0,0,0,0,1581,0,-1,0,0,347,0,0,0,55,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9194,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Man City,Man Utd,Everton,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,0,28,1.75,3.30188679245283E-07,5.28301886792453E-06,0,56727,1,4,0,0,0,2,0,5.3,43,-2,0,28,2,0,0,0.2,3,0,1,0,1,0.3,46427,0,-1,0,0,316,5,0,0,96,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0.9,1,0.9,1.3,1,0,1.5,1.3,1.2,1.3,0.9,0.9,1.4,0.9,0.9,1.4,1.5,0.9,0.9,0.9,32.2
James,Maddison,MID,LEI,6800000,0,69,4.3,6.32352941176471E-07,1.01470588235294E-05,0,1018169,1,18,0,0,0,4,0,10.1,5784,-2,0,69,2,1.3,0,8.8,9,0,2,0,4,7.8,759047,0,-1,0,3,1002,3495,0,0,229,Man City,Liverpool,Norwich,Burnley,Brighton,0,2.8,2.8,5.5,4.6,4.2,2.9,4.1,5.4,4,4.6,3,4.2,4.3,5.4,4.8,5.1,3.5,4.6,5.3,5.5,81.8
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,-1,0,0,0,4,0,0,0,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,0,37,2.6,4.81481481481482E-07,6.85185185185185E-06,0,817276,3,21,0,0,0,0,0,6.9,584,-1,0,37,1,0.4,0,2.2,3,0,5,0,0,4.9,203761,0,-1,0,0,1214,830,0,1,230,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,1.8,2.4,1.9,2.3,2.7,2.5,2,2.8,1.4,3.1,3.6,3.5,1.8,2.6,2.3,2.5,2.6,3.1,2.7,2,42.3
Riyad,Mahrez,MID,MCI,8600000,11,57,3.35294117647059,3.89876880984952E-07,6.62790697674419E-06,0,781554,0,5,0,0,0,4,0,6.6,648,-4,0,57,4,0.5,0,4.7,2,0,3,0,4,2.6,341049,0,-1,0,2,659,1146,0,0,228,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,3.2,3,2.7,1.9,2.3,3.1,3,3.5,3.4,2.5,2.5,2.6,3,3.1,1.9,3.7,4.1,2.3,4.2,2.3,3.7,84.2
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,0.705882352941177,1.35746606334842E-07,2.30769230769231E-06,0,7861,0,4,0,0,0,0,0,2.3,288,-3,0,12,3,0,0,0.1,0,0,2,0,0,0.1,4206,0,-1,0,0,263,481,0,0,44,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.3
Sadio,Mane,MID,LIV,11900000,0,87,5.1,4.28571428571429E-07,7.3109243697479E-06,0,596110,1,13,0,0,0,7,0,7.3,1695,-1,0,87,1,0.3,0,4,2,0,9,0,3,3.9,545105,0,-1,0,1,1450,696,0,0,238,Tottenham,Leeds United F.C.,Leicester,Chelsea,Brentford F.C.,4.7,5.8,5.4,5.3,5.3,5.2,5.3,6,6.9,4.1,5.1,6,4.5,6.8,3.9,5.4,5.8,6.2,6,6,6.1,160
Javier,Manquillo,DEF,NEW,3900000,0,27,2.5,6.41025641025641E-07,6.92307692307692E-06,0,711366,4,21,0,0,0,1,0,6.9,1636,-1,0,27,1,0.3,0,1,0,0,1,0,2,7.6,608010,0,-1,0,0,945,891,0,0,156,Man City,Man Utd,Everton,Southampton,Watford,3.2,2.4,1.9,1.4,1.7,2.2,2.9,2.8,2.3,2.5,2.7,2.9,2.6,2.8,2.2,2.1,2,3.3,2.4,3.3,1.8,32
Fernando,Marcal,DEF,WOL,4200000,6,41,2.41176470588235,5.74229691876751E-07,9.76190476190476E-06,0,806004,2,8,0,0,0,0,0,9.8,266,-3,0,41,3,0.4,0,1.7,3,0,4,0,2,1.5,890505,0,-1,0,1,864,524,0,0,167,Chelsea,Watford,Arsenal,Man Utd,Southampton,2.5,1.2,2.2,2.6,1.8,2.8,2.8,3.1,1.6,2.6,2.1,2.3,2.6,2.2,1.6,2.6,2.2,2.1,3.2,2.1,3.1,22.5
Solomon,March,MID,BHA,5300000,0,27,1.6875,3.18396226415094E-07,5.09433962264151E-06,0,11363,1,11,0,0,0,0,0,5.1,31,-2,0,27,2,0.3,0,1.6,0,0,3,0,1,0.1,6940,0,-1,0,0,758,3,0,0,93,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0.8,0.9,0.9,1.2,1,0,1.4,1.2,1.2,1.2,0.8,0.8,1.3,0.8,0.8,1.3,1.5,0.8,0.8,0.8,47.7
Pablo,Mari,DEF,ARS,4200000,0,1,0.0588235294117647,1.40056022408964E-08,2.38095238095238E-07,0,13627,1,4,0,0,0,0,0,0.2,26,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5371,0,-1,0,0,180,7,0,0,35,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,-1,0,0,0,5,0,0,0,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,27396,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Chelsea,Watford,Arsenal,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,-1,0,0,0,11,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,13,0.8125,1.06907894736842E-07,1.71052631578947E-06,0,142083,0,3,0,0,0,1,0,1.7,96,-4,0,13,4,0.1,0,0.4,2,0,0,0,0,0.6,27107,0,-1,0,0,199,25,0,0,38,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5300000,15,52,3.05882352941176,5.77136514983352E-07,9.81132075471698E-06,0,42781,1,7,0,0,0,4,0,9.8,360,-2,-1,52,2,1.1,0,6,3,0,3,0,3,2.7,241799,0,-1,0,1,606,103100,1,0,166,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,1.5,2.5,3.4,2.2,1.5,3.7,2.7,0,2.9,2,2.6,2.9,1.8,1.7,3,2.1,2.5,1.5,3.2,2.2,3.2,67.8
Emiliano,Martinez,GLK,AVL,5500000,0,67,4.2,7.63636363636364E-07,1.21818181818182E-05,0,1913604,1,22,0,49,0,0,0,12.2,1964,0,0,67,0,0.7,0,3.8,7,0,5,0,0,13.9,482457,0,-1,1,1,1440,797,0,0,324,Chelsea,Leeds United F.C.,Brentford F.C.,Man Utd,Everton,0,5.7,4.7,5.1,5.1,4.3,6.3,3,4,5.1,5.1,4.8,6.3,4.5,6.3,5.9,3.6,5.6,4.1,5.5,4.9,42.4
Adam,Masina,DEF,WAT,4300000,0,10,0.625,1.45348837209302E-07,2.32558139534884E-06,0,12992,0,15,0,0,0,0,0,2.3,8,-2,0,10,2,0.1,0,0.6,0,0,0,0,0,0.1,6614,0,-1,0,0,686,0,0,0,100,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,25.4
Arthur,Masuaku,DEF,WHU,4400000,0,21,1.23529411764706,2.80748663101604E-07,4.77272727272727E-06,0,9460,0,4,0,0,0,1,0,4.8,82,-1,0,21,1,0.7,0,3.3,3,0,1,0,0,0.2,19092,0,-1,0,1,315,353,0,0,88,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,0,0.7,0.6,0.6,1.1,0.8,0.6,0.6,0.7,0.6,1.1,0.9,1.1,0.9,0.9,0.9,1.1,1.2,0.7,1.1,0.9,14.8
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,6172,0,0,0,0,0,0,0,0,12,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3264,0,-1,0,0,0,0,0,0,0,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,0,2,0.117647058823529,2.26244343891403E-08,3.84615384615385E-07,0,15423,0,2,0,0,0,0,0,0.4,22,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,9633,0,-1,0,0,60,32,0,0,6,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4400000,0,19,1.1875,2.69886363636364E-07,4.31818181818182E-06,0,47733,0,9,0,0,0,0,0,4.3,134,-1,0,19,1,0.2,0,0.8,0,0,0,0,2,0.3,40792,0,-1,0,0,471,13,0,0,97,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,22.3
Joel,Matip,DEF,LIV,4900000,0,52,4,8.16326530612245E-07,1.06122448979592E-05,0,428767,0,11,0,0,0,0,0,10.6,664,-1,0,52,1,0.7,0,3.3,1,0,7,0,0,2.8,566935,0,-1,0,0,1170,975,0,0,273,Tottenham,Leeds United F.C.,Leicester,Chelsea,Brentford F.C.,4.9,5.5,4,5.7,5.2,3.6,3.9,4.4,4.8,4.4,5.3,5.3,4.3,3.2,5.2,4.1,5.1,3.3,5.8,3.6,4,48.8
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,14092,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24359,0,-1,0,0,0,13,0,0,0,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6400000,0,55,3.9,6.09375E-07,8.59375E-06,0,663027,4,13,0,0,0,6,0,8.6,1901,-1,0,55,1,0.6,0,4,11,0,4,0,0,4,788005,0,-1,0,2,1014,3216,0,0,177,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,3.9,3.3,4.6,4.6,5,0,5.3,4.5,4.2,5,3,3.3,4.7,3.2,3.3,4.6,3.9,3.8,5,4.1,70
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,2180,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,0,-1,0,0,0,9,0,0,0,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5400000,0,52,3.5,6.48148148148148E-07,9.62962962962963E-06,0,536260,2,18,0,0,0,3,0,9.6,2134,-1,0,52,1,0.7,0,4,3,0,4,0,1,1.8,594197,0,-1,0,0,1277,338,0,0,124,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,3.4,2.3,3.8,2.1,3.5,2,4,2.2,4.3,3.9,4,3,3,2.9,4,3.5,3.2,4.1,2.8,3.3,76.8
James,McArthur,MID,CRY,4300000,0,33,3,6.97674418604651E-07,7.67441860465116E-06,0,449085,3,12,0,0,0,0,0,7.7,1291,-2,0,33,2,0,0,0,4,0,4,0,2,1.6,525730,0,-1,0,0,950,321,0,0,171,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,0,0,0,0,1.8,2.5,1.9,2.2,3.6,2.7,2.1,2.3,3.2,1.8,1.7,3,2.2,3.7,1.8,2.3,42.2
James,McAtee,MID,MCI,4500000,0,1,0.0588235294117647,1.30718954248366E-08,2.22222222222222E-07,0,137,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0,0,0.1,0,0,0,0,0,0,201,0,-1,0,0,3,3,0,0,2,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,0.0625,1.38888888888889E-08,2.22222222222222E-07,0,5,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0.2,0,1,0,0,0,0,0,0,44,0,-1,0,0,2,2,0,0,3,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4500000,1,1,0.0588235294117647,1.30718954248366E-08,2.22222222222222E-07,0,1299,0,1,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0.1,0,0,0,0,0,0,1506,0,-1,0,0,9,3,0,0,3,Arsenal,Liverpool,Aston Villa,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,0,53,3.5,7.77777777777778E-07,1.17777777777778E-05,0,390202,1,21,0,39,0,0,0,11.8,2069,0,0,53,0,0.2,0,1,3,0,5,0,0,2.7,465752,0,-1,0,0,1350,19,0,0,260,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0,0,0,3.5,4.9,3.9,3.8,4.6,4.3,2.9,2.9,3.2,3.7,4.7,5.1,4,4.2,4.1,4.9,2.8,31.7
John,McGinn,MID,AVL,5900000,0,60,3.8,6.44067796610169E-07,1.01694915254237E-05,0,184520,4,24,0,0,0,3,0,10.2,2673,-1,0,60,1,0.8,0,4.5,8,0,4,0,2,2.2,276149,0,-1,0,2,1386,555,0,0,242,Chelsea,Leeds United F.C.,Brentford F.C.,Man Utd,Everton,0,3.1,2.6,3,3.3,2.7,4.2,3.5,5,3.4,5,2.5,4.3,4.1,4.4,2.6,2.9,5,3.4,4.9,1.9,83.4
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,34447,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0.6,27244,0,-1,0,0,0,19,0,0,0,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4400000,0,1,0.0588235294117647,1.33689839572193E-08,2.27272727272727E-07,0,18488,0,0,0,0,0,0,0,0.2,90,-1,0,1,1,0,0,0.1,0,0,0,0,0,0.1,26005,0,-1,0,0,3,3,0,0,3,Arsenal,Liverpool,Aston Villa,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,0,33,2.1,4.28571428571429E-07,6.73469387755102E-06,0,12699,1,29,0,0,0,0,0,6.7,29,-1,0,33,1,0.4,0,2.2,0,0,3,0,0,0.1,12587,0,-1,0,0,1395,11,0,0,155,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,1.6,1.2,1.2,1.6,1.8,1.9,1,1,1.5,1.4,1.1,1.1,1.4,1.9,1.3,2.1,1.2,1.3,1.9,1.7,45.3
Dwight,McNeil,MID,BUR,5700000,0,36,2.4,4.21052631578947E-07,6.31578947368421E-06,0,36924,1,21,0,0,0,0,0,6.3,72,-3,0,36,3,0.4,0,2.5,1,0,3,0,1,0.2,25714,0,-1,0,0,1331,38,0,0,204,Everton,Man Utd,Leeds United F.C.,Leicester,Arsenal,0,2,1.5,1.3,1.8,1.2,1.5,1.2,1.7,1.4,1.4,1.5,2.5,1.3,2,1.2,2.2,2.1,2.3,1.2,2.7,75.3
Scott,McTominay,MID,MUN,5400000,0,25,1.8,3.33333333333333E-07,4.62962962962963E-06,0,53027,4,17,0,0,0,0,0,4.6,98,-1,0,25,1,0.3,0,1.4,0,0,4,0,0,0.3,25808,0,-1,0,0,1028,65,0,0,147,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,1.4,1.3,1.1,1.1,0.9,1.3,1.3,1,1.4,0.9,1.1,0.9,0.9,1,1.4,0.9,0.9,1.3,0.9,1.1,46.9
,Mebude,FWD,WAT,4500000,0,0,0,0,0,0,13183,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
