FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Diego,Llorente,DEF,LEE,4500000,1,38,2.7,6E-07,8.44444444444444E-06,0,75822,5,21,0,0,0,1,0,8.4,2459,0,0,38,0,0,0,0,4,0,3,0,0,0.3,85936,0,-1,0,1,1177,134,0,0,209,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,2.4,2,2.3,2.5,4,1.8,3,2.5,2.5,1.4,3.2,1.4,3.5,2.2,2.9,2.9,31.5
Hugo,Lloris,GLK,TOT,5400000,8,81,4.5,8.33333333333333E-07,1.5E-05,0,840824,0,20,0,49,0,0,0,15,19804,-1,0,81,1,0.8,0,4.5,8,0,8,0,0,8.9,1063306,0,-1,0,3,1620,38917,0,0,355,Watford,Arsenal,Leicester,Chelsea,Southampton,3,10.5,5.7,5.5,5.5,5.3,5,6.5,4.9,6.4,5.4,4,6.1,5.3,5.4,5.1,6.3,4.7,41.6
Giovani,Lo Celso,MID,TOT,5900000,1,10,0.588235294117647,9.97008973080758E-08,1.69491525423729E-06,0,16695,0,4,0,0,0,0,0,1.7,138,-1,0,10,1,0,0,0.2,0,0,0,0,0,0.1,7234,0,-1,0,0,215,263,0,0,38,Watford,Arsenal,Leicester,Chelsea,Southampton,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Jurgen,Locadia,FWD,BHA,4400000,0,1,1,2.27272727272727E-07,2.27272727272727E-07,0,174422,0,0,0,0,0,0,0,0.2,19727,-1,1,1,1,0,0,0,0,0,0,0,0,1.7,309704,0,-1,0,0,22,10404,-1,0,0,Everton,Crystal Palace,Chelsea,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,0,30,1.5,2.77777777777778E-07,5.55555555555556E-06,0,30361,1,9,0,0,0,0,0,5.6,525,-1,0,30,1,0.1,0,0.4,1,0,2,0,3,0.1,28810,0,-1,0,0,692,85,0,0,130,Liverpool,Man City,Brighton,Tottenham,Crystal Palace,0.8,1.6,0.8,0,0,0.8,0.8,0.9,1.1,1.1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,1,39.2
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,4207,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6675,0,-1,0,0,0,43,0,0,0,Brighton,Norwich,Aston Villa,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,15860,0,0,0,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10653,0,-1,0,0,0,1310,0,0,0,Leeds United F.C.,Leicester,Watford,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,4,0.210526315789474,3.89863547758285E-08,7.40740740740741E-07,0,32495,0,1,0,0,0,0,0,0.7,848,-1,0,4,1,0.1,0,0.8,0,0,0,0,0,0.2,25344,0,-1,0,0,106,819,0,0,4,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.4
Ademola,Lookman,MID,LEI,6000000,0,34,1.88888888888889,3.14814814814815E-07,5.66666666666667E-06,0,33575,1,20,0,0,0,3,0,5.7,6170,0,0,34,0,1.1,0,6.5,1,0,0,0,0,0.6,70574,0,-1,0,0,709,23392,0,0,125,Burnley,Tottenham,Brighton,Liverpool,West Ham,0,2.4,1.1,0.9,1,1.5,1,1.2,0.9,1.1,1,1.7,1.3,1.5,0.9,1.3,1.5,1.5,58.4
Jonas,Lossl,GLK,BRE,4500000,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,-1,0,0,0,106,0,0,0,Aston Villa,Southampton,Liverpool,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imran,Louza,MID,WAT,5200000,3,9,0.529411764705882,1.01809954751131E-07,1.73076923076923E-06,0,4526,2,12,0,0,0,0,0,1.7,1201,-3,0,9,3,0.4,0,2,0,0,1,0,0,0,2430,0,-1,0,0,423,1121,0,0,60,Tottenham,Newcastle,Burnley,Norwich,West Ham,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.3
Matthew,Lowton,DEF,BUR,4400000,1,55,3.2,7.27272727272727E-07,1.25E-05,0,256954,2,27,0,0,0,1,0,12.5,7011,-1,0,55,1,0.2,0,1,5,0,3,0,3,2.1,218472,0,-1,0,1,1514,15007,0,0,292,Leeds United F.C.,Leicester,Watford,Arsenal,Man Utd,3.3,5.6,2.9,3.2,4.6,3.3,1.9,4.1,3.7,3.2,4.4,3.1,3.3,3.2,1.9,3.7,3.6,3.2,67.1
,Lucas Moura,MID,TOT,6500000,3,58,3.4,5.23076923076923E-07,8.92307692307692E-06,0,308184,2,12,0,0,0,2,0,8.9,31656,0,0,58,0,0.8,0,5.5,4,0,7,0,3,5.2,608756,0,-1,0,1,1208,91981,0,0,213,Watford,Arsenal,Leicester,Chelsea,Southampton,3.3,5.7,2.3,4,3.8,1.7,2,3.5,2.4,2.9,4.5,2.3,3.3,2.3,3.4,1.7,4.1,3.2,92.8
Romelu,Lukaku,FWD,CHE,11500000,0,53,4.1,3.56521739130435E-07,4.60869565217391E-06,0,4016150,0,6,0,0,0,5,0,4.6,36353,0,0,53,0,0.3,0,3.6,9,0,4,0,1,9.8,3778613,0,-1,0,1,828,65700,0,0,198,Liverpool,Man City,Brighton,Tottenham,Crystal Palace,3.5,8.3,4,0,0,3.9,5,4.7,5.5,5.4,4.1,4.6,5.4,4.2,4.9,3,5.1,5.2,79.9
,Lyanco,DEF,SOU,4400000,2,9,0.473684210526316,1.07655502392344E-07,2.04545454545455E-06,0,1927,1,9,0,0,0,0,0,2,47,-1,0,9,1,0.1,0,0.5,0,0,0,0,0,0,1674,0,-1,0,0,437,23,0,0,65,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,15
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9326,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,15,48,2.66666666666667,5.0314465408805E-07,9.0566037735849E-06,0,61536,1,7,0,0,0,4,0,9.1,3830,-2,0,48,2,1,0,5.2,6,0,2,0,1,0.6,65463,0,-1,0,1,569,18451,0,0,169,Everton,Crystal Palace,Chelsea,Leicester,Watford,1.7,4.3,1.8,0,2.7,2.5,2.4,2.5,1.3,1.3,2.8,1.4,1.6,2.4,2.7,1.6,1.7,1.6,64.1
James,Maddison,MID,LEI,6900000,0,82,4.6,6.66666666666667E-07,1.18840579710145E-05,0,1285741,2,24,0,0,0,5,0,11.9,51861,-1,0,82,1,0.9,0,6.5,10,0,3,0,5,10.7,1212071,0,-1,0,3,1159,163677,0,0,270,Burnley,Tottenham,Brighton,Liverpool,West Ham,0,10,4.7,2.9,4.2,5.7,4.2,5,3.3,4.7,4.4,6.2,5.3,5.6,3.6,5.1,5.6,5.7,96.9
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,-1,0,0,0,38,0,0,0,Aston Villa,Southampton,Liverpool,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,0,40,2.5,4.62962962962963E-07,7.40740740740741E-06,0,862055,4,23,0,0,0,0,0,7.4,18833,-1,0,40,1,0.2,0,1,3,0,5,0,0,5.1,267015,0,-1,0,0,1394,3825,0,1,250,Wolverhampton,Aston Villa,Brentford F.C.,West Ham,Burnley,0,5.1,2.4,2.3,1.9,2.7,1.3,3.1,3.3,3.2,1.8,2.4,2.3,2.4,2.6,2.6,2.5,1.5,46.3
Riyad,Mahrez,MID,MCI,8700000,9,77,3.85,4.42528735632184E-07,8.85057471264368E-06,0,907447,0,9,0,0,0,6,0,8.9,60683,-3,0,77,3,1,0,8.8,5,0,3,0,5,3.1,513848,0,-1,0,2,839,5500,0,0,291,Arsenal,Chelsea,Southampton,Brentford F.C.,Norwich,0,0,0,3.4,4.4,3.9,3.1,3,3.2,3.5,3.8,2.6,4.6,4.7,3.1,4.9,2.9,4.2,124.3
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,1.5,2.88461538461538E-07,2.30769230769231E-06,0,9069,0,4,0,0,0,0,0,2.3,156,-3,0,12,3,0,0,0,0,0,2,0,0,0.1,4745,0,-1,0,0,263,126,0,0,44,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
Sadio,Mane,MID,LIV,11800000,6,97,4.8,4.06779661016949E-07,8.22033898305085E-06,0,725073,2,18,0,0,0,8,0,8.2,37671,-2,0,97,2,0.3,0,3.8,2,0,9,0,3,2.5,559682,0,-1,0,1,1710,1431,0,0,277,Chelsea,Brentford F.C.,Crystal Palace,Leicester,Burnley,0,0,0,5.2,5,6.6,0,4.5,4.8,4.5,6.5,3.4,4.6,5.4,5.6,5.6,4.9,5.8,183.8
Javier,Manquillo,DEF,NEW,3900000,0,28,2.3,5.8974358974359E-07,7.17948717948718E-06,0,857595,5,22,0,0,0,1,0,7.2,31499,-1,0,28,1,0.2,0,0.7,0,0,1,0,2,5.9,615725,0,-1,0,0,1035,1198,0,0,167,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0,0,2,2.5,2.3,2,2.3,2.3,2.5,2.2,2.3,2,1.9,1.8,3.1,2.4,2.7,1.6,34.3
Fernando,Marcal,DEF,WOL,4200000,6,47,2.61111111111111,6.21693121693122E-07,1.11904761904762E-05,0,837236,2,8,0,0,0,0,0,11.2,7763,-3,0,47,3,1.4,0,6,3,0,5,0,2,1.8,943178,0,-1,0,1,954,22780,0,0,187,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,2.7,2,3.2,2.9,3.1,1.9,2.8,2.3,2.6,2.9,2.4,1.9,3,2.4,2.4,3.4,2.5,3.4,26.3
Solomon,March,MID,BHA,5300000,0,29,1.61111111111111,3.0398322851153E-07,5.47169811320755E-06,0,12166,1,12,0,0,0,0,0,5.5,180,-2,0,29,2,0.2,0,1,0,0,3,0,1,0.1,7622,0,-1,0,0,848,122,0,0,107,Everton,Crystal Palace,Chelsea,Leicester,Watford,0.8,2.1,0.8,0,1.2,1.1,1.1,1.1,0.8,0.8,1.3,0.8,0.8,1.1,1.3,0.8,0.8,0.8,51.1
Pablo,Mari,DEF,ARS,4200000,0,1,0.0526315789473684,1.2531328320802E-08,2.38095238095238E-07,0,14102,1,4,0,0,0,0,0,0.2,105,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5623,0,-1,0,0,180,61,0,0,35,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1334,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,-1,0,0,0,11,0,0,0,Watford,Arsenal,Leicester,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,28086,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,-1,0,0,0,78,0,0,0,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,13,0.722222222222222,9.50292397660819E-08,1.71052631578947E-06,0,144310,0,3,0,0,0,1,0,1.7,563,-4,0,13,4,0,0,0,2,0,0,0,0,0.6,29467,0,-1,0,0,199,596,0,0,38,Wolverhampton,Aston Villa,Brentford F.C.,West Ham,Burnley,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Everton,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5400000,2,57,3,5.55555555555556E-07,1.05555555555556E-05,0,334977,1,9,0,0,0,4,0,10.6,46923,-1,0,57,1,1.3,0,6.8,3,0,4,0,3,6.5,913965,0,-1,0,1,777,56662,0,0,174,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,1.9,1.5,3.4,2.7,0,2.6,0,2.7,2.8,1.9,1.7,2.7,2,2.3,1.5,2.9,2.5,2.9,76.3
Emiliano,Martinez,GLK,AVL,5500000,1,68,3.8,6.90909090909091E-07,1.23636363636364E-05,0,2057562,2,27,0,52,0,0,0,12.4,24285,0,0,68,0,0.5,0,2.7,7,0,5,0,0,12.7,537503,0,-1,1,1,1620,13482,0,0,344,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,4.7,4.2,3.8,5.4,2.8,3.2,4.2,4.2,4.2,5.4,4,5.7,5.5,3.1,4.9,3.6,4.7,4.7,45.2
Adam,Masina,DEF,WAT,4300000,2,12,1.1,2.55813953488372E-07,2.7906976744186E-06,0,13421,0,20,0,0,0,0,0,2.8,153,-2,0,12,2,0.2,0,1,0,0,0,0,0,0.1,6916,0,-1,0,0,866,42,0,0,119,Tottenham,Newcastle,Burnley,Norwich,West Ham,0,0,0,0.7,0.6,0.6,0.6,0.8,0.6,0.8,0.9,0.9,0.8,0.8,0.7,0.6,0.6,0.9,29.2
Arthur,Masuaku,DEF,WHU,4400000,-1,22,1.15789473684211,2.63157894736842E-07,5E-06,0,22528,1,9,0,0,0,1,0,5,3436,-1,0,22,1,0.1,0,0.4,3,0,1,0,0,0.4,53257,0,-1,0,1,458,1192,0,0,114,Crystal Palace,Norwich,Leeds United F.C.,Man Utd,Watford,1.3,0.9,0.7,0.6,0.6,0.6,0.6,1,0.7,0.8,0.8,0.8,0.8,1,0.9,0.6,1,0.7,20.1
Juan,Mata,MID,MUN,4700000,0,0,0,0,0,0,6458,0,0,0,0,0,0,0,0,80,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3545,0,-1,0,0,0,83,0,0,0,Wolverhampton,Aston Villa,Brentford F.C.,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,1,10,0.526315789473684,1.01214574898785E-07,1.92307692307692E-06,0,18448,0,3,0,0,0,1,0,1.9,1137,-3,0,10,3,0.4,0,2,0,0,1,0,0,0.1,16396,0,-1,0,0,197,1739,0,0,34,West Ham,Brighton,Liverpool,Norwich,Brentford F.C.,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
Nemanja,Matic,MID,MUN,4400000,1,23,1.27777777777778,2.9040404040404E-07,5.22727272727273E-06,0,50656,1,11,0,0,0,0,0,5.2,871,-1,0,23,1,0.3,0,1.3,0,0,0,0,2,0.3,43822,0,-1,0,0,663,993,0,0,126,Wolverhampton,Aston Villa,Brentford F.C.,West Ham,Burnley,0.6,1.2,0.6,0.7,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,29.7
Joel,Matip,DEF,LIV,4900000,0,55,3.7,7.55102040816327E-07,1.12244897959184E-05,0,491888,1,14,0,0,0,0,0,11.2,15979,-1,0,55,1,0.2,0,1.2,2,0,7,0,0,2.4,595726,0,-1,0,0,1350,3878,0,0,305,Chelsea,Brentford F.C.,Crystal Palace,Leicester,Burnley,5,5,2.6,3.8,3.7,4.5,0,4.7,4.2,3.9,2.9,4.8,3.4,4.8,2.9,5.5,3,3.9,55.6
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,16448,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0.2,26159,0,-1,0,0,0,132,0,0,0,West Ham,Brighton,Liverpool,Norwich,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,5,68,4,6.15384615384615E-07,1.04615384615385E-05,0,790685,4,16,0,0,0,7,0,10.5,31761,0,0,68,0,0.5,0,3.2,11,0,5,0,1,6.6,1127175,0,-1,0,2,1284,87285,0,0,218,Everton,Crystal Palace,Chelsea,Leicester,Watford,4.5,7.8,4.9,0,5.3,4.8,4.5,5.1,3.6,3.4,5.1,3.4,3.1,4.8,3.8,4,5.1,4.3,91.8
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,3900000,0,0,0,0,0,0,2522,0,0,0,0,0,0,0,0,99,-1,1,0,1,0,0,0,0,0,0,0,0,0,2564,0,-1,0,0,0,60,-1,0,0,Arsenal,Chelsea,Southampton,Brentford F.C.,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5300000,5,58,3.4,6.41509433962264E-07,1.09433962264151E-05,0,607914,2,23,0,0,0,3,0,10.9,7821,-2,0,58,2,0.3,0,1.5,3,0,4,0,2,1.2,610204,0,-1,0,0,1407,2852,0,0,138,Aston Villa,Southampton,Liverpool,Man Utd,Wolverhampton,6.5,4.4,3.3,2,4,2.2,4.1,3.7,3.7,2.7,2.8,2.5,3.8,3.2,2.9,3.5,2.5,3,85.6
James,McArthur,MID,CRY,4300000,0,33,3,6.97674418604651E-07,7.67441860465116E-06,0,482372,3,12,0,0,0,0,0,7.7,6572,-2,0,33,2,0,0,0,4,0,4,0,2,1.3,533970,0,-1,0,0,950,1637,0,0,171,West Ham,Brighton,Liverpool,Norwich,Brentford F.C.,0,0,2.1,2.4,1.7,2.3,3.5,2.5,2.1,2.2,3,1.6,1.5,3,1.8,3.7,1.7,2.5,42.2
James,McAtee,MID,MCI,4400000,0,1,0.05,1.13636363636364E-08,2.27272727272727E-07,0,221,0,0,0,0,0,0,0,0.2,29,-1,0,1,1,0,0,0,0,0,0,0,0,0,283,0,-1,0,0,3,28,0,0,2,Arsenal,Chelsea,Southampton,Brentford F.C.,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,0.0555555555555556,1.23456790123457E-08,2.22222222222222E-07,0,99,0,0,0,0,0,0,0,0.2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,2,27,0,0,3,Burnley,Tottenham,Brighton,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4500000,0,1,0.0555555555555556,1.23456790123457E-08,2.22222222222222E-07,0,1412,0,1,0,0,0,0,0,0.2,25,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,1568,0,-1,0,0,9,11,0,0,3,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,459546,1,21,0,39,0,0,0,12,8227,-1,0,53,1,0,0,0,3,0,5,0,0,1.9,468665,0,-1,0,0,1350,1224,0,0,260,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,0,0,4.9,4,3.6,4.6,4.3,3,2.8,3.2,3.8,4.6,4.8,3.7,4.1,4.2,5,2.7,31.7
Jon,McCracken,GLK,NOR,4000000,0,0,0,0,0,0,1206,0,0,0,0,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,-1,0,0,0,1184,0,0,0,West Ham,Everton,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5800000,1,61,3.6,6.20689655172414E-07,1.05172413793103E-05,0,268971,5,26,0,0,0,3,0,10.5,20014,-2,0,61,2,0.2,0,1.3,8,0,4,0,2,1.4,293384,0,-1,0,2,1476,1219,0,0,251,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,0,2.4,3.6,3.5,4.5,2.9,4.2,2.3,3.6,3.8,3.8,2.6,2.6,4.6,3,4.6,1.9,88.4
Michael,McGovern,GLK,NOR,3900000,0,0,0,0,0,0,39651,0,0,0,0,0,0,0,0,1224,-1,1,0,1,0,0,0,0,0,0,0,0,0.6,32702,0,-1,0,0,0,3116,-1,0,0,West Ham,Everton,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4300000,0,1,0.0555555555555556,1.29198966408269E-08,2.32558139534884E-07,0,30123,0,0,0,0,0,0,0,0.2,3457,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,52210,0,-1,0,0,3,5312,0,0,3,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,0,37,2.1,4.28571428571429E-07,7.55102040816327E-06,0,15278,1,37,0,0,0,0,0,7.6,254,-1,0,37,1,0.3,0,1.5,0,0,3,0,0,0.1,15018,0,-1,0,0,1575,196,0,0,167,West Ham,Everton,Watford,Crystal Palace,Man City,1,1.5,1.8,2,1,1,1.3,1.3,1.1,1.1,1.3,1.8,1.3,2.1,1.2,1.2,1.8,1.6,50
Dwight,McNeil,MID,BUR,5700000,2,40,2.4,4.21052631578947E-07,7.01754385964912E-06,0,41068,1,27,0,0,0,0,0,7,1185,-3,0,40,3,0.4,0,2,1,0,3,0,1,0.2,29436,0,-1,0,0,1504,1742,0,0,219,Leeds United F.C.,Leicester,Watford,Arsenal,Man Utd,0,4.4,1.2,1.5,1.3,1.5,1.3,1.4,1.4,2.3,1.2,2,1.2,2.1,2.1,2.2,1.2,2.7,79.9
Scott,McTominay,MID,MUN,5400000,1,40,2.4,4.44444444444444E-07,7.40740740740741E-06,0,63352,5,20,0,0,0,1,0,7.4,6236,-1,0,40,1,0.9,0,5,2,0,4,0,1,0.4,46773,0,-1,0,1,1285,3966,0,0,203,Wolverhampton,Aston Villa,Brentford F.C.,West Ham,Burnley,0,3.5,1.3,1.9,1.9,1.5,2.2,1.2,1.7,1.2,1.5,1.5,2.2,1.3,1.4,1.8,1.2,1.6,64.9
,Mebude,FWD,WAT,4500000,0,0,0,0,0,0,13519,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Tottenham,Newcastle,Burnley,Norwich,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,4800000,1,34,2.6,5.41666666666667E-07,7.08333333333333E-06,0,106781,3,22,0,0,0,2,0,7.1,2327,-2,0,34,2,0,0,0,0,0,2,0,0,0.5,75236,1,-1,0,0,1170,3621,0,0,169,Leeds United F.C.,Leicester,Watford,Arsenal,Man Utd,2.4,4,2.1,2.4,3.6,2.4,1.3,3,2.8,2.4,3.3,2.2,2.4,2.4,1.3,2.7,2.7,2.3,44.5
Benjamin,Mendy,DEF,MCI,5200000,0,3,0.15,2.88461538461538E-08,5.76923076923077E-07,0,74693,0,1,0,0,0,0,0,0.6,210,-3,0,3,3,0,0,0,1,0,0,0,0,0.3,17590,0,-1,0,0,78,143,0,0,22,Arsenal,Chelsea,Southampton,Brentford F.C.,Norwich,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Edouard,Mendy,GLK,CHE,6200000,2,83,4.2,6.7741935483871E-07,1.33870967741935E-05,0,1242888,2,16,0,55,0,0,0,13.4,223410,2,0,83,-2,0.5,0,3,3,0,8,0,0,13.8,1346984,0,-1,0,0,1800,1698,0,0,360,Liverpool,Man City,Brighton,Tottenham,Crystal Palace,0,0,0,0,0,3.6,4.1,4.9,4.1,5.2,5.3,4.1,5.5,5.1,5.1,4.2,5.3,3.1,40.6
Nampalys,Mendy,MID,LEI,4300000,0,0,0,0,0,0,261875,0,0,0,0,0,0,0,0,5038,-2,0,0,2,0,0,0,0,0,0,0,0,1,290591,0,-1,0,0,0,1888,0,0,0,Burnley,Tottenham,Brighton,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illan,Meslier,GLK,LEE,4900000,2,54,2.8,5.71428571428571E-07,1.10204081632653E-05,0,298876,2,37,0,66,0,0,0,11,4576,-1,0,54,1,0.4,0,2,4,0,3,0,0,2.2,169257,0,-1,0,1,1710,1294,0,0,359,Burnley,West Ham,Newcastle,Aston Villa,Everton,3.2,2.7,2.6,2.1,2.4,2.6,4.2,1.9,3.1,2.6,2.6,1.5,3.4,1.5,3.7,2.4,3,3.1,52.6
