FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Marc,Leonard,MID,BHA,4500000,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,-1,0,0,0,10,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,1649,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,-1,0,0,0,149,0,0,0,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,10,0.555555555555556,1.32275132275132E-07,2.38095238095238E-06,0,14656,1,4,0,0,0,0,0,2.4,166,-3,0,10,3,0.4,0,1.5,0,0,1,0,0,0.1,8676,0,-1,0,0,261,5,0,0,39,Man Utd,Everton,Southampton,Watford,Leeds United F.C.,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.6
Victor,Lindelof,DEF,MUN,4800000,0,34,2.6,5.41666666666667E-07,7.08333333333333E-06,0,83227,2,22,0,0,0,0,0,7.1,247,-2,0,34,2,0.6,0,3,1,0,3,0,2,0.6,69002,0,-1,0,0,1086,1276,0,0,234,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,1.9,2.4,2,2.2,2.6,2.5,2,2.9,1.4,3.2,3.4,3.5,1.7,2.6,2.3,2.5,2.6,3,2.6,1.9,28.5
Jesse,Lingard,MID,MUN,6800000,0,19,1.1875,1.74632352941176E-07,2.79411764705882E-06,0,143247,0,4,0,0,0,2,0,2.8,187,-2,0,19,2,0.1,0,0.4,1,0,0,0,0,1,53609,0,-1,0,0,88,136,0,0,64,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,17
Tino,Livramento,DEF,SOU,4400000,1,54,3,6.81818181818182E-07,1.22727272727273E-05,0,1064880,2,28,0,0,0,1,0,12.3,11652,4,0,54,-4,0.2,0,1,2,0,5,0,1,17.2,2321771,0,-1,0,0,1615,3803,0,0,296,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,2.9,4.5,2.9,2.9,4.1,3.4,3,3.7,3.4,2.2,2.3,2.5,3,3.8,4,3.1,3.4,3.3,4.2,2,67
Diego,Llorente,DEF,LEE,4500000,0,37,2.8,6.22222222222222E-07,8.22222222222222E-06,0,69325,4,20,0,0,0,1,0,8.2,807,0,0,37,0,0.3,0,1.4,4,0,3,0,0,0.4,83644,0,-1,0,1,1087,7,0,0,201,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,3.2,2.7,2.6,2,2.4,2.7,4.2,1.9,3,2.6,2.7,1.5,3.4,1.7,3.7,2.3,3,3,30.3
Hugo,Lloris,GLK,TOT,5400000,6,71,4.4,8.14814814814815E-07,1.31481481481481E-05,0,784928,0,19,0,44,0,0,0,13.1,2814,-1,0,71,1,1,0,5.2,7,0,7,0,0,8.1,931549,0,-1,0,2,1440,16668,0,0,313,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,5.8,3.4,3,6.6,5.6,5.4,5.4,5.2,4.9,6.3,5.1,6.3,5.2,3.9,5.8,5.3,4.8,5.2,6.1,4.4,38
Giovani,Lo Celso,MID,TOT,5900000,0,9,0.6,1.01694915254237E-07,1.52542372881356E-06,0,16285,0,4,0,0,0,0,0,1.5,54,-1,0,9,1,0,0,0,0,0,0,0,0,0.1,6853,0,-1,0,0,208,49,0,0,34,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.4
Jurgen,Locadia,FWD,BHA,4500000,0,1,0.0625,1.38888888888889E-08,2.22222222222222E-07,0,132062,0,0,0,0,0,0,0,0.2,1897,0,0,1,0,0,0,0,0,0,0,0,0,2.1,294599,0,-1,0,0,22,1199,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,0,30,1.66666666666667,3.08641975308642E-07,5.55555555555556E-06,0,28376,1,9,0,0,0,0,0,5.6,321,-1,0,30,1,0.3,0,1.4,1,0,2,0,3,0.1,28686,0,-1,0,0,692,13,0,0,130,Aston Villa,Brighton,Liverpool,Man City,Tottenham,0,0.8,0.8,0.8,0.9,0,0,0.9,0.8,1.1,1.3,1.3,0.8,1,0.9,0.8,0.9,1,1,1.3,39.2
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,3892,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6523,0,-1,0,0,0,20,0,0,0,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,14189,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8998,0,-1,0,0,0,50,0,0,0,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,2,0.117647058823529,2.17864923747277E-08,3.7037037037037E-07,0,30010,0,0,0,0,0,0,0,0.4,299,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.2,22624,0,-1,0,0,36,282,0,0,3,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Ademola,Lookman,MID,LEI,6000000,7,28,1.75,2.91666666666667E-07,4.66666666666667E-06,0,17131,1,20,0,0,0,2,0,4.7,80,0,0,28,0,0.6,0,3.4,1,0,0,0,0,0.1,19199,0,-1,0,0,675,529,0,0,103,Man City,Liverpool,Norwich,Burnley,Brighton,0.9,0.9,1.4,1.1,0.9,0.9,0.9,1.5,0.9,1.1,0.9,1,1,1.4,1.3,1.3,0.9,1.1,1.4,1.4,52.6
Imran,Louza,MID,WAT,5200000,0,5,0.3125,6.00961538461538E-08,9.61538461538461E-07,0,3245,2,10,0,0,0,0,0,1,9,-3,0,5,3,0.2,0,0.8,0,0,0,0,0,0,1214,0,-1,0,0,283,15,0,0,29,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.9
Matthew,Lowton,DEF,BUR,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,236809,2,21,0,0,0,1,0,12,1316,-1,0,53,1,1.1,0,4.7,5,0,3,0,3,1.7,185937,0,-1,0,1,1334,1176,0,0,262,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,3.9,3.9,3.3,3.2,3.8,4.9,3.9,2.5,4.6,4.1,3.7,4.9,3.4,3.7,3.7,2.2,4.3,4,3.6,59.8
,Lucas Moura,MID,TOT,6400000,17,54,3.6,5.625E-07,8.4375E-06,0,216492,2,12,0,0,0,2,0,8.4,1354,-1,0,54,1,1.2,0,7.5,4,0,6,0,3,2.3,295711,0,-1,0,1,1090,57002,0,0,194,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,4.5,2.8,3.7,3.8,2.5,4.4,4.3,1.8,2.4,3.9,2.8,3.4,4.8,2.5,3.4,2.6,3.4,1.8,4.5,3.4,79.6
Romelu,Lukaku,FWD,CHE,11500000,10,45,3.8,3.30434782608696E-07,3.91304347826087E-06,0,3946580,0,5,0,0,0,4,0,3.9,2334,0,0,45,0,0.2,0,2,7,0,4,0,1,8.6,3615626,0,-1,0,1,738,13886,0,0,172,Aston Villa,Brighton,Liverpool,Man City,Tottenham,3.5,3.2,2.9,3.2,3.6,0,0,3.6,4.5,4.1,5.1,4.6,3.7,4,5,3.8,4.4,2.8,4.8,4.9,67.7
,Lyanco,DEF,SOU,4400000,0,7,0.411764705882353,9.35828877005348E-08,1.59090909090909E-06,0,1746,1,8,0,0,0,0,0,1.6,23,-1,0,7,1,0.2,0,0.8,0,0,0,0,0,0,1642,0,-1,0,0,347,0,0,0,55,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9243,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Southampton,Watford,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,3,31,1.9375,3.65566037735849E-07,5.84905660377358E-06,0,57201,1,4,0,0,0,2,0,5.8,60,-2,0,31,2,0.2,0,1,3,0,2,0,1,0.3,46546,0,-1,0,0,400,30,0,0,102,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,1,1.1,1.1,1.5,1.1,0,1.7,1.5,1.4,1.6,1,1,1.6,1,1,1.5,1.8,1,1.1,1,35.5
James,Maddison,MID,LEI,6800000,10,79,4.6,6.76470588235294E-07,1.16176470588235E-05,0,1062939,2,24,0,0,0,5,0,11.6,5291,-2,0,79,2,1.6,0,10.6,10,0,2,0,5,8.6,866286,0,-1,0,3,1092,46210,0,0,265,Man City,Liverpool,Norwich,Burnley,Brighton,3.2,3.3,6,5.1,4.5,3.2,4.4,6,4.3,5.1,3.4,4.6,4.7,5.9,5.5,5.6,3.7,5.1,5.8,5.7,95
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0,-1,0,0,0,29,0,0,0,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,0,37,2.6,4.81481481481482E-07,6.85185185185185E-06,0,824564,3,21,0,0,0,0,0,6.9,1539,-1,0,37,1,0.5,0,2.8,3,0,5,0,0,5.2,236516,0,-1,0,0,1214,4728,0,1,230,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,1.9,2.4,2,2.2,2.6,2.5,2,2.9,1.4,3.2,3.4,3.5,1.7,2.6,2.3,2.5,2.6,3,2.6,1.9,42.3
Riyad,Mahrez,MID,MCI,8600000,10,68,3.77777777777778,4.39276485788114E-07,7.90697674418605E-06,0,794220,0,8,0,0,0,5,0,7.9,3156,-4,0,68,4,0.7,0,6.1,3,0,3,0,5,3.6,430913,0,-1,0,2,749,22391,0,0,260,Leicester,Brentford F.C.,Arsenal,Chelsea,Southampton,3.4,3.3,2.4,2.8,3.5,3.4,4.1,3.8,3,2.9,3.1,3.4,3.7,2.5,4.6,4.7,3.1,4.8,2.8,4.3,112
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,0.666666666666667,1.28205128205128E-07,2.30769230769231E-06,0,8587,0,4,0,0,0,0,0,2.3,138,-3,0,12,3,0,0,0,0,0,2,0,0,0.1,4586,0,-1,0,0,263,4,0,0,44,Norwich,Man City,Tottenham,Burnley,Wolverhampton,0,0,0,0.3,0.3,0.3,0,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.3
Sadio,Mane,MID,LIV,11800000,0,89,4.9,4.15254237288136E-07,7.54237288135593E-06,0,659077,1,15,0,0,0,7,0,7.5,4769,-2,0,89,2,0.3,0,3,2,0,9,0,3,3.2,550645,0,-1,0,1,1531,1319,0,0,249,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,0,4.8,4.8,5,4.8,4.9,5.6,6.5,0,4.8,5.4,4.3,6.6,3.6,4.9,5.6,6,5.4,5.3,6,165.9
Javier,Manquillo,DEF,NEW,3900000,0,27,2.5,6.41025641025641E-07,6.92307692307692E-06,0,761131,4,21,0,0,0,1,0,6.9,6132,-1,0,27,1,0.3,0,1.2,0,0,1,0,2,7,611258,0,-1,0,0,945,716,0,0,156,Man Utd,Everton,Southampton,Watford,Leeds United F.C.,0,2,1.4,1.7,2.4,2.9,2.7,2.3,2.5,2.5,2.8,2.5,2.6,2.3,1.9,2,3.3,2.6,3.1,1.9,32
Fernando,Marcal,DEF,WOL,4200000,0,41,2.27777777777778,5.42328042328042E-07,9.76190476190476E-06,0,817543,2,8,0,0,0,0,0,9.8,1097,-3,0,41,3,0.6,0,2.4,3,0,4,0,2,1.5,901041,0,-1,0,1,864,1702,0,0,167,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,2.4,1.6,2.6,2.4,2.6,1.4,2.3,1.9,2.1,2.4,2,1.5,2.4,2,1.9,2.8,1.9,2.9,25
Solomon,March,MID,BHA,5300000,0,27,1.6875,3.18396226415094E-07,5.09433962264151E-06,0,11618,1,11,0,0,0,0,0,5.1,54,-2,0,27,2,0.3,0,1.5,0,0,3,0,1,0.1,7218,0,-1,0,0,758,27,0,0,93,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0.8,0.9,0.9,1.2,0.9,0,1.4,1.2,1.1,1.3,0.8,0.8,1.3,0.8,0.8,1.2,1.5,0.8,0.9,0.8,47.7
Pablo,Mari,DEF,ARS,4200000,0,1,0.0555555555555556,1.32275132275132E-08,2.38095238095238E-07,0,13869,1,4,0,0,0,0,0,0.2,24,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5398,0,-1,0,0,180,21,0,0,35,Norwich,Man City,Tottenham,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,-1,0,0,0,6,0,0,0,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,27622,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,-1,0,0,0,39,0,0,0,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,13,0.8125,1.06907894736842E-07,1.71052631578947E-06,0,142793,0,3,0,0,0,1,0,1.7,164,-4,0,13,4,0,0,0.2,2,0,0,0,0,0.6,28306,0,-1,0,0,199,227,0,0,38,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5400000,3,55,3.05555555555556,5.65843621399177E-07,1.01851851851852E-05,0,82384,1,7,0,0,0,4,0,10.2,33736,-1,0,55,1,1.2,0,6.5,3,0,4,0,3,8,801776,0,-1,0,1,687,13281,0,0,173,Norwich,Man City,Tottenham,Burnley,Wolverhampton,2.5,0,2.1,1.5,3.7,2.8,0,2.8,0,2.7,2.8,1.8,1.8,2.8,2,2.4,1.5,3.2,2.4,3.2,72.3
Emiliano,Martinez,GLK,AVL,5500000,0,67,3.9,7.09090909090909E-07,1.21818181818182E-05,0,1958480,2,25,0,50,0,0,0,12.2,16130,0,0,67,0,0.5,0,3,7,0,5,0,0,13.4,490985,0,-1,1,1,1530,1455,0,0,331,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,5.3,0,4.6,4.6,3.8,5.8,2.8,3.5,4.4,4.5,4.2,5.7,4.1,5.8,5.6,3,5,3.7,4.9,4.6,43.6
Adam,Masina,DEF,WAT,4300000,0,10,0.625,1.45348837209302E-07,2.32558139534884E-06,0,13107,0,15,0,0,0,0,0,2.3,12,-2,0,10,2,0,0,0.2,0,0,0,0,0,0.1,6627,0,-1,0,0,686,6,0,0,100,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.4
Arthur,Masuaku,DEF,WHU,4400000,1,22,1.29411764705882,2.94117647058824E-07,5E-06,0,12081,0,7,0,0,0,1,0,5,820,-1,0,22,1,0.8,0,3.5,3,0,1,0,0,0.3,31028,0,-1,0,1,405,1342,0,0,104,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,0.7,0.6,0.6,1.2,0.9,0.6,0.6,0.7,0.7,1.1,0.9,1,1,0.9,0.9,1.1,1.2,0.7,1.2,0.9,17.8
Juan,Mata,MID,MUN,4700000,0,0,0,0,0,0,6283,0,0,0,0,0,0,0,0,26,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3360,0,-1,0,0,0,43,0,0,0,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,1,3,0.176470588235294,3.39366515837104E-08,5.76923076923077E-07,0,15812,0,3,0,0,0,0,0,0.6,88,-3,0,3,3,0,0,0.2,0,0,0,0,0,0.1,10294,0,-1,0,0,87,143,0,0,9,Tottenham,Norwich,West Ham,Brighton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Nemanja,Matic,MID,MUN,4400000,0,19,1.1875,2.69886363636364E-07,4.31818181818182E-06,0,48747,0,9,0,0,0,0,0,4.3,158,-1,0,19,1,0.1,0,0.4,0,0,0,0,2,0.3,41593,0,-1,0,0,471,208,0,0,97,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,22.3
Joel,Matip,DEF,LIV,4900000,0,54,3.9,7.95918367346939E-07,1.10204081632653E-05,0,460169,0,13,0,0,0,0,0,11,1564,-1,0,54,1,0.8,0,3.8,2,0,7,0,0,2.6,576178,0,-1,0,0,1260,2813,0,0,294,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,0,3.5,5.4,5.1,3.3,3.6,4.2,4.6,0,5,4.9,4.2,3.1,5.1,3.8,5,3.3,5.7,3.3,4.1,50.8
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,14642,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0.2,25409,0,-1,0,0,0,82,0,0,0,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6400000,6,61,4.1,6.40625E-07,9.53125E-06,0,688312,4,13,0,0,0,7,0,9.5,6663,-1,0,61,1,0.9,0,5.8,11,0,5,0,0,5.3,924028,0,-1,0,2,1104,14654,0,0,201,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,4.2,3.6,4.9,4.9,5.4,0,5.6,4.8,4.4,5.4,3.4,3.6,5,3.5,3.5,4.8,4.2,4.1,5.4,4.3,78.7
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Man City,Tottenham,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,2309,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,0,-1,0,0,0,15,0,0,0,Leicester,Brentford F.C.,Arsenal,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5400000,1,53,3.3,6.11111111111111E-07,9.81481481481482E-06,0,553153,2,19,0,0,0,3,0,9.8,5368,-1,0,53,1,0.7,0,3.8,3,0,4,0,1,1.7,605889,0,-1,0,0,1317,367,0,0,123,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,1.9,3.4,1.9,3.6,2,3.9,3.5,3.6,2.6,2.6,2.6,3.7,3,2.9,3.5,2.5,3.1,77.1
James,McArthur,MID,CRY,4300000,0,33,3,6.97674418604651E-07,7.67441860465116E-06,0,462955,3,12,0,0,0,0,0,7.7,1784,-2,0,33,2,0,0,0,4,0,4,0,2,1.5,529173,0,-1,0,0,950,713,0,0,171,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,0,0,0,0,2.5,1.9,2.2,3.6,2.8,2,2.4,3,1.7,1.7,3.1,2,3.7,1.8,2.3,42.2
James,McAtee,MID,MCI,4500000,0,1,0.0555555555555556,1.23456790123457E-08,2.22222222222222E-07,0,165,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,212,0,-1,0,0,3,2,0,0,2,Leicester,Brentford F.C.,Arsenal,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,0.0625,1.38888888888889E-08,2.22222222222222E-07,0,42,0,0,0,0,0,0,0,0.2,10,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,116,0,-1,0,0,2,17,0,0,3,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4500000,0,1,0.0555555555555556,1.23456790123457E-08,2.22222222222222E-07,0,1350,0,1,0,0,0,0,0,0.2,7,0,0,1,0,0,0,0.2,0,0,0,0,0,0,1529,0,-1,0,0,9,2,0,0,3,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,0,53,3.5,7.77777777777778E-07,1.17777777777778E-05,0,416565,1,21,0,39,0,0,0,11.8,7396,0,0,53,0,0.2,0,1,3,0,5,0,0,2.4,466215,0,-1,0,0,1350,116,0,0,260,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0,0,3.6,5,3.9,3.8,4.6,4.2,2.9,2.9,3.2,3.8,4.6,4.9,3.9,4.2,4.1,4.9,2.6,31.7
John,McGinn,MID,AVL,5900000,0,60,3.8,6.44067796610169E-07,1.01694915254237E-05,0,212004,4,24,0,0,0,3,0,10.2,8061,-1,0,60,1,0.5,0,2.8,8,0,4,0,2,2,283412,0,-1,0,2,1386,614,0,0,242,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,3.1,0,2.9,3.3,2.7,4.2,3.7,5,3.2,4.7,2.5,4.1,4.2,4.1,2.8,2.8,4.9,3.4,4.8,1.9,83.4
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,35380,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0.6,28698,0,-1,0,0,0,329,0,0,0,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4300000,0,1,0.0555555555555556,1.29198966408269E-08,2.32558139534884E-07,0,21471,0,0,0,0,0,0,0,0.2,662,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,35288,0,-1,0,0,3,2146,0,0,3,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,2,35,2.1,4.28571428571429E-07,7.14285714285714E-06,0,13552,1,34,0,0,0,0,0,7.1,168,-1,0,35,1,0.4,0,2,0,0,3,0,0,0.1,13805,0,-1,0,0,1485,233,0,0,163,Arsenal,Crystal Palace,Leicester,Everton,Watford,1.5,1.2,1.2,1.6,1.8,1.9,1,1,1.3,1.4,1.1,1.1,1.4,1.9,1.3,2.1,1.2,1.3,1.9,1.5,47.7
Dwight,McNeil,MID,BUR,5700000,0,36,2.4,4.21052631578947E-07,6.31578947368421E-06,0,38790,1,21,0,0,0,0,0,6.3,107,-3,0,36,3,0.5,0,2.7,1,0,3,0,1,0.2,26530,0,-1,0,0,1331,64,0,0,204,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,1.5,1.3,1.7,1.2,1.5,1.2,1.6,1.4,1.4,1.5,2.4,1.3,1.9,1.2,2.3,2.1,2.3,1.2,2.7,75.3
Scott,McTominay,MID,MUN,5400000,0,25,1.8,3.33333333333333E-07,4.62962962962963E-06,0,53907,4,17,0,0,0,0,0,4.6,199,-1,0,25,1,0.3,0,1.4,0,0,4,0,0,0.3,27310,0,-1,0,0,1028,379,0,0,147,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,1.5,1.3,1.1,1.1,0.9,1.3,1.2,1,1.4,0.9,1,0.9,0.9,1,1.3,0.9,0.9,1.2,0.9,1.1,46.9
