FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Shane,Long,FWD,SOU,5400000,1,19,1.37438953472E-27,2.54516580503704E-34,3.51851851851852E-06,0,42765,1,5,0,0,0,1,0,3.5,0,-1,0,19,1,0,0,0,0,0,0,0,0,0.2,35247,0,-1,0,0,300,0,0,0,48,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7
Ademola,Lookman,MID,LEI,5900000,1,76,5.49755813888E-27,9.31789515064407E-34,1.28813559322034E-05,0,230015,2,31,0,0,0,6,0,12.9,0,-1,0,76,1,0,0,0,6,0,2,0,0,0.3,256237,0,-1,0,0,1446,0,0,0,225,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3
Jonas,Lossl,GLK,BRE,4500000,0,2,1.44672582602105E-28,3.21494628004678E-35,4.44444444444444E-07,0,1122,0,5,0,2,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1482,0,-1,0,0,180,0,0,0,21,Liverpool,West Ham,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Imran,Louza,MID,WAT,5200000,0,31,2.24242503033263E-27,4.31235582756275E-34,5.96153846153846E-06,0,135204,6,38,0,0,0,0,0,6,0,-3,0,31,3,0,0,0,0,0,3,0,0,0,133343,0,-1,0,0,1415,0,0,0,173,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4
Matthew,Lowton,DEF,BUR,4400000,0,65,1.71052631578947,3.88755980861244E-07,1.47727272727273E-05,0,407943,3,30,0,0,0,1,0,14.8,0,-1,0,65,1,0,0,0,5,0,4,0,3,1,296955,0,-1,0,1,1771,0,0,1,337,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0.9,1.4,1.5,2.2,0.9,0.9,1.4,1.6,1,1.8,1.4,1.2,0,1.1,0.9,1.8,0,0,0,1.2,1.3,0,2.3,1.5,2.2,2.7,2.1,1.8,1.4,0,3.3,1.1,2.8,1.5,0.9,1.4,2.2,1,76.5
,Lucas Moura,MID,TOT,5900000,4,87,2.28947368421053,3.88046387154326E-07,1.47457627118644E-05,0,963370,4,21,0,0,0,2,0,14.7,0,-6,0,87,6,0,0,0,4,0,8,0,6,1.3,970540,0,-1,0,1,1763,0,0,0,324,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,1.9,1.2,1.4,2.1,1.6,1.2,1.9,1.7,1.2,1.6,1.4,1.8,0,1.7,2.3,0,0,1.2,1.9,1.5,1.9,1.2,1.2,1.9,2.1,2.8,1.4,1.8,2.7,1.5,2.1,1.5,1.8,1.3,1.6,2.7,2.1,1.8,131.1
,Luis Diaz,MID,LIV,8100000,2,64,4.62952264326737E-27,5.7154600534165E-34,7.90123456790124E-06,0,321298,0,4,0,0,0,4,0,7.9,0,1,0,64,-1,0,0,0,6,0,6,0,3,8,1048418,0,-1,0,0,957,0,0,0,227,Brentford F.C.,Man City,Watford,Man Utd,Brighton,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.7
Romelu,Lukaku,FWD,CHE,11400000,0,87,2.28947368421053,2.00831024930748E-07,7.63157894736842E-06,0,4443263,1,14,0,0,0,8,0,7.6,0,-1,0,87,1,0,0,0,12,0,7,0,1,7.7,4049347,0,-1,0,2,1583,0,0,0,310,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,1.9,2.6,1.2,2.7,1.3,1.7,2.3,1.7,2.5,1.6,2.1,1.9,2.2,2.2,1.6,2.7,2.3,1.4,1.6,2.1,1.6,3,1.7,0,0,1.5,0,3.8,2.1,0,2.1,1.9,2,3.9,1.9,4,2.3,2.6,137.2
,Lyanco,DEF,SOU,4400000,0,19,1.37438953472E-27,3.12361257890909E-34,4.31818181818182E-06,0,2550,2,20,0,0,0,0,0,4.3,0,-1,0,19,1,0,0,0,1,0,1,0,0,0,2289,0,-1,0,0,906,0,0,0,155,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5100000,2,93,2.44736842105263,4.79876160990712E-07,1.82352941176471E-05,0,167759,4,29,0,0,0,5,0,18.2,0,-4,0,93,4,0,1,0,8,0,6,0,2,0.5,170501,0,-1,0,1,2112,0,0,0,398,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,1.6,2.4,1.4,2,1.7,1.7,1.8,2,1.3,1.2,2.4,1.6,2,1.3,1.7,0,2.3,0,1.9,1.3,1.6,3.8,1.4,0,3.6,2.4,2.1,1.9,3.2,0,2.5,1.4,2.6,2.2,1.9,1.8,1.6,1.7,154.9
James,Maddison,MID,LEI,6900000,13,181,4.76315789473684,6.90312738367658E-07,2.6231884057971E-05,0,2992096,3,41,0,0,0,12,0,26.2,0,-1,0,181,1,0,0,0,24,0,5,0,11,16.3,3524725,0,-1,0,6,2454,0,0,0,637,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,4,5.2,5.5,4.1,6.1,6.1,4.8,5.1,4.4,5,4.6,4.9,6.6,4.8,4.7,6.1,0,0,3.1,4.1,0,5.1,5.5,3.2,4.9,5.2,5.2,5.5,4.1,5.3,4.2,5.7,9.8,5.7,4.1,11.9,9.8,5.8,230.2
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,0,-1,0,0,0,0,0,0,0,Liverpool,West Ham,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,2,69,1.81578947368421,3.3625730994152E-07,1.27777777777778E-05,0,1048532,7,43,0,0,0,1,0,12.8,0,-1,0,69,1,0,0,0,4,0,7,0,0,4.3,383176,1,-1,0,0,2513,0,0,1,451,Aston Villa,Everton,Leicester,Liverpool,Tottenham,1.6,1.9,1.2,1.4,1.4,1.5,1.6,1,2.4,1.3,2.1,0.9,1.6,1.7,1.4,1.2,0,0,0.9,1.7,1.6,2.8,2,1.3,3.1,1.4,1.2,1.7,1.7,0,1.4,1.2,3.6,3.2,1.9,1.3,0,1,96.5
Riyad,Mahrez,MID,MCI,8600000,1,135,9.7653993256421E-27,1.13551154949327E-33,1.56976744186047E-05,0,1441796,0,14,0,0,0,11,0,15.7,0,-4,0,135,4,0,1,0,12,0,7,0,7,4,1106374,0,-1,0,3,1485,0,0,0,477,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.7
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,0.315789473684211,6.07287449392712E-08,2.30769230769231E-06,0,9803,0,4,0,0,0,0,0,2.3,0,-3,0,12,3,0,0,0,0,0,2,0,0,0,4745,0,-1,0,0,263,0,0,0,44,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
Anthony,Mancini,MID,BUR,4500000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,-1,0,0,0,0,0,0,0,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11800000,9,183,4.81578947368421,4.08117752007136E-07,1.55084745762712E-05,0,1077273,5,24,0,0,0,16,0,15.5,0,-2,0,183,2,0,0,0,10,0,17,0,5,4.8,1111702,0,-1,0,3,2818,0,0,0,526,Brentford F.C.,Man City,Watford,Man Utd,Brighton,6.2,4.2,5,5.3,5.6,4.5,4.1,5.9,4.3,5.6,4,5.1,5.9,4.7,5.3,5.7,6.2,4.2,0,4.2,4,5.4,4.8,5.2,5.3,12.1,0,5,8.7,0,6.7,3.2,5.2,5.6,5.3,10,4.9,6.2,303.9
Javier,Manquillo,DEF,NEW,3900000,0,38,2.74877906944E-27,7.04815146010257E-34,9.74358974358974E-06,0,1064924,5,27,0,0,0,1,0,9.7,0,-1,0,38,1,0,0,0,0,0,1,0,3,4.6,710808,0,-1,0,0,1258,0,0,0,206,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7
Fernando,Marcal,DEF,WOL,4200000,0,67,4.84653151717052E-27,1.15393607551679E-33,1.5952380952381E-05,0,953784,3,14,0,0,0,0,0,16,0,-3,0,67,3,0,0,0,5,0,6,0,3,1.3,1025089,0,-1,0,1,1448,0,0,0,295,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3
Solomon,March,MID,BHA,5300000,5,61,4.41251376936421E-27,8.32549767804568E-34,1.15094339622642E-05,0,14673,1,23,0,0,0,0,0,11.5,0,-2,0,61,2,0,0,0,0,0,7,0,2,0.1,9744,0,-1,0,0,1733,0,0,0,216,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.7
Pablo,Mari,DEF,ARS,4200000,0,1,0.0263157894736842,6.265664160401E-09,2.38095238095238E-07,0,15133,1,4,0,0,0,0,0,0.2,0,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5760,0,-1,0,0,180,0,0,0,35,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,-1,0,0,0,0,0,0,0,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,29329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,-1,0,0,0,0,0,0,0,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,14,0.368421052631579,4.84764542936288E-08,1.84210526315789E-06,0,149213,0,3,0,0,0,1,0,1.8,0,-4,0,14,4,0,0,0,2,0,0,0,0,0.5,30481,0,-1,0,0,207,0,0,0,40,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5300000,12,110,7.95699204311579E-27,1.50131925341807E-33,2.07547169811321E-05,0,1158855,1,25,0,0,0,6,0,20.8,0,-2,0,110,2,0,0,0,6,0,7,0,7,3.1,1425921,0,-1,0,1,1855,0,0,1,345,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.7
Emiliano,Martinez,GLK,AVL,5500000,0,129,3.39473684210526,6.17224880382775E-07,2.34545454545455E-05,0,2408848,4,48,0,95,0,0,0,23.5,0,0,0,129,0,0,0,0,7,0,11,0,0,11.4,774970,0,-1,1,2,3240,0,0,0,651,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,4,4,2.9,4.7,3.6,3.4,3.5,4.1,3.6,4.7,3,4.2,2.9,4.8,3.6,4.2,3.2,0,4.6,0,4,4.1,3.3,4.4,2.5,3.2,3.5,7.5,4.1,4.2,3.4,4.2,0,2.9,3.9,8.3,7.8,4.2,75.4
Adam,Masina,DEF,WAT,4300000,4,25,1.80840728252632E-27,4.20559833145655E-34,5.81395348837209E-06,0,14449,0,26,0,0,0,0,0,5.8,0,-2,0,25,2,0,0,0,2,0,1,0,1,0.1,7625,0,-1,0,0,1075,0,0,0,179,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2
Arthur,Masuaku,DEF,WHU,4400000,0,29,2.09775244773053E-27,4.76761919938756E-34,6.59090909090909E-06,0,53461,1,12,0,0,0,1,0,6.6,0,-1,0,29,1,0,0,0,3,0,1,0,1,0.1,55653,0,-1,0,1,645,0,0,0,145,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,Aston Villa,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5
Juan,Mata,MID,MUN,4700000,1,10,7.23362913010526E-28,1.53907002768197E-34,2.12765957446809E-06,0,7969,0,4,0,0,0,0,0,2.1,0,-3,0,10,3,0,0,0,0,0,1,0,0,0.1,5875,0,-1,0,0,230,0,0,0,50,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
Jean-Philippe,Mateta,FWD,CRY,5300000,0,61,4.41251376936421E-27,8.32549767804568E-34,1.15094339622642E-05,0,229762,2,14,0,0,0,5,0,11.5,0,-2,0,61,2,0,0,0,6,0,5,0,1,2.7,462031,0,-1,0,0,1138,0,0,0,182,Brighton,Leicester,Arsenal,Newcastle,Man City,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.4
Nemanja,Matic,MID,MUN,4300000,0,52,3.76148714765474E-27,8.74764452942962E-34,1.2093023255814E-05,0,82011,3,26,0,0,0,0,0,12.1,0,-2,0,52,2,0,0,0,3,0,2,0,4,0.5,90149,0,-1,0,1,1375,0,0,0,271,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5
Joel,Matip,DEF,LIV,5300000,7,170,4.47368421052632,8.44091360476663E-07,3.20754716981132E-05,0,769424,2,21,0,0,0,3,0,32.1,0,3,0,170,-3,0,0,0,20,0,17,0,3,10.1,1554279,0,-1,0,4,2790,0,0,0,763,Brentford F.C.,Man City,Watford,Man Utd,Brighton,5.9,5.3,6.3,5.3,5.8,5.6,6.3,4,5.1,6.1,5.6,6.1,5.4,4.9,5.1,5.7,4.7,5.3,0,4.4,5.6,6.3,4.4,5.3,5.3,12,0,6.3,10.6,0,4.9,5.6,6,5.8,3.8,10.9,4.5,5.9,141.7
Remi,Matthews,GLK,CRY,3900000,0,0,0,0,0,0,36401,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,67646,0,-1,0,0,0,0,0,0,0,Brighton,Leicester,Arsenal,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6200000,0,98,2.57894736842105,4.15959252971138E-07,1.58064516129032E-05,0,1920442,7,31,0,0,0,8,0,15.8,0,-3,0,98,3,0,1,0,11,0,7,0,3,4.3,2063720,0,-1,0,2,2269,0,0,0,295,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,2.6,2.5,2.3,2.8,1.8,1.8,2.4,2.5,2,1.4,2.5,1.9,3.1,2,2.3,0,2.2,0,2.5,1.4,2.3,4.2,2.3,0,4.7,2.6,2.4,2,3.9,0,3,1.9,3.1,2.8,1.7,2.6,2.6,2.5,143.5
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,3900000,0,0,0,0,0,0,4310,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5102,0,-1,0,0,0,0,0,0,0,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5200000,2,119,3.13157894736842,6.02226720647773E-07,2.28846153846154E-05,0,783204,4,47,0,0,0,4,0,22.9,0,-3,0,119,3,0,0,0,6,0,9,0,7,1.9,843273,0,-1,0,1,2905,0,0,0,310,Liverpool,West Ham,Chelsea,Leicester,Burnley,3.1,2.1,2.7,1.6,3.4,2.1,2,2.6,2.7,2.8,3.6,2.8,3,2.1,2.4,3.8,0,0,2.3,2,5.6,4.3,3.4,1.6,3.1,2.1,3.4,3,3.4,2.1,2,2.6,3.1,2.7,2.1,3.1,2.4,3,193.7
James,McArthur,MID,CRY,4300000,1,54,1.42105263157895,3.30477356181151E-07,1.25581395348837E-05,0,536483,4,15,0,0,0,0,0,12.6,0,-2,0,54,2,0,0,0,5,0,5,0,4,1.1,567449,0,-1,0,0,1434,0,0,0,288,Brighton,Leicester,Arsenal,Newcastle,Man City,0.7,0.7,0.9,0.7,0.8,0.8,0.7,0.7,1,0.7,1,0.8,0.9,0.7,0.7,0.8,0.9,0,0.7,1.1,0.7,0.7,0.7,0.8,0.7,1.6,1,0.7,0.7,0,0.7,0.7,0.8,0.8,0.7,1.2,1.4,0.7,70
James,McAtee,MID,MCI,4400000,0,2,1.44672582602105E-28,3.28801324095694E-35,4.54545454545455E-07,0,511,0,0,0,0,0,0,0,0.5,0,-1,0,2,1,0,0,0,0,0,0,0,0,0,601,0,-1,0,0,18,0,0,0,3,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,0.0263157894736842,5.84795321637427E-09,2.22222222222222E-07,0,210,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227,0,-1,0,0,2,0,0,0,3,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4400000,0,1,7.23362913010526E-29,1.64400662047847E-35,2.27272727272727E-07,0,1749,0,1,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,1846,0,-1,0,0,9,0,0,0,3,West Ham,Watford,Southampton,Wolverhampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4300000,0,55,3.97849602155789E-27,9.2523163292044E-34,1.27906976744186E-05,0,532171,1,27,0,44,0,0,0,12.8,0,-2,0,55,2,0,0,0,3,0,5,0,0,1.2,473975,0,-1,0,0,1530,0,0,0,286,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5
Jon,McCracken,GLK,NOR,4000000,0,0,0,0,0,0,53162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,57848,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,4000000,0,0,0,0,0,0,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569,0,-1,0,0,0,0,0,0,0,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5600000,2,110,2.89473684210526,5.16917293233083E-07,1.96428571428571E-05,0,356112,8,48,0,0,0,3,0,19.6,0,-4,0,110,4,0,0,0,12,0,10,0,4,1.1,347733,0,-1,0,2,3090,0,0,0,495,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,2,2.6,2.2,2.3,1.8,1.9,1.8,3,1.8,2.3,2.2,2.6,2.2,1.8,2.4,1.4,2.6,0,2.3,0,2,2.4,2.1,2.7,2.4,3.4,2.1,4.9,1.7,2.3,2.4,2.4,0,1.8,3.2,4.3,5.7,1.4,178.6
Joseph,McGlynn,FWD,BUR,4500000,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,0,-1,0,0,0,0,0,0,0,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,McGovern,GLK,NOR,3900000,0,0,0,0,0,0,108760,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,150000,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4300000,0,1,7.23362913010526E-29,1.68223933258262E-35,2.32558139534884E-07,0,58451,0,0,0,0,0,0,0,0.2,0,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,79285,0,-1,0,0,3,0,0,0,3,West Ham,Watford,Southampton,Wolverhampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,0,69,1.81578947368421,3.70569280343716E-07,1.40816326530612E-05,0,23078,3,62,0,0,0,1,0,14.1,0,-1,0,69,1,0,0,0,0,0,6,0,0,0.1,21478,0,-1,0,0,2707,0,0,0,308,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,1.3,1.1,1.1,1.1,0.9,0.9,1.1,1.2,0.9,1.3,0.9,1.3,1.5,1.1,0.9,1.1,1.3,0,1.1,1,0.9,1.3,1.3,1.3,0.9,0.9,1,2.3,1,0,0.9,1.5,0.9,1.5,1,1.9,1.1,1.1,88.8
