FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Manuel,Lanzini,MID,WHU,5800000,2,61,2.54166666666667,4.38218390804598E-07,1.05172413793103E-05,0,94854,1,16,0,0,0,4,0,10.5,2733,-2,0,61,2,0.5,0,2.7,6,0,2,0,2,0.6,128984,0,-1,0,1,962,999,0,0,281,Leicester,Newcastle,Wolverhampton,Liverpool,Aston Villa,1.4,2.7,2.1,1.3,2.3,1.4,2,1.6,2.6,1.5,2,2.2,1.4,1.8,66.1
Aymeric,Laporte,DEF,MCI,5800000,0,107,5.3,9.13793103448276E-07,1.8448275862069E-05,0,809514,5,12,0,0,0,3,0,18.4,30187,3,0,107,-3,0.9,0,5.3,7,0,12,0,2,9.9,1437167,0,-1,0,2,1722,9177,0,1,441,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,6,7.8,6.5,6.8,4.9,7,6.5,7.6,7.1,5.3,6.6,5.7,6.6,7.3,76.7
Jamaal,Lascelles,DEF,NEW,4400000,0,32,1.8,4.09090909090909E-07,7.27272727272727E-06,0,39489,5,36,0,0,0,1,0,7.3,491,-1,0,32,1,0.7,0,3,1,0,2,0,1,0.2,25372,2,-1,0,0,1598,237,0,0,215,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,0,1.4,1.6,1.5,1.7,1.4,1.6,1.3,1.3,1.1,2.3,1.8,1.8,1.5,57.6
Romeo,Lavia,MID,MCI,4400000,0,0,0,0,0,0,21644,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,21749,0,-1,0,0,0,16,0,0,0,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre,Lees-Melou,MID,NOR,4800000,2,36,1.9,3.95833333333333E-07,7.5E-06,0,17600,4,31,0,0,0,0,0,7.5,41,-2,0,36,2,0.5,0,2.3,0,0,3,0,1,0.1,14319,0,-1,0,0,1386,31,0,0,175,Man City,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,1,1,1.1,1.3,1,1,1.1,1.6,1,1.7,1.1,1.1,1.5,1.4,64
Aaron,Lennon,MID,BUR,4900000,2,23,1.15,2.3469387755102E-07,4.69387755102041E-06,0,6483,1,7,0,0,0,1,0,4.7,145,-1,0,23,1,0.4,0,2.2,0,0,2,0,0,0.1,9511,0,-1,0,0,528,235,0,0,60,Liverpool,Brighton,Tottenham,Crystal Palace,Leicester,0.6,1.2,1.2,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.8,17
Bernd,Leno,GLK,ARS,4500000,0,4,0.181818181818182,4.04040404040404E-08,8.88888888888889E-07,0,188001,0,9,0,9,0,0,0,0.9,353,-5,0,4,5,0,0,0,0,0,0,0,0,0.8,63623,0,-1,0,0,270,37,0,0,48,Brentford F.C.,Wolverhampton,Watford,Leicester,Aston Villa,0,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Marc,Leonard,MID,BHA,4500000,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,0,9,0,0,0,Watford,Man Utd,Burnley,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,GLK,SOU,3900000,0,0,0,0,0,0,5555,0,0,0,0,0,0,0,0,508,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,22307,0,-1,0,0,0,2251,0,0,0,Man Utd,Everton,Norwich,Aston Villa,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,10,0.454545454545455,1.08225108225108E-07,2.38095238095238E-06,0,16914,1,4,0,0,0,0,0,2.4,89,-3,0,10,3,0,0,0,0,0,1,0,0,0.1,9049,0,-1,0,0,261,5,0,0,39,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,5.6
Victor,Lindelof,DEF,MUN,4800000,0,37,2.5,5.20833333333333E-07,7.70833333333333E-06,0,104590,2,25,0,0,0,0,0,7.7,598,-2,0,37,2,0.1,0,0.4,1,0,3,0,2,0.5,78704,0,-1,0,0,1266,77,0,0,270,Southampton,Brighton,Leeds United F.C.,Watford,Man City,4,2.8,1.4,3.2,3.1,3.2,1.9,2.4,2,2.5,2.8,2.5,2.7,1.7,33.8
Jesse,Lingard,MID,MUN,6700000,0,21,0.91304347826087,1.36275146009085E-07,3.13432835820896E-06,0,148627,1,4,0,0,0,2,0,3.1,418,-3,0,21,3,0,0,0.2,1,0,0,0,0,1,58248,0,-1,0,0,107,116,0,0,72,Southampton,Brighton,Leeds United F.C.,Watford,Man City,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,18.4
Tino,Livramento,DEF,SOU,4300000,1,55,2.9,6.74418604651163E-07,1.27906976744186E-05,0,1769038,2,28,0,0,0,1,0,12.8,10265,3,0,55,-3,0.1,0,0.3,2,0,5,0,1,9.7,2359884,0,-1,0,0,1634,2731,0,0,300,Man Utd,Everton,Norwich,Aston Villa,Watford,2.8,3.4,2.9,2.4,2.2,3,3,3.8,3.7,2.7,3,3.2,4.2,2,67.7
Diego,Llorente,DEF,LEE,4500000,1,47,2.8,6.22222222222222E-07,1.04444444444444E-05,0,83733,6,28,0,0,0,2,0,10.4,993,0,0,47,0,0.7,0,3,4,0,3,0,0,0.4,94955,0,-1,0,1,1447,438,0,0,264,Everton,Man Utd,Liverpool,Tottenham,Leicester,2.5,6.1,3.9,2,2.7,2.9,2.6,1.8,3.5,1.7,3.9,2.7,2.9,3.1,44.6
Hugo,Lloris,GLK,TOT,5400000,2,89,4,7.40740740740741E-07,1.64814814814815E-05,0,951176,0,29,0,67,0,0,0,16.5,9623,-1,0,89,1,0.4,0,2,8,0,8,0,0,8.2,1119409,0,-1,0,2,1980,1886,0,0,421,Wolverhampton,Man City,Burnley,Leeds United F.C.,Everton,4.6,9.3,4.7,5.4,4.4,5.8,4,3.9,5,4.7,4.6,4.6,5.9,3.6,54.3
Giovani,Lo Celso,MID,TOT,5900000,0,11,1.2,2.03389830508475E-07,1.86440677966102E-06,0,17812,0,5,0,0,0,0,0,1.9,68,-1,0,11,1,0,0,0.2,0,0,0,0,0,0.1,7998,0,-1,0,0,231,0,0,0,41,Wolverhampton,Man City,Burnley,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8
Jurgen,Locadia,FWD,BHA,4400000,0,1,1,2.27272727272727E-07,2.27272727272727E-07,0,224387,0,0,0,0,0,0,0,0.2,1726,-1,0,1,1,0,0,0,0,0,0,0,0,1.2,309704,0,-1,0,0,22,0,0,0,0,Watford,Man Utd,Burnley,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,0,30,1.25,2.31481481481481E-07,5.55555555555556E-06,0,31602,1,9,0,0,0,0,0,5.6,59,-1,0,30,1,0,0,0,1,0,2,0,3,0.1,29158,0,-1,0,0,692,28,0,0,130,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,0.6,0,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,39.2
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,4696,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6890,0,-1,0,0,0,10,0,0,0,Leeds United F.C.,Southampton,Man City,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,143495,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0.2,140803,0,-1,0,0,0,78,0,0,0,Liverpool,Brighton,Tottenham,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,5,0.217391304347826,4.02576489533011E-08,9.25925925925926E-07,0,35243,0,1,0,0,0,0,0,0.9,249,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.2,27554,0,-1,0,0,108,205,0,0,7,Man Utd,Everton,Norwich,Aston Villa,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
Ademola,Lookman,MID,LEI,6000000,1,42,2,3.33333333333333E-07,7E-06,0,185685,1,25,0,0,0,3,0,7,2015,0,0,42,0,0.3,0,2,1,0,1,0,0,0.3,211652,0,-1,0,0,971,379,0,0,140,West Ham,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,1.2,1.6,1.3,1.3,1,1.4,1.1,1.8,1.4,1.5,1,1.3,1.7,1.7,72.6
Jonas,Lossl,GLK,BRE,4500000,0,2,0.0833333333333333,1.85185185185185E-08,4.44444444444444E-07,0,438,0,5,0,2,0,0,0,0.4,37,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,880,0,-1,0,0,180,16,0,0,21,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Imran,Louza,MID,WAT,5200000,0,10,0.454545454545455,8.74125874125874E-08,1.92307692307692E-06,0,134260,3,13,0,0,0,0,0,1.9,16,-3,0,10,3,0,0,0.2,0,0,1,0,0,0,132334,0,-1,0,0,481,9,0,0,65,Brighton,Aston Villa,Crystal Palace,Man Utd,Arsenal,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.1
Matthew,Lowton,DEF,BUR,4400000,0,55,3.2,7.27272727272727E-07,1.25E-05,0,323584,2,27,0,0,0,1,0,12.5,4351,-1,0,55,1,0,0,0,5,0,3,0,3,1.7,271952,0,-1,0,1,1514,1701,0,0,292,Liverpool,Brighton,Tottenham,Crystal Palace,Leicester,4.7,7.9,5.4,4.3,3.7,3.3,4.6,2.7,3.3,3.2,2.2,3.7,3.7,2.7,67.1
,Lucas Moura,MID,TOT,6400000,1,67,3.2,5E-07,1.046875E-05,0,683117,3,17,0,0,0,2,0,10.5,15130,-1,0,67,1,0.3,0,2.2,4,0,7,0,4,4,930615,0,-1,0,1,1477,5210,0,0,246,Wolverhampton,Man City,Burnley,Leeds United F.C.,Everton,3.1,4.2,2,2.9,2.2,2.8,3.9,2.3,3,2.2,3,1.6,3.7,3,109.3
,Luis Diaz,MID,LIV,8000000,0,3,0.130434782608696,1.6304347826087E-08,3.75E-07,0,10823,0,0,0,0,0,0,0,0.4,3397,0,0,3,0,0.2,0,1.5,0,0,1,0,0,0.3,40656,0,-1,0,0,89,4611,0,0,7,Burnley,Norwich,Leeds United F.C.,West Ham,Brighton,0.1,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Romelu,Lukaku,FWD,CHE,11500000,0,59,3.7,3.21739130434783E-07,5.1304347826087E-06,0,4250955,0,8,0,0,0,5,0,5.1,6643,0,0,59,0,0.2,0,2,9,0,5,0,1,8.4,3915943,0,-1,0,1,1087,6270,0,0,211,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,3.4,0,3.7,4.1,4.3,4.1,3.9,4.7,3.9,4.2,2.7,4.2,4.7,93.1
,Lyanco,DEF,SOU,4400000,0,10,0.434782608695652,9.88142292490119E-08,2.27272727272727E-06,0,2093,2,12,0,0,0,0,0,2.3,19,-1,0,10,1,0.1,0,0.3,0,0,0,0,0,0,1803,0,-1,0,0,546,2,0,0,77,Man Utd,Everton,Norwich,Aston Villa,Watford,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,17.3
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9448,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,1,60,2.72727272727273,5.14579759862779E-07,1.13207547169811E-05,0,102075,1,10,0,0,0,4,0,11.3,4421,-2,0,60,2,0.4,0,2.2,8,0,2,0,2,1,149081,0,-1,0,1,865,717,0,0,235,Watford,Man Utd,Burnley,Aston Villa,Newcastle,5.1,2.7,2.3,2.5,1.5,1.4,2.8,1.7,1.8,2.5,2.8,1.7,1.9,1.8,86
James,Maddison,MID,LEI,6900000,5,99,4.5,6.52173913043478E-07,1.43478260869565E-05,0,1848052,2,31,0,0,0,6,0,14.3,38360,-1,0,99,1,0.6,0,4.2,11,0,3,0,6,10.3,1830198,0,-1,0,3,1501,9234,0,0,333,West Ham,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,4.5,5.4,4.6,4.8,3.5,5,4.1,5.8,4.9,5.3,3.7,4.7,5.6,5.6,124.7
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,-1,0,0,0,24,0,0,0,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,2,49,2.5,4.62962962962963E-07,9.07407407407407E-06,0,909527,6,26,0,0,0,0,0,9.1,5525,-1,0,49,1,0.3,0,1.8,3,0,6,0,0,5,309199,0,-1,0,0,1683,488,0,1,295,Southampton,Brighton,Leeds United F.C.,Watford,Man City,4,2.8,1.4,3.2,3.1,3.2,1.9,2.4,2,2.5,2.8,2.5,2.7,1.7,58.3
Riyad,Mahrez,MID,MCI,8700000,3,90,3.75,4.31034482758621E-07,1.03448275862069E-05,0,1021339,0,9,0,0,0,7,0,10.3,9979,-3,-1,90,3,0.5,0,4.3,7,0,5,0,5,3.5,651845,0,-1,0,2,988,8451,1,0,338,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,4.1,3.9,2.8,3,3.1,3.6,3.6,2.7,4.2,4.6,2.9,4.6,2.5,4,139
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,1.5,2.88461538461538E-07,2.30769230769231E-06,0,9508,0,4,0,0,0,0,0,2.3,16,-3,0,12,3,0,0,0,0,0,2,0,0,0,4745,0,-1,0,0,263,0,0,0,44,Brentford F.C.,Wolverhampton,Watford,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
Sadio,Mane,MID,LIV,11700000,3,100,4.8,4.1025641025641E-07,8.54700854700855E-06,0,774620,2,18,0,0,0,8,0,8.5,1300,-3,0,100,3,0.1,0,1,2,0,10,0,3,2.2,573090,0,-1,0,1,1776,8200,0,0,282,Burnley,Norwich,Leeds United F.C.,West Ham,Brighton,5,11.9,0,4.9,4.8,4.6,6.5,3.1,4.6,5.2,5.3,5.7,4.6,5.5,191.6
Javier,Manquillo,DEF,NEW,3900000,1,34,1.54545454545455,3.96270396270396E-07,8.71794871794872E-06,0,925337,5,22,0,0,0,1,0,8.7,5244,-1,0,34,1,0.5,0,2,0,0,1,0,3,5.7,656957,0,-1,0,0,1108,3342,0,0,190,Aston Villa,West Ham,Brentford F.C.,Brighton,Chelsea,0,1.1,1.3,1.2,1.4,1.1,1.2,1,1,0.8,1.8,1.4,1.4,1.2,36.1
Fernando,Marcal,DEF,WOL,4200000,0,49,2.22727272727273,5.3030303030303E-07,1.16666666666667E-05,0,881020,2,9,0,0,0,0,0,11.7,3360,-3,0,49,3,0.2,0,0.7,3,0,5,0,2,1.7,982140,0,-1,0,1,1016,1013,0,0,194,Tottenham,Leicester,Arsenal,West Ham,Crystal Palace,2.5,3.7,2.3,1.6,2.1,2.2,1.8,1.3,2.5,2.4,1.7,2.7,1.6,2.8,28.8
Solomon,March,MID,BHA,5300000,0,32,1.45454545454545,2.74442538593482E-07,6.0377358490566E-06,0,13036,1,12,0,0,0,0,0,6,80,-2,0,32,2,0.1,0,0.5,0,0,3,0,1,0.1,8263,0,-1,0,0,892,25,0,0,125,Watford,Man Utd,Burnley,Aston Villa,Newcastle,1.8,1,0.8,0.9,0.7,0.7,1,0.7,0.7,0.9,1,0.7,0.7,0.7,60.2
Pablo,Mari,DEF,ARS,4200000,0,1,0.5,1.19047619047619E-07,2.38095238095238E-07,0,14599,1,4,0,0,0,0,0,0.2,40,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5760,0,-1,0,0,180,0,0,0,35,Brentford F.C.,Wolverhampton,Watford,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1454,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,-1,0,0,0,0,0,0,0,Wolverhampton,Man City,Burnley,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,28591,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Tottenham,Leicester,Arsenal,West Ham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,-1,0,0,0,0,0,0,0,Newcastle,Watford,Brighton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,14,1.8,2.36842105263158E-07,1.84210526315789E-06,0,147091,0,3,0,0,0,1,0,1.8,192,-4,0,14,4,0,0,0.2,2,0,0,0,0,0.5,30481,0,-1,0,0,207,0,0,0,40,Southampton,Brighton,Leeds United F.C.,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5300000,0,60,2.72727272727273,5.14579759862779E-07,1.13207547169811E-05,0,754436,1,9,0,0,0,4,0,11.3,44925,-2,0,60,2,0.3,0,1.5,3,0,6,0,3,3.6,1065795,0,-1,0,1,935,433,0,1,177,Brentford F.C.,Wolverhampton,Watford,Leicester,Aston Villa,0,4.8,0,2.7,2.3,1.8,1.7,2.3,1.9,1.9,1.4,2.3,2.2,2.2,84.7
Emiliano,Martinez,GLK,AVL,5500000,2,79,3.6,6.54545454545455E-07,1.43636363636364E-05,0,2157091,3,33,0,61,0,0,0,14.4,9286,0,0,79,0,0.5,0,3,7,0,6,0,0,12.3,595477,0,-1,1,1,1980,2108,0,0,401,Newcastle,Watford,Brighton,Southampton,West Ham,2.4,3,3.9,3.8,4,4.8,4.1,5.3,5.2,3,4,4.2,4.1,4.5,52.1
Adam,Masina,DEF,WAT,4300000,0,12,1.1,2.55813953488372E-07,2.7906976744186E-06,0,13795,0,20,0,0,0,0,0,2.8,15,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,7069,0,-1,0,0,866,18,0,0,119,Brighton,Aston Villa,Crystal Palace,Man Utd,Arsenal,0.6,1.2,0.7,0.8,0.6,0.7,0.9,0.8,0.8,0.9,0.9,0.6,0.6,0.9,29.2
Arthur,Masuaku,DEF,WHU,4400000,0,27,1.125,2.55681818181818E-07,6.13636363636364E-06,0,43555,1,9,0,0,0,1,0,6.1,1076,-1,0,27,1,0,0,0,3,0,1,0,1,0.2,54447,0,-1,0,1,499,7,0,0,132,Leicester,Newcastle,Wolverhampton,Liverpool,Aston Villa,0,0,0,0.9,0.7,0.7,0.8,0.7,1,0.8,0.9,0.6,1.1,0.6,24.3
Juan,Mata,MID,MUN,4700000,0,0,0,0,0,0,6775,0,0,0,0,0,0,0,0,33,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3911,0,-1,0,0,0,36,0,0,0,Southampton,Brighton,Leeds United F.C.,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,1,18,0.782608695652174,1.50501672240803E-07,3.46153846153846E-06,0,26439,1,7,0,0,0,1,0,3.5,1106,-3,0,18,3,0.4,0,2.3,0,0,1,0,1,0.3,38743,0,-1,0,0,394,1295,0,0,55,Brentford F.C.,Chelsea,Watford,Burnley,Wolverhampton,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,26.9
Nemanja,Matic,MID,MUN,4300000,0,25,1.08695652173913,2.52780586450961E-07,5.81395348837209E-06,0,56121,2,14,0,0,0,0,0,5.8,695,-2,0,25,2,0,0,0.2,0,0,0,0,2,0.3,50678,0,-1,0,0,759,136,0,0,137,Southampton,Brighton,Leeds United F.C.,Watford,Man City,0,0,0,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,31.3
Joel,Matip,DEF,LIV,4900000,6,80,4.2,8.57142857142857E-07,1.63265306122449E-05,0,534001,1,15,0,0,0,0,0,16.3,3250,-1,0,80,1,1.3,0,6.3,4,0,10,0,1,2.9,680274,0,-1,0,1,1710,11290,0,0,419,Burnley,Norwich,Leeds United F.C.,West Ham,Brighton,5,11,0,6,4.8,5,3.8,5.2,4.4,5.6,3,6.2,3.5,4.8,75.9
Remi,Matthews,GLK,CRY,3900000,0,0,0,0,0,0,19409,0,0,0,0,0,0,0,0,328,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,34626,0,-1,0,0,0,1205,0,0,0,Brentford F.C.,Chelsea,Watford,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6600000,6,85,4,6.06060606060606E-07,1.28787878787879E-05,0,1005971,4,18,0,0,0,8,0,12.9,16545,1,-1,85,-1,0.5,0,3,11,0,6,0,3,10.6,1729738,0,-1,0,2,1582,38230,1,0,280,Watford,Man Utd,Burnley,Aston Villa,Newcastle,10.2,4.6,4.5,4.2,3.6,3.3,4.9,3.5,3.5,4.9,3.9,4.1,5.2,4.4,113.3
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Wolverhampton,Watford,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,3900000,0,0,0,0,0,0,2894,0,0,0,0,0,0,0,0,41,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3137,0,-1,0,0,0,73,0,0,0,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5300000,3,71,3.2,6.0377358490566E-07,1.33962264150943E-05,0,647056,2,31,0,0,0,3,0,13.4,2176,-2,0,71,2,0.5,0,2.8,3,0,5,0,3,1.1,640445,0,-1,0,0,1779,1772,0,0,183,Crystal Palace,Arsenal,Newcastle,Norwich,Burnley,3.6,2.1,3.7,3.2,3.6,2.2,2.3,2.6,3.5,3.1,2.5,3.4,2.1,2.8,105.7
James,McArthur,MID,CRY,4300000,1,34,2.8,6.51162790697674E-07,7.90697674418605E-06,0,502147,3,12,0,0,0,0,0,7.9,1002,-2,0,34,2,0.1,0,0.3,4,0,4,0,2,1.2,542766,0,-1,0,0,974,1551,0,0,176,Brentford F.C.,Chelsea,Watford,Burnley,Wolverhampton,1.7,4.8,3.2,2.4,1.8,2.1,2.5,1.5,1.4,2.5,1.7,3.3,1.7,2.1,43.5
James,McAtee,MID,MCI,4400000,1,2,0.0833333333333333,1.89393939393939E-08,4.54545454545455E-07,0,289,0,0,0,0,0,0,0,0.5,7,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0,363,0,-1,0,0,18,10,0,0,3,Norwich,Tottenham,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,171,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,227,0,-1,0,0,2,0,0,0,3,West Ham,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4400000,0,1,0.0454545454545455,1.03305785123967E-08,2.27272727272727E-07,0,1489,0,1,0,0,0,0,0,0.2,8,-1,0,1,1,0,0,0,0,0,0,0,0,0,1620,0,-1,0,0,9,6,0,0,3,Everton,Man Utd,Liverpool,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,500262,1,21,0,39,0,0,0,12,2167,-1,0,53,1,0,0,0,3,0,5,0,0,1.5,469994,0,-1,0,0,1350,39,0,0,260,Man Utd,Everton,Norwich,Aston Villa,Watford,0,0,0,0,0,4,4,4.9,4.7,3.6,4,4.2,5.1,2.7,31.7
Jon,McCracken,GLK,NOR,4000000,0,0,0,0,0,0,51534,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0.1,56478,0,-1,0,0,0,116,0,0,0,Man City,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,4000000,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,-1,0,0,0,21,0,0,0,Watford,Man Utd,Burnley,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5800000,1,67,3.4,5.86206896551724E-07,1.1551724137931E-05,0,310905,6,30,0,0,0,3,0,11.6,1882,-2,0,67,2,0.3,0,2,8,0,5,0,2,1.1,303319,0,-1,0,2,1740,584,0,0,289,Newcastle,Watford,Brighton,Southampton,West Ham,3.2,4.1,2.9,3.8,2.1,3.1,3.6,3.5,2.4,2.4,4.1,3,4,1.7,96.8
