FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
,A.Armstrong,FWD,SOU,5700000,0,55,1.52777777777778,2.68031189083821E-07,9.64912280701754E-06,0,890092,1,30,0,0,0,2,0,9.6,489,-3,0,55,3,0.1,0,0.4,3,0,4,0,3,1.4,855786,0,-1,0,1,1347,332,0,0,146,Liverpool,Leicester,,,,0.8,0.8,91.3
Max,Aarons,DEF,NOR,4300000,4,55,1.7,3.95348837209302E-07,1.27906976744186E-05,0,199585,8,64,0,0,0,0,0,12.8,143,-2,0,55,2,0.3,0,1.2,2,0,4,0,2,0.9,93354,1,-1,0,0,2789,211,0,0,398,Wolverhampton,Tottenham,,,,1.3,1.5,97.4
Tammy,Abraham,FWD,CHE,6500000,0,0,0,0,0,0,42356,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2438,0,-1,0,0,0,0,0,0,0,Leicester,Watford,,,,0,0,0
Che,Adams,FWD,SOU,6500000,1,102,3.5,5.38461538461538E-07,1.56923076923077E-05,0,1020204,0,37,0,0,0,7,0,15.7,4004,-5,0,102,5,0.2,0,1.2,11,0,5,0,4,2.7,1090910,0,-1,0,0,2007,1316,0,0,331,Liverpool,Leicester,,,,3.2,3.2,156.4
Tayo,Adaramola,DEF,CRY,4000000,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,0,-1,0,0,0,42,0,0,0,Aston Villa,Everton,Man Utd,,,0,0,0
,Adrian,GLK,LIV,4300000,0,0,0,0,0,0,20074,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,8727,0,-1,0,0,0,18,0,0,0,Southampton,Wolverhampton,,,,0,0,0
Rayan,Ait Nouri,DEF,WOL,4100000,11,86,2.38888888888889,5.82655826558266E-07,2.09756097560976E-05,0,319856,4,23,0,0,0,1,0,21,1273,-4,0,86,4,0.6,0,2.6,10,0,7,0,4,1.3,378466,0,-1,0,2,1736,2685,0,0,355,Norwich,Liverpool,,,,1.9,3.2,86.2
Kristoffer,Ajer,DEF,BRE,4400000,-1,80,3.5,7.95454545454545E-07,1.81818181818182E-05,0,134970,5,30,0,0,0,1,0,18.2,647,-1,0,80,1,0.8,0,3.5,5,0,8,0,3,0.7,131979,0,-1,0,1,1905,1755,0,0,374,Everton,Leeds United F.C.,,,,3.3,4.4,69
Nathan,Ake,DEF,MCI,4700000,0,54,1.5,3.19148936170213E-07,1.14893617021277E-05,0,75948,0,3,0,0,0,2,0,11.5,918,-3,0,54,3,0.4,0,1.7,0,0,5,0,0,0.6,72963,0,-1,0,0,919,636,0,0,234,West Ham,Aston Villa,,,,1.2,0.9,37.9
Marc,Albrighton,MID,LEI,5200000,4,40,1.14285714285714,2.1978021978022E-07,7.69230769230769E-06,0,32730,3,24,0,0,0,1,0,7.7,50,-3,0,40,3,0.1,0,0.7,2,0,2,0,2,0.1,22395,0,-1,0,0,1127,73,0,0,169,Watford,Chelsea,Southampton,,,1.2,0.7,49.7
Toby,Alderweireld,DEF,TOT,5000000,0,0,0,0,0,0,2294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Norwich,,,,0,0,0
Ryan,Alebiosu,DEF,ARS,4000000,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,-1,0,0,0,0,0,0,0,Newcastle,Everton,,,,0,0,0
Ajibola,Alese,DEF,WHU,4000000,0,0,0,0,0,0,1715,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,0,-1,0,0,0,60,0,0,0,Man City,Brighton,,,,0,0,0
Trent,Alexander-Arnold,DEF,LIV,8400000,0,206,6.6,7.85714285714286E-07,2.45238095238095E-05,0,3931097,2,21,0,0,0,2,0,24.5,14612,9,0,206,-9,0.3,0,2.5,32,0,18,0,12,38,4434982,0,-1,0,5,2763,12200,0,0,848,Southampton,Wolverhampton,,,,7.5,8.8,268.1
,Alisson,GLK,LIV,6100000,2,173,4.9,8.0327868852459E-07,2.83606557377049E-05,0,907644,0,23,0,71,0,0,0,28.4,2640,1,0,173,-1,0.8,0,4.7,15,0,20,0,1,9.2,996018,1,-1,0,2,3150,8353,0,0,764,Southampton,Wolverhampton,,,,4.8,6.2,69.7
,Allan,MID,EVE,4300000,0,58,2.1,4.88372093023256E-07,1.34883720930233E-05,0,1005189,7,38,0,0,0,0,0,13.5,872,-2,0,58,2,0.1,0,0.6,2,0,6,0,3,3,1076608,0,-1,0,0,2181,300,0,1,313,Brentford F.C.,Crystal Palace,Arsenal,,,3.5,1,70.4
Miguel,Almiron,MID,NEW,5000000,3,57,2,4E-07,1.14E-05,0,70596,2,31,0,0,0,1,0,11.4,125,-5,0,57,5,0.6,0,3,0,0,6,0,0,0.2,46733,0,-1,0,0,1618,294,0,0,222,Arsenal,Burnley,,,,1.4,1.3,80.5
Marcos,Alonso,DEF,CHE,5700000,0,119,4.4,7.71929824561404E-07,2.08771929824561E-05,0,3178267,8,21,0,0,0,3,0,20.9,4268,2,0,119,-2,0.7,0,4,13,0,9,0,5,14.4,3904135,0,-1,0,5,2074,17392,0,0,504,Leicester,Watford,,,,4.9,3.9,170.6
,Alvaro Fernandez,DEF,MUN,4000000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,-1,0,0,0,32,0,0,0,Crystal Palace,,,,,0,0,0
Frederik,Alves,DEF,WHU,4000000,0,0,0,0,0,0,27869,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,818,0,-1,0,0,0,0,0,0,0,Man City,Brighton,,,,0,0,0
Steven,Alzate,MID,BHA,4800000,0,13,0.361111111111111,7.52314814814815E-08,2.70833333333333E-06,0,6438,0,7,0,0,0,0,0,2.7,21,-2,0,13,2,0,0,0,0,0,0,0,0,0,3615,0,-1,0,0,401,19,0,0,77,Leeds United F.C.,West Ham,,,,0.2,0.2,13.3
Daniel,Amartey,DEF,LEI,4000000,1,52,2,5E-07,1.3E-05,0,1822859,4,39,0,0,0,0,0,13,4898,0,0,52,0,0.3,0,1.1,4,0,5,0,0,10.9,1597817,0,-1,0,1,2020,2772,0,0,402,Watford,Chelsea,Southampton,,,3,1.8,51.8
Ethan,Ampadu,DEF,CHE,4500000,0,0,0,0,0,0,8097,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,-1,0,0,0,0,0,0,0,Leicester,Watford,,,,0,0,0
Joachim,Andersen,DEF,CRY,4700000,2,114,3.6,7.65957446808511E-07,2.42553191489362E-05,0,132336,4,34,0,0,0,0,0,24.3,4819,2,-1,114,-2,0.7,0,3.2,11,0,11,0,4,2.9,350358,1,-1,0,1,2734,982,1,0,581,Aston Villa,Everton,Man Utd,,,6.5,4.5,97.1
Elliot,Anderson,MID,NEW,4500000,0,0,0,0,0,0,3154,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,0,-1,0,0,0,0,0,0,0,Arsenal,Burnley,,,,0,0,0
Florin,Andone,FWD,BHA,5000000,0,0,0,0,0,0,16515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,West Ham,,,,0,0,0
,Andre Gomes,MID,EVE,4900000,2,17,0.485714285714286,9.91253644314869E-08,3.46938775510204E-06,0,17530,3,17,0,0,0,0,0,3.5,13,-1,0,17,1,0.1,0,0.3,0,0,0,0,1,0.1,8911,0,-1,0,0,569,28,0,0,47,Brentford F.C.,Crystal Palace,Arsenal,,,0.4,0.2,29.5
Vincent,Angelini,GLK,WAT,4000000,0,0,0,0,0,0,25204,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,28391,0,-1,0,0,0,47,0,0,0,Leicester,Chelsea,,,,0,0,0
Michail,Antonio,FWD,WHU,7300000,5,133,3.8,5.20547945205479E-07,1.82191780821918E-05,0,7828980,6,40,0,0,0,9,0,18.2,9174,-2,1,133,2,0.4,1,2.8,13,0,7,0,10,23.9,7561608,0,-1,0,4,2885,14181,-1,1,418,Man City,Brighton,,,,3.6,3.9,247.6
Cameron,Archer,FWD,AVL,4500000,0,3,1,2.22222222222222E-07,6.66666666666667E-07,0,229697,0,0,0,0,0,0,0,0.7,261,0,0,3,0,0,0,0,0,0,0,0,0,0.8,271066,0,-1,0,0,24,0,0,0,3,Crystal Palace,Burnley,Man City,,,0,0,1.6
Alphonse,Areola,GLK,WHU,4700000,0,2,0.0555555555555556,1.18203309692671E-08,4.25531914893617E-07,0,202875,0,1,0,2,0,0,0,0.4,104,-3,0,2,3,0,0,0,0,0,0,0,0,0.7,143722,0,-1,0,0,90,84,0,0,11,Man City,Brighton,,,,0,0,2
Kepa,Arrizabalaga,GLK,CHE,4500000,0,19,0.527777777777778,1.17283950617284E-07,4.22222222222222E-06,0,73700,0,2,0,11,0,0,0,4.2,111,-5,0,19,5,0,0,0,1,0,2,0,0,0.3,65431,0,-1,0,0,360,102,0,0,89,Leicester,Watford,,,,0.3,0.3,9.6
Harrison,Ashby,DEF,WHU,4000000,0,1,0.0277777777777778,6.94444444444444E-09,2.5E-07,0,3766,0,1,0,0,0,0,0,0.2,17,0,0,1,0,0,0,0,0,0,0,0,0,0.1,4709,0,-1,0,0,6,10,0,0,4,Man City,Brighton,,,,0,0,0.3
Pierre-Emerick,Aubameyang,FWD,ARS,9600000,0,44,3.1,3.22916666666667E-07,4.58333333333333E-06,0,899822,3,16,0,0,0,4,0,4.6,121,-4,0,44,4,0,2,0,7,0,6,0,1,1.2,742898,0,-1,0,0,1036,0,0,0,131,Newcastle,Everton,,,,0,0,92.9
Serge,Aurier,DEF,TOT,4900000,0,0,0,0,0,0,47822,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,7608,0,-1,0,0,0,0,0,0,0,Burnley,Norwich,,,,0,0,0
Brandon,Austin,GLK,TOT,4000000,0,0,0,0,0,0,1943,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3197,0,-1,0,0,0,26,0,0,0,Burnley,Norwich,,,,0,0,0
Zach,Awe,DEF,ARS,4000000,0,0,0,0,0,0,1188,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2270,0,-1,0,0,0,53,0,0,0,Newcastle,Everton,,,,0,0,0
Jordan,Ayew,FWD,CRY,5800000,0,72,2.4,4.13793103448276E-07,1.24137931034483E-05,0,358623,1,28,0,0,0,2,0,12.4,1700,-2,0,72,2,0.1,0,0.8,3,0,9,0,4,1,370198,0,-1,0,0,1922,574,0,0,256,Aston Villa,Everton,Man Utd,,,3.3,2.4,111.7
Luke,Ayling,DEF,LEE,4300000,0,55,2.1,4.88372093023256E-07,1.27906976744186E-05,0,1310495,4,66,0,0,0,2,0,12.8,3184,-2,0,55,2,0.2,0,1,8,0,2,0,3,2.9,649491,0,-1,0,1,2272,27,0,1,405,Brighton,Brentford F.C.,,,,0,0,102.5
Miguel,Azeez,MID,ARS,4500000,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,-1,0,0,0,24,0,0,0,Newcastle,Everton,,,,0,0,0
Cesar,Azpilicueta,DEF,CHE,5600000,0,84,3.4,6.07142857142857E-07,1.5E-05,0,1019296,3,22,0,0,0,1,0,15,674,-4,0,84,4,0.4,0,2.3,2,0,7,0,3,3.3,901850,0,-1,0,1,1959,1114,0,0,426,Leicester,Watford,,,,3.4,2.6,95.3
Kwadwo,Baah,MID,WAT,4300000,0,0,0,0,0,0,20059,0,0,0,0,0,0,0,0,126,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,19124,0,-1,0,0,0,186,0,0,0,Leicester,Chelsea,,,,0,0,0
Daniel,Bachmann,GLK,WAT,4000000,0,22,0.611111111111111,1.52777777777778E-07,5.5E-06,0,440919,0,26,0,41,0,0,0,5.5,551,-5,0,22,5,0,0,0,0,0,0,0,0,1.3,376588,0,-1,0,0,990,228,0,0,175,Leicester,Chelsea,,,,0.3,0.3,30.2
Leon,Bailey,MID,AVL,6300000,0,37,2.1,3.33333333333333E-07,5.87301587301587E-06,0,250336,3,13,0,0,0,1,0,5.9,70,-2,0,37,2,0.1,0,0.5,1,0,2,0,3,0.4,82531,0,-1,0,0,750,11,0,0,98,Crystal Palace,Burnley,Man City,,,0,0,53.2
Eric,Bailly,DEF,MUN,4900000,0,2,0.5,1.02040816326531E-07,4.08163265306122E-07,0,18508,1,4,0,0,0,0,0,0.4,47,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,12008,1,-1,0,0,216,4,0,0,22,Crystal Palace,,,,,0,0,3.7
Ellery,Balcombe,GLK,BRE,4000000,0,0,0,0,0,0,779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Leeds United F.C.,,,,0,0,0
Folarin,Balogun,FWD,ARS,4700000,0,2,1,2.12765957446809E-07,4.25531914893617E-07,0,81691,0,1,0,0,0,0,0,0.4,23,-3,0,2,3,0,0,0,0,0,0,0,0,0.3,62383,0,-1,0,0,69,0,0,0,2,Newcastle,Everton,,,,0,0,1.9
Patrick,Bamford,FWD,LEE,7700000,0,28,3.1,4.02597402597403E-07,3.63636363636364E-06,0,2047448,2,14,0,0,0,2,0,3.6,185,-3,0,28,3,0,0,0,2,0,0,0,2,2.8,904390,0,-1,0,0,557,60,0,0,90,Brighton,Brentford F.C.,,,,0,0,47.9
Scott,Banks,MID,CRY,4500000,0,0,0,0,0,0,5950,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6806,0,-1,0,0,0,17,0,0,0,Aston Villa,Everton,Man Utd,,,0,0,0
Jamal,Baptiste,DEF,WHU,3900000,0,0,0,0,0,0,23286,0,0,0,0,0,0,0,0,106,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,28905,0,-1,0,0,0,301,0,0,0,Man City,Brighton,,,,0,0,0
Shandon,Baptiste,MID,BRE,4900000,0,34,0.944444444444444,1.92743764172336E-07,6.93877551020408E-06,0,10430,0,14,0,0,0,1,0,6.9,20,-1,0,34,1,0,0,0.2,2,0,2,0,0,0,8953,0,-1,0,0,879,9,0,1,115,Everton,Leeds United F.C.,,,,0.5,0.5,39.6
Phil,Bardsley,DEF,BUR,3900000,0,0,0,0,0,0,73207,0,0,0,0,0,0,0,0,125,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,43610,0,-1,0,0,0,101,0,0,0,Tottenham,Aston Villa,Newcastle,,,0,0,0
Ross,Barkley,MID,CHE,5200000,0,7,0.194444444444444,3.73931623931624E-08,1.34615384615385E-06,0,13282,0,1,0,0,0,0,0,1.3,14,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,5898,0,-1,0,0,150,31,0,0,18,Leicester,Watford,,,,0.1,0.1,16.3
Ashley,Barnes,FWD,BUR,5200000,2,22,0.628571428571429,1.20879120879121E-07,4.23076923076923E-06,0,239009,4,16,0,0,0,0,0,4.2,601,-3,0,22,3,0.2,0,0.8,0,0,1,0,0,0.8,145788,0,-1,0,0,633,1859,0,0,17,Tottenham,Aston Villa,Newcastle,,,0.6,0.3,27.4
Harvey,Barnes,MID,LEI,6500000,16,130,4.3,6.61538461538462E-07,2E-05,0,1298522,2,30,0,0,0,6,0,20,2474,-5,0,130,5,0.8,0,5.4,10,0,7,0,11,4,682147,0,-1,0,2,1992,12684,0,0,358,Watford,Chelsea,Southampton,,,8.6,5.4,190.5
Lewis,Bate,MID,LEE,4500000,0,3,0.0833333333333333,1.85185185185185E-08,6.66666666666667E-07,0,129054,0,4,0,0,0,0,0,0.7,12,0,0,3,0,0.1,0,0.4,0,0,0,0,0,0,131482,0,-1,0,0,145,14,0,0,4,Brighton,Brentford F.C.,,,,0,0,0.8
Michy,Batshuayi,FWD,CHE,5500000,0,0,0,0,0,0,14289,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,-1,0,0,0,0,0,0,0,Leicester,Watford,,,,0,0,0
Owen,Beck,DEF,LIV,4000000,0,0,0,0,0,0,21304,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,21271,0,-1,0,0,0,12,0,0,0,Southampton,Wolverhampton,,,,0,0,0
Jan,Bednarek,DEF,SOU,4400000,0,94,3,6.81818181818182E-07,2.13636363636364E-05,0,263187,10,52,0,0,0,4,0,21.4,1142,-1,0,94,1,0.1,0,0.4,15,0,7,0,0,1.4,294262,1,-1,0,2,2629,714,0,0,499,Liverpool,Leicester,,,,4.4,2,111.2
Asmir,Begovic,GLK,EVE,4000000,0,12,0.342857142857143,8.57142857142857E-08,3E-06,0,222388,0,3,0,7,0,0,0,3,543,0,0,12,0,0,0,0,3,0,1,0,0,2.3,230020,0,-1,0,0,180,193,0,0,43,Brentford F.C.,Crystal Palace,Arsenal,,,0.4,0.2,5.3
Hector,Bellerin,DEF,ARS,4800000,0,0,0,0,0,0,70779,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3737,0,-1,0,0,0,0,0,0,0,Newcastle,Everton,,,,0,0,0
Said,Benrahma,MID,WHU,5900000,0,138,4.3,7.28813559322034E-07,2.33898305084746E-05,0,4273014,0,27,0,0,0,8,0,23.4,7342,-1,0,138,1,0.9,0,5.2,15,0,9,0,6,10.8,4288576,0,-1,0,4,2162,190,0,0,441,Man City,Brighton,,,,0,0,177.6
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Aston Villa,Newcastle,,,0,0,0
Rodrigo,Bentancur,MID,TOT,4900000,3,41,1.13888888888889,2.32426303854875E-07,8.36734693877551E-06,0,12728,5,12,0,0,0,0,0,8.4,213,-1,0,41,1,0.6,0,3,2,0,8,0,2,0.1,19662,0,-1,0,0,1288,479,0,0,220,Burnley,Norwich,,,,0.7,0.6,59.7
Christian,Benteke,FWD,CRY,5900000,1,57,1.62857142857143,2.76029055690073E-07,9.66101694915254E-06,0,546381,3,19,0,0,0,4,0,9.7,377,-6,0,57,6,0.1,0,0.3,6,0,4,0,1,1.2,504192,0,-1,0,1,1123,300,0,0,173,Aston Villa,Everton,Man Utd,,,1.7,1.3,94
Steven,Bergwijn,MID,TOT,5900000,0,54,1.5,2.54237288135593E-07,9.15254237288136E-06,0,175217,1,6,0,0,0,3,0,9.2,149,-1,0,54,1,0.1,0,0.6,3,0,3,0,2,0.4,154080,0,-1,0,1,531,95,0,0,138,Burnley,Norwich,,,,1.1,0.9,53.7
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Crystal Palace,Arsenal,,,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,West Ham,,,,0,0,0
,Bernardo,MID,MCI,7000000,2,153,4.5,6.42857142857143E-07,2.18571428571429E-05,0,3413608,6,22,0,0,0,8,0,21.9,12005,0,0,153,0,0.4,0,2.8,15,0,16,0,8,14.1,4408001,0,-1,0,3,2789,6882,0,0,647,West Ham,Aston Villa,,,,3.5,4.8,253.5
Ryan,Bertrand,DEF,LEI,4600000,0,4,1,2.17391304347826E-07,8.69565217391304E-07,0,149743,1,7,0,0,0,0,0,0.9,19,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,19449,0,-1,0,0,337,9,0,0,32,Watford,Chelsea,Southampton,,,0,0,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,5313,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6710,0,-1,0,0,0,27,0,0,0,Leicester,Watford,,,,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,4,1,2.27272727272727E-07,9.09090909090909E-07,0,11411,0,0,0,0,0,0,0,0.9,9,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,7635,0,-1,0,0,36,0,0,0,11,Everton,Leeds United F.C.,,,,0,0,0.8
Mika,Biereth,FWD,ARS,4500000,0,0,0,0,0,0,17341,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0.2,32224,0,-1,0,0,0,509,0,0,0,Newcastle,Everton,,,,0,0,0
Yves,Bissouma,MID,BHA,4400000,8,65,2.6,5.90909090909091E-07,1.47727272727273E-05,0,1779928,10,27,0,0,0,1,0,14.8,803,-1,0,65,1,1,0,4.4,9,0,7,0,2,4.7,1169160,0,-1,0,1,2065,2892,0,0,343,Leeds United F.C.,West Ham,,,,2.1,1.7,71.8
Adrian,Blake,MID,WAT,4500000,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,-1,0,0,0,19,0,0,0,Leicester,Chelsea,,,,0,0,0
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,9573,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11900,0,-1,0,0,0,30,0,0,0,Crystal Palace,Burnley,Man City,,,0,0,0
Willy,Boly,DEF,WOL,4900000,2,16,0.444444444444444,9.0702947845805E-08,3.26530612244898E-06,0,16313,1,17,0,0,0,0,0,3.3,259,-1,0,16,1,0.2,0,1.2,0,0,1,0,0,0.1,14485,0,-1,0,0,810,128,0,0,142,Norwich,Liverpool,,,,0.2,0.3,20.3
Jamie,Bowden,MID,TOT,4500000,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,-1,0,0,0,10,0,0,0,Burnley,Norwich,,,,0,0,0
Jarrod,Bowen,MID,WHU,6800000,14,204,5.8,8.52941176470588E-07,3E-05,0,3641871,6,43,0,0,0,12,0,30,2433,3,0,204,-3,1.3,0,8.5,24,0,8,0,17,12.6,4546461,0,-1,0,6,2897,87208,0,0,580,Man City,Brighton,,,,5.4,6.4,264.7
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,-1,0,0,0,9,0,0,0,Southampton,Wolverhampton,,,,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,-3,7,0.2,5E-08,1.75E-06,0,46885,0,12,0,0,0,1,0,1.8,124,0,0,7,0,-0.1,0,-0.4,1,0,0,0,0,0.3,56383,0,-1,0,0,297,91,0,1,39,Brentford F.C.,Crystal Palace,Arsenal,,,0.2,0.1,11.7
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5388,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Crystal Palace,Arsenal,,,0,0,0
Armando,Broja,FWD,SOU,5300000,2,92,2.9,5.47169811320755E-07,1.73584905660377E-05,0,1803750,2,37,0,0,0,6,0,17.4,8649,3,0,92,-3,0.3,0,1.6,11,0,5,0,2,8.1,2453952,0,-1,0,1,1969,8329,0,0,234,Liverpool,Leicester,,,,2.4,2.4,115.6
Josh,Brownhill,MID,BUR,4300000,2,88,2.7,6.27906976744186E-07,2.04651162790698E-05,0,873027,10,42,0,0,0,2,0,20.5,3652,-2,0,88,2,1,0,4.5,8,0,7,0,3,3.5,857174,0,-1,0,3,2790,5467,0,0,413,Tottenham,Aston Villa,Newcastle,,,3.6,2.8,138.4
,Bruno Guimaraes,MID,NEW,5000000,11,65,1.80555555555556,3.61111111111111E-07,1.3E-05,0,100395,4,12,0,0,0,5,0,13,1951,0,0,65,0,1.2,0,5.8,11,0,4,0,1,2.1,286072,0,-1,0,3,941,20171,0,0,235,Arsenal,Burnley,,,,1.2,1.1,87.7
Lewis,Brunt,MID,LEI,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,668,0,1,0,0,0,0,0,0.2,8,0,0,1,0,0,0,0.1,0,0,0,0,0,0,965,0,-1,0,0,23,16,0,0,2,Watford,Chelsea,Southampton,,,0,0,0.6
,Bryan,MID,TOT,5700000,0,9,1,1.75438596491228E-07,1.57894736842105E-06,0,13730,0,1,0,0,0,0,0,1.6,6,-3,0,9,3,0,0,0,0,0,0,0,0,0.1,5361,0,-1,0,0,86,0,0,0,32,Burnley,Norwich,,,,0,0,8.5
,Buendia,MID,AVL,6100000,1,98,3,4.91803278688525E-07,1.60655737704918E-05,0,538034,1,28,0,0,0,3,0,16.1,5579,-4,0,98,4,0.6,0,3.5,8,0,7,0,6,1.4,243154,0,-1,0,2,1710,513,0,0,346,Crystal Palace,Burnley,Man City,,,5.9,1.6,151.7
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,25212,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.1,28352,0,-1,0,0,0,154,0,0,0,Norwich,Liverpool,,,,0,0,0
Dan,Burn,DEF,NEW,4400000,6,90,3.2,7.27272727272727E-07,2.04545454545455E-05,0,211269,8,29,0,0,0,1,0,20.5,670,-1,0,90,1,1,0,4.2,6,0,9,0,1,1,296574,0,-1,0,1,2371,3641,0,0,440,Arsenal,Burnley,,,,4.1,3.1,91.6
Jack,Butland,GLK,CRY,4400000,3,28,0.8,1.81818181818182E-07,6.36363636363636E-06,0,157843,0,10,0,14,0,0,0,6.4,326,-1,0,28,1,0.3,0,1.5,3,0,1,0,0,0.4,152682,0,-1,1,1,675,112,0,0,119,Aston Villa,Everton,Man Utd,,,0.8,0.4,13.7
Sam,Byram,DEF,NOR,4400000,2,21,0.583333333333333,1.32575757575758E-07,4.77272727272727E-06,0,4804,2,25,0,0,0,0,0,4.8,27,-1,0,21,1,0.2,0,1,0,0,2,0,0,0,3953,0,-1,0,0,988,39,0,0,163,Wolverhampton,Tottenham,,,,0.3,0.3,39.3
Willy,Caballero,GLK,SOU,4200000,0,2,0.0555555555555556,1.32275132275132E-08,4.76190476190476E-07,0,8546,1,5,0,6,0,0,0,0.5,16,-3,0,2,3,0,0,0,0,0,0,0,0,0,10475,0,-1,0,0,180,38,0,0,23,Liverpool,Leicester,,,,0,0,5.4
