FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Marc,Leonard,MID,BHA,4500000,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,-1,0,0,0,13,0,0,0,Leicester,Watford,Man Utd,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,GLK,SOU,3900000,0,0,0,0,0,0,3573,0,0,0,0,0,0,0,0,308,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7765,0,-1,0,0,0,2233,0,0,0,Man City,Tottenham,Man Utd,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,10,0.5,1.19047619047619E-07,2.38095238095238E-06,0,16416,1,4,0,0,0,0,0,2.4,164,-3,0,10,3,0,0,0,0,0,1,0,0,0.1,8998,0,-1,0,0,261,91,0,0,39,Leeds United F.C.,Everton,Aston Villa,West Ham,Brentford F.C.,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,5.6
Victor,Lindelof,DEF,MUN,4800000,0,37,2.5,5.20833333333333E-07,7.70833333333333E-06,0,100766,2,25,0,0,0,0,0,7.7,1407,-2,0,37,2,0.2,0,1,1,0,3,0,2,0.5,77546,0,-1,0,0,1266,374,0,0,270,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,0,3.1,4,2.8,1.2,3.2,3,3.2,1.7,2.4,2,2.5,2.6,2.6,2.6,1.6,33.8
Jesse,Lingard,MID,MUN,6700000,0,20,0.952380952380952,1.42146410803127E-07,2.98507462686567E-06,0,147111,0,4,0,0,0,2,0,3,874,-3,0,20,3,0,0,0.3,1,0,0,0,0,1,56350,0,-1,0,0,89,704,0,0,67,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,17
Tino,Livramento,DEF,SOU,4300000,0,54,3,6.97674418604651E-07,1.25581395348837E-05,0,1684219,2,28,0,0,0,1,0,12.6,57561,3,0,54,-3,0,0,0,2,0,5,0,1,10.5,2343739,0,-1,0,0,1615,1008,0,0,296,Man City,Tottenham,Man Utd,Everton,Norwich,4.2,3.2,3,3.7,3.3,2.3,2.2,3.4,3,3.9,3.9,2.8,3.2,3.2,4.4,2,67
Diego,Llorente,DEF,LEE,4500000,1,39,2.6,5.77777777777778E-07,8.66666666666667E-06,0,80564,6,22,0,0,0,1,0,8.7,864,0,0,39,0,0.1,0,0.5,4,0,3,0,0,0.3,88683,0,-1,0,1,1267,222,0,0,229,Newcastle,Aston Villa,Everton,Man Utd,Liverpool,2,1.9,2.1,5.4,3.5,1.6,2.6,2.4,2.5,1.4,3.2,1.4,3.4,2.2,2.7,2.6,34.3
Hugo,Lloris,GLK,TOT,5400000,2,84,4.2,7.77777777777778E-07,1.55555555555556E-05,0,903515,0,24,0,56,0,0,0,15.6,12174,-1,0,84,1,0.3,0,1.5,8,0,8,0,0,8.6,1106679,0,-1,0,2,1800,5320,0,0,383,Chelsea,Southampton,Wolverhampton,Man City,Burnley,5.3,5,4.9,10,4.9,5.8,4.9,5.9,4.2,4,5.3,5.1,4.6,5,6.2,3.9,46.3
Giovani,Lo Celso,MID,TOT,5900000,0,11,1.2,2.03389830508475E-07,1.86440677966102E-06,0,17396,0,5,0,0,0,0,0,1.9,252,-1,0,11,1,0.1,0,0.5,0,0,0,0,0,0.1,7998,0,-1,0,0,231,61,0,0,41,Chelsea,Southampton,Wolverhampton,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8
Jurgen,Locadia,FWD,BHA,4400000,0,1,1,2.27272727272727E-07,2.27272727272727E-07,0,215058,0,0,0,0,0,0,0,0.2,5288,-1,0,1,1,0,0,0,0,0,0,0,0,1.3,309704,0,-1,0,0,22,0,0,0,0,Leicester,Watford,Man Utd,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,0,30,1.30434782608696,2.41545893719807E-07,5.55555555555556E-06,0,31194,1,9,0,0,0,0,0,5.6,257,-1,0,30,1,0,0,0,1,0,2,0,3,0.1,29067,0,-1,0,0,692,51,0,0,130,Tottenham,Crystal Palace,Burnley,Newcastle,Norwich,0.7,0,0,0.7,0,0.7,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,39.2
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,4463,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6760,0,-1,0,0,0,35,0,0,0,Aston Villa,Newcastle,Leeds United F.C.,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,142945,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0.2,140451,0,-1,0,0,0,214,0,0,0,Arsenal,Watford,Man Utd,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,4,0.19047619047619,3.52733686067019E-08,7.40740740740741E-07,0,34297,0,1,0,0,0,0,0,0.7,459,-1,0,4,1,0,0,0,0,0,0,0,0,0.2,26368,0,-1,0,0,106,319,0,0,4,Man City,Tottenham,Man Utd,Everton,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.4
Ademola,Lookman,MID,LEI,6000000,3,39,2.05263157894737,3.42105263157895E-07,6.5E-06,0,171474,1,23,0,0,0,3,0,6.5,5277,0,0,39,0,0.4,0,2.5,1,0,1,0,0,0.5,210138,0,-1,0,0,876,846,0,0,130,Brighton,Liverpool,West Ham,Wolverhampton,Leeds United F.C.,1.4,1,1.2,1.7,0,1.4,1,1.4,1.2,1.9,1.5,1.7,1,1.4,1.8,1.8,69.4
Jonas,Lossl,GLK,BRE,4500000,1,2,0.0909090909090909,2.02020202020202E-08,4.44444444444444E-07,0,195,0,5,0,2,0,0,0,0.4,88,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,673,0,-1,0,0,180,229,0,0,21,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Imran,Louza,MID,WAT,5200000,0,9,0.473684210526316,9.10931174089069E-08,1.73076923076923E-06,0,134157,2,12,0,0,0,0,0,1.7,257,-3,0,9,3,0,0,0,0,0,1,0,0,0,132268,0,-1,0,0,423,40,0,0,60,Norwich,Burnley,West Ham,Brighton,Aston Villa,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,21.3
Matthew,Lowton,DEF,BUR,4400000,0,55,3.2,7.27272727272727E-07,1.25E-05,0,288954,2,27,0,0,0,1,0,12.5,6057,-1,0,55,1,0,0,0,5,0,3,0,3,2,265837,0,-1,0,1,1514,2509,0,0,292,Arsenal,Watford,Man Utd,Liverpool,Brighton,5.4,3.3,4.7,7.8,1.9,4.2,3.6,3.4,4.5,2.6,3.4,3.3,2,3.8,3.6,2.8,67.1
,Lucas Moura,MID,TOT,6500000,1,61,3.2,4.92307692307692E-07,9.38461538461539E-06,0,535622,2,14,0,0,0,2,0,9.4,32374,0,1,61,0,0.2,0,1.5,4,0,7,0,3,5.4,910862,0,-1,0,1,1332,5419,-1,0,222,Chelsea,Southampton,Wolverhampton,Man City,Burnley,2.1,3.6,3.2,4.1,2,2.9,2.4,2.6,4,2.3,2.9,2.3,2.9,1.6,3.7,2.9,99.6
,Luis Diaz,MID,LIV,8000000,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11677,0,-1,0,0,0,11677,0,0,0,Crystal Palace,Leicester,Burnley,Norwich,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romelu,Lukaku,FWD,CHE,11500000,2,59,3.7,3.21739130434783E-07,5.1304347826087E-06,0,4146449,0,8,0,0,0,5,0,5.1,46006,0,0,59,0,0.2,0,2,9,0,5,0,1,9.4,3904085,0,-1,0,1,1087,5886,0,0,211,Tottenham,Crystal Palace,Burnley,Newcastle,Norwich,3.5,0,0,3.4,0,3.8,4.3,4.2,4,3.8,4.7,3.7,4.5,2.7,4.4,4.8,93.1
,Lyanco,DEF,SOU,4400000,1,10,0.476190476190476,1.08225108225108E-07,2.27272727272727E-06,0,1998,2,12,0,0,0,0,0,2.3,17,-1,0,10,1,0.2,0,1,0,0,0,0,0,0,1766,0,-1,0,0,546,23,0,0,77,Man City,Tottenham,Man Utd,Everton,Norwich,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,17.3
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9402,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Everton,Aston Villa,West Ham,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,2,59,2.80952380952381,5.30098831985624E-07,1.11320754716981E-05,0,83016,1,10,0,0,0,4,0,11.1,5690,-2,0,59,2,0.7,0,3.7,8,0,2,0,2,0.8,112695,0,-1,0,1,839,3236,0,0,233,Leicester,Watford,Man Utd,Burnley,Aston Villa,0,0,5.3,2.7,2.6,2.6,1.5,1.5,3,1.7,1.9,2.7,2.9,1.7,1.9,1.8,84.1
James,Maddison,MID,LEI,7000000,2,92,4.6,6.57142857142857E-07,1.31428571428571E-05,0,1505755,2,28,0,0,0,6,0,13.1,54784,0,0,92,0,0.7,0,5,11,0,3,0,5,13.8,1795957,0,-1,0,3,1339,23577,0,0,307,Brighton,Liverpool,West Ham,Wolverhampton,Leeds United F.C.,4.8,2.9,4.3,5.6,0,5,3.5,5,4.5,6.1,5.2,5.6,3.9,4.8,5.9,5.8,117.3
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,1233,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1544,0,-1,0,0,0,53,0,0,0,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,5,46,2.6,4.81481481481482E-07,8.51851851851852E-06,0,893299,5,24,0,0,0,0,0,8.5,4268,-1,0,46,1,0.4,0,2,3,0,6,0,0,4.9,276301,0,-1,0,0,1503,4341,0,1,276,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,2.6,3.3,4.2,3,1.3,3.4,3.1,3.4,1.8,2.6,2.2,2.6,2.8,2.8,2.7,1.7,49.6
Riyad,Mahrez,MID,MCI,8600000,0,77,3.5,4.06976744186047E-07,8.95348837209302E-06,0,992768,0,9,0,0,0,6,0,9,4731,-4,0,77,4,0,0,0,5,0,3,0,5,2.4,525118,0,-1,0,2,839,10061,0,0,291,Southampton,Brentford F.C.,Norwich,Tottenham,Everton,3,3.3,3.7,3.4,2.4,2.5,2.8,3.1,3.2,2.3,3.8,4.1,2.5,4.3,2.4,3.7,124.3
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,1.5,2.88461538461538E-07,2.30769230769231E-06,0,9421,0,4,0,0,0,0,0,2.3,95,-3,0,12,3,0,0,0,0,0,2,0,0,0,4745,0,-1,0,0,263,0,0,0,44,Burnley,Wolverhampton,Brentford F.C.,Wolverhampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
Sadio,Mane,MID,LIV,11700000,0,97,4.8,4.1025641025641E-07,8.29059829059829E-06,0,766598,2,18,0,0,0,8,0,8.3,5386,-3,0,97,3,0,0,0,2,0,9,0,3,2.1,561374,0,-1,0,1,1710,1015,0,0,277,Crystal Palace,Leicester,Burnley,Norwich,Leeds United F.C.,0,5.1,4.9,12.1,0,4.7,4.8,4.4,6.5,3.3,4.6,5.2,5.3,5.6,4.7,5.7,183.8
Javier,Manquillo,DEF,NEW,3900000,4,32,2.5,6.41025641025641E-07,8.20512820512821E-06,0,902106,5,22,0,0,0,1,0,8.2,6571,-1,0,32,1,0.5,0,2,0,0,1,0,3,5.6,630771,0,-1,0,0,1062,6644,0,0,182,Leeds United F.C.,Everton,Aston Villa,West Ham,Brentford F.C.,2.3,2.8,2.7,2.3,2.5,2.5,2.8,2.4,2.5,2.3,2.1,1.7,3.5,2.8,3,2.7,35.3
Fernando,Marcal,DEF,WOL,4200000,0,47,2.35,5.5952380952381E-07,1.11904761904762E-05,0,866591,2,8,0,0,0,0,0,11.2,5477,-3,0,47,3,0,0,0,3,0,5,0,2,1.8,973993,0,-1,0,1,954,1893,0,0,187,Brentford F.C.,Arsenal,Tottenham,Leicester,Arsenal,2.6,2.4,2.7,3.8,2.5,1.8,2.2,2.6,2,1.3,2.6,2.8,1.9,2.9,1.9,2.9,26.3
Solomon,March,MID,BHA,5300000,1,32,1.52380952380952,2.87511230907457E-07,6.0377358490566E-06,0,12706,1,12,0,0,0,0,0,6,146,-2,0,32,2,0.2,0,1,0,0,3,0,1,0.1,7901,0,-1,0,0,892,29,0,0,125,Leicester,Watford,Man Utd,Burnley,Aston Villa,0.8,0,2,1,1,1,0.8,0.8,1.2,0.8,0.8,1,1.1,0.8,0.8,0.8,60.2
Pablo,Mari,DEF,ARS,4200000,0,1,0.5,1.19047619047619E-07,2.38095238095238E-07,0,14418,1,4,0,0,0,0,0,0.2,161,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5760,0,-1,0,0,180,14,0,0,35,Burnley,Wolverhampton,Brentford F.C.,Wolverhampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1423,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,-1,0,0,0,0,0,0,0,Chelsea,Southampton,Wolverhampton,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,28415,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Arsenal,Tottenham,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,-1,0,0,0,53,0,0,0,Everton,Leeds United F.C.,Newcastle,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,1,14,1.8,2.36842105263158E-07,1.84210526315789E-06,0,146136,0,3,0,0,0,1,0,1.8,907,-4,0,14,4,0,0,0.3,2,0,0,0,0,0.6,30481,0,-1,0,0,207,307,0,0,40,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Crystal Palace,Man City,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5400000,3,60,3,5.55555555555556E-07,1.11111111111111E-05,0,464655,1,9,0,0,0,4,0,11.1,29943,-1,0,60,1,0.6,0,3,3,0,5,0,3,6.5,1032625,0,-1,0,1,867,15486,0,0,183,Burnley,Wolverhampton,Brentford F.C.,Wolverhampton,Watford,3.4,2.7,0,5.8,0,2.9,2.6,2,1.9,2.7,2.1,2.2,1.6,2.8,2.5,2.7,83.8
Emiliano,Martinez,GLK,AVL,5500000,5,75,3.8,6.90909090909091E-07,1.36363636363636E-05,0,2114202,3,29,0,56,0,0,0,13.6,10540,0,0,75,0,0.6,0,3.5,7,0,6,0,0,12.6,574623,0,-1,1,1,1800,12903,0,0,375,Everton,Leeds United F.C.,Newcastle,Watford,Brighton,3.8,5.5,2.3,3.2,4.1,4.4,4.3,5.4,4.1,5.7,5.6,3,4.6,4.4,4.5,4.6,48.4
Adam,Masina,DEF,WAT,4300000,0,12,1.1,2.55813953488372E-07,2.7906976744186E-06,0,13714,0,20,0,0,0,0,0,2.8,58,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,6984,0,-1,0,0,866,20,0,0,119,Norwich,Burnley,West Ham,Brighton,Aston Villa,1.4,0.7,0.6,1.2,0.7,0.8,0.6,0.7,0.9,0.9,0.8,0.9,1,0.6,0.6,0.9,29.2
Arthur,Masuaku,DEF,WHU,4400000,0,27,1.22727272727273,2.78925619834711E-07,6.13636363636364E-06,0,33442,1,9,0,0,0,1,0,6.1,1794,-1,0,27,1,0.4,0,1.7,3,0,1,0,1,0.3,54382,0,-1,0,1,499,192,0,0,132,Man Utd,Watford,Leicester,Newcastle,Wolverhampton,0.8,0.6,0.6,0.6,0.7,1,0.8,0.9,0.9,0.9,1.2,1,1,0.6,1.1,0.7,24.3
Juan,Mata,MID,MUN,4700000,0,0,0,0,0,0,6638,0,0,0,0,0,0,0,0,68,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3721,0,-1,0,0,0,61,0,0,0,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,5,16,0.761904761904762,1.46520146520147E-07,3.07692307692308E-06,0,21406,0,6,0,0,0,1,0,3.1,968,-3,0,16,3,0.6,0,3,0,0,1,0,1,0.2,22190,0,-1,0,0,297,3518,0,0,54,Liverpool,Norwich,Brentford F.C.,Chelsea,Watford,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.4,24.2
Nemanja,Matic,MID,MUN,4300000,0,25,1.19047619047619,2.76854928017719E-07,5.81395348837209E-06,0,52783,2,14,0,0,0,0,0,5.8,645,-2,1,25,2,0.2,0,0.7,0,0,0,0,2,0.3,46652,0,-1,0,0,759,1022,-1,0,137,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,0.6,0.6,1.2,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,31.3
Joel,Matip,DEF,LIV,4900000,2,63,3.7,7.55102040816327E-07,1.28571428571429E-05,0,517965,1,15,0,0,0,0,0,12.9,7025,-1,0,63,1,0.8,0,4,2,0,8,0,0,2.5,624814,0,-1,0,0,1530,16481,0,0,345,Crystal Palace,Leicester,Burnley,Norwich,Leeds United F.C.,2.5,3.8,4.4,9.6,0,4.9,4.1,4,3,4.6,3.4,4.8,2.3,5.4,2.9,4,65.5
Remi,Matthews,GLK,CRY,3900000,0,0,0,0,0,0,17860,0,0,0,0,0,0,0,0,291,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,27345,0,-1,0,0,0,950,-1,0,0,Liverpool,Norwich,Brentford F.C.,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,5,79,4,6.15384615384615E-07,1.21538461538462E-05,0,919934,4,18,0,0,0,7,0,12.2,36779,0,0,79,0,0.6,0,3.7,11,0,5,0,3,6.7,1286702,0,-1,0,2,1492,27621,0,0,248,Leicester,Watford,Man Utd,Burnley,Aston Villa,4.9,0,10.2,4.7,4.6,4.3,3.6,3.4,5,3.4,3.4,4.9,3.8,3.9,5.1,4.3,103.7
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Wolverhampton,Brentford F.C.,Wolverhampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,3900000,0,0,0,0,0,0,2767,0,0,0,0,0,0,0,0,77,-1,0,0,1,0,0,0,0,0,0,0,0,0,2865,0,-1,0,0,0,67,0,0,0,Southampton,Brentford F.C.,Norwich,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5300000,5,67,3.4,6.41509433962264E-07,1.26415094339623E-05,0,628874,2,30,0,0,0,3,0,12.6,3652,-2,0,67,2,0.7,0,3.5,3,0,4,0,3,1.2,631415,0,-1,0,0,1661,2227,0,0,174,Wolverhampton,Man City,Crystal Palace,Arsenal,Newcastle,3.3,1.9,4,2.1,4.1,3.5,3.8,2.5,2.6,2.7,3.9,3.3,2.9,3.7,2.3,3.1,98.3
James,McArthur,MID,CRY,4300000,0,33,3,6.97674418604651E-07,7.67441860465116E-06,0,496202,3,12,0,0,0,0,0,7.7,2685,-2,0,33,2,0,0,0,4,0,4,0,2,1.2,536920,0,-1,0,0,950,537,0,0,171,Liverpool,Norwich,Brentford F.C.,Chelsea,Watford,0,2.4,1.8,5.1,3.5,2.5,2.1,2.2,2.9,1.6,1.5,2.9,1.9,3.7,1.8,2.3,42.2
James,McAtee,MID,MCI,4400000,0,1,0.0454545454545455,1.03305785123967E-08,2.27272727272727E-07,0,272,0,0,0,0,0,0,0,0.2,14,-1,0,1,1,0,0,0,0,0,0,0,0,0,326,0,-1,0,0,3,8,0,0,2,Southampton,Brentford F.C.,Norwich,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,152,0,0,0,0,0,0,0,0.2,19,0,0,1,0,0,0,0,0,0,0,0,0,0,227,0,-1,0,0,2,14,0,0,3,Brighton,Liverpool,West Ham,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4500000,0,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,1458,0,1,0,0,0,0,0,0.2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1595,0,-1,0,0,9,6,0,0,3,Newcastle,Aston Villa,Everton,Man Utd,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,483512,1,21,0,39,0,0,0,12,6001,-1,0,53,1,0,0,0,3,0,5,0,0,1.7,469733,0,-1,0,0,1350,133,0,0,260,Man City,Tottenham,Man Utd,Everton,Norwich,0,0,0,0,0,3,2.8,4.1,3.8,4.8,4.8,3.6,4,4,5.1,2.6,31.7
Jon,McCracken,GLK,NOR,4000000,0,0,0,0,0,0,48957,0,0,0,0,0,0,0,0,28849,0,0,0,0,0,0,0,0,0,0,0,0,0.1,56081,0,-1,0,0,0,35084,0,0,0,Watford,Crystal Palace,Man City,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,4000000,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,-1,0,0,0,65,0,0,0,Leicester,Watford,Man Utd,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5800000,3,64,3.6,6.20689655172414E-07,1.10344827586207E-05,0,298533,5,26,0,0,0,3,0,11,3208,-2,0,64,2,0.3,0,1.5,8,0,5,0,2,1.2,299060,0,-1,0,2,1566,1843,0,0,264,Everton,Leeds United F.C.,Newcastle,Watford,Brighton,2.3,3.6,3.4,4.5,3,4.3,2.3,3.6,3.7,3.8,2.7,2.5,4.6,3.1,4.5,1.9,90.3
Michael,McGovern,GLK,NOR,3900000,0,0,0,0,0,0,64496,0,0,0,0,0,0,0,0,22178,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,70006,0,-1,0,0,0,30609,0,0,0,Watford,Crystal Palace,Man City,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4300000,0,1,0.05,1.16279069767442E-08,2.32558139534884E-07,0,38021,0,0,0,0,0,0,0,0.2,1964,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,66196,0,-1,0,0,3,2866,0,0,3,Newcastle,Aston Villa,Everton,Man Utd,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,2,41,2,4.08163265306122E-07,8.36734693877551E-06,0,16457,2,39,0,0,0,0,0,8.4,224,-1,0,41,1,0.3,0,1.3,0,0,4,0,0,0.1,16244,0,-1,0,0,1734,96,0,0,180,Watford,Crystal Palace,Man City,Liverpool,Southampton,1.7,1.9,1,1,1.1,1.4,1,1.1,1.2,1.8,1.1,2,1.1,1.1,1.5,1.5,51.7
Dwight,McNeil,MID,BUR,5700000,3,43,2.4,4.21052631578947E-07,7.54385964912281E-06,0,43493,1,27,0,0,0,0,0,7.5,491,-3,0,43,3,0.3,0,1.5,1,0,4,0,1,0.2,32927,0,-1,0,0,1594,544,0,0,227,Arsenal,Watford,Man Utd,Liverpool,Brighton,3.7,1.5,1.3,3.6,1.4,1.5,1.4,2.3,1.3,1.9,1.2,2,2.2,2.2,1.3,2.6,85.8
Scott,McTominay,MID,MUN,5400000,3,46,2.4,4.44444444444444E-07,8.51851851851852E-06,0,71625,5,20,0,0,0,1,0,8.5,1394,-1,0,46,1,0.4,0,2,2,0,6,0,1,0.4,52231,0,-1,0,1,1458,2870,0,0,241,West Ham,Burnley,Southampton,Brighton,Leeds United F.C.,1.2,2,3.4,1.6,2.1,1.2,1.6,1.2,1.4,1.5,2.2,1.4,1.5,1.9,1.2,1.7,75.6
,Mebude,FWD,WAT,4500000,0,0,0,0,0,0,13764,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Norwich,Burnley,West Ham,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
