FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Shane,Duffy,DEF,BHA,4100000,0,47,2.9,7.07317073170732E-07,1.14634146341463E-05,0,2210816,6,15,0,0,0,1,0,11.5,9400,1,0,47,-1,0,0,0.2,3,0,4,0,1,9.1,2498393,0,-1,0,1,1254,1619,0,0,259,Aston Villa,Newcastle,Liverpool,Tottenham,Man City,2.9,1.9,7.5,3.9,2.6,3,3.3,2.5,3.2,2.7,3.4,3.4,59.1
Paul,Dummett,DEF,NEW,4500000,0,7,0.291666666666667,6.48148148148148E-08,1.55555555555556E-06,0,2496,2,1,0,0,0,0,0,1.6,34,0,0,7,0,0,0,0.2,0,0,1,0,0,0,1864,0,-1,0,0,197,45,0,0,28,Brentford F.C.,Brighton,Southampton,Chelsea,Everton,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Lewis,Dunk,DEF,BHA,4800000,1,53,3.1,6.45833333333333E-07,1.10416666666667E-05,0,622575,1,19,0,0,0,0,0,11,1083,-2,0,53,2,0.2,0,0.8,7,0,6,0,0,2.1,305834,0,-1,0,1,1493,516,0,1,317,Aston Villa,Newcastle,Liverpool,Tottenham,Man City,3.2,2.1,8.1,4.2,2.9,3.3,3.6,2.8,3.5,3,3.7,3.8,48.7
,Ederson,GLK,MCI,6100000,5,115,4.4,7.21311475409836E-07,1.88524590163934E-05,0,871432,3,17,0,46,0,0,0,18.9,10500,1,0,115,-1,0.8,0,4.8,4,0,15,0,0,12,991768,0,-1,0,0,2340,3049,0,0,511,Everton,Man Utd,Crystal Palace,Brighton,Burnley,5.1,5.3,4.1,5.4,5.6,6.2,5.6,3.8,5.5,4.3,5.6,5.6,40.8
Odsonne,Edouard,FWD,CRY,6500000,0,81,3.7,5.69230769230769E-07,1.24615384615385E-05,0,1038108,1,18,0,0,0,6,0,12.5,68720,0,1,81,0,0.1,0,0.8,9,0,7,0,4,6.7,1592211,0,-1,0,2,1238,1894,-1,0,261,Burnley,Wolverhampton,Man City,Newcastle,Arsenal,4.2,3.2,3.4,3.2,4,4,3.7,5.4,3.2,4.7,3.2,3.9,108.6
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2061,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,819,0,-1,0,0,0,3,0,0,0,Everton,Man Utd,Crystal Palace,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,-1,0,0,0,9,0,0,0,Everton,Man Utd,Crystal Palace,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,-1,0,0,0,26,0,0,0,Wolverhampton,Liverpool,Aston Villa,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,1,22,0.956521739130435,1.70807453416149E-07,3.92857142857143E-06,0,160901,2,8,0,0,0,1,0,3.9,106,-4,0,22,4,0.1,0,0.5,1,0,1,0,1,0.3,83131,0,-1,0,0,392,37,0,0,61,Man City,Tottenham,Wolverhampton,Newcastle,Watford,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24.4
Anthony,Elanga,MID,MUN,4800000,3,28,1.07692307692308,2.24358974358974E-07,5.83333333333333E-06,0,30319,0,2,0,0,0,2,0,5.8,2343,-2,0,28,2,0.6,0,2.8,0,0,3,0,0,0.6,79555,0,-1,0,0,459,5425,0,0,88,Watford,Man City,Tottenham,Liverpool,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,36.4
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,49457,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0.6,76855,0,-1,0,0,0,43,0,0,0,Man Utd,Arsenal,Wolverhampton,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,10,0.384615384615385,7.25689404934688E-08,1.88679245283019E-06,0,46461,0,1,0,0,0,0,0,1.9,343,-2,0,10,2,0,0,0.2,0,0,2,0,0,0.1,41568,0,-1,0,0,280,109,0,0,39,West Ham,Brighton,Arsenal,Man Utd,Watford,0,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.8
,Elneny,MID,ARS,4400000,0,11,0.458333333333333,1.04166666666667E-07,2.5E-06,0,72242,0,6,0,0,0,0,0,2.5,144,-1,0,11,1,0,0,0,0,0,0,0,1,0.3,35834,0,-1,0,0,171,80,0,0,42,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.1
Mohamed,Elyounoussi,MID,SOU,5400000,3,59,3.1,5.74074074074074E-07,1.09259259259259E-05,0,35405,3,15,0,0,0,3,0,10.9,1058,-1,0,59,1,1,0,5.2,5,0,7,0,1,0.3,54422,0,-1,0,0,1288,3229,0,0,148,Norwich,Aston Villa,Newcastle,Watford,Burnley,3.6,5.8,3.5,2.5,1.9,2.4,2.8,2.5,3.3,2.1,2.1,1.9,99.1
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2231,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Burnley,Newcastle,Norwich,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4800000,1,56,2.8,5.83333333333333E-07,1.16666666666667E-05,0,217446,3,22,0,0,0,0,0,11.7,7086,-2,0,56,2,0.5,0,2.2,6,0,5,0,1,1.6,346006,0,-1,0,1,1494,1059,0,0,299,Leeds United F.C.,Everton,Man Utd,Brighton,West Ham,2.8,3.5,5.4,3.6,2.3,2.3,3,3.1,2.8,3.3,3.5,2.2,80
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brighton,Southampton,Leeds United F.C.,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,BRE,5500000,1,1,0.0384615384615385,6.99300699300699E-09,1.81818181818182E-07,0,10562,0,0,0,0,0,0,0,0.2,431,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,20611,0,-1,0,0,38,1404,0,0,4,Newcastle,Norwich,Burnley,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,2.8
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,7,0.28,6.51162790697674E-08,1.62790697674419E-06,0,43899,3,6,0,0,0,0,0,1.6,307,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,37006,0,-1,0,0,369,398,0,0,52,Man Utd,Arsenal,Wolverhampton,Southampton,Everton,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.9
Jonny,Evans,DEF,LEI,5400000,0,19,0.826086956521739,1.52979066022544E-07,3.51851851851852E-06,0,35041,2,16,0,0,0,1,0,3.5,70,-1,0,19,1,0,0,0,0,0,0,0,1,0.2,25947,0,-1,0,0,751,6,0,0,137,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,0,0,0,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,32.6
Eberechi,Eze,MID,CRY,5900000,0,7,0.269230769230769,4.5632333767927E-08,1.1864406779661E-06,0,120615,1,3,0,0,0,0,0,1.2,194,-1,0,7,1,0.1,0,0.4,0,0,1,0,0,0.1,121126,0,-1,0,0,138,90,0,0,22,Burnley,Wolverhampton,Man City,Newcastle,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Lukasz,Fabianski,GLK,WHU,5000000,6,94,3.6,7.2E-07,1.88E-05,0,316327,0,33,0,74,0,0,0,18.8,4434,0,0,94,0,0.8,0,3.8,5,0,7,0,0,2.8,360946,0,-1,1,2,2340,894,0,0,453,Wolverhampton,Liverpool,Aston Villa,Tottenham,Everton,3.8,4.4,4.4,4.1,4.8,4.4,4.8,4.7,4.7,3.4,5,4,58.2
,Fabinho,MID,LIV,5400000,0,72,2.76923076923077,5.12820512820513E-07,1.33333333333333E-05,0,164946,4,14,0,0,0,4,0,13.3,4221,-1,0,72,1,0.7,0,4,6,0,10,0,1,1.3,183849,0,-1,0,0,1611,1314,0,0,333,West Ham,Brighton,Arsenal,Man Utd,Watford,0,2.1,3.8,1.9,2.8,1.4,2,2.4,2.2,2.5,1.9,2.4,87.1
,Fabio Silva,FWD,WOL,5600000,2,16,0.64,1.14285714285714E-07,2.85714285714286E-06,0,77705,0,3,0,0,0,0,0,2.9,360,-4,0,16,4,0.1,0,0.8,0,0,0,0,0,0.4,35927,0,-1,0,0,233,552,0,0,34,West Ham,Crystal Palace,Watford,Everton,Leeds United F.C.,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.6
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,12,0,0,0,Brighton,Southampton,Leeds United F.C.,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
,Femenia,DEF,WAT,4300000,0,39,2.2,5.11627906976744E-07,9.06976744186047E-06,0,34147,2,31,0,0,0,0,0,9.1,738,-2,0,39,2,0.7,0,3,1,0,2,0,4,0.2,31719,0,-1,0,0,1397,198,0,0,265,Man Utd,Arsenal,Wolverhampton,Southampton,Everton,0,4.3,1.4,2.1,2.8,2.4,2.4,2.8,2.2,1.5,1.6,2.7,55.7
Evan,Ferguson,FWD,BHA,4500000,0,1,0.04,8.88888888888889E-09,2.22222222222222E-07,0,28764,0,1,0,0,0,0,0,0.2,682,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,42493,0,-1,0,0,22,1562,0,0,4,Aston Villa,Newcastle,Liverpool,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Nathan,Ferguson,DEF,CRY,4500000,0,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,1326,0,0,0,0,0,0,0,0.2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1248,0,-1,0,0,8,5,0,0,3,Burnley,Wolverhampton,Man City,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11700000,3,127,4.9,4.18803418803419E-07,1.08547008547009E-05,0,4847179,7,33,0,0,0,9,0,10.9,79202,-3,0,127,3,0.5,1,5.8,15,0,7,0,6,19.1,2394020,0,-1,0,2,2217,3644,0,0,498,Watford,Man City,Tottenham,Liverpool,Leicester,5.9,3.9,5.2,3.6,5,4.6,6.2,4.5,5.2,5.8,4.3,5.2,244.1
Alvaro,Fernandez,GLK,BRE,4500000,0,31,1.19230769230769,2.64957264957265E-07,6.88888888888889E-06,0,118161,0,24,0,49,0,0,0,6.9,1416,0,0,31,0,0,0,0,2,0,1,0,0,0.6,161687,1,-1,0,0,1080,75,0,0,218,Newcastle,Norwich,Burnley,Leicester,Chelsea,0.6,0.6,0.9,0.6,1,1,0.6,1,0.7,0.6,0.6,1,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.458333333333333,1.06589147286822E-07,2.55813953488372E-06,0,18669,0,12,0,0,0,0,0,2.6,30,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,6814,0,-1,0,0,521,27,0,0,91,Brentford F.C.,Brighton,Southampton,Chelsea,Everton,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,21.2
,Fernandinho,MID,MCI,4700000,0,31,1.19230769230769,2.53682487725041E-07,6.59574468085106E-06,0,58564,1,7,0,0,0,1,0,6.6,152,-3,0,31,3,0.2,0,0.8,2,0,3,0,1,0.3,41353,0,-1,0,0,603,97,0,0,126,Everton,Man Utd,Crystal Palace,Brighton,Burnley,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.8,0.6,0.6,35.8
Roberto,Firmino,FWD,LIV,8700000,0,49,3.3,3.79310344827586E-07,5.63218390804598E-06,0,1048463,2,8,0,0,0,4,0,5.6,9383,-3,0,49,3,0.1,0,0.5,5,0,4,0,3,2.8,732028,0,-1,0,1,748,141,0,0,203,West Ham,Brighton,Arsenal,Man Utd,Watford,0,0,5.6,3.2,3.9,2.3,2.8,4.3,2.8,3.3,2.8,2.5,75.4
,Firpo,DEF,LEE,4700000,0,11,0.44,9.36170212765957E-08,2.34042553191489E-06,0,77979,8,37,0,0,0,0,0,2.3,115,-3,0,11,3,0,0,-0.2,2,0,1,0,1,0.3,27818,1,-1,0,0,1153,169,0,0,141,Tottenham,Leicester,Aston Villa,Norwich,Wolverhampton,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,51.9
Ashley,Fletcher,FWD,WAT,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,46063,0,0,0,0,0,0,0,0.6,455,-2,0,3,2,0,0,0,0,0,0,0,0,0.3,41060,0,-1,0,0,28,450,0,0,5,Man Utd,Arsenal,Wolverhampton,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,3
Phil,Foden,MID,MCI,7900000,7,98,5.2,6.58227848101266E-07,1.24050632911392E-05,0,2067600,1,10,0,0,0,7,0,12.4,15115,-1,0,98,1,0.6,0,5,9,0,9,0,4,6.6,2431991,0,-1,0,3,1426,10986,0,0,353,Everton,Man Utd,Crystal Palace,Brighton,Burnley,4.8,4.9,5.3,5.8,6,4.5,6.8,6.7,5,7,4.6,6.3,165.8
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,43860,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2739,0,-1,0,0,0,29,0,0,0,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,3,87,3.5,5.83333333333333E-07,1.45E-05,0,549714,4,25,0,0,0,5,0,14.5,1752,0,0,87,0,0.4,0,2.2,4,0,7,0,3,1.4,580066,0,-1,0,1,1950,437,0,0,351,Wolverhampton,Liverpool,Aston Villa,Tottenham,Everton,3.5,1.8,3.7,2.5,3.5,2.8,4,2.6,3.3,3.6,2.4,3.2,129.7
Adam,Forshaw,MID,LEE,4500000,2,31,1.24,2.75555555555556E-07,6.88888888888889E-06,0,134628,3,35,0,0,0,0,0,6.9,69,0,0,31,0,0.3,0,1.4,0,0,2,0,1,0.1,138263,0,-1,0,0,1170,112,0,0,156,Tottenham,Leicester,Aston Villa,Norwich,Wolverhampton,0.7,1.3,0.9,0.7,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,42.2
Marcus,Forss,FWD,BRE,5300000,0,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,34424,0,4,0,0,0,0,0,2.1,92,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,25518,0,-1,0,0,203,0,0,0,35,Newcastle,Norwich,Burnley,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,6,33,1.32,3E-07,7.5E-06,0,90830,1,11,0,30,0,0,0,7.5,2109,-1,0,33,1,1,0,4.2,4,0,2,0,0,1.2,90586,0,-1,0,0,810,9441,0,0,157,Norwich,Aston Villa,Newcastle,Watford,Burnley,0.9,1.4,0.7,0.8,0.8,1.2,1.1,0.8,0.8,1,1.6,0.7,24.3
Ben,Foster,GLK,WAT,4100000,10,56,3.7,9.02439024390244E-07,1.36585365853659E-05,0,1536390,0,21,0,35,0,0,0,13.7,7931,1,0,56,-1,1,0,4.3,6,0,3,0,1,18.8,1074921,0,-1,1,2,1350,17436,0,0,265,Man Utd,Arsenal,Wolverhampton,Southampton,Everton,4.6,9.1,3.2,4.5,4.9,4.9,4.9,5.1,4.6,3.4,3.7,5.2,31.4
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,8802,0,0,0,0,0,0,0,0,12,-4,0,0,4,0,0,0,0,0,0,0,0,0,2167,0,-1,0,0,0,14,0,0,0,Newcastle,Norwich,Burnley,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,8,55,2.8,5.28301886792453E-07,1.0377358490566E-05,0,28211,3,16,0,0,0,1,0,10.4,1516,-2,0,55,2,1.2,0,6.2,5,0,4,0,4,0.5,52832,0,-1,0,1,1097,16368,0,0,196,Brentford F.C.,Brighton,Southampton,Chelsea,Everton,1.9,4.3,3.4,2.8,1.7,2.5,2.4,2.5,1.8,1.4,2.3,2.2,74.2
,Fred,MID,MUN,4900000,3,71,3.4,6.93877551020408E-07,1.44897959183673E-05,0,289681,4,19,0,0,0,3,0,14.5,1788,-1,0,71,1,0.5,0,2.4,4,0,7,0,4,1,314863,1,-1,0,1,1583,1136,0,0,325,Watford,Man City,Tottenham,Liverpool,Leicester,3.5,2.1,3,2,2.9,2.6,3.7,2.5,3,3.4,2.4,3,90.3
Ryan,Fredericks,DEF,WHU,4400000,0,3,0.115384615384615,2.62237762237762E-08,6.81818181818182E-07,0,11778,1,2,0,0,0,0,0,0.7,42,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.1,4989,0,-1,0,0,90,27,0,0,9,Wolverhampton,Liverpool,Aston Villa,Tottenham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
,Gabriel,DEF,ARS,5300000,0,101,4.8,9.05660377358491E-07,1.90566037735849E-05,0,586372,4,18,0,0,0,3,0,19.1,10383,3,0,101,-3,1.1,0,5.7,11,0,11,0,0,6.7,1115500,0,-1,0,3,1836,13259,0,1,443,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0,4.5,13,5.3,4.3,6.3,4.2,6.2,5.8,7,3.7,7,81.2
Conor,Gallagher,MID,CRY,6200000,2,119,5.2,8.38709677419355E-07,1.91935483870968E-05,0,3222026,6,31,0,0,0,8,0,19.2,25604,7,0,119,-7,0.6,0,3.6,16,0,5,0,6,15,4368868,0,-1,0,4,2019,15165,0,0,416,Burnley,Wolverhampton,Man City,Newcastle,Arsenal,7,6.4,4.6,5.6,6,4.6,4.3,6.3,5,7,5.1,5.3,168.7
Dwight,Gayle,FWD,NEW,5200000,0,4,0.166666666666667,3.20512820512821E-08,7.69230769230769E-07,0,32199,0,0,0,0,0,0,0,0.8,199,-3,0,4,3,0,0,0,0,0,0,0,0,0.1,23155,0,-1,0,0,28,214,0,0,11,Brentford F.C.,Brighton,Southampton,Chelsea,Everton,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,1,2.27272727272727E-07,6.81818181818182E-07,0,4398,0,2,0,0,0,0,0,0.7,33,-1,0,3,1,0,0,0,0,0,0,0,0,0,3008,0,-1,0,0,65,25,0,0,10,Man City,Tottenham,Wolverhampton,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Joe,Gelhardt,FWD,LEE,4600000,0,24,0.96,2.08695652173913E-07,5.21739130434783E-06,0,381301,3,16,0,0,0,1,0,5.2,7042,1,0,24,-1,0,0,0.2,2,0,0,0,3,2.4,571692,0,-1,0,0,385,7793,0,0,68,Tottenham,Leicester,Aston Villa,Norwich,Wolverhampton,0.5,1,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,34.8
Saman,Ghoddos,MID,BRE,5300000,0,26,1,1.88679245283019E-07,4.90566037735849E-06,0,5640,2,4,0,0,0,1,0,4.9,14,-2,0,26,2,0.2,0,1,0,0,0,0,2,0,3092,0,-1,0,0,423,8,0,0,105,Newcastle,Norwich,Burnley,Leicester,Chelsea,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,32.6
Dimitris,Giannoulis,DEF,NOR,4400000,0,23,0.92,2.09090909090909E-07,5.22727272727273E-06,0,9830,1,12,0,0,0,0,0,5.2,23,-1,0,23,1,0,0,0,2,0,2,0,1,0.1,5334,0,-1,0,0,542,10,0,0,122,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,Brighton,0.5,0.7,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.7,23.2
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,6099,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14713,0,-1,0,0,0,18,0,0,0,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34680,1,0,0,0,0,0,0,0.2,18,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,West Ham,Crystal Palace,Watford,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,1,37,1.7,3.86363636363636E-07,8.40909090909091E-06,0,10647,2,48,0,0,0,0,0,8.4,80,-1,0,37,1,0.2,0,1,0,0,4,0,0,0.1,6867,0,-1,0,0,1954,35,0,1,333,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,Brighton,0.8,1.8,1.4,1.7,1.3,1.6,1.3,0.9,1.1,1.7,1.3,1.8,64.4
Ryan,Giles,MID,WOL,4500000,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,0,0,0,0,West Ham,Crystal Palace,Watford,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,3900000,0,0,0,0,0,0,28585,0,0,0,0,0,0,0,0,309,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,33150,0,-1,0,0,0,514,0,0,0,Brentford F.C.,Brighton,Southampton,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4300000,2,34,2.1,4.88372093023256E-07,7.90697674418605E-06,0,866151,2,37,0,0,0,0,0,7.9,2588,-2,0,34,2,0.4,0,1.8,1,0,1,0,1,3.3,483879,0,-1,0,0,1339,2434,0,0,204,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,Brighton,1.3,1.5,1.1,1.1,1.5,1.8,1.2,1.9,1.3,1.3,1.8,1.5,66.2
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Newcastle,Norwich,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4700000,0,29,1.7,3.61702127659574E-07,6.17021276595745E-06,0,92261,4,32,0,0,0,0,0,6.2,317,-3,0,29,3,0,0,0,1,0,2,0,0,0.4,42165,0,-1,0,0,1489,5,0,0,223,Man City,Tottenham,Wolverhampton,Newcastle,Watford,0,0,2.2,0.8,1.2,1.4,1.3,1.7,1.8,0.8,1.9,1.1,65.4
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,18281,0,0,0,0,0,0,0,0,61,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7886,0,-1,0,0,0,14,0,0,0,Leeds United F.C.,Everton,Man Utd,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,6,0.230769230769231,4.90998363338789E-08,1.27659574468085E-06,0,61723,0,2,0,0,0,0,0,1.3,87,-3,0,6,3,0.1,0,0.5,0,0,0,0,0,0.4,19010,0,-1,0,0,105,56,0,0,30,West Ham,Brighton,Arsenal,Man Utd,Watford,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Charlie,Goode,DEF,BRE,3900000,0,10,1.7,4.35897435897436E-07,2.56410256410256E-06,0,360042,3,6,0,0,0,0,0,2.6,824,-1,0,10,1,0,0,0,0,0,1,0,0,1.3,341735,0,-1,0,0,448,0,0,0,64,Newcastle,Norwich,Burnley,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,16
Anthony,Gordon,MID,EVE,4500000,3,61,2.65217391304348,5.89371980676328E-07,1.35555555555556E-05,0,84233,1,22,0,0,0,3,0,13.6,4752,0,0,61,0,1.2,0,5.2,5,0,3,0,2,1.3,195803,0,-1,0,2,1229,10210,0,0,188,Man City,Tottenham,Wolverhampton,Newcastle,Watford,1.6,1.5,5.3,2.5,1.3,1.8,2.6,1.3,1.9,1.5,2.4,1.4,95.3
Kaide,Gordon,MID,LIV,4500000,0,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,465,0,0,0,0,0,0,0,0.2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,606,0,-1,0,0,8,9,0,0,-3,West Ham,Brighton,Arsenal,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Dan,Gosling,MID,WAT,4700000,0,1,0.04,8.51063829787234E-09,2.12765957446809E-07,0,5914,0,2,0,0,0,0,0,0.2,19,-3,0,1,3,0,0,0,0,0,0,0,0,0,1971,0,-1,0,0,21,22,0,0,3,Man Utd,Arsenal,Wolverhampton,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,24231,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Man Utd,Arsenal,Wolverhampton,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Archie,Gray,MID,LEE,4500000,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,-1,0,0,0,31,0,0,0,Tottenham,Leicester,Aston Villa,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
