FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kevin,De Bruyne,MID,MCI,11700000,11,134,4.62068965517241,3.94930739758326E-07,1.14529914529915E-05,0,1832392,0,14,0,0,0,10,0,11.5,6149,-3,0,134,3,0.6,0,7,24,0,11,0,3,7.9,2257640,0,-1,0,3,1608,34747,0,0,493,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,5.3,3.6,4.8,5.7,4.4,5.9,3.7,5.1,218.4
David,de Gea,GLK,MUN,5100000,2,115,3.8,7.45098039215686E-07,2.25490196078431E-05,0,1367579,0,41,0,106,0,0,0,22.5,6594,1,0,115,-1,0.3,0,1.5,7,0,7,0,0,10.6,1872284,0,-1,2,2,2700,7748,0,0,550,Leicester,Everton,Norwich,Liverpool,Arsenal,4,4.4,9,4.5,4.9,5,4.9,3.5,81.4
Troy,Deeney,FWD,WAT,5400000,0,2,1,1.85185185185185E-07,3.7037037037037E-07,0,261318,0,1,0,0,0,0,0,0.4,19,-1,0,2,1,0,0,0,0,0,0,0,0,0.3,36912,0,-1,0,0,23,0,0,0,5,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,2.7
Liam,Delap,FWD,MCI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,12386,0,0,0,0,0,0,0,0.2,537,0,0,1,0,0,0,0,0,0,0,0,0,0.2,30457,0,-1,0,0,8,779,0,0,2,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.1
,Dele,MID,EVE,6200000,0,31,1.14814814814815,1.85185185185185E-07,5E-06,0,453013,2,18,0,0,0,1,0,5,723,-3,0,31,3,0.1,0,0.4,1,0,3,0,0,1.1,383264,0,-1,0,0,824,113,0,0,94,West Ham,Burnley,Man Utd,Leicester,Liverpool,1.2,0.6,0.6,0.6,0.6,1.3,1.2,0.6,39.9
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,3270,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0
Fabian,Delph,MID,EVE,4200000,0,6,0.222222222222222,5.29100529100529E-08,1.42857142857143E-06,0,95984,1,4,0,0,0,0,0,1.4,901,-3,0,6,3,0,0,0,0,0,0,0,0,0.4,111276,0,-1,0,0,247,3247,0,0,45,West Ham,Burnley,Man Utd,Leicester,Liverpool,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,6.6
Leander,Dendoncker,MID,WOL,4700000,2,59,2.4,5.1063829787234E-07,1.25531914893617E-05,0,51071,4,15,0,0,0,1,0,12.6,1076,-3,0,59,3,0.4,0,1.8,3,0,5,0,3,0.4,65727,0,-1,0,1,1496,372,0,0,243,Aston Villa,Newcastle,Burnley,Brighton,Chelsea,1.6,2.1,0,2.2,1.5,1.6,2,1.2,66
Emmanuel,Dennis,FWD,WAT,5900000,1,116,4.1,6.94915254237288E-07,1.96610169491525E-05,0,3839285,7,48,0,0,0,9,0,19.7,35913,9,1,116,-9,0.3,0,1.7,19,0,3,0,6,28.5,6105836,0,-1,0,4,2186,18661,-1,1,361,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,3.4,5.4,4.6,3.7,4.4,9.3,5,3.7,175.2
Halil,Dervisoglu,FWD,BRE,5400000,0,0,0,0,0,0,4375,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1259,0,-1,0,0,0,0,0,0,0,Chelsea,West Ham,Watford,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0
Alfie,Devine,MID,TOT,4500000,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,-1,0,0,0,9,0,0,0,Newcastle,Aston Villa,Brighton,Brentford F.C.,Leicester,0,0,0,0,0,0,0,0,0
Kiernan,Dewsbury-Hall,MID,LEI,4400000,2,39,1.44444444444444,3.28282828282828E-07,8.86363636363636E-06,0,26945,3,19,0,0,0,0,0,8.9,451,-1,0,39,1,0.5,0,2,1,0,5,0,1,0.2,43522,0,-1,0,0,1319,1293,0,0,216,Man Utd,Crystal Palace,Newcastle,Everton,Aston Villa,0.7,0.9,1.4,0.9,0.7,2,1.7,1,69
Amad,Diallo,MID,MUN,5000000,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,-1,0,0,0,0,0,0,0,Leicester,Everton,Norwich,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,2,40,1.37931034482759,3.06513409961686E-07,8.88888888888889E-06,0,27457,0,15,0,0,0,0,0,8.9,89,0,0,40,0,0.2,0,0.7,3,0,1,0,3,0.1,27345,0,-1,0,1,838,93,0,0,169,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0.7,0.7,1.4,0.7,0.9,0.7,0.7,0.7,41.5
,Dias,DEF,MCI,6100000,0,122,4.9,8.0327868852459E-07,2E-05,0,3299801,5,17,0,0,0,2,0,20,19785,1,1,122,-1,0,0,0,9,0,13,0,3,16.3,2446038,0,-1,0,1,2131,148,-1,0,544,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,0,0,6.3,4.5,6.3,5.3,6.1,6.1,91.7
Thomas,Dickson-Peters,FWD,NOR,4500000,0,0,0,0,0,0,13733,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,16188,0,-1,0,0,0,0,0,0,0,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0
Eric,Dier,DEF,TOT,4600000,2,95,3.5,7.60869565217391E-07,2.06521739130435E-05,0,1204348,1,27,0,0,0,0,0,20.7,4146,1,0,95,-1,0.7,0,3.2,6,0,11,0,1,4.9,1369003,1,-1,0,0,2351,4259,0,0,504,Newcastle,Aston Villa,Brighton,Brentford F.C.,Leicester,3.4,3.3,4.1,4,3.9,8.7,4.6,3.2,78.4
Lucas,Digne,DEF,AVL,5100000,1,58,2.6,5.09803921568628E-07,1.13725490196078E-05,0,1905470,5,30,0,0,0,0,0,11.4,9350,-4,0,58,4,0.4,0,2,5,0,6,0,1,6.8,1069444,1,-1,0,0,1821,1274,0,0,313,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,2.6,2.9,0,1.9,2.3,6.3,5.2,3.4,101.1
Issa,Diop,DEF,WHU,4200000,0,27,0.9,2.14285714285714E-07,6.42857142857143E-06,0,63682,0,16,0,0,0,0,0,6.4,178,-3,0,27,3,0.1,0,0.3,2,0,2,0,1,0.3,51290,0,-1,0,1,810,76,0,0,174,Everton,Brentford F.C.,Burnley,Chelsea,Arsenal,0.6,0.4,0.6,0.6,0.6,0.4,0.8,0.5,21.4
Moussa,Djenepo,MID,SOU,5200000,0,12,0.413793103448276,7.95755968169761E-08,2.30769230769231E-06,0,8553,3,7,0,0,0,0,0,2.3,14,-3,0,12,3,0.1,0,0.3,0,0,1,0,0,0,4809,0,-1,0,0,434,7,0,0,20,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,25.8
Lewis,Dobbin,FWD,EVE,4500000,0,2,0.0740740740740741,1.64609053497942E-08,4.44444444444444E-07,0,76476,1,1,0,0,0,0,0,0.4,770,0,0,2,0,0,0,0,0,0,0,0,0,0.6,122983,0,-1,0,0,30,1319,0,0,6,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0,0,0,0,0,0,0,0.8
Owen,Dodgson,DEF,BUR,3900000,0,0,0,0,0,0,9908,0,0,0,0,0,0,0,0,121,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11195,0,-1,0,0,0,36,0,0,0,Man City,Everton,Norwich,West Ham,Southampton,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,TOT,4900000,14,66,2.27586206896552,4.64461646727657E-07,1.3469387755102E-05,0,115943,0,11,0,0,0,2,0,13.5,2669,-1,-1,66,1,1.5,0,7.4,8,0,3,0,5,8,777939,0,-1,0,2,851,65811,1,0,253,Newcastle,Aston Villa,Brighton,Brentford F.C.,Leicester,1.7,1.7,2.2,2.1,2,5.1,2.6,1.6,77.7
Abdoulaye,Doucoure,MID,EVE,5300000,2,74,3.5,6.60377358490566E-07,1.39622641509434E-05,0,841223,4,34,0,0,0,2,0,14,933,-2,0,74,2,0.3,0,1.8,8,0,3,0,5,1.2,839811,0,-1,0,1,1864,169,0,0,315,West Ham,Burnley,Man Utd,Leicester,Liverpool,5.3,2.9,3.5,1.8,2.8,6.2,7.3,2.2,91.7
,Douglas Luiz,MID,AVL,4400000,1,67,2.6,5.90909090909091E-07,1.52272727272727E-05,0,508019,6,26,0,0,0,1,0,15.2,2587,-1,0,67,1,0.4,0,1.8,1,0,9,0,3,1.8,563905,0,-1,0,0,2083,1533,0,0,359,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,2.4,2,0,1.6,2.6,3.6,4.7,1.3,90.1
Kieran,Dowell,MID,NOR,5100000,1,17,0.586206896551724,1.14942528735632E-07,3.33333333333333E-06,0,6020,0,10,0,0,0,0,0,3.3,10,-4,0,17,4,0.1,0,0.3,0,0,1,0,0,0,2042,0,-1,0,0,350,7,0,0,40,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,14.8
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Cody,Drameh,DEF,LEE,3900000,0,0,0,0,0,0,9094,1,6,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8911,0,-1,0,0,126,0,0,0,14,Southampton,Watford,Crystal Palace,Man City,Arsenal,0,0,0,0,0,0,0,0,4
Martin,Dubravka,GLK,NEW,4400000,0,57,3.2,7.27272727272727E-07,1.29545454545455E-05,0,135763,1,27,0,48,0,0,0,13,2358,-1,0,57,1,0.4,0,1.8,5,0,4,0,0,2.6,346253,0,-1,0,1,1620,2071,0,0,296,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,3.2,3.3,6.6,2.7,4.6,4,3.9,3.5,40
Shane,Duffy,DEF,BHA,4100000,0,48,2.7,6.58536585365854E-07,1.17073170731707E-05,0,2293695,7,19,0,0,0,1,0,11.7,3708,1,0,48,-1,0.1,0,0.3,3,0,4,0,1,8.3,2517050,0,-1,0,1,1434,1195,0,0,288,Norwich,Arsenal,Tottenham,Man City,Southampton,2.2,2.8,6.5,2.2,3,2.4,3,3.2,72.2
Paul,Dummett,DEF,NEW,4500000,0,7,0.241379310344828,5.3639846743295E-08,1.55555555555556E-06,0,2925,2,1,0,0,0,0,0,1.6,25,0,0,7,0,0,0,0,0,0,1,0,0,0,2366,0,-1,0,0,197,33,0,0,28,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,2.6
Lewis,Dunk,DEF,BHA,4800000,6,68,3.2,6.66666666666667E-07,1.41666666666667E-05,0,636249,1,25,0,0,0,1,0,14.2,963,-2,0,68,2,0.6,0,2.7,7,0,7,0,0,2.1,323070,0,-1,0,1,1853,931,0,1,399,Norwich,Arsenal,Tottenham,Man City,Southampton,2.9,3.6,8,2.9,3.8,3.1,3.9,4,73.8
,Ederson,GLK,MCI,6100000,6,129,4.4,7.21311475409836E-07,2.11475409836066E-05,0,976378,3,18,0,50,0,0,0,21.1,5423,1,0,129,-1,1,0,6,4,0,17,0,0,11.5,1047740,0,-1,0,0,2610,5497,0,0,575,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,5.7,6.1,5.4,3.8,5.6,4.6,5.4,5.3,45.3
Odsonne,Edouard,FWD,CRY,6200000,1,82,3.4,5.48387096774194E-07,1.32258064516129E-05,0,1360148,2,18,0,0,0,6,0,13.2,7939,-3,0,82,3,0.1,0,0.5,9,0,7,0,4,3.3,1606056,0,-1,0,2,1277,2202,0,0,266,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,3.4,3.3,3,4.8,3,4.2,6.3,3.6,111.8
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2111,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,859,0,-1,0,0,0,5,0,0,0,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,-1,0,0,0,6,0,0,0,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,-1,0,0,0,15,0,0,0,Everton,Brentford F.C.,Burnley,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,22,0.814814814814815,1.45502645502645E-07,3.92857142857143E-06,0,161934,2,8,0,0,0,1,0,3.9,75,-4,0,22,4,0,0,0,1,0,1,0,1,0.3,83632,0,-1,0,0,392,28,0,0,61,West Ham,Burnley,Man Utd,Leicester,Liverpool,0.8,0.4,0.4,0.4,0.4,0.8,0.8,0.4,24.4
Anthony,Elanga,MID,MUN,4800000,2,33,1.13793103448276,2.37068965517241E-07,6.875E-06,0,59700,0,6,0,0,0,2,0,6.9,1779,-2,0,33,2,0.3,0,1.5,0,0,3,0,0,0.5,103186,0,-1,0,0,634,1771,0,0,102,Leicester,Everton,Norwich,Liverpool,Arsenal,0.6,0.6,1.2,0.6,0.6,0.6,0.6,0.6,42.3
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,51993,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0.5,77607,0,-1,0,0,0,25,0,0,0,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,10,0.344827586206897,6.50618087182824E-08,1.88679245283019E-06,0,49049,0,1,0,0,0,0,0,1.9,129,-2,0,10,2,0,0,0,0,0,2,0,0,0.1,42211,0,-1,0,0,280,14,0,0,39,Watford,Man City,Man Utd,Everton,Newcastle,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,20.8
,Elneny,MID,ARS,4400000,0,11,0.392857142857143,8.92857142857143E-08,2.5E-06,0,73471,0,6,0,0,0,0,0,2.5,75,-1,0,11,1,0,0,0,0,0,0,0,1,0.3,36527,0,-1,0,0,171,52,0,0,42,Crystal Palace,Brighton,Southampton,Chelsea,Man Utd,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,10.1
Mohamed,Elyounoussi,MID,SOU,5400000,1,74,3.2,5.92592592592593E-07,1.37037037037037E-05,0,48121,4,22,0,0,0,4,0,13.7,718,-1,0,74,1,0.9,0,4.7,6,0,7,0,2,0.2,60192,0,-1,0,0,1597,423,0,0,195,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,2.1,2.5,5.5,2.8,3.4,2.2,2.2,1.9,126.5
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2235,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Brentford F.C.,Southampton,Arsenal,West Ham,Everton,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4500000,8,66,2.9,6.44444444444444E-07,1.46666666666667E-05,0,287222,3,23,0,0,0,1,0,14.7,1088,-5,0,66,5,0.4,0,2,6,0,5,0,1,0.9,354060,0,-1,0,1,1586,1752,0,0,326,Newcastle,Aston Villa,Brighton,Brentford F.C.,Leicester,2.6,2.5,3.1,3.1,2.9,6.9,3.6,2.3,93
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,BRE,5500000,9,17,0.566666666666667,1.03030303030303E-07,3.09090909090909E-06,0,24325,1,2,0,0,0,1,0,3.1,870,0,0,17,0,0.9,0,5,2,0,1,0,1,0.8,96017,0,-1,0,0,308,36211,0,0,78,Chelsea,West Ham,Watford,Tottenham,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.4
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,8,0.275862068965517,6.41539695268645E-08,1.86046511627907E-06,0,48643,3,7,0,0,0,0,0,1.9,478,-2,0,8,2,0.1,0,0.3,0,0,0,0,0,0.2,46406,0,-1,0,0,386,394,0,0,55,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,9
Jonny,Evans,DEF,LEI,5400000,6,26,0.962962962962963,1.78326474622771E-07,4.81481481481482E-06,0,35678,2,17,0,0,0,1,0,4.8,76,-1,0,26,1,0.4,0,2.3,0,0,1,0,1,0.2,27711,0,-1,0,0,840,1252,0,0,166,Man Utd,Crystal Palace,Newcastle,Everton,Aston Villa,0.5,0.5,1,0.5,0.5,1.2,1.2,0.5,34.4
Eberechi,Eze,MID,CRY,5900000,0,7,0.241379310344828,4.09117475160725E-08,1.1864406779661E-06,0,121975,1,3,0,0,0,0,0,1.2,80,-1,0,7,1,0,0,0,0,0,1,0,0,0.1,121934,0,-1,0,0,138,93,0,0,22,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,4.5
Lukasz,Fabianski,GLK,WHU,5000000,2,104,3.5,7E-07,2.08E-05,0,349714,0,39,0,87,0,0,0,20.8,1887,0,0,104,0,0.5,0,2.3,5,0,7,0,0,2.8,396523,0,-1,1,2,2700,2270,0,0,513,Everton,Brentford F.C.,Burnley,Chelsea,Arsenal,4.7,3.9,4.7,4.4,4.5,3,5,4,68.1
,Fabinho,MID,LIV,5400000,7,87,3.8,7.03703703703704E-07,1.61111111111111E-05,0,198725,5,14,0,0,0,5,0,16.1,1203,-1,0,87,1,0.7,0,4,7,0,13,0,1,1.1,197522,0,-1,0,0,1909,1078,0,0,396,Watford,Man City,Man Utd,Everton,Newcastle,4.5,2.3,3.2,4,3.7,7.2,3.2,3.9,99.3
,Fabio Silva,FWD,WOL,5600000,5,24,0.8,1.42857142857143E-07,4.28571428571429E-06,0,83215,0,4,0,0,0,0,0,4.3,380,-4,0,24,4,0.4,0,2,0,0,0,0,1,0.4,47218,0,-1,0,0,345,2365,0,0,39,Aston Villa,Newcastle,Burnley,Brighton,Chelsea,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,22.5
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,-1,0,0,0,12,0,0,0,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,0,0,0,0,0,0,0,0,0
,Femenia,DEF,WAT,4300000,1,46,2.1,4.88372093023256E-07,1.06976744186047E-05,0,39972,2,40,0,0,0,0,0,10.7,108,-2,0,46,2,0.2,0,1,1,0,2,0,5,0.1,32879,0,-1,0,0,1696,234,0,0,315,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,2.7,2,2.1,2.7,2,3.4,1.5,2.5,64.1
Evan,Ferguson,FWD,BHA,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,42750,0,1,0,0,0,0,0,0.2,871,0,0,1,0,0,0,0,0,0,0,0,0,0.3,70189,0,-1,0,0,22,1032,0,0,4,Norwich,Arsenal,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0.9
Nathan,Ferguson,DEF,CRY,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,1419,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1294,0,-1,0,0,8,2,0,0,3,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,5,134,4.8,4.13793103448276E-07,1.1551724137931E-05,0,5277030,7,38,0,0,0,9,0,11.6,5556,-4,0,134,4,0.2,1,2.5,15,0,7,0,7,14.8,2430910,0,-1,0,2,2397,13571,0,0,518,Leicester,Everton,Norwich,Liverpool,Arsenal,5,4.6,9.5,4.4,5,5.8,4,5,255.5
Alvaro,Fernandez,GLK,BRE,4500000,0,31,1.03333333333333,2.2962962962963E-07,6.88888888888889E-06,0,129889,0,24,0,49,0,0,0,6.9,505,0,0,31,0,0,0,0,2,0,1,0,0,0.5,163071,1,-1,0,0,1080,70,0,0,218,Chelsea,West Ham,Watford,Tottenham,Man Utd,0.8,0.8,0.5,0.7,0.6,0.5,0.5,0.7,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.379310344827586,8.82117080994386E-08,2.55813953488372E-06,0,19071,0,12,0,0,0,0,0,2.6,14,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,7025,0,-1,0,0,521,30,0,0,91,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,21.2
,Fernandinho,MID,MCI,4700000,0,31,1.06896551724138,2.27439471753485E-07,6.59574468085106E-06,0,60050,1,7,0,0,0,1,0,6.6,123,-3,0,31,3,0,0,0,2,0,3,0,1,0.3,42248,0,-1,0,0,603,51,0,0,126,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,35.8
Roberto,Firmino,FWD,LIV,8700000,2,55,3.2,3.67816091954023E-07,6.32183908045977E-06,0,1093865,3,8,0,0,0,5,0,6.3,1665,-3,0,55,3,0.2,0,2,5,0,5,0,3,2.5,749015,0,-1,0,1,872,1677,0,0,240,Watford,Man City,Man Utd,Everton,Newcastle,3.8,2.2,3.2,4,2.8,5.7,2.8,2.4,88.7
,Firpo,DEF,LEE,4700000,0,13,0.433333333333333,9.21985815602837E-08,2.76595744680851E-06,0,79783,9,41,0,0,0,0,0,2.8,77,-3,0,13,3,0,0,0,2,0,1,0,1,0.3,28895,1,-1,0,0,1333,11,0,0,159,Southampton,Watford,Crystal Palace,Man City,Arsenal,0,0,0,0.2,0.2,0.4,0.2,0.2,59
Ashley,Fletcher,FWD,WAT,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,50098,0,0,0,0,0,0,0,0.6,151,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,41060,0,-1,0,0,28,0,0,0,5,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,3
Phil,Foden,MID,MCI,7800000,3,106,4.8,6.15384615384615E-07,1.35897435897436E-05,0,2247942,1,11,0,0,0,7,0,13.6,9587,-2,0,106,2,0.4,0,3,9,0,11,0,4,5.8,2535209,0,-1,0,3,1669,6383,0,0,367,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,5.5,3.8,5.1,6,4.7,6.2,3.9,5.4,183.1
Wesley,Fofana,DEF,LEI,4300000,1,1,0.037037037037037,8.61326442721792E-09,2.32558139534884E-07,0,45971,1,1,0,0,0,0,0,0.2,178,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.4,15902,0,-1,0,0,90,3866,0,0,12,Man Utd,Crystal Palace,Newcastle,Everton,Aston Villa,0,0,0,0,0,0,0,0,3.5
Pablo,Fornals,MID,WHU,6000000,2,100,3.4,5.66666666666667E-07,1.66666666666667E-05,0,568398,4,29,0,0,0,6,0,16.7,1807,0,0,100,0,0.6,0,3.7,5,0,7,0,3,1.4,603821,0,-1,0,1,2254,823,0,0,407,Everton,Brentford F.C.,Burnley,Chelsea,Arsenal,3.5,2.4,3.9,2.2,3,3.2,2.4,3.1,151.5
Adam,Forshaw,MID,LEE,4500000,2,38,1.26666666666667,2.81481481481481E-07,8.44444444444444E-06,0,135605,5,41,0,0,0,0,0,8.4,76,0,0,38,0,0.4,0,1.8,0,0,2,0,1,0.1,139781,0,-1,0,0,1526,138,0,0,204,Southampton,Watford,Crystal Palace,Man City,Arsenal,0.8,0.8,0,0.6,0.6,1.2,0.6,0.6,53.3
Marcus,Forss,FWD,BRE,5300000,0,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,35018,0,4,0,0,0,0,0,2.1,38,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,25518,0,-1,0,0,203,0,0,0,35,Chelsea,West Ham,Watford,Tottenham,Man Utd,0,0,0,0,0,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,2,39,1.3448275862069,3.0564263322884E-07,8.86363636363636E-06,0,115296,1,20,0,41,0,0,0,8.9,940,-1,0,39,1,0.4,0,1.7,4,0,2,0,0,1.2,123517,0,-1,0,0,1170,1006,0,0,212,Leeds United F.C.,Chelsea,Arsenal,Burnley,Brighton,0.8,1.3,2,0.9,0.8,0.9,1.6,0.7,33.2
Ben,Foster,GLK,WAT,4100000,1,61,3.2,7.80487804878049E-07,1.48780487804878E-05,0,1653799,0,31,0,44,0,0,0,14.9,3291,1,0,61,-1,0.3,0,1.3,6,0,3,0,1,18.9,1207210,0,-1,1,2,1710,6658,0,0,312,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,4.3,3.8,3.8,4.4,3.7,6.4,3,4.4,37.8
,Fosu,MID,BRE,5100000,0,1,0.0333333333333333,6.5359477124183E-09,1.96078431372549E-07,0,8902,0,0,0,0,0,0,0,0.2,6,-4,0,1,4,0.1,0,0.3,0,0,0,0,0,0,2291,0,-1,0,0,16,10,0,0,4,Chelsea,West Ham,Watford,Tottenham,Man Utd,0,0,0,0,0,0,0,0,3.1
Ryan,Fraser,MID,NEW,5300000,2,76,3,5.66037735849057E-07,1.43396226415094E-05,0,128243,3,23,0,0,0,2,0,14.3,5005,-2,0,76,2,0.4,0,2,8,0,5,0,5,1.3,233067,0,-1,0,1,1434,3556,0,0,259,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,1.9,2.8,5.7,2.8,1.9,1.5,2.4,2.6,95.8
