FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
David,de Gea,GLK,MUN,5100000,2,117,3.8,7.45098039215686E-07,2.29411764705882E-05,0,1384352,0,42,0,108,0,0,0,22.9,5118,1,0,117,-1,0.3,0,1.7,7,0,7,0,0,10.6,1886329,0,-1,2,2,2790,3640,0,0,562,Everton,Norwich,Liverpool,Arsenal,Brentford F.C.,4.3,9,4.4,4.9,5,4.8,3.5,82.5
Troy,Deeney,FWD,WAT,5400000,0,2,1,1.85185185185185E-07,3.7037037037037E-07,0,261348,0,1,0,0,0,0,0,0.4,10,-1,0,2,1,0,0,0,0,0,0,0,0,0.3,36912,0,-1,0,0,23,0,0,0,5,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,0,0,0,0,0,0,0,2.7
Liam,Delap,FWD,MCI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,13533,0,0,0,0,0,0,0,0.2,262,0,0,1,0,0,0,0,0,0,0,0,0,0.2,31923,0,-1,0,0,8,515,0,0,2,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.1
,Dele,MID,EVE,6200000,0,31,1.06896551724138,1.72413793103448E-07,5E-06,0,454606,2,18,0,0,0,1,0,5,332,-3,0,31,3,0,0,0.2,1,0,3,0,0,1.1,383362,0,-1,0,0,824,35,0,0,94,Man Utd,Leicester,Liverpool,Chelsea,Leicester,0.5,0.5,0.5,0.5,1.1,1.1,0.5,39.9
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,0,0,0,0,0,0,0,0
Fabian,Delph,MID,EVE,4200000,3,9,0.310344827586207,7.38916256157635E-08,2.14285714285714E-06,0,98039,1,4,0,0,0,0,0,2.1,622,-3,0,9,3,0.1,0,0.6,0,0,1,0,0,0.5,120738,0,-1,0,0,330,4236,0,0,63,Man Utd,Leicester,Liverpool,Chelsea,Leicester,0.2,0.2,0.2,0.2,0.4,0.4,0.2,8.5
Leander,Dendoncker,MID,WOL,4700000,0,59,2.4,5.1063829787234E-07,1.25531914893617E-05,0,53988,4,15,0,0,0,1,0,12.6,716,-3,0,59,3,0.4,0,1.8,3,0,5,0,3,0.3,66341,0,-1,0,1,1496,94,0,0,243,Newcastle,Burnley,Brighton,Chelsea,Norwich,2,0,2.2,1.5,1.6,2.1,1.2,66
Emmanuel,Dennis,FWD,WAT,5900000,1,117,4,6.77966101694915E-07,1.98305084745763E-05,0,3918000,7,50,0,0,0,9,0,19.8,23734,9,0,117,-9,0.2,0,1.3,19,0,3,0,6,28.1,6143652,0,-1,0,4,2237,4964,0,1,365,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,5.4,4.4,3.6,4.4,9,5,3.6,178
Halil,Dervisoglu,FWD,BRE,5400000,0,0,0,0,0,0,4377,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1259,0,-1,0,0,0,0,0,0,0,West Ham,Watford,Tottenham,Man Utd,Southampton,0,0,0,0,0,0,0,0
Alfie,Devine,MID,TOT,4500000,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,-1,0,0,0,9,0,0,0,Aston Villa,Brighton,Brentford F.C.,Leicester,Liverpool,0,0,0,0,0,0,0,0
Kiernan,Dewsbury-Hall,MID,LEI,4400000,9,48,1.71428571428571,3.8961038961039E-07,1.09090909090909E-05,0,27969,3,19,0,0,0,1,0,10.9,188,-1,0,48,1,0.9,0,3.8,1,0,5,0,2,0.3,47475,0,-1,0,0,1369,1386,0,0,247,Crystal Palace,Newcastle,Everton,Aston Villa,Tottenham,1.3,1.9,1.2,0.9,2.6,2.2,1.4,69
Amad,Diallo,MID,MUN,5000000,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,-1,0,0,0,0,0,0,0,Everton,Norwich,Liverpool,Arsenal,Brentford F.C.,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,1,41,1.36666666666667,3.03703703703704E-07,9.11111111111111E-06,0,27615,0,17,0,0,0,0,0,9.1,34,0,0,41,0,0.2,0,1,3,0,1,0,3,0.1,27507,0,-1,0,1,883,59,0,0,173,Chelsea,Arsenal,Burnley,Brighton,Crystal Palace,0.7,1.4,0.7,0.9,0.7,0.7,0.7,42
,Dias,DEF,MCI,6100000,0,122,4.9,8.0327868852459E-07,2E-05,0,3326385,5,17,0,0,0,2,0,20,7373,1,0,122,-1,0,0,0,9,0,13,0,3,16,2446272,0,-1,0,1,2131,131,0,0,544,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,0,6.3,4.6,6.3,5.3,6.1,6.1,91.7
Thomas,Dickson-Peters,FWD,NOR,4500000,0,0,0,0,0,0,13769,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,16188,0,-1,0,0,0,0,0,0,0,Burnley,Man Utd,Newcastle,Aston Villa,West Ham,0,0,0,0,0,0,0,0
Eric,Dier,DEF,TOT,4600000,6,101,3.6,7.82608695652174E-07,2.19565217391304E-05,0,1213479,1,27,0,0,0,0,0,22,1648,1,0,101,-1,0.7,0,3.2,6,0,12,0,1,4.9,1380444,1,-1,0,0,2441,4849,0,0,532,Aston Villa,Brighton,Brentford F.C.,Leicester,Liverpool,3.5,4.3,4.2,4.1,9.1,4.7,3.4,81.1
Lucas,Digne,DEF,AVL,5000000,0,58,2.5,5E-07,1.16E-05,0,1934648,5,34,0,0,0,0,0,11.6,6092,-5,1,58,5,0.1,0,0.5,5,0,6,0,1,6.5,1072208,1,-1,0,0,1900,751,-1,0,329,Tottenham,Leicester,Norwich,Burnley,Liverpool,0,0,0,2.2,6,4.9,3.3,109.3
Issa,Diop,DEF,WHU,4200000,1,28,0.903225806451613,2.1505376344086E-07,6.66666666666667E-06,0,64116,0,17,0,0,0,0,0,6.7,80,-3,0,28,3,0.1,0,0.5,2,0,2,0,1,0.3,51410,0,-1,0,1,831,49,0,0,178,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,0.5,0.6,0.5,0.6,0.5,0.8,0.5,21.4
Moussa,Djenepo,MID,SOU,5200000,0,12,0.4,7.69230769230769E-08,2.30769230769231E-06,0,8576,3,7,0,0,0,0,0,2.3,10,-3,0,12,3,0,0,0,0,0,1,0,0,0,4830,0,-1,0,0,434,4,0,0,20,Chelsea,Arsenal,Burnley,Brighton,Crystal Palace,0.2,0.4,0.2,0.2,0.2,0.2,0.2,25.8
Lewis,Dobbin,FWD,EVE,4500000,0,2,0.0689655172413793,1.53256704980843E-08,4.44444444444444E-07,0,78511,1,1,0,0,0,0,0,0.4,485,0,0,2,0,0,0,0,0,0,0,0,0,0.6,125984,0,-1,0,0,30,750,0,0,6,Man Utd,Leicester,Liverpool,Chelsea,Leicester,0,0,0,0,0,0,0,0.8
Owen,Dodgson,DEF,BUR,3900000,0,0,0,0,0,0,10195,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11266,0,-1,0,0,0,17,0,0,0,Norwich,West Ham,Southampton,Wolverhampton,Watford,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,TOT,4900000,1,67,2.23333333333333,4.5578231292517E-07,1.36734693877551E-05,0,135610,0,11,0,0,0,2,0,13.7,16005,-1,0,67,1,1,0,4.8,8,0,3,0,5,9.4,923899,0,-1,0,2,871,8693,0,0,255,Aston Villa,Brighton,Brentford F.C.,Leicester,Liverpool,0,2.2,2.1,2,5,2.4,1.6,79.6
Abdoulaye,Doucoure,MID,EVE,5300000,1,77,3.3,6.22641509433962E-07,1.45283018867925E-05,0,844401,4,37,0,0,0,2,0,14.5,512,-2,0,77,2,0.4,0,2,8,0,3,0,5,1.2,840399,0,-1,0,1,1960,66,0,0,329,Man Utd,Leicester,Liverpool,Chelsea,Leicester,2.7,3.1,1.6,2.4,5.7,6.7,2,95.3
,Douglas Luiz,MID,AVL,4400000,2,69,2.6,5.90909090909091E-07,1.56818181818182E-05,0,513886,6,30,0,0,0,1,0,15.7,1396,-1,0,69,1,0.4,0,1.8,1,0,9,0,3,1.7,565876,0,-1,0,0,2173,820,0,0,378,Tottenham,Leicester,Norwich,Burnley,Liverpool,2,0,1.6,2.6,3.6,4.8,1.3,96.6
Kieran,Dowell,MID,NOR,5100000,1,18,0.6,1.17647058823529E-07,3.52941176470588E-06,0,6033,0,10,0,0,0,0,0,3.5,4,-4,0,18,4,0.1,0,0.7,0,0,1,0,0,0,2052,0,-1,0,0,401,6,0,0,44,Burnley,Man Utd,Newcastle,Aston Villa,West Ham,0.3,0.3,0.3,0.3,0.6,0.3,0.3,14.8
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0
Cody,Drameh,DEF,LEE,3900000,0,0,0,0,0,0,9108,1,6,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8911,0,-1,0,0,126,0,0,0,14,Watford,Crystal Palace,Man City,Arsenal,Chelsea,0,0,0,0,0,0,0,4
Martin,Dubravka,GLK,NEW,4400000,7,64,3.4,7.72727272727273E-07,1.45454545454545E-05,0,139102,1,27,0,50,0,0,0,14.5,560,-1,0,64,1,0.6,0,2.8,6,0,5,0,0,2.7,359523,0,-1,0,1,1710,6224,0,0,321,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,3.6,7.4,3.1,4.9,4.2,4.4,3.7,41.3
Shane,Duffy,DEF,BHA,4000000,0,48,2.7,6.75E-07,1.2E-05,0,2301383,7,19,0,0,0,1,0,12,1774,0,1,48,0,0,0,0.2,3,0,4,0,1,8.3,2519494,0,-1,0,1,1434,1015,-1,0,288,Arsenal,Tottenham,Man City,Southampton,Wolverhampton,2.8,6.5,2.3,3,2.4,2.9,3.2,72.2
Paul,Dummett,DEF,NEW,4500000,0,7,0.233333333333333,5.18518518518519E-08,1.55555555555556E-06,0,2970,2,1,0,0,0,0,0,1.6,20,0,0,7,0,0,0,0,0,0,1,0,0,0,2434,0,-1,0,0,197,27,0,0,28,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,0.1,0.2,0.1,0.1,0.1,0.1,0.1,2.6
Lewis,Dunk,DEF,BHA,4800000,2,70,3.2,6.66666666666667E-07,1.45833333333333E-05,0,638895,1,26,0,0,0,1,0,14.6,370,-2,0,70,2,0.5,0,2.5,7,0,7,0,0,2.1,325288,0,-1,0,1,1943,954,0,1,411,Arsenal,Tottenham,Man City,Southampton,Wolverhampton,3.6,8,2.9,3.8,3.1,3.7,4.1,79.2
,Ederson,GLK,MCI,6100000,0,129,4.4,7.21311475409836E-07,2.11475409836066E-05,0,988133,3,18,0,50,0,0,0,21.1,1884,1,0,129,-1,0.7,0,4,4,0,17,0,0,11.5,1056469,0,-1,0,0,2610,4994,0,0,575,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,6.1,5.4,3.9,5.5,4.5,5.5,5.3,45.3
Odsonne,Edouard,FWD,CRY,6200000,0,82,3.4,5.48387096774194E-07,1.32258064516129E-05,0,1376655,2,18,0,0,0,6,0,13.2,2922,-3,0,82,3,0,0,0.3,9,0,7,0,4,3.2,1610167,0,-1,0,2,1277,905,0,0,266,Leicester,Newcastle,Leeds United F.C.,Southampton,Watford,3.3,2.9,4.7,3.1,4.3,6.1,3.6,112
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2125,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,863,0,-1,0,0,0,0,0,0,0,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,-1,0,0,0,10,0,0,0,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,-1,0,0,0,7,0,0,0,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,22,0.758620689655172,1.35467980295566E-07,3.92857142857143E-06,0,162103,2,8,0,0,0,1,0,3.9,48,-4,0,22,4,0,0,0,1,0,1,0,1,0.3,83653,0,-1,0,0,392,3,0,0,61,Man Utd,Leicester,Liverpool,Chelsea,Leicester,0.4,0.4,0.4,0.4,0.8,0.8,0.4,24.4
Anthony,Elanga,MID,MUN,4800000,1,34,1.13333333333333,2.36111111111111E-07,7.08333333333333E-06,0,63381,0,6,0,0,0,2,0,7.1,1034,-2,0,34,2,0.3,0,1.3,0,0,3,0,0,0.5,107594,0,-1,0,0,660,941,0,0,103,Everton,Norwich,Liverpool,Arsenal,Brentford F.C.,0.6,1.2,0.6,0.6,0.6,0.6,0.6,43
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,52326,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.5,77681,0,-1,0,0,0,36,0,0,0,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,10,0.333333333333333,6.28930817610063E-08,1.88679245283019E-06,0,49231,0,1,0,0,0,0,0,1.9,28,-2,0,10,2,0,0,0,0,0,2,0,0,0.1,42232,0,-1,0,0,280,10,0,0,39,Man City,Man Utd,Everton,Newcastle,Tottenham,0.2,0.2,0.2,0.2,0.4,0.2,0.2,20.8
,Elneny,MID,ARS,4400000,0,11,0.379310344827586,8.62068965517241E-08,2.5E-06,0,73615,0,6,0,0,0,0,0,2.5,54,-1,0,11,1,0,0,0,0,0,0,0,1,0.3,36601,0,-1,0,0,171,32,0,0,42,Brighton,Southampton,Chelsea,Man Utd,West Ham,0.2,0.4,0.2,0.2,0.4,0.2,0.2,10.1
Mohamed,Elyounoussi,MID,SOU,5400000,2,76,3.2,5.92592592592593E-07,1.40740740740741E-05,0,49408,4,28,0,0,0,4,0,14.1,219,-1,0,76,1,0.7,0,3.7,6,0,7,0,2,0.2,61628,0,-1,0,0,1687,547,0,0,198,Chelsea,Arsenal,Burnley,Brighton,Crystal Palace,2.4,5.7,2.7,3.5,2.3,2.3,2,128.5
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2236,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Southampton,Arsenal,West Ham,Everton,Wolverhampton,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4500000,5,71,3,6.66666666666667E-07,1.57777777777778E-05,0,289541,4,23,0,0,0,1,0,15.8,469,-5,0,71,5,0.7,0,3,6,0,6,0,1,0.9,358787,0,-1,0,1,1676,1822,0,0,347,Aston Villa,Brighton,Brentford F.C.,Leicester,Liverpool,2.6,3.3,3.2,3.1,7.3,3.7,2.5,95.1
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Leicester,Norwich,Burnley,Liverpool,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,BRE,5600000,1,18,0.580645161290323,1.036866359447E-07,3.21428571428571E-06,0,27068,1,2,0,0,0,1,0,3.2,1137,1,-1,18,-1,0.7,0,4,2,0,1,0,1,1.2,134216,0,-1,0,0,358,4769,1,0,81,West Ham,Watford,Tottenham,Man Utd,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.4
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,8,0.266666666666667,6.2015503875969E-08,1.86046511627907E-06,0,49676,3,7,0,0,0,0,0,1.9,160,-2,0,8,2,0,0,0,0,0,0,0,0,0.2,46618,0,-1,0,0,386,105,0,0,55,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,0.1,0.1,0.1,0.1,0.2,0.1,0.1,9
Jonny,Evans,DEF,LEI,5400000,0,26,0.928571428571429,1.71957671957672E-07,4.81481481481482E-06,0,35925,2,17,0,0,0,1,0,4.8,97,-1,0,26,1,0.3,0,1.8,0,0,1,0,1,0.2,30966,0,-1,0,0,840,789,0,0,166,Crystal Palace,Newcastle,Everton,Aston Villa,Tottenham,0.5,1,0.5,0.5,1.1,1.1,0.5,34.4
Eberechi,Eze,MID,CRY,5900000,0,7,0.233333333333333,3.95480225988701E-08,1.1864406779661E-06,0,122119,1,3,0,0,0,0,0,1.2,42,-1,0,7,1,0,0,0,0,0,1,0,0,0.1,122053,0,-1,0,0,138,47,0,0,22,Leicester,Newcastle,Leeds United F.C.,Southampton,Watford,0.1,0.1,0.1,0.1,0.1,0.2,0.1,4.5
Lukasz,Fabianski,GLK,WHU,5000000,2,106,3.4,6.8E-07,2.12E-05,0,353633,0,40,0,91,0,0,0,21.2,990,0,0,106,0,0.4,0,2.2,5,0,7,0,0,2.8,399680,0,-1,1,2,2750,881,0,0,527,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,3.8,4.4,4.2,4.4,3,4.8,3.8,68.1
,Fabinho,MID,LIV,5400000,0,87,3.8,7.03703703703704E-07,1.61111111111111E-05,0,201457,5,14,0,0,0,5,0,16.1,523,-1,0,87,1,0.6,0,3,7,0,13,0,1,1.1,198862,0,-1,0,0,1909,448,0,0,396,Man City,Man Utd,Everton,Newcastle,Tottenham,2.3,3.2,4,3.6,7.2,3.2,3.9,99.3
,Fabio Silva,FWD,WOL,5600000,2,26,0.838709677419355,1.49769585253456E-07,4.64285714285714E-06,0,84498,0,5,0,0,0,0,0,4.6,593,-4,0,26,4,0.4,0,2.2,0,0,0,0,1,0.5,50863,0,-1,0,0,435,464,0,0,38,Newcastle,Burnley,Brighton,Chelsea,Norwich,0.4,0,0.4,0.4,0.4,0.4,0.4,24.8
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,-1,0,0,0,5,0,0,0,Tottenham,Leicester,Norwich,Burnley,Liverpool,0,0,0,0,0,0,0,0
,Femenia,DEF,WAT,4300000,1,47,2,4.65116279069767E-07,1.09302325581395E-05,0,40330,2,43,0,0,0,0,0,10.9,67,-2,0,47,2,0.3,0,1.3,1,0,2,0,5,0.1,33615,0,-1,0,0,1786,204,0,0,329,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,1.9,1.9,2.5,1.8,3.1,1.5,2.2,67.4
Evan,Ferguson,FWD,BHA,4500000,0,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,44935,0,1,0,0,0,0,0,0.2,375,0,0,1,0,0,0,0,0,0,0,0,0,0.3,72892,0,-1,0,0,22,729,0,0,4,Arsenal,Tottenham,Man City,Southampton,Wolverhampton,0,0,0,0,0,0,0,0.9
Nathan,Ferguson,DEF,CRY,4500000,0,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,1429,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1308,0,-1,0,0,8,6,0,0,3,Leicester,Newcastle,Leeds United F.C.,Southampton,Watford,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,2,136,4.7,4.05172413793103E-07,1.17241379310345E-05,0,5290934,7,39,0,0,0,9,0,11.7,6896,-4,0,136,4,0.2,1,2.3,15,0,7,0,7,15.4,2493919,0,-1,0,2,2487,5965,0,0,539,Everton,Norwich,Liverpool,Arsenal,Brentford F.C.,4.5,9.2,4.2,4.8,5.6,3.8,4.9,262.8
Alvaro,Fernandez,GLK,BRE,4500000,0,31,1,2.22222222222222E-07,6.88888888888889E-06,0,130959,0,24,0,49,0,0,0,6.9,277,0,0,31,0,0,0,0,2,0,1,0,0,0.5,163171,1,-1,0,0,1080,39,0,0,218,West Ham,Watford,Tottenham,Man Utd,Southampton,0.8,0.5,0.7,0.5,0.5,0.5,0.7,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.366666666666667,8.52713178294574E-08,2.55813953488372E-06,0,19100,0,12,0,0,0,0,0,2.6,12,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,7070,0,-1,0,0,521,21,0,0,91,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,0.2,0.4,0.2,0.2,0.2,0.2,0.2,21.2
,Fernandinho,MID,MCI,4700000,0,31,1.03333333333333,2.19858156028369E-07,6.59574468085106E-06,0,60212,1,7,0,0,0,1,0,6.6,48,-3,0,31,3,0,0,0,2,0,3,0,1,0.3,42373,0,-1,0,0,603,60,0,0,126,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,0.5,0.5,0.6,0.5,0.6,0.5,0.5,35.8
Roberto,Firmino,FWD,LIV,8700000,0,55,3.2,3.67816091954023E-07,6.32183908045977E-06,0,1098010,3,8,0,0,0,5,0,6.3,592,-3,0,55,3,0.2,0,1.5,5,0,5,0,3,2.5,750937,0,-1,0,1,872,584,0,0,240,Man City,Man Utd,Everton,Newcastle,Tottenham,2.3,3.2,3.9,2.7,5.8,2.9,2.5,88.7
,Firpo,DEF,LEE,4700000,0,13,0.419354838709677,8.92244337680165E-08,2.76595744680851E-06,0,79887,9,41,0,0,0,0,0,2.8,36,-3,0,13,3,0,0,0,2,0,1,0,1,0.3,28934,1,-1,0,0,1333,0,0,0,159,Watford,Crystal Palace,Man City,Arsenal,Chelsea,0,0,0.2,0.2,0.4,0.2,0.2,59
Ashley,Fletcher,FWD,WAT,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,50303,0,0,0,0,0,0,0,0.6,78,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,41060,0,-1,0,0,28,0,0,0,5,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,0,0,0,0,0,0,0,3
Marcelo,Flores,MID,ARS,4500000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,-1,0,0,0,3,0,0,0,Brighton,Southampton,Chelsea,Man Utd,West Ham,0,0,0,0,0,0,0,0
Phil,Foden,MID,MCI,7800000,0,106,4.8,6.15384615384615E-07,1.35897435897436E-05,0,2268769,1,11,0,0,0,7,0,13.6,3003,-2,0,106,2,0.3,0,2,9,0,11,0,4,5.8,2556217,0,-1,0,3,1669,4534,0,0,367,Liverpool,Brighton,Watford,Leeds United F.C.,Newcastle,3.9,5,6.1,4.6,6.2,4,5.4,183.1
Wesley,Fofana,DEF,LEI,4300000,0,1,0.0357142857142857,8.30564784053156E-09,2.32558139534884E-07,0,46502,1,1,0,0,0,0,0,0.2,96,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.5,25781,0,-1,0,0,90,1786,0,0,12,Crystal Palace,Newcastle,Everton,Aston Villa,Tottenham,0,0,0,0,0,0,0,3.5
Pablo,Fornals,MID,WHU,6000000,1,101,3.4,5.66666666666667E-07,1.68333333333333E-05,0,571906,4,30,0,0,0,6,0,16.8,680,0,0,101,0,0.5,0,3,5,0,7,0,3,1.4,605215,0,-1,0,1,2304,283,0,0,411,Brentford F.C.,Burnley,Chelsea,Arsenal,Norwich,2.5,3.9,2.2,3.1,3.3,2.4,3,151.5
Adam,Forshaw,MID,LEE,4500000,0,38,1.2258064516129,2.72401433691756E-07,8.44444444444444E-06,0,135781,5,41,0,0,0,0,0,8.4,55,0,0,38,0,0.3,0,1.2,0,0,2,0,1,0.1,140005,0,-1,0,0,1526,49,0,0,204,Watford,Crystal Palace,Man City,Arsenal,Chelsea,0.8,0,0.6,0.6,1.2,0.6,0.6,53.3
Marcus,Forss,FWD,BRE,5300000,0,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,35064,0,4,0,0,0,0,0,2.1,14,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,25518,0,-1,0,0,203,0,0,0,35,West Ham,Watford,Tottenham,Man Utd,Southampton,0,0,0,0,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,1,40,1.33333333333333,3.03030303030303E-07,9.09090909090909E-06,0,117340,1,26,0,49,0,0,0,9.1,455,-1,0,40,1,0.4,0,1.7,4,0,2,0,0,1.2,125593,0,-1,0,0,1260,590,0,0,236,Chelsea,Arsenal,Burnley,Brighton,Crystal Palace,1.2,1.9,0.9,0.8,0.9,1.6,0.7,39.3
Ben,Foster,GLK,WAT,4100000,1,62,3.1,7.5609756097561E-07,1.51219512195122E-05,0,1661367,0,34,0,46,0,0,0,15.1,2132,1,0,62,-1,0.4,0,1.7,6,0,3,0,1,19,1221047,0,-1,1,2,1800,3179,0,0,325,Leeds United F.C.,Brentford F.C.,Man City,Burnley,Crystal Palace,3.6,3.6,4.2,3.5,6.1,2.9,4.1,39.2
,Fosu,MID,BRE,5100000,0,1,0.032258064516129,6.32511068943707E-09,1.96078431372549E-07,0,8915,0,0,0,0,0,0,0,0.2,3,-4,0,1,4,0,0,0.2,0,0,0,0,0,0,2301,0,-1,0,0,16,3,0,0,4,West Ham,Watford,Tottenham,Man Utd,Southampton,0,0,0,0,0,0,0,3.1
Ryan,Fraser,MID,NEW,5300000,1,77,3,5.66037735849057E-07,1.45283018867925E-05,0,143682,3,23,0,0,0,2,0,14.5,6644,-2,0,77,2,0.3,0,1.8,8,0,5,0,5,1.3,245793,0,-1,0,1,1446,436,0,0,262,Wolverhampton,Leicester,Crystal Palace,Norwich,Liverpool,0,0,2.8,2,1.5,2.5,2.6,95.8
,Fred,MID,MUN,4900000,1,89,3.6,7.3469387755102E-07,1.81632653061224E-05,0,309893,5,27,0,0,0,4,0,18.2,2953,-1,0,89,1,1.1,0,5.3,8,0,7,0,5,1.5,378186,1,-1,0,1,1888,4584,0,0,399,Everton,Norwich,Liverpool,Arsenal,Brentford F.C.,0,6.2,2.7,3.2,3.8,2.4,3.3,114.1
