FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Martin,Dubravka,GLK,NEW,4400000,6,11,0.785714285714286,1.78571428571429E-07,2.5E-06,0,12709,0,3,0,10,0,0,0,2.5,1039,-1,0,11,1,0.6,0,2.8,0,0,1,0,0,0.3,21000,0,-1,0,1,270,2388,0,0,62,Burnley,Leicester,Liverpool,Man City,Man Utd,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.6,0.4,8
Shane,Duffy,DEF,BHA,4200000,1,45,3.5,8.33333333333333E-07,1.07142857142857E-05,0,1268211,5,11,0,0,0,1,0,10.7,102068,2,0,45,-2,0.2,0,0.8,3,0,4,0,1,18.4,2364190,0,-1,0,1,1134,2393,0,0,241,Southampton,Tottenham,Wolverhampton,Man Utd,Brentford F.C.,0,0,3.1,4.3,4.2,4.9,3.9,3.8,3.3,0,2.4,3.8,4,2.7,4.6,4.4,3.8,3.9,4.4,3.3,3.6,3.4,4.2,4,53.8
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,-1,0,0,0,6,0,0,0,Burnley,Leicester,Liverpool,Man City,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,0,50,3.6,7.2E-07,1E-05,0,400421,0,15,0,0,0,0,0,10,12500,0,0,50,0,0.4,0,2.2,7,0,5,0,0,4.3,270801,0,-1,0,1,1260,1619,0,0,274,Southampton,Tottenham,Wolverhampton,Man Utd,Brentford F.C.,0,0,0,4.4,4.4,5.1,4.1,3.9,3.5,0,2.5,3.9,4.2,2.8,4.7,4.6,4,4.1,4.5,3.4,3.8,3.5,4.3,4.2,41.2
,Ederson,GLK,MCI,6000000,3,56,4,6.66666666666667E-07,9.33333333333333E-06,0,571243,2,9,0,20,0,0,0,9.3,8179,0,0,56,0,0.5,0,3.2,2,0,7,0,0,9.2,455543,0,-1,0,0,1260,9585,0,0,248,Watford,Wolverhampton,Leeds United F.C.,Newcastle,Leicester,2.9,3.9,5.6,3.2,3.7,5.2,4.6,5,3.4,5.2,4.2,5.8,4.6,4.3,3.5,4.8,4.2,5.3,4.2,3.2,4.9,3.7,4.8,5,18.2
Odsonne,Edouard,FWD,CRY,6400000,1,35,2.5,3.90625E-07,5.46875E-06,0,392685,0,8,0,0,0,3,0,5.5,7507,-1,0,35,1,0.2,0,1.2,4,0,4,0,0,1.9,524217,0,-1,0,1,619,1306,0,0,126,Man Utd,Everton,Southampton,Watford,Tottenham,2.2,3,2.6,2.5,1.2,2.8,2.3,1.6,1.8,1.8,1.7,1.3,2.7,1.5,2,2.1,2.7,2.3,1.9,3.1,1.6,3.3,1.3,2.3,48.8
Samuel,Edozie,MID,MCI,4800000,0,0,0,0,0,0,1837,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0,683,0,-1,0,0,0,6,0,0,0,Watford,Wolverhampton,Leeds United F.C.,Newcastle,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,5600000,0,19,1.35714285714286,2.4234693877551E-07,3.39285714285714E-06,0,150647,2,7,0,0,0,1,0,3.4,554,-4,0,19,4,0.2,0,1.2,1,0,1,0,1,0.4,79179,0,-1,0,0,367,177,0,0,51,Leicester,Liverpool,Norwich,Burnley,Chelsea,0.7,0.7,0.7,1,0.7,0.7,0.7,0.7,0.7,0.8,0.7,1.1,0.7,1.1,0.7,0.9,0.8,0.8,0.7,0.7,1.1,0.7,1,0.7,22.2
Anthony,Elanga,MID,MUN,4800000,1,1,0.0714285714285714,1.48809523809524E-08,2.08333333333333E-07,0,2079,0,0,0,0,0,0,0,0.2,27,-2,0,1,2,0,0,0.2,0,0,0,0,0,0,819,0,-1,0,0,14,56,0,0,2,Crystal Palace,Norwich,Brentford F.C.,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,32902,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0.7,71074,0,-1,0,0,0,452,0,0,0,Man City,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,9,0.642857142857143,1.21293800539084E-07,1.69811320754717E-06,0,41370,0,1,0,0,0,0,0,1.7,41,-2,0,9,2,0,0,0,0,0,2,0,0,0.1,33352,0,-1,0,0,249,6,0,0,33,Wolverhampton,Aston Villa,Newcastle,Tottenham,Leeds United F.C.,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.5
,Elneny,MID,ARS,4400000,0,9,0.642857142857143,1.46103896103896E-07,2.04545454545455E-06,0,56817,0,5,0,0,0,0,0,2,739,-1,0,9,1,0.4,0,1.6,0,0,0,0,1,0.4,29111,0,-1,0,0,150,1244,0,0,36,Everton,Southampton,West Ham,Leeds United F.C.,Norwich,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.6
Mohamed,Elyounoussi,MID,SOU,5500000,0,29,2.4,4.36363636363636E-07,5.27272727272727E-06,0,26261,2,8,0,0,0,1,0,5.3,454,0,0,29,0,0.1,0,0.5,1,0,5,0,0,0.1,30510,0,-1,0,0,766,37,0,0,58,Brighton,Arsenal,Crystal Palace,Brentford F.C.,West Ham,1.8,1.2,1.4,1.7,1.2,2,2.5,2.1,1.3,1.2,1.5,2,2.6,1.3,2.5,1.7,1.3,1.3,2.2,1.5,2.3,1.5,1.2,1.6,54.1
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2195,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,West Ham,Leeds United F.C.,Everton,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4900000,0,23,2.3,4.69387755102041E-07,4.69387755102041E-06,0,38417,2,14,0,0,0,0,0,4.7,3684,-1,0,23,1,0.8,0,3.8,2,0,2,0,0,0.7,90660,0,-1,0,0,847,1437,0,0,147,Norwich,Brighton,Leicester,Liverpool,Crystal Palace,0,1.9,1.4,2.8,2.3,1.2,1.2,3,2.5,2,1.8,2.1,1.9,2.6,2,2.4,1.7,1.4,2.3,2.1,1.7,2.4,2.3,1.5,29.3
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Norwich,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4400000,0,7,0.5,1.13636363636364E-07,1.59090909090909E-06,0,35072,3,6,0,0,0,0,0,1.6,191,-1,0,7,1,0,0,0,0,0,0,0,0,0.1,27116,0,-1,0,0,369,52,0,0,52,Man City,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Jonny,Evans,DEF,LEI,5400000,1,18,2,3.7037037037037E-07,3.33333333333333E-06,0,20224,2,16,0,0,0,1,0,3.3,548,-1,0,18,1,0.5,0,2.8,0,0,0,0,1,0.3,20343,0,-1,0,0,746,1325,0,0,134,Aston Villa,Newcastle,Tottenham,Everton,Man City,1.4,1.1,2.6,1.7,2,2,1.6,1.5,1.6,2.2,1.7,1.5,2.3,2,1.7,1.8,1.9,1.6,1.1,1.7,2.3,1.9,1,1.3,32.6
Eberechi,Eze,MID,CRY,5900000,1,2,0.142857142857143,2.42130750605327E-08,3.38983050847458E-07,0,5081,0,1,0,0,0,0,0,0.3,201,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.1,4881,0,-1,0,0,36,195,0,0,5,Man Utd,Everton,Southampton,Watford,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Lukasz,Fabianski,GLK,WHU,5000000,2,47,3.1,6.2E-07,9.4E-06,0,141449,0,19,0,47,0,0,0,9.4,1766,0,0,47,0,0.5,0,2.4,2,0,3,0,0,2.2,136549,0,-1,0,0,1350,3279,0,0,250,Chelsea,Burnley,Arsenal,Norwich,Southampton,3.6,2.9,3.2,3.3,2.8,1.9,2.4,4,3.5,2.1,2.7,2.5,2.6,4,3.5,3.8,3.7,3.7,3.2,4.1,4.2,2.8,3.8,3.4,36.4
,Fabinho,MID,LIV,5400000,2,30,2.14285714285714,3.96825396825397E-07,5.55555555555556E-06,0,107680,4,10,0,0,0,1,0,5.6,1041,-1,0,30,1,0.4,0,2.2,0,0,5,0,1,0.7,76470,0,-1,0,0,918,575,0,0,163,Wolverhampton,Aston Villa,Newcastle,Tottenham,Leeds United F.C.,2,1.7,1.9,1.1,1.5,1.5,1.4,1.3,1.3,1.3,1.6,2,1.1,1.1,1.5,1.1,1.9,1.1,1.3,1.5,1.8,1.5,1.6,1.7,41.1
,Fabio Silva,FWD,WOL,5600000,0,7,0.5,8.92857142857143E-08,1.25E-06,0,65563,0,0,0,0,0,0,0,1.2,455,-4,0,7,4,0,0,0,0,0,0,0,0,0.4,23116,0,-1,0,0,36,274,0,0,20,Liverpool,Man City,Brighton,Chelsea,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
,Femenia,DEF,WAT,4300000,1,15,1.7,3.95348837209302E-07,3.48837209302326E-06,0,16745,1,18,0,0,0,0,0,3.5,107,-2,0,15,2,0.4,0,1.8,0,0,0,0,2,0.1,5426,0,-1,0,0,719,743,0,0,124,Man City,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,1.6,1.5,1,1.3,1.1,1.4,2.2,0.8,1.3,1.3,1.4,0.9,1.4,1.8,0.8,1.6,1.6,1.7,1.5,1.5,1.3,0.8,0.9,1.7,27.3
Nathan,Ferguson,DEF,CRY,4500000,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,-1,0,0,0,5,0,0,0,Man Utd,Everton,Southampton,Watford,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,3,67,4.5,3.87931034482759E-07,5.77586206896552E-06,0,3675096,4,24,0,0,0,5,0,5.8,14780,-4,0,67,4,0.3,1,3.8,6,0,3,0,3,16.4,955438,0,-1,0,1,1292,8397,0,0,277,Crystal Palace,Norwich,Brentford F.C.,Brighton,Newcastle,4.9,5.7,4.9,3.9,5.7,4.9,4.8,4.6,3.4,5.3,5.1,4.4,5.3,3.7,4.2,3.3,3.9,4.5,5.3,4.2,3.8,5,3,4.7,134.9
Alvaro,Fernandez,GLK,BRE,4500000,2,19,1.35714285714286,3.01587301587302E-07,4.22222222222222E-06,0,31343,0,12,0,26,0,0,0,4.2,1106,0,0,19,0,0.9,0,4,2,0,1,0,0,0.7,81378,0,-1,0,0,540,3864,0,0,127,Leeds United F.C.,Watford,Man Utd,Southampton,Brighton,1,0.7,0.7,0.7,1,1.1,0.9,1.2,0.7,1.1,0.8,0.9,0.7,0.8,0.8,0.7,1.3,0.9,0.7,1.6,1,0.7,0.9,1.1,18.6
Federico,Fernandez,DEF,NEW,4300000,1,11,0.785714285714286,1.82724252491694E-07,2.55813953488372E-06,0,15164,0,12,0,0,0,0,0,2.6,164,-2,0,11,2,0.3,0,1.5,0,0,0,0,1,0.1,6152,0,-1,0,0,521,49,0,0,91,Burnley,Leicester,Liverpool,Man City,Man Utd,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.6,0.4,21.2
,Fernandinho,MID,MCI,4800000,0,19,1.35714285714286,2.82738095238095E-07,3.95833333333333E-06,0,47453,0,4,0,0,0,1,0,4,767,-2,0,19,2,0.5,0,2.5,2,0,1,0,0,0.4,33536,0,-1,0,0,277,377,0,0,67,Watford,Wolverhampton,Leeds United F.C.,Newcastle,Leicester,0.9,0.8,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,1,0.7,1,0.7,0.9,15.7
Roberto,Firmino,FWD,LIV,8700000,0,35,4.4,5.05747126436782E-07,4.02298850574713E-06,0,815239,0,6,0,0,0,4,0,4,2581,-3,0,35,3,0,0,0,5,0,2,0,1,2.1,449939,0,-1,0,1,367,178,0,0,155,Wolverhampton,Aston Villa,Newcastle,Tottenham,Leeds United F.C.,0,5.1,6,3.8,6,6,3.8,4.6,4.2,5.5,5,5.6,4.2,4.8,4.8,4.7,5.9,4.1,4.1,5.8,5.7,4.7,4.6,3.9,51.6
,Firpo,DEF,LEE,4700000,1,10,1,2.12765957446809E-07,2.12765957446809E-06,0,70817,3,15,0,0,0,0,0,2.1,231,-3,0,10,3,0.1,0,0.4,2,0,1,0,0,0.3,24431,1,-1,0,0,652,122,0,0,82,Brentford F.C.,Chelsea,Man City,Arsenal,Liverpool,0.7,0.7,0.6,0.9,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.6,0.6,26.2
Ashley,Fletcher,FWD,WAT,4900000,0,3,0.214285714285714,4.3731778425656E-08,6.12244897959184E-07,0,33129,0,0,0,0,0,0,0,0.6,409,-1,0,3,1,0.1,0,0.4,0,0,0,0,0,0.2,26737,0,-1,0,0,28,387,0,0,5,Man City,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Phil,Foden,MID,MCI,8100000,7,48,3.42857142857143,4.23280423280423E-07,5.92592592592593E-06,0,1094124,0,6,0,0,0,3,0,5.9,21331,1,0,48,-1,0.2,0,2,5,0,3,0,3,6.9,1500407,0,-1,0,1,685,15297,0,0,168,Watford,Wolverhampton,Leeds United F.C.,Newcastle,Leicester,3.7,3.6,3.2,3.5,2.9,2.9,2.4,2.3,3.2,2.9,3.5,3.2,2.6,2.3,2.7,3,3.2,1.8,3.9,4,2.5,4,2.4,3.7,81.9
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,42114,0,0,0,0,0,0,0,0,94,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2272,0,-1,0,0,0,10,0,0,0,Aston Villa,Newcastle,Tottenham,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,1,61,4.1,6.83333333333333E-07,1.01666666666667E-05,0,395838,3,16,0,0,0,4,0,10.2,9842,0,0,61,0,0.7,0,4.4,3,0,4,0,3,2.4,513276,0,-1,0,1,1216,7446,0,0,230,Chelsea,Burnley,Arsenal,Norwich,Southampton,3,4.3,3.2,5.1,5,4.8,3.7,4.2,3.9,5.1,4.1,5.1,4.7,2.5,4.7,3.2,4.2,3.8,4.8,3.8,4.5,4.6,3,4,90.1
Adam,Forshaw,MID,LEE,4500000,2,12,0.857142857142857,1.9047619047619E-07,2.66666666666667E-06,0,2270,2,5,0,0,0,0,0,2.7,103,0,0,12,0,0.4,0,2,0,0,2,0,0,0,3792,0,-1,0,0,469,159,0,0,62,Brentford F.C.,Chelsea,Man City,Arsenal,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,18.9
Marcus,Forss,FWD,BRE,5300000,0,6,1.2,2.26415094339623E-07,1.13207547169811E-06,0,24178,0,4,0,0,0,0,0,1.1,302,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,17243,0,-1,0,0,171,355,0,0,17,Leeds United F.C.,Watford,Man Utd,Southampton,Brighton,0.7,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.9,0.7,0.7,0.9,0.6,0.6,1,0.6,0.8,0.7,0.7,0.9,5.6
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,60678,0,0,0,0,0,0,0,0,907,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,20583,0,-1,0,0,0,70,0,0,0,Brighton,Arsenal,Crystal Palace,Brentford F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4100000,0,28,3.5,8.53658536585366E-07,6.82926829268293E-06,0,995375,0,13,0,24,0,0,0,6.8,22524,1,0,28,-1,0.8,0,3.2,3,0,0,0,1,22,779356,0,-1,1,1,720,2517,0,0,148,Man City,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,2.5,4,3.9,4,3.1,4.1,4.9,2.7,4.5,4.6,4.7,4.4,4.2,3.9,2.8,3.1,4.8,22.4
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,8120,0,0,0,0,0,0,0,0,56,-4,0,0,4,0,0,0,0,0,0,0,0,0,1874,0,-1,0,0,0,4,0,0,0,Leeds United F.C.,Watford,Man Utd,Southampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,0,19,1.35714285714286,2.56064690026954E-07,3.58490566037736E-06,0,12685,0,5,0,0,0,0,0,3.6,691,-2,0,19,2,0.3,0,1.8,0,0,0,0,2,0.1,8478,0,-1,0,0,317,16,0,0,70,Burnley,Leicester,Liverpool,Man City,Man Utd,0,0.7,0.7,0.7,0.7,0.7,0.7,1,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.9,0.7,0.9,0.7,0.7,0.7,0.7,0.8,0.7,16.8
,Fred,MID,MUN,4900000,11,41,3.4,6.93877551020408E-07,8.36734693877551E-06,0,89932,4,15,0,0,0,2,0,8.4,1346,-1,0,41,1,1.1,0,5.5,4,0,3,0,2,0.9,116086,1,-1,0,1,1030,24226,0,0,178,Crystal Palace,Norwich,Brentford F.C.,Brighton,Newcastle,3.3,3.8,3.2,2.5,3.9,3.2,3.2,3,2.1,3.6,3.4,2.9,3.5,2.3,2.7,2.1,2.5,2.9,3.5,2.7,2.4,3.3,1.8,3.1,48.9
Ryan,Fredericks,DEF,WHU,4400000,0,1,0.0714285714285714,1.62337662337662E-08,2.27272727272727E-07,0,10333,0,0,0,0,0,0,0,0.2,73,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,3797,0,-1,0,0,2,55,0,0,3,Chelsea,Burnley,Arsenal,Norwich,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gabriel,DEF,ARS,5100000,0,55,5,9.80392156862745E-07,1.07843137254902E-05,0,124161,1,11,0,0,0,1,0,10.8,4988,1,0,55,-1,0.5,0,2.8,8,0,6,0,0,3.2,349089,0,-1,0,1,990,15603,0,0,244,Everton,Southampton,West Ham,Leeds United F.C.,Norwich,5.5,6.3,7.2,5.5,4.9,6,7.3,5.3,6.9,5,0,7.2,7.2,3.4,5.8,4.5,4.2,7.1,4,6.4,5.8,7.5,3.8,7.5,41.7
Conor,Gallagher,MID,CRY,6100000,2,72,5.1,8.36065573770492E-07,1.18032786885246E-05,0,962675,4,18,0,0,0,4,0,11.8,108294,6,1,72,-6,0.4,0,2.5,9,0,4,0,5,25.1,3028099,0,-1,0,3,1225,16761,-1,0,253,Man Utd,Everton,Southampton,Watford,Tottenham,4.6,6.3,7.2,5.8,3.8,7.4,5.3,4.8,4.1,5.5,4.6,4.8,6.9,6.1,4.7,5.6,6.7,4.9,4.1,6.3,5.1,7.4,4.3,4.9,114.9
Dwight,Gayle,FWD,NEW,5200000,0,3,0.214285714285714,4.12087912087912E-08,5.76923076923077E-07,0,23338,0,0,0,0,0,0,0,0.6,291,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,13568,0,-1,0,0,21,179,0,0,8,Burnley,Leicester,Liverpool,Man City,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Jean-Philippe,Gbamin,MID,EVE,4400000,0,2,0.142857142857143,3.24675324675325E-08,4.54545454545455E-07,0,3611,0,2,0,0,0,0,0,0.5,31,-1,1,2,1,0,0,0.2,0,0,0,0,0,0,2385,0,-1,0,0,46,40,-1,0,7,Arsenal,Crystal Palace,Chelsea,Leicester,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Joe,Gelhardt,FWD,LEE,4500000,0,6,0.428571428571429,9.52380952380952E-08,1.33333333333333E-06,0,71856,1,2,0,0,0,0,0,1.3,3493,0,0,6,0,0,0,0.2,0,0,0,0,1,1.3,170804,0,-1,0,0,126,6052,0,0,14,Brentford F.C.,Chelsea,Man City,Arsenal,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.2
Saman,Ghoddos,MID,BRE,5300000,0,14,1,1.88679245283019E-07,2.64150943396226E-06,0,4541,2,3,0,0,0,1,0,2.6,63,-2,0,14,2,0,0,0,0,0,0,0,1,0,2402,0,-1,0,0,252,20,0,0,59,Leeds United F.C.,Watford,Man Utd,Southampton,Brighton,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.3
Dimitris,Giannoulis,DEF,NOR,4400000,0,20,1.42857142857143,3.24675324675325E-07,4.54545454545455E-06,0,7531,1,8,0,0,0,0,0,4.5,44,-1,0,20,1,0.2,0,1,2,0,2,0,1,0.1,3803,0,-1,0,0,397,16,0,0,97,Tottenham,Man Utd,Aston Villa,West Ham,Arsenal,1.3,0.9,1.1,0.9,1.5,0.7,0.7,1.2,0.7,1,1.3,1.2,0.7,1.2,0.9,1.2,0.9,1,1,0.7,0.7,1.1,0.8,1.8,18.2
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,33140,1,0,0,0,0,0,0,0.2,89,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Liverpool,Man City,Brighton,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,1,23,1.9,4.31818181818182E-07,5.22727272727273E-06,0,7353,1,25,0,0,0,0,0,5.2,47,-1,0,23,1,0.6,0,2.5,0,0,3,0,0,0.1,3523,0,-1,0,0,1054,36,0,1,199,Tottenham,Man Utd,Aston Villa,West Ham,Arsenal,2,1.4,1.8,1.5,2.2,1,1.1,1.9,1,1.6,2,1.9,1,1.9,1.5,1.8,1.5,1.6,1.6,1.2,1.1,1.8,1.2,2.6,37.4
Mark,Gillespie,GLK,NEW,4000000,0,0,0,0,0,0,17410,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0.3,24130,0,-1,0,0,0,42,0,0,0,Burnley,Leicester,Liverpool,Man City,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4400000,1,19,1.35714285714286,3.08441558441558E-07,4.31818181818182E-06,0,652648,2,18,0,0,0,0,0,4.3,7378,-1,0,19,1,0.6,0,2.5,1,0,1,0,1,4.8,395397,0,-1,0,0,693,3575,0,0,119,Tottenham,Man Utd,Aston Villa,West Ham,Arsenal,0.7,0.7,0.9,0.7,0.8,0.7,0.7,0.8,0.8,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.7,1,0.7,0.7,0.9,0.8,32.1
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Leeds United F.C.,Everton,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4800000,0,21,1.9,3.95833333333333E-07,4.375E-06,0,66040,2,21,0,0,0,0,0,4.4,378,-2,0,21,2,0.3,0,1.6,0,0,2,0,0,0.5,21192,0,-1,0,0,949,200,0,0,144,Arsenal,Crystal Palace,Chelsea,Leicester,Burnley,2.2,1,1.9,1.2,1.2,1.2,1.7,1.2,1.8,1,2.1,1,2,1.9,1.3,1,1.5,1.5,1.7,1.8,1.9,1.1,1.9,1.4,36.9
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,14960,0,0,0,0,0,0,0,0,122,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,6368,0,-1,0,0,0,98,0,0,0,Norwich,Brighton,Leicester,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
