FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierre,Lees-Melou,MID,NOR,4800000,0,19,2.1,4.375E-07,3.95833333333333E-06,0,14795,3,16,0,0,0,0,0,4,39,-2,0,19,2,0.1,0,0.5,0,0,2,0,1,0.1,12356,0,-1,0,0,736,28,0,0,89,Wolverhampton,Newcastle,Tottenham,Man Utd,Aston Villa,1.8,1.6,1,1.1,2,1,1.6,1,1.3,1.5,1.6,1.8,1.1,1,1.4,1.2,1.1,1.1,1.2,2,1.3,1.9,1,1.2,1.7,1.6,35.3
Aaron,Lennon,MID,BUR,4900000,0,3,0.25,5.10204081632653E-08,6.12244897959184E-07,0,1392,1,1,0,0,0,0,0,0.6,6,-1,0,3,1,0,0,0,0,0,0,0,0,0,1486,0,-1,0,0,103,17,0,0,7,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.1
Bernd,Leno,GLK,ARS,4600000,0,4,0.333333333333333,7.2463768115942E-08,8.69565217391304E-07,0,172014,0,9,0,9,0,0,0,0.9,463,-4,0,4,4,0,0,0,0,0,0,0,0,1,59501,0,-1,0,0,270,72,0,0,48,Newcastle,Man Utd,Everton,Southampton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.9
Jamal,Lewis,DEF,NEW,4200000,0,1,0.0833333333333333,1.98412698412698E-08,2.38095238095238E-07,0,10270,0,1,0,0,0,0,0,0.2,36,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2826,0,-1,0,0,6,38,0,0,3,Arsenal,Norwich,Burnley,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Victor,Lindelof,DEF,MUN,4800000,0,19,2.1,4.375E-07,3.95833333333333E-06,0,60009,1,19,0,0,0,0,0,4,205,-2,0,19,2,0.4,0,1.8,0,0,1,0,2,0.5,32629,0,-1,0,0,743,209,0,0,154,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,2.6,1.9,1.4,1.8,2.5,1.6,1.4,1.5,1,1.5,1.5,1.8,1.2,2.1,1,2.3,2.5,2.6,1,2,1.6,2,1.5,2.3,1.6,1.4,19.7
Jesse,Lingard,MID,MUN,6800000,0,17,1.41666666666667,2.08333333333333E-07,2.5E-06,0,135024,0,4,0,0,0,2,0,2.5,327,-2,0,17,2,0.1,0,0.5,1,0,0,0,0,1,51330,0,-1,0,0,64,167,0,0,61,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,0.8,0.7,0.7,1,0.9,0.7,1.1,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.7,15.1
Tino,Livramento,DEF,SOU,4600000,0,49,3.8,8.26086956521739E-07,1.06521739130435E-05,0,471779,1,18,0,0,0,1,0,10.7,13094,6,0,49,-6,0.7,0,3.2,2,0,5,0,1,22.7,2195972,0,-1,0,0,1165,4810,0,0,241,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,5,3.4,4.8,4,3,4.6,4.2,5.5,3.5,3.6,5.1,4.6,4.7,5,4.7,3.2,3.1,3.6,4.3,4.8,5.3,4.6,4.4,4.9,5.1,3.4,52.1
Diego,Llorente,DEF,LEE,4500000,5,30,3.3,7.33333333333333E-07,6.66666666666667E-06,0,39818,3,8,0,0,0,1,0,6.7,393,0,0,30,0,0.6,0,2.5,3,0,2,0,0,0.5,68193,0,-1,0,1,727,557,0,0,143,Brighton,Crystal Palace,Brentford F.C.,Chelsea,Man City,3.8,3.6,3.7,4.3,3.7,4.4,4.3,4.1,3.7,3.5,2.8,2.5,3.2,3.4,4.8,2.8,3.9,2.9,3.2,2,3.9,2.4,4.2,3.3,4,4,24.1
Hugo,Lloris,GLK,TOT,5400000,0,50,4.2,7.77777777777778E-07,9.25925925925926E-06,0,630945,0,17,0,37,0,0,0,9.3,3342,-1,0,50,1,0.7,0,3.7,6,0,4,0,0,8.6,826238,0,-1,0,2,1080,1764,0,0,226,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,5.3,5.5,5.2,3.9,5.8,5.1,3.5,2.8,6.1,5.7,4.7,4.2,5.1,4.9,5.8,5.3,5.4,4.2,3.6,5.6,5.5,4.1,5.4,5.3,4.2,31.6
Giovani,Lo Celso,MID,TOT,5900000,0,9,0.75,1.27118644067797E-07,1.52542372881356E-06,0,15068,0,4,0,0,0,0,0,1.5,85,-1,0,9,1,0.2,0,1,0,0,0,0,0,0.1,6308,0,-1,0,0,208,3,0,0,34,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.4
Jurgen,Locadia,FWD,BHA,4400000,1,1,0.0833333333333333,1.89393939393939E-08,2.27272727272727E-07,0,51792,0,0,0,0,0,0,0,0.2,1016,-1,0,1,1,0,0,0.2,0,0,0,0,0,1,123692,0,-1,0,0,22,5111,0,0,0,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5400000,0,20,1.66666666666667,3.08641975308642E-07,3.7037037037037E-06,0,17086,0,2,0,0,0,0,0,3.7,157,-1,0,20,1,0.3,0,1.5,1,0,1,0,3,0.2,20972,0,-1,0,0,268,286,0,0,76,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,0.8,1.3,0.9,0.8,0.8,1.5,0.9,0.8,0.8,0.8,0.9,1,0.9,0.9,0.8,1.2,1.1,1.2,0.8,1.2,0.9,0.8,0.8,1,1.2,1.1,18.8
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,3272,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6020,0,-1,0,0,0,5,0,0,0,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,12159,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7153,0,-1,0,0,0,45,0,0,0,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,1,0.0833333333333333,1.54320987654321E-08,1.85185185185185E-07,0,24648,0,0,0,0,0,0,0,0.2,114,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,15592,0,-1,0,0,16,130,0,0,2,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
Ademola,Lookman,MID,LEI,6000000,7,18,1.5,2.5E-07,3E-06,0,9445,0,10,0,0,0,1,0,3,79,0,0,18,0,0.5,0,2.8,1,0,0,0,0,0.1,12309,0,-1,0,0,461,280,0,0,72,Watford,Southampton,Aston Villa,Newcastle,Tottenham,1,0.9,0.8,1,0.8,0.8,0.8,0.8,1,1,0.8,0.8,0.8,1.2,0.8,0.8,0.8,0.8,0.9,0.9,1.1,1,0.8,0.8,1.1,0.9,29.5
Imran,Louza,MID,WAT,5200000,1,3,0.25,4.80769230769231E-08,5.76923076923077E-07,0,2620,1,6,0,0,0,0,0,0.6,18,-3,0,3,3,0.1,0,0.5,0,0,0,0,0,0,755,0,-1,0,0,166,15,0,0,20,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9
Matthew,Lowton,DEF,BUR,4400000,0,39,3.2,7.27272727272727E-07,8.86363636363636E-06,0,179401,1,20,0,0,0,1,0,8.9,1149,-1,0,39,1,1.3,0,5.7,4,0,1,0,3,1.7,128382,0,-1,0,1,1080,575,0,0,199,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,2.7,2.2,3.7,2.4,2.4,4,3.7,3.3,2.6,3.1,3.3,4.3,3.6,2.2,3.8,3.8,3.1,4.1,2.8,3.2,2.8,1.8,4,3.8,2.7,50.6
,Lucas Moura,MID,TOT,6400000,0,24,2.2,3.4375E-07,3.75E-06,0,144536,2,12,0,0,0,0,0,3.8,808,-1,0,24,1,0.5,0,3,0,0,3,0,1,1.2,148369,0,-1,0,0,836,1771,0,0,96,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,1.3,2.2,1.3,1.4,1.1,1.9,1.5,1.7,1.8,1.3,2,1.9,1.1,1.1,1.6,1.4,1.3,2.1,1.1,1.5,1.4,1.5,1.1,2.1,1.5,49.2
Romelu,Lukaku,FWD,CHE,11500000,0,31,4.4,3.82608695652174E-07,2.69565217391304E-06,0,3670456,0,3,0,0,0,3,0,2.7,2041,0,0,31,0,0,0,0,5,0,4,0,0,9,3385048,0,-1,0,1,616,7442,0,0,124,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,4.4,6.1,5.1,5.6,5.1,4.9,4.2,3.9,3.2,4.4,4.7,5,4.6,4.4,5,5.6,5.5,5.4,3.6,5,6,4.2,5.3,3.5,6.4,5.5,57.9
,Lyanco,DEF,SOU,4400000,0,3,0.25,5.68181818181818E-08,6.81818181818182E-07,0,1154,0,5,0,0,0,0,0,0.7,16,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0,1091,0,-1,0,0,142,8,0,0,23,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,8948,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,Arsenal,Norwich,Burnley,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5400000,0,27,2.25,4.16666666666667E-07,5E-06,0,52382,1,4,0,0,0,2,0,5,187,-1,0,27,1,0.1,0,0.5,3,0,1,0,1,0.4,45874,0,-1,0,0,287,28,0,0,90,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,1.5,1.3,1.8,1.6,1.8,1.7,1.2,1.6,1.3,1.8,1.7,1.1,2,2,2,2,1.1,1.1,2,1.2,1.4,1.9,2.2,1.1,1.4,1.2,31.8
James,Maddison,MID,LEI,6600000,13,39,3,4.54545454545455E-07,5.90909090909091E-06,0,780713,0,14,0,0,0,2,0,5.9,1216,-4,0,39,4,0.6,0,4.2,1,0,1,0,2,3.8,191887,0,-1,0,1,735,10650,0,0,144,Watford,Southampton,Aston Villa,Newcastle,Tottenham,3,2.9,2.3,2.9,2.4,2.1,1.8,1.5,3.1,2.9,2.1,1.6,1.8,3.4,2.6,2.3,2.1,1.9,2.8,2.7,3.2,3,2.3,2.2,3.2,2.8,35.9
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,-1,0,0,0,19,0,0,0,Everton,Tottenham,Leeds United F.C.,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,0,23,2.1,3.88888888888889E-07,4.25925925925926E-06,0,768271,3,19,0,0,0,0,0,4.3,2199,-1,0,23,1,0.1,0,0.8,2,0,3,0,0,4.7,129273,0,-1,0,0,944,292,0,1,162,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,2.6,1.9,1.4,1.8,2.5,1.6,1.4,1.5,1,1.5,1.5,1.8,1.2,2.1,1,2.3,2.5,2.6,1,2,1.6,2,1.5,2.3,1.6,1.4,30.8
Riyad,Mahrez,MID,MCI,8600000,5,30,2.5,2.90697674418605E-07,3.48837209302326E-06,0,732250,0,3,0,0,0,2,0,3.5,947,-4,0,30,4,0.2,0,1.8,0,0,1,0,2,2.4,273337,0,-1,0,0,381,1870,0,0,117,West Ham,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,1.5,1.5,2.2,2.2,1.9,2.2,1.7,1.9,1.4,1.4,2,1.5,2,2,1.4,1.4,1.6,1.7,2,1.2,2.4,2.5,1.6,2.4,1.5,2.5,44.2
Ainsley,Maitland-Niles,MID,ARS,5300000,0,12,1,1.88679245283019E-07,2.26415094339623E-06,0,6559,0,4,0,0,0,0,0,2.3,36,-2,0,12,2,0.2,0,1,0,0,2,0,0,0.1,2794,0,-1,0,0,263,36,0,0,44,Newcastle,Man Utd,Everton,Southampton,West Ham,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.3
Sadio,Mane,MID,LIV,12000000,3,74,5.7,4.75E-07,6.16666666666667E-06,0,413865,1,11,0,0,0,7,0,6.2,9853,0,0,74,0,0.5,0,6,2,0,7,0,2,5.1,469867,0,-1,0,1,1093,4912,0,0,207,Southampton,Everton,Wolverhampton,Aston Villa,Newcastle,7.3,5.7,8.1,7.6,7.5,6.1,6.3,7,6.6,5.4,6.1,6,7.2,7.7,5.6,5.4,6.6,5.2,7.6,5,6,6.2,7.6,6.6,7.1,7.1,127
Javier,Manquillo,DEF,NEW,4000000,0,20,2.9,7.25E-07,5E-06,0,582720,2,13,0,0,0,1,0,5,7218,0,0,20,0,0,0,0.2,0,0,0,0,2,8.2,532288,0,-1,0,0,585,936,0,0,104,Arsenal,Norwich,Burnley,Leicester,Liverpool,2.8,3.1,3,2.4,3.7,3.4,2.7,2.8,2.1,1.9,3,3.3,3.3,3,3.5,3.2,3.7,2.9,3.6,2.2,2.1,2.6,3.6,3.2,3.6,2.5,25.1
Fernando,Marcal,DEF,WOL,4300000,0,29,2.41666666666667,5.62015503875969E-07,6.74418604651163E-06,0,722076,2,8,0,0,0,0,0,6.7,4208,-2,0,29,2,0,0,0,3,0,2,0,2,2.3,873501,0,-1,0,1,684,133,0,0,123,Norwich,Burnley,Liverpool,Man City,Brighton,2.1,2.1,2.6,2.7,2.7,2.2,1.3,2.3,2.8,1.7,2.9,2.6,3.2,1.4,2.4,2,2.3,2.5,2.3,1.7,2.4,2,2.3,3,2.2,3,20.6
Solomon,March,MID,BHA,5300000,1,21,1.75,3.30188679245283E-07,3.9622641509434E-06,0,9232,1,10,0,0,0,0,0,4,75,-2,0,21,2,0.5,0,2.5,0,0,2,0,1,0.1,5907,0,-1,0,0,564,59,0,0,73,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,1,0.9,1.2,1.1,1.2,1.1,0.9,1,0.9,1.2,1.1,0.9,1.3,1.3,1.4,1.3,0.9,0.9,1.4,0.9,0.9,1.3,1.5,0.9,0.9,0.9,38.5
Pablo,Mari,DEF,ARS,4200000,0,1,0.0833333333333333,1.98412698412698E-08,2.38095238095238E-07,0,12985,1,4,0,0,0,0,0,0.2,29,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5076,0,-1,0,0,180,15,0,0,35,Newcastle,Man Utd,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,0,-1,0,0,0,6,0,0,0,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,26230,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Norwich,Burnley,Liverpool,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,12,1,1.31578947368421E-07,1.57894736842105E-06,0,136466,0,3,0,0,0,1,0,1.6,158,-4,0,12,4,0,0,0.2,2,0,0,0,0,0.6,24070,0,-1,0,0,197,205,0,0,35,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,14
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Newcastle,Tottenham,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,6,16,1.33333333333333,2.56410256410256E-07,3.07692307692308E-06,0,31829,0,3,0,0,0,1,0,3.1,57,-3,0,16,3,0.3,0,1.8,0,0,0,0,1,0.2,11764,0,-1,0,0,185,717,0,0,52,Newcastle,Man Utd,Everton,Southampton,West Ham,1,0.7,0.7,1,0.7,0.7,0.7,0.9,0.7,0.7,1,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,18.7
Emiliano,Martinez,GLK,AVL,5500000,2,52,4.3,7.81818181818182E-07,9.45454545454545E-06,0,1760868,1,18,0,34,0,0,0,9.5,6968,0,0,52,0,0.5,0,2.8,7,0,4,0,0,14.2,351886,0,-1,1,1,1080,1064,0,0,246,Crystal Palace,Man City,Leicester,Liverpool,Norwich,3,6.3,4.6,5,3.8,5.8,5.9,4.5,5.2,5.4,4.1,6.4,3,4.2,4.8,5.2,4.4,6.4,3.7,6.4,6.2,3.5,5.9,3.7,5.6,4.8,30.4
Adam,Masina,DEF,WAT,4300000,0,9,1.1,2.55813953488372E-07,2.09302325581395E-06,0,11472,0,15,0,0,0,0,0,2.1,25,-2,0,9,2,0.2,0,1,0,0,0,0,0,0.1,6481,0,-1,0,0,675,17,0,0,97,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,0.6,0.7,0.8,0.8,0.6,0.6,0.6,0.7,1.2,0.6,0.7,0.6,0.7,0.6,0.7,0.9,0.6,0.8,0.9,0.8,0.6,0.7,0.7,0.6,0.6,0.9,19.4
Arthur,Masuaku,DEF,WHU,4400000,2,3,0.25,5.68181818181818E-08,6.81818181818182E-07,0,4719,0,1,0,0,0,0,0,0.7,23,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0,1839,0,-1,0,0,77,26,0,0,15,Man City,Brighton,Chelsea,Burnley,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,5507,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2934,0,-1,0,0,0,29,0,0,0,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5300000,0,2,0.166666666666667,3.14465408805031E-08,3.77358490566038E-07,0,14102,0,2,0,0,0,0,0,0.4,49,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,8345,0,-1,0,0,60,47,0,0,6,Aston Villa,Leeds United F.C.,Man Utd,Everton,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4500000,0,17,1.41666666666667,3.14814814814815E-07,3.77777777777778E-06,0,39281,0,8,0,0,0,0,0,3.8,199,0,0,17,0,0.3,0,1.5,0,0,0,0,2,0.3,36434,0,-1,0,0,381,276,0,0,81,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,0.8,0.7,0.7,1,0.9,0.7,1.1,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.7,21
Joel,Matip,DEF,LIV,5000000,0,35,3.9,7.8E-07,7E-06,0,375312,0,9,0,0,0,0,0,7,7067,0,0,35,0,0.4,0,1.8,0,0,5,0,0,2.5,490501,0,-1,0,0,810,393,0,0,185,Southampton,Everton,Wolverhampton,Aston Villa,Newcastle,3.8,4.5,4.1,4.8,3.3,5,5,3.9,5.6,4.4,3.5,3.2,4.1,4.5,4.5,4.5,5.1,4,2.9,5.1,3.7,4.9,3.4,5.4,3.6,3.4,31.7
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,12046,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0.2,23315,0,-1,0,0,0,29,0,0,0,Aston Villa,Leeds United F.C.,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6400000,2,38,3.2,5E-07,5.9375E-06,0,514974,3,11,0,0,0,4,0,5.9,3724,-1,0,38,1,0.1,0,0.8,5,0,4,0,0,2.7,527831,0,-1,0,1,834,755,0,0,123,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,3.9,3,2.9,3.2,2.3,4,2.4,2.2,3.1,3.2,3.9,1.6,4,3.6,3.3,4.1,2.1,2.4,3.5,2.5,2.8,3.1,2.9,3,3.8,2.8,51
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,-1,0,0,0,14,0,0,0,West Ham,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5600000,2,36,3,5.35714285714286E-07,6.42857142857143E-06,0,299192,2,13,0,0,0,2,0,6.4,5423,1,0,36,-1,0.3,0,1.5,1,0,4,0,0,3.9,537369,0,-1,0,0,1007,813,0,0,83,Everton,Tottenham,Leeds United F.C.,Watford,Man Utd,2.1,2.4,2.4,2.9,1.6,3,2.7,1.5,2.8,1.7,2.5,1.9,2.5,2.2,2.7,3.1,2.8,2.9,2.7,1.7,3.3,2.3,2.9,2.7,2.2,2.1,58.4
James,McArthur,MID,CRY,4500000,0,33,3,6.66666666666667E-07,7.33333333333333E-06,0,347354,3,12,0,0,0,0,0,7.3,6026,0,0,33,0,0.5,0,2.2,4,0,4,0,2,2.7,515817,0,-1,0,0,950,101,0,0,171,Aston Villa,Leeds United F.C.,Man Utd,Everton,Southampton,0,0,0,0,0,2.6,1.8,3.6,2.3,2,1.6,2.4,2.2,2.1,3.5,2.8,2.1,2.6,3,2.2,1.6,2.8,2.3,3.5,1.7,2.2,42.2
James,McAtee,MID,MCI,4500000,0,1,0.0833333333333333,1.85185185185185E-08,2.22222222222222E-07,0,15,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,59,0,-1,0,0,3,8,0,0,2,West Ham,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4500000,0,0,0,0,0,0,1096,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,-1,0,0,0,16,0,0,0,Brighton,Crystal Palace,Brentford F.C.,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4600000,0,48,3.7,8.04347826086957E-07,1.04347826086957E-05,0,150494,1,18,0,32,0,0,0,10.4,5051,1,0,48,-1,1,0,4.5,3,0,5,0,0,5.1,436518,0,-1,0,0,1170,1653,0,0,229,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,4.9,3.3,4.7,3.9,2.9,4.4,4.1,5.4,3.4,3.5,4.9,4.5,4.5,4.8,4.5,3.1,3,3.5,4.2,4.6,5.1,4.5,4.2,4.7,5,3.3,25.8
John,McGinn,MID,AVL,5800000,10,46,3.8,6.55172413793103E-07,7.93103448275862E-06,0,128052,4,20,0,0,0,3,0,7.9,898,-2,0,46,2,0.7,0,4,6,0,3,0,1,1,120487,0,-1,0,2,1029,4364,0,0,182,Crystal Palace,Man City,Leicester,Liverpool,Norwich,2.4,3.2,3.9,1.9,3.1,5,3.3,2.4,3,3.4,2.2,4.2,3.4,5,2.7,4.8,2.2,4.4,3.7,4.3,2.5,3,5.1,3.1,4.7,1.9,60.3
