FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bukayo,Saka,MID,ARS,6800000,10,151,4.7,6.91176470588235E-07,2.22058823529412E-05,0,3042189,5,30,0,0,0,10,0,22.2,100343,3,0,151,-3,0.5,0,3.2,15,0,13,0,6,32.2,4739114,0,-1,0,3,2495,14622,0,0,486,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,8.7,4.5,3.5,9.2,4.7,5.6,273.5
Mohamed,Salah,MID,LIV,13200000,19,249,8.3,6.28787878787879E-07,1.88636363636364E-05,0,5862624,1,21,0,0,0,22,0,18.9,19476,7,0,249,-7,0.7,1,9,29,0,16,0,13,57.5,6263948,0,-1,0,8,2507,61596,0,0,712,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,10.4,12,9.9,21.8,0,11.1,392.7
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,0,56,1.9,4.22222222222222E-07,1.24444444444444E-05,0,47781,8,45,0,0,0,0,0,12.4,404,0,0,56,0,0,0,0.2,4,0,6,0,0,0.3,54183,0,-1,0,0,2521,154,0,1,408,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,3.2,1.6,1.5,1.5,0,1,104.7
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,2,30,1,2.08333333333333E-07,6.25E-06,0,33509,5,11,0,0,0,0,0,6.2,47,-2,0,30,2,0.2,0,1,0,0,7,0,0,0.1,21743,0,-1,0,0,1101,21,0,0,168,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,1,0.5,0.5,1,0.5,0.5,51.7
,Samir,DEF,WAT,4500000,1,27,1.9,4.22222222222222E-07,6E-06,0,3849,3,26,0,0,0,0,0,6,209,0,0,27,0,0.2,0,1,0,0,3,0,0,0,5266,0,-1,0,0,1260,86,0,0,207,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,1.7,2.3,1.6,2.9,1.3,2.1,36
Davinson,Sanchez,DEF,TOT,4300000,0,67,2.16129032258065,5.02625656414103E-07,1.55813953488372E-05,0,505479,4,16,0,0,0,2,0,15.6,2195,-2,0,67,2,0,0,0,5,0,7,0,0,1.7,546925,0,-1,0,2,1328,309,0,0,313,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,2,1.9,1.9,4.8,2.2,1.4,59.9
Robert,Sanchez,GLK,BHA,4600000,7,106,3.3,7.17391304347826E-07,2.30434782608696E-05,0,2048688,3,38,0,88,0,0,0,23,9679,1,0,106,-1,0.8,0,3.8,8,0,9,0,0,15.7,1537910,0,-1,0,1,2880,6614,0,1,584,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,8.4,3,3.9,3.2,4,4.3,75
Jadon,Sancho,MID,MUN,8900000,3,89,3.2,3.59550561797753E-07,1E-05,0,979926,0,25,0,0,0,3,0,10,13707,-6,0,89,6,0.2,0,1.8,9,0,6,0,4,3.2,477441,0,-1,0,1,1804,3298,0,0,352,Norwich,Liverpool,Arsenal,Chelsea,Brentford F.C.,5,4.3,2.7,3.1,0,2.7,149.4
Dion,Sanderson,DEF,WOL,4000000,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,-1,0,0,0,0,0,0,0,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,0,0,0,0,0,0
Morgan,Sanson,MID,AVL,5000000,0,13,0.419354838709677,8.38709677419355E-08,2.6E-06,0,2971,0,8,0,0,0,0,0,2.6,17,0,0,13,0,0.2,0,1,0,0,0,0,0,0,2496,0,-1,0,0,349,23,0,0,61,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0.2,0.2,0.4,0.4,0.2,9.4
Joshua,Sargent,FWD,NOR,5400000,0,59,2.4,4.44444444444444E-07,1.09259259259259E-05,0,81629,1,33,0,0,0,2,0,10.9,1430,-1,0,59,1,0,0,0,3,0,4,0,2,0.3,92217,0,-1,0,1,1552,81,0,0,201,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,0,0,1.8,4.4,1.6,1.9,68
Jeremy,Sarmiento,MID,BHA,4500000,1,4,0.129032258064516,2.8673835125448E-08,8.88888888888889E-07,0,1602,0,2,0,0,0,0,0,0.9,39,0,0,4,0,0.1,0,0.5,0,0,0,0,0,0,1762,0,-1,0,0,39,7,0,0,12,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0.2,0.1,0.1,0.1,0.1,0.1,0.8
Ismaila,Sarr,MID,WAT,5700000,5,75,3.9,6.84210526315789E-07,1.31578947368421E-05,0,2077821,2,32,0,0,0,5,0,13.2,1657,-3,0,75,3,0.5,1,3,9,0,2,0,2,2.8,1944487,0,-1,0,1,1615,1083,0,0,195,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,3.5,2.8,4.2,7.6,3.4,3.5,113.4
Malang,Sarr,DEF,CHE,4900000,-1,28,0.933333333333333,1.9047619047619E-07,5.71428571428571E-06,0,18921,2,5,0,0,0,0,0,5.7,245,-1,0,28,1,-0.1,0,-0.3,4,0,4,0,0,0.2,20709,0,-1,0,0,510,217,0,0,133,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0.5,1.2,0.5,1.1,0.5,0.5,15.5
,Saul,MID,CHE,4900000,0,13,0.433333333333333,8.84353741496599E-08,2.6530612244898E-06,0,40171,1,3,0,0,0,0,0,2.7,41,-6,0,13,6,0,0,0,0,0,1,0,1,0.1,40279,0,-1,0,0,343,19,0,0,49,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0.2,0.4,0.2,0.4,0.2,0.2,13.9
Dane,Scarlett,FWD,TOT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,471650,0,0,0,0,0,0,0,0.2,1722,0,0,1,0,0,0,0,0,0,0,0,0,2.3,480132,0,-1,0,0,3,3194,0,0,4,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0.5,0.5,0.7,1,0.6,0.5,0.1
Fabian,Schar,DEF,NEW,4400000,9,85,3.7,8.40909090909091E-07,1.93181818181818E-05,0,133389,4,31,0,0,0,2,0,19.3,11361,-1,0,85,1,1.1,0,5,10,0,6,0,2,6.1,668054,0,-1,0,2,2050,10972,0,0,370,Leicester,Crystal Palace,Norwich,Liverpool,Man City,8.5,3.3,5.4,4.6,4.8,3.9,80.4
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,5826,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,0,-1,0,0,0,0,0,0,0,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,2,71,2.7,5E-07,1.31481481481481E-05,0,12684,1,17,0,0,0,3,0,13.1,146,-1,0,71,1,0.4,0,2.3,2,0,7,0,2,0.1,11732,0,-1,0,1,1554,136,0,0,238,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,1.9,2.3,1.8,2.8,3.6,1.9,85.2
Kasper,Schmeichel,GLK,LEI,4900000,5,107,3.5,7.14285714285714E-07,2.18367346938776E-05,0,1479406,1,51,0,110,0,0,0,21.8,8040,-1,0,107,1,0.9,0,4.2,11,0,5,0,0,15.1,1299686,0,-1,2,1,2790,26107,0,0,589,Newcastle,Everton,Aston Villa,Tottenham,Everton,5.6,4,3.6,8.4,7.2,3.9,92.7
Ken,Sema,MID,WAT,5200000,0,18,0.580645161290323,1.1166253101737E-07,3.46153846153846E-06,0,6038,1,10,0,0,0,0,0,3.5,18,-3,0,18,3,0,0,0,0,0,1,0,0,0,2597,0,-1,0,0,546,11,0,0,47,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0.3,0.3,0.3,0.6,0.3,0.3,16.5
,Semedo,DEF,WOL,4800000,0,91,4,8.33333333333333E-07,1.89583333333333E-05,0,641102,1,16,0,0,0,0,0,19,742,-2,0,91,2,0,0,0,9,0,9,0,1,1.7,617996,0,-1,0,0,1989,561,0,0,394,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,5,4.5,5.7,4.2,5.3,81.3
Ryan,Sessegnon,DEF,TOT,4300000,0,23,0.741935483870968,1.72543135783946E-07,5.34883720930233E-06,0,21878,1,9,0,0,0,0,0,5.3,125,-2,0,23,2,0,0,0,0,0,2,0,2,0.1,15988,0,-1,0,0,536,114,0,0,91,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0.4,0.4,0.4,0.9,0.4,0.4,18
Jamie,Shackleton,MID,LEE,4400000,0,18,0.5625,1.27840909090909E-07,4.09090909090909E-06,0,23594,4,14,0,0,0,0,0,4.1,38,-1,0,18,1,0,0,0,0,0,1,0,1,0.1,21803,0,-1,0,0,682,2,0,0,89,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0,0.3,0.3,0.6,0.3,0.3,21.7
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7685,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,0,46,2.3,4.6E-07,9.2E-06,0,4193171,8,24,0,0,0,0,0,9.2,5737,-5,0,46,5,0,0,0,3,0,3,0,3,11.2,918281,0,-1,0,0,1600,48,0,0,276,Norwich,Liverpool,Arsenal,Chelsea,Brentford F.C.,0,0,0,0,0,1.5,93.3
Jonjo,Shelvey,MID,NEW,5300000,5,61,2.7,5.09433962264151E-07,1.15094339622642E-05,0,33508,5,29,0,0,0,2,0,11.5,692,-2,0,61,2,0.5,0,2.5,6,0,6,0,1,0.2,36443,0,-1,0,2,1891,457,0,1,283,Leicester,Crystal Palace,Norwich,Liverpool,Man City,5,2.2,1.6,1.4,2.1,2.1,69.4
Francisco,Sierralta,DEF,WAT,4300000,0,5,0.161290322580645,3.75093773443361E-08,1.16279069767442E-06,0,15393,0,9,0,0,0,0,0,1.2,36,-2,0,5,2,0,0,0,0,0,0,0,0,0,4231,1,-1,0,0,427,6,0,0,57,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0,0,0.1,0.2,0.1,0.1,11.5
Gylfi,Sigurdsson,MID,EVE,6700000,0,0,0,0,0,0,110239,0,0,0,0,0,0,0,0,60,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,10586,0,-1,0,0,0,33,0,0,0,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0
Dynel,Simeu,DEF,SOU,4000000,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,-1,0,0,0,0,0,0,0,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,2,2,4.44444444444444E-07,4.44444444444444E-07,0,57267,0,0,0,0,0,0,0,0.4,136,0,0,2,0,0,0,0,0,0,1,0,0,0.2,69799,0,-1,0,0,61,0,0,0,6,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0.7
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,6482,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8978,0,-1,0,0,0,114,0,0,0,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4400000,2,72,2.4,5.45454545454545E-07,1.63636363636364E-05,0,482742,5,58,0,0,0,2,0,16.4,3014,-1,0,72,1,0.4,0,1.7,1,0,3,0,1,2.3,534307,0,-1,0,0,2680,2824,0,0,352,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,1.6,1.2,2,3.6,1.5,1.6,120.8
Oliver,Skipp,MID,TOT,4400000,0,34,1.9,4.31818181818182E-07,7.72727272727273E-06,0,309409,6,13,0,0,0,0,0,7.7,232,-1,0,34,1,0,0,0,0,0,8,0,0,0.6,307534,0,-1,0,0,1346,12,0,0,180,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0,0,0,0,0,1.3,37.4
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1544,0,-1,0,0,0,17,0,0,0,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,0,0,0,0,0,0,0
Thierry,Small,DEF,SOU,4000000,0,0,0,0,0,0,108571,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,111197,0,-1,0,0,0,22,0,0,0,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,4,0.129032258064516,2.8673835125448E-08,8.88888888888889E-07,0,23636,0,4,0,0,0,0,0,0.9,21,0,0,4,0,0,0,0.2,0,0,0,0,0,0,23720,0,-1,0,0,131,8,0,0,22,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,0.2,0.1,0.1,0.1,0,0.1,3.1
Emile,Smith Rowe,MID,ARS,5700000,8,120,4,7.01754385964912E-07,2.10526315789474E-05,0,3578965,0,27,0,0,0,10,0,21.1,15005,2,0,120,-2,0.5,0,3,9,0,8,0,2,10.6,3839287,0,-1,0,1,1753,9477,0,0,421,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,6.8,3.5,2.7,7.2,3.7,4.4,155
Heung-Min,Son,MID,TOT,11100000,3,201,6.9,6.21621621621622E-07,1.81081081081081E-05,0,5317537,1,29,0,0,0,17,0,18.1,51336,11,0,201,-11,1.1,0,12,22,0,13,0,8,28.1,6007153,0,-1,0,6,2497,29897,0,0,655,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,8.6,7.6,8.8,13.8,9.7,8.5,282.4
Andreas,Sondergaard,GLK,WOL,3900000,0,0,0,0,0,0,102268,0,0,0,0,0,0,0,0,264,-1,0,0,1,0,0,0,0,0,0,0,0,1,79399,0,-1,0,0,0,0,0,0,0,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,2,8,0.25,5.81395348837209E-08,1.86046511627907E-06,0,9602,1,8,0,0,0,0,0,1.9,15,-2,0,8,2,0.2,0,0.7,0,0,0,0,0,0,2612,0,-1,0,0,448,18,0,0,70,Watford,Tottenham,Man Utd,Southampton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,16.5
Jacob,S?rensen,DEF,NOR,4300000,0,8,0.258064516129032,6.00150037509377E-08,1.86046511627907E-06,0,5227,0,7,0,0,0,0,0,1.9,19,-2,0,8,2,0,0,0,0,0,0,0,0,0,1453,0,-1,0,0,368,16,0,0,59,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,0.1,0.1,0.1,0.2,0.1,0.1,16.4
Tomas,Soucek,MID,WHU,5700000,10,108,3.5,6.14035087719298E-07,1.89473684210526E-05,0,940931,2,40,0,0,0,5,0,18.9,1382,-3,0,108,3,0.8,0,4.7,14,0,6,0,1,3.5,393960,0,-1,0,2,2778,2139,0,0,451,Burnley,Chelsea,Arsenal,Norwich,Man City,4.1,2.4,3.2,3.2,2.4,3,156.1
Boubakary,Soumare,MID,LEI,4800000,0,34,1.17241379310345,2.44252873563218E-07,7.08333333333333E-06,0,21354,0,25,0,0,0,0,0,7.1,55,-2,0,34,2,0,0,0,1,0,2,0,1,0.1,17055,0,-1,0,0,1029,2,0,0,147,Newcastle,Everton,Aston Villa,Tottenham,Everton,0,0.6,0.6,1.4,1.3,0.7,25.8
Caglar,Soyuncu,DEF,LEI,4900000,1,56,2.2,4.48979591836735E-07,1.14285714285714E-05,0,309873,5,41,0,0,0,1,0,11.4,2539,-1,0,56,1,0.2,0,0.8,3,0,4,0,0,1.9,216446,0,-1,0,0,2317,1810,0,0,408,Newcastle,Everton,Aston Villa,Tottenham,Everton,2.7,2,1.8,4.3,3.6,1.9,71.2
Tony,Springett,MID,NOR,4500000,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,-1,0,0,0,40,0,0,0,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,0,0,0,0,0,0,0
Jason,Steele,GLK,BHA,3900000,0,2,0.0645161290322581,1.65425971877585E-08,5.12820512820513E-07,0,408974,0,2,0,3,0,0,0,0.5,2100,-1,0,2,1,0,0,0,0,0,0,0,0,2,368845,0,-1,0,0,90,6810,0,0,17,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,0,0,0,0,0,2.9
Jed,Steer,GLK,AVL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,281718,0,3,0,1,0,0,0,0.3,1007,-1,0,1,1,0,0,0,0,0,0,0,0,1.9,325469,0,-1,0,0,90,0,0,0,13,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0,0.8
Zack,Steffen,GLK,MCI,4400000,0,7,0.225806451612903,5.13196480938416E-08,1.59090909090909E-06,0,26933,0,0,0,2,0,0,0,1.6,42,-1,0,7,1,0,0,0,1,0,1,0,0,0.2,16535,0,-1,0,0,90,45,0,0,29,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Dale,Stephens,MID,BUR,4400000,0,3,0.1,2.27272727272727E-08,6.81818181818182E-07,0,6081,1,0,0,0,0,0,0,0.7,26,-1,0,3,1,0,0,0,0,0,1,0,0,0,5422,0,-1,0,0,122,13,0,0,8,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,0,0,0,0,0,0,2.6
Jack,Stephens,DEF,SOU,4400000,0,12,0.387096774193548,8.79765395894428E-08,2.72727272727273E-06,0,9664,2,13,0,0,0,0,0,2.7,7,-1,0,12,1,0,0,0,0,0,1,0,0,0.1,3693,0,-1,0,0,630,10,0,0,108,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,0.4,0.2,0.2,0.2,0,0.2,20.3
Raheem,Sterling,MID,MCI,10500000,0,126,4.06451612903226,3.87096774193548E-07,1.2E-05,0,758577,1,14,0,0,0,10,0,12,6001,-5,0,126,5,0.4,1,4.3,10,0,11,0,5,2.4,695409,0,-1,0,4,1727,5314,0,0,369,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,3.7,4.8,3.8,4.8,3,4.2,204.9
Finley,Stevens,DEF,BRE,3900000,0,1,0.03125,8.01282051282051E-09,2.56410256410256E-07,0,33262,0,0,0,0,0,0,0,0.3,310,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,46462,0,-1,0,0,14,333,0,0,4,Watford,Tottenham,Man Utd,Southampton,Everton,0,0,0,0,0,0,2.1
Marco,Stiepermann,MID,NOR,5000000,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,0,0,0,0,0,0,0
John,Stones,DEF,MCI,5200000,6,69,2.2258064516129,4.28039702233251E-07,1.32692307692308E-05,0,810490,0,4,0,0,0,1,0,13.3,2471,-3,0,69,3,0.4,0,2.3,4,0,9,0,0,3,194613,0,-1,0,1,1027,3648,0,0,277,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,0,1.2,2.1,1.6,2.2,1.9,38
James,Storer,GLK,WOL,4000000,0,0,0,0,0,0,13672,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20837,0,-1,0,0,0,126,0,0,0,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,0,0,0,0,0,0
Robert,Street,FWD,CRY,4500000,0,0,0,0,0,0,191431,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0.8,230800,0,-1,0,0,0,0,0,0,0,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,0,0,0,0,0,0,0
Pascal,Struijk,DEF,LEE,4300000,0,20,0.8,1.86046511627907E-07,4.65116279069767E-06,0,37646,6,45,0,0,0,0,0,4.7,53,-2,0,20,2,0.1,0,0.5,0,0,0,0,1,0.1,14577,0,-1,0,0,1783,20,0,1,266,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0,0.4,0.6,0.8,0.4,0.4,66
,Success,FWD,WAT,5000000,0,0,0,0,0,0,40757,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5401,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0
Crysencio,Summerville,MID,LEE,4500000,0,6,0.1875,4.16666666666667E-08,1.33333333333333E-06,0,7867,0,1,0,0,0,0,0,1.3,6,0,0,6,0,0.1,0,0.5,0,0,0,0,0,0,8609,0,-1,0,0,126,5,0,0,20,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0,0.1,0.1,0.2,0.1,0.1,8.6
Zak,Swanson,DEF,ARS,4000000,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,-1,0,0,0,42,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Japhet,Tanganga,DEF,TOT,4200000,0,29,2.6,6.19047619047619E-07,6.9047619047619E-06,0,417613,2,11,0,0,0,0,0,6.9,330,-3,0,29,3,0,0,0,0,0,5,0,0,0.8,404628,0,-1,0,0,735,19,0,1,133,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,27.5
Matt,Targett,DEF,NEW,4700000,11,83,3,6.38297872340426E-07,1.76595744680851E-05,0,797560,2,40,0,0,0,1,0,17.7,4164,-3,0,83,3,0.9,0,4.2,4,0,7,0,2,3.1,371256,1,-1,0,1,2421,6118,0,0,429,Leicester,Crystal Palace,Norwich,Liverpool,Man City,6.3,2.3,4.4,3.7,3.6,2.9,126.1
James,Tarkowski,DEF,BUR,4900000,2,70,2.4,4.89795918367347E-07,1.42857142857143E-05,0,253343,8,45,0,0,0,1,0,14.3,3396,-1,0,70,1,0.2,0,1,4,0,5,0,2,1.7,275934,0,-1,0,1,2610,541,0,0,412,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,4.5,2.1,1.6,2.2,4.1,1.8,113.7
,Tavares,DEF,ARS,4300000,3,35,1.16666666666667,2.71317829457364E-07,8.13953488372093E-06,0,114755,1,15,0,0,0,0,0,8.1,513,-2,0,35,2,0.2,0,0.8,2,0,3,0,1,0.4,115584,0,-1,0,1,824,857,0,0,157,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,1.5,0.7,0.7,1.5,0.6,0.9,43.1
Charlie,Taylor,DEF,BUR,4400000,2,55,2.3,5.22727272727273E-07,1.25E-05,0,88560,2,40,0,0,0,0,0,12.5,742,-1,0,55,1,0.3,0,1.4,7,0,3,0,2,0.5,80090,0,-1,0,2,2100,261,0,0,340,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,4.2,2,1.5,2.1,3.9,1.7,72.5
Nathan,Tella,MID,SOU,4700000,0,18,0.580645161290323,1.23541523678792E-07,3.82978723404255E-06,0,13615,1,13,0,0,0,0,0,3.8,18,-3,0,18,3,0,0,0.2,0,0,1,0,0,0,6279,0,-1,0,0,588,12,0,0,49,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,0.6,0.3,0.3,0.3,0,0.3,22.4
Alex Nicolao,Telles,DEF,MUN,5100000,4,51,1.64516129032258,3.2258064516129E-07,1E-05,0,170670,0,17,0,0,0,0,0,10,5413,1,0,51,-1,0.4,0,1.8,3,0,4,0,3,1.2,266568,0,-1,0,0,1208,4245,0,0,247,Norwich,Liverpool,Arsenal,Chelsea,Brentford F.C.,3,2.6,1.5,1.5,0,0.9,72.6
,Thiago,MID,LIV,5300000,3,53,1.70967741935484,3.2258064516129E-07,1E-05,0,140081,2,5,0,0,0,1,0,10,308,-2,0,53,2,0.4,0,2.3,1,0,10,0,2,0.5,81391,0,-1,0,0,1262,1991,0,0,272,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,0.9,1.2,0.9,1.9,0,1.2,92.7
,Thiago Silva,DEF,CHE,5600000,0,114,4.4,7.85714285714286E-07,2.03571428571429E-05,0,914148,2,22,0,0,0,3,0,20.4,9476,1,0,114,-1,0.4,0,2,13,0,10,0,1,7.6,1215345,0,-1,0,2,2109,12344,0,0,560,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,5.5,11.7,5.2,10.7,4.9,3.6,96.4
Bobby,Thomas,DEF,BUR,3900000,0,0,0,0,0,0,27192,0,0,0,0,0,0,0,0,135,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,31440,0,-1,0,0,0,132,0,0,0,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,0,0,0,0,0,0,0
Luke,Thomas,DEF,LEI,4300000,1,48,2.4,5.58139534883721E-07,1.11627906976744E-05,0,189223,1,31,0,0,0,0,0,11.2,1329,-2,0,48,2,0.1,0,0.5,1,0,5,0,1,0.9,215756,0,-1,0,0,1731,863,0,0,334,Newcastle,Everton,Aston Villa,Tottenham,Everton,3,2.3,2,4.9,4.1,2.2,63.3
Dominic,Thompson,DEF,BRE,4400000,0,3,1.5,3.40909090909091E-07,6.81818181818182E-07,0,5265,0,3,0,0,0,0,0,0.7,15,-1,0,3,1,0,0,0,0,0,0,0,0,0,2586,0,-1,0,0,146,0,0,0,12,Watford,Tottenham,Man Utd,Southampton,Everton,0,0,0,0,0,0,2.3
Youri,Tielemans,MID,LEI,6400000,5,102,3.9,6.09375E-07,1.59375E-05,0,1139919,2,37,0,0,0,6,0,15.9,4521,-1,0,102,1,0.3,0,2,14,0,4,0,2,3.7,968141,0,-1,0,2,2170,1597,0,0,457,Newcastle,Everton,Aston Villa,Tottenham,Everton,6.4,4.2,2.9,9.1,7.6,4.6,149.4
Kieran,Tierney,DEF,ARS,5000000,0,106,4.8,9.6E-07,2.12E-05,0,2102721,0,21,0,0,0,1,0,21.2,36531,0,0,106,0,0,0,0,11,0,11,0,3,6.4,2015428,0,-1,0,3,1916,78,0,0,454,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,6.8,90.1
