FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Romeo,Lavia,MID,MCI,4400000,0,0,0,0,0,0,21674,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,21783,0,-1,0,0,0,17,0,0,0,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre,Lees-Melou,MID,NOR,4800000,1,37,1.9,3.95833333333333E-07,7.70833333333333E-06,0,17757,4,31,0,0,0,0,0,7.7,57,-2,0,37,2,0.4,0,1.7,0,0,3,0,1,0.1,14425,0,-1,0,0,1394,49,0,0,179,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,1,1.1,1.3,1,1,1.2,1.5,1,1.7,1.1,1.1,1.6,1.2,64.1
Aaron,Lennon,MID,BUR,4900000,11,34,1.61904761904762,3.3041788143829E-07,6.93877551020408E-06,0,7135,2,7,0,0,0,2,0,6.9,282,-1,0,34,1,0.7,0,3.4,1,0,4,0,0,0.1,13856,0,-1,0,0,708,3510,0,0,87,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,1.9,1.7,0.8,0.8,1.2,0.8,1.1,0.8,1,1.2,1.1,0.8,1.4,23.6
Bernd,Leno,GLK,ARS,4500000,0,4,0.181818181818182,4.04040404040404E-08,8.88888888888889E-07,0,188832,0,9,0,9,0,0,0,0.9,347,-5,0,4,5,0,0,0,0,0,0,0,0,0.8,63987,0,-1,0,0,270,225,0,0,48,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0.2,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Marc,Leonard,MID,BHA,4500000,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,-1,0,0,0,33,0,0,0,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,GLK,SOU,3900000,0,0,0,0,0,0,7863,0,0,0,0,0,0,0,0,895,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,31563,0,-1,0,0,0,3235,0,0,0,Everton,Norwich,Aston Villa,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,10,0.434782608695652,1.0351966873706E-07,2.38095238095238E-06,0,17198,1,4,0,0,0,0,0,2.4,123,-3,0,10,3,0,0,0,0,0,1,0,0,0.1,9070,0,-1,0,0,261,6,0,0,39,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0,0,0,0,0,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,5.6
Victor,Lindelof,DEF,MUN,4800000,1,44,2.6,5.41666666666667E-07,9.16666666666667E-06,0,105987,2,27,0,0,0,0,0,9.2,402,-2,0,44,2,0.4,0,1.8,1,0,4,0,2,0.5,79858,0,-1,0,0,1446,774,0,0,310,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,2.8,1.5,3.4,3.1,3.4,2.1,2.5,2.2,2.6,3.1,2.7,2.9,1.7,37.5
Jesse,Lingard,MID,MUN,6700000,2,23,0.92,1.37313432835821E-07,3.43283582089552E-06,0,149938,1,6,0,0,0,2,0,3.4,419,-3,0,23,3,0.1,0,0.8,1,0,0,0,0,1,58705,0,-1,0,0,173,277,0,0,77,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,20.1
Tino,Livramento,DEF,SOU,4300000,12,67,3.4,7.90697674418605E-07,1.55813953488372E-05,0,1823255,2,28,0,0,0,1,0,15.6,3435,3,0,67,-3,1,0,4.3,5,0,6,0,2,10.8,2448212,0,-1,0,0,1724,80077,0,0,338,Everton,Norwich,Aston Villa,Newcastle,Watford,4.4,3.7,6.2,2.7,3.5,3.7,4.6,4.5,3.5,3.7,4.1,4.9,2.7,77.9
Diego,Llorente,DEF,LEE,4500000,0,47,2.6,5.77777777777778E-07,1.04444444444444E-05,0,87331,6,30,0,0,0,2,0,10.4,959,0,0,47,0,0.4,0,2,4,0,3,0,0,0.3,97093,0,-1,0,1,1492,741,0,0,271,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,3.3,4.6,2.4,2.6,2.3,1.6,3.2,1.5,3.5,2.3,2.6,2.8,45.3
Hugo,Lloris,GLK,TOT,5400000,3,92,3.8,7.03703703703704E-07,1.7037037037037E-05,0,982024,1,32,0,72,0,0,0,17,8271,-1,0,92,1,0.4,0,2,8,0,8,0,0,8,1129016,0,-1,0,2,2160,5402,0,0,445,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,8.9,4.3,5.1,8.4,5.4,3.7,3.7,4.6,4.6,4.2,4.6,5.2,3.5,57.2
Giovani,Lo Celso,MID,TOT,5900000,0,11,1.2,2.03389830508475E-07,1.86440677966102E-06,0,17988,0,5,0,0,0,0,0,1.9,83,-1,0,11,1,0,0,0,0,0,0,0,0,0.1,7998,0,-1,0,0,231,0,0,0,41,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8
Jurgen,Locadia,FWD,BHA,4400000,0,1,1,2.27272727272727E-07,2.27272727272727E-07,0,231106,0,0,0,0,0,0,0,0.2,2862,-1,0,1,1,0,0,0,0,0,0,0,0,1.1,309704,0,-1,0,0,22,0,0,0,0,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ruben,Loftus-Cheek,MID,CHE,5400000,1,31,1.29166666666667,2.39197530864198E-07,5.74074074074074E-06,0,31833,1,9,0,0,0,0,0,5.7,109,-1,0,31,1,0.2,0,1,1,0,2,0,3,0.1,29285,0,-1,0,0,708,71,0,0,131,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0.6,0,0.7,0.9,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,39.2
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,4833,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6935,0,-1,0,0,0,21,0,0,0,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,143876,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0.2,141199,0,-1,0,0,0,185,0,0,0,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,5,10,0.416666666666667,7.71604938271605E-08,1.85185185185185E-06,0,36050,0,1,0,0,0,1,0,1.9,335,-1,0,10,1,0.4,0,2,0,0,0,0,0,0.2,29245,0,-1,0,0,115,1344,0,0,33,Everton,Norwich,Aston Villa,Newcastle,Watford,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.2
Ademola,Lookman,MID,LEI,6000000,9,51,2.31818181818182,3.86363636363636E-07,8.5E-06,0,190091,2,27,0,0,0,4,0,8.5,1048,0,0,51,0,0.7,0,4,4,0,1,0,0,0.3,215071,0,-1,0,0,1061,2646,0,0,170,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,2,1.6,1.7,1.2,1.8,1.3,2.1,1.7,2,1.2,1.8,2.1,2.1,87.7
Jonas,Lossl,GLK,BRE,4500000,0,2,0.08,1.77777777777778E-08,4.44444444444444E-07,0,538,0,5,0,2,0,0,0,0.4,35,0,0,2,0,0,0,0,0,0,0,0,0,0,965,0,-1,0,0,180,35,0,0,21,Arsenal,Newcastle,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Imran,Louza,MID,WAT,5200000,5,15,0.652173913043478,1.25418060200669E-07,2.88461538461538E-06,0,134317,3,17,0,0,0,0,0,2.9,22,-3,0,15,3,0.2,0,1.2,0,0,2,0,0,0,132449,0,-1,0,0,661,45,0,0,92,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0.6,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.2
Matthew,Lowton,DEF,BUR,4400000,1,56,3.1,7.04545454545455E-07,1.27272727272727E-05,0,340152,2,27,0,0,0,1,0,12.7,4368,-1,0,56,1,0,0,0.2,5,0,3,0,3,1.6,279108,0,-1,0,1,1515,2464,0,0,295,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,7.4,5.1,4,3.7,3,4.4,2.6,3.3,3,2.1,3.6,3.4,2.7,67.2
,Lucas Moura,MID,TOT,6400000,2,69,3,4.6875E-07,1.078125E-05,0,736554,3,19,0,0,0,2,0,10.8,19431,-1,0,69,1,0.3,0,2,4,0,7,0,4,3.6,955242,0,-1,0,1,1512,2124,0,0,251,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,3.8,1.8,2.7,4.3,2.5,3.5,2.1,2.7,2.1,2.6,1.5,3.1,2.8,110
,Luis Diaz,MID,LIV,8000000,12,15,0.625,7.8125E-08,1.875E-06,0,31224,0,1,0,0,0,1,0,1.9,14056,0,0,15,0,0.5,0,3.8,2,0,2,0,0,1.7,190725,0,-1,0,0,262,39507,0,0,55,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,0.6,0,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,34.4
Romelu,Lukaku,FWD,CHE,11500000,2,61,3.6,3.1304347826087E-07,5.30434782608696E-06,0,4281281,0,8,0,0,0,5,0,5.3,17708,0,0,61,0,0.2,0,2,9,0,6,0,1,8.2,3925827,0,-1,0,1,1177,2202,0,0,213,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,3.2,0,3.3,4.1,4.2,4,3.6,4.6,3.7,4,2.5,3.9,4.4,93.2
,Lyanco,DEF,SOU,4400000,0,10,0.416666666666667,9.46969696969697E-08,2.27272727272727E-06,0,2162,2,12,0,0,0,0,0,2.3,22,-1,0,10,1,0,0,0,0,0,0,0,0,0,1810,0,-1,0,0,546,3,0,0,77,Everton,Norwich,Aston Villa,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,17.3
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,9471,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,-1,0,0,0,0,0,0,0,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5300000,2,63,2.625,4.95283018867925E-07,1.18867924528302E-05,0,117632,2,15,0,0,0,4,0,11.9,2534,-2,0,63,2,0.2,0,1.3,8,0,2,0,2,0.8,152294,0,-1,0,1,1045,1021,0,0,262,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,2.3,2.3,2.3,3.3,1.3,2.6,1.5,1.7,2.3,2.7,1.6,1.7,1.8,97.3
James,Maddison,MID,LEI,6800000,1,100,4.3,6.32352941176471E-07,1.47058823529412E-05,0,2017979,2,31,0,0,0,6,0,14.7,33763,-2,0,100,2,0.4,0,2.7,11,0,3,0,6,8.6,1847963,0,-1,0,3,1517,9434,0,0,334,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,5.1,4.2,4.5,3.1,4.7,3.7,5.3,4.5,5.1,3.5,4.6,5.2,5.2,125.8
Paris,Maghoma,MID,BRE,4500000,0,0,0,0,0,0,1453,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1793,0,-1,0,0,0,37,0,0,0,Arsenal,Newcastle,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5400000,7,63,2.9,5.37037037037037E-07,1.16666666666667E-05,0,925235,6,28,0,0,0,1,0,11.7,2679,-1,0,63,1,0.8,0,4.2,4,0,7,0,0,5.2,321780,0,-1,0,0,1863,10587,0,1,349,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,3.3,1.8,3.9,3.6,3.8,2.5,2.9,2.6,3,3.6,3.1,3.4,2.1,68.8
Riyad,Mahrez,MID,MCI,8700000,6,96,3.84,4.41379310344828E-07,1.10344827586207E-05,0,1051814,0,10,0,0,0,8,0,11,6267,-3,0,96,3,0.7,0,6.3,7,0,5,0,5,4.6,719591,0,-1,0,2,1010,38053,0,0,359,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,3.8,2.9,3.1,3.1,3.8,3.7,2.6,4.5,4.5,3,4.8,2.7,4.2,146.7
Ainsley,Maitland-Niles,MID,ARS,5200000,0,12,1.5,2.88461538461538E-07,2.30769230769231E-06,0,9569,0,4,0,0,0,0,0,2.3,33,-3,0,12,3,0,0,0,0,0,2,0,0,0,4745,0,-1,0,0,263,0,0,0,44,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
Sadio,Mane,MID,LIV,11700000,26,126,5.5,4.7008547008547E-07,1.07692307692308E-05,0,793060,2,19,0,0,0,11,0,10.8,13183,-3,0,126,3,0.6,0,7.2,5,0,11,0,4,3.2,690344,0,-1,0,2,1956,13825,0,0,365,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,14.1,0,6,10.8,5.5,7.5,4,5.6,6.5,6.4,6.6,5.7,6.5,221
Javier,Manquillo,DEF,NEW,3900000,0,34,1.47826086956522,3.79041248606466E-07,8.71794871794872E-06,0,962453,5,22,0,0,0,1,0,8.7,14921,-1,0,34,1,0.2,0,0.7,0,0,1,0,3,5.2,659443,0,-1,0,0,1108,363,0,0,190,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0,0,0,0,0,1,0.9,1,0.7,1.7,1.3,1.3,0.9,36.1
Fernando,Marcal,DEF,WOL,4200000,1,50,2.17391304347826,5.175983436853E-07,1.19047619047619E-05,0,892461,2,9,0,0,0,0,0,11.9,3464,-3,0,50,3,0.2,0,0.8,3,0,5,0,2,1.6,985313,0,-1,0,1,1018,1074,0,0,196,Leicester,Arsenal,West Ham,Crystal Palace,Watford,3.5,2.3,2.6,2,2.1,1.8,1.3,2.4,2.2,1.6,2.7,1.4,2.8,29
Solomon,March,MID,BHA,5300000,1,33,1.375,2.59433962264151E-07,6.22641509433962E-06,0,13300,1,13,0,0,0,0,0,6.2,83,-2,0,33,2,0.1,0,0.3,0,0,3,0,1,0.1,8342,0,-1,0,0,927,30,0,0,130,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0.8,0.8,0.8,1.4,0.7,0.9,0.7,0.7,0.8,1,0.7,0.7,0.7,64.1
Pablo,Mari,DEF,ARS,4200000,0,1,0.5,1.19047619047619E-07,2.38095238095238E-07,0,14705,1,4,0,0,0,0,0,0.2,60,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5760,0,-1,0,0,180,0,0,0,35,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,1471,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,-1,0,0,0,0,0,0,0,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,28736,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24271,0,-1,0,0,0,0,0,0,0,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Marschall,GLK,AVL,4000000,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,-1,0,0,0,0,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,0,14,1.8,2.36842105263158E-07,1.84210526315789E-06,0,147586,0,3,0,0,0,1,0,1.8,284,-4,0,14,4,0,0,0,2,0,0,0,0,0.5,30481,0,-1,0,0,207,0,0,0,40,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5300000,0,60,2.72727272727273,5.14579759862779E-07,1.13207547169811E-05,0,846432,1,9,0,0,0,4,0,11.3,15231,-2,0,60,2,0,0,0,3,0,6,0,3,2.6,1068437,0,-1,0,1,935,2123,0,1,177,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,4.7,0,2.6,3.9,1.8,1.7,2.3,1.8,1.9,1.4,2.3,2.2,2.3,84.7
Emiliano,Martinez,GLK,AVL,5500000,3,82,3.6,6.54545454545455E-07,1.49090909090909E-05,0,2190834,3,34,0,64,0,0,0,14.9,8224,0,0,82,0,0.4,0,2.3,7,0,6,0,0,12,605847,0,-1,1,1,2070,5601,0,0,416,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,3,3.8,7.8,4,4.8,4.1,5.2,5.2,2.9,4,3.9,4,4.4,54.6
Adam,Masina,DEF,WAT,4300000,0,12,1.1,2.55813953488372E-07,2.7906976744186E-06,0,13865,0,20,0,0,0,0,0,2.8,31,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,7128,0,-1,0,0,866,16,0,0,119,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,1.2,0.7,1.4,0.6,0.7,1,0.8,0.9,0.9,0.7,0.6,0.6,0.9,29.2
Arthur,Masuaku,DEF,WHU,4400000,0,27,1.08,2.45454545454545E-07,6.13636363636364E-06,0,47119,1,9,0,0,0,1,0,6.1,1030,-1,0,27,1,0,0,0,3,0,1,0,1,0.2,54460,0,-1,0,1,499,4,0,0,132,Newcastle,Wolverhampton,Liverpool,Aston Villa,Tottenham,0,0,0,0.7,0.6,0.8,0.7,0.8,0.8,0.8,0.5,1,0.6,24.3
Juan,Mata,MID,MUN,4700000,0,0,0,0,0,0,6906,0,0,0,0,0,0,0,0,69,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,4006,0,-1,0,0,0,54,0,0,0,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5200000,8,26,1.08333333333333,2.08333333333333E-07,5E-06,0,30853,1,8,0,0,0,2,0,5,1647,-3,0,26,3,0.5,0,2.5,1,0,1,0,1,0.3,45414,0,-1,0,0,485,3037,0,0,85,Chelsea,Watford,Burnley,Wolverhampton,Man City,1.1,0.6,0.5,0.5,0.5,0.6,0.5,0.5,1,0.5,0.8,0.5,0.6,32.9
Nemanja,Matic,MID,MUN,4300000,0,25,1,2.32558139534884E-07,5.81395348837209E-06,0,57893,2,14,0,0,0,0,0,5.8,658,-2,0,25,2,0,0,0,0,0,0,0,2,0.3,51889,0,-1,0,0,759,952,0,0,137,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,31.3
Joel,Matip,DEF,LIV,4900000,14,94,4.5,9.18367346938776E-07,1.91836734693878E-05,0,552849,1,16,0,0,0,1,0,19.2,10029,-1,0,94,1,1.6,0,7.8,4,0,11,0,1,3.1,721367,0,-1,0,2,1890,8133,0,0,478,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,11.9,0,6.5,10.6,5.6,4.1,5.6,4.9,6.3,3.4,6.5,3.9,5.2,86.4
Remi,Matthews,GLK,CRY,3900000,0,0,0,0,0,0,20947,0,0,0,0,0,0,0,0,472,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,40077,0,-1,0,0,0,1314,0,0,0,Chelsea,Watford,Burnley,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6600000,2,89,3.9,5.90909090909091E-07,1.34848484848485E-05,0,1112029,4,22,0,0,0,8,0,13.5,29539,1,0,89,-1,0.5,0,3.3,11,0,6,0,3,10.3,1814882,0,-1,0,2,1741,29232,0,0,286,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,4.1,4.4,4,7.3,3.2,4.8,3.3,3.5,4.6,3.9,3.9,5,4.2,116.4
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,3900000,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,0,78,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3394,0,-1,0,0,0,85,0,0,0,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5200000,2,73,3.2,6.15384615384615E-07,1.40384615384615E-05,0,656409,2,33,0,0,0,3,0,14,2340,-3,0,73,3,0.4,0,2,3,0,5,0,3,1.1,649318,0,-1,0,0,1869,4519,0,0,190,Arsenal,Newcastle,Norwich,Burnley,Leicester,2,3.7,3.2,3.3,2.2,2.2,2.6,3.4,2.9,2.3,3.3,2.1,2.8,109.8
James,McArthur,MID,CRY,4300000,6,40,2.9,6.74418604651163E-07,9.30232558139535E-06,0,506137,3,13,0,0,0,0,0,9.3,1324,-2,0,40,2,0.4,0,1.8,4,0,4,0,3,1.3,550261,0,-1,0,0,1074,2459,0,0,211,Chelsea,Watford,Burnley,Wolverhampton,Man City,4.8,3.1,2.6,1.9,2.2,2.5,1.6,1.5,2.7,1.9,3.3,1.8,2.2,48.8
James,McAtee,MID,MCI,4400000,0,2,0.08,1.81818181818182E-08,4.54545454545455E-07,0,311,0,0,0,0,0,0,0,0.5,11,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0,390,0,-1,0,0,18,11,0,0,3,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,McAteer,MID,LEI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,182,0,0,0,0,0,0,0,0.2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,227,0,-1,0,0,2,0,0,0,3,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,McCarron,MID,LEE,4400000,0,1,0.0434782608695652,9.88142292490119E-09,2.27272727272727E-07,0,1523,0,1,0,0,0,0,0,0.2,17,-1,0,1,1,0,0,0,0,0,0,0,0,0,1646,0,-1,0,0,9,13,0,0,3,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4400000,0,53,3.5,7.95454545454545E-07,1.20454545454545E-05,0,508016,1,21,0,39,0,0,0,12,2665,-1,0,53,1,0,0,0,3,0,5,0,0,1.4,470093,0,-1,0,0,1350,51,0,0,260,Everton,Norwich,Aston Villa,Newcastle,Watford,0,0,0,0,0,3.8,4.8,4.6,3.7,3.9,4.2,5.1,2.8,31.7
Jon,McCracken,GLK,NOR,4000000,0,0,0,0,0,0,52001,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,56765,0,-1,0,0,0,247,0,0,0,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,4000000,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,-1,0,0,0,59,0,0,0,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5700000,2,69,3.3,5.78947368421053E-07,1.21052631578947E-05,0,316985,6,31,0,0,0,3,0,12.1,1865,-3,1,69,3,0.3,0,1.7,8,0,5,0,2,1.1,305628,0,-1,0,2,1830,945,-1,0,304,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,3.8,2.7,5.8,2,3,3.4,3.2,2.2,2.2,3.9,2.7,3.7,1.6,102.3
Michael,McGovern,GLK,NOR,3900000,0,0,0,0,0,0,72572,0,0,0,0,0,0,0,0,1083,-1,0,0,1,0,0,0,0,0,0,0,0,1,91091,0,-1,0,0,0,2854,0,0,0,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4300000,0,1,0.0434782608695652,1.01112234580384E-08,2.32558139534884E-07,0,46035,0,0,0,0,0,0,0,0.2,1262,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,72575,0,-1,0,0,3,839,0,0,3,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,2,47,2,4.08163265306122E-07,9.59183673469388E-06,0,17516,2,47,0,0,0,0,0,9.6,113,-1,0,47,1,0.4,0,2,0,0,4,0,0,0.1,16952,0,-1,0,0,2004,348,0,0,206,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,1,1.2,1.4,1,1,1.3,1.6,1.1,1.8,1.2,1.2,1.7,1.4,57.2
Dwight,McNeil,MID,BUR,5700000,6,55,2.4,4.21052631578947E-07,9.64912280701754E-06,0,46900,1,28,0,0,0,0,0,9.6,441,-3,0,55,3,0.4,0,2.4,1,0,7,0,1,0.3,41144,0,-1,0,0,1982,4155,0,0,291,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,3.6,3.2,1.5,1.5,2.2,1.3,2,1.2,1.9,2.2,2.1,1.3,2.5,109.3
