FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW38Forecast,ICTIndex
Todd,Cantwell,MID,NOR,5300000,0,10,1.2,2.26415094339623E-07,1.88679245283019E-06,0,72538,2,15,0,0,0,0,0,1.9,0,-2,0,10,2,0,0,0,0,0,0,0,0,0.2,28054,0,-1,0,0,438,0,0,0,48,Tottenham,,,,,0,10.3
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,205316,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1.4,296613,0,-1,0,0,0,0,0,0,0,Aston Villa,,,,,0,0
Matthew,Cash,DEF,AVL,5300000,7,147,3.9,7.35849056603774E-07,2.77358490566038E-05,0,1193273,8,50,0,0,0,4,0,27.7,0,3,0,147,-3,0,0,0,11,0,13,0,3,11.5,2025221,0,-1,0,3,3377,0,0,0,623,Man City,,,,,5.1,172.1
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,,,,,0,0
Timothy,Castagne,DEF,LEI,5300000,6,75,2.8,5.28301886792453E-07,1.41509433962264E-05,0,214033,1,30,0,0,0,1,0,14.2,0,-2,0,75,2,0,0,0,6,0,6,0,0,1.5,257794,0,-1,0,1,2124,0,0,0,365,Southampton,,,,,2.9,78.1
Craig,Cathcart,DEF,WAT,4200000,0,50,1.6,3.80952380952381E-07,1.19047619047619E-05,0,67073,3,55,0,0,0,0,0,11.9,0,-3,0,50,3,0,0,0,1,0,3,0,1,0.2,69084,0,-1,0,0,2394,0,0,0,393,Chelsea,,,,,1.5,59.3
Edinson,Cavani,FWD,MUN,8400000,2,34,2.3,2.73809523809524E-07,4.04761904761905E-06,0,630082,0,10,0,0,0,2,0,4,0,-1,0,34,1,0,0,0,2,0,1,0,1,1.6,171076,0,-1,0,0,760,0,0,0,105,Crystal Palace,,,,,1.4,51.9
,Cedric,DEF,ARS,4200000,14,48,1.2972972972973,3.08880308880309E-07,1.14285714285714E-05,0,55154,3,27,0,0,0,1,0,11.4,0,-3,0,48,3,0,0,0,3,0,3,0,1,0.4,66997,0,-1,0,1,1481,0,0,0,292,Everton,,,,,1,75.8
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Trevoh,Chalobah,DEF,CHE,4700000,0,99,2.67567567567568,5.69292696952271E-07,2.1063829787234E-05,0,911068,2,9,0,0,0,3,0,21.1,0,-3,0,99,3,0,0,0,11,0,9,0,1,2.4,965891,0,-1,0,3,1447,0,0,0,396,Watford,,,,,1.8,66.1
,Chamberlain,MID,LIV,5800000,0,42,1.13513513513514,1.95712954333644E-07,7.24137931034483E-06,0,34786,0,7,0,0,0,2,0,7.2,0,-2,0,42,2,0,0,0,2,0,3,0,1,0.2,35389,0,-1,0,0,777,0,0,0,148,Wolverhampton,,,,,0.6,54
Calum,Chambers,DEF,AVL,4200000,1,42,1.13513513513514,2.7027027027027E-07,1E-05,0,51749,1,16,0,0,0,1,0,10,0,-3,0,42,3,0,0,0,2,0,4,0,0,0.4,49077,0,-1,0,1,999,0,0,0,198,Man City,,,,,0.9,36.7
Kgaogelo,Chauke,MID,SOU,4500000,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,-1,0,0,0,0,0,0,0,Leicester,,,,,0,0
Daniel,Chesters,MID,WHU,4500000,0,1,0.027027027027027,6.00600600600601E-09,2.22222222222222E-07,0,208,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349,0,-1,0,0,1,0,0,0,3,Brighton,,,,,0,0
Benjamin,Chilwell,DEF,CHE,5600000,1,55,1.48648648648649,2.65444015444015E-07,9.82142857142857E-06,0,2373769,0,2,0,0,0,3,0,9.8,0,-4,0,55,4,0,0,0,5,0,4,0,1,3,1606235,0,-1,0,2,541,0,0,0,161,Watford,,,,,0.7,54
,Chiquinho,MID,WOL,5500000,0,20,0.540540540540541,9.82800982800983E-08,3.63636363636364E-06,0,1393,0,5,0,0,0,0,0,3.6,0,0,0,20,0,0,0,0,2,0,0,0,3,0,2256,0,-1,0,0,203,0,0,0,67,Liverpool,,,,,0.3,30.1
Hamza,Choudhury,MID,LEI,4400000,0,8,0.216216216216216,4.91400491400491E-08,1.81818181818182E-06,0,16855,1,4,0,0,0,0,0,1.8,0,-1,0,8,1,0,0,0,0,0,1,0,0,0.1,12649,0,-1,0,0,284,0,0,0,41,Southampton,,,,,0.1,5.3
Benjamin,Chrisene,MID,AVL,4500000,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,-1,0,0,0,0,0,0,0,Man City,,,,,0,0
Andreas,Christensen,DEF,CHE,4600000,0,69,1.86486486486486,4.05405405405405E-07,1.5E-05,0,592957,2,11,0,0,0,0,0,15,0,-4,0,69,4,0,0,0,3,0,9,0,0,1.4,576277,0,-1,0,0,1494,0,0,0,343,Watford,,,,,1,42
Carney,Chukwuemeka,MID,AVL,4500000,0,16,0.432432432432432,9.60960960960961E-08,3.55555555555556E-06,0,8807,0,6,0,0,0,0,0,3.6,0,0,0,16,0,0,0,0,0,0,0,0,1,0.1,8866,0,-1,0,0,291,0,0,0,43,Man City,,,,,0.2,14.9
Ciaran,Clark,DEF,NEW,4400000,0,14,0.378378378378378,8.5995085995086E-08,3.18181818181818E-06,0,20331,2,27,0,0,0,0,0,3.2,0,-1,0,14,1,0,0,0,1,0,0,0,1,0.1,12883,0,-1,0,0,1012,0,0,1,131,Burnley,,,,,0.2,33.1
Tom,Cleverley,MID,WAT,4800000,2,48,1.7,3.54166666666667E-07,1E-05,0,29778,2,38,0,0,0,0,0,10,0,-2,0,48,2,0,0,0,0,0,2,0,2,0.1,23642,0,-1,0,0,1611,0,0,0,209,Chelsea,,,,,0.9,68.3
Nathaniel,Clyne,DEF,CRY,4300000,7,59,1.59459459459459,3.70835952231301E-07,1.37209302325581E-05,0,26161,1,12,0,0,0,0,0,13.7,0,-2,0,59,2,0,0,0,4,0,6,0,1,0.8,89474,0,-1,0,0,1351,0,0,0,264,Man Utd,,,,,1.4,29.9
Conor,Coady,DEF,WOL,4700000,1,138,3.6,7.65957446808511E-07,2.93617021276596E-05,0,1635017,4,43,0,0,0,4,0,29.4,0,2,0,138,-2,0,0,0,10,0,11,0,0,13.4,2263674,0,-1,0,1,3361,0,0,0,688,Liverpool,,,,,4.8,103.2
Seamus,Coleman,DEF,EVE,4900000,0,79,2.6,5.30612244897959E-07,1.61224489795918E-05,0,189438,4,50,0,0,0,1,0,16.1,0,-1,0,79,1,0,0,0,6,0,7,0,1,1,215011,1,-1,0,2,2656,0,0,0,439,Arsenal,,,,,2.1,86.9
Nathan,Collins,DEF,BUR,4300000,1,55,1.48648648648649,3.45694531741043E-07,1.27906976744186E-05,0,26865,2,26,0,0,0,2,0,12.8,0,-2,0,55,2,0,0,0,1,0,5,0,0,0.5,59805,0,-1,0,1,1670,0,0,1,272,Newcastle,,,,,0.9,77
Aaron,Connolly,FWD,BHA,5300000,0,5,1.2,2.26415094339623E-07,9.43396226415094E-07,0,32755,0,1,0,0,0,0,0,0.9,0,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,19775,0,-1,0,0,154,0,0,0,12,West Ham,,,,,0,3.1
Kamil,Conteh,MID,WAT,4500000,0,0,0,0,0,0,6923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14430,0,-1,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Liam,Cooper,DEF,LEE,4400000,2,60,2.9,6.59090909090909E-07,1.36363636363636E-05,0,82615,5,26,0,0,0,0,0,13.6,0,-1,0,60,1,0,0,0,5,0,5,0,2,0.3,69830,0,-1,0,1,1814,0,0,0,352,Brentford F.C.,,,,,3.2,53.4
Jack,Cork,MID,BUR,4400000,2,48,1.2972972972973,2.94840294840295E-07,1.09090909090909E-05,0,25320,4,26,0,0,0,1,0,10.9,0,-1,0,48,1,0,0,0,3,0,6,0,0,0.1,23126,0,-1,0,1,1670,0,0,0,143,Newcastle,,,,,0.9,38.2
Maxwel,Cornet,MID,BUR,5800000,9,104,4,6.89655172413793E-07,1.79310344827586E-05,0,569245,2,24,0,0,0,9,0,17.9,0,-2,0,104,2,0,1,0,9,0,5,0,2,0.8,620482,0,-1,0,2,1764,0,0,0,242,Newcastle,,,,,5,131.5
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,15103,0,0,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,1668,0,-1,0,0,21,0,0,0,1,Brentford F.C.,,,,,0,0
Dara,Costelloe,MID,BUR,4500000,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,-1,0,0,0,0,0,0,0,Newcastle,,,,,0,0
Vladimir,Coufal,DEF,WHU,4700000,1,70,2.5,5.31914893617021E-07,1.48936170212766E-05,0,1464828,3,36,0,0,0,0,0,14.9,0,-3,0,70,3,0,0,0,3,0,6,0,4,3.1,728018,1,-1,0,1,2207,0,0,1,384,Brighton,,,,,2.4,95.8
,Coutinho,MID,AVL,7100000,8,83,2.24324324324324,3.15949752569471E-07,1.16901408450704E-05,0,2323243,0,17,0,0,0,5,0,11.7,0,1,0,83,-1,0,0,0,7,0,7,0,3,10.6,3249482,0,-1,0,2,1327,0,0,0,283,Man City,,,,,1.1,115.7
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Brighton,,,,,0,0
Matthew,Cox,GLK,BRE,4000000,0,0,0,0,0,0,140838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,144586,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,,,,,0,0
Matthew,Craig,MID,TOT,4500000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,-1,0,0,0,0,0,0,0,Norwich,,,,,0,0
Aaron,Cresswell,DEF,WHU,5400000,1,115,3.7,6.85185185185185E-07,2.12962962962963E-05,0,1977338,3,38,0,0,0,2,0,21.3,0,-1,0,115,1,0,0,0,17,0,7,0,4,7.9,1231696,0,-1,0,1,2726,0,0,0,578,Brighton,,,,,4.2,132.4
Charlie,Cresswell,DEF,LEE,4000000,0,4,0.108108108108108,2.7027027027027E-08,1E-06,0,52895,1,4,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0.3,64701,0,-1,0,0,140,0,0,0,19,Brentford F.C.,,,,,0.1,3.3
,Cucho,FWD,WAT,4900000,1,62,1.67567567567568,3.41974627688913E-07,1.26530612244898E-05,0,635227,3,34,0,0,0,5,0,12.7,0,-1,0,62,1,0,0,0,8,0,1,0,2,1.6,684766,1,-1,0,1,1138,0,0,0,247,Chelsea,,,,,0.9,98.7
Marc,Cucurella,DEF,BHA,4900000,2,126,3.6,7.3469387755102E-07,2.57142857142857E-05,0,567343,6,39,0,0,0,1,0,25.7,0,-1,0,126,1,0,0,0,21,0,11,0,1,4.1,902819,0,-1,0,1,3089,0,0,0,673,West Ham,,,,,4.8,159.1
Tiago,Cukur,FWD,WAT,4500000,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,0,-1,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Luke,Cundle,MID,WOL,4400000,0,7,0.189189189189189,4.2997542997543E-08,1.59090909090909E-06,0,11827,0,1,0,0,0,0,0,1.6,0,-1,0,7,1,0,0,0,0,0,1,0,0,0.1,12082,0,-1,0,0,179,0,0,0,32,Liverpool,,,,,0.1,5.1
Patrick,Cutrone,FWD,WOL,5000000,0,0,0,0,0,0,17139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,-1,0,0,0,0,0,0,0,Liverpool,,,,,0,0
Patson,Daka,FWD,LEI,7000000,0,70,1.89189189189189,2.7027027027027E-07,1E-05,0,507841,2,20,0,0,0,5,0,10,0,-5,0,70,5,0,0,0,8,0,3,0,3,1.4,490710,0,-1,0,1,1152,0,0,0,216,Southampton,,,,,1.9,90.9
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,-1,0,0,0,0,0,0,0,Southampton,,,,,0,0
Stuart,Dallas,MID,LEE,4900000,0,80,2.4,4.89795918367347E-07,1.63265306122449E-05,0,1184311,5,66,0,0,0,1,0,16.3,0,-6,0,80,6,0,0,0,6,0,5,0,1,2.7,301722,0,-1,0,0,2920,0,0,0,473,Brentford F.C.,,,,,0,141.8
,Dalot,DEF,MUN,4200000,1,54,2.2,5.23809523809524E-07,1.28571428571429E-05,0,538924,4,29,0,0,0,0,0,12.9,0,-3,0,54,3,0,0,0,5,0,5,0,0,1.4,643271,0,-1,0,0,1797,0,0,0,382,Crystal Palace,,,,,1.3,82.2
Karl,Darlow,GLK,NEW,4500000,0,20,0.540540540540541,1.2012012012012E-07,4.44444444444444E-06,0,80692,1,15,0,24,0,0,0,4.4,0,0,0,20,0,0,0,0,3,0,0,0,0,0.3,46851,0,-1,0,0,720,0,0,0,110,Burnley,,,,,0.3,15.8
Pelenda Joshua,Dasilva,MID,BRE,5300000,1,7,0.189189189189189,3.56960734319225E-08,1.32075471698113E-06,0,2380,0,6,0,0,0,0,0,1.3,0,-2,0,7,2,0,0,0,0,0,0,0,0,0,1242,0,-1,0,0,250,0,0,1,27,Leeds United F.C.,,,,,0.1,10
Ben,Davies,DEF,LIV,4000000,0,0,0,0,0,0,25033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1080,0,-1,0,0,0,0,0,0,0,Wolverhampton,,,,,0,0
Ben,Davies,DEF,TOT,4500000,6,105,3.6,8E-07,2.33333333333333E-05,0,279419,6,30,0,0,0,1,0,23.3,0,0,0,105,0,0,0,0,3,0,12,0,2,3.1,521494,0,-1,0,1,2537,0,0,0,490,Norwich,,,,,3.5,96.2
Tom,Davies,MID,EVE,4800000,1,12,0.324324324324324,6.75675675675676E-08,2.5E-06,0,11623,1,9,0,0,0,1,0,2.5,0,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,6411,0,-1,0,0,230,0,0,0,44,Arsenal,,,,,0.2,16.1
Keinan,Davis,FWD,AVL,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,424534,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,347758,0,-1,0,0,11,0,0,0,2,Man City,,,,,0,0.1
Craig,Dawson,DEF,WHU,4900000,1,90,2.6,5.30612244897959E-07,1.83673469387755E-05,0,176739,4,43,0,0,0,2,0,18.4,0,-1,0,90,1,0,0,0,1,0,6,0,3,0.8,212517,0,-1,0,0,2752,0,0,1,466,Brighton,,,,,2.5,116.6
Lucas,De Bolle,MID,NEW,4400000,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1193,0,-1,0,0,0,0,0,0,0,Burnley,,,,,0,0
Kevin,De Bruyne,MID,MCI,12100000,6,196,6.5,5.37190082644628E-07,1.6198347107438E-05,0,2123075,2,22,0,0,0,15,0,16.2,0,1,0,196,-1,0,0,0,33,0,13,0,8,18.6,3527855,0,-1,0,4,2196,0,0,0,732,Aston Villa,,,,,8.1,311
David,de Gea,GLK,MUN,5000000,2,132,3.5,7E-07,2.64E-05,0,1648388,0,57,0,127,0,0,0,26.4,0,0,0,132,0,0,0,0,7,0,8,0,0,8.5,1953005,0,-1,2,2,3420,0,0,0,667,Crystal Palace,,,,,2.9,96.1
Troy,Deeney,FWD,WAT,5400000,0,2,1,1.85185185185185E-07,3.7037037037037E-07,0,261591,0,1,0,0,0,0,0,0.4,0,-1,0,2,1,0,0,0,0,0,0,0,0,0.3,36912,0,-1,0,0,23,0,0,0,5,Chelsea,,,,,0,2.7
Liam,Delap,FWD,MCI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,26926,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,46509,0,-1,0,0,8,0,0,0,2,Aston Villa,,,,,0.5,0.1
,Dele,MID,EVE,6200000,2,35,0.945945945945946,1.52571926765475E-07,5.64516129032258E-06,0,459063,4,23,0,0,0,1,0,5.6,0,-3,0,35,3,0,0,0,1,0,3,0,0,1,385004,0,-1,0,0,985,0,0,0,103,Arsenal,,,,,0.5,46.1
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Fabian,Delph,MID,EVE,4200000,0,18,0.486486486486487,1.15830115830116E-07,4.28571428571429E-06,0,156991,2,6,0,0,0,0,0,4.3,0,-3,0,18,3,0,0,0,0,0,3,0,0,1.3,244824,0,-1,0,0,660,0,0,0,118,Arsenal,,,,,0.2,19
Leander,Dendoncker,MID,WOL,4600000,2,76,2.5,5.43478260869565E-07,1.65217391304348E-05,0,67799,4,29,0,0,0,2,0,16.5,0,-4,0,76,4,0,0,0,5,0,5,0,3,0.3,74263,0,-1,0,1,1945,0,0,0,308,Liverpool,,,,,1.2,80.9
Emmanuel,Dennis,FWD,WAT,5800000,0,134,4.1,7.06896551724138E-07,2.31034482758621E-05,0,5110737,7,60,0,0,0,10,0,23.1,0,8,0,134,-8,0,0,0,21,0,3,0,7,20,6588914,0,-1,0,4,2579,0,0,1,425,Chelsea,,,,,3.7,205.2
Halil,Dervisoglu,FWD,BRE,5400000,0,0,0,0,0,0,4389,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1259,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,,,,,0,0
Alfie,Devine,MID,TOT,4500000,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,-1,0,0,0,0,0,0,0,Norwich,,,,,0,0
Kiernan,Dewsbury-Hall,MID,LEI,4400000,3,70,2.5,5.68181818181818E-07,1.59090909090909E-05,0,105914,4,27,0,0,0,1,0,15.9,0,-1,0,70,1,0,0,0,4,0,8,0,2,1.6,243474,0,-1,0,1,2101,0,0,0,337,Southampton,,,,,2.4,110.6
Amad,Diallo,MID,MUN,5000000,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,-1,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
Ibrahima,Diallo,MID,SOU,4500000,0,44,1.18918918918919,2.64264264264264E-07,9.77777777777778E-06,0,29108,1,21,0,0,0,0,0,9.8,0,0,0,44,0,0,0,0,3,0,1,0,3,0.1,28526,0,-1,0,1,1016,0,0,0,187,Leicester,,,,,0.6,46.6
,Dias,DEF,MCI,6200000,0,141,4.9,7.90322580645161E-07,2.2741935483871E-05,0,3554820,5,18,0,0,0,2,0,22.7,0,2,0,141,-2,0,0,0,12,0,14,0,5,15.5,2625667,0,-1,0,2,2401,0,0,0,622,Aston Villa,,,,,6,107.6
Tyler,Dibling,MID,SOU,4500000,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,-1,0,0,0,0,0,0,0,Leicester,,,,,0,0
Thomas,Dickson-Peters,FWD,NOR,4500000,0,0,0,0,0,0,14122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16188,0,-1,0,0,0,0,0,0,0,Tottenham,,,,,0,0
Eric,Dier,DEF,TOT,4700000,6,132,3.8,8.08510638297872E-07,2.80851063829787E-05,0,1288484,1,30,0,0,0,0,0,28.1,0,2,0,132,-2,0,0,0,7,0,16,0,1,6.5,1598682,1,-1,0,0,3071,0,0,0,680,Norwich,,,,,3.8,104
Lucas,Digne,DEF,AVL,5000000,4,83,2.9,5.8E-07,1.66E-05,0,2123002,6,42,0,0,0,0,0,16.6,0,-5,0,83,5,0,0,0,8,0,7,0,4,5.9,1209188,1,-1,0,0,2440,0,0,0,459,Man City,,,,,3.6,151.6
Issa,Diop,DEF,WHU,4200000,0,30,0.810810810810811,1.93050193050193E-07,7.14285714285714E-06,0,68358,0,19,0,0,0,0,0,7.1,0,-3,0,30,3,0,0,0,2,0,2,0,1,0.3,52567,0,-1,0,1,961,0,0,0,203,Brighton,,,,,0.4,29.1
Moussa,Djenepo,MID,SOU,5200000,1,13,0.351351351351351,6.75675675675676E-08,2.5E-06,0,8778,3,10,0,0,0,0,0,2.5,0,-3,0,13,3,0,0,0,0,0,1,0,0,0,4993,0,-1,0,0,452,0,0,0,21,Leicester,,,,,0.2,26.1
Lewis,Dobbin,FWD,EVE,4500000,0,2,0.0540540540540541,1.2012012012012E-08,4.44444444444444E-07,0,111602,1,1,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.9,183641,0,-1,0,0,30,0,0,0,6,Arsenal,,,,,0,0.8
Owen,Dodgson,DEF,BUR,3900000,0,0,0,0,0,0,11180,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,12288,0,-1,0,0,0,0,0,0,0,Newcastle,,,,,0,0
Matt,Doherty,DEF,TOT,4500000,0,67,1.81081081081081,4.02402402402402E-07,1.48888888888889E-05,0,926500,0,11,0,0,0,2,0,14.9,0,-5,0,67,5,0,0,0,8,0,3,0,5,0.8,925647,0,-1,0,2,871,0,0,0,255,Norwich,,,,,1.1,79.6
Abdoulaye,Doucoure,MID,EVE,5300000,1,90,3,5.66037735849057E-07,1.69811320754717E-05,0,854757,6,47,0,0,0,2,0,17,0,-2,0,90,2,0,0,0,8,0,5,0,5,1.2,846803,0,-1,0,1,2536,0,0,0,387,Arsenal,,,,,1.6,121.1
,Douglas Luiz,MID,AVL,4300000,2,89,2.6,6.04651162790698E-07,2.06976744186047E-05,0,553863,7,38,0,0,0,2,0,20.7,0,-2,0,89,2,0,0,0,3,0,10,0,3,1.9,621406,0,-1,0,0,2715,0,0,0,468,Man City,,,,,1.3,125.1
Kieran,Dowell,MID,NOR,5100000,2,41,1.10810810810811,2.17276099629041E-07,8.03921568627451E-06,0,9047,0,24,0,0,0,1,0,8,0,-4,0,41,4,0,0,0,1,0,2,0,1,0.1,6646,0,-1,0,0,905,0,0,0,122,Tottenham,,,,,0.6,45.7
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,Aston Villa,,,,,0,0
Cody,Drameh,DEF,LEE,3900000,0,0,0,0,0,0,9306,1,6,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8911,0,-1,0,0,126,0,0,0,14,Brentford F.C.,,,,,0,4
Martin,Dubravka,GLK,NEW,4400000,3,96,3.7,8.40909090909091E-07,2.18181818181818E-05,0,230296,1,35,0,73,0,0,0,21.8,0,-1,0,96,1,0,0,0,9,0,8,0,0,2.8,461912,0,-1,0,1,2340,0,0,0,465,Burnley,,,,,3.7,61.1
Shane,Duffy,DEF,BHA,4000000,0,48,1.2972972972973,3.24324324324324E-07,1.2E-05,0,2375367,7,19,0,0,0,1,0,12,0,0,0,48,0,0,0,0,3,0,4,0,1,7.6,2541117,0,-1,0,1,1434,0,0,0,288,West Ham,,,,,1.1,72.2
Paul,Dummett,DEF,NEW,4500000,0,7,0.189189189189189,4.2042042042042E-08,1.55555555555556E-06,0,3467,2,1,0,0,0,0,0,1.6,0,0,0,7,0,0,0,0,0,0,1,0,0,0,3047,0,-1,0,0,197,0,0,0,28,Burnley,,,,,0.1,2.6
Lewis,Dunk,DEF,BHA,4800000,2,92,3.2,6.66666666666667E-07,1.91666666666667E-05,0,658755,3,33,0,0,0,1,0,19.2,0,-2,0,92,2,0,0,0,7,0,10,0,0,2.3,357320,0,-1,0,1,2573,0,0,1,537,West Ham,,,,,4.1,96.1
,Ederson,GLK,MCI,6200000,1,155,4.2,6.7741935483871E-07,2.5E-05,0,1092177,3,26,0,60,0,0,0,25,0,2,0,155,-2,0,0,0,4,0,20,0,0,12.1,1212851,0,-1,0,0,3330,0,0,0,701,Aston Villa,,,,,4.8,56.1
Odsonne,Edouard,FWD,CRY,6000000,1,87,3.1,5.16666666666667E-07,1.45E-05,0,1469963,4,19,0,0,0,6,0,14.5,0,-5,0,87,5,0,0,0,9,0,9,0,4,2.9,1672653,0,-1,0,2,1554,0,0,0,280,Man Utd,,,,,3.5,127.6
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2192,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,937,0,-1,0,0,0,0,0,0,0,Aston Villa,,,,,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,1,0.027027027027027,6.75675675675676E-09,2.5E-07,0,643,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,867,0,-1,0,0,3,0,0,0,5,Aston Villa,,,,,0,0.2
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,-1,0,0,0,0,0,0,0,Brighton,,,,,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,22,0.594594594594595,1.06177606177606E-07,3.92857142857143E-06,0,162874,2,8,0,0,0,1,0,3.9,0,-4,0,22,4,0,0,0,1,0,1,0,1,0.3,83955,0,-1,0,0,392,0,0,0,61,Arsenal,,,,,0.3,24.4
Anthony,Elanga,MID,MUN,4800000,2,59,1.59459459459459,3.32207207207207E-07,1.22916666666667E-05,0,145567,0,17,0,0,0,2,0,12.3,0,-2,0,59,2,0,0,0,2,0,4,0,3,0.8,210903,0,-1,0,0,1208,0,0,0,193,Crystal Palace,,,,,0.8,68.2
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,55545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,79104,0,-1,0,0,0,0,0,0,0,Chelsea,,,,,0,0
