FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,-1,0,0,0,24,0,0,0,Leeds United F.C.,Man Utd,Watford,Leicester,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,20,1.11111111111111,1.98412698412698E-07,3.57142857142857E-06,0,158108,2,8,0,0,0,1,0,3.6,576,-4,0,20,4,0.1,0,0.3,1,0,1,0,1,0.3,81911,0,-1,0,0,381,134,0,0,54,Norwich,Aston Villa,Newcastle,Leeds United F.C.,Southampton,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,23.6
Anthony,Elanga,MID,MUN,4800000,2,4,0.210526315789474,4.3859649122807E-08,8.33333333333333E-07,0,2565,0,1,0,0,0,0,0,0.8,66,-2,0,4,2,0.1,0,0.6,0,0,0,0,0,0,1821,0,-1,0,0,97,456,0,0,10,Aston Villa,Brentford F.C.,West Ham,Burnley,Southampton,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,43264,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0.6,75888,0,-1,0,0,0,38,0,0,0,Newcastle,Norwich,West Ham,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,9,0.45,8.49056603773585E-08,1.69811320754717E-06,0,41763,0,1,0,0,0,0,0,1.7,27,-2,0,9,2,0,0,0,0,0,2,0,0,0.1,33501,0,-1,0,0,249,49,0,0,33,Brentford F.C.,Crystal Palace,Leicester,Burnley,Norwich,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.5
,Elneny,MID,ARS,4400000,0,11,0.55,1.25E-07,2.5E-06,0,69692,0,6,0,0,0,0,0,2.5,472,-1,0,11,1,0.2,0,1,0,0,0,0,1,0.3,34830,0,-1,0,0,171,16,0,0,42,Burnley,Wolverhampton,Brentford F.C.,Watford,Leicester,0,0,0.3,0,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.1
Mohamed,Elyounoussi,MID,SOU,5400000,0,38,2.7,5E-07,7.03703703703704E-06,0,31432,2,11,0,0,0,2,0,7,296,-1,0,38,1,0.4,0,2,2,0,5,0,0,0.1,33194,0,-1,0,0,903,3,0,0,89,Wolverhampton,Man City,Tottenham,Man Utd,Everton,0,1.6,1.5,1.8,2.3,3.1,1.8,3,2,1.4,1.7,2.3,1.8,3,1.7,1.6,1.6,62.9
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2222,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Man City,Brighton,Tottenham,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,5000000,0,44,3.1,6.2E-07,8.8E-06,0,114587,3,17,0,0,0,0,0,8.8,4849,0,0,44,0,1,0,5.2,6,0,4,0,1,2.3,303903,0,-1,0,1,1193,4206,0,0,246,Leicester,Chelsea,Southampton,Wolverhampton,Man City,2.2,3.7,3.2,3.1,3.7,3.1,3.8,3.1,3.9,2.6,2.4,3.5,3.5,3.1,3.7,4.6,2.6,62.1
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Leeds United F.C.,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,7,0.388888888888889,9.04392764857881E-08,1.62790697674419E-06,0,39824,3,6,0,0,0,0,0,1.6,274,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,31885,0,-1,0,0,369,265,0,0,52,Newcastle,Norwich,West Ham,Brighton,Aston Villa,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Jonny,Evans,DEF,LEI,5400000,0,19,1.05555555555556,1.95473251028807E-07,3.51851851851852E-06,0,33417,2,16,0,0,0,1,0,3.5,299,-1,0,19,1,0,0,0,0,0,0,0,1,0.2,25775,0,-1,0,0,751,30,0,0,137,Tottenham,Brighton,Liverpool,West Ham,Wolverhampton,0,0,0,0,0,0,0,0,0,0.6,0.6,0.5,0.6,0.7,0.7,0.5,0.5,32.6
Eberechi,Eze,MID,CRY,5900000,2,4,0.2,3.38983050847458E-08,6.77966101694915E-07,0,9814,1,1,0,0,0,0,0,0.7,1762,-1,0,4,1,0.1,0,0.5,0,0,1,0,0,0.1,9663,0,-1,0,0,101,1876,0,0,9,Brighton,Liverpool,Norwich,Brentford F.C.,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Lukasz,Fabianski,GLK,WHU,5000000,1,79,3.6,7.2E-07,1.58E-05,0,226304,0,30,0,70,0,0,0,15.8,5395,0,0,79,0,0.6,0,3,5,0,5,0,0,3.5,336334,0,-1,1,2,1980,2280,0,0,390,Leeds United F.C.,Man Utd,Watford,Leicester,Newcastle,5,4.1,2.7,3,3.1,3.7,4.5,4.3,4.4,4.5,4.6,5.2,4.8,4.9,3.6,4.9,4,54.9
,Fabinho,MID,LIV,5400000,10,47,2.35,4.35185185185185E-07,8.7037037037037E-06,0,119614,4,13,0,0,0,2,0,8.7,445,-1,0,47,1,0.9,0,4.7,2,0,7,0,1,0.7,85076,0,-1,0,0,1251,2065,0,0,250,Brentford F.C.,Crystal Palace,Leicester,Burnley,Norwich,1.8,1.3,1.8,1.7,2.4,0,1.5,1.5,1.4,2.4,1.2,1.5,1.8,1.9,1.9,1.5,1.9,64.2
,Fabio Silva,FWD,WOL,5600000,1,10,0.526315789473684,9.3984962406015E-08,1.78571428571429E-06,0,72981,0,1,0,0,0,0,0,1.8,253,-4,0,10,4,0.2,0,1,0,0,0,0,0,0.3,28694,0,-1,0,0,56,473,0,0,30,Southampton,Brentford F.C.,Arsenal,Tottenham,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.2
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,-1,0,0,0,39,0,0,0,Man Utd,Everton,Leeds United F.C.,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Femenia,DEF,WAT,4300000,4,20,1.7,3.95348837209302E-07,4.65116279069767E-06,0,23104,1,22,0,0,0,0,0,4.7,193,-2,0,20,2,0.3,0,1.3,0,0,0,0,3,0.1,13480,0,-1,0,0,872,867,0,0,154,Newcastle,Norwich,West Ham,Brighton,Aston Villa,0.8,1.3,1.4,1.3,1,1.4,1.6,0.9,1.4,1.7,1.7,1.7,1.7,2,0.8,1,1.7,34.5
Evan,Ferguson,FWD,BHA,4500000,0,0,0,0,0,0,22855,0,0,0,0,0,0,0,0,16764,0,0,0,0,0,0,0,0,0,0,0,0,0,25739,0,-1,0,0,0,16920,0,0,0,Crystal Palace,Chelsea,Leicester,Watford,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ferguson,DEF,CRY,4500000,0,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,1075,0,0,0,0,0,0,0,0.2,17,0,0,1,0,0,0,0.2,0,0,0,0,0,0,1090,0,-1,0,0,8,18,0,0,3,Brighton,Liverpool,Norwich,Brentford F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11700000,14,86,4.5,3.84615384615385E-07,7.35042735042735E-06,0,4038254,6,28,0,0,0,7,0,7.4,7241,-3,-1,86,3,0.3,1,3.2,9,0,4,0,3,17.9,1469819,0,-1,0,2,1587,63355,1,0,340,Aston Villa,Brentford F.C.,West Ham,Burnley,Southampton,9.7,3.5,5.3,4.9,4.2,5.3,3.6,4.3,3.3,4.1,4.3,5.4,4,4.1,4.9,3.1,4.5,157.7
Alvaro,Fernandez,GLK,BRE,4500000,4,31,2.6,5.77777777777778E-07,6.88888888888889E-06,0,82872,0,24,0,49,0,0,0,6.9,1501,0,0,31,0,0.4,0,1.7,2,0,1,0,0,1,157647,1,-1,0,0,1080,925,0,0,218,Liverpool,Man Utd,Wolverhampton,Man City,Crystal Palace,5.3,2.2,3.1,2.5,2.4,1.8,2.2,3.6,1.8,3.2,2.9,1.5,3.6,2.6,2.3,2.3,3.2,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.578947368421053,1.34638922888617E-07,2.55813953488372E-06,0,18028,0,12,0,0,0,0,0,2.6,77,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,6603,0,-1,0,0,521,19,0,0,91,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,21.2
,Fernandinho,MID,MCI,4800000,0,28,1.33333333333333,2.77777777777778E-07,5.83333333333333E-06,0,55503,1,7,0,0,0,1,0,5.8,470,-2,0,28,2,0.4,0,1.8,2,0,2,0,1,0.3,40064,0,-1,0,0,513,119,0,0,117,Chelsea,Southampton,Brentford F.C.,Norwich,Tottenham,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.7,1,0.7,0.8,31.1
Roberto,Firmino,FWD,LIV,8700000,5,46,3.8,4.36781609195402E-07,5.28735632183908E-06,0,882432,0,7,0,0,0,4,0,5.3,2902,-3,0,46,3,0.2,0,2,5,0,3,0,3,3,589999,0,-1,0,1,510,20520,0,0,192,Brentford F.C.,Crystal Palace,Leicester,Burnley,Norwich,4.4,3.1,5,3.8,5,0,4.2,3.5,4,5.2,2.9,3.2,5.2,4.5,4,3.7,3,64.5
,Firpo,DEF,LEE,4700000,1,12,0.631578947368421,1.3437849944009E-07,2.5531914893617E-06,0,75993,5,24,0,0,0,0,0,2.6,253,-3,0,12,3,0.3,0,1.5,2,0,1,0,0,0.3,27144,1,-1,0,0,926,48,0,0,106,West Ham,Newcastle,Aston Villa,Everton,Man Utd,0,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,34.8
Ashley,Fletcher,FWD,WAT,4900000,0,3,0.166666666666667,3.40136054421769E-08,6.12244897959184E-07,0,40575,0,0,0,0,0,0,0,0.6,312,-1,0,3,1,0,0,0,0,0,0,0,0,0.2,32990,0,-1,0,0,28,200,0,0,5,Newcastle,Norwich,West Ham,Brighton,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Phil,Foden,MID,MCI,8000000,3,76,3.61904761904762,4.52380952380952E-07,9.5E-06,0,1743434,0,6,0,0,0,5,0,9.5,15130,0,0,76,0,0.5,0,3.8,9,0,6,0,4,7.5,2195821,0,-1,0,3,1005,19937,0,0,264,Chelsea,Southampton,Brentford F.C.,Norwich,Tottenham,2.5,3.2,3.3,4,3.5,2.7,2.7,2.9,3.1,3.5,2.4,4.2,4.3,2.6,4.5,2.5,4,119.1
Wesley,Fofana,DEF,LEI,4300000,0,0,0,0,0,0,43287,0,0,0,0,0,0,0,0,51,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2503,0,-1,0,0,0,12,0,0,0,Tottenham,Brighton,Liverpool,West Ham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,8,76,3.8,6.33333333333333E-07,1.26666666666667E-05,0,520397,3,21,0,0,0,5,0,12.7,1826,0,0,76,0,0.4,0,2.4,4,0,5,0,3,1.5,556910,0,-1,0,1,1512,2748,0,0,289,Leeds United F.C.,Man Utd,Watford,Leicester,Newcastle,3.7,3.4,4.7,3.1,4.9,4,2.1,4.3,2.8,3.7,3.3,4.6,3.2,3.7,4.2,2.6,3.4,112.2
Adam,Forshaw,MID,LEE,4500000,4,24,1.26315789473684,2.80701754385965E-07,5.33333333333333E-06,0,27338,2,20,0,0,0,0,0,5.3,18247,0,0,24,0,0.7,0,3,0,0,2,0,1,0,29044,0,-1,0,0,850,18240,0,0,112,West Ham,Newcastle,Aston Villa,Everton,Man Utd,0,1,0.6,0.6,0.6,0.7,0.6,1,0.7,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,31.9
Marcus,Forss,FWD,BRE,5300000,0,10,1.7,3.20754716981132E-07,1.88679245283019E-06,0,31672,0,4,0,0,0,0,0,1.9,238,-2,0,10,2,0,0,0,0,0,0,0,1,0.1,25196,0,-1,0,0,192,152,0,0,31,Liverpool,Man Utd,Wolverhampton,Man City,Crystal Palace,1.9,0.8,0.8,1.5,0.8,1.8,1.3,1.4,1.3,0.8,1.2,1.6,1.1,1.3,1.4,1.3,1.8,8.5
Fraser,Forster,GLK,SOU,4400000,1,13,0.65,1.47727272727273E-07,2.95454545454545E-06,0,77041,0,7,0,17,0,0,0,3,690,-1,0,13,1,0.7,0,3.2,3,0,0,0,0,0.7,41642,0,-1,0,0,360,994,0,0,69,Wolverhampton,Man City,Tottenham,Man Utd,Everton,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.5,0.3,13.3
Ben,Foster,GLK,WAT,4100000,2,30,1.66666666666667,4.0650406504065E-07,7.31707317073171E-06,0,1400196,0,14,0,24,0,0,0,7.3,5205,1,0,30,-1,0.2,0,0.7,3,0,0,0,1,17.8,841470,0,-1,1,1,810,11700,0,0,155,Newcastle,Norwich,West Ham,Brighton,Aston Villa,0.8,1.3,1.3,1.2,1,1.3,1.6,0.8,1.4,1.7,1.7,1.6,1.6,1.9,0.8,1,1.7,22.7
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,8621,0,0,0,0,0,0,0,0,22,-4,0,0,4,0,0,0,0,0,0,0,0,0,2024,0,-1,0,0,0,11,0,0,0,Liverpool,Man Utd,Wolverhampton,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,2,27,1.42105263157895,2.68123138033764E-07,5.09433962264151E-06,0,17043,2,14,0,0,0,0,0,5.1,165,-2,0,27,2,0.4,0,2,0,0,1,0,2,0.1,10858,0,-1,0,0,668,190,0,0,108,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,1.1,0.7,0.8,1,0.7,0.7,0.7,0.7,1.1,0.7,0.9,0.8,0.8,0.7,0.7,0.8,0.7,33
,Fred,MID,MUN,4900000,5,51,3.2,6.53061224489796E-07,1.04081632653061E-05,0,229107,4,18,0,0,0,2,0,10.4,4019,-1,0,51,1,0.3,0,1.4,4,0,4,0,3,1.4,293647,1,-1,0,1,1256,1393,0,0,230,Aston Villa,Brentford F.C.,West Ham,Burnley,Southampton,5.8,2,3.2,3,2.4,3.2,2,2.6,1.9,2.4,2.5,3.3,2.3,2.4,2.9,1.8,2.7,64
Ryan,Fredericks,DEF,WHU,4400000,0,1,0.0476190476190476,1.08225108225108E-08,2.27272727272727E-07,0,11314,0,0,0,0,0,0,0,0.2,49,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,4502,0,-1,0,0,2,55,0,0,3,Leeds United F.C.,Man Utd,Watford,Leicester,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gabriel,DEF,ARS,5300000,0,78,4.6,8.67924528301887E-07,1.47169811320755E-05,0,384078,2,16,0,0,0,2,0,14.7,9800,3,0,78,-3,0.3,0,1.5,8,0,9,0,0,5.6,817843,0,-1,0,2,1476,9749,0,1,353,Burnley,Wolverhampton,Brentford F.C.,Watford,Leicester,0,6.9,5.3,0,6.6,0,3.3,5.5,4.4,3.4,6.1,3.8,5.6,5.4,6.9,3,6.5,59.1
Conor,Gallagher,MID,CRY,6100000,9,100,5.6,9.18032786885246E-07,1.63934426229508E-05,0,2524184,4,25,0,0,0,7,0,16.4,14544,6,0,100,-6,0.5,0,2.8,14,0,4,0,5,17.9,3927634,0,-1,0,4,1569,60356,0,0,351,Brighton,Liverpool,Norwich,Brentford F.C.,Chelsea,5,5.6,6.1,4.9,5.9,8.3,6.6,5.5,5.9,7.2,4.6,4.3,7.2,5,8.2,4.9,6.1,150.1
Dwight,Gayle,FWD,NEW,5200000,0,4,0.210526315789474,4.04858299595142E-08,7.69230769230769E-07,0,29610,0,0,0,0,0,0,0,0.8,232,-3,0,4,3,0.1,0,0.5,0,0,0,0,0,0.1,20618,0,-1,0,0,28,184,0,0,11,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,0.166666666666667,3.78787878787879E-08,6.81818181818182E-07,0,4077,0,2,0,0,0,0,0,0.7,21,-1,0,3,1,0,0,0,0,0,0,0,0,0,2826,0,-1,0,0,65,18,0,0,10,Norwich,Aston Villa,Newcastle,Leeds United F.C.,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Joe,Gelhardt,FWD,LEE,4600000,0,22,1.15789473684211,2.51716247139588E-07,4.78260869565217E-06,0,281128,2,11,0,0,0,1,0,4.8,12822,1,0,22,-1,0.4,0,2,2,0,0,0,3,2.1,449856,0,-1,0,0,301,1141,0,0,65,West Ham,Newcastle,Aston Villa,Everton,Man Utd,0,0,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,27
Saman,Ghoddos,MID,BRE,5300000,0,21,1.05,1.9811320754717E-07,3.9622641509434E-06,0,5282,2,3,0,0,0,1,0,4,31,-2,0,21,2,0.1,0,0.5,0,0,0,0,2,0,2906,0,-1,0,0,341,22,0,0,82,Liverpool,Man Utd,Wolverhampton,Man City,Crystal Palace,1,0.5,0.5,0.6,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,28.6
Dimitris,Giannoulis,DEF,NOR,4400000,1,23,1.15,2.61363636363636E-07,5.22727272727273E-06,0,9439,1,12,0,0,0,0,0,5.2,32,-1,0,23,1,0,0,0.2,2,0,2,0,1,0.1,5188,0,-1,0,0,542,35,0,0,122,Everton,Watford,Crystal Palace,Man City,Liverpool,0.8,0.6,0.7,1,0.9,0.6,1,0.7,0.8,0.7,1.2,0.7,0.6,0.6,0.8,0.7,1.2,23.2
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,-1,0,0,0,43,0,0,0,Everton,Watford,Crystal Palace,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34322,1,0,0,0,0,0,0,0.2,51,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Southampton,Brentford F.C.,Arsenal,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,2,27,1.6,3.63636363636364E-07,6.13636363636364E-06,0,9486,2,38,0,0,0,0,0,6.1,68,-1,0,27,1,0.2,0,0.8,0,0,3,0,0,0.1,5593,0,-1,0,0,1504,161,0,1,259,Everton,Watford,Crystal Palace,Man City,Liverpool,1.4,0.8,1.2,1.7,1.5,0.8,1.6,1.2,1.4,1.1,1.9,1.2,0.8,0.9,1.4,1.2,1.9,51.2
Ryan,Giles,MID,WOL,4500000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-1,0,0,0,35,0,0,0,Southampton,Brentford F.C.,Arsenal,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4000000,0,0,0,0,0,0,24863,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0.3,28055,0,-1,0,0,0,51,0,0,0,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4300000,0,27,2.2,5.11627906976744E-07,6.27906976744186E-06,0,809422,2,29,0,0,0,0,0,6.3,9980,-2,0,27,2,0.2,0,1,1,0,1,0,1,3.6,454536,0,-1,0,0,1053,537,0,0,166,Everton,Watford,Crystal Palace,Man City,Liverpool,0,0,2.1,1.1,1.1,1.4,1.6,1.1,1.1,1.4,2.1,1.4,2.3,1.3,1.3,2,1.7,53.3
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Brighton,Tottenham,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4800000,2,28,1.8,3.75E-07,5.83333333333333E-06,0,77051,3,31,0,0,0,0,0,5.8,1008,-2,0,28,2,0.3,0,1.5,1,0,2,0,0,0.6,40624,0,-1,0,0,1399,389,0,0,219,Norwich,Aston Villa,Newcastle,Leeds United F.C.,Southampton,1.1,1.6,0.9,2,0.9,2,1.7,1.3,0.9,1.4,1.3,1.5,1.7,1.7,0.9,2,1.2,60.6
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,17272,0,0,0,0,0,0,0,0,72,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7602,0,-1,0,0,0,28,0,0,0,Leicester,Chelsea,Southampton,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,3,0.15,3.19148936170213E-08,6.38297872340426E-07,0,60342,0,1,0,0,0,0,0,0.6,153,-3,0,3,3,0,0,0,0,0,0,0,0,0.4,18309,0,-1,0,0,14,120,0,0,9,Brentford F.C.,Crystal Palace,Leicester,Burnley,Norwich,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Charlie,Goode,DEF,BRE,3900000,0,10,0.5,1.28205128205128E-07,2.56410256410256E-06,0,231041,3,6,0,0,0,0,0,2.6,20537,-1,0,10,1,0,0,0,0,0,1,0,0,1.5,232772,0,-1,0,0,448,18201,0,0,64,Liverpool,Man Utd,Wolverhampton,Man City,Crystal Palace,0,0,0,0,0,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,16
Anthony,Gordon,MID,EVE,4500000,2,39,2.16666666666667,4.81481481481482E-07,8.66666666666667E-06,0,30710,1,18,0,0,0,2,0,8.7,4531,0,0,39,0,1.8,0,8,2,0,1,0,1,0.9,101380,0,-1,0,1,875,6000,0,0,122,Norwich,Aston Villa,Newcastle,Leeds United F.C.,Southampton,1.7,2,1.6,1.6,1.3,1.1,1.1,1.8,1.8,1.1,1.2,2.2,1.1,1.2,1.1,1.6,1.1,60.1
Kaide,Gordon,MID,LIV,4500000,1,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,271,0,0,0,0,0,0,0,0.2,27,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,420,0,-1,0,0,8,39,0,0,-3,Brentford F.C.,Crystal Palace,Leicester,Burnley,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Dan,Gosling,MID,WAT,4700000,0,1,0.0555555555555556,1.18203309692671E-08,2.12765957446809E-07,0,5483,0,2,0,0,0,0,0,0.2,28,-3,0,1,3,0,0,0,0,0,0,0,0,0,1736,0,-1,0,0,21,19,0,0,3,Newcastle,Norwich,West Ham,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,24127,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Newcastle,Norwich,West Ham,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archie,Gray,MID,LEE,4500000,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,-1,0,0,0,50,0,0,0,West Ham,Newcastle,Aston Villa,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5500000,2,70,3.9,7.09090909090909E-07,1.27272727272727E-05,0,2168833,3,25,0,0,0,5,0,12.7,34829,0,0,70,0,0.4,0,2,2,0,3,0,3,11.5,2997908,0,-1,0,0,1418,6489,0,0,257,Norwich,Aston Villa,Newcastle,Leeds United F.C.,Southampton,4.1,4.7,3.9,4,3.3,2.9,2.8,4.3,4.4,2.6,3.3,5,2,3.1,3,4,2.5,123.4
Jack,Grealish,MID,MCI,7600000,3,55,3.7,4.86842105263158E-07,7.23684210526316E-06,0,2496687,1,3,0,0,0,2,0,7.2,4098,-4,0,55,4,0.2,0,1.5,0,0,11,0,2,7.8,1233064,0,-1,0,0,1151,1815,0,0,218,Chelsea,Southampton,Brentford F.C.,Norwich,Tottenham,2.6,3.3,3.4,4.1,3.6,2.8,2.8,3,3.3,3.6,2.5,4.4,4.4,2.7,4.6,2.6,4.1,128.3
