FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bernd,Leno,GLK,ARS,4900000,0,4,1.3,2.6530612244898E-07,8.16326530612245E-07,0,88235,0,9,0,9,0,0,0,0.8,11273,-1,0,4,1,0.2,0,1,0,0,0,0,0,1.8,45163,0,-1,0,0,270,2012,0,0,48,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,0.9,0.6,1.7,0.9,0.7,0.8,0.6,1,1.4,0.7,0.7,0.6,0.6,0.6,0.7,0.7,0.8,2,1.7,1,0.8,0.6,1.4,1.1,0.6,1.1,0.6,0.6,0.7,0.6,0.8,0.6,0.9,0.6,0.6,7.9
Jamal,Lewis,DEF,NEW,4400000,1,1,0.333333333333333,7.57575757575757E-08,2.27272727272727E-07,0,6163,0,1,0,0,0,0,0,0.2,373,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1341,0,-1,0,0,6,147,0,0,3,Man Utd,Leeds United F.C.,Watford,Wolverhampton,Tottenham,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Victor,Lindelof,DEF,MUN,4900000,0,7,3.5,7.14285714285714E-07,1.42857142857143E-06,0,31763,0,2,0,0,0,0,0,1.4,4575,-1,1,7,1,0.1,0,0.7,0,0,0,0,1,0.6,17267,0,-1,0,0,180,225,-1,0,35,Newcastle,West Ham,Aston Villa,Everton,Leicester,3.5,2.3,4.1,2.6,2.2,4.4,4.5,5.2,2,2.5,4.3,3.6,3.3,3.5,3.5,1.8,4.5,4,2.5,2.6,2.7,3.3,3.3,4.5,1.9,4.8,5,4.7,2.4,4.1,4.1,5.2,3.8,3.7,2.4,5.8
Jesse,Lingard,MID,MUN,6900000,6,7,2.33333333333333,3.3816425120773E-07,1.01449275362319E-06,0,78449,0,0,0,0,0,1,0,1,2190,-1,0,7,1,0.3,0,2.3,0,0,0,0,0,1.1,7994,0,-1,0,0,28,4146,0,0,23,Newcastle,West Ham,Aston Villa,Everton,Leicester,2.5,1.2,2,1.5,1.2,1.2,1.2,3.5,1.3,1.2,1.8,1.7,1.5,1.2,1.2,1.3,3,2,1.2,1.2,1.8,1.9,1.2,3,1.2,1.2,1.2,2.6,1.3,2.1,1.6,2.2,1.2,1.6,1.2,5.8
Tino,Livramento,DEF,SOU,4100000,6,10,2.5,6.09756097560976E-07,2.4390243902439E-06,0,151761,0,6,0,0,0,0,0,2.4,12787,1,0,10,-1,0.7,0,3,0,0,1,0,0,8.3,654630,0,-1,0,0,360,69781,0,0,64,West Ham,Man City,Wolverhampton,Chelsea,Leeds United F.C.,1.5,1.2,2.5,1.4,2.6,2.8,1.2,2.5,1.9,3.3,3,2.2,2.4,1.3,3.6,1.3,3.5,2.1,2.2,3.8,3.2,2,1.5,2.6,1.4,2.9,1.5,1.9,2.3,2.7,2.3,2.2,2,3,1.2,13.5
Diego,Llorente,DEF,LEE,4500000,0,2,0.666666666666667,1.48148148148148E-07,4.44444444444444E-07,0,4231,1,2,0,0,0,0,0,0.4,497,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,2432,0,-1,0,0,97,486,0,0,13,Liverpool,Newcastle,West Ham,Watford,Southampton,0,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.7,0.3,0.3,0.6,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.8,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1,0.3,0.3,0.3,2.5
Hugo,Lloris,GLK,TOT,5600000,1,28,7,1.25E-06,5E-06,0,184425,0,3,0,13,0,0,0,5,62606,1,0,28,-1,1.3,0,7,6,0,3,0,0,11.7,626584,0,-1,0,2,360,18183,0,0,97,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,7.5,9.4,9.3,10.1,6,7.3,9.6,7.4,9.9,8,10.5,9.9,9.9,7.1,8.6,9.2,7.9,6.4,9.3,7.8,8.7,9.3,6.3,8.8,7.4,9.1,7.2,9,7.8,8.8,8,10.5,10.2,10.5,8.8,11.6
Giovani,Lo Celso,MID,TOT,5900000,0,2,0.666666666666667,1.12994350282486E-07,3.38983050847458E-07,0,9123,0,0,0,0,0,0,0,0.3,743,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.1,2278,0,-1,0,0,36,56,0,0,8,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,3
Jurgen,Locadia,FWD,BHA,4500000,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11889,0,-1,0,0,0,11889,0,0,0,Brentford F.C.,Leicester,Crystal Palace,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5400000,0,0,0,0,0,0,3942,0,0,0,0,0,0,0,0,168,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,430,0,-1,0,0,0,102,0,0,0,Aston Villa,Tottenham,Man City,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,3522,0,-1,0,0,0,552,0,0,0,Burnley,Aston Villa,Norwich,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,6134,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1670,0,-1,0,0,0,156,0,0,0,Everton,Arsenal,Leicester,Norwich,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5500000,0,0,0,0,0,0,14637,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7242,0,-1,0,0,0,157,0,0,0,West Ham,Man City,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,LEI,6000000,1,1,0.333333333333333,5.55555555555556E-08,1.66666666666667E-07,0,1192,0,0,0,0,0,0,0,0.2,301,0,0,1,0,0.2,0,1,0,0,0,0,0,0,2867,0,-1,0,0,17,841,0,0,0,Man City,Brighton,Burnley,Crystal Palace,Man Utd,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
Imran,Louza,MID,WAT,5400000,0,1,0.333333333333333,6.17283950617284E-08,1.85185185185185E-07,0,1572,0,2,0,0,0,0,0,0.2,107,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,199,0,-1,0,0,45,19,0,0,5,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.1
Matthew,Lowton,DEF,BUR,4500000,0,8,2.7,6E-07,1.77777777777778E-06,0,76470,0,5,0,0,0,0,0,1.8,6704,0,0,8,0,0.5,0,2.3,1,0,0,0,1,1.7,19933,0,-1,0,0,270,2108,0,0,48,Everton,Arsenal,Leicester,Norwich,Man City,1.4,3.4,1.4,3.2,1.4,1.4,4.1,1.4,2.8,4,1.9,1.4,2,3.5,1.4,2,1.8,1.6,3.6,2.2,3.1,3.6,2,1.4,2.9,1.8,2.6,4.1,1.6,1.4,3.1,1.4,3.2,2.9,2.7,11.8
,Lucas Moura,MID,TOT,6500000,1,7,1.8,2.76923076923077E-07,1.07692307692308E-06,0,76405,2,3,0,0,0,0,0,1.1,8025,0,0,7,0,0.3,0,1.8,0,0,2,0,0,1.1,72742,0,-1,0,0,268,2672,0,0,17,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,0.9,1,1.1,1.2,0.9,0.9,0.9,0.9,1.1,1.2,1.4,1.3,0.9,0.9,0.9,1.1,1,0.9,1.1,0.9,1.2,1.2,0.9,0.9,0.9,0.9,0.9,1.6,0.9,0.9,0.9,1.7,0.9,2,1,16.9
Romelu,Lukaku,FWD,CHE,11600000,13,23,7.7,6.63793103448276E-07,1.98275862068966E-06,0,644251,0,1,0,0,0,3,0,2,44871,1,-1,23,-1,0.7,0,7.7,5,0,2,0,0,25.7,1763680,0,-1,0,1,270,329764,1,0,97,Aston Villa,Tottenham,Man City,Southampton,Brentford F.C.,11.6,6.8,11.6,11.4,5.7,11.6,7.9,11.6,6.7,10.3,7.5,8.6,11.6,11,8.1,8,9.4,7.3,4.2,8.8,8.8,11,6.8,11.6,7.9,11.6,8.7,11.5,8.8,8.7,10.3,9.2,10,7.8,11.6,39.3
,Lyanco,DEF,SOU,4500000,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,-1,0,0,0,31,0,0,0,West Ham,Man City,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,6285,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1349,0,-1,0,0,0,0,0,0,0,Man Utd,Leeds United F.C.,Watford,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5500000,4,17,5.66666666666667,1.03030303030303E-06,3.09090909090909E-06,0,24273,0,1,0,0,0,1,0,3.1,2653,0,0,17,0,0.5,0,2.7,3,0,1,0,1,0.6,37021,0,-1,0,0,175,4264,0,0,55,Brentford F.C.,Leicester,Crystal Palace,Arsenal,Norwich,4.9,8,5.4,6.2,6.8,8.5,5.1,7.7,5.5,6,5.2,6.6,4.5,6.5,4.2,7,5.1,6.2,5.9,5.4,5.6,6.1,8.4,6.6,6.2,2.9,2.9,6.8,7.1,5.5,6.3,7.4,3.8,6,4.2,21.6
James,Maddison,MID,LEI,6800000,2,9,2.2,3.23529411764706E-07,1.32352941176471E-06,0,515938,0,5,0,0,0,0,0,1.3,25066,-2,0,9,2,0.3,0,2,0,0,1,0,0,5.7,72090,0,-1,0,0,299,9807,0,0,30,Man City,Brighton,Burnley,Crystal Palace,Man Utd,3.3,1.1,3.1,1.1,1.2,1.1,2.1,1.1,1.8,3.1,1.1,1.1,2.7,1.4,1.1,1.1,1.1,2.3,1.1,1.3,1.1,1.3,1.1,1.1,2,1.1,2.4,1.1,2,1.1,2.2,1.1,1.7,1.1,2.1,9.2
Harry,Maguire,DEF,MUN,5400000,2,12,3,5.55555555555556E-07,2.22222222222222E-06,0,318451,1,3,0,0,0,0,0,2.2,41640,-1,1,12,1,0.6,0,3.3,1,0,1,0,0,9.8,86031,0,-1,0,0,360,3463,-1,0,61,Newcastle,West Ham,Aston Villa,Everton,Leicester,2.7,1.8,3.3,2,1.7,3.8,3.9,4.5,1.5,2,3.5,2.8,2.6,2.8,2.8,1.5,3.6,3.2,2,2,2.1,2.6,2.6,3.7,1.5,4.1,4.3,3.8,1.8,3.3,3.2,4.5,3.1,2.9,1.9,13.2
Riyad,Mahrez,MID,MCI,8900000,0,12,4,4.49438202247191E-07,1.34831460674157E-06,0,460625,0,1,0,0,0,1,0,1.3,45958,-1,0,12,1,0.3,0,3,0,0,0,0,1,4,146948,0,-1,0,0,122,4297,0,0,58,Leicester,Southampton,Chelsea,Liverpool,Burnley,2,5.5,2,2,6,2,5.2,2,4.8,4,2,2,5.6,5.2,2,6,2,2,5,2,5.9,2,4.2,2,3.6,2,3.9,2,3,2,6,2,6,2,5.6,23
Ainsley,Maitland-Niles,MID,ARS,5400000,3,4,1.33333333333333,2.46913580246914E-07,7.40740740740741E-07,0,3851,0,1,0,0,0,0,0,0.7,206,-1,0,4,1,0.2,0,1.3,0,0,1,0,0,0.1,929,0,-1,0,0,100,206,0,0,15,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,0.8,0.7,0.7,0.7,0.7,0.7,0.7,1.3,0.7,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,2,0.7,1.3,0.7,0.7,0.8,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,5.1
Sadio,Mane,MID,LIV,11900000,8,24,6,5.04201680672269E-07,2.01680672268908E-06,0,191992,0,1,0,0,0,2,0,2,12477,-1,0,24,1,0.6,0,7,0,0,3,0,1,2.7,52091,0,-1,0,0,360,6162,0,0,55,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,Watford,6.7,6.1,5.5,9,6.8,4.8,4.1,5.9,6.4,6.6,7,8.2,6.8,8,6.2,6.2,6.1,5.8,7.3,6.1,8.3,7.7,7.1,7.9,4.3,6.6,3.8,9,3.4,6.2,5.4,7,4.7,7.3,6.8,57.2
Javier,Manquillo,DEF,NEW,4000000,7,7,2.33333333333333,5.83333333333333E-07,1.75E-06,0,243350,0,2,0,0,0,1,0,1.8,15892,0,0,7,0,0.4,0,1.8,0,0,0,0,0,7.7,126030,0,-1,0,0,76,65867,0,0,21,Man Utd,Leeds United F.C.,Watford,Wolverhampton,Tottenham,1.4,2.6,1.2,1.5,3.4,1.2,2.3,1.6,3.5,1.7,2.6,2.8,1.2,2.6,3.5,2.5,1.2,1.2,2.9,1.3,1.6,2.6,1.2,1.4,2.2,1.2,2.2,2.5,2.5,3,1.3,3,1.2,2.7,1.2,6.3
Fernando,Marcal,DEF,WOL,4500000,13,18,4.5,1E-06,4E-06,0,66124,2,3,0,0,0,0,0,4,7511,0,0,18,0,1.3,0,5.7,2,0,1,0,2,3.3,309477,0,-1,0,1,360,165126,0,0,70,Watford,Brentford F.C.,Southampton,Newcastle,Aston Villa,3.2,6.8,4.1,4.8,4,4.9,3.7,3.8,3.6,4.9,6.1,5.5,3.1,5.7,5.1,6.2,5.9,5.2,4.6,5.1,5.9,6,6.4,3.7,5,3.7,5.7,5.6,2.9,6.8,4.2,4.9,4,5.7,6.5,15.1
Solomon,March,MID,BHA,5400000,1,5,1.66666666666667,3.08641975308642E-07,9.25925925925926E-07,0,4968,1,1,0,0,0,0,0,0.9,274,-1,0,5,1,0.2,0,1,0,0,1,0,0,0.1,1771,0,-1,0,0,188,116,0,0,19,Brentford F.C.,Leicester,Crystal Palace,Arsenal,Norwich,0.8,1.4,0.8,0.9,1,2.5,0.8,1.3,0.8,0.8,0.8,1,0.8,0.9,0.8,1.1,0.8,0.9,0.8,0.8,0.8,0.8,1.6,1,0.9,0.8,0.8,1,1.1,0.8,0.9,1.2,0.8,0.8,0.8,11.1
Pablo,Mari,DEF,ARS,4400000,0,1,0.5,1.13636363636364E-07,2.27272727272727E-07,0,7849,1,4,0,0,0,0,0,0.2,719,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,4164,0,-1,0,0,180,129,0,0,35,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.5,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,-1,0,0,0,127,0,0,0,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,15549,0,0,0,0,0,0,0,0,3154,0,0,0,0,0,0,0,0,0,0,0,0,0.3,24271,0,-1,0,0,0,0,0,0,0,Watford,Brentford F.C.,Southampton,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7700000,1,4,1,1.2987012987013E-07,5.19480519480519E-07,0,112030,0,1,0,0,0,0,0,0.5,3889,-3,0,4,3,0.1,0,1,0,0,0,0,0,0.7,15299,0,-1,0,0,96,1179,0,0,8,Newcastle,West Ham,Aston Villa,Everton,Leicester,1,0.5,0.6,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.7,1.2,0.5,0.5,0.5,0.7,0.5,1,0.5,0.5,0.5,0.5,0.5,5.3
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Arsenal,Watford,Everton,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5300000,0,4,1.33333333333333,2.51572327044025E-07,7.54716981132075E-07,0,20197,0,3,0,0,0,0,0,0.8,1391,-2,1,4,2,0.1,0,0.7,0,0,0,0,0,0.3,7679,0,-1,0,0,148,259,-1,0,16,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,0.8,0.7,0.7,0.7,0.7,0.7,0.7,1.3,0.7,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,2,0.7,1.3,0.7,0.7,0.8,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,6.1
Emiliano,Martinez,GLK,AVL,5500000,0,9,3,5.45454545454545E-07,1.63636363636364E-06,0,1311402,1,4,0,6,0,0,0,1.6,95603,0,0,9,0,0.4,0,2.3,0,0,1,0,0,16.4,57452,0,-1,0,0,270,1593,0,0,49,Chelsea,Everton,Man Utd,Tottenham,Wolverhampton,0,2.3,2.2,3.4,3.5,2.7,2.3,1.6,3.1,1.5,4.5,4.1,3.8,2.1,3.9,3.3,2.1,2.2,3.6,1.5,3.6,1.5,4,2.5,2.9,1.5,3.8,2.4,4.4,4.1,1.5,3.6,1.6,3.2,1.5,5
Adam,Masina,DEF,WAT,4500000,0,4,1.3,2.88888888888889E-07,8.88888888888889E-07,0,5562,0,5,0,0,0,0,0,0.9,590,0,0,4,0,0.2,0,1,0,0,0,0,0,0.1,4354,0,-1,0,0,270,188,0,0,41,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,Liverpool,1.1,0.6,0.9,0.6,1.4,0.6,0.9,0.6,1.1,0.6,1,2,0.6,0.6,0.9,0.6,0.6,2,0.6,1.1,0.6,0.9,0.6,0.6,1.2,0.6,0.6,0.8,1.1,1.7,0.6,1.3,0.6,1.4,0.6,8.9
Arthur,Masuaku,DEF,WHU,4400000,0,0,0,0,0,0,2843,0,0,0,0,0,0,0,0,147,-1,0,0,1,0,0,0,0,0,0,0,0,0,295,0,-1,0,0,0,27,0,0,0,Southampton,Man Utd,Leeds United F.C.,Brentford F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Mata,MID,MUN,4900000,0,0,0,0,0,0,2906,0,0,0,0,0,0,0,0,364,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1388,0,-1,0,0,0,190,0,0,0,Newcastle,West Ham,Aston Villa,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5400000,0,1,0.333333333333333,6.17283950617284E-08,1.85185185185185E-07,0,8912,0,2,0,0,0,0,0,0.2,721,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,5270,0,-1,0,0,56,348,0,0,5,Tottenham,Liverpool,Brighton,Leicester,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.8
Nemanja,Matic,MID,MUN,4500000,2,5,1.66666666666667,3.7037037037037E-07,1.11111111111111E-06,0,13880,0,2,0,0,0,0,0,1.1,1926,0,0,5,0,0.3,0,1.3,0,0,0,0,0,0.3,14515,0,-1,0,0,196,4090,0,0,31,Newcastle,West Ham,Aston Villa,Everton,Leicester,1.5,0.8,1.2,0.8,0.8,0.8,0.8,2.5,0.8,0.8,1.1,1,0.9,0.8,0.8,0.8,1.8,1.1,0.8,0.8,1,1.1,0.8,1.9,0.8,0.8,0.8,1.6,0.8,1.2,0.9,1.3,0.8,0.9,0.8,9.9
Joel,Matip,DEF,LIV,5000000,6,20,5,1E-06,4E-06,0,98691,0,1,0,0,0,0,0,4,10724,0,0,20,0,0.9,0,4.7,0,0,3,0,0,3,258533,0,-1,0,0,360,45229,0,0,86,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,Watford,6.3,5.1,6.2,7.5,4.3,6.6,5,4.9,6,4.7,5,6.9,5.8,4.9,7.1,5.9,4.8,5.3,7.5,5.1,6.7,5.5,5.9,7.1,3.6,7,5.8,6.4,4.2,5.3,3.7,4,6,5.3,5.7,18.9
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,3132,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14913,0,-1,0,0,0,1726,0,0,0,Tottenham,Liverpool,Brighton,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,2,15,3.8,5.84615384615385E-07,2.30769230769231E-06,0,168354,1,3,0,0,0,2,0,2.3,15071,0,0,15,0,0.5,0,3.3,1,0,1,0,0,2.2,150182,0,-1,0,0,315,8923,0,0,63,Brentford F.C.,Leicester,Crystal Palace,Arsenal,Norwich,2.4,4.6,2.9,4,5.1,5.7,3.1,5.6,3.4,5.1,3.7,4,2.3,2.9,3.4,3.8,1.9,4.5,3.2,2.8,2.2,4.5,5.5,4.2,4.7,1.9,1.9,5.1,4.6,2.9,3.8,3.5,3.1,5.1,3,25
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5500000,1,9,2.2,4E-07,1.63636363636364E-06,0,68298,1,2,0,0,0,0,0,1.6,6876,0,0,9,0,0.4,0,2,0,0,2,0,0,0.9,52915,0,-1,0,0,330,1077,0,0,9,Brighton,Wolverhampton,Liverpool,West Ham,Chelsea,1.2,1.1,1.1,1.1,1.8,2.7,1.1,2.3,1.1,1.7,1.1,1.1,3.1,1.1,1.1,1.1,3.3,2.2,1.1,2.1,1.1,1.9,1.1,2.6,1.1,3.1,1.1,1.1,1.3,1.1,1.4,1.1,2.1,1.1,1.9,15.8
James,McArthur,MID,CRY,4500000,3,14,3.5,7.77777777777778E-07,3.11111111111111E-06,0,63559,0,5,0,0,0,0,0,3.1,13675,0,0,14,0,0.9,0,4,1,0,2,0,1,2.6,227565,0,-1,0,0,357,82880,0,0,74,Tottenham,Liverpool,Brighton,Leicester,Arsenal,2.7,1.8,2.4,4.8,2.8,4.6,1.8,3.9,3,3.9,2.1,1.8,3.1,3.8,2.2,1.9,4.1,2.5,2.1,1.8,2.6,1.8,3.3,5.2,3,5.2,2.3,3.7,1.9,2.3,3.6,2.5,5.2,1.9,2.2,14.1
Liam,McCarron,MID,LEE,4500000,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,-1,0,0,0,173,0,0,0,Liverpool,Newcastle,West Ham,Watford,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,7,12,3,6.66666666666667E-07,2.66666666666667E-06,0,35760,0,6,0,10,0,0,0,2.7,3851,0,0,12,0,0.7,0,3.3,0,0,1,0,0,1.5,35258,0,-1,0,0,360,7860,0,0,66,West Ham,Man City,Wolverhampton,Chelsea,Leeds United F.C.,2,1.5,3.3,1.9,3.4,3.7,1.5,3.3,2.5,4.2,3.9,2.9,3.2,1.8,4.5,1.7,4.2,2.8,2.9,4.5,3.8,2.7,2.1,3.4,1.9,3.7,2,2.5,3,3.5,3,2.9,2.7,3.9,1.7,8.6
