FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Diego,Llorente,DEF,LEE,4500000,15,17,2.83333333333333,6.2962962962963E-07,3.77777777777778E-06,0,7259,1,2,0,0,0,1,0,3.8,105,0,0,17,0,0.8,0,3.8,3,0,1,0,0,0.1,5202,0,-1,0,1,187,1688,0,0,55,Watford,Southampton,Wolverhampton,Norwich,Leicester,2.1,2.8,1.4,2.6,2,3.6,2.8,3.4,2.6,2.8,2.7,3.4,3.9,3.1,2.4,2.6,2,2.4,2.1,2.4,4,2.1,2.9,3.8,2.3,2.1,2.1,2.2,2.8,3,2,3.4,13.3
Hugo,Lloris,GLK,TOT,5500000,1,34,4.9,8.90909090909091E-07,6.18181818181818E-06,0,407456,0,9,0,23,0,0,0,6.2,5118,0,1,34,0,0.3,0,1.8,6,0,3,0,0,9.6,684766,0,-1,0,2,587,838,-1,0,136,Aston Villa,Newcastle,West Ham,Man Utd,Everton,7.3,3.4,4.9,6.2,3.9,6.8,4.9,6.6,7,5.1,3.9,7,7.4,5.2,4,7.4,5.3,6.1,4.4,5,6.2,6.8,5.9,5.8,5.6,4.4,5.6,6.2,5.6,5.9,6.2,4.9,19.5
Giovani,Lo Celso,MID,TOT,5900000,0,4,0.666666666666667,1.12994350282486E-07,6.77966101694915E-07,0,11109,0,2,0,0,0,0,0,0.7,63,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0.1,3761,0,-1,0,0,97,110,0,0,13,Aston Villa,Newcastle,West Ham,Man Utd,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.9
Jurgen,Locadia,FWD,BHA,4500000,0,0,0,0,0,0,19410,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0.5,55024,0,-1,0,0,0,290,0,0,0,Arsenal,Norwich,Man City,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5400000,6,7,1.16666666666667,2.16049382716049E-07,1.2962962962963E-06,0,4857,0,1,0,0,0,0,0,1.3,49,-1,0,7,1,0.3,0,1.8,1,0,0,0,1,0.1,1595,0,-1,0,0,96,317,0,0,29,Southampton,Brentford F.C.,Norwich,Newcastle,Burnley,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.4
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,1932,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5358,0,-1,0,0,0,18,0,0,0,Man Utd,West Ham,Watford,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,8013,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2547,0,-1,0,0,0,69,0,0,0,Norwich,Man City,Southampton,Brentford F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5400000,0,1,0.166666666666667,3.08641975308642E-08,1.85185185185185E-07,0,18579,0,0,0,0,0,0,0,0.2,104,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,9109,0,-1,0,0,16,101,0,0,2,Chelsea,Leeds United F.C.,Burnley,Watford,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4
Ademola,Lookman,MID,LEI,6000000,1,6,1,1.66666666666667E-07,1E-06,0,3693,0,3,0,0,0,0,0,1,97,0,0,6,0,0.2,0,1.5,1,0,0,0,0,0.1,7512,0,-1,0,0,185,130,0,0,29,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,20.5
Imran,Louza,MID,WAT,5300000,0,1,0.166666666666667,3.14465408805031E-08,1.88679245283019E-07,0,2082,0,2,0,0,0,0,0,0.2,17,-2,0,1,2,0,0,0,0,0,0,0,0,0,313,0,-1,0,0,45,5,0,0,5,Leeds United F.C.,Liverpool,Everton,Southampton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Matthew,Lowton,DEF,BUR,4400000,5,17,2.4,5.45454545454545E-07,3.86363636363636E-06,0,113007,1,11,0,0,0,0,0,3.9,1787,-1,0,17,1,0.5,0,2.2,1,0,1,0,1,1.7,61902,0,-1,0,0,630,344,0,0,105,Norwich,Man City,Southampton,Brentford F.C.,Chelsea,2.4,1.9,2,2.2,2.1,2.8,3.5,2.9,1.2,1.8,1.8,1.7,2.3,2.3,2.5,1.7,2.2,2,3.2,2,1.5,1.7,2.5,1.9,2.4,1.9,1.8,1.2,1.5,2.6,2.9,1.7,28.4
,Lucas Moura,MID,TOT,6400000,1,10,1.66666666666667,2.60416666666667E-07,1.5625E-06,0,117559,2,6,0,0,0,0,0,1.6,276,-1,0,10,1,0.2,0,1,0,0,2,0,0,0.6,77391,0,-1,0,0,405,307,0,0,28,Aston Villa,Newcastle,West Ham,Man Utd,Everton,1.5,0.8,0.8,0.8,0.8,0.9,1,0.8,1.5,0.8,0.8,0.8,1.7,0.9,0.8,1.2,0.8,1.2,1,0.8,0.8,1,0.8,0.8,1.4,0.8,0.9,0.8,1.3,0.8,1.4,0.8,20.6
Romelu,Lukaku,FWD,CHE,11700000,2,29,4.8,4.1025641025641E-07,2.47863247863248E-06,0,941790,0,3,0,0,0,3,0,2.5,19841,2,0,29,-2,0.4,0,4.8,5,0,3,0,0,37.3,3003663,0,-1,0,1,540,44433,0,0,121,Southampton,Brentford F.C.,Norwich,Newcastle,Burnley,5,5.5,6.5,6.3,5.6,6.1,4.4,6.5,6.3,5.8,5.9,7.2,4.1,4,4,4.2,5.3,5.6,5.5,4.9,5.8,6.2,6.5,6.3,3.9,6.2,7,5.3,5.1,3.3,6,6.3,52.8
,Lyanco,DEF,SOU,4500000,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,-1,0,0,0,11,0,0,0,Chelsea,Leeds United F.C.,Burnley,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,7947,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1349,0,-1,0,0,0,0,0,0,0,Wolverhampton,Tottenham,Crystal Palace,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5500000,1,18,3,5.45454545454545E-07,3.27272727272727E-06,0,41254,0,1,0,0,0,1,0,3.3,370,0,0,18,0,0.2,0,1.2,3,0,1,0,1,0.5,41127,0,-1,0,0,187,60,0,0,58,Arsenal,Norwich,Man City,Liverpool,Newcastle,2.4,2.9,1.9,1.7,2.9,2.3,1.9,2.3,3.1,2.4,2.1,2.3,1.7,2.8,1.6,3.3,2.8,1.8,2.7,2.8,2.9,2.7,1.5,1.9,3,2.1,2.1,2.4,4.5,1.5,2.6,1.7,23
James,Maddison,MID,LEI,6700000,0,11,1.8,2.6865671641791E-07,1.64179104477612E-06,0,659224,0,6,0,0,0,0,0,1.6,2938,-3,0,11,3,0.1,0,1,0,0,1,0,0,4.3,104883,0,-1,0,0,356,464,0,0,37,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,0.9,0.9,1,1.2,1,0.9,1.4,1.2,0.9,1.5,1.2,0.9,0.9,0.9,1.6,1.2,0.9,0.9,0.9,2.3,1,0.9,0.9,0.9,0.9,1.8,1,1.6,0.9,1.1,1,1.2,12.3
Harry,Maguire,DEF,MUN,5400000,0,21,3.5,6.48148148148148E-07,3.88888888888889E-06,0,573214,1,4,0,0,0,0,0,3.9,12622,-1,0,21,1,0.5,0,2.8,2,0,2,0,0,6.8,104389,0,-1,0,0,516,61,0,0,97,Everton,Leicester,Liverpool,Tottenham,Man City,0,3,4.4,4.6,3.7,3.1,4,4.5,4.4,3.7,4.6,2.7,2.6,3.2,1.9,3.4,2.8,3.7,3,4.6,2.8,3.8,4.8,4.9,2.7,3,3.8,4.2,3.4,3.9,2.8,3.1,19.8
Riyad,Mahrez,MID,MCI,8700000,0,14,2.33333333333333,2.68199233716475E-07,1.60919540229885E-06,0,612700,0,1,0,0,0,1,0,1.6,1205,-3,0,14,3,0.1,0,0.5,0,0,0,0,1,2.5,167624,0,-1,0,0,154,1206,0,0,67,Liverpool,Burnley,Brighton,Crystal Palace,Man Utd,1.2,2.3,1.5,2.7,1.2,1.7,1.4,1.2,1.5,1.7,1.5,1.5,2.1,1.4,1.2,1.5,1.8,1.4,1.6,1.9,1.2,1.2,1.2,1.5,1.8,1.2,3.1,2.1,1.4,2.3,1.2,2.4,27
Ainsley,Maitland-Niles,MID,ARS,5300000,1,7,1.16666666666667,2.20125786163522E-07,1.32075471698113E-06,0,5030,0,1,0,0,0,0,0,1.3,45,-2,0,7,2,0.3,0,1.5,0,0,1,0,0,0.1,1564,0,-1,0,0,119,31,0,0,21,Brighton,Crystal Palace,Aston Villa,Leicester,Watford,0.6,1,0.8,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,1.1,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,5.7
Sadio,Mane,MID,LIV,11900000,0,34,5.7,4.78991596638655E-07,2.85714285714286E-06,0,264485,0,4,0,0,0,3,0,2.9,1365,-1,0,34,1,0.4,0,4.5,0,0,4,0,1,2.6,120978,0,-1,0,0,540,2212,0,0,87,Man City,Watford,Man Utd,Brighton,West Ham,5.9,6.6,5.7,5.6,5.8,6.8,6.8,4.3,8.6,7.8,7.7,5.3,5.7,6.6,6.7,5.5,5.5,7.2,7.4,7.9,5.4,5.4,6.6,4.7,7.2,5,5.7,6.2,6.5,6.8,7.3,6.2,73.6
Javier,Manquillo,DEF,NEW,4000000,3,13,2.16666666666667,5.41666666666667E-07,3.25E-06,0,357007,2,6,0,0,0,1,0,3.2,3256,0,0,13,0,0.8,0,3.2,0,0,0,0,1,9,356067,0,-1,0,0,315,6263,0,0,55,Wolverhampton,Tottenham,Crystal Palace,Chelsea,Brighton,2.3,3.2,1.1,1.6,1.5,2,1.7,2.2,1.9,1.1,2.7,2.2,1.8,1.1,1.5,1.7,1.9,2.1,2.4,1.4,1.9,1.6,1.5,2.6,2.4,1.1,1.6,1.4,3.1,1.4,2.7,1.4,13.3
Fernando,Marcal,DEF,WOL,4600000,3,28,4,8.69565217391304E-07,6.08695652173913E-06,0,199598,2,6,0,0,0,0,0,6.1,7361,1,0,28,-1,1.3,0,5.8,3,0,2,0,2,8,823052,0,-1,0,1,611,6669,0,0,117,Newcastle,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,2,4.8,6,2.6,4.5,2,5.2,2.2,3.2,5.2,5.3,2,2,5.7,5.8,2.1,6,3.6,5.8,2,5.1,3.5,4.4,2.7,3.1,3.9,2.8,5.2,2,5.4,2.8,6,19.4
Solomon,March,MID,BHA,5400000,1,8,1.33333333333333,2.46913580246914E-07,1.48148148148148E-06,0,6571,1,2,0,0,0,0,0,1.5,44,-1,0,8,1,0.2,0,1,0,0,1,0,0,0.1,2394,0,-1,0,0,255,15,0,0,29,Arsenal,Norwich,Man City,Liverpool,Newcastle,0.7,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.8,0.7,0.7,0.7,1.7,0.7,0.7,0.7,19.2
Pablo,Mari,DEF,ARS,4300000,0,1,0.166666666666667,3.87596899224806E-08,2.32558139534884E-07,0,10721,1,4,0,0,0,0,0,0.2,70,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4622,0,-1,0,0,180,9,0,0,35,Brighton,Crystal Palace,Aston Villa,Leicester,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Dilan,Markanday,MID,TOT,4500000,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,20,0,0,0,Aston Villa,Newcastle,West Ham,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,22245,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0.3,24271,0,-1,0,0,0,0,0,0,0,Newcastle,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7600000,7,11,2.2,2.89473684210526E-07,1.44736842105263E-06,0,125986,0,1,0,0,0,1,0,1.4,361,-4,0,11,4,0.3,0,2,2,0,0,0,0,0.6,18857,0,-1,0,1,152,356,0,0,33,Everton,Leicester,Liverpool,Tottenham,Man City,0,2,1.1,1.4,1.1,2.4,1.2,1.6,2.2,2.1,1.7,1.1,2.3,1.7,1.1,1.1,1.6,2,1.5,2.4,2.3,1.2,1.6,1.4,1.8,1.5,2.2,1.5,1.1,1.7,1.1,1.4,13.3
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5200000,0,4,0.666666666666667,1.28205128205128E-07,7.69230769230769E-07,0,26918,0,3,0,0,0,0,0,0.8,131,-3,0,4,3,0,0,0,0,0,0,0,0,0.2,8570,0,-1,0,0,148,39,0,0,16,Brighton,Crystal Palace,Aston Villa,Leicester,Watford,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.1
Emiliano,Martinez,GLK,AVL,5500000,1,27,4.5,8.18181818181818E-07,4.90909090909091E-06,0,1539921,1,5,0,13,0,0,0,4.9,2398,0,0,27,0,0.8,0,4.5,4,0,3,0,0,14.3,130049,0,-1,0,0,497,3157,0,0,116,Tottenham,Wolverhampton,Arsenal,West Ham,Southampton,4.5,4.1,4.5,5.3,4.2,5.1,3.2,6.4,5.2,5,3.9,5.7,5.3,5.1,5.1,5.7,3.1,6.3,2.6,5.3,4.1,5.6,3.9,6.8,5.9,6.8,6.6,3.1,6.4,3.9,6.8,4,10.1
Adam,Masina,DEF,WAT,4400000,0,4,1.3,2.95454545454545E-07,9.09090909090909E-07,0,8964,0,5,0,0,0,0,0,0.9,78,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,5171,0,-1,0,0,270,5,0,0,41,Leeds United F.C.,Liverpool,Everton,Southampton,Arsenal,0.9,1.6,0.6,0.7,0.8,0.8,0.6,0.6,1,0.9,0.6,1.2,1.1,0.7,1.9,0.6,1,0.6,0.6,0.6,0.8,1.2,0.7,0.9,1.4,0.9,0.8,0.6,0.8,0.6,0.6,0.7,8.9
Arthur,Masuaku,DEF,WHU,4400000,0,0,0,0,0,0,3517,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,1062,0,-1,0,0,0,32,0,0,0,Brentford F.C.,Everton,Tottenham,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Mata,MID,MUN,4800000,0,0,0,0,0,0,4060,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1955,0,-1,0,0,0,34,0,0,0,Everton,Leicester,Liverpool,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5300000,0,1,0.166666666666667,3.14465408805031E-08,1.88679245283019E-07,0,11536,0,2,0,0,0,0,0,0.2,55,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,6438,0,-1,0,0,56,38,0,0,5,Leicester,Arsenal,Newcastle,Man City,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Nemanja,Matic,MID,MUN,4500000,0,9,1.5,3.33333333333333E-07,2E-06,0,25235,0,2,0,0,0,0,0,2,489,0,0,9,0,0.3,0,1.5,0,0,0,0,1,0.4,26384,0,-1,0,0,198,280,0,0,45,Everton,Leicester,Liverpool,Tottenham,Man City,0.8,0.9,0.8,0.8,0.8,0.9,0.9,0.8,1.1,1,0.9,0.8,0.9,0.9,0.8,0.8,0.8,1.1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,0.9,0.8,0.8,12.9
Joel,Matip,DEF,LIV,5000000,0,21,4.2,8.4E-07,4.2E-06,0,211035,0,4,0,0,0,0,0,4.2,2182,0,0,21,0,0.4,0,1.8,0,0,3,0,0,3.4,401015,0,-1,0,0,450,1743,0,0,98,Man City,Watford,Man Utd,Brighton,West Ham,5.3,3.7,5.3,4,4.4,6.1,4.4,3.7,6.2,5.6,4,5.2,5.1,3.6,4.8,4.9,3.8,4.1,4.5,5.3,5.1,4.2,4.7,4.6,4.2,4.6,4.1,5.1,3.2,6.1,4.8,3,22
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,6459,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0.2,18714,0,-1,0,0,0,44,0,0,0,Leicester,Arsenal,Newcastle,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,1,32,4.6,7.07692307692308E-07,4.92307692307692E-06,0,233519,2,5,0,0,0,4,0,4.9,2241,0,0,32,0,0.7,0,4.8,5,0,2,0,0,3.3,302185,0,-1,0,1,585,10062,0,0,125,Arsenal,Norwich,Man City,Liverpool,Newcastle,5.1,6.1,3.9,4.5,6.2,3.9,5.5,6,5.9,5,3.1,5.7,3.6,4,4.8,6.3,5.8,2.6,6.2,5.2,4.9,6.1,3.8,3.9,6.2,4.7,4.6,4.7,6.9,4.1,6.6,4.9,41.7
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brighton,Crystal Palace,Aston Villa,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,-1,0,0,0,37,0,0,0,Liverpool,Burnley,Brighton,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5500000,6,25,3.6,6.54545454545455E-07,4.54545454545455E-06,0,100489,1,5,0,0,0,2,0,4.5,1302,0,0,25,0,0.8,0,4.2,0,0,3,0,0,1,99623,0,-1,0,0,555,5470,0,0,56,West Ham,Chelsea,Leicester,Burnley,Norwich,3.1,2.5,3.4,4.2,3.9,3.6,2.8,2.8,3.5,3.4,1.9,4.1,3.6,2.6,3.8,2.4,2.8,2.6,4.3,2.9,3.7,3.8,3.7,3.6,3.7,2.3,3.6,3.1,3,3.2,2.2,2.5,30.8
James,McArthur,MID,CRY,4600000,1,18,2.6,5.65217391304348E-07,3.91304347826087E-06,0,158348,1,9,0,0,0,0,0,3.9,3680,1,0,18,-1,0.4,0,1.8,1,0,2,0,1,3.9,423075,0,-1,0,0,557,553,0,0,97,Leicester,Arsenal,Newcastle,Man City,Wolverhampton,2.8,1.3,3,1.3,2.3,1.5,3.1,1.3,1.3,2.4,2.6,1.3,1.3,3.1,2,1.3,1.6,1.3,1.3,2.1,3,3,2.2,1.3,2.6,1.3,1.3,2.1,1.5,2.8,1.3,1.7,21.2
Liam,McCarron,MID,LEE,4500000,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,-1,0,0,0,9,0,0,0,Watford,Southampton,Wolverhampton,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,3,23,3.3,7.33333333333333E-07,5.11111111111111E-06,0,62606,0,10,0,19,0,0,0,5.1,848,0,0,23,0,1,0,4.5,0,0,2,0,0,2,99013,0,-1,0,0,630,2844,0,0,120,Chelsea,Leeds United F.C.,Burnley,Watford,Aston Villa,3.5,3.5,3.1,2.7,3.9,3.3,4.5,2.7,2.6,3.8,2.7,3.3,3.2,4.7,2.6,4.6,3.6,4.2,3.9,3.5,3.6,2.9,2.8,3.3,4.1,2.7,4.3,3.4,4.2,4.1,4.3,2.6,11.6
John,McGinn,MID,AVL,5800000,1,15,2.5,4.31034482758621E-07,2.58620689655172E-06,0,79070,2,7,0,0,0,1,0,2.6,286,-2,0,15,2,0.2,0,1.2,0,0,2,0,0,0.7,46033,0,-1,0,0,446,238,0,0,56,Tottenham,Wolverhampton,Arsenal,West Ham,Southampton,1.2,2.1,1.2,1.8,1.7,1.8,1.2,2,2.5,1.2,1.5,2.7,1.9,1.3,1.3,1.5,1.2,1.9,1.4,2.6,1.4,2.4,1.2,2.4,3.1,2.3,1.4,1.4,2.9,1.7,3.1,1.2,21.7
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,19407,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0.7,22218,0,-1,0,0,0,49,0,0,0,Burnley,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4400000,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,74,-1,1,0,1,0,0,0,0,0,0,0,0,0,1121,0,-1,0,0,0,560,-1,0,0,Watford,Southampton,Wolverhampton,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,3,12,2,4.08163265306122E-07,2.44897959183673E-06,0,3486,0,11,0,0,0,0,0,2.4,48,-1,0,12,1,0.4,0,2.2,0,0,1,0,0,0,2586,0,-1,0,0,495,39,0,0,59,Burnley,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,1.4,1.2,1.1,1.2,1.1,1.5,1.3,1.1,1,1,1.9,1,1.5,1,1.1,1.3,1.1,2.2,1.2,1,1.3,1.1,1.1,1.2,1.1,1.8,1,1.9,1,1.1,2.5,1.5,19.6
Dwight,McNeil,MID,BUR,5900000,3,16,2.3,3.89830508474576E-07,2.71186440677966E-06,0,20374,0,11,0,0,0,0,0,2.7,400,-1,0,16,1,0.4,0,2.2,1,0,1,0,0,0.3,15793,0,-1,0,0,614,107,0,0,104,Norwich,Man City,Southampton,Brentford F.C.,Chelsea,2.2,1.2,1.9,1.3,1.6,2.5,1.7,3.2,1.6,1.3,1.9,1.3,1.5,1.3,1.5,1.9,1.2,1.2,1.2,1.6,1.2,1.4,1.6,1.8,1.4,1.7,1.3,1.5,1.6,2.2,1.2,2.1,40.6
Scott,McTominay,MID,MUN,5400000,2,10,1.66666666666667,3.08641975308642E-07,1.85185185185185E-06,0,37826,0,3,0,0,0,0,0,1.9,119,-1,0,10,1,0.3,0,1.8,0,0,1,0,0,0.2,10397,0,-1,0,0,343,183,0,0,56,Everton,Leicester,Liverpool,Tottenham,Man City,0.8,1.1,0.8,0.8,0.8,1.1,1.1,0.9,1.3,1.1,1,0.8,1.1,1.1,0.8,0.9,0.8,1.3,0.9,1,1,0.8,0.9,0.8,1,0.8,1.2,0.8,0.8,1.1,0.8,0.8,19.4
