FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Matt,Doherty,DEF,TOT,5800000,0,24,4,6.89655172413793E-07,4.13793103448276E-06,0,1280693,1,5,0,0,0,0,0,4.1,6358,-2,0,24,2,0.6,0,3.5,3,0,2,0,1,6.7,173786,0,-1,0,1,525,3648,0,0,97,Chelsea,Arsenal,Crystal Palace,Liverpool,Leicester,4.5,3.7,4.8,5.6,2.7,5.1,3.8,2.4,6,5.1,4.9,4.8,2.4,4,5.8,5.3,3.1,4.9,6,3.1,4.4,3.9,3.9,4.8,3.2,5.1,4.2,2.8,5.2,24.4
Abdoulaye,Doucoure,MID,EVE,5300000,2,27,2.7,5.09433962264151E-07,5.09433962264151E-06,0,173593,3,17,0,0,0,1,0,5.1,1791,-2,0,27,2,0.6,0,3.2,2,0,1,0,1,1.2,84043,0,-1,0,1,828,1586,0,0,162,Leeds United F.C.,Burnley,Chelsea,Leicester,Arsenal,1.7,2.8,1.6,2.2,1.8,3.2,1.7,2,1.8,2.4,1.5,2,2.4,2.1,2.4,1.4,2.3,2,2.5,2.2,2.3,2.2,1.4,2.3,1.4,2,2.9,2.2,1.5,47.2
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,784683,0,0,0,0,0,0,0,0,4916,-2,0,0,2,0,0,0,0,0,0,0,0,5.2,171278,0,-1,0,0,0,2494,0,0,0,Everton,Chelsea,West Ham,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4900000,0,21,2.6,5.30612244897959E-07,4.28571428571429E-06,0,24980,2,11,0,0,0,0,0,4.3,478,-1,0,21,1,0.5,0,2.5,0,0,4,0,1,0.3,18070,0,-1,0,0,689,445,0,0,91,West Ham,Newcastle,Wolverhampton,Burnley,West Brom,2.4,1.3,2.2,1.5,2.6,1.4,2.4,2.5,1.3,1.3,3.2,1.9,1.3,1.3,2.6,1.3,2.8,1.3,2.8,3.5,1.4,1.6,1.3,1.5,2.4,1.3,1.7,2.5,1.3,27.2
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,6682,0,0,0,0,0,0,0,0,134,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5244,0,-1,0,0,0,91,0,0,0,Burnley,Fulham,Man Utd,West Brom,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,2856,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3433,0,-1,0,0,0,55,0,0,0,Man City,Everton,Arsenal,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4900000,0,0,0,0,0,0,17579,0,0,0,0,0,0,0,0,196,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1218,0,-1,0,0,0,20,0,0,0,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4400000,0,0,0,0,0,0,4977,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,532,0,-1,0,0,0,0,0,0,0,Liverpool,Southampton,Leicester,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,174,0,-1,0,0,0,2,0,0,0,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,4800000,3,10,1.4,2.91666666666667E-07,2.08333333333333E-06,0,446632,1,13,0,0,0,0,0,2.1,1239,-2,0,10,2,0.3,0,1.2,2,0,1,0,0,2.7,64431,1,-1,0,0,630,679,0,1,98,Liverpool,Southampton,Leicester,Fulham,Sheffield United,1.2,0.7,1,0.9,0.7,1,0.8,1,1.4,0.9,0.8,0.7,1.1,1,0.7,1.2,0.9,0.7,0.7,0.7,1.5,0.7,0.8,1,0.7,1,0.8,1.2,1.3,15.1
Jimmy,Dunne,DEF,BUR,4000000,0,8,1,2.5E-07,2E-06,0,383312,0,5,0,0,0,1,0,2,8546,0,0,8,0,0,0,0,0,0,0,0,0,6.3,743310,0,-1,0,0,180,2748,0,0,35,Man City,Everton,Arsenal,Aston Villa,Wolverhampton,0.8,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.7,0.5,12.6
,Ederson,GLK,MCI,6000000,6,31,3.4,5.66666666666667E-07,5.16666666666667E-06,0,212162,0,11,0,16,0,0,0,5.2,3248,0,0,31,0,0.6,0,3.3,1,0,3,0,0,5.7,213291,0,-1,0,0,810,5820,0,0,148,Burnley,Fulham,Man Utd,West Brom,Southampton,3.2,3.8,4.8,3.9,2,2.4,2.4,2.9,2.9,4.7,3.4,3.3,3.5,3.9,2.4,4.3,3.8,3.9,3.2,4.2,3.6,2.5,4.6,3.1,3.2,2.5,2.8,3.2,2.6,14.4
Kyle,Edwards,MID,WBA,4800000,0,5,0.555555555555556,1.15740740740741E-07,1.04166666666667E-06,0,2022,0,3,0,0,0,0,0,1,28,-2,0,5,2,0,0,0.2,0,0,0,0,0,0,611,0,-1,0,0,114,8,0,0,15,Sheffield United,Crystal Palace,Newcastle,Man City,Aston Villa,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.4
John,Egan,DEF,SHU,4800000,1,6,0.7,1.45833333333333E-07,1.25E-06,0,857020,3,15,0,0,0,0,0,1.2,2843,-2,0,6,2,0.1,0,0.7,0,0,0,0,0,2.9,30472,0,-1,0,0,731,92,0,1,81,West Brom,Leicester,Southampton,Man Utd,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.6
Anwar,El Ghazi,MID,AVL,5700000,0,2,0.25,4.3859649122807E-08,3.50877192982456E-07,0,9872,0,0,0,0,0,0,0,0.4,81,-3,0,2,3,0.1,0,0.5,0,0,0,0,0,0.1,3270,0,-1,0,0,18,52,0,0,7,West Ham,Newcastle,Wolverhampton,Burnley,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4
Ahmed,El Mohamady,DEF,AVL,4300000,0,2,0.25,5.81395348837209E-08,4.65116279069767E-07,0,23649,0,0,0,0,0,0,0,0.5,237,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.3,8287,0,-1,0,0,33,101,0,0,8,West Ham,Newcastle,Wolverhampton,Burnley,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,15730,0,0,0,0,0,0,0,0,173,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10796,0,-1,0,0,0,163,0,0,0,Brighton,Wolverhampton,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4400000,0,12,1.33333333333333,3.03030303030303E-07,2.72727272727273E-06,0,162510,0,7,0,0,0,0,0,2.7,2865,-1,0,12,1,0.3,0,1.2,0,0,2,0,0,1.4,201793,0,-1,0,0,450,1210,0,0,74,Wolverhampton,Tottenham,Burnley,Southampton,Everton,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.8,1.1,0.7,0.7,0.7,1.3,0.7,0.7,0.9,0.7,0.7,0.7,0.7,12.2
,Emerson,DEF,CHE,4800000,0,1,0.111111111111111,2.31481481481481E-08,2.08333333333333E-07,0,10629,0,0,0,0,0,0,0,0.2,101,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,2882,0,-1,0,0,8,42,0,0,5,Tottenham,Leeds United F.C.,Everton,Wolverhampton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,17170,0,0,0,0,0,0,0,0,69,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,10456,0,-1,0,0,0,5,0,0,0,West Ham,Newcastle,Wolverhampton,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,1,13,1.9,3.45454545454545E-07,2.36363636363636E-06,0,13709,4,10,0,0,0,0,0,2.4,451,0,0,13,0,0.2,0,1.2,0,0,2,0,0,0.4,25742,1,-1,0,0,619,1289,0,0,87,Fulham,Sheffield United,Brighton,Everton,Tottenham,1.2,1.7,1,1,1.7,1.3,1.5,1.3,1,1,1.1,1,1.5,1.7,1.7,2.3,1.2,1.5,1,1.7,1.8,1.8,1.3,1.7,1,1,2.5,1.4,1,9.3
Eberechi,Eze,MID,CRY,5800000,2,25,2.77777777777778,4.78927203065134E-07,4.31034482758621E-06,0,51372,0,12,0,0,0,1,0,4.3,2900,-2,0,25,2,1,0,5.7,3,0,0,0,1,0.7,57200,0,-1,0,1,497,2072,0,0,90,Newcastle,West Brom,Tottenham,West Ham,Liverpool,2.5,1.8,1.7,1.5,2.1,1.9,2,3.5,1.8,1.4,2.5,2.7,2,1.9,3,1.7,2.9,1.7,3.1,1.7,1.6,2.1,1.4,1.7,2.1,2.7,1.6,2.3,1.4,32.1
Lukasz,Fabianski,GLK,WHU,5000000,0,50,5.6,1.12E-06,1E-05,0,82047,0,10,0,25,0,0,0,10,3295,0,0,50,0,1.6,0,8,8,0,4,0,0,3.8,209177,0,-1,1,1,810,17048,0,0,192,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,6.1,6.7,7.2,8.4,6.4,6,4.7,5.5,7.6,6.5,6.7,7.9,8.4,6.8,6.6,5.1,7.4,5.4,8.4,6.9,7.1,5.8,6.2,5.4,7.3,5.5,6.9,7.2,6.4,19.7
,Fabinho,MID,LIV,5400000,2,19,2.4,4.44444444444444E-07,3.51851851851852E-06,0,133354,1,13,0,0,0,0,0,3.5,799,-1,0,19,1,0.3,0,1.7,0,0,2,0,1,0.9,71702,0,-1,0,0,662,1089,0,0,118,Brighton,Wolverhampton,Fulham,Tottenham,Crystal Palace,1.6,2,1.5,1.2,1.2,2.3,1.8,1.2,2.2,1.2,1.6,1.5,1.7,1.5,1.6,1.9,2.5,2.2,1.3,1.5,1.7,1.2,1.8,1.8,1.5,2.1,1.7,2.2,2.1,18.2
,Fabio Silva,FWD,WOL,5200000,1,5,1,1.92307692307692E-07,9.61538461538461E-07,0,89567,1,4,0,0,0,0,0,1,525,-3,0,5,3,0.1,0,0.7,0,0,0,0,0,0.5,28521,0,-1,0,0,115,1065,0,0,9,Arsenal,Liverpool,Aston Villa,Chelsea,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,13.4
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,45455,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,1.7,33147,0,-1,0,0,0,390,0,0,0,Leicester,Man City,Liverpool,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,34163,0,0,0,0,0,0,0,0.3,64,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4626,0,-1,0,0,2,5,0,0,8,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3900000,0,0,0,0,0,0,87586,0,0,0,0,0,0,0,0,597,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,27511,0,-1,0,0,0,270,0,0,0,Newcastle,West Brom,Tottenham,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,10800000,10,74,8.2,7.59259259259259E-07,6.85185185185185E-06,0,1135541,2,14,0,0,0,7,0,6.9,11259,3,0,74,-3,0.9,1,10,12,0,2,0,4,38.6,2705211,0,-1,0,4,749,94066,0,0,265,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,10.2,11.6,7.7,12.3,7.7,12.1,9.5,5.9,11.6,9.1,8.9,12.3,9.9,9.1,11.6,8.7,11.7,10.1,8.9,9.4,8.3,11.9,8.8,12.3,7.6,12.3,7.2,9.8,11,115.9
,Fernandes,MID,TOT,4800000,0,0,0,0,0,0,5913,0,0,0,0,0,0,0,0,61,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2053,0,-1,0,0,0,33,0,0,0,Chelsea,Arsenal,Crystal Palace,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4900000,5,20,2,4.08163265306122E-07,4.08163265306122E-06,0,77609,2,15,0,0,0,0,0,4.1,618,-1,0,20,1,0.4,0,1.8,1,0,2,0,0,0.8,30114,1,-1,0,0,900,640,0,0,152,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,1.6,2.4,1.5,1.7,1.5,2.3,2,1,1.7,2.2,1,1.1,2,1.1,1.4,2.6,1.7,1.7,1,1.6,1,1.7,1.5,2,1.4,1.8,2.1,1.2,1.6,24.1
,Fernandinho,DEF,MCI,5400000,1,6,0.75,1.38888888888889E-07,1.11111111111111E-06,0,88628,0,2,0,0,0,0,0,1.1,245,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.7,39614,0,-1,0,0,199,497,0,0,32,Burnley,Fulham,Man Utd,West Brom,Southampton,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,8.3
Sam,Field,MID,WBA,4800000,0,3,0.333333333333333,6.94444444444444E-08,6.25E-07,0,1885,0,2,0,0,0,0,0,0.6,19,-2,0,3,2,0,0,0,0,0,0,0,0,0,615,0,-1,0,0,61,3,0,0,16,Sheffield United,Crystal Palace,Newcastle,Man City,Aston Villa,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2
Roberto,Firmino,FWD,LIV,9200000,2,35,3.5,3.80434782608696E-07,3.80434782608696E-06,0,261740,1,15,0,0,0,2,0,3.8,3153,-3,0,35,3,0.3,0,3,3,0,2,0,2,2.3,96621,0,-1,0,0,798,1402,0,0,140,Brighton,Wolverhampton,Fulham,Tottenham,Crystal Palace,3.8,3.3,3.6,2.7,3.4,4.1,3.8,2.4,3.5,3.5,3.4,2.5,3.9,3.5,3.6,4.1,4.1,4.6,2.2,2.6,3.2,2.6,3.5,3.8,4.1,4.1,3.1,3.4,5.2,70.9
John,Fleck,MID,SHU,5600000,2,9,1.8,3.21428571428571E-07,1.60714285714286E-06,0,34823,0,6,0,0,0,0,0,1.6,125,-4,0,9,4,0.2,0,1.3,0,0,0,0,0,0.1,5913,0,-1,0,0,359,63,0,0,53,West Brom,Leicester,Southampton,Man Utd,Brighton,1.3,0.9,0.9,0.9,1.2,1,1.6,0.9,0.9,0.9,1.2,0.9,1.2,0.9,1.1,1.1,0.9,1.1,1.2,0.9,1.4,0.9,1,0.9,1.2,1.1,1.1,1.4,1.2,17.9
Phil,Foden,MID,MCI,6500000,4,31,3.875,5.96153846153846E-07,4.76923076923077E-06,0,749308,0,5,0,0,0,2,0,4.8,14107,0,0,31,0,0.3,0,1.7,2,0,1,0,2,5.9,849578,0,-1,0,0,426,8807,0,0,102,Burnley,Fulham,Man Utd,West Brom,Southampton,4.3,4.2,3.6,4.4,2.7,3.6,3.5,3.5,3.4,4,3.8,4.9,4.7,2.3,2.5,4,3.6,2.5,3.6,3.9,3.8,3.1,4.1,4.1,2.4,3,4.2,3.8,3.8,38.1
Wes,Foderingham,GLK,SHU,4400000,0,0,0,0,0,0,5670,0,0,0,0,0,0,0,0,71,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1397,0,-1,0,0,0,14,0,0,0,West Brom,Leicester,Southampton,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,1,18,3,6E-07,3.6E-06,0,6719,2,7,0,0,0,0,0,3.6,724,0,0,18,0,0.6,0,2.8,2,0,2,0,0,0.6,47686,0,-1,0,0,540,3135,0,0,104,Fulham,Sheffield United,Brighton,Everton,Tottenham,2.6,3.4,1.8,1.6,3.3,2.7,3.1,2.8,1.6,2,2.4,1.6,3.1,3.3,3.4,4.3,2.5,3.1,2.1,3.4,3.5,3.5,2.7,3.4,2,1.5,4.5,2.9,1.5,11.9
Pablo,Fornals,MID,WHU,6500000,0,48,5.3,8.15384615384615E-07,7.38461538461539E-06,0,81682,1,9,0,0,0,2,0,7.4,7335,0,0,48,0,0.5,0,3,5,0,4,0,4,2.4,229929,0,-1,0,0,735,6243,0,0,137,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,3.8,4,6.6,6.2,5.8,5.3,4.7,5.8,6.6,6.6,4.2,4.9,6.6,5.9,6.8,4,4.7,4.9,5.9,5.2,5.3,4.6,6.6,4.8,7.3,5.8,6.2,6.2,6.3,41.1
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,1682,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,192,0,-1,0,0,0,2,0,0,0,Everton,Chelsea,West Ham,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,0,0,0,0,0,67219,0,0,0,0,0,0,0,0,1626,0,0,0,0,0,0,0,0,0,0,0,0,3.7,262238,0,-1,0,0,0,2605,0,0,0,Man Utd,Brighton,Sheffield United,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,7569,1,2,0,0,0,0,0,0,109,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,4189,0,-1,0,0,80,39,-1,0,17,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,8850,0,0,0,0,0,0,0,0,46,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1392,0,-1,0,0,0,3,0,0,0,Chelsea,Arsenal,Crystal Palace,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,0,13,1.44444444444444,2.57936507936508E-07,2.32142857142857E-06,0,71259,0,5,0,0,0,0,0,2.3,476,-4,1,13,4,0.2,0,1,0,0,1,0,2,0.2,13261,0,-1,0,0,185,12,-1,0,34,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,0,0,0.8,1,0.7,0.7,0.7,0.7,1.4,0.9,0.7,0.8,0.7,0.7,0.8,0.8,0.7,0.9,0.7,0.9,0.7,1.2,0.7,0.7,0.7,0.9,0.7,1,0.8,3
,Fred,MID,MUN,5300000,2,14,1.8,3.39622641509434E-07,2.64150943396226E-06,0,11873,3,7,0,0,0,0,0,2.6,400,-2,0,14,2,0.4,0,2,0,0,3,0,0,0.2,9850,0,-1,0,0,552,606,0,0,86,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,0.9,1.3,0.9,2.1,0.9,1.4,0.9,0.9,1.3,0.9,1.2,1.5,0.9,0.9,1.4,0.9,1.3,0.9,0.9,0.9,0.9,1.3,1,1.5,0.9,1.5,0.9,0.9,1.1,20.5
Ryan,Fredericks,DEF,WHU,4300000,0,4,0.444444444444444,1.03359173126615E-07,9.30232558139535E-07,0,39970,2,4,0,0,0,0,0,0.9,189,-2,0,4,2,0,0,0,0,0,0,0,1,0.2,10281,0,-1,0,0,228,69,0,0,43,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.7
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,-1,0,0,0,2,0,0,0,West Brom,Leicester,Southampton,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,1,18,2,4.44444444444444E-07,4E-06,0,8552,1,6,0,0,0,0,0,4,394,0,0,18,0,0.6,0,2.8,2,0,2,0,0,0.4,25556,0,-1,0,0,431,936,0,0,77,Fulham,Sheffield United,Brighton,Everton,Tottenham,1.3,1.8,1,1,1.8,1.4,1.7,1.4,1,1,1.2,1,1.7,1.8,1.9,2.5,1.3,1.7,1.1,1.8,1.9,2,1.4,1.9,1,1,2.6,1.5,1,9.3
Darnell,Furlong,DEF,WBA,4500000,6,25,2.8,6.22222222222222E-07,5.55555555555556E-06,0,10285,1,14,0,0,0,0,0,5.6,549,0,0,25,0,0.6,0,2.8,1,0,2,0,1,0.2,13708,0,-1,0,0,788,432,0,0,123,Sheffield United,Crystal Palace,Newcastle,Man City,Aston Villa,2.5,3.7,2,3.4,2.2,2.9,1.9,2.9,2.7,2.5,3.7,2.9,2.5,2.5,3,2.5,2.2,1.8,2.3,2,2.1,2.4,2.6,3.4,3.2,3.2,3.6,3,2.5,37.1
,Gabriel,DEF,ARS,5100000,8,45,5,9.80392156862745E-07,8.82352941176471E-06,0,550542,1,9,0,0,0,2,0,8.8,6484,1,0,45,-1,1.1,0,5.5,6,0,3,0,0,11.3,907187,0,-1,0,1,810,8995,0,0,191,Wolverhampton,Tottenham,Burnley,Southampton,Everton,6.3,6.6,4.9,4.9,5.1,3.9,6.3,6.6,7.1,3.8,4.4,5.4,6.6,7.5,4,6.2,6.8,6.7,3.7,6.9,6.6,6.7,5.8,4.1,5.7,6,5.9,6.3,4.5,37.6
Conor,Gallagher,MID,WBA,5500000,10,19,3.2,5.81818181818182E-07,3.45454545454545E-06,0,1152,2,5,0,0,0,1,0,3.5,95,0,0,19,0,0.6,0,3.5,2,0,2,0,0,0,2406,0,-1,0,1,540,528,0,0,75,Sheffield United,Crystal Palace,Newcastle,Man City,Aston Villa,3.9,3.1,3,1.9,1.7,1.6,2.3,2.5,2.5,2.3,2.3,3.2,3.9,2.7,1.9,3.5,2.6,2.8,1.7,2.9,2.5,3.2,2.8,3,3,2.9,2.3,2.8,3,28.3
Eric,Garcia,DEF,MCI,4800000,1,3,0.375,7.8125E-08,6.25E-07,0,18872,0,6,0,0,0,0,0,0.6,253,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0.2,9223,0,-1,0,0,200,124,0,0,35,Burnley,Fulham,Man Utd,West Brom,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,5779,0,0,0,0,0,0,0,0,42,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2123,0,-1,0,0,0,17,0,0,0,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,0,0,0,0,0,0,2381,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,434,0,-1,0,0,0,13,0,0,0,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
