FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aymeric,Laporte,DEF,MCI,6000000,8,10,2,3.33333333333333E-07,1.66666666666667E-06,0,222019,0,1,0,0,0,0,0,1.7,1325,0,0,10,0,0.4,0,2.7,2,0,1,0,0,2.6,61843,0,-1,0,0,180,5064,0,0,38,Sheffield United,Liverpool,Tottenham,Burnley,Fulham,1.4,2.1,1.6,1.3,1.3,3,1.7,1,1,1,1.2,1.1,2,1.4,1.4,1.9,1.8,1,1.4,1.5,2.4,1.6,1.5,2.4,1,1.9,1.1,1.6,1.2,1.3,1.4,1,5.4
Jamaal,Lascelles,DEF,NEW,4400000,2,12,2,4.54545454545455E-07,2.72727272727273E-06,0,176730,1,10,0,0,0,0,0,2.7,4411,-1,0,12,1,0.3,0,1.3,0,0,1,0,0,2,69580,0,-1,0,0,537,546,0,0,82,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,1,1,1,2,2.3,1.2,1.9,1,2.9,1.6,1,1.8,1.8,1,1.1,1.5,1,1.5,3,1.1,1.7,1,1.7,1,2.3,1.1,2.1,1.2,2.8,2.3,1,2,12.5
Maxime,Le Marchand,DEF,FUL,4300000,0,1,0.166666666666667,3.87596899224806E-08,2.32558139534884E-07,0,8444,2,1,0,0,0,0,0,0.2,151,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,1382,0,-1,0,0,122,54,0,0,12,West Brom,West Ham,Everton,Leicester,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2307,0,0,0,0,0,0,0,0,14,-2,0,0,2,0,0,0,0,0,0,0,0,0,225,0,-1,0,0,0,9,0,0,0,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,2875,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,-1,0,0,0,6,0,0,0,Fulham,Tottenham,Man Utd,Sheffield United,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,1,5,0.833333333333333,1.85185185185185E-07,1.11111111111111E-06,0,57902,0,3,0,0,0,0,0,1.1,613,0,0,5,0,0.2,0,1,0,0,0,0,0,0.5,9247,0,-1,0,0,152,96,0,0,23,West Brom,West Ham,Everton,Leicester,Man City,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3.1
Bernd,Leno,GLK,ARS,5000000,7,26,3.7,7.4E-07,5.2E-06,0,312476,0,7,0,18,0,0,0,5.2,8334,0,0,26,0,0.7,0,3.5,2,0,2,0,0,9.1,340383,0,-1,0,1,630,8217,0,0,138,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,5.6,3.2,4,3.9,4.1,3.4,3.1,2.5,3.1,3.8,3.8,4.8,2.4,2.1,4.4,4.1,4.7,2.4,5.1,5.5,4.7,2.2,4.2,4.9,3.8,3.5,2.9,3.6,4.1,3.3,4.2,3,14.4
Jamal,Lewis,DEF,NEW,4400000,2,12,1.7,3.86363636363636E-07,2.72727272727273E-06,0,190889,3,10,0,0,0,0,0,2.7,4293,-1,0,12,1,0.3,0,1.3,1,0,1,0,0,2.1,206648,0,-1,0,0,561,1315,0,0,78,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,0.8,0.8,0.8,1.5,1.8,0.9,1.5,0.8,2.3,1.2,0.8,1.4,1.4,0.8,0.9,1.2,0.8,1.2,2.6,0.8,1.4,0.8,1.4,0.8,1.8,0.8,1.7,0.9,2.2,1.8,0.8,1.5,17.2
Victor,Lindelof,DEF,MUN,4900000,2,12,2.4,4.89795918367347E-07,2.44897959183673E-06,0,79509,0,7,0,0,0,0,0,2.4,1518,-1,0,12,1,0.5,0,2.5,0,0,1,0,0,1.3,33671,0,-1,0,0,450,1479,0,0,85,Arsenal,Everton,West Brom,Southampton,West Ham,1.5,1.6,1.5,1.3,2.6,2.7,2.4,1.2,3.5,1.4,1.2,2.6,2.8,1.3,2.4,1.2,1.2,2.4,1.2,2.1,3.5,1.4,2.6,1.2,2.6,1.2,2.5,2,3,1.2,1.2,2.6,11.6
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,12790,0,0,0,0,0,0,0,0,333,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3825,0,-1,0,0,0,34,0,0,0,Arsenal,Everton,West Brom,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4800000,1,10,1.4,2.91666666666667E-07,2.08333333333333E-06,0,9241,2,16,0,0,0,0,0,2.1,182,-2,0,10,2,0.2,0,1,0,0,1,0,0,0.1,3734,1,-1,0,0,567,65,0,0,46,Fulham,Tottenham,Man Utd,Sheffield United,Crystal Palace,0.9,0.7,0.7,1.1,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.8,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.8,1.3,0.7,0.7,0.7,0.7,0.7,0.9,9.9
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,2349,0,0,0,0,0,0,0,0,79,-1,0,0,1,0,0,0,0,0,0,0,0,0,2520,0,-1,0,0,0,10,0,0,0,Leicester,Crystal Palace,Arsenal,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,GLK,TOT,5500000,2,21,3,5.45454545454545E-07,3.81818181818182E-06,0,188440,0,9,0,15,0,0,0,3.8,5423,0,0,21,0,0.6,0,3.5,2,0,1,0,0,5.7,197228,0,-1,0,0,630,3545,0,0,103,Brighton,West Brom,Man City,Chelsea,Arsenal,1.5,3.4,3,3.1,1.9,3.7,4,1.5,3.7,1.5,1.5,4.1,3.4,2.5,3.4,1.5,1.9,4.5,3.7,1.5,2.4,3.5,1.5,3.3,2.4,2.4,3.7,1.6,3.6,1.8,1.5,4.5,10.8
Giovani,Lo Celso,MID,TOT,6900000,1,5,0.833333333333333,1.20772946859903E-07,7.2463768115942E-07,0,32175,1,1,0,0,0,0,0,0.7,329,-1,0,5,1,0.1,0,0.5,0,0,1,0,0,0.4,4852,0,-1,0,0,158,116,0,0,16,Brighton,West Brom,Man City,Chelsea,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.8,18
Ruben,Loftus-Cheek,MID,FUL,5900000,0,7,1.16666666666667,1.9774011299435E-07,1.1864406779661E-06,0,11105,0,3,0,0,0,0,0,1.2,391,-1,0,7,1,0.2,0,1.2,0,0,1,0,0,0.2,8440,0,-1,0,0,213,221,0,0,32,West Brom,West Ham,Everton,Leicester,Man City,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.7,0.6,0.7,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,7.9
Kevin,Long,DEF,BUR,4500000,0,11,1.8,4E-07,2.44444444444444E-06,0,9019,2,12,0,0,0,0,0,2.4,471,0,0,11,0,0.6,0,2.7,1,0,1,0,0,0.2,8099,0,-1,0,0,540,372,0,0,76,Chelsea,Brighton,Crystal Palace,Man City,Everton,0.9,1.5,1.3,2.5,0.9,1.5,1.9,0.9,1.6,0.9,0.9,1.8,1.7,0.9,1.3,2,0.9,1.7,1,1.7,1,0.9,0.9,0.9,0.9,2.7,1.6,0.9,1.7,0.9,1.3,1.5,12.2
Shane,Long,FWD,SOU,5200000,1,5,0.833333333333333,1.6025641025641E-07,9.61538461538461E-07,0,82666,0,3,0,0,0,0,0,1,1351,-3,1,5,3,0.2,0,0.8,0,0,0,0,0,0.7,24218,0,-1,0,0,30,694,-1,0,9,Aston Villa,Newcastle,Wolverhampton,Man Utd,Brighton,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.7
Ademola,Lookman,MID,FUL,5000000,2,15,3.8,7.6E-07,3E-06,0,8778,1,3,0,0,0,1,0,3,1358,0,0,15,0,0.8,0,3.8,3,0,1,0,0,0.5,43773,0,-1,0,0,292,1257,0,0,48,West Brom,West Ham,Everton,Leicester,Man City,3.5,3.8,3.2,5.7,2.9,2.3,2.6,4.6,3.4,4.4,5.4,1.9,2.5,4.2,4,2.1,2.6,3.6,4.3,2.8,2.6,2.4,2.4,3.6,2.8,3.5,1.9,3.5,3.3,3.2,4.1,2.5,23.8
Jonas,Lossl,GLK,EVE,4400000,0,0,0,0,0,0,5681,0,0,0,0,0,0,0,0,139,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1836,0,-1,0,0,0,57,0,0,0,Newcastle,Man Utd,Fulham,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,2,3,0.5,1.13636363636364E-07,6.81818181818182E-07,0,3157,0,1,0,0,0,0,0,0.7,53,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.1,718,0,-1,0,0,98,53,0,0,8,Man City,Chelsea,West Ham,West Brom,Leicester,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.6
Matthew,Lowton,DEF,BUR,4400000,1,3,0.6,1.36363636363636E-07,6.81818181818182E-07,0,7310,0,4,0,0,0,0,0,0.7,85,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.1,1509,0,-1,0,0,180,92,0,0,29,Chelsea,Brighton,Crystal Palace,Man City,Everton,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.8,0.3,0.3,0.3,0.3,0.3,0.3,4.5
,Lucas Moura,MID,TOT,6800000,0,16,2.66666666666667,3.92156862745098E-07,2.35294117647059E-06,0,141369,0,5,0,0,0,1,0,2.4,3754,-2,1,16,2,0.1,0,0.8,1,0,1,0,0,1.5,70328,0,-1,0,0,339,781,-1,0,31,Brighton,West Brom,Man City,Chelsea,Arsenal,1.3,2.7,1.3,2.3,1.3,1.8,1.7,1.3,2.6,1.3,1.3,2.4,3.5,1.3,2.8,1.3,1.4,1.9,2.5,1.3,1.3,2.3,1.3,3.1,1.3,2.4,3.1,1.9,3.3,1.3,1.3,3.9,20.5
John,Lundstram,MID,SHU,5200000,1,9,1.3,2.5E-07,1.73076923076923E-06,0,578412,3,8,0,0,0,0,0,1.7,9604,-3,0,9,3,0.3,1,1.5,0,0,1,0,0,3.6,33903,0,-1,0,0,533,336,0,0,51,Man City,Chelsea,West Ham,West Brom,Leicester,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,1.1,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.8,0.6,0.6,1.2,0.6,0.9,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,29.8
Alexis,Mac Allister,MID,BHA,5300000,1,11,1.83333333333333,3.45911949685535E-07,2.07547169811321E-06,0,3393,0,1,0,0,0,1,0,2.1,127,-2,0,11,2,0.7,0,3.7,3,0,0,0,0,0.1,1808,0,-1,0,0,43,56,0,0,29,Tottenham,Burnley,Aston Villa,Liverpool,Southampton,1.5,1,1.1,0.9,1,2.2,1.6,1.4,1.2,0.9,0.9,0.9,1.7,0.9,0.9,0.9,2,0.9,0.9,1.3,0.9,1,0.9,1.4,0.9,1.1,1.9,0.9,1.2,0.9,0.9,1.1,5.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,35051,0,0,0,0,0,0,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,1.3,91161,0,-1,0,0,0,2075,0,0,0,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7000000,0,15,2.5,3.57142857142857E-07,2.14285714285714E-06,0,207145,1,3,0,0,0,1,0,2.1,4520,0,0,15,0,0.1,0,0.8,1,0,1,0,1,2.4,239027,0,-1,0,0,170,4452,0,0,42,Leeds United F.C.,Wolverhampton,Liverpool,Fulham,Sheffield United,3.1,1.2,1.6,1.2,3.4,1.2,1.2,2.8,1.2,1.8,2.9,1.2,1.2,2.3,1.2,2.9,2.4,1.2,2.3,1.2,2.6,1.3,3.5,1.2,2.4,1.2,1.2,2,1.2,2.6,2.2,1.2,12.4
Harry,Maguire,DEF,MUN,5400000,1,19,3.2,5.92592592592593E-07,3.51851851851852E-06,0,170613,2,13,0,0,0,1,0,3.5,3416,-1,0,19,1,0.7,0,3.8,1,0,1,0,1,3.1,99092,0,-1,0,1,540,5686,0,0,109,Arsenal,Everton,West Brom,Southampton,West Ham,2.4,2.5,2.5,2.1,3.9,3.6,3.6,1.6,4.8,2.3,1.8,3.9,4.2,2.1,3.7,1.7,1.6,3.6,1.6,3.2,4.6,2.3,4,1.6,3.9,2,3.8,3.1,4.4,1.6,2,3.9,25.1
Riyad,Mahrez,MID,MCI,8400000,3,22,4.4,5.23809523809524E-07,2.61904761904762E-06,0,387762,0,7,0,0,0,1,0,2.6,17421,-1,0,22,1,0.3,0,2.7,2,0,2,0,1,3.2,446793,0,-1,0,1,430,3131,0,0,74,Sheffield United,Liverpool,Tottenham,Burnley,Fulham,5.9,3.5,4.9,4.7,4.5,4.6,5,3.5,3.8,4,3.8,3.9,3.9,4.5,5.9,6,2.9,2.7,3.9,4,3,5.1,4.2,6.4,3.6,4,4.9,3.1,3.7,5.1,4.6,4.6,42.9
Ainsley,Maitland-Niles,DEF,ARS,4800000,1,9,1.5,3.125E-07,1.875E-06,0,108683,0,3,0,0,0,0,0,1.9,2696,-2,0,9,2,0.1,0,0.5,0,0,1,0,0,1.2,45482,0,-1,0,0,187,358,0,0,35,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,2.2,0.8,1,0.9,1,0.8,0.8,0.8,0.8,0.9,0.9,1.3,0.8,0.8,1.7,1,1.2,0.8,1.9,1.6,1.2,0.8,1,1.3,0.9,0.8,0.8,0.8,1,0.8,1,0.8,3.2
Sadio,Mane,MID,LIV,12000000,2,41,6.8,5.66666666666667E-07,3.41666666666667E-06,0,927302,2,8,0,0,0,4,0,3.4,20721,0,0,41,0,0.3,0,4,4,0,1,0,2,9.7,685611,0,-1,0,1,529,8964,0,0,134,West Ham,Man City,Leicester,Brighton,Wolverhampton,7.7,6.2,6.5,8.5,8,9.2,5.6,6,9.2,9.2,6.7,8.4,6.2,8.9,7.8,7.5,7.2,10.2,8.6,9,8.5,8,7.3,7.3,5.3,9.6,7.4,8.4,9,8.3,10.1,7.6,71.8
Javier,Manquillo,DEF,NEW,4400000,0,9,2.2,5E-07,2.04545454545455E-06,0,20208,1,5,0,0,0,0,0,2,867,-1,1,9,1,0,0,0,0,0,1,0,0,0.3,13218,0,-1,0,0,305,66,-1,0,51,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,1.1,1.1,1.1,2.3,2.6,1.4,2.2,1.1,3.2,1.8,1.1,2,2.1,1.1,1.3,1.8,1.1,1.8,3.3,1.3,2,1.1,2,1.1,2.6,1.3,2.5,1.4,3.1,2.6,1.2,2.3,8
Fernando,Marcal,DEF,WOL,4900000,0,8,1.33333333333333,2.72108843537415E-07,1.63265306122449E-06,0,32519,1,1,0,0,0,0,0,1.6,1187,-1,0,8,1,0.1,0,0.5,0,0,1,0,0,0.2,22446,0,-1,0,0,120,25,0,0,29,Crystal Palace,Leicester,Southampton,Arsenal,Liverpool,0,1.4,0.7,0.8,1,0.7,0.7,1.1,0.7,2,0.8,0.7,0.8,0.7,0.9,0.7,0.7,0.7,0.7,0.7,1.1,1,1.5,0.7,0.9,0.7,0.7,0.8,0.7,0.9,0.7,1.4,4.4
Solomon,March,MID,BHA,5000000,2,26,3.7,7.4E-07,5.2E-06,0,59663,0,12,0,0,0,1,0,5.2,5121,0,0,26,0,0.5,0,2.7,2,0,2,0,1,1.1,128845,0,-1,0,0,570,2615,0,0,113,Tottenham,Burnley,Aston Villa,Liverpool,Southampton,0,3.1,3.5,2.1,3.2,5.5,4.5,4.1,3.7,2.7,2.6,2.8,4.7,2.9,1.8,2.6,5.2,1.8,2.4,3.9,1.9,3.1,2.3,4,3,3.4,5.1,2.2,3.8,2.5,2.3,3.4,40.2
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,259,0,-1,0,0,0,5,0,0,0,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8700000,0,5,1.7,1.95402298850575E-07,5.74712643678161E-07,0,1079909,0,10,0,0,0,0,0,0.6,4040,-3,1,5,3,0,0,0.2,0,0,0,0,1,3.6,499344,0,-1,0,0,206,2366,-1,1,10,Arsenal,Everton,West Brom,Southampton,West Ham,0.8,1.3,1,1,1.2,0.8,1.7,0.8,2.2,0.8,0.8,1.8,1.4,0.9,1.1,0.8,0.8,1.5,0.8,1,1.1,0.8,1.6,0.9,2,0.8,1.9,0.9,1.4,0.8,0.8,0.9,7.6
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,129425,0,0,0,0,0,0,0,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,7.4,121052,0,-1,0,0,0,3727,0,0,0,Liverpool,Fulham,Sheffield United,Aston Villa,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,0,0,0,0,0,2184,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0,690,0,-1,0,0,0,28,0,0,0,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,AVL,4800000,0,34,5.7,1.1875E-06,7.08333333333333E-06,0,282258,0,9,0,20,0,0,0,7.1,32860,3,0,34,-3,0.8,0,3.8,4,0,3,0,0,26.8,1662147,0,-1,1,0,540,20637,0,0,144,Southampton,Arsenal,Brighton,West Ham,Newcastle,4.4,8,4.3,8.4,3.5,8.4,5,7.9,6.6,7.4,8.6,3.1,4.1,8.6,5.3,5.6,5.9,8,3.9,8.3,5.7,7.8,8,5.1,8.2,6.4,6,6.1,5.2,8.1,8.4,4.5,17.7
Arthur,Masuaku,DEF,WHU,4500000,1,22,3.7,8.22222222222222E-07,4.88888888888889E-06,0,45176,1,8,0,0,0,0,0,4.9,2346,0,0,22,0,0.5,0,2.2,3,0,2,0,1,1.4,113601,0,-1,0,1,535,9069,0,0,107,Liverpool,Fulham,Sheffield United,Aston Villa,Man Utd,4.7,3.3,4,3,4.1,4.2,4.5,3.6,2.8,2.3,2.8,3.9,3.2,4.4,4.6,4.9,4.4,3.4,2,5,2.1,5.6,3.8,4.3,2.5,3.9,2.9,4.9,2.6,4,4,2.8,24.9
Juan,Mata,MID,MUN,5900000,0,6,1.2,2.03389830508475E-07,1.01694915254237E-06,0,7602,0,1,0,0,0,0,0,1,405,-1,0,6,1,0.3,0,1.5,0,0,0,0,1,0.1,5177,0,-1,0,0,147,225,0,0,34,Arsenal,Everton,West Brom,Southampton,West Ham,0.6,0.6,0.6,0.6,0.6,0.6,1.1,0.6,1.3,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,1,0.6,0.6,0.6,0.6,0.7,15.4
Nemanja,Matic,MID,MUN,4900000,1,7,1.4,2.85714285714286E-07,1.42857142857143E-06,0,16451,1,7,0,0,0,0,0,1.4,415,-1,0,7,1,0.2,0,0.8,0,0,0,0,1,0.2,9570,0,-1,0,0,164,162,0,0,38,Arsenal,Everton,West Brom,Southampton,West Ham,0.7,0.8,0.7,0.7,0.8,0.7,1.4,0.7,1.6,0.7,0.7,1.1,0.7,0.7,0.8,0.7,0.7,0.9,0.7,0.8,0.7,0.7,0.7,0.7,1,0.7,1.2,0.7,0.8,0.7,0.7,0.9,8.8
Joel,Matip,DEF,LIV,5400000,0,2,0.333333333333333,6.17283950617284E-08,3.7037037037037E-07,0,31056,0,2,0,0,0,0,0,0.4,1097,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.3,11738,0,-1,0,0,91,45,0,0,12,West Ham,Man City,Leicester,Brighton,Wolverhampton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,3
,Matty Longstaff,MID,NEW,4900000,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,209,0,-1,0,0,0,6,0,0,0,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6600000,0,36,6,9.09090909090909E-07,5.45454545454545E-06,0,355675,0,12,0,0,0,4,0,5.5,25015,1,0,36,-1,0.2,0,1.3,5,0,1,0,1,5.3,571438,0,-1,0,1,540,5395,0,0,127,Tottenham,Burnley,Aston Villa,Liverpool,Southampton,9,6.4,8.3,7.3,7.1,9,9,7.1,7.6,6,4.6,7.1,9,6.8,5.6,8.1,9,4.5,7.7,8.4,5,6.9,6.4,9,7,7,8.7,5.8,6.5,5.6,6.1,7.2,56.4
Alfie,Mawson,DEF,FUL,4400000,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,193,0,-1,0,0,0,3,0,0,0,West Brom,West Ham,Everton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5300000,0,9,1.8,3.39622641509434E-07,1.69811320754717E-06,0,10871,2,6,0,0,0,0,0,1.7,375,-2,1,9,2,0.1,0,0.3,0,0,1,0,0,0.1,3459,0,-1,0,0,428,38,-1,0,48,Wolverhampton,Leeds United F.C.,Burnley,Newcastle,West Brom,0.9,0.9,1.6,0.9,1,0.9,0.9,0.9,0.9,0.9,1.7,0.9,0.9,1,1,1.2,1.4,1.2,1,1.1,1.2,1.3,0.9,0.9,0.9,0.9,1.8,0.9,1.6,0.9,1,0.9,13.6
Oliver,McBurnie,FWD,SHU,5700000,2,13,1.9,3.33333333333333E-07,2.28070175438596E-06,0,40691,1,9,0,0,0,0,0,2.3,521,-3,0,13,3,0.4,0,2.5,0,0,0,0,1,0.3,9144,0,-1,0,0,432,274,0,0,38,Man City,Chelsea,West Ham,West Brom,Leicester,1.1,1,1,1.6,1,1,1.2,2,1.3,2,1.7,1.2,1,2.1,1.1,1.6,1,1.2,1.9,1.4,1.4,2.3,1,2,1.1,1,1.4,2.1,1.8,1.3,1.9,1.2,25
Alex,McCarthy,GLK,SOU,4500000,3,27,3.9,8.66666666666667E-07,6E-06,0,625174,0,12,0,19,0,0,0,6,7959,0,0,27,0,1.1,0,4.8,2,0,3,0,0,19.3,493729,0,-1,0,1,630,23366,0,0,137,Aston Villa,Newcastle,Wolverhampton,Man Utd,Brighton,4.5,3,3.9,5,3.5,4.4,3.6,5.7,4,4.5,5.6,3.8,5.5,4.8,3.9,5.6,3.4,4.6,3.8,2.3,3.5,3.7,3.9,4.1,3.5,5.5,4.5,3.4,4.3,4.2,2.9,3.9,16
James,McCarthy,MID,CRY,4500000,0,8,1.33333333333333,2.96296296296296E-07,1.77777777777778E-06,0,170904,1,5,0,0,0,0,0,1.8,3873,0,0,8,0,0,0,0,0,0,1,0,0,1.5,104908,0,-1,0,0,316,52,0,0,44,Wolverhampton,Leeds United F.C.,Burnley,Newcastle,West Brom,0,0.7,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,1.1,0.7,1,0.7,0.7,0.7,8
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,4643,0,0,0,0,0,0,0,0,103,-3,1,0,3,0,0,0,0,0,0,0,0,0,768,0,-1,0,0,0,3,-1,0,0,West Brom,West Ham,Everton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
