FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Erik,Lamela,MID,TOT,5700000,0,12,0.6,1.05263157894737E-07,2.10526315789474E-06,0,20999,1,7,0,0,0,0,0,2.1,55,-3,0,12,3,0.1,0,0.6,0,0,0,0,1,0.1,10614,0,-1,0,0,269,50,0,0,38,Chelsea,West Brom,Man City,West Ham,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,17.7
Tariq,Lamptey,DEF,BHA,4600000,0,35,1.66666666666667,3.6231884057971E-07,7.60869565217391E-06,0,1250054,2,15,0,0,0,1,0,7.6,5943,1,0,35,-1,0,0,0,2,0,2,0,3,3,1220193,0,-1,0,0,887,92,0,1,156,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,0,0,0,1.4,1.4,1,0.9,0.9,1.4,0.8,0.9,1,0.8,1.4,1.3,1.9,1.5,46.7
Daniel,Langley,GLK,NEW,4000000,0,0,0,0,0,0,4528,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8964,0,-1,0,0,0,85,0,0,0,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,19324,0,0,0,0,0,0,0,0,49,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,0,0,0,0,West Ham,Arsenal,Brighton,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,19,0.904761904761905,1.41369047619048E-07,2.96875E-06,0,14219,1,3,0,0,0,1,0,3,176,-1,0,19,1,0.1,0,0.6,0,0,0,0,1,0.1,12784,0,-1,0,0,310,129,0,0,68,Aston Villa,Fulham,Sheffield United,Tottenham,Man City,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,23.6
Aymeric,Laporte,DEF,MCI,6000000,7,26,1.3,2.16666666666667E-07,4.33333333333333E-06,0,357080,1,4,0,0,0,0,0,4.3,923,0,0,26,0,0.4,0,2.3,3,0,3,0,0,2.2,149254,0,-1,0,0,578,1338,0,0,123,Burnley,Liverpool,Tottenham,Everton,Arsenal,0.6,0.8,1.3,0.9,1,0.9,0.8,1.2,0.7,0.6,0.8,0,0.6,0.8,0.6,0.6,0.6,17.9
Jamaal,Lascelles,DEF,NEW,4200000,0,16,0.761904761904762,1.8140589569161E-07,3.80952380952381E-06,0,283682,3,20,0,0,0,0,0,3.8,1186,-3,0,16,3,0.1,0,0.3,0,0,1,0,0,0.8,88583,0,-1,0,0,995,36,0,0,120,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0,0,0,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,29.8
Maxime,Le Marchand,DEF,FUL,4100000,0,1,0.5,1.21951219512195E-07,2.4390243902439E-07,0,12767,2,1,0,0,0,0,0,0.2,145,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3430,0,-1,0,0,122,0,0,0,12,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2694,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,0,0,0,0,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4050,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,0,0,0,0,Sheffield United,Tottenham,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,1,18,0.9,2E-07,4E-06,0,77938,1,11,0,0,0,0,0,4,223,0,0,18,0,0.2,0,0.8,0,0,0,0,0,0.2,12910,0,-1,0,0,603,34,0,0,95,Leicester,West Ham,Everton,Burnley,Sheffield United,0.4,0.4,0.8,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,18.8
Bernd,Leno,GLK,ARS,5000000,-1,88,4,8E-07,1.76E-05,0,818185,0,22,0,54,0,0,0,17.6,74574,0,0,88,0,0.8,0,4.2,6,0,8,0,0,8.5,812312,0,-1,1,2,1961,883,0,1,410,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0,0,3.2,5.4,5.1,4.5,3.7,5.2,5,4.3,4.6,3.1,4,4.5,4.1,4.6,3.9,44.6
Thakgalo,Leshabela,MID,LEI,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,2,0,0,0,Fulham,Wolverhampton,Liverpool,Aston Villa,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,0,-1,0,0,0,92,0,0,0,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,1,38,2,4.76190476190476E-07,9.04761904761905E-06,0,423897,4,29,0,0,0,0,0,9,2326,-3,0,38,3,0.6,0,2.5,3,0,3,0,1,1.6,396918,0,-1,0,1,1467,2978,0,0,219,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,2,1.4,1.3,1.8,2.2,1.8,1.7,1.5,1.3,1.4,1.8,1.8,1.6,1.7,2.5,1.5,1.8,45.3
Victor,Lindelof,DEF,MUN,4800000,6,61,3.8,7.91666666666667E-07,1.27083333333333E-05,0,207955,0,16,0,0,0,1,0,12.7,937,-2,0,61,2,0.6,0,3,1,0,6,0,1,1.2,150385,0,-1,0,0,1415,2270,0,0,297,Southampton,Everton,West Brom,Newcastle,Chelsea,3.4,2.8,4.9,3.2,3.8,5,4.3,4.3,3.6,4.3,3.8,4.1,4.6,4.9,3.6,4.2,5,43.2
Jesse,Lingard,MID,WHU,5900000,15,15,0.714285714285714,1.21065375302663E-07,2.54237288135593E-06,0,17695,0,1,0,0,0,2,0,2.5,857,-1,0,15,1,0.4,0,2.5,3,0,0,0,0,1.4,108121,0,-1,0,1,90,98214,0,0,47,Aston Villa,Fulham,Sheffield United,Tottenham,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,17.3
Jake,Livermore,MID,WBA,4700000,2,22,1.5,3.19148936170213E-07,4.68085106382979E-06,0,14425,2,34,0,0,0,0,0,4.7,37,-3,0,22,3,0.4,0,2,0,0,1,0,0,0,5153,1,-1,0,0,1202,37,0,1,96,Sheffield United,Tottenham,Man Utd,Burnley,Brighton,1.3,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,25.1
Diego,Llorente,DEF,LEE,4400000,0,1,0.05,1.13636363636364E-08,2.27272727272727E-07,0,3992,1,3,0,0,0,0,0,0.2,36,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,3715,0,-1,0,0,90,5,0,0,14,Everton,Crystal Palace,Arsenal,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5600000,0,83,4.2,7.5E-07,1.48214285714286E-05,0,541242,0,21,0,66,0,0,0,14.8,5178,1,0,83,-1,0.4,0,2,9,0,6,0,0,6.9,610202,0,-1,0,0,1800,8481,0,0,380,Chelsea,West Brom,Man City,West Ham,Burnley,4.3,4.9,5.4,5.5,4.6,5.4,5.7,4.2,4.2,4.7,4.7,0,4.5,4.6,5.8,5,5.3,47.7
Giovani,Lo Celso,MID,TOT,6900000,0,20,1,1.44927536231884E-07,2.89855072463768E-06,0,45850,3,4,0,0,0,1,0,2.9,134,-1,0,20,1,0,0,0,0,0,2,0,1,0.4,13370,0,-1,0,0,433,14,0,0,71,Chelsea,West Brom,Man City,West Ham,Burnley,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.7,0.5,0.5,0.5,0.5,32.7
Ruben,Loftus-Cheek,MID,FUL,5900000,2,39,1.95,3.30508474576271E-07,6.61016949152542E-06,0,25914,1,13,0,0,0,1,0,6.6,205,-1,0,39,1,0.3,0,1.8,0,0,6,0,0,0.2,20063,0,-1,0,0,1092,114,0,0,115,Leicester,West Ham,Everton,Burnley,Sheffield United,1,1.1,3,2,1,1,1,1.1,1,1.4,1.3,0,1.2,1.6,1.1,1,1.4,53.4
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,-1,0,0,0,137,0,0,0,Sheffield United,Tottenham,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,11,0.55,1.27906976744186E-07,2.55813953488372E-06,0,19459,2,12,0,0,0,0,0,2.6,108,-2,0,11,2,0,0,0,1,0,1,0,0,0.2,11737,0,-1,0,0,540,44,0,0,76,Man City,Brighton,Crystal Palace,Fulham,West Brom,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.2
Shane,Long,FWD,SOU,5100000,0,12,1.1,2.15686274509804E-07,2.35294117647059E-06,0,125280,0,6,0,0,0,0,0,2.4,2189,-4,0,12,4,0,0,0.2,0,0,1,0,0,0.6,57958,0,-1,0,0,201,0,0,0,21,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
Nigel,Lonwijk,DEF,WOL,4000000,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,-1,0,0,0,32,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,FUL,5000000,2,62,3.4,6.8E-07,1.24E-05,0,190729,3,19,0,0,0,3,0,12.4,4673,0,0,62,0,0.6,1,3.2,5,0,4,0,3,1,262315,0,-1,0,0,1480,1148,0,0,205,Leicester,West Ham,Everton,Burnley,Sheffield United,2.3,2.7,7.1,4.4,2.3,2.2,2.5,2.7,2.5,3.3,3.1,0,2.9,3.7,2.8,2.6,3.3,131
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,9159,0,0,0,0,0,0,0,0,198,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3190,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Man Utd,Fulham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4300000,1,8,0.380952380952381,8.859357696567E-08,1.86046511627907E-06,0,5693,1,8,0,0,0,0,0,1.9,23,-2,0,8,2,0,0,0.2,0,0,0,0,0,0.1,2443,0,-1,0,0,459,17,0,0,38,West Brom,Chelsea,West Ham,Fulham,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.1
Matthew,Lowton,DEF,BUR,4400000,1,52,3.1,7.04545454545455E-07,1.18181818181818E-05,0,101621,2,20,0,0,0,0,0,11.8,2303,-1,0,52,1,0.5,0,2.2,2,0,6,0,0,1.4,198227,0,-1,0,0,1530,2124,0,0,254,Man City,Brighton,Crystal Palace,Fulham,West Brom,4.5,3,6.4,3.4,2.9,3.3,2.8,2.9,2.3,2.6,3.5,3.5,3.5,3.3,2.4,3.8,2.7,37.3
,Lucas Moura,MID,TOT,6600000,0,25,1.25,1.89393939393939E-07,3.78787878787879E-06,0,185765,0,7,0,0,0,1,0,3.8,427,-4,0,25,4,0.1,0,0.4,1,0,1,0,0,1.1,81769,0,-1,0,0,488,264,0,0,60,Chelsea,West Brom,Man City,West Ham,Burnley,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.7,0,1,0.7,0.6,0.6,0.6,28
John,Lundstram,MID,SHU,4900000,2,30,1.8,3.6734693877551E-07,6.12244897959184E-06,0,737551,5,20,0,0,0,0,0,6.1,787,-6,0,30,6,0.6,1,2.8,2,0,2,0,2,1.4,43474,0,-1,0,0,1215,85,0,1,154,West Brom,Chelsea,West Ham,Fulham,Liverpool,1.3,1.2,0.9,1.1,0.9,1.2,0.9,0.9,1.1,0.9,0.9,1.1,0.9,1.1,1.2,1.1,1.5,67.7
Alexis,Mac Allister,MID,BHA,5300000,0,27,1.28571428571429,2.42587601078167E-07,5.09433962264151E-06,0,6115,1,3,0,0,0,1,0,5.1,65,-2,0,27,2,0.5,0,2.6,3,0,3,0,1,0,3269,0,-1,0,0,450,16,0,0,88,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,0,0,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,29.6
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,120136,0,0,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,1.3,171821,0,-1,0,0,0,0,0,0,0,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7300000,11,100,5,6.84931506849315E-07,1.36986301369863E-05,0,827784,3,17,0,0,0,6,0,13.7,12121,3,0,100,-3,1,0,7,9,0,8,0,7,15.1,1823486,0,-1,0,3,1381,69252,0,0,333,Fulham,Wolverhampton,Liverpool,Aston Villa,Arsenal,6.1,5.4,4,5,4.4,5.9,6.4,6.5,4.2,5.4,5.4,5,5.4,5.4,5.2,5.6,4.3,139.8
Harry,Maguire,DEF,MUN,5500000,5,79,3.6,6.54545454545455E-07,1.43636363636364E-05,0,381044,6,27,0,0,0,2,0,14.4,7040,0,0,79,0,1,0,5.5,4,0,8,0,1,5.5,477198,0,-1,0,1,1980,11636,0,0,410,Southampton,Everton,West Brom,Newcastle,Chelsea,3.2,2.6,4.5,2.9,3.5,4.8,4,4,3.3,3.9,3.5,3.8,4.3,4.6,3.3,3.9,4.6,83.5
Riyad,Mahrez,MID,MCI,8100000,3,73,3.65,4.50617283950617E-07,9.01234567901235E-06,0,1526856,0,10,0,0,0,5,0,9,14822,-4,0,73,4,0.4,0,3.2,7,0,8,0,2,3.7,1599281,0,-1,0,2,1032,2794,0,0,255,Burnley,Liverpool,Tottenham,Everton,Arsenal,3.6,2.2,6.7,3.1,3.4,2.7,3.2,4,2.8,3.3,2.5,0,2.3,3.8,3.3,3.1,3.4,124
Ainsley,Maitland-Niles,DEF,WBA,4600000,0,26,1.23809523809524,2.69151138716356E-07,5.65217391304348E-06,0,154943,0,6,0,0,0,0,0,5.7,595,-4,0,26,4,0.3,0,1.2,1,0,2,0,1,0.7,60758,0,-1,0,0,485,731,0,0,110,Sheffield United,Tottenham,Man Utd,Burnley,Brighton,0.6,0.7,0.7,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.8,0.9,1,0.9,0.9,0.8,0.6,14.3
Anthony,Mancini,MID,BUR,4400000,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,491,0,-1,0,0,0,24,0,0,0,Man City,Brighton,Crystal Palace,Fulham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11900000,0,103,5.4,4.53781512605042E-07,8.65546218487395E-06,0,2048666,2,16,0,0,0,7,0,8.7,45473,-1,0,103,1,0.3,0,4,8,0,5,0,7,6.4,1547579,0,-1,0,2,1599,1065,0,0,297,Brighton,Man City,Leicester,Everton,Sheffield United,0,0,0,5.8,6.9,6.5,5.5,6.4,5.9,5.1,6.2,6.7,5.2,6.4,6.7,6.7,6.2,190.3
Javier,Manquillo,DEF,NEW,4200000,1,24,1.14285714285714,2.72108843537415E-07,5.71428571428571E-06,0,35938,1,11,0,0,0,0,0,5.7,187,-3,0,24,3,0.3,0,1.3,0,0,3,0,0,0.2,20931,0,-1,0,0,695,134,0,0,113,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0.8,0.6,0.6,0.8,0.9,0.7,0.7,0.6,0.6,0.6,0.7,0.7,0.7,0.7,1.1,0.6,0.7,19.2
Fernando,Marcal,DEF,WOL,4700000,0,16,0.761904761904762,1.62107396149949E-07,3.40425531914894E-06,0,43324,2,9,0,0,0,0,0,3.4,77,-3,0,16,3,0,0,0,0,0,1,0,0,0.1,27546,0,-1,0,0,568,4,0,0,97,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.7
Solomon,March,MID,BHA,5000000,3,69,3.3,6.6E-07,1.38E-05,0,246214,0,25,0,0,0,2,0,13.8,4259,0,0,69,0,0.5,0,2.6,6,0,7,0,2,0.9,295510,0,-1,0,1,1670,689,0,0,283,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,0,0,0,0,0,2.2,2.7,3.1,2.5,2.6,2.8,4.1,2.5,2.7,2.6,2.3,3,111
Pablo,Mari,DEF,ARS,4400000,0,14,0.666666666666667,1.51515151515151E-07,3.18181818181818E-06,0,26258,1,1,0,0,0,0,0,3.2,409,-1,0,14,1,0,0,0,1,0,2,0,0,0.1,31249,0,-1,0,0,270,14,0,0,63,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.4
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,-1,0,0,0,35,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8700000,13,65,3.6,4.13793103448276E-07,7.47126436781609E-06,0,1499853,0,21,0,0,0,4,0,7.5,5823,-3,0,65,3,0.4,0,3.7,3,0,3,0,6,5.2,1046458,0,-1,0,2,1245,34445,0,1,222,Southampton,Everton,West Brom,Newcastle,Chelsea,3.4,3,4.6,4,3.3,2.7,2.9,4.2,3.4,3.9,3.3,4.2,3.6,3.5,2.9,3.7,3.5,111.2
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,320911,0,0,0,0,0,0,0,0,4535,0,0,0,0,0,0,0,0,0,0,0,0,6.3,245439,0,-1,0,0,0,482,0,0,0,Aston Villa,Fulham,Sheffield United,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,9,0.428571428571429,8.74635568513119E-08,1.83673469387755E-06,0,77382,0,0,0,0,0,0,0,1.8,1051,-1,0,9,1,0.1,0,0.4,0,0,2,0,0,0.2,84539,0,-1,0,0,207,115,0,0,18,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.1
Emiliano,Martinez,GLK,AVL,5200000,4,107,5.3,1.01923076923077E-06,2.05769230769231E-05,0,1098013,0,24,0,72,0,0,0,20.6,7868,7,-1,107,-7,0.9,0,4.8,14,0,10,0,0,34.2,3070506,0,-1,1,2,1800,41928,1,0,469,West Ham,Arsenal,Brighton,Leicester,Leeds United F.C.,6.9,6.6,6.6,6.1,6.4,7.3,5.8,6.3,6.9,7,7.4,6.8,6.5,6.5,6.7,6.6,6.1,57.7
Arthur,Masuaku,DEF,WHU,4300000,0,37,1.76190476190476,4.09745293466224E-07,8.6046511627907E-06,0,228313,1,12,0,0,0,0,0,8.6,536,-2,0,37,2,0,0,0,4,0,4,0,1,0.4,220837,0,-1,0,1,850,12,0,0,179,Aston Villa,Fulham,Sheffield United,Tottenham,Man City,0,0,0,0,0,0.9,1.5,1.3,1.5,1.1,1,1.1,1.2,0.9,1.2,1.5,1.1,37.5
Juan,Mata,MID,MUN,5800000,0,19,0.904761904761905,1.55993431855501E-07,3.27586206896552E-06,0,16225,0,3,0,0,0,0,0,3.3,97,-2,0,19,2,0,0,0,0,0,1,0,3,0.1,10743,0,-1,0,0,334,27,0,0,76,Southampton,Everton,West Brom,Newcastle,Chelsea,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.5
Jean-Philippe,Mateta,FWD,CRY,6000000,0,0,0,0,0,0,1749,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,4526,0,-1,0,0,0,234,0,0,0,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemanja,Matic,MID,MUN,4700000,0,23,1.0952380952381,2.33029381965552E-07,4.8936170212766E-06,0,26868,2,13,0,0,0,0,0,4.9,185,-3,0,23,3,0.2,0,1,0,0,3,0,1,0.2,15636,0,-1,0,0,730,56,0,0,134,Southampton,Everton,West Brom,Newcastle,Chelsea,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,26.1
Joel,Matip,DEF,LIV,5400000,0,42,4.2,7.77777777777778E-07,7.77777777777778E-06,0,289614,2,5,0,0,0,1,0,7.8,1994,-1,0,42,1,0.1,0,0.4,5,0,3,0,2,0.5,269230,0,-1,0,1,690,24,0,0,194,Brighton,Man City,Leicester,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6
,Matty Longstaff,MID,NEW,4900000,0,10,0.476190476190476,9.71817298347911E-08,2.04081632653061E-06,0,3498,0,8,0,0,0,0,0,2,27,-1,0,10,1,0.1,0,0.3,0,0,1,0,0,0,1315,0,-1,0,0,376,8,0,0,47,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7
Neal,Maupay,FWD,BHA,6100000,2,74,3.7,6.0655737704918E-07,1.21311475409836E-05,0,796074,1,23,0,0,0,7,0,12.1,7580,-4,0,74,4,0.5,1,3,10,0,6,0,1,3,841089,0,-1,0,1,1468,8688,0,0,237,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,3.9,3.6,3.1,4.8,4.5,3.3,3.5,4.4,3.9,3.4,3.2,4.3,3.4,3.5,3.2,3.2,3.8,124.1
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1661,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,-1,0,0,0,59,0,0,0,Burnley,Liverpool,Tottenham,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,0,45,2.5,4.80769230769231E-07,8.65384615384615E-06,0,17671,3,26,0,0,0,0,0,8.7,263,-3,0,45,3,0.3,0,1.4,3,0,4,0,2,0.1,7912,0,-1,0,0,1465,9,0,0,228,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,0,1.7,2.6,1.6,2.2,1.4,2.3,1.5,1.9,2.2,1.4,1.4,1.7,2.4,1.6,1.8,1.2,55.2
Oliver,McBurnie,FWD,SHU,5600000,1,30,2,3.57142857142857E-07,5.35714285714286E-06,0,55940,1,17,0,0,0,1,0,5.4,213,-4,0,30,4,0.1,0,0.4,2,0,0,0,1,0.2,17630,0,-1,0,0,878,114,0,0,69,West Brom,Chelsea,West Ham,Fulham,Liverpool,1.8,1.3,1.2,1.6,1.7,1.6,1.5,1.2,1.5,1.3,1.2,1.6,1.4,2.1,1.6,1.7,1.5,65.5
Alex,McCarthy,GLK,SOU,4600000,0,76,3.8,8.26086956521739E-07,1.65217391304348E-05,0,1421622,1,34,0,59,0,0,0,16.5,18676,1,0,76,-1,0.3,0,1.2,7,0,7,0,0,18.2,1241673,0,-1,0,1,1800,6845,0,0,375,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,4.5,3.2,5.4,7.7,3.7,3.6,4.1,3.8,4.3,4.4,5.1,0,4.1,4.4,4.7,3.4,4.4,47.9
James,McCarthy,MID,CRY,4300000,0,13,0.619047619047619,1.43964562569214E-07,3.02325581395349E-06,0,248931,1,9,0,0,0,0,0,3,1741,-2,0,13,2,0.2,0,0.8,0,0,1,0,0,0.9,138311,0,-1,0,0,465,39,0,0,69,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.8
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5578,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-1,0,0,0,31,0,0,0,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
