FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,0,-1,0,0,0,9,0,0,0,Man Utd,Southampton,Fulham,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernard,MID,EVE,5700000,1,18,0.692307692307692,1.21457489878542E-07,3.15789473684211E-06,0,20551,2,4,0,0,0,1,0,3.2,105,-3,0,18,3,0.1,0,0.8,1,0,2,0,0,0.1,12139,0,-1,0,0,390,119,0,0,65,Chelsea,Burnley,Crystal Palace,Brighton,Tottenham,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,29
,Bernardo,DEF,BHA,3900000,0,5,1.7,4.35897435897436E-07,1.28205128205128E-06,0,873102,0,3,0,0,0,0,0,1.3,3169,-1,0,5,1,0,0,0,0,0,0,0,0,4.5,319447,0,-1,0,0,205,0,0,0,30,Leicester,Southampton,Newcastle,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,12.8
,Bernardo Silva,MID,MCI,7400000,0,69,2.55555555555556,3.45345345345345E-07,9.32432432432433E-06,0,184914,3,7,0,0,0,2,0,9.3,8234,-1,0,69,1,0.4,0,2.7,4,0,10,0,4,1.4,222500,0,-1,0,1,1561,3101,0,0,305,Man Utd,Southampton,Fulham,Leicester,Leeds United F.C.,3.8,2,0,1.7,2,1.5,0,1.5,2,1.9,1.9,1.9,101.5
Ryan,Bertrand,DEF,SOU,5000000,8,72,2.9,5.8E-07,1.44E-05,0,163357,5,39,0,0,0,0,0,14.4,1210,0,0,72,0,0.5,0,2.3,4,0,8,0,1,1,125590,0,-1,0,0,2238,1353,0,0,340,Sheffield United,Man City,Brighton,Burnley,West Brom,5.4,3,0,2.8,2.9,3.3,0,2.8,3.2,3.2,2.7,2.8,57.9
Marcus,Bettinelli,GLK,FUL,4300000,0,0,0,0,0,0,5478,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,895,0,-1,0,0,0,0,0,0,0,Liverpool,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,2,53,2.1,4.77272727272727E-07,1.20454545454545E-05,0,531868,6,31,0,0,0,1,0,12,1199,-1,0,53,1,0.5,0,2.2,2,0,7,0,0,1.5,337317,0,-1,0,0,2122,2030,0,1,318,Leicester,Southampton,Newcastle,Man Utd,Everton,1,1.2,1.5,1.1,1.2,1.3,2.1,1.3,1.3,1.3,1,1.4,63.4
Jayden,Bogle,DEF,SHU,4300000,0,28,1.03703703703704,2.41171403962102E-07,6.51162790697674E-06,0,15192,2,16,0,0,0,2,0,6.5,147,-2,0,28,2,0.1,0,0.4,0,0,1,0,0,0.1,12154,0,-1,0,1,803,44,0,0,114,Southampton,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,0.6,0.5,0,0.5,0.7,0.6,0.6,0.5,0.7,0.5,0.5,0.5,46
Mateusz,Bogusz,MID,LEE,4300000,0,0,0,0,0,0,3002,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,2836,0,-1,0,0,0,0,0,0,0,West Ham,Chelsea,Fulham,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5400000,0,58,3.6,6.66666666666667E-07,1.07407407407407E-05,0,261499,1,21,0,0,0,1,0,10.7,484,-1,0,58,1,0,0,0,4,0,5,0,1,1.2,156881,0,-1,0,0,1440,172,0,0,293,Aston Villa,Liverpool,West Ham,Fulham,Sheffield United,4.1,4.7,0,4.7,4,4.3,3.9,4,4.1,3.2,3.4,4.4,48.8
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,28146,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8705,0,-1,0,0,0,0,0,0,0,Aston Villa,Liverpool,West Ham,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4768,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,634,0,-1,0,0,0,0,0,0,0,Sheffield United,Man City,Brighton,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,5900000,1,94,3.5,5.93220338983051E-07,1.59322033898305E-05,0,732824,0,23,0,0,0,5,0,15.9,2083,-6,1,94,6,0.3,0,1.8,5,0,7,0,3,1.6,702965,0,-1,0,2,1853,998,-1,0,287,Leeds United F.C.,Man Utd,Arsenal,Wolverhampton,Leicester,3.1,2.5,2.8,2.8,2.5,3.2,3.1,3.7,3,3.3,3.6,3.6,125.4
Robbie,Brady,MID,BUR,5000000,1,43,2.4,4.8E-07,8.6E-06,0,15773,3,6,0,0,0,1,0,8.6,48,0,0,43,0,0.1,0,0.3,3,0,7,0,1,0.1,13128,0,-1,0,0,1023,59,0,0,153,Arsenal,Everton,Southampton,Newcastle,Man Utd,1.5,2.1,0,1.5,2,1.4,1.5,1.6,1.9,1.7,1.3,2.4,46.6
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,324443,0,0,0,0,0,0,0,0,707,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,140402,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Crystal Palace,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1819,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,0,0,0,0,Man Utd,Southampton,Fulham,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10316,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9840,0,-1,0,0,0,0,0,0,0,Wolverhampton,Newcastle,Tottenham,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4400000,2,26,0.962962962962963,2.18855218855219E-07,5.90909090909091E-06,0,1340327,0,12,0,0,0,0,0,5.9,13103,-1,0,26,1,0.1,0,0.6,0,0,1,0,0,6.2,1393777,0,-1,0,0,853,9842,0,0,62,Southampton,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,0.6,0.5,0,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,33.4
Nathan,Broadhead,MID,EVE,4500000,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0,0,11,0,0,0,Chelsea,Burnley,Crystal Palace,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Brownhill,MID,BUR,4900000,2,51,2.2,4.48979591836735E-07,1.04081632653061E-05,0,9045,1,24,0,0,0,0,0,10.4,74,-1,0,51,1,0.3,0,1.7,0,0,8,0,0,0,7828,0,-1,0,0,1960,51,0,0,240,Arsenal,Everton,Southampton,Newcastle,Man Utd,1.3,1.9,0,1.3,1.7,1.2,1.3,1.4,1.7,1.5,1.1,2.1,64.3
Zak,Brunt,MID,SHU,4500000,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,-1,0,0,0,18,0,0,0,Southampton,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Bryan,DEF,FUL,4600000,0,13,0.481481481481481,1.04669887278583E-07,2.82608695652174E-06,0,67957,2,13,0,0,0,0,0,2.8,105,-4,0,13,4,0,0,0.2,0,0,0,0,1,0.3,15887,0,-1,0,0,464,51,0,0,88,Liverpool,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,17.6
Kean,Bryan,DEF,SHU,3900000,1,20,0.740740740740741,1.89933523266857E-07,5.12820512820513E-06,0,38231,0,10,0,0,0,1,0,5.1,925,-1,0,20,1,0.4,0,1.6,0,0,1,0,0,0.4,67723,1,-1,0,0,654,1407,0,0,102,Southampton,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.4
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,-1,0,0,0,62,0,0,0,Aston Villa,Liverpool,West Ham,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,SHU,4200000,0,36,1.33333333333333,3.17460317460317E-07,8.57142857142857E-06,0,370203,2,15,0,0,0,1,0,8.6,3342,-3,0,36,3,0.1,0,0.4,0,0,1,0,2,1.6,409709,0,-1,0,0,961,4061,0,0,88,Southampton,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,0.8,0.7,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,57.9
Dan,Burn,DEF,BHA,4200000,1,38,1.46153846153846,3.47985347985348E-07,9.04761904761905E-06,0,69919,5,20,0,0,0,0,0,9,826,-3,0,38,3,0.5,0,2.2,0,0,4,0,0,0.8,73180,1,-1,0,0,1469,1868,0,0,198,Leicester,Southampton,Newcastle,Man Utd,Everton,0.8,0.7,0.8,1.1,0.7,0.8,0.8,0.7,1.2,1.1,1.4,1.3,47.5
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,4407,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5348,0,-1,0,0,0,39,0,0,0,Tottenham,West Brom,Everton,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,3900000,0,2,0.0740740740740741,1.89933523266857E-08,5.12820512820513E-07,0,280774,0,2,0,4,0,0,0,0.5,1432,-1,0,2,1,0,0,0,0,0,0,0,0,3.6,216571,0,-1,0,0,90,5618,0,0,18,Newcastle,Crystal Palace,Chelsea,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Oskar,Buur,DEF,WOL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,302137,0,0,0,0,0,0,0,0.3,1317,-1,0,1,1,0,0,0,0,0,0,0,0,1.6,256762,0,-1,0,0,22,0,0,0,2,Aston Villa,Liverpool,West Ham,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4600000,0,1,0.037037037037037,8.05152979066022E-09,2.17391304347826E-07,0,21696,0,3,0,0,0,0,0,0.2,58,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5696,0,-1,0,0,90,18,0,0,7,Everton,Leeds United F.C.,West Brom,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,-1,32,2.5,5.55555555555556E-07,7.11111111111111E-06,0,21432,2,27,0,0,0,1,0,7.1,434,0,0,32,0,0.6,0,2.8,4,0,2,0,0,0.2,24793,0,-1,0,1,1170,985,0,0,193,Tottenham,West Brom,Everton,Chelsea,Southampton,1.8,2.7,0,1.9,2.2,1.5,2.2,3.3,1.8,2.7,2.7,2.7,36.9
Moises,Caicedo,MID,BHA,5000000,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,-1,0,0,0,10,0,0,0,Leicester,Southampton,Newcastle,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,-1,0,0,0,9,0,0,0,Fulham,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5200000,0,27,1,1.92307692307692E-07,5.19230769230769E-06,0,27519,2,15,0,0,0,1,0,5.2,97,-3,0,27,3,0,0,0,2,0,1,0,1,0.1,11339,0,-1,0,0,758,33,0,0,160,Liverpool,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,57.3
,Callum Robinson,FWD,WBA,5300000,0,52,2.5,4.71698113207547E-07,9.81132075471698E-06,0,227281,0,33,0,0,0,2,0,9.8,2141,-2,0,52,2,0,0,0,4,0,2,0,3,0.6,238156,0,-1,0,1,1178,480,0,0,169,Newcastle,Crystal Palace,Chelsea,Southampton,Leicester,2.5,2.3,0,1.6,2.4,2.2,1.8,2.2,2.1,2.1,1.8,2,54.4
Dominic,Calvert-Lewin,FWD,EVE,7700000,2,130,5.4,7.01298701298701E-07,1.68831168831169E-05,0,5994287,3,28,0,0,0,13,0,16.9,86623,7,1,130,-7,0.2,0,1.7,16,0,7,0,6,39.8,7932290,0,-1,0,3,2061,38410,-1,0,430,Chelsea,Burnley,Crystal Palace,Brighton,Tottenham,6.1,5.6,0,6.9,7.4,5.4,7.2,4.8,6.2,6.9,6,5.8,182.6
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,40265,0,0,0,0,0,0,0,0,289,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,27260,0,-1,0,0,0,189,0,0,0,Aston Villa,Liverpool,West Ham,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6200000,1,110,5,8.06451612903226E-07,1.7741935483871E-05,0,1010905,4,11,0,0,0,1,0,17.7,45415,7,0,110,-7,0.4,0,2.3,13,0,12,0,2,24.5,2824011,0,-1,0,1,1856,10454,0,0,473,Man Utd,Southampton,Fulham,Leicester,Leeds United F.C.,13,6.5,0,6.2,5.8,6.5,0,5.6,5.9,5.2,5.9,4.9,130.3
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,23071,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0.3,34378,0,-1,0,0,0,62,0,0,0,West Ham,Chelsea,Fulham,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,0,7,1,1.44927536231884E-07,1.01449275362319E-06,0,22837,1,1,0,0,0,0,0,1,210,-1,0,7,1,0,0,0,0,0,0,0,0,0.1,23971,0,-1,0,0,170,133,0,0,13,Crystal Palace,Arsenal,Aston Villa,Newcastle,Man Utd,0.6,0.5,0.5,0.5,0.5,0.5,0,0.6,0.5,0.5,0.5,0.5,12.9
Andy,Carroll,FWD,NEW,5100000,1,27,1.03846153846154,2.03619909502262E-07,5.29411764705882E-06,0,95839,1,8,0,0,0,1,0,5.3,439,-4,0,27,4,0.1,0,0.5,3,0,1,0,1,0.3,75267,0,-1,0,0,372,523,0,0,68,West Brom,Aston Villa,Brighton,Tottenham,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,27.1
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,6993,0,0,0,0,0,0,0,0,386,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,14547,0,-1,0,0,0,478,0,0,0,Man Utd,Southampton,Fulham,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,33877,0,0,0,0,0,0,0,0,102,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18844,0,-1,0,0,0,0,0,0,0,Crystal Palace,Arsenal,Aston Villa,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3900000,0,0,0,0,0,0,113374,0,0,0,0,0,0,0,0,545,-1,0,0,1,0,0,0,0,0,0,0,0,1,111113,0,-1,0,0,0,229,0,0,0,West Ham,Chelsea,Fulham,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,0,85,4,8E-07,1.7E-05,0,188700,5,24,0,0,0,0,0,17,2327,0,0,85,0,0.2,0,1.2,8,0,11,0,2,0.8,204880,0,-1,0,1,1822,87,0,0,408,Wolverhampton,Newcastle,Tottenham,Fulham,Liverpool,0,0,0,4.6,5.5,5.4,4.9,4.4,4.7,4.3,4.3,4,76.6
,Casilla,GLK,LEE,4200000,0,2,0.0769230769230769,1.83150183150183E-08,4.76190476190476E-07,0,137591,0,1,0,1,0,0,0,0.5,300,-3,0,2,3,0,0,0,0,0,0,0,0,0.8,30976,0,-1,0,0,90,114,0,0,12,West Ham,Chelsea,Fulham,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Timothy,Castagne,DEF,LEI,5700000,2,61,3.6,6.31578947368421E-07,1.07017543859649E-05,0,1799614,1,19,0,0,0,1,0,10.7,2594,2,0,61,-2,0.2,0,1.4,4,0,4,0,3,4.1,1719582,0,-1,0,2,1445,3151,0,0,292,Brighton,Sheffield United,Man City,West Ham,West Brom,4.2,3.7,0,4.7,4.6,4,3.9,3.3,3.2,4.6,3.7,3.2,63.3
,Cavaleiro,MID,FUL,5300000,3,66,2.5,4.71698113207547E-07,1.24528301886792E-05,0,36405,2,24,0,0,0,3,0,12.5,186,-2,0,66,2,0.3,1,1.8,4,0,6,0,0,0.1,32982,0,-1,0,1,1727,211,0,0,179,Liverpool,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,1.6,1.3,1.7,1.6,2,1.9,0,1.8,2.2,1.7,1.6,2,113.3
Edinson,Cavani,FWD,MUN,7900000,0,60,3.3,4.17721518987342E-07,7.59493670886076E-06,0,943303,1,9,0,0,0,6,0,7.6,19729,-1,0,60,1,0.1,0,0.8,6,0,4,0,2,2.3,1077349,0,-1,0,1,919,1641,0,0,222,Man City,West Ham,Brighton,Tottenham,Burnley,0,2.6,0,3.2,3.1,3,3.2,3.2,2.8,2.8,3,2.9,76.1
,Ceballos,MID,ARS,4700000,1,40,1.53846153846154,3.27332242225859E-07,8.51063829787234E-06,0,243553,3,14,0,0,0,0,0,8.5,241,-3,0,40,3,0.4,0,1.8,3,0,4,0,2,0.7,140878,0,-1,0,0,1117,109,0,0,230,Burnley,Tottenham,West Ham,Liverpool,Sheffield United,1.1,0.8,0.8,0.8,1.3,0.8,0.8,0.9,0.9,0.8,0.8,0.8,58.7
,Cedric,DEF,ARS,4600000,0,26,1,2.17391304347826E-07,5.65217391304348E-06,0,49327,1,7,0,0,0,0,0,5.7,796,-4,0,26,4,0.2,0,0.8,3,0,2,0,1,0.3,26642,0,-1,0,0,609,130,0,0,111,Burnley,Tottenham,West Ham,Liverpool,Sheffield United,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.5
,Chamberlain,MID,LIV,6300000,0,11,0.407407407407407,6.46678424456202E-08,1.74603174603175E-06,0,7021,0,5,0,0,0,0,0,1.7,57,-2,0,11,2,0.1,0,0.4,0,0,0,0,1,0,5132,0,-1,0,0,213,38,0,0,30,Fulham,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.8
Calum,Chambers,DEF,ARS,4500000,2,2,0.0769230769230769,1.70940170940171E-08,4.44444444444444E-07,0,3131,0,1,0,0,0,0,0,0.4,61,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,2928,0,-1,0,0,90,98,0,0,14,Burnley,Tottenham,West Ham,Liverpool,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,5
Kgaogelo,Chauke,MID,SOU,4400000,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0,700,0,-1,0,0,0,82,0,0,0,Sheffield United,Man City,Brighton,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5800000,0,98,4.9,8.44827586206897E-07,1.68965517241379E-05,0,3045369,3,18,0,0,0,2,0,16.9,17774,3,0,98,-3,0.4,0,2.2,7,0,9,0,4,12.8,3703578,0,-1,0,1,1666,7313,0,0,395,Everton,Leeds United F.C.,West Brom,Crystal Palace,Brighton,4.6,5.5,0,6.6,5.6,5.9,6.4,6.3,6.2,6.4,5.6,6.6,101.9
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,799,0,-1,0,0,0,0,0,0,0,Man City,West Ham,Brighton,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4700000,1,13,0.481481481481481,1.02442868400315E-07,2.76595744680851E-06,0,7087,1,2,0,0,0,0,0,2.8,26,-3,0,13,3,0.2,0,1,0,0,2,0,0,0,3195,0,-1,0,0,301,19,0,0,56,Brighton,Sheffield United,Man City,West Ham,West Brom,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.5
Andreas,Christensen,DEF,CHE,4700000,6,34,1.25925925925926,2.67927501970055E-07,7.23404255319149E-06,0,29544,1,11,0,0,0,0,0,7.2,696,-3,0,34,3,1.2,0,5.8,5,0,4,0,0,0.5,37767,0,-1,0,1,909,10088,0,1,200,Everton,Leeds United F.C.,West Brom,Crystal Palace,Brighton,0.6,0.6,0,0.9,0.6,0.7,0.8,0.8,1,0.9,0.7,0.9,26.3
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,10219,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0,745,0,-1,0,0,0,0,0,0,0,Liverpool,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
Carney,Chukwuemeka,MID,AVL,4500000,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,-1,0,0,0,15,0,0,0,Wolverhampton,Newcastle,Tottenham,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,8,39,2.4,5.33333333333333E-07,8.66666666666667E-06,0,52580,3,25,0,0,0,1,0,8.7,212,0,0,39,0,0.6,0,2.8,2,0,3,0,0,0.2,57906,0,-1,0,0,1384,751,0,0,222,West Brom,Aston Villa,Brighton,Tottenham,Burnley,2.3,2.4,2,2,1.8,2.6,2.6,2.4,2.2,3,2.3,2.3,44.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,0,0,0,0,Leicester,Southampton,Newcastle,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Leighton,Clarkson,MID,LIV,4500000,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,-1,0,0,0,5,0,0,0,Fulham,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,CRY,4500000,0,28,1.03703703703704,2.30452674897119E-07,6.22222222222222E-06,0,55316,2,22,0,0,0,0,0,6.2,450,0,0,28,0,0.1,0,0.3,0,0,2,0,1,0.1,59916,0,-1,0,0,1145,8,0,0,172,Tottenham,West Brom,Everton,Chelsea,Southampton,0,0.7,0,0.5,0.5,0.5,0.5,0.9,0.5,0.7,0.7,0.7,27.2
Conor,Coady,DEF,WOL,4800000,9,83,3.1,6.45833333333333E-07,1.72916666666667E-05,0,731805,4,36,0,0,0,1,0,17.3,2398,-2,0,83,2,1.1,0,5.2,6,0,8,0,0,4.6,432384,0,-1,0,0,2403,7180,0,0,441,Aston Villa,Liverpool,West Ham,Fulham,Sheffield United,3.3,3.8,0,3.8,3.2,3.5,3.1,3.2,3.3,2.6,2.7,3.6,62.9
Seamus,Coleman,DEF,EVE,4800000,0,31,1.19230769230769,2.48397435897436E-07,6.45833333333333E-06,0,259325,0,15,0,0,0,0,0,6.5,1725,-2,0,31,2,0.3,0,1.3,1,0,2,0,1,0.7,223874,0,-1,0,0,881,72,0,0,175,Chelsea,Burnley,Crystal Palace,Brighton,Tottenham,0.6,0.6,0,0.6,0.8,0.6,1,0.6,0.9,0.6,0.9,1.1,34.7
Aaron,Connolly,FWD,BHA,5200000,0,36,1.38461538461538,2.66272189349112E-07,6.92307692307692E-06,0,108571,0,15,0,0,0,2,0,6.9,520,-3,0,36,3,0.1,0,0.5,2,0,1,0,1,0.3,83155,0,-1,0,0,715,38,0,0,87,Leicester,Southampton,Newcastle,Man Utd,Everton,0,0.7,1,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.8,45
Liam,Cooper,DEF,LEE,4300000,1,52,2.5,5.81395348837209E-07,1.2093023255814E-05,0,95284,3,38,0,0,0,1,0,12.1,487,-2,0,52,2,0.7,0,3,2,0,5,0,0,0.4,68221,0,-1,0,0,1871,642,0,0,413,West Ham,Chelsea,Fulham,Sheffield United,Man City,2.6,1.9,2.6,2.3,2.9,2.5,2.3,2.3,2,2,1.7,2.5,82.9
Theo,Corbeanu,MID,WOL,4500000,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,-1,0,0,0,23,0,0,0,Aston Villa,Liverpool,West Ham,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,5000000,0,18,0.666666666666667,1.33333333333333E-07,3.6E-06,0,11573,1,12,0,0,0,0,0,3.6,41,0,0,18,0,0.4,0,1.8,0,0,2,0,0,0,11101,0,-1,0,0,735,12,0,0,74,Arsenal,Everton,Southampton,Newcastle,Man Utd,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.9
,Costa,MID,LEE,5000000,1,55,2.11538461538462,4.23076923076923E-07,1.1E-05,0,1052504,0,21,0,0,0,3,0,11,923,-5,0,55,5,0.6,0,2.8,2,0,2,0,4,2.2,1057270,1,-1,0,1,897,421,0,0,142,West Ham,Chelsea,Fulham,Sheffield United,Man City,1.3,1.3,1.6,2.3,1.1,1.1,1.1,1.6,1.1,1.8,1.3,1.6,58.5
