FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kyle,Edwards,MID,WBA,4900000,0,2,1,2.04081632653061E-07,4.08163265306122E-07,0,945,0,2,0,0,0,0,0,0.4,82,-1,1,2,1,0.1,0,0.7,0,0,0,0,0,0,285,0,-1,0,0,41,31,-1,0,6,Chelsea,Southampton,Burnley,Brighton,Fulham,0.5,0.5,0.5,0.9,0.8,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5
John,Egan,DEF,SHU,4900000,0,-2,-1,-2.04081632653061E-07,-4.08163265306122E-07,0,591432,1,3,0,0,0,0,0,-0.4,36427,-1,0,-2,1,-0.1,0,-0.7,0,0,0,0,0,6.8,23126,0,-1,0,0,101,314,0,1,-1,Leeds United F.C.,Arsenal,Fulham,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Anwar,El Ghazi,MID,AVL,6000000,0,0,0,0,0,0,4424,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1750,0,-1,0,0,0,163,0,0,0,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed,El Mohamady,DEF,AVL,4500000,0,0,0,0,0,0,9633,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4280,0,-1,0,0,0,228,0,0,0,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,3945,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1579,0,-1,0,0,0,137,0,0,0,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4500000,0,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,59157,0,0,0,0,0,0,0,0.7,4469,0,0,3,0,0.2,0,1,0,0,1,0,0,1.6,118461,0,-1,0,0,90,2602,0,0,15,Liverpool,Sheffield United,Man City,Leicester,Man Utd,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.4,0.8,0.8,1,0.8,1.7,1,0.8,0.8,0.8,0.8,1.7,1,0.8,0.8,0.8,0.9,0.8,0.9,0.8,1.2,0.8,0.8,2.2,0.8,1.6,0.8,0.8,3.2
,Emerson,DEF,CHE,4900000,0,0,0,0,0,0,4992,0,0,0,0,0,0,0,0,550,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1176,0,-1,0,0,0,138,0,0,0,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,14371,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9982,0,-1,0,0,0,10,0,0,0,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,2,2,1,1.81818181818182E-07,3.63636363636364E-07,0,2680,0,1,0,0,0,0,0,0.4,334,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0.1,2358,0,-1,0,0,79,488,0,0,6,Man City,West Ham,Aston Villa,Arsenal,Leeds United F.C.,0,0.5,0.7,0.5,0.5,0.5,1.2,0.5,0.7,0.5,0.5,0.8,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.7,1.1,0.5,0.9,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,1.1,0.5,1.3
Eberechi,Eze,MID,CRY,6000000,2,4,2,3.33333333333333E-07,6.66666666666667E-07,0,18612,0,3,0,0,0,0,0,0.7,1680,0,0,4,0,0.2,0,1.3,0,0,0,0,0,0.5,9581,0,-1,0,0,98,1043,0,0,19,Everton,Chelsea,Brighton,Fulham,Wolverhampton,1,1.8,1,1.8,2,1,1,1,1.1,1,1,1,1.1,1,1.9,1.1,1,1,1,3,1,1.5,2,1.4,1.6,1,1,1.1,1,1,1,1,1.4,1.8,1,1,8.1
Lukasz,Fabianski,GLK,WHU,5000000,7,9,3,6E-07,1.8E-06,0,29660,0,4,0,4,0,0,0,1.8,1707,0,0,9,0,0.6,0,3,0,0,1,0,0,1.4,5270,0,-1,0,0,270,654,0,0,47,Wolverhampton,Leicester,Tottenham,Man City,Liverpool,1.5,2.5,4,2.3,4.5,1.5,3.7,3.6,2.8,1.8,2.8,4.5,1.5,1.6,1.7,1.5,1.6,3.1,2.9,4.2,3.6,2.7,1.5,3.1,1.5,3.6,1.5,4.5,1.5,4.5,1.5,2.3,1.5,3.8,3.3,1.5,2.8
,Fabinho,MID,LIV,5500000,0,7,3.5,6.36363636363636E-07,1.27272727272727E-06,0,38125,0,1,0,0,0,0,0,1.3,3146,0,0,7,0,0.4,0,2.3,0,0,1,0,1,1.5,27615,0,-1,0,0,122,3023,0,0,34,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,1.8,4,3.9,2.9,1.8,1.9,1.8,5.2,1.8,5.2,1.8,1.9,1.8,5.2,3.4,2.3,1.8,4.8,3.7,1.8,1.8,3,1.8,4.4,2.2,5.2,1.8,3.9,2.7,2.2,1.8,2,2.8,3.8,3.5,1.8,3
,Fabio Silva,FWD,WOL,5500000,1,2,1,1.81818181818182E-07,3.63636363636364E-07,0,45414,0,3,0,0,0,0,0,0.4,4167,0,0,2,0,0.1,0,0.7,0,0,0,0,0,1,17464,0,-1,0,0,40,836,0,0,3,West Ham,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.8,0.5,0.5,0.7,0.5,0.8,1.3,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.6,0.5,1.5,0.5,0.5,1.1,0.5,1.4,0.5,0.5,5.6
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,17722,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,1.9,13190,0,-1,0,0,0,829,0,0,0,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6300000,0,2,1,1.58730158730159E-07,3.17460317460317E-07,0,18529,0,0,0,0,0,0,0,0.3,1267,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,0.3,3482,0,-1,0,0,2,340,0,0,8,Wolverhampton,Leicester,Tottenham,Man City,Liverpool,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,1.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5
Nathan,Ferguson,DEF,CRY,4000000,0,0,0,0,0,0,39085,0,0,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,1.3,13837,0,-1,0,0,0,636,0,0,0,Everton,Chelsea,Brighton,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,10500000,12,14,7,6.66666666666667E-07,1.33333333333333E-06,0,458405,1,5,0,0,0,1,0,1.3,29901,0,0,14,0,0.7,0,7,3,0,0,0,1,20.3,658794,0,-1,0,1,180,52550,0,0,53,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,10.5,5,10.5,5.4,6.8,8.6,7.1,7.6,8.1,5.7,9,6.9,6.9,6.1,9.9,10.5,8.1,9.6,8.5,10.1,7.3,8.4,5.8,10.5,4.4,6.4,4.4,5.9,10.3,9.2,5.2,5.6,8.7,5.2,8.5,10.5,24.9
,Fernandes,MID,TOT,4900000,0,0,0,0,0,0,2869,0,0,0,0,0,0,0,0,218,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,821,0,-1,0,0,0,83,0,0,0,Newcastle,Man Utd,West Ham,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,5000000,2,9,3,6E-07,1.8E-06,0,29270,0,4,0,0,0,0,0,1.8,2237,0,0,9,0,0.6,0,3,0,0,1,0,0,1.3,13580,0,-1,0,0,270,1144,0,0,56,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,4.5,1.5,1.5,4.5,1.5,2.2,1.5,3.7,4.5,1.5,2.4,1.5,3.7,1.5,1.5,4.2,3.7,1.5,2.3,1.5,1.5,4.5,4.1,1.5,3.9,1.5,4.3,1.5,2.9,1.5,4.5,1.5,3.1,1.5,1.5,4.1,7.6
,Fernandinho,DEF,MCI,5500000,1,3,1.5,2.72727272727273E-07,5.45454545454545E-07,0,18446,0,2,0,0,0,0,0,0.5,2566,0,0,3,0,0.3,0,1.5,0,0,0,0,0,1.5,30189,0,-1,0,0,140,2224,0,0,17,Leicester,Leeds United F.C.,Arsenal,West Ham,Sheffield United,0.8,0.8,0.8,1,1.1,1.3,1.2,0.8,0.8,1,0.8,0.8,0.8,0.8,1.7,0.8,1.3,0.9,1.2,0.8,1.8,0.8,0.8,0.8,1.3,1,0.8,0.8,0.8,1.4,0.8,0.8,0.8,2.2,1.1,0.8,7.3
Sam,Field,MID,WBA,4900000,1,2,1,2.04081632653061E-07,4.08163265306122E-07,0,789,0,1,0,0,0,0,0,0.4,58,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0,260,0,-1,0,0,16,17,0,0,9,Chelsea,Southampton,Burnley,Brighton,Fulham,0.5,0.5,0.5,0.9,0.8,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
Roberto,Firmino,FWD,LIV,9400000,0,6,3,3.19148936170213E-07,6.38297872340426E-07,0,117786,1,3,0,0,0,0,0,0.6,6020,-1,0,6,1,0.2,0,2,0,0,1,0,1,3.1,29310,0,-1,0,0,175,5556,0,0,31,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,1.5,1.7,2.8,2.3,1.5,3.2,1.5,4.5,1.5,4.5,1.7,2.6,2.5,4.5,2.6,2.2,2.5,4.5,3.3,1.5,2.2,3,1.5,3.7,2.7,4.5,1.5,3.2,1.5,2.7,1.5,3.6,2.1,4.5,3.3,2.1,15.8
John,Fleck,MID,SHU,5900000,0,4,2,3.38983050847458E-07,6.77966101694915E-07,0,15692,0,3,0,0,0,0,0,0.7,1811,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,0.4,4587,0,-1,0,0,152,174,0,0,20,Leeds United F.C.,Arsenal,Fulham,Liverpool,Man City,1,1.3,1.2,1.2,1,2.1,1,1.3,1,1.1,1,2.3,1,1.2,1,1,1,1,1,1,1,1.2,2.1,1,1.6,1,1.6,1,1,2.3,1,1.9,1,1.3,3,1.3,6.5
Phil,Foden,MID,MCI,6600000,2,11,5.5,8.33333333333333E-07,1.66666666666667E-06,0,135284,0,4,0,0,0,1,0,1.7,15670,1,-1,11,-1,0.8,0,5.5,2,0,0,0,0,8,387806,0,-1,0,0,153,43070,1,0,42,Leicester,Leeds United F.C.,Arsenal,West Ham,Sheffield United,3.5,3.5,4.7,5.7,7,3.8,7.5,6.6,6.3,3.1,4.9,5.3,3.9,6.1,8.1,4,4.7,6,7.5,5.5,5.7,3.4,6,4.4,4.1,8.1,4.1,4.8,4.7,6.2,7.4,2.9,3.6,8.2,8.2,5.1,9.2
Wes,Foderingham,GLK,SHU,4500000,0,0,0,0,0,0,2515,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0.1,451,0,-1,0,0,0,25,0,0,0,Leeds United F.C.,Arsenal,Fulham,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6400000,9,13,4.3,6.71875E-07,2.03125E-06,0,2804,0,3,0,0,0,0,0,2,164,-1,0,13,1,0.7,0,4.3,0,0,1,0,2,0.1,875,0,-1,0,0,243,286,0,0,38,Wolverhampton,Leicester,Tottenham,Man City,Liverpool,2.2,4,6.1,2.2,4.8,3.4,5.7,4.1,2.2,3,2.2,6.4,2.2,4.5,5.1,2.4,3.6,2.5,2.2,5.1,6.4,4.3,2.2,2.5,2.3,2.7,2.2,6.4,2.2,6.4,2.2,4.6,2.5,6.4,5,4.2,7.3
Adam,Forshaw,MID,LEE,4900000,0,0,0,0,0,0,1199,0,0,0,0,0,0,0,0,48,-1,0,0,1,0,0,0,0,0,0,0,0,0,73,0,-1,0,0,0,3,0,0,0,Sheffield United,Man City,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,0,0,0,0,0,16408,0,0,0,0,0,0,0,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,1.9,81885,0,-1,0,0,0,5895,0,0,0,Burnley,West Brom,Chelsea,Everton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Fosu-Mensah,DEF,MUN,4500000,0,0,0,0,0,0,2979,1,2,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2753,0,-1,0,0,80,102,0,0,17,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4400000,0,0,0,0,0,0,3807,0,0,0,0,0,0,0,0,298,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,994,0,-1,0,0,0,100,0,0,0,Newcastle,Man Utd,West Ham,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5900000,0,1,0.5,8.47457627118644E-08,1.69491525423729E-07,0,41891,0,1,0,0,0,0,0,0.2,3782,-1,1,1,1,0.1,0,0.3,0,0,0,0,0,0.6,9001,0,-1,0,0,57,199,-1,0,3,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,0,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.9
,Fred,MID,MUN,5400000,1,1,1,1.85185185185185E-07,1.85185185185185E-07,0,4721,0,1,0,0,0,0,0,0.2,426,-1,0,1,1,0.1,0,0.5,0,0,0,0,0,0.1,1591,0,-1,0,0,25,159,0,0,4,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0.8,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.3
Ryan,Fredericks,DEF,WHU,4500000,1,4,1.3,2.88888888888889E-07,8.88888888888889E-07,0,16441,2,4,0,0,0,0,0,0.9,1419,0,0,4,0,0.3,0,1.3,0,0,0,0,1,0.5,7267,0,-1,0,0,228,355,0,0,43,Wolverhampton,Leicester,Tottenham,Man City,Liverpool,0,0.6,1.2,0.6,1.7,0.6,1.1,1,0.7,0.6,0.7,1.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,1.3,1,0.7,0.6,0.8,0.6,1,0.6,1.6,0.6,2,0.6,0.6,0.6,1.1,0.9,0.6,17.4
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,-1,0,0,0,15,0,0,0,Leeds United F.C.,Arsenal,Fulham,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,1,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,1642,0,1,0,0,0,0,0,0.2,248,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,2694,0,-1,0,0,10,378,0,0,3,Man City,West Ham,Aston Villa,Arsenal,Leeds United F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.6
Darnell,Furlong,DEF,WBA,4500000,3,5,1.7,3.77777777777778E-07,1.11111111111111E-06,0,2729,1,9,0,0,0,0,0,1.1,242,0,0,5,0,0.4,0,1.7,0,0,0,0,1,0.1,2348,0,-1,0,0,248,359,0,0,31,Chelsea,Southampton,Burnley,Brighton,Fulham,0.8,0.8,0.8,1.7,1.5,0.8,1.5,1.1,1.2,2.6,1.2,1.6,2.4,0.8,0.8,1.5,2.3,0.9,0.8,1.6,1.8,1.2,0.8,0.8,0.8,1.3,0.8,2.3,0.8,1,1.9,0.8,1.2,1.2,0.8,0.8,10.1
,Gabriel,DEF,ARS,5100000,0,17,8.5,1.66666666666667E-06,3.33333333333333E-06,0,175648,0,1,0,0,0,1,0,3.3,12984,1,0,17,-1,1.1,0,5.7,3,0,1,0,0,13.5,678475,0,-1,0,1,180,37279,0,0,52,Liverpool,Sheffield United,Man City,Leicester,Man Utd,12.8,9.7,12,5.8,12,10.1,9.4,7.4,12.8,8.7,8.3,9.1,7.4,12.8,12.8,10.9,4.9,8.8,10.1,12.8,12,7.7,10.1,11.4,10.7,5.5,12.8,8.2,12.4,7.7,4.2,12.8,8.4,12.8,11.6,4.4,12
Conor,Gallagher,MID,WBA,5500000,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,-1,0,0,0,61,0,0,0,Chelsea,Southampton,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4900000,0,0,0,0,0,0,8033,0,5,0,0,0,0,0,0,650,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3179,0,-1,0,0,90,605,0,0,17,Leicester,Leeds United F.C.,Arsenal,West Ham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
James,Garner,MID,MUN,4500000,0,0,0,0,0,0,2119,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1389,0,-1,0,0,0,86,0,0,0,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,98,-1,0,0,1,0,0,0,0,0,0,0,0,0,136,0,-1,0,0,0,8,0,0,0,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,0,0,0,0,0,5947,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1091,0,-1,0,0,0,76,0,0,0,Newcastle,Man Utd,West Ham,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-1,0,0,0,7,0,0,0,Crystal Palace,Brighton,Liverpool,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4400000,0,-3,-1.5,-3.40909090909091E-07,-6.81818181818182E-07,0,29312,0,8,0,0,0,0,0,-0.7,1511,-1,0,-3,1,-0.2,0,-1,0,0,0,0,0,0.4,2551,0,-1,0,0,135,83,0,1,11,Chelsea,Southampton,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Morgan,Gibbs-White,MID,WOL,5000000,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,-1,0,0,0,13,0,0,0,West Ham,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,7257,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1337,0,-1,0,0,0,182,0,0,0,Southampton,Newcastle,West Brom,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4500000,0,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0.1,378,0,-1,0,0,0,41,0,0,0,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,0,0,0,0,0,4195,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1425,0,-1,0,0,0,104,0,0,0,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,6900000,1,1,0.5,7.2463768115942E-08,1.44927536231884E-07,0,43824,0,0,0,0,0,0,0,0.1,3062,-1,0,1,1,0,0,0.3,0,0,0,0,0,0.9,6403,0,-1,0,0,17,444,0,0,3,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,0.4,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8
Joseph,Gomez,DEF,LIV,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,165252,0,3,0,0,0,0,0,0.2,11950,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,2.7,20731,0,-1,0,0,90,684,0,0,13,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,0,0.9,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.7,0.5,0.6,0.5,1.5,0.5,0.5,0.5,0.8,0.7,0.5,0.5,0.5,0.5,0.7,0.5,1.2,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.6,0.5,0.5,2
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,-1,0,0,0,24,0,0,0,Southampton,Newcastle,West Brom,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4500000,0,0,0,0,0,0,18747,0,0,0,0,0,0,0,0,1617,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3580,0,-1,0,0,0,178,0,0,0,Crystal Palace,Brighton,Liverpool,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5400000,0,0,0,0,0,0,7120,0,0,0,0,0,0,0,0,735,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1206,0,-1,0,0,0,17,0,0,0,Man City,West Ham,Aston Villa,Arsenal,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
