FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Adam,Lallana,MID,BHA,6200000,3,15,1.9,3.06451612903226E-07,2.41935483870968E-06,0,66892,0,7,0,0,0,0,0,2.4,408,-3,0,15,3,0.4,0,2.5,0,0,2,0,0,0.4,10224,0,-1,0,0,470,261,0,0,63,Burnley,Aston Villa,Liverpool,Southampton,Leicester,1.1,1.4,1,1.1,2,1.5,1.5,1.2,1,1,1,1.8,1.2,1,1,2,1,1,1.3,1,1,1,1.5,1.1,1.2,2,1,1.3,1,1,1.4,26.5
Erik,Lamela,MID,TOT,5800000,0,8,1.14285714285714,1.97044334975369E-07,1.37931034482759E-06,0,16737,1,4,0,0,0,0,0,1.4,584,-2,0,8,2,0.1,0,0.8,0,0,0,0,1,0.1,9570,0,-1,0,0,187,9,0,0,30,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,1,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.7,0.6,0.9,0.6,0.6,1,14.9
Tariq,Lamptey,DEF,BHA,4700000,6,29,3.6,7.65957446808511E-07,6.17021276595745E-06,0,323287,2,12,0,0,0,1,0,6.2,2431,2,0,29,-2,1,0,4.5,2,0,1,0,3,12,974502,0,-1,0,0,630,30460,0,0,123,Burnley,Aston Villa,Liverpool,Southampton,Leicester,3,5.2,4.6,2.7,5.2,3.9,3,4.3,3.6,3.7,5.1,4.3,3.5,2,4.8,4.8,3,4.3,3.9,2.1,2.4,2.3,5.4,2.7,3.6,4,2,4.2,3.6,4.4,4.5,39.8
Henri,Lansbury,MID,AVL,4400000,0,0,0,0,0,0,13629,0,0,0,0,0,0,0,0,214,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4380,0,-1,0,0,0,9,0,0,0,Arsenal,Brighton,West Ham,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,1,7,1,1.5625E-07,1.09375E-06,0,6036,1,0,0,0,0,1,0,1.1,244,-1,0,7,1,0.3,0,1.8,0,0,0,0,0,0.1,6679,0,-1,0,0,33,142,0,0,24,Fulham,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,6.1
Aymeric,Laporte,DEF,MCI,6000000,1,11,1.83333333333333,3.05555555555556E-07,1.83333333333333E-06,0,225933,1,2,0,0,0,0,0,1.8,1085,0,0,11,0,0.4,0,2.2,2,0,1,0,0,2.7,67446,0,-1,0,0,270,1620,0,0,47,Liverpool,Tottenham,Burnley,Fulham,Man Utd,1.8,1.4,1.1,1.3,2.7,1.5,0.9,0.9,0.9,1.1,1,1.7,1.3,1.1,1.8,1.7,0.9,1.6,1.4,1.8,1.3,1.4,2,0.9,2,0.9,1.3,0.9,1.2,1.3,0.9,5.4
Jamaal,Lascelles,DEF,NEW,4400000,1,13,1.9,4.31818181818182E-07,2.95454545454545E-06,0,183713,1,12,0,0,0,0,0,3,1904,-1,0,13,1,0.3,0,1.2,0,0,1,0,0,1.9,72223,0,-1,0,0,627,512,0,0,96,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,1,1,1.6,2.3,1.3,1.8,1.1,2.5,1.7,1,1.6,1.9,1,1,1.6,1,1.4,2.8,1.2,1.5,1,1.5,1,2.1,1.2,2,1.2,2.3,1.9,1,1.6,14.6
Maxime,Le Marchand,DEF,FUL,4300000,0,1,0.142857142857143,3.32225913621262E-08,2.32558139534884E-07,0,8891,2,1,0,0,0,0,0,0.2,102,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,1437,0,-1,0,0,122,15,0,0,12,West Ham,Everton,Leicester,Man City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2365,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0,234,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,2970,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,-1,0,0,0,6,0,0,0,Tottenham,Man Utd,Sheffield United,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,0,5,0.714285714285714,1.58730158730159E-07,1.11111111111111E-06,0,60631,0,3,0,0,0,0,0,1.1,646,0,0,5,0,0.2,0,1,0,0,0,0,0,0.4,9408,0,-1,0,0,152,10,0,0,23,West Ham,Everton,Leicester,Man City,Liverpool,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5.6
Bernd,Leno,GLK,ARS,5000000,0,26,3.7,7.4E-07,5.2E-06,0,326320,0,7,0,18,0,0,0,5.2,3922,0,0,26,0,0.6,0,3,2,0,2,0,0,9.3,371775,0,-1,0,1,630,3748,0,0,138,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,3.2,4.4,3.9,4.2,3.2,2.9,2.9,2.6,4,4,4.6,2.5,2.4,4,4.3,5.3,2.1,4.6,5.4,5,2.1,4.5,4.8,4.1,3.7,2.9,3.8,4.1,3.7,4.1,3,14.4
Jamal,Lewis,DEF,NEW,4300000,1,13,1.6,3.72093023255814E-07,3.02325581395349E-06,0,200881,3,12,0,0,0,0,0,3,3208,-2,0,13,2,0.3,0,1.2,1,0,1,0,0,2.1,213702,0,-1,0,0,651,2560,0,0,100,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,0.8,0.8,1.2,1.8,1,1.4,0.8,2,1.3,0.8,1.2,1.4,0.8,0.8,1.2,0.8,1,2.4,0.9,1.2,0.8,1.2,0.8,1.6,0.9,1.6,0.9,1.8,1.5,0.8,1.2,22.1
Victor,Lindelof,DEF,MUN,4900000,2,14,2.3,4.69387755102041E-07,2.85714285714286E-06,0,85872,0,8,0,0,0,0,0,2.9,1880,-1,0,14,1,0.6,0,3,0,0,1,0,0,1.2,36627,0,-1,0,0,540,1086,0,0,100,Everton,West Brom,Southampton,West Ham,Man City,1.6,1.4,1.3,2.5,2.1,2.3,1.2,3.1,1.4,1.2,2.3,2.8,1.2,2.7,1.2,1.2,2.3,1.2,2,3.3,1.3,2.3,1.2,2.4,1.2,2.5,1.9,3.1,1.2,1.2,2.4,12.7
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,13320,0,0,0,0,0,0,0,0,149,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3888,0,-1,0,0,0,28,0,0,0,Everton,West Brom,Southampton,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4800000,2,12,1.5,3.125E-07,2.5E-06,0,9947,2,17,0,0,0,0,0,2.5,102,-2,0,12,2,0.3,0,1.2,0,0,1,0,0,0.1,3891,1,-1,0,0,656,30,0,0,52,Tottenham,Man Utd,Sheffield United,Crystal Palace,Newcastle,0.8,0.8,1.2,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1.2,0.8,0.8,1.2,0.8,0.8,0.8,0.9,0.8,0.9,1.2,0.8,0.9,0.8,0.8,0.8,1,12.7
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,2520,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,2543,0,-1,0,0,0,9,0,0,0,Crystal Palace,Arsenal,Everton,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,GLK,TOT,5500000,6,27,3.4,6.18181818181818E-07,4.90909090909091E-06,0,205398,0,9,0,17,0,0,0,4.9,5152,0,0,27,0,0.8,0,4.5,2,0,2,0,0,5.6,209743,0,-1,0,0,720,1116,0,0,126,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,4,3.5,3.6,2.6,4,4.8,1.7,4.2,2.5,1.7,5.1,4,3.5,3.9,1.7,2.8,5.1,4.4,2.1,3.3,4.5,1.8,3.8,2.9,2.9,4,2.1,4.3,2.7,2.1,5.1,10.8
Giovani,Lo Celso,MID,TOT,6900000,1,6,0.857142857142857,1.24223602484472E-07,8.69565217391304E-07,0,33025,1,1,0,0,0,0,0,0.9,206,-1,0,6,1,0.1,0,0.8,0,0,1,0,0,0.4,5226,0,-1,0,0,184,112,0,0,19,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,17.8
Ruben,Loftus-Cheek,MID,FUL,5900000,0,7,1,1.69491525423729E-07,1.1864406779661E-06,0,12736,1,4,0,0,0,0,0,1.2,341,-1,0,7,1,0.2,0,1.2,0,0,1,0,0,0.2,8736,0,-1,0,0,220,79,0,0,31,West Ham,Everton,Leicester,Man City,Liverpool,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.8
Kevin,Long,DEF,BUR,4500000,0,11,1.8,4E-07,2.44444444444444E-06,0,10327,2,12,0,0,0,0,0,2.4,390,0,0,11,0,0.4,0,2,1,0,1,0,0,0.2,8920,0,-1,0,0,540,65,0,0,76,Brighton,Crystal Palace,Man City,Everton,Arsenal,1.5,1.3,2.4,0.9,1.8,2.2,1,1.7,0.9,0.9,1.9,1.7,0.9,1.3,1.6,0.9,1.5,1.1,1.6,1,1,0.9,0.9,0.9,2.7,1.6,1,1.5,0.9,1.4,1.5,12.2
Shane,Long,FWD,SOU,5200000,1,6,0.857142857142857,1.64835164835165E-07,1.15384615384615E-06,0,86219,0,3,0,0,0,0,0,1.2,962,-3,0,6,3,0.2,0,0.8,0,0,0,0,0,0.7,27097,0,-1,0,0,32,653,0,0,12,Newcastle,Wolverhampton,Man Utd,Brighton,Sheffield United,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.8
Ademola,Lookman,MID,FUL,5000000,0,15,3,6E-07,3E-06,0,15293,1,4,0,0,0,1,0,3,1409,0,0,15,0,0.7,1,3.5,3,0,1,0,0,0.5,49346,0,-1,0,0,382,985,0,0,48,West Ham,Everton,Leicester,Man City,Liverpool,2.2,2.6,3.5,2,1.9,2.2,2.9,2.6,2.7,3.6,1.5,1.8,2.6,2.5,1.5,2.2,2.2,3.4,1.5,1.6,1.9,1.8,2.6,2.5,2.6,1.5,2.3,2.6,1.9,2.8,2.2,37.3
Jonas,Lossl,GLK,EVE,4400000,0,0,0,0,0,0,5987,0,0,0,0,0,0,0,0,75,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1946,0,-1,0,0,0,17,0,0,0,Man Utd,Fulham,Leeds United F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,0,3,0.428571428571429,9.74025974025974E-08,6.81818181818182E-07,0,3272,0,5,0,0,0,0,0,0.7,30,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.1,851,0,-1,0,0,188,57,0,0,10,Chelsea,West Ham,West Brom,Leicester,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
Matthew,Lowton,DEF,BUR,4400000,6,9,1.5,3.40909090909091E-07,2.04545454545455E-06,0,7574,0,4,0,0,0,0,0,2,55,-1,0,9,1,0.5,0,2.2,0,0,1,0,0,0.1,2044,0,-1,0,0,270,259,0,0,53,Brighton,Crystal Palace,Man City,Everton,Arsenal,1.1,1,1.8,0.8,1.4,1.7,0.8,1.3,0.8,0.8,1.5,1.3,0.8,1,1.2,0.8,1.1,0.8,1.2,0.8,0.8,0.8,0.8,0.8,2.2,1.2,0.8,1.1,0.8,1.1,1.1,6.7
,Lucas Moura,MID,TOT,6800000,1,17,2.42857142857143,3.57142857142857E-07,2.5E-06,0,150632,0,5,0,0,0,1,0,2.5,1843,-2,0,17,2,0.1,0,0.8,1,0,1,0,0,1.4,71871,0,-1,0,0,351,454,0,0,35,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,2.3,1.2,2.1,1.2,1.4,1.5,1.2,2.1,1.4,1.2,2.3,3.1,1.2,2.3,1.2,1.5,1.8,2,1.2,1.2,2.3,1.2,2.5,1.2,2,2.4,1.8,2.9,1.2,1.2,3,20.5
John,Lundstram,MID,SHU,5100000,2,11,1.4,2.74509803921569E-07,2.15686274509804E-06,0,606208,3,12,0,0,0,0,0,2.2,4565,-4,1,11,4,0.3,1,1.5,0,0,1,0,0,3.2,34668,0,-1,0,0,623,265,-1,0,63,Chelsea,West Ham,West Brom,Leicester,Southampton,0.7,0.7,0.8,0.7,0.7,0.7,0.8,0.7,1.3,0.7,0.7,0.7,0.9,0.7,0.8,0.7,0.7,0.9,0.7,0.7,1.2,0.7,1.1,0.7,0.7,0.7,0.8,0.7,0.7,0.9,0.7,33.6
Alexis,Mac Allister,MID,BHA,5300000,0,11,1.57142857142857,2.96495956873315E-07,2.07547169811321E-06,0,3748,0,1,0,0,0,1,0,2.1,91,-2,0,11,2,0.5,0,2.8,3,0,0,0,0,0.1,2240,0,-1,0,0,43,38,0,0,29,Burnley,Aston Villa,Liverpool,Southampton,Leicester,0.8,1,0.8,0.8,1.5,1.1,1.1,0.8,0.8,0.8,0.8,1.3,0.9,0.8,0.8,1.5,0.8,0.8,1,0.8,0.8,0.8,1.1,0.8,0.9,1.5,0.8,0.9,0.8,0.8,1,5.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,38602,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,1.3,97341,0,-1,0,0,0,1537,0,0,0,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7000000,3,22,3.14285714285714,4.48979591836735E-07,3.14285714285714E-06,0,229331,1,3,0,0,0,1,0,3.1,7936,0,0,22,0,0.4,0,2.5,1,0,2,0,2,2.2,250069,0,-1,0,0,268,1029,0,0,64,Wolverhampton,Liverpool,Fulham,Sheffield United,Brighton,1.6,2.5,1.6,4.6,1.6,1.6,3.7,1.6,2.4,3.9,1.6,1.6,3.2,1.6,3.8,3.4,1.6,3.6,1.6,3.6,2,4.6,1.6,3.2,1.6,1.6,2.8,1.6,3.8,3.3,1.6,14.9
Harry,Maguire,DEF,MUN,5400000,2,21,3,5.55555555555556E-07,3.88888888888889E-06,0,182034,2,14,0,0,0,1,0,3.9,2533,-1,0,21,1,0.8,0,4.5,1,0,1,0,1,3.1,107974,0,-1,0,1,630,3393,0,0,123,Everton,West Brom,Southampton,West Ham,Man City,2.4,2.2,2.1,3.7,3,3.4,1.5,4.4,2.1,1.6,3.4,4.1,1.6,3.9,1.5,1.5,3.4,1.5,3.1,4.5,2.1,3.4,1.5,3.5,1.6,3.7,2.8,4.4,1.5,1.9,3.6,27.8
Riyad,Mahrez,MID,MCI,8300000,0,22,4.4,5.30120481927711E-07,2.65060240963855E-06,0,434857,0,7,0,0,0,1,0,2.7,8220,-2,0,22,2,0.2,0,2,2,0,2,0,1,2.6,454174,0,-1,0,1,430,1783,0,0,74,Liverpool,Tottenham,Burnley,Fulham,Man Utd,3.4,4.9,4.5,4.9,5.1,5.1,3.6,3.8,4.2,4.3,3.9,4,4.7,5.6,6.2,3.2,2.7,4.8,3.8,2.7,5,4.4,6.1,3.3,4.8,4.5,3.1,3.3,5.2,4.8,4.5,42.9
Ainsley,Maitland-Niles,DEF,ARS,4800000,0,9,1.28571428571429,2.67857142857143E-07,1.875E-06,0,115090,0,3,0,0,0,0,0,1.9,1249,-2,0,9,2,0,0,0.2,0,0,1,0,0,1.1,46141,0,-1,0,0,187,183,0,0,35,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,0.6,0.9,0.7,0.8,0.6,0.6,0.6,0.6,0.7,0.7,0.9,0.6,0.6,1,0.8,1.2,0.6,1.2,1.2,1.1,0.6,0.9,1,0.8,0.7,0.6,0.7,0.8,0.7,0.8,0.6,3.2
Sadio,Mane,MID,LIV,12000000,5,46,6.6,5.5E-07,3.83333333333333E-06,0,979135,2,9,0,0,0,4,0,3.8,9220,0,0,46,0,0.4,0,5.2,4,0,1,0,3,9.3,705950,0,-1,0,1,619,4060,0,0,147,Man City,Leicester,Brighton,Wolverhampton,Fulham,6.6,5.5,8.1,8.3,8.3,5.7,5.4,9.3,8.6,6.3,8.1,5.7,8.2,7.2,7.7,6.9,9.8,8.5,8.8,9,7.6,6.7,8,5.5,9.4,7.5,8.4,8.5,7.9,9.8,7.7,71.8
Javier,Manquillo,DEF,NEW,4400000,0,9,1.28571428571429,2.92207792207792E-07,2.04545454545455E-06,0,22291,1,5,0,0,0,0,0,2,510,-1,0,9,1,0,0,0,0,0,1,0,0,0.3,13293,0,-1,0,0,305,13,0,0,51,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,0.6,0.6,0.8,1.3,0.7,1,0.6,1.4,0.9,0.6,0.8,1,0.6,0.6,0.8,0.6,0.7,1.8,0.6,0.8,0.6,0.8,0.6,1.1,0.6,1.1,0.6,1.3,1,0.6,0.8,8
Fernando,Marcal,DEF,WOL,4800000,1,9,1.28571428571429,2.67857142857143E-07,1.875E-06,0,34348,1,1,0,0,0,0,0,1.9,264,-2,0,9,2,0.2,0,0.8,0,0,1,0,0,0.1,22479,0,-1,0,0,134,15,0,0,34,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,1.1,0.6,0.9,1,0.6,0.6,1,0.6,1.7,0.7,0.6,0.9,0.6,0.7,0.8,0.6,0.6,0.6,0.6,1.1,1.1,1.3,0.8,0.7,0.6,0.6,0.7,0.6,0.7,0.6,1.1,4.4
Solomon,March,MID,BHA,5000000,0,26,3.7,7.4E-07,5.2E-06,0,76340,0,12,0,0,0,1,0,5.2,2846,0,0,26,0,0.4,0,2,2,0,2,0,1,0.9,131461,0,-1,0,0,570,1069,0,0,113,Burnley,Aston Villa,Liverpool,Southampton,Leicester,3.2,3.9,2.3,3.3,5,4.1,4.2,3.4,2.9,3.1,3.1,4.7,3.6,1.8,2.6,5.1,1.8,2.8,3.8,1.8,2.9,2.7,4.1,3.3,3.5,5.1,2.2,3.6,2.7,2.4,3.9,40.2
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,277,0,-1,0,0,0,6,0,0,0,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8700000,2,7,1.8,2.06896551724138E-07,8.04597701149425E-07,0,1087915,0,11,0,0,0,0,0,0.8,2951,-3,0,7,3,0.1,0,0.5,0,0,0,0,1,3.8,520675,0,-1,0,0,287,4843,0,1,6,Everton,West Brom,Southampton,West Ham,Man City,1.5,1,1.1,1.2,0.9,2,0.9,2.3,0.9,0.9,1.8,1.6,1,1.5,0.9,0.9,1.7,0.9,1.3,1.4,0.9,1.7,0.9,2,0.9,2.2,0.9,1.8,0.9,0.9,1.1,8.6
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,139089,0,0,0,0,0,0,0,0,1929,0,0,0,0,0,0,0,0,0,0,0,0,7.4,130993,0,-1,0,0,0,2539,0,0,0,Fulham,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,0,0,0,0,0,2259,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0,728,0,-1,0,0,0,13,0,0,0,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,AVL,4800000,0,34,5.7,1.1875E-06,7.08333333333333E-06,0,346244,0,9,0,20,0,0,0,7.1,10095,3,0,34,-3,0.6,0,3,4,0,3,0,0,26.5,1708647,0,-1,1,0,540,11209,0,0,144,Arsenal,Brighton,West Ham,Newcastle,Wolverhampton,8.6,4.5,8.6,3.7,8.4,4.8,8,6.8,7.5,8.6,3.2,4.3,8.6,5.6,5.9,5.7,8,3.3,8.5,6,7.8,8.1,5.6,8.3,5.9,6.2,6.3,4.9,8,8.3,3.8,17.7
Arthur,Masuaku,DEF,WHU,4500000,6,28,4,8.88888888888889E-07,6.22222222222222E-06,0,51208,1,8,0,0,0,0,0,6.2,1306,0,0,28,0,0.5,0,2.2,3,0,3,0,1,1.7,142037,0,-1,0,1,625,3830,0,0,132,Fulham,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,4.3,4.4,3.8,4.5,4.8,5.2,4,3.5,2.6,3.1,4.7,3.8,4.4,5.4,5.8,4.4,3.8,2.6,5.5,2.6,6,4.4,4.7,2.7,4.2,3.1,5.4,3.4,4.3,4.4,3.4,29.3
Juan,Mata,MID,MUN,5900000,2,8,1.33333333333333,2.25988700564972E-07,1.35593220338983E-06,0,8550,0,2,0,0,0,0,0,1.4,224,-1,0,8,1,0.3,0,2,0,0,0,0,1,0.1,5641,0,-1,0,0,228,256,0,0,38,Everton,West Brom,Southampton,West Ham,Man City,0.7,0.7,0.7,0.8,0.7,1.3,0.7,1.3,0.7,0.7,1,0.7,0.7,0.9,0.7,0.7,0.9,0.7,0.8,0.7,0.7,0.7,0.7,0.9,0.7,1.2,0.7,0.9,0.7,0.7,0.8,17.1
Nemanja,Matic,MID,MUN,4900000,0,7,1.16666666666667,2.38095238095238E-07,1.42857142857143E-06,0,17581,1,7,0,0,0,0,0,1.4,345,-1,0,7,1,0.1,0,0.5,0,0,0,0,1,0.2,9894,0,-1,0,0,164,81,0,0,38,Everton,West Brom,Southampton,West Ham,Man City,0.6,0.6,0.6,0.6,0.6,1.1,0.6,1.1,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,1,0.6,0.7,0.6,0.6,0.7,8.8
Joel,Matip,DEF,LIV,5400000,1,3,0.428571428571429,7.93650793650794E-08,5.55555555555556E-07,0,32104,1,3,0,0,0,0,0,0.6,181,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0.3,12397,0,-1,0,0,181,301,0,0,24,Man City,Leicester,Brighton,Wolverhampton,Fulham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,3
,Matty Longstaff,MID,NEW,4900000,1,1,0.142857142857143,2.91545189504373E-08,2.04081632653061E-07,0,2337,0,1,0,0,0,0,0,0.2,10,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,250,0,-1,0,0,29,16,0,0,3,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Neal,Maupay,FWD,BHA,6500000,2,38,5.4,8.30769230769231E-07,5.84615384615385E-06,0,424932,0,12,0,0,0,4,0,5.8,17838,0,0,38,0,0.2,0,1.5,5,0,2,0,1,4.7,597203,0,-1,0,1,630,2544,0,0,135,Burnley,Aston Villa,Liverpool,Southampton,Leicester,5.2,7.7,6.7,6.1,8.1,7.5,6.5,5.9,5.4,4.6,6.5,8.1,6.8,4.8,7,7.9,4.4,7.5,7.2,4.1,5.6,6.1,8.1,6.7,6.2,7.8,5.3,5.3,4.8,5.5,6.9,62.6
Alfie,Mawson,DEF,FUL,4400000,0,0,0,0,0,0,1359,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,197,0,-1,0,0,0,0,0,0,0,West Ham,Everton,Leicester,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
