FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Seamus,Coleman,DEF,EVE,4800000,1,23,1.27777777777778,2.66203703703704E-07,4.79166666666667E-06,0,242449,0,11,0,0,0,0,0,4.8,253,-2,0,23,2,0.2,0,1,1,0,1,0,1,0.6,201457,0,-1,0,0,663,204,0,0,135,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0.6,0.7,1.1,0.8,1,0.6,0.6,0.6,1,0.8,0.8,0.6,1,0.8,1,0.6,1,1.2,27.1
Aaron,Connolly,FWD,BHA,5200000,0,30,1.5,2.88461538461538E-07,5.76923076923077E-06,0,102439,0,13,0,0,0,2,0,5.8,143,-3,0,30,3,0.2,0,1,2,0,1,0,1,0.3,77547,0,-1,0,0,576,179,0,0,78,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0.8,0.9,0.9,0.8,1.2,1.3,0.8,0.8,1.1,1,0.8,0.8,1.2,0.8,0.8,0.8,0.8,0.9,37.4
Liam,Cooper,DEF,LEE,4300000,2,33,2.4,5.58139534883721E-07,7.67441860465116E-06,0,86993,3,28,0,0,0,1,0,7.7,206,-2,0,33,2,0.3,0,1.5,1,0,3,0,0,0.4,54503,0,-1,0,0,1241,207,0,0,276,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,2.4,1.4,2.3,2.7,2.7,2.1,2.6,1.6,2.5,1.8,3.1,2.4,2,2.2,1.5,2.1,1.6,2.1,42.4
Theo,Corbeanu,MID,WOL,4500000,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,-1,0,0,0,5,0,0,0,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,5000000,2,3,0.157894736842105,3.15789473684211E-08,6E-07,0,11130,0,3,0,0,0,0,0,0.6,6,0,0,3,0,0.1,0,0.6,0,0,0,0,0,0,10546,0,-1,0,0,135,8,0,0,6,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
,Costa,MID,LEE,5100000,1,37,1.94736842105263,3.81836945304438E-07,7.25490196078431E-06,0,1030147,0,17,0,0,0,2,0,7.3,1329,-4,0,37,4,0,0,0.2,2,0,2,0,2,2.5,1051741,1,-1,0,1,687,48,0,0,100,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,1.2,1,1,1.4,1.3,1,1.2,1.1,1.4,1.8,1,1,1,1.6,1,1.7,1.2,1.2,45.8
Vladimir,Coufal,DEF,WHU,4700000,1,66,3.9,8.29787234042553E-07,1.40425531914894E-05,0,268091,2,23,0,0,0,0,0,14,3659,2,0,66,-2,0.7,0,3.5,9,0,5,0,4,7,797797,0,-1,0,0,1524,4561,0,0,331,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,5.1,4.8,4.6,4.2,3.7,4.9,3.4,5.1,4.5,5,4.1,3.4,3.9,4,3.4,4.3,4.9,4,78
Aaron,Cresswell,DEF,WHU,5500000,4,96,4.6,8.36363636363636E-07,1.74545454545455E-05,0,699196,0,27,0,0,0,0,0,17.5,4563,5,0,96,-5,0.9,0,4.8,11,0,7,0,8,20.5,2127547,0,-1,0,2,1890,41639,0,0,453,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,6.3,6,5.8,5.4,4.7,5.8,4.4,6.4,5.7,5.9,5.2,4.4,5,5.2,4.4,5.4,6.1,5.1,93.8
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,1932,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4925,0,-1,0,0,0,167,0,0,0,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,-1,0,0,0,23,0,0,0,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5900000,0,2,0.1,1.69491525423729E-08,3.38983050847458E-07,0,2500,0,0,0,0,0,0,0,0.3,111,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,3430,0,-1,0,0,23,57,0,0,5,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Stuart,Dallas,DEF,LEE,4800000,7,82,4.1,8.54166666666667E-07,1.70833333333333E-05,0,851017,4,35,0,0,0,4,0,17.1,7613,3,0,82,-3,0.6,0,3,5,0,6,0,2,13,1513110,0,-1,0,1,1790,13709,0,0,389,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,5.2,3.3,5,5.6,5.5,4.7,5.4,3.8,5.3,4.2,5.5,5.1,4.5,4.9,3.6,4.7,3.9,4.6,86.4
,Dalot,DEF,MUN,4800000,0,0,0,0,0,0,3559,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,0,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4300000,6,29,1.45,3.37209302325581E-07,6.74418604651163E-06,0,122073,1,11,0,0,0,1,0,6.7,132,-2,0,29,2,0.3,0,1.2,1,0,2,0,0,0.5,97485,0,-1,0,0,810,223,0,0,152,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,1.4,0.7,0.7,1,0.8,1.2,0.8,1.1,1.1,0.7,0.9,0.7,0.9,1.7,0.7,1.2,1.1,0.9,27.5
Karl,Darlow,GLK,NEW,5000000,6,74,3.5,7E-07,1.48E-05,0,246789,2,34,0,77,0,0,0,14.8,1280,0,0,74,0,0.5,0,2.3,6,0,4,0,0,2,334483,0,-1,1,0,1890,1025,0,0,397,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,3.3,4.4,3.5,3,4.3,4.8,4.1,4.1,3.5,3.2,3.3,4.3,4,3.9,3.8,5,3.7,3.9,59.5
,David Luiz,DEF,ARS,5400000,6,28,1.4,2.59259259259259E-07,5.18518518518519E-06,0,94328,1,10,0,0,0,0,0,5.2,230,-1,0,28,1,0.7,0,3.8,0,0,3,0,0,0.8,45692,0,-1,0,0,839,1139,0,0,143,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0.8,1.2,1.1,0.7,1.4,1,0.9,0.7,1.1,1,0.9,0.9,0.7,0.7,0.9,0.7,0.9,0.7,24.9
Ben,Davies,DEF,TOT,4600000,0,35,1.84210526315789,4.0045766590389E-07,7.60869565217391E-06,0,221523,0,11,0,0,0,0,0,7.6,389,-4,0,35,4,0.4,0,1.8,1,0,2,0,2,0.8,99691,0,-1,0,0,857,250,0,0,167,Brighton,Chelsea,West Brom,Man City,West Ham,1.5,1,1.4,2.1,1.7,1.1,1.5,1.8,1.1,1.1,1.3,1.3,0,1.2,1.3,1.8,1.4,1.6,33.2
Tom,Davies,MID,EVE,5200000,0,19,1.05555555555556,2.02991452991453E-07,3.65384615384615E-06,0,10321,1,6,0,0,0,0,0,3.7,45,-3,0,19,3,0.2,0,1.3,0,0,2,0,0,0.1,4608,0,-1,0,0,578,9,0,0,97,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,13.8
Keinan,Davis,FWD,AVL,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,1401192,0,0,0,0,0,0,0,1.2,12555,-2,0,5,2,0.1,0,0.4,0,0,0,0,0,9.2,1019742,0,-1,0,0,48,6959,0,0,15,Southampton,West Ham,Arsenal,Brighton,Leicester,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,7.7
Leif,Davis,DEF,LEE,3900000,0,2,0.105263157894737,2.69905533063428E-08,5.12820512820513E-07,0,114460,0,0,0,0,0,0,0,0.5,613,-1,0,2,1,0,0,0,0,0,0,0,0,1.2,85259,0,-1,0,0,31,151,0,0,5,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Craig,Dawson,DEF,WHU,4500000,7,36,1.8,4E-07,8E-06,0,11680,0,6,0,0,0,2,0,8,391,0,0,36,0,1.3,0,6,2,0,3,0,0,0.4,41009,0,-1,0,1,540,1874,0,0,124,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,1.7,1.5,1.4,1.3,1.1,1.9,0.9,1.7,1.4,1.6,1.2,1,1.1,1.2,0.9,1.3,1.6,1.2,14.9
Kevin,De Bruyne,MID,MCI,11800000,0,95,5.6,4.74576271186441E-07,8.05084745762712E-06,0,5259332,1,11,0,0,0,3,0,8.1,19792,3,0,95,-3,0.4,1,4.5,12,0,9,0,10,11.5,4150861,0,-1,0,2,1405,384,0,0,368,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0,0,0,0,5.9,6.5,5.4,6.1,7.2,5.5,6.3,4.9,0,4.7,6.8,6.2,6.5,6.5,197.6
David,de Gea,GLK,MUN,5300000,7,66,3.5,6.60377358490566E-07,1.24528301886792E-05,0,328665,0,24,0,40,0,0,0,12.5,2190,-2,0,66,2,0.8,0,4.5,3,0,7,0,0,4.9,340673,0,-1,0,1,1665,2053,0,0,302,Arsenal,Southampton,Everton,West Brom,Newcastle,4.6,3.1,2.5,4.5,2.8,3.4,4.7,3.9,3.9,3.1,3.9,3.2,3.6,4.1,4.4,3.1,3.7,4.6,33.2
Bobby,Decordova-Reid,FWD,FUL,5300000,7,56,3.1,5.84905660377358E-07,1.05660377358491E-05,0,123284,5,16,0,0,0,5,0,10.6,1633,-2,0,56,2,0.5,0,2.4,6,0,5,0,1,1,180368,0,-1,0,1,1259,2875,0,0,237,West Brom,Leicester,West Ham,Everton,Sheffield United,3.6,2.7,2.5,3.1,3.6,3.2,2.9,2.5,2.6,2.4,3,2.7,0,2.4,2.8,2.4,3.1,3.5,67.6
Liam,Delap,FWD,MCI,4400000,0,1,0.0526315789473684,1.19617224880383E-08,2.27272727272727E-07,0,191839,0,4,0,0,0,0,0,0.2,1838,-1,0,1,1,0,0,0,0,0,0,0,0,1,238053,0,-1,0,0,39,1394,0,0,0,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Fabian,Delph,MID,EVE,4800000,0,6,0.333333333333333,6.94444444444444E-08,1.25E-06,0,4923,0,5,0,0,0,0,0,1.2,7,-2,0,6,2,0,0,0,0,0,0,0,0,0,2268,0,-1,0,0,211,5,0,0,38,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Leander,Dendoncker,MID,WOL,4700000,2,39,2.4,5.1063829787234E-07,8.29787234042553E-06,0,179968,3,15,0,0,0,0,0,8.3,397,-3,0,39,3,0.3,0,1.6,0,0,6,0,2,0.5,62175,0,-1,0,0,1306,101,0,0,137,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,1.2,1.5,1.4,1.4,1.6,1.7,1.2,1.4,1.2,1.7,1.7,2.8,2.3,2,1.9,1.5,1.8,1.3,65.8
Cheikh,Diaby,FWD,WBA,4500000,0,0,0,0,0,0,3378,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6940,0,-1,0,0,0,286,0,0,0,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbaye,Diagne,FWD,WBA,6000000,4,4,0.2,3.33333333333333E-08,6.66666666666667E-07,0,132,0,1,0,0,0,0,0,0.7,132,0,0,4,0,0.7,0,4,0,0,0,0,1,0,1616,0,-1,0,0,45,1616,0,0,17,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Amad,Diallo,MID,MUN,5500000,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,-1,0,0,0,69,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,1,15,0.789473684210526,1.75438596491228E-07,3.33333333333333E-06,0,3593,2,8,0,0,0,0,0,3.3,115,0,0,15,0,0.4,0,1.8,0,0,2,0,0,0,5245,0,-1,0,0,438,19,0,0,57,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,12.1
Grady,Diangana,MID,WBA,5100000,0,33,1.65,3.23529411764706E-07,6.47058823529412E-06,0,75165,0,28,0,0,0,1,0,6.5,122,-4,0,33,4,0,0,0.2,0,0,1,0,0,0.2,45107,0,-1,0,0,1068,9,0,0,95,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.9,1.5,0.9,0.8,1.2,0.9,1,0.8,0.8,0.9,1,0.9,0.8,1,1,0.8,0.8,1.1,39.2
,Dias,DEF,MCI,6000000,8,91,5.1,8.5E-07,1.51666666666667E-05,0,334982,2,7,0,0,0,0,0,15.2,3048,5,-1,91,-5,1.1,0,6.8,9,0,12,0,1,17.3,1633154,1,-1,0,1,1599,70534,1,0,401,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,6.5,5.6,6.2,5.8,6.7,7.2,6.8,6.3,7.4,6.2,5.4,6.5,0,5.8,6.1,4.7,5.8,5.5,55.8
Eric,Dier,DEF,TOT,5000000,0,56,3.1,6.2E-07,1.12E-05,0,429018,1,17,0,0,0,0,0,11.2,4316,0,0,56,0,0.4,0,2.2,1,0,6,0,0,4.7,631918,0,-1,0,0,1620,1307,0,0,303,Brighton,Chelsea,West Brom,Man City,West Ham,3.3,2.5,3.1,4.1,3.7,2.7,3.4,3.8,2.6,2.6,3,3,0,2.7,3,3.8,3.2,3.5,46.6
Lucas,Digne,DEF,EVE,6100000,1,42,3.8,6.22950819672131E-07,6.88524590163934E-06,0,1677336,0,18,0,0,0,0,0,6.9,4499,1,-1,42,-1,0.4,0,2.7,8,0,1,0,6,6.5,1411852,0,-1,0,1,971,4404,1,1,224,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,3.2,4.1,5.2,4.2,4.9,3.5,3.8,3.6,5,4.4,4.4,3.2,5.1,4.2,4.9,3.7,4.9,5.1,64.4
Issa,Diop,DEF,WHU,4300000,0,4,0.2,4.65116279069767E-08,9.30232558139535E-07,0,96147,1,5,0,0,0,0,0,0.9,124,-2,0,4,2,0,0,0,0,0,0,0,0,0.4,15371,0,-1,0,0,297,84,0,0,40,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Moussa,Djenepo,MID,SOU,5400000,1,31,1.63157894736842,3.02144249512671E-07,5.74074074074074E-06,0,21951,3,9,0,0,0,1,0,5.7,17,-1,0,31,1,0.1,0,0.5,0,0,3,0,2,0.1,17420,0,-1,0,0,725,17,0,0,88,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0.8,0.8,0.9,1.1,1,0.9,1.3,1.1,0.8,1.3,1,1,0,0.8,0.8,1.1,0.9,0.8,30.5
Matt,Doherty,DEF,TOT,5600000,0,30,1.57894736842105,2.81954887218045E-07,5.35714285714286E-06,0,1480475,1,9,0,0,0,0,0,5.4,885,-4,0,30,4,0.1,0,0.8,3,0,3,0,1,4.4,208234,0,-1,0,1,795,391,0,1,127,Brighton,Chelsea,West Brom,Man City,West Ham,1.1,0.8,1.1,1.7,1.3,0.9,1.2,1.4,0.8,0.8,1,1,0,0.9,1,1.4,1.1,1.3,28.9
Abdoulaye,Doucoure,MID,EVE,5200000,2,47,2.6,5E-07,9.03846153846154E-06,0,235295,5,23,0,0,0,1,0,9,285,-3,0,47,3,0.2,0,1,2,0,4,0,2,0.7,112147,0,-1,0,1,1538,83,0,0,272,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,2.1,2.3,1.9,1.9,1.5,2,2,2.2,2.6,1.7,2.5,1.4,2.2,1.3,2,2.8,2,1.4,70.5
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,959022,0,0,0,0,0,0,0,0,2251,-2,0,0,2,0,0,0,0,0,0,0,0,3.9,252878,0,-1,0,0,0,0,0,0,0,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4900000,3,46,2.6,5.30612244897959E-07,9.38775510204082E-06,0,40200,2,21,0,0,0,0,0,9.4,188,-1,0,46,1,0.6,0,3,0,0,9,0,2,0.2,26809,0,-1,0,0,1581,128,0,1,209,Southampton,West Ham,Arsenal,Brighton,Leicester,1.8,1.8,1.6,2.3,1.5,2.2,2.1,2.2,2.9,2.1,1.4,1.5,2.1,2.3,1.4,1.5,1.9,1.9,53.3
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6734,0,-1,0,0,0,14,0,0,0,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,6201,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6633,0,-1,0,0,0,57,0,0,0,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,0,0,0,0,0,0,23764,0,0,0,0,0,0,0,0,126,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7915,0,-1,0,0,0,56,0,0,0,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5418,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,4,0.2,4.54545454545455E-08,9.09090909090909E-07,0,2219,0,2,0,0,0,0,0,0.9,18,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0,1134,0,-1,0,0,151,1,0,0,15,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Lewis,Dunk,DEF,BHA,4800000,0,51,3,6.25E-07,1.0625E-05,0,520035,4,26,0,0,0,2,0,10.6,940,-2,0,51,2,1,0,4.6,6,0,4,0,0,2.6,135113,1,-1,0,1,1530,1146,0,1,285,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,2.3,3.4,2.9,3.1,3.3,3.5,2.6,2.3,2.3,3.7,2.1,2.6,2.8,2.1,3.6,3.2,4.1,3.6,62
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.421052631578947,1.10803324099723E-07,2.10526315789474E-06,0,688626,0,5,0,0,0,1,0,2.1,3808,-2,0,8,2,0,0,0,0,0,0,0,0,4.4,904781,0,-1,0,0,180,5336,0,0,35,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.6
,Ederson,GLK,MCI,6000000,6,88,4.6,7.66666666666667E-07,1.46666666666667E-05,0,443536,1,12,0,32,0,0,0,14.7,2663,0,0,88,0,0.9,0,5.2,1,0,12,0,0,8,608205,0,-1,0,0,1710,11495,0,0,366,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,5.7,4.8,5.6,5,5.9,6.4,6,5.5,6.7,5.4,4.7,5.6,0,5,5.3,4,5,4.7,27.6
Kyle,Edwards,MID,WBA,4700000,0,5,0.25,5.31914893617021E-08,1.06382978723404E-06,0,2666,0,3,0,0,0,0,0,1.1,14,-3,0,5,3,0,0,0,0,0,0,0,0,0,921,0,-1,0,0,114,4,0,0,15,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,1,23,1.2,2.5531914893617E-07,4.8936170212766E-06,0,931775,6,32,0,0,0,0,0,4.9,377,-3,0,23,3,0.4,0,1.8,1,0,1,0,0,1.9,37117,0,-1,0,0,1631,241,0,1,210,Man City,West Brom,Chelsea,West Ham,Fulham,1,0.8,0.6,0.8,0.7,0.9,0.6,0.7,0.8,0.6,0.7,0.8,0.6,0.6,0.9,0.6,0.6,0.6,39.7
Anwar,El Ghazi,MID,AVL,5700000,0,50,2.77777777777778,4.87329434697856E-07,8.7719298245614E-06,0,384842,1,5,0,0,0,5,0,8.8,12024,-3,0,50,3,0.2,0,1,6,0,3,0,0,1.9,505270,0,-1,0,1,517,197,0,0,165,Southampton,West Ham,Arsenal,Brighton,Leicester,2,2,1.8,2.5,1.6,2.4,2.4,2.4,3.2,2.3,1.5,1.7,2.4,2.5,1.5,1.7,2.1,2.2,80.2
Ahmed,El Mohamady,DEF,AVL,4300000,0,12,0.666666666666667,1.55038759689922E-07,2.7906976744186E-06,0,40548,0,0,0,0,0,0,0,2.8,217,-2,0,12,2,0,0,0,2,0,1,0,0,0.3,25566,0,-1,0,1,129,38,0,0,43,Southampton,West Ham,Arsenal,Brighton,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,12.2
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,19846,0,0,0,0,0,0,0,0,59,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,West Ham,Brighton,Man City,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4300000,0,23,1.15,2.67441860465116E-07,5.34883720930233E-06,0,247125,2,12,0,0,0,0,0,5.3,1551,-2,0,23,2,0.1,0,0.4,0,0,3,0,0,1,257630,0,-1,0,0,908,269,0,0,140,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,20.8
,Emerson,DEF,CHE,4700000,0,7,0.35,7.4468085106383E-08,1.48936170212766E-06,0,17643,0,0,0,0,0,0,0,1.5,64,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,8969,0,-1,0,0,88,22,0,0,24,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,18498,0,0,0,0,0,0,0,0,16,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11409,0,-1,0,0,0,18,0,0,0,Southampton,West Ham,Arsenal,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,1,54,3.2,5.81818181818182E-07,9.81818181818182E-06,0,50607,5,19,0,0,0,0,0,9.8,611,0,0,54,0,0.7,0,3.8,5,0,6,0,1,0.7,80470,1,-1,0,0,1505,1405,0,0,297,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,2.2,3.7,4,3.6,3.8,3.1,3.4,2.9,3.2,4.3,3.8,3.2,3.5,2.6,2.5,4.1,2.9,2.5,35.1
Eberechi,Eze,MID,CRY,5800000,11,65,3.25,5.60344827586207E-07,1.12068965517241E-05,0,148443,2,30,0,0,0,3,0,11.2,821,-2,0,65,2,0.8,0,4.6,8,0,2,0,3,0.8,157320,0,-1,0,2,1318,3604,0,0,251,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,3.3,2.7,2.7,3.7,2.9,3.2,2.4,3.4,2.3,2.8,3.1,2.2,2.3,2.5,3.6,2.4,2.6,1.7,85
Lukasz,Fabianski,GLK,WHU,5100000,1,81,4,7.84313725490196E-07,1.58823529411765E-05,0,361038,1,27,0,56,0,0,0,15.9,2467,1,0,81,-1,0.5,0,2.5,9,0,6,0,0,3.8,473406,0,-1,1,1,1800,1218,0,0,370,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,5.3,4.9,4.8,4.4,3.8,5,3.5,5.3,4.7,5.1,4.2,3.6,4,4.2,3.5,4.4,5.1,4.1,39.9
,Fabinho,MID,LIV,5400000,0,40,2.4,4.44444444444444E-07,7.40740740740741E-06,0,169669,4,18,0,0,0,0,0,7.4,1521,-1,0,40,1,0.2,0,1,2,0,6,0,1,0.9,104610,0,-1,0,0,1472,22,0,0,264,West Ham,Brighton,Man City,Leicester,Everton,0,1.9,1.5,1.5,1.7,2.4,1.9,1.6,1.8,1.6,1.4,1.8,2.1,1.4,2,2,2,1.8,38.9
