FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernard,MID,EVE,5700000,0,18,0.666666666666667,1.16959064327485E-07,3.15789473684211E-06,0,20736,2,4,0,0,0,1,0,3.2,69,-3,0,18,3,0.1,0,0.7,1,0,2,0,0,0.1,12355,0,-1,0,0,390,61,0,0,65,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,29
,Bernardo,DEF,BHA,3900000,0,5,1.7,4.35897435897436E-07,1.28205128205128E-06,0,878766,0,3,0,0,0,0,0,1.3,1967,-1,0,5,1,0,0,0,0,0,0,0,0,4.4,319447,0,-1,0,0,205,0,0,0,30,Southampton,Newcastle,Man Utd,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,12.8
,Bernardo Silva,MID,MCI,7400000,3,74,2.55172413793103,3.44827586206897E-07,1E-05,0,204727,3,9,0,0,0,2,0,10,4053,-1,0,74,1,0.4,0,3.1,4,0,11,0,4,1.2,226365,0,-1,0,1,1717,1461,0,0,329,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,2.1,0,1.8,1.9,1.6,0,1.5,1.9,1.9,2,1.8,109.6
Ryan,Bertrand,DEF,SOU,5000000,4,76,2.8,5.6E-07,1.52E-05,0,166682,5,46,0,0,0,0,0,15.2,1306,0,0,76,0,0.5,0,2.6,4,0,8,0,2,0.9,127913,0,-1,0,0,2418,248,0,0,374,Brighton,Burnley,West Brom,Crystal Palace,Leicester,2.8,0,2.6,2.8,3.2,0,2.4,3.2,3,2.6,2.8,63.9
Marcus,Bettinelli,GLK,FUL,4300000,0,0,0,0,0,0,5489,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,895,0,-1,0,0,0,0,0,0,0,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Bishop,GLK,MUN,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,0,0,0,10,0,0,0,West Ham,Brighton,Tottenham,Burnley,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,2,55,2.1,4.77272727272727E-07,1.25E-05,0,534462,6,32,0,0,0,1,0,12.5,751,-1,0,55,1,0.5,0,2.2,2,0,7,0,0,1.5,340653,0,-1,0,0,2212,835,0,1,330,Southampton,Newcastle,Man Utd,Everton,Chelsea,1.3,1.5,1.2,1.2,1.3,2.1,1.3,1.3,1.3,1,1.4,64.9
Jayden,Bogle,DEF,SHU,4300000,0,28,1,2.32558139534884E-07,6.51162790697674E-06,0,15428,2,16,0,0,0,2,0,6.5,93,-2,0,28,2,0.1,0,0.3,0,0,1,0,0,0.1,12198,0,-1,0,1,803,8,0,0,114,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,0.5,0,0.5,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,46
Mateusz,Bogusz,MID,LEE,4300000,0,0,0,0,0,0,3004,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,2836,0,-1,0,0,0,0,0,0,0,Chelsea,Fulham,Sheffield United,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5400000,0,58,3.6,6.66666666666667E-07,1.07407407407407E-05,0,262208,1,21,0,0,0,1,0,10.7,236,-1,0,58,1,0,0,0,4,0,5,0,1,1.2,157172,0,-1,0,0,1440,139,0,0,293,Liverpool,West Ham,Fulham,Sheffield United,Burnley,4.7,0,4.8,4.1,4.3,3.8,4,4,3.3,3.3,4.4,48.8
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,28167,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8705,0,-1,0,0,0,0,0,0,0,Liverpool,West Ham,Fulham,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4770,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,634,0,-1,0,0,0,0,0,0,0,Brighton,Burnley,West Brom,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,5900000,2,96,3.4,5.76271186440678E-07,1.6271186440678E-05,0,736848,0,24,0,0,0,5,0,16.3,1053,-6,0,96,6,0.3,0,1.8,5,0,7,0,3,1.6,706799,0,-1,0,2,1943,2814,0,0,301,Man Utd,Arsenal,Wolverhampton,Leicester,Newcastle,2.4,2.7,2.7,2.5,3,3.1,3.5,2.9,3.1,3.4,3.4,133.5
Robbie,Brady,MID,BUR,5000000,1,44,2.3,4.6E-07,8.8E-06,0,15852,3,6,0,0,0,1,0,8.8,34,0,0,44,0,0.1,0,0.3,3,0,7,0,1,0.1,13206,0,-1,0,0,1047,31,0,0,157,Everton,Southampton,Newcastle,Man Utd,Wolverhampton,1.9,0,1.4,1.8,1.3,1.5,1.6,1.8,1.6,1.2,2.3,47.2
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,325674,0,0,0,0,0,0,0,0,398,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,140402,0,-1,0,0,0,0,0,0,0,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1827,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,0,0,0,0,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9840,0,-1,0,0,0,0,0,0,0,Newcastle,Tottenham,Fulham,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4400000,0,26,0.928571428571429,2.11038961038961E-07,5.90909090909091E-06,0,1366929,0,12,0,0,0,0,0,5.9,9562,-1,0,26,1,0.1,0,0.5,0,0,1,0,0,6,1409372,0,-1,0,0,853,2957,0,0,62,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,0.5,0,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,33.4
Nathan,Broadhead,MID,EVE,4500000,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-1,0,0,0,9,0,0,0,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Brownhill,MID,BUR,4900000,2,53,2.2,4.48979591836735E-07,1.08163265306122E-05,0,9176,1,25,0,0,0,0,0,10.8,24,-1,0,53,1,0.4,0,2,0,0,8,0,0,0,7918,0,-1,0,0,2050,31,0,0,254,Everton,Southampton,Newcastle,Man Utd,Wolverhampton,1.8,0,1.3,1.7,1.2,1.3,1.5,1.7,1.5,1.1,2.2,69.3
Zak,Brunt,MID,SHU,4500000,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,-1,0,0,0,11,0,0,0,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Bryan,DEF,FUL,4600000,0,13,0.464285714285714,1.00931677018634E-07,2.82608695652174E-06,0,68150,2,13,0,0,0,0,0,2.8,66,-4,0,13,4,0,0,0.1,0,0,0,0,1,0.3,16068,0,-1,0,0,464,137,0,0,88,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,17.6
Kean,Bryan,DEF,SHU,3900000,-1,19,0.678571428571429,1.73992673992674E-07,4.87179487179487E-06,0,40429,1,15,0,0,0,1,0,4.9,783,-1,0,19,1,0.3,0,1.2,0,0,1,0,0,0.4,69723,1,-1,0,0,744,282,0,0,107,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.7
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,809,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,-1,0,0,0,30,0,0,0,Liverpool,West Ham,Fulham,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,SHU,4100000,2,38,2,4.8780487804878E-07,9.26829268292683E-06,0,377512,2,16,0,0,0,1,0,9.3,2582,-4,1,38,4,0.2,0,0.7,0,0,1,0,2,1.6,416165,0,-1,0,0,1023,3672,-1,0,92,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,1.1,0,1.2,1.2,1,1.4,1,1.4,1.4,1.2,1.8,58.4
Dan,Burn,DEF,BHA,4200000,1,39,1.44444444444444,3.43915343915344E-07,9.28571428571429E-06,0,72284,5,21,0,0,0,0,0,9.3,1119,-3,0,39,3,0.5,0,2,0,0,4,0,0,0.8,79618,1,-1,0,0,1514,823,0,0,206,Southampton,Newcastle,Man Utd,Everton,Chelsea,0,0.8,1.2,0.7,0.8,0.8,0.8,1.2,1.1,1.3,1.2,50.1
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,4484,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5409,0,-1,0,0,0,22,0,0,0,West Brom,Everton,Chelsea,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,3900000,0,2,0.0714285714285714,1.83150183150183E-08,5.12820512820513E-07,0,283945,0,2,0,4,0,0,0,0.5,1400,-1,0,2,1,0,0,0,0,0,0,0,0,3.6,224795,0,-1,0,0,90,1677,0,0,18,Crystal Palace,Chelsea,Southampton,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,2.3
Oskar,Buur,DEF,WOL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,304169,0,0,0,0,0,0,0,0.3,737,-1,0,1,1,0,0,0,0,0,0,0,0,1.6,256762,0,-1,0,0,22,0,0,0,2,Liverpool,West Ham,Fulham,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4600000,0,1,0.0357142857142857,7.7639751552795E-09,2.17391304347826E-07,0,21786,0,3,0,0,0,0,0,0.2,41,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5737,0,-1,0,0,90,19,0,0,7,Leeds United F.C.,West Brom,Crystal Palace,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,5,37,2.6,5.77777777777778E-07,8.22222222222222E-06,0,22422,3,27,0,0,0,1,0,8.2,467,0,0,37,0,1,0,4.4,4,0,3,0,0,0.2,26831,0,-1,0,1,1260,256,0,0,214,West Brom,Everton,Chelsea,Southampton,Leicester,2.9,0,2,2.4,1.6,2.2,3.3,1.9,2.8,2.8,2.9,38.7
Moises,Caicedo,MID,BHA,5000000,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,-1,0,0,0,5,0,0,0,Southampton,Newcastle,Man Utd,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,-1,0,0,0,6,0,0,0,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5200000,0,27,0.964285714285714,1.8543956043956E-07,5.19230769230769E-06,0,27695,2,15,0,0,0,1,0,5.2,35,-3,0,27,3,0,0,0,2,0,1,0,1,0.1,11368,0,-1,0,0,758,12,0,0,160,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,57.3
,Callum Robinson,FWD,WBA,5300000,0,52,2.5,4.71698113207547E-07,9.81132075471698E-06,0,231044,0,33,0,0,0,2,0,9.8,1064,-2,0,52,2,0,0,0,4,0,2,0,3,0.5,239072,0,-1,0,1,1178,227,0,0,169,Crystal Palace,Chelsea,Southampton,Leicester,Aston Villa,2.3,0,1.5,2.4,2.2,1.8,2.2,2.1,2.2,1.8,1.9,54.4
Dominic,Calvert-Lewin,FWD,EVE,7700000,6,136,5.4,7.01298701298701E-07,1.76623376623377E-05,0,6162597,3,30,0,0,0,14,0,17.7,57963,7,0,136,-7,0.3,0,2.3,16,0,7,0,6,38.5,8024070,0,-1,0,3,2151,25929,0,0,448,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,5.9,0,7,7.3,5.7,7.1,5,6.1,7,6.2,5.8,192.7
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,40653,0,0,0,0,0,0,0,0,155,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,27573,0,-1,0,0,0,117,0,0,0,Liverpool,West Ham,Fulham,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6200000,12,122,5.3,8.54838709677419E-07,1.96774193548387E-05,0,1184670,4,11,0,0,0,1,0,19.7,40404,7,0,122,-7,0.5,0,3.1,16,0,13,0,3,22.2,2840835,0,-1,0,2,1946,7508,0,0,513,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,7.2,0,6.6,6.3,7.1,0,6.3,6.4,5.9,6.6,5.3,138.1
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,23369,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0.3,34518,0,-1,0,0,0,44,0,0,0,Chelsea,Fulham,Sheffield United,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,0,7,1,1.44927536231884E-07,1.01449275362319E-06,0,23254,1,1,0,0,0,0,0,1,179,-1,0,7,1,0,0,0,0,0,0,0,0,0.1,24464,0,-1,0,0,170,314,0,0,13,Arsenal,Aston Villa,Newcastle,Man Utd,Everton,0.5,0.5,0.5,0.5,0.5,0,0.7,0.5,0.5,0.5,0.5,12.9
Andy,Carroll,FWD,NEW,5100000,1,28,1.03703703703704,2.03340595497458E-07,5.49019607843137E-06,0,96653,1,8,0,0,0,1,0,5.5,285,-4,0,28,4,0.1,0,0.6,3,0,1,0,1,0.3,76403,0,-1,0,0,374,463,0,0,73,Aston Villa,Brighton,Tottenham,Burnley,West Ham,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,27.6
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,7765,0,0,0,0,0,0,0,0,202,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,15063,0,-1,0,0,0,196,0,0,0,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,34013,0,0,0,0,0,0,0,0,50,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18844,0,-1,0,0,0,0,0,0,0,Arsenal,Aston Villa,Newcastle,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3900000,0,0,0,0,0,0,114441,0,0,0,0,0,0,0,0,442,-1,0,0,1,0,0,0,0,0,0,0,0,0.9,111509,0,-1,0,0,0,99,0,0,0,Chelsea,Fulham,Sheffield United,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,0,85,4,8E-07,1.7E-05,0,190274,5,24,0,0,0,0,0,17,579,0,0,85,0,0.2,0,1,8,0,11,0,2,0.8,207698,0,-1,0,1,1822,885,0,0,408,Newcastle,Tottenham,Fulham,Liverpool,Man City,4.1,4.1,4.6,5.7,5.3,5,4.3,4.7,4.4,4.3,4.1,76.6
,Casilla,GLK,LEE,4200000,0,2,0.0740740740740741,1.7636684303351E-08,4.76190476190476E-07,0,138152,0,1,0,1,0,0,0,0.5,272,-3,0,2,3,0,0,0,0,0,0,0,0,0.8,31198,0,-1,0,0,90,81,0,0,12,Chelsea,Fulham,Sheffield United,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0.8
Timothy,Castagne,DEF,LEI,5700000,6,67,3.7,6.49122807017544E-07,1.17543859649123E-05,0,1806379,1,19,0,0,0,1,0,11.8,3555,2,0,67,-2,0.5,0,2.6,4,0,5,0,3,4.1,1728768,0,-1,0,2,1535,603,0,0,319,Sheffield United,Man City,West Ham,West Brom,Crystal Palace,3.9,0,4.7,4.7,4.2,4.1,3.5,3.4,4.9,3.8,3.5,66.1
,Cavaleiro,MID,FUL,5300000,2,68,2.5,4.71698113207547E-07,1.28301886792453E-05,0,36899,2,27,0,0,0,3,0,12.8,159,-2,0,68,2,0.4,1,1.9,4,0,6,0,0,0.1,34155,0,-1,0,1,1806,851,0,0,188,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,1.2,1.7,1.7,2,1.9,0,1.8,2.2,1.8,1.6,1.9,115.6
Edinson,Cavani,FWD,MUN,7800000,0,60,3.3,4.23076923076923E-07,7.69230769230769E-06,0,978271,1,9,0,0,0,6,0,7.7,9366,-2,1,60,2,0.1,0,0.7,6,0,4,0,2,1.8,1077753,0,-1,0,1,919,166,-1,0,222,West Ham,Brighton,Tottenham,Burnley,Leeds United F.C.,0,0,3.1,3.2,3,3.1,3.2,2.9,2.7,2.9,3,76.1
,Ceballos,MID,ARS,4700000,0,40,1.48148148148148,3.15208825847124E-07,8.51063829787234E-06,0,243937,3,14,0,0,0,0,0,8.5,143,-3,0,40,3,0.3,0,1.4,3,0,4,0,2,0.7,141026,0,-1,0,0,1117,66,0,0,230,Tottenham,West Ham,Liverpool,Sheffield United,Fulham,0.7,0.7,0.7,1.2,0.7,0.7,0.9,0.9,0.7,0.7,0.7,58.7
,Cedric,DEF,ARS,4600000,2,28,1.03703703703704,2.25442834138486E-07,6.08695652173913E-06,0,50412,1,8,0,0,0,0,0,6.1,213,-4,0,28,4,0.2,0,1,3,0,2,0,1,0.3,27118,0,-1,0,0,699,359,0,0,121,Tottenham,West Ham,Liverpool,Sheffield United,Fulham,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,26.5
,Chamberlain,MID,LIV,6300000,0,11,0.392857142857143,6.23582766439909E-08,1.74603174603175E-06,0,7114,0,5,0,0,0,0,0,1.7,22,-2,0,11,2,0,0,0.2,0,0,0,0,1,0,5190,0,-1,0,0,213,27,0,0,30,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.8
Calum,Chambers,DEF,ARS,4500000,0,2,0.0740740740740741,1.64609053497942E-08,4.44444444444444E-07,0,3208,0,1,0,0,0,0,0,0.4,36,0,0,2,0,0.1,0,0.4,0,0,0,0,0,0,3012,0,-1,0,0,90,25,0,0,14,Tottenham,West Ham,Liverpool,Sheffield United,Fulham,0,0,0,0,0,0,0,0,0,0,0,5
Kgaogelo,Chauke,MID,SOU,4400000,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,785,0,-1,0,0,0,18,0,0,0,Brighton,Burnley,West Brom,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5800000,6,104,5,8.62068965517241E-07,1.79310344827586E-05,0,3077695,3,18,0,0,0,2,0,17.9,7969,3,0,104,-3,0.5,0,2.8,7,0,10,0,4,12.4,3714156,0,-1,0,1,1756,3865,0,0,424,Leeds United F.C.,West Brom,Crystal Palace,Brighton,West Ham,5.6,0,6.8,5.7,6.1,6.4,6.5,6.4,6.6,5.6,6.7,107.6
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,799,0,-1,0,0,0,0,0,0,0,West Ham,Brighton,Tottenham,Burnley,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4700000,0,13,0.464285714285714,9.87841945288754E-08,2.76595744680851E-06,0,7125,1,2,0,0,0,0,0,2.8,17,-3,0,13,3,0.2,0,0.8,0,0,2,0,0,0,3218,0,-1,0,0,301,7,0,0,56,Sheffield United,Man City,West Ham,West Brom,Crystal Palace,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.5
Andreas,Christensen,DEF,CHE,4700000,7,41,1.46428571428571,3.11550151975684E-07,8.72340425531915E-06,0,32083,1,11,0,0,0,0,0,8.7,1286,-3,0,41,3,1.3,0,6,6,0,5,0,0,0.8,62696,0,-1,0,1,999,6877,0,1,233,Leeds United F.C.,West Brom,Crystal Palace,Brighton,West Ham,0.8,0,1.2,0.8,0.9,1.1,1,1.2,1.1,0.8,1.1,29.6
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,10229,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,745,0,-1,0,0,0,0,0,0,0,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Carney,Chukwuemeka,MID,AVL,4500000,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,-1,0,0,0,7,0,0,0,Newcastle,Tottenham,Fulham,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,39,2.3,5.11111111111111E-07,8.66666666666667E-06,0,53272,3,26,0,0,0,1,0,8.7,327,0,0,39,0,0.5,0,2.2,2,0,3,0,0,0.2,60729,1,-1,0,0,1474,965,0,0,231,Aston Villa,Brighton,Tottenham,Burnley,West Ham,2.2,1.9,1.9,1.6,2.4,2.6,2.2,1.9,2.7,2.1,2.3,45.8
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Man Utd,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Leighton,Clarkson,MID,LIV,4500000,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,-1,0,0,0,3,0,0,0,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,CRY,4500000,0,28,1,2.22222222222222E-07,6.22222222222222E-06,0,56022,2,22,0,0,0,0,0,6.2,164,0,0,28,0,0,0,0,0,0,2,0,1,0.1,59927,0,-1,0,0,1145,2,0,0,172,West Brom,Everton,Chelsea,Southampton,Leicester,0,0,0.5,0.5,0.5,0.5,0.8,0.5,0.6,0.6,0.7,27.2
Conor,Coady,DEF,WOL,4800000,0,83,3.1,6.45833333333333E-07,1.72916666666667E-05,0,737852,4,36,0,0,0,1,0,17.3,2428,-2,0,83,2,0.9,0,4.3,6,0,8,0,0,4.6,438560,0,-1,0,0,2403,1417,0,0,441,Liverpool,West Ham,Fulham,Sheffield United,Burnley,3.8,0,3.9,3.3,3.5,3,3.2,3.2,2.6,2.6,3.6,62.9
Seamus,Coleman,DEF,EVE,4800000,1,32,1.18518518518519,2.46913580246914E-07,6.66666666666667E-06,0,261732,0,15,0,0,0,0,0,6.7,726,-2,0,32,2,0.3,0,1.3,1,0,2,0,1,0.7,224374,0,-1,0,0,898,85,0,0,178,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,0.6,0,0.6,0.8,0.6,1,0.6,0.9,0.6,0.9,1,37.2
Aaron,Connolly,FWD,BHA,5200000,0,36,1.33333333333333,2.56410256410256E-07,6.92307692307692E-06,0,109333,0,15,0,0,0,2,0,6.9,330,-3,0,36,3,0.1,0,0.4,2,0,1,0,1,0.3,83229,0,-1,0,0,715,18,0,0,87,Southampton,Newcastle,Man Utd,Everton,Chelsea,0,0,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.8,45
Liam,Cooper,DEF,LEE,4300000,0,52,2.5,5.81395348837209E-07,1.2093023255814E-05,0,96587,3,38,0,0,0,1,0,12.1,707,-2,0,52,2,0.4,0,1.8,2,0,5,0,0,0.4,69415,0,-1,0,0,1871,207,0,0,413,Chelsea,Fulham,Sheffield United,Man City,Liverpool,0,2.7,2.3,2.9,2.6,2.4,2.3,2.1,2,1.7,2.6,82.9
Theo,Corbeanu,MID,WOL,4500000,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,-1,0,0,0,5,0,0,0,Liverpool,West Ham,Fulham,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,5000000,0,18,0.642857142857143,1.28571428571429E-07,3.6E-06,0,11634,1,12,0,0,0,0,0,3.6,20,0,0,18,0,0.3,0,1.3,0,0,2,0,0,0,11109,0,-1,0,0,735,2,0,0,74,Everton,Southampton,Newcastle,Man Utd,Wolverhampton,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.9
,Costa,MID,LEE,5000000,1,56,2.07407407407407,4.14814814814815E-07,1.12E-05,0,1053998,0,21,0,0,0,3,0,11.2,503,-5,0,56,5,0.6,0,3,2,0,2,0,4,2.2,1058620,1,-1,0,1,923,732,0,0,144,Chelsea,Fulham,Sheffield United,Man City,Liverpool,1.3,1.6,2.3,1,1,1,1.5,1.1,1.7,1.2,1.6,59
Vladimir,Coufal,DEF,WHU,4600000,2,91,3.8,8.26086956521739E-07,1.97826086956522E-05,0,545761,2,28,0,0,0,0,0,19.8,3056,1,0,91,-1,0.7,0,3.4,9,0,8,0,4,5.5,959729,0,-1,0,0,2154,7888,0,0,443,Man Utd,Arsenal,Wolverhampton,Leicester,Newcastle,4.7,4.7,4.7,3.7,3.5,4,3.6,3.2,4.1,4.5,4.1,100.9
