FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aaron,Connolly,FWD,BHA,5200000,2,34,2.4,4.61538461538462E-07,6.53846153846154E-06,0,104000,0,14,0,0,0,2,0,6.5,296,-3,0,34,3,0.1,0,0.7,2,0,1,0,1,0.3,79396,0,-1,0,0,655,429,0,0,84,Burnley,Aston Villa,Crystal Palace,West Brom,Leicester,1.9,1.4,2.6,2.5,1.5,1.8,2.3,2.1,1.7,1.6,2.3,1.7,1.8,1.5,1.5,2,41
Liam,Cooper,DEF,LEE,4300000,0,34,2.3,5.34883720930233E-07,7.90697674418605E-06,0,88820,3,30,0,0,0,1,0,7.9,318,-2,0,34,2,0.3,0,1.4,1,0,3,0,0,0.4,56682,0,-1,0,0,1331,280,0,0,301,Crystal Palace,Arsenal,Wolverhampton,Southampton,Aston Villa,2.2,2.6,4.1,1.8,2.5,1.5,2.4,1.7,2.8,2.1,1.8,2.1,1.4,2,1.6,1.9,55
Theo,Corbeanu,MID,WOL,4500000,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,-1,0,0,0,9,0,0,0,Leicester,Southampton,Leeds United F.C.,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,5000000,2,7,0.333333333333333,6.66666666666667E-08,1.4E-06,0,11212,0,6,0,0,0,0,0,1.4,26,0,0,7,0,0.2,0,1,0,0,0,0,0,0,10691,0,-1,0,0,295,58,0,0,27,Brighton,Crystal Palace,Fulham,West Brom,Tottenham,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.7
,Costa,MID,LEE,5000000,0,38,1.80952380952381,3.61904761904762E-07,7.6E-06,0,1039645,0,17,0,0,0,2,0,7.6,1254,-5,1,38,5,0.1,0,0.4,2,0,2,0,2,2.4,1052210,1,-1,0,1,690,130,-1,0,103,Crystal Palace,Arsenal,Wolverhampton,Southampton,Aston Villa,0.9,1.2,2.1,0.9,1.1,0.9,1.3,1.6,0.9,0.9,0.9,1.3,0.9,1.5,1.1,1.1,45.9
Vladimir,Coufal,DEF,WHU,4700000,6,74,3.9,8.29787234042553E-07,1.57446808510638E-05,0,315912,2,24,0,0,0,0,0,15.7,7219,2,0,74,-2,0.8,0,3.7,9,0,6,0,4,6.9,844310,0,-1,0,0,1704,6111,0,0,367,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,4.9,4.2,3.7,5,3.3,4.8,4.5,5,3.9,3.7,3.8,4.2,3.1,4.4,4.9,3.9,89.6
Aaron,Cresswell,DEF,WHU,5700000,9,106,4.6,8.07017543859649E-07,1.85964912280702E-05,0,749642,1,28,0,0,0,0,0,18.6,9050,7,0,106,-7,0.8,0,4.8,14,0,8,0,8,24.5,2496548,0,-1,0,2,2070,41829,0,0,490,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,6.1,5.4,4.7,5.9,4.3,6,5.7,5.9,5,4.8,4.8,5.4,4.1,5.5,6.1,5,105.9
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,2938,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6470,0,-1,0,0,0,309,0,0,0,Crystal Palace,Arsenal,Wolverhampton,Southampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,-1,0,0,0,49,0,0,0,Leicester,Southampton,Leeds United F.C.,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,3205,0,0,0,0,0,0,0,0.3,46,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0,3443,0,-1,0,0,23,0,0,0,5,Leicester,Southampton,Leeds United F.C.,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,-1,0,0,0,49,0,0,0,Wolverhampton,Liverpool,Aston Villa,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,Dallas,DEF,LEE,4800000,0,83,4,8.33333333333333E-07,1.72916666666667E-05,0,905080,4,37,0,0,0,4,0,17.3,13490,3,0,83,-3,0.5,0,2.4,5,0,6,0,2,14.2,1663830,0,-1,0,1,1880,12289,0,0,400,Crystal Palace,Arsenal,Wolverhampton,Southampton,Aston Villa,4.9,5.5,9.2,4.3,5.4,3.6,5.3,4.1,5.4,4.8,4.1,4.8,3.5,4.7,3.8,4.4,98.1
,Dalot,DEF,MUN,4800000,0,0,0,0,0,0,3584,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,0,0,0,0,Everton,West Brom,Newcastle,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4300000,0,31,1.40909090909091,3.276955602537E-07,7.2093023255814E-06,0,123898,1,12,0,0,0,1,0,7.2,309,-2,0,31,2,0.3,0,1.3,1,0,2,0,0,0.5,99291,0,-1,0,0,900,383,0,0,168,Leeds United F.C.,Burnley,Brighton,Fulham,Tottenham,0.7,0.9,0.7,1.1,0.7,1.1,1,0.7,0.8,0.7,0.9,1.6,0.7,1,1.1,1,30.7
Karl,Darlow,GLK,NEW,5000000,1,76,3.3,6.6E-07,1.52E-05,0,264813,3,38,0,81,0,0,0,15.2,4417,0,0,76,0,0.4,0,2.1,6,0,4,0,0,1.9,343024,0,-1,1,0,2070,539,0,0,416,Southampton,Chelsea,Man Utd,Wolverhampton,West Brom,3.1,2.8,3.8,4.4,3.8,3.5,3.4,2.9,3.3,3.8,3.9,3.6,3.8,4.6,3.4,3.8,62.7
,David Luiz,DEF,ARS,5400000,0,25,1.13636363636364,2.1043771043771E-07,4.62962962962963E-06,0,101681,1,12,0,0,0,0,0,4.6,432,-1,0,25,1,0.5,0,2.7,0,0,3,0,0,0.7,50313,0,-1,0,0,886,323,0,1,138,Aston Villa,Leeds United F.C.,Man City,Leicester,Burnley,0.8,0.6,1,0.8,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,24.9
Ben,Davies,DEF,LIV,5000000,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,2936,0,-1,0,0,0,184,0,0,0,Man City,Leicester,Everton,Sheffield United,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4600000,6,45,2.6,5.65217391304348E-07,9.78260869565217E-06,0,225985,0,13,0,0,0,0,0,9.8,927,-4,0,45,4,0.5,0,2.2,1,0,3,0,2,0.8,105620,0,-1,0,0,1127,717,0,0,216,West Brom,Man City,West Ham,Burnley,Crystal Palace,2.4,3.2,2.9,2.1,2.7,3,2,2.1,2.2,2.3,0,2.2,2.4,3,2.3,2.8,39.2
Tom,Davies,MID,EVE,5200000,2,22,1.1,2.11538461538462E-07,4.23076923076923E-06,0,10614,1,9,0,0,0,0,0,4.2,48,-3,0,22,3,0.3,0,1.4,0,0,2,0,0,0.1,4735,0,-1,0,0,653,50,0,0,116,Man Utd,Fulham,Man City,Liverpool,Southampton,0.6,1.2,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,16
Keinan,Davis,FWD,AVL,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,1501564,0,0,0,0,0,0,0,1.2,17664,-2,0,5,2,0,0,0.2,0,0,0,0,0,8.5,1063907,0,-1,0,0,48,9589,0,0,15,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,0.5,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,7.7
Leif,Davis,DEF,LEE,3900000,0,2,0.0952380952380952,2.44200244200244E-08,5.12820512820513E-07,0,119760,0,0,0,0,0,0,0,0.5,732,-1,0,2,1,0,0,0,0,0,0,0,0,1.1,87052,0,-1,0,0,31,386,0,0,5,Crystal Palace,Arsenal,Wolverhampton,Southampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Craig,Dawson,DEF,WHU,4500000,6,44,2,4.44444444444444E-07,9.77777777777778E-06,0,16974,0,7,0,0,0,2,0,9.8,1162,0,0,44,0,1.2,0,5.3,2,0,4,0,0,0.8,75611,0,-1,0,1,720,4426,0,0,160,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,1.8,1.5,1.3,2.2,1.1,1.8,1.7,1.9,1.4,1.3,1.3,1.5,1,1.6,1.9,1.4,29.9
Kevin,De Bruyne,MID,MCI,11800000,0,95,5.6,4.74576271186441E-07,8.05084745762712E-06,0,5348786,1,11,0,0,0,3,0,8.1,10589,3,0,95,-3,0.2,1,2,12,0,9,0,10,10.3,4152567,0,-1,0,2,1405,453,0,0,368,Liverpool,Tottenham,Everton,Arsenal,West Ham,0,0,6,6.3,5.4,6.3,7.2,5.8,6.3,5.2,0,4.9,6.7,6.2,6.2,6.3,197.6
David,de Gea,GLK,MUN,5300000,1,73,3.5,6.60377358490566E-07,1.37735849056604E-05,0,355938,0,27,0,41,0,0,0,13.8,8791,-2,0,73,2,0.8,0,4.4,3,0,8,0,0,5.1,379234,0,-1,0,1,1845,3738,0,0,327,Everton,West Brom,Newcastle,Chelsea,Man City,2.5,4.3,2.9,3.3,4.6,3.9,3.9,3.2,3.8,3.4,3.7,4.1,4.3,3.2,3.8,4.4,33.8
Bobby,Decordova-Reid,FWD,FUL,5300000,2,59,3,5.66037735849057E-07,1.11320754716981E-05,0,144844,5,16,0,0,0,5,0,11.1,3388,-2,0,59,2,0.4,0,2.1,6,0,6,0,1,1,202572,0,-1,0,1,1360,6687,0,0,249,West Ham,Everton,Burnley,Sheffield United,Crystal Palace,2.3,5.9,3.4,3.2,3,2.3,2.5,2.5,2.9,2.8,0,2.3,2.6,2.5,2.9,3.3,74.9
Liam,Delap,FWD,MCI,4400000,0,1,0.0476190476190476,1.08225108225108E-08,2.27272727272727E-07,0,205287,0,4,0,0,0,0,0,0.2,2940,-1,0,1,1,0,0,0,0,0,0,0,0,0.9,244486,0,-1,0,0,39,999,0,0,0,Liverpool,Tottenham,Everton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Fabian,Delph,MID,EVE,4800000,0,6,0.3,6.25E-08,1.25E-06,0,4989,0,5,0,0,0,0,0,1.2,23,-2,0,6,2,0,0,0,0,0,0,0,0,0,2340,0,-1,0,0,211,19,0,0,38,Man Utd,Fulham,Man City,Liverpool,Southampton,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Leander,Dendoncker,MID,WOL,4600000,3,43,1.95454545454545,4.24901185770751E-07,9.34782608695652E-06,0,183242,3,15,0,0,0,0,0,9.3,416,-4,0,43,4,0.4,0,2,0,0,7,0,2,0.5,63257,0,-1,0,0,1412,402,0,0,147,Leicester,Southampton,Leeds United F.C.,Newcastle,Aston Villa,1,1,1.2,1.2,1,1,1,1.2,1.2,2.2,1.7,1.4,1.3,1,1.3,1,67.7
Alfie,Devine,MID,TOT,4500000,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,-1,0,0,0,46,0,0,0,West Brom,Man City,West Ham,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheikh,Diaby,FWD,WBA,4500000,0,0,0,0,0,0,5234,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8855,0,-1,0,0,0,301,0,0,0,Tottenham,Man Utd,Burnley,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbaye,Diagne,FWD,WBA,6000000,2,11,0.5,8.33333333333333E-08,1.83333333333333E-06,0,4264,0,4,0,0,0,0,0,1.8,1077,0,0,11,0,0.6,0,3.7,0,0,0,0,2,0.1,14170,0,-1,0,0,202,844,0,0,23,Tottenham,Man Utd,Burnley,Brighton,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.4
Amad,Diallo,MID,MUN,5500000,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,0,-1,0,0,0,72,0,0,0,Everton,West Brom,Newcastle,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,0,15,0.714285714285714,1.58730158730159E-07,3.33333333333333E-06,0,4376,2,8,0,0,0,0,0,3.3,111,0,0,15,0,0.2,0,0.8,0,0,2,0,0,0,5292,0,-1,0,0,438,6,0,0,57,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,Everton,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,12.3
Grady,Diangana,MID,WBA,5000000,0,33,1.5,3E-07,6.6E-06,0,76100,0,28,0,0,0,1,0,6.6,111,-5,0,33,5,0,0,0,0,0,1,0,0,0.2,45200,0,-1,0,0,1068,15,0,0,95,Tottenham,Man Utd,Burnley,Brighton,Newcastle,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.9,39.2
,Dias,DEF,MCI,6100000,1,98,4.9,8.0327868852459E-07,1.60655737704918E-05,0,399667,3,8,0,0,0,0,0,16.1,14497,6,0,98,-6,1.1,0,6.6,9,0,13,0,1,22.3,2081548,1,-1,0,1,1779,69670,0,0,434,Liverpool,Tottenham,Everton,Arsenal,West Ham,6.2,10.8,6.5,6.8,6.3,6.2,7.2,6.1,5.2,6.3,0,5.6,5.7,4.8,5.6,4.9,58.6
Eric,Dier,DEF,TOT,4900000,0,58,3.1,6.3265306122449E-07,1.18367346938776E-05,0,502313,1,18,0,0,0,0,0,11.8,18977,-1,1,58,1,0.2,0,1.2,1,0,6,0,0,3.9,647185,0,-1,0,0,1710,876,-1,0,314,West Brom,Man City,West Ham,Burnley,Crystal Palace,3.1,4.1,3.7,2.8,3.5,3.8,2.6,2.7,2.9,3,0,2.9,3.1,3.9,3,3.6,51.4
Lucas,Digne,DEF,EVE,6100000,1,48,3.7,6.0655737704918E-07,7.86885245901639E-06,0,1713457,0,22,0,0,0,0,0,7.9,3852,1,0,48,-1,0.5,0,2.8,8,0,1,0,7,6.9,1482778,0,-1,0,1,1151,28668,0,1,253,Man Utd,Fulham,Man City,Liverpool,Southampton,4.8,8.7,4.9,3.3,3.7,3.4,4.8,4.3,4.4,3,5,3.7,4.9,3.5,4.7,5,71.4
Issa,Diop,DEF,WHU,4300000,0,4,0.181818181818182,4.22832980972516E-08,9.30232558139535E-07,0,97658,1,5,0,0,0,0,0,0.9,252,-2,0,4,2,0,0,0,0,0,0,0,0,0.4,15942,0,-1,0,0,297,135,0,0,40,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Moussa,Djenepo,MID,SOU,5400000,0,33,1.57142857142857,2.91005291005291E-07,6.11111111111111E-06,0,22173,3,15,0,0,0,1,0,6.1,56,-1,0,33,1,0.1,0,0.6,0,0,3,0,2,0.1,17612,0,-1,0,0,802,29,0,0,96,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,Everton,0.8,1.1,1.8,0.9,1.2,0.9,0.8,1.2,1,1,0,0.8,0.8,1,0.8,0.8,31.6
Matt,Doherty,DEF,TOT,5600000,1,31,1.47619047619048,2.63605442176871E-07,5.53571428571429E-06,0,1490888,1,9,0,0,0,0,0,5.5,1890,-4,0,31,4,0.1,0,0.3,3,0,3,0,1,4.3,211739,0,-1,0,1,817,423,0,1,129,West Brom,Man City,West Ham,Burnley,Crystal Palace,1,1.4,1.2,0.8,1.1,1.3,0.8,0.8,0.9,0.9,0,0.9,0.9,1.3,0.9,1.2,29
Abdoulaye,Doucoure,MID,EVE,5200000,10,59,3,5.76923076923077E-07,1.13461538461538E-05,0,238107,5,27,0,0,0,2,0,11.3,596,-3,0,59,3,0.6,0,3,2,0,4,0,3,0.8,122288,0,-1,0,2,1708,9577,0,0,328,Man Utd,Fulham,Man City,Liverpool,Southampton,2.3,3.8,2.1,2.3,2.6,2.7,3.3,2.2,2.9,1.7,2.8,1.6,2.6,3.4,2.4,1.8,84.7
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,978467,0,0,0,0,0,0,0,0,2419,-2,0,0,2,0,0,0,0,0,0,0,0,3.6,252878,0,-1,0,0,0,0,0,0,0,Crystal Palace,Arsenal,Wolverhampton,Southampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4900000,0,47,2.5,5.10204081632653E-07,9.59183673469388E-06,0,41996,3,23,0,0,0,0,0,9.6,367,-1,0,47,1,0.5,0,2.3,0,0,9,0,2,0.2,27553,0,-1,0,0,1660,131,0,1,216,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,1.5,2.1,1.3,2.2,1.9,2.1,2.8,1.8,1.5,1.3,2,2.3,1.2,1.5,1.8,1.7,55
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,10297,0,0,0,0,0,0,0,0,57,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6831,0,-1,0,0,0,21,0,0,0,Liverpool,Tottenham,Everton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,6822,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7147,0,-1,0,0,0,87,0,0,0,Brighton,Crystal Palace,Fulham,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,0,0,0,0,0,0,24748,0,0,0,0,0,0,0,0,215,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,8720,0,-1,0,0,0,137,0,0,0,Southampton,Chelsea,Man Utd,Wolverhampton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5450,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Burnley,Aston Villa,Crystal Palace,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,1,5,0.227272727272727,5.16528925619835E-08,1.13636363636364E-06,0,2324,0,2,0,0,0,0,0,1.1,13,-1,0,5,1,0.1,0,0.4,0,0,0,0,0,0,1269,0,-1,0,0,174,26,0,0,21,Southampton,Chelsea,Man Utd,Wolverhampton,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Lewis,Dunk,DEF,BHA,4800000,9,74,3.7,7.70833333333333E-07,1.54166666666667E-05,0,528807,4,27,0,0,0,3,0,15.4,2295,-2,0,74,2,1.4,0,6.5,9,0,6,0,0,3.3,198087,1,-1,0,2,1800,16369,0,1,363,Burnley,Aston Villa,Crystal Palace,West Brom,Leicester,4,4,4.6,4.6,3.6,3.2,3.2,4.6,2.8,3.5,3.7,3,4.7,4.3,5.1,4.8,78.6
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.380952380952381,1.00250626566416E-07,2.10526315789474E-06,0,722980,0,5,0,0,0,1,0,2.1,5375,-2,0,8,2,0,0,0,0,0,0,0,0,4.4,941522,0,-1,0,0,180,5982,0,0,35,Brighton,Crystal Palace,Fulham,West Brom,Tottenham,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.6
,Ederson,GLK,MCI,6100000,2,95,4.5,7.37704918032787E-07,1.55737704918033E-05,0,496269,2,13,0,34,0,0,0,15.6,9874,1,0,95,-1,0.9,0,5.4,1,0,13,0,0,8.6,700199,0,-1,0,0,1890,18195,0,0,394,Liverpool,Tottenham,Everton,Arsenal,West Ham,5.7,9.5,5.8,6.1,5.6,5.5,6.6,5.5,4.6,5.6,0,5,5.1,4.2,5,4.3,29.7
Kyle,Edwards,MID,WBA,4700000,0,5,0.227272727272727,4.83558994197292E-08,1.06382978723404E-06,0,2746,0,3,0,0,0,0,0,1.1,9,-3,0,5,3,0,0,0,0,0,0,0,0,0,951,0,-1,0,0,114,7,0,0,15,Tottenham,Man Utd,Burnley,Brighton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,1,31,1.5,3.19148936170213E-07,6.59574468085106E-06,0,935481,6,35,0,0,0,0,0,6.6,535,-3,0,31,3,0.6,0,2.7,3,0,1,0,1,1.9,39157,0,-1,0,0,1811,130,0,1,254,Chelsea,West Ham,Fulham,Liverpool,Southampton,0.9,1.1,1.1,1.3,0.9,1.1,1.1,0.8,1.1,1.1,0.9,0.9,1.3,0.8,0.8,1,45.8
Anwar,El Ghazi,MID,AVL,5500000,0,51,2.55,4.63636363636364E-07,9.27272727272727E-06,0,446263,1,5,0,0,0,5,0,9.3,6865,-5,0,51,5,0.1,0,0.7,6,0,3,0,0,1.2,506626,0,-1,0,1,562,256,0,0,167,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,1.6,2.2,1.3,2.3,2,2.2,2.8,1.9,1.5,1.4,2,2.4,1.3,1.6,1.9,1.8,80.6
Ahmed,El Mohamady,DEF,AVL,4300000,0,12,0.6,1.3953488372093E-07,2.7906976744186E-06,0,42316,0,0,0,0,0,0,0,2.8,272,-2,0,12,2,0,0,0,2,0,1,0,0,0.3,25890,0,-1,0,1,129,58,0,0,43,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.2
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20162,0,0,0,0,0,0,0,0,53,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Man City,Leicester,Everton,Sheffield United,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4200000,0,23,1.04545454545455,2.48917748917749E-07,5.47619047619048E-06,0,257552,2,12,0,0,0,0,0,5.5,1596,-3,1,23,3,0.1,0,0.3,0,0,3,0,0,1,260898,0,-1,0,0,908,2107,-1,0,140,Aston Villa,Leeds United F.C.,Man City,Leicester,Burnley,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,20.8
,Emerson,DEF,CHE,4700000,0,7,0.318181818181818,6.76982591876209E-08,1.48936170212766E-06,0,18079,0,0,0,0,0,0,0,1.5,81,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,9189,0,-1,0,0,88,38,0,0,24,Sheffield United,Newcastle,Southampton,Man Utd,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,18709,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11556,0,-1,0,0,0,33,0,0,0,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,6,67,3.5,6.36363636363636E-07,1.21818181818182E-05,0,56936,6,19,0,0,0,0,0,12.2,1417,0,0,67,0,0.9,0,5,7,0,8,0,1,0.8,93832,1,-1,0,0,1685,1963,0,0,351,Wolverhampton,Liverpool,Aston Villa,Arsenal,Brighton,4.5,4,4.5,3.6,4,3.3,3.9,4.6,4.5,3.6,4,3.1,2.7,4.4,3.4,2.8,43.1
Eberechi,Eze,MID,CRY,5800000,0,72,3.6,6.20689655172414E-07,1.24137931034483E-05,0,158875,2,31,0,0,0,3,0,12.4,3206,-2,0,72,2,0.7,0,4.2,10,0,2,0,4,1.3,208251,0,-1,0,2,1408,10342,0,0,278,Leeds United F.C.,Burnley,Brighton,Fulham,Tottenham,3.3,4.3,3.1,3.8,2.7,4,2.7,3.4,3.6,2.6,2.8,2.9,4.1,2.8,3.2,2.2,92.3
Lukasz,Fabianski,GLK,WHU,5100000,6,89,4,7.84313725490196E-07,1.74509803921569E-05,0,385412,2,28,0,60,0,0,0,17.5,4680,1,0,89,-1,0.6,0,3,9,0,7,0,0,3.9,503074,0,-1,1,1,1980,2953,0,0,402,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,5,4.4,3.8,5.1,3.5,5,4.7,5.1,4.1,3.9,3.9,4.4,3.3,4.5,5.1,4.1,44.1
,Fabinho,MID,LIV,5400000,1,41,1.86363636363636,3.45117845117845E-07,7.59259259259259E-06,0,175847,5,22,0,0,0,0,0,7.6,578,-1,0,41,1,0.1,0,0.7,2,0,6,0,1,0.8,104794,0,-1,0,0,1562,112,0,0,270,Man City,Leicester,Everton,Sheffield United,Fulham,0.9,1.1,1,1.7,1.2,1,1.1,1.1,0.9,1.3,1.2,0.9,1.3,1.4,1.4,1.2,39.7
,Fabio Silva,FWD,WOL,5200000,1,32,1.9,3.65384615384615E-07,6.15384615384615E-06,0,230495,2,18,0,0,0,2,0,6.2,4653,-3,0,32,3,0.3,0,1.8,2,0,0,0,0,1.2,214865,0,-1,0,0,730,1345,0,0,85,Leicester,Southampton,Leeds United F.C.,Newcastle,Aston Villa,1.2,1,1.3,1.5,1,1.6,1,1.2,1.3,1.9,1.4,1.5,1.5,1.2,1.4,1.3,51.4
