FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jean-Philippe,Mateta,FWD,CRY,5400000,1,15,0.454545454545455,8.41750841750842E-08,2.77777777777778E-06,0,13007,0,4,0,0,0,1,0,2.8,69,-6,0,15,6,0.1,0,0.5,2,0,0,0,0,0,15093,0,-1,0,0,215,34,0,0,45,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,0.4,0.2,0.2,0.2,14
Nemanja,Matic,MID,MUN,4700000,3,33,1,2.12765957446809E-07,7.02127659574468E-06,0,29118,2,16,0,0,0,0,0,7,39,-3,0,33,3,0.1,0,0.6,0,0,4,0,1,0.2,17027,0,-1,0,0,1007,17,0,0,199,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,1.5,0,0.5,0.5,40.6
Joel,Matip,DEF,LIV,5400000,0,42,4.2,7.77777777777778E-07,7.77777777777778E-06,0,298357,2,5,0,0,0,1,0,7.8,90,-1,0,42,1,0,0,0,5,0,3,0,2,0.4,269868,0,-1,0,1,690,25,0,0,194,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0,0,0,0,30.6
,Matty Longstaff,MID,NEW,4800000,0,10,0.294117647058824,6.12745098039216E-08,2.08333333333333E-06,0,3988,0,8,0,0,0,0,0,2.1,12,-2,0,10,2,0,0,0,0,0,1,0,0,0,1694,0,-1,0,0,376,15,0,0,47,Leicester,Man City,Sheffield United,Fulham,,0.1,0.1,0.1,0.1,7
Neal,Maupay,FWD,BHA,5900000,-1,105,3.2,5.42372881355932E-07,1.77966101694915E-05,0,1110386,1,34,0,0,0,8,0,17.8,10447,-6,0,105,6,0.2,1,1,12,0,10,0,2,2.5,1114698,0,-1,0,1,2508,460,0,1,334,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,3.2,198.5
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,Man Utd,Newcastle,,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1741,0,-1,0,0,0,38,0,0,0,Chelsea,Newcastle,Brighton,Everton,,0,0,0,0,0
James,McArthur,MID,CRY,5200000,0,45,1.36363636363636,2.62237762237762E-07,8.65384615384615E-06,0,19935,3,26,0,0,0,0,0,8.7,23,-3,0,45,3,0,0,0,3,0,4,0,2,0.1,8185,0,-1,0,0,1465,9,0,0,228,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,0,0,0,0.7,55.2
Oliver,McBurnie,FWD,SHU,5600000,0,44,1.9,3.39285714285714E-07,7.85714285714286E-06,0,60532,2,27,0,0,0,1,0,7.9,75,-4,0,44,4,0,0,0,2,0,0,0,2,0.2,21024,0,-1,0,0,1316,27,0,0,101,Crystal Palace,Everton,Newcastle,Burnley,,0,0,0,0,83.1
Alex,McCarthy,GLK,SOU,4400000,0,88,3.3,7.5E-07,2E-05,0,2097580,2,51,0,82,0,0,0,20,4969,-1,0,88,1,0.3,0,1.5,8,0,7,0,0,11.3,1381152,0,-1,0,1,2430,2176,0,0,481,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,8,3.8,3.5,3.6,65.6
James,McCarthy,MID,CRY,4300000,0,20,0.606060606060606,1.40944326990839E-07,4.65116279069767E-06,0,266834,1,10,0,0,0,0,0,4.7,207,-2,0,20,2,0,0,0.2,0,0,2,0,0,0.7,142353,0,-1,0,0,576,91,0,0,92,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,0.6,0.3,0.3,0.3,14.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5652,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,Man Utd,Newcastle,,0,0,0,0,0
Thomas,McGill,GLK,BHA,3900000,0,0,0,0,0,0,15253,0,0,0,0,0,0,0,0,175,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,40676,0,-1,0,0,0,225,0,0,0,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0,0
John,McGinn,MID,AVL,5500000,2,105,3.1,5.63636363636364E-07,1.90909090909091E-05,0,344467,8,41,0,0,0,2,0,19.1,794,0,0,105,0,0.5,0,2.6,2,0,13,0,7,1.1,372839,0,-1,0,0,3015,468,0,0,461,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,4.1,2.3,2.3,2.3,137.5
David,McGoldrick,FWD,SHU,5200000,2,87,2.7,5.19230769230769E-07,1.67307692307692E-05,0,441895,7,36,0,0,0,7,0,16.7,2298,-3,0,87,3,0.7,0,3.5,9,0,7,0,1,1.3,451167,0,-1,0,1,2121,1129,0,0,303,Crystal Palace,Everton,Newcastle,Burnley,,3.2,2.3,2.5,2.5,143.3
Dwight,McNeil,MID,BUR,5700000,3,107,3.2,5.6140350877193E-07,1.87719298245614E-05,0,97895,1,44,0,0,0,2,0,18.8,805,-3,0,107,3,0.8,0,4.5,8,0,11,0,5,0.5,69259,0,-1,0,2,2840,2120,0,0,463,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,3.3,2.8,1.9,3.7,151.2
Scott,McTominay,MID,MUN,4900000,2,87,2.9,5.91836734693878E-07,1.77551020408163E-05,0,205922,2,21,0,0,0,4,0,17.8,2805,-1,0,87,1,0.3,0,1.4,4,0,8,0,2,1,246091,0,-1,0,1,1973,351,0,0,388,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,5.7,0,2.4,2.3,101.6
Ben,Mee,DEF,BUR,4700000,6,101,3.6,7.65957446808511E-07,2.14893617021277E-05,0,581673,3,34,0,0,0,2,0,21.5,1356,-3,1,101,3,0.7,0,3.2,7,0,10,0,0,2.5,737762,0,-1,0,1,2513,3202,-1,0,470,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,4.4,3.6,4.4,3.6,95.8
Benjamin,Mendy,DEF,MCI,5900000,2,62,1.82352941176471,3.09072781655035E-07,1.05084745762712E-05,0,260125,2,10,0,0,0,2,0,10.5,1581,-1,0,62,1,0.8,0,4.7,8,0,5,0,1,1.7,225197,0,-1,0,3,935,4433,0,0,218,Chelsea,Newcastle,Brighton,Everton,,1.2,1.2,1.3,0.9,36.7
Edouard,Mendy,GLK,CHE,5200000,11,138,4.8,9.23076923076923E-07,2.65384615384615E-05,0,948119,1,23,0,54,0,0,0,26.5,9833,2,0,138,-2,0.9,0,4.6,8,0,16,0,0,10.5,1613375,0,-1,1,0,2610,13240,0,0,598,Man City,Arsenal,Leicester,Aston Villa,,12.5,0,5,6.3,45.2
Nampalys,Mendy,MID,LEI,4200000,1,39,1.14705882352941,2.73109243697479E-07,9.28571428571429E-06,0,433874,5,21,0,0,0,0,0,9.3,796,-3,0,39,3,0,0,0.2,0,0,4,0,1,1.5,455168,0,-1,0,0,1383,305,0,0,222,Newcastle,Man Utd,Chelsea,Tottenham,,1.2,0,0.6,0.6,26.7
Teden,Mengi,DEF,MUN,3900000,0,0,0,0,0,0,92084,0,0,0,0,0,0,0,0,168,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,72476,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0,0,0,0,0
Illan,Meslier,GLK,LEE,4700000,2,147,4.3,9.14893617021277E-07,3.12765957446809E-05,0,657234,0,52,0,136,0,0,0,31.3,3761,2,0,147,-2,0.9,0,4,20,0,10,0,0,7.4,1094157,1,-1,1,5,3060,15376,0,0,743,Tottenham,Burnley,Southampton,West Brom,,4.8,4.3,4,5.4,100.7
Max,Meyer,MID,CRY,4700000,0,0,0,0,0,0,5212,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0,2134,0,-1,0,0,0,0,0,0,0,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,0,0,0,0,0
Kamil,Miazek,GLK,LEE,4000000,0,0,0,0,0,0,119704,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22749,0,-1,0,0,0,0,0,0,0,Tottenham,Burnley,Southampton,West Brom,,0,0,0,0,0
Luka,Milivojevic,MID,CRY,5600000,3,63,2,3.57142857142857E-07,1.125E-05,0,66719,8,47,0,0,0,1,0,11.2,286,-4,0,63,4,0.3,1,1.5,3,0,7,0,1,0.3,19156,0,-1,0,1,2357,72,0,1,332,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,2.7,1.1,1,1,88.4
James,Milner,MID,LIV,5300000,0,43,1.3030303030303,2.45854774156661E-07,8.11320754716981E-06,0,28496,2,10,0,0,0,0,0,8.1,64,-2,0,43,2,0.2,0,0.8,2,0,4,0,2,0.1,18188,0,-1,0,1,1041,40,0,0,198,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0,0,0.9,0.7,54.6
Yerry,Mina,DEF,EVE,5500000,7,72,2.18181818181818,3.96694214876033E-07,1.30909090909091E-05,0,427940,2,22,0,0,0,2,0,13.1,578,0,0,72,0,0.3,0,1.6,6,0,5,0,0,1.7,410481,0,-1,0,1,1846,1431,0,0,372,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0,1.7,2,2.6,69.3
Takumi,Minamino,MID,SOU,6000000,2,44,1.33333333333333,2.22222222222222E-07,7.33333333333333E-06,0,114850,1,15,0,0,0,3,0,7.3,371,-5,0,44,5,0.1,0,0.8,2,0,2,0,0,0.3,98307,0,-1,0,0,863,519,0,0,144,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,1.4,0.8,0.7,0.7,45.3
Tyrone,Mings,DEF,AVL,5400000,2,119,3.5,6.48148148148148E-07,2.2037037037037E-05,0,1279529,4,40,0,0,0,2,0,22,3775,4,0,119,-4,0.1,0,0.8,8,0,13,0,2,8.5,1683644,1,-1,0,2,2969,3431,0,1,589,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,6.5,3.5,3.6,3.4,112.7
Tyrick,Mitchell,DEF,CRY,3800000,7,43,2.7,7.10526315789474E-07,1.13157894736842E-05,0,2495811,1,25,0,0,0,0,0,11.3,3433,-2,0,43,2,0.5,0,2,2,0,4,0,1,11.8,2339765,0,-1,0,1,1440,11722,0,0,226,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,3.8,2.8,2.8,3.3,36.6
Aleksandar,Mitrovic,FWD,FUL,5500000,2,63,2.3,4.18181818181818E-07,1.14545454545455E-05,0,1921005,3,24,0,0,0,3,0,11.5,683,-5,0,63,5,0.2,1,1,7,0,1,0,3,3.3,592401,0,-1,0,0,1389,356,0,0,178,Burnley,Southampton,Man Utd,Newcastle,,1.6,1.9,1.8,2.2,124.9
Jakub,Moder,MID,BHA,5000000,1,15,0.441176470588235,8.82352941176471E-08,3E-06,0,903,0,5,0,0,0,0,0,3,25,0,0,15,0,0.2,0,1.2,0,0,2,0,0,0,1724,0,-1,0,0,373,26,0,0,36,Wolverhampton,West Ham,Man City,Arsenal,,0.2,0.2,0.2,0.2,21.5
Jayson,Molumby,MID,BHA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2350,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2278,0,-1,0,0,1,0,0,0,3,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0,0
Martin,Montoya,DEF,BHA,4500000,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,-1,0,0,0,0,0,0,0,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0,0
Simon,Moore,GLK,SHU,4300000,0,0,0,0,0,0,13553,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1771,0,-1,0,0,0,0,0,0,0,Crystal Palace,Everton,Newcastle,Burnley,,0,0,0,0,0
Aaron,Mooy,MID,BHA,5000000,0,0,0,0,0,0,11302,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,0,-1,0,0,0,0,0,0,0,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0,0
Wes,Morgan,DEF,LEI,4400000,0,3,0.0882352941176471,2.00534759358289E-08,6.81818181818182E-07,0,15048,0,0,0,0,0,0,0,0.7,17,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,9623,0,-1,0,0,16,11,0,0,9,Newcastle,Man Utd,Chelsea,Tottenham,,0,0,0,0,0.3
Mason,Mount,MID,CHE,7300000,2,143,4.2,5.75342465753425E-07,1.95890410958904E-05,0,1698966,2,29,0,0,0,6,0,19.6,69380,3,0,143,-3,0.4,0,2.8,16,0,14,0,7,19.6,2616045,0,-1,0,2,2707,13710,0,0,583,Man City,Arsenal,Leicester,Aston Villa,,6.5,0,3.6,3.8,289.1
Lys,Mousset,FWD,SHU,5800000,0,13,0.382352941176471,6.59229208924949E-08,2.24137931034483E-06,0,32475,0,10,0,0,0,0,0,2.2,45,-2,0,13,2,0.1,0,0.5,0,0,0,0,0,0.1,6362,0,-1,0,0,287,32,0,0,14,Crystal Palace,Everton,Newcastle,Burnley,,0.2,0.2,0.2,0.2,9.7
,Moutinho,MID,WOL,5100000,2,67,1.97058823529412,3.8638985005767E-07,1.31372549019608E-05,0,215444,3,35,0,0,0,1,0,13.1,103,-4,0,67,4,0.2,0,1.2,4,0,6,0,1,0.8,50320,0,-1,0,0,2267,72,0,1,396,Brighton,Tottenham,Everton,Man Utd,,1.4,1,1.5,1,113.5
Joel,Mumbongo,FWD,BUR,4500000,0,3,0.0882352941176471,1.96078431372549E-08,6.66666666666667E-07,0,5213,1,1,0,0,0,0,0,0.7,59,0,0,3,0,0,0,0,0,0,0,0,0,0,6568,0,-1,0,0,37,44,0,0,5,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,0,0,0,0.1
Jacob,Murphy,MID,NEW,4900000,2,58,1.70588235294118,3.48139255702281E-07,1.18367346938776E-05,0,13041,3,29,0,0,0,2,0,11.8,91,-1,0,58,1,0.4,0,1.8,7,0,1,0,2,0.1,13016,0,-1,0,1,1347,92,0,0,217,Leicester,Man City,Sheffield United,Fulham,,0.9,0.9,1.8,1.2,77.2
Glenn,Murray,FWD,BHA,4800000,0,0,0,0,0,0,18709,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5020,0,-1,0,0,0,0,0,0,0,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0,0
Shkodran,Mustafi,DEF,ARS,5000000,0,3,1,2E-07,6E-07,0,14496,0,1,0,0,0,0,0,0.6,8,0,0,3,0,0,0,0,0,0,0,0,0,0,13464,0,-1,0,0,45,0,0,0,16,West Brom,Chelsea,Crystal Palace,Brighton,,0,0,0,0,1.3
Yoshinori,Muto,FWD,NEW,4800000,0,0,0,0,0,0,27339,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5738,0,-1,0,0,0,0,0,0,0,Leicester,Man City,Sheffield United,Fulham,,0,0,0,0,0
Marvelous,Nakamba,MID,AVL,4300000,0,20,0.606060606060606,1.40944326990839E-07,4.65116279069767E-06,0,100173,2,4,0,0,0,0,0,4.7,150,-2,0,20,2,0.1,0,0.4,0,0,4,0,0,0.4,85041,0,-1,0,0,569,47,0,0,81,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0.6,0.3,0.3,0.3,11.6
Richard,Nartey,DEF,BUR,4000000,0,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,0,-1,0,0,0,54,0,0,0,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,0,0,0,0
Iliman,Ndiaye,MID,SHU,4500000,0,1,0.0294117647058824,6.5359477124183E-09,2.22222222222222E-07,0,364,0,1,0,0,0,0,0,0.2,18,0,0,1,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,11,4,0,0,5,Crystal Palace,Everton,Newcastle,Burnley,,0,0,0,0,0.3
Wilfred,Ndidi,MID,LEI,4800000,4,71,3,6.25E-07,1.47916666666667E-05,0,174906,5,25,0,0,0,1,0,14.8,955,-2,0,71,2,0.5,0,2.2,9,0,7,0,3,0.7,72176,0,-1,0,0,1995,269,0,0,385,Newcastle,Man Utd,Chelsea,Tottenham,,4.5,0,2.4,2,78.2
Tanguy,Ndombele,MID,TOT,5900000,1,97,3.1,5.25423728813559E-07,1.64406779661017E-05,0,130603,3,24,0,0,0,3,0,16.4,804,-1,0,97,1,0.3,0,1.8,7,0,12,0,3,0.6,139133,0,-1,0,1,2062,204,0,0,400,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,2.6,2.8,2.2,2.5,95.7
,Neco Williams,DEF,LIV,3800000,0,10,0.303030303030303,7.97448165869218E-08,2.63157894736842E-06,0,601624,1,1,0,0,0,0,0,2.6,3308,-2,0,10,2,0,0,0,0,0,1,0,0,4.2,596765,0,-1,0,0,246,2053,0,0,48,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0.4,0.2,0.2,0.2,12.2
Reiss,Nelson,MID,ARS,5100000,0,2,0.0588235294117647,1.15340253748558E-08,3.92156862745098E-07,0,6967,0,0,0,0,0,0,0,0.4,12,-4,0,2,4,0,0,0,0,0,0,0,0,0,2432,0,-1,0,0,70,10,0,0,2,West Brom,Chelsea,Crystal Palace,Brighton,,0,0,0,0,2.4
,Neto,MID,WOL,5500000,0,124,4,7.27272727272727E-07,2.25454545454545E-05,0,2133595,4,38,0,0,0,5,0,22.5,6304,0,1,124,0,0,0,0,10,0,9,0,8,4,2326182,0,-1,0,1,2549,29,-1,0,492,Brighton,Tottenham,Everton,Man Utd,,0,0,0,0,232.5
,Neves,MID,WOL,5100000,2,100,3,5.88235294117647E-07,1.96078431372549E-05,0,308637,7,39,0,0,0,5,0,19.6,852,-4,0,100,4,0.3,0,1.5,10,0,8,0,1,1.5,221062,0,-1,0,1,2473,552,0,0,479,Brighton,Tottenham,Everton,Man Utd,,2.8,2,2.9,1.9,149.9
Edward,Nketiah,FWD,ARS,5300000,0,36,2.1,3.9622641509434E-07,6.79245283018868E-06,0,165506,0,6,0,0,0,2,0,6.8,695,-7,0,36,7,0.3,0,1.6,5,0,1,0,1,0.5,67696,0,-1,0,0,411,134,0,0,120,West Brom,Chelsea,Crystal Palace,Brighton,,2.8,0,2,1.4,42.1
Niels,Nkounkou,DEF,EVE,4000000,0,1,0.0303030303030303,7.57575757575758E-09,2.5E-07,0,32678,1,1,0,0,0,0,0,0.2,73,0,0,1,0,0,0,0,0,0,0,0,0,0.2,35910,0,-1,0,0,68,45,0,0,6,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0,0,0,0,2
Daniel,N'Lundulu,FWD,SOU,4500000,0,13,0.393939393939394,8.75420875420875E-08,2.88888888888889E-06,0,47628,0,1,0,0,0,0,0,2.9,373,0,0,13,0,0,0,0.2,0,0,0,0,0,0.2,58466,0,-1,0,0,102,130,0,0,32,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0.4,0.2,0.2,0.2,3.1
Felix,Nmecha,MID,MCI,4500000,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,-1,0,0,0,8,0,0,0,Chelsea,Newcastle,Brighton,Everton,,0,0,0,0,0
Mark,Noble,MID,WHU,4500000,0,26,0.764705882352941,1.69934640522876E-07,5.77777777777778E-06,0,139729,1,15,0,0,0,0,0,5.8,127,-5,0,26,5,0.2,0,1,0,0,0,0,0,0.3,15774,0,-1,0,0,695,22,0,0,129,Everton,Brighton,West Brom,Southampton,,0,0.4,0.4,0.4,17.6
Will,Norris,GLK,BUR,4000000,0,0,0,0,0,0,12915,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17591,0,-1,0,0,0,33,0,0,0,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,0,0,0,0
Oliver,Norwood,MID,SHU,4500000,1,47,1.6,3.55555555555556E-07,1.04444444444444E-05,0,45431,5,42,0,0,0,0,0,10.4,159,-5,0,47,5,0.4,0,2,0,0,3,0,0,0.1,13384,0,-1,0,0,1944,91,0,0,311,Crystal Palace,Everton,Newcastle,Burnley,,1,1,0.8,1.2,85.6
?rjan,Nyland,GLK,AVL,4000000,0,0,0,0,0,0,948170,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,3.4,145134,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4600000,2,3,0.0909090909090909,1.97628458498024E-08,6.52173913043478E-07,0,200151,0,1,0,0,0,0,0,0.7,125,-4,0,3,4,0.1,0,0.5,0,0,0,0,0,0.7,64966,0,-1,0,0,51,191,0,0,9,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0,0,0,0,2
Jack,O'Connell,DEF,SHU,4700000,0,3,1.5,3.19148936170213E-07,6.38297872340426E-07,0,47321,0,3,0,0,0,0,0,0.6,67,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,5303,0,-1,0,0,180,20,0,0,19,Crystal Palace,Everton,Newcastle,Burnley,,0,0,0,0,4.3
Martin,?degaard,MID,ARS,5700000,3,30,0.882352941176471,1.54798761609907E-07,5.26315789473684E-06,0,209067,0,12,0,0,0,1,0,5.3,3516,-3,0,30,3,0.2,0,1.4,3,0,2,0,0,0.7,261390,0,-1,0,1,751,382,0,0,141,West Brom,Chelsea,Crystal Palace,Brighton,,0.8,0,0.4,0.4,51.7
Denis,Odoi,DEF,FUL,4200000,0,1,0.0294117647058824,7.00280112044818E-09,2.38095238095238E-07,0,9617,1,10,0,0,0,0,0,0.2,24,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,8174,0,-1,0,0,270,36,0,0,34,Burnley,Southampton,Man Utd,Newcastle,,0,0,0,0,6.4
Ademipo,Odubeko,FWD,WHU,4500000,0,0,0,0,0,0,6144,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,7917,0,-1,0,0,0,76,0,0,0,Everton,Brighton,West Brom,Southampton,,0,0,0,0,0
Angelo,Ogbonna,DEF,WHU,4700000,0,85,3.4,7.23404255319149E-07,1.80851063829787E-05,0,383173,4,32,0,0,0,2,0,18.1,527,-3,0,85,3,0.2,0,0.8,5,0,8,0,0,0.8,389417,0,-1,0,2,2222,185,0,0,405,Everton,Brighton,West Brom,Southampton,,2.7,3.2,3.5,3.4,68.4
Jakub,Ojrzynski,GLK,LIV,4000000,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,-1,0,0,0,3,0,0,0,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0,0,0,0,0
Robin,Olsen,GLK,EVE,4500000,0,25,0.757575757575758,1.68350168350168E-07,5.55555555555556E-06,0,17084,1,9,0,21,0,0,0,5.6,168,0,0,25,0,0,0,0,3,0,2,0,0,0.1,21564,0,-1,0,0,630,70,0,0,119,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0.8,0.4,0.4,0.5,16.7
Josh,Onomah,MID,FUL,4600000,1,9,0.264705882352941,5.75447570332481E-08,1.95652173913043E-06,0,14894,1,8,0,0,0,0,0,2,11,-4,0,9,4,0.2,0,0.7,0,0,0,0,0,0,3502,0,-1,0,0,204,21,0,0,21,Burnley,Southampton,Man Utd,Newcastle,,0.1,0.1,0.1,0.1,7.6
Tyler,Onyango,MID,EVE,4500000,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,-1,0,0,0,4,0,0,0,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0,0,0,0,0
Divock,Origi,FWD,LIV,5100000,0,10,1.1,2.15686274509804E-07,1.96078431372549E-06,0,98787,0,0,0,0,0,0,0,2,164,-4,0,10,4,0,0,0,0,0,1,0,0,0.6,38820,0,-1,0,0,180,24,0,0,23,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0,0,0,0,11.1
,Oriol Romeu,MID,SOU,4500000,0,51,2.5,5.55555555555556E-07,1.13333333333333E-05,0,704099,6,24,0,0,0,1,0,11.3,294,0,0,51,0,0,0,0,4,0,6,0,1,1.4,497332,0,-1,0,0,1732,8,0,0,259,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0,0,0,0,66.9
Ben,Osborn,MID,SHU,4700000,1,43,2,4.25531914893617E-07,9.14893617021277E-06,0,5255,1,28,0,0,0,1,0,9.1,120,-3,0,43,3,0.4,0,2,3,0,2,0,0,0,4799,0,-1,0,0,1361,16,0,0,224,Crystal Palace,Everton,Newcastle,Burnley,,1.4,1.4,1.1,1.7,69.5
Dara,O'Shea,DEF,WBA,4200000,0,41,1.5,3.57142857142857E-07,9.76190476190476E-06,0,28300,3,49,0,0,0,0,0,9.8,125,-3,0,41,3,0.2,0,0.8,1,0,3,0,0,0.2,17268,0,-1,0,0,2040,48,0,0,283,Arsenal,Liverpool,West Ham,Leeds United F.C.,,1.3,1.3,1.3,0.9,54.4
Nicolas,Otamendi,DEF,MCI,4900000,0,0,0,0,0,0,44586,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5379,0,-1,0,0,0,0,0,0,0,Chelsea,Newcastle,Brighton,Everton,,0,0,0,0,0
Owen,Otasowie,MID,WOL,4500000,0,9,0.264705882352941,5.88235294117647E-08,2E-06,0,3490,1,6,0,0,0,0,0,2,11,0,0,9,0,0.1,0,0.5,0,0,0,0,1,0,3746,0,-1,0,0,185,4,0,0,33,Brighton,Tottenham,Everton,Man Utd,,0,0.1,0.1,0.1,9.8
Mesut,Ozil,MID,ARS,6700000,0,0,0,0,0,0,54891,0,0,0,0,0,0,0,0,17,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,3441,0,-1,0,0,0,0,0,0,0,West Brom,Chelsea,Crystal Palace,Brighton,,0,0,0,0,0
Cole,Palmer,MID,MCI,4400000,0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,2023,0,-1,0,0,0,14,0,0,0,Chelsea,Newcastle,Brighton,Everton,,0,0,0,0,0
Thomas,Partey,MID,ARS,4900000,3,42,1.23529411764706,2.52100840336134E-07,8.57142857142857E-06,0,114798,5,17,0,0,0,0,0,8.6,305,-1,0,42,1,0.2,0,1.2,0,0,5,0,2,0.3,121998,0,-1,0,0,1362,86,0,0,246,West Brom,Chelsea,Crystal Palace,Brighton,,1.2,0,0.6,0.6,55.8
