FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alexandre,Lacazette,FWD,ARS,8500000,1,22,5.5,6.47058823529412E-07,2.58823529411765E-06,0,249040,0,3,0,0,0,3,0,2.6,26223,0,0,22,0,0.4,0,3.8,3,0,1,0,0,4.5,234755,0,-1,0,0,256,3225,0,0,82,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,7.2,5.4,8.2,4.2,7.5,6.4,8.2,6.8,6.6,6.1,5.7,8.2,7,8.2,6.1,5.6,6.6,5.5,4.6,6.8,5.6,8.1,8,6.3,5.8,6.6,7.6,6.9,5.5,7.8,7.7,6.2,6.6,6.7,27.6
Adam,Lallana,MID,BHA,6300000,2,7,1.75,2.77777777777778E-07,1.11111111111111E-06,0,58538,0,5,0,0,0,0,0,1.1,1165,-2,0,7,2,0.2,0,1.5,0,0,0,0,0,0.5,6766,0,-1,0,0,230,302,0,0,25,Crystal Palace,West Brom,Tottenham,Burnley,Aston Villa,0.9,0.9,1.4,0.9,0.9,0.9,0.9,1.6,1.6,1.1,1.1,0.9,0.9,1.1,1.2,0.9,0.9,0.9,1.8,0.9,0.9,1.2,0.9,1.1,0.9,1.1,0.9,1.1,1.9,0.9,1.2,0.9,0.9,1,7.7
Erik,Lamela,MID,TOT,5900000,0,5,1.25,2.11864406779661E-07,8.47457627118644E-07,0,11298,1,3,0,0,0,0,0,0.8,1249,-1,0,5,1,0.2,0,1.2,0,0,0,0,1,0.2,8035,0,-1,0,0,85,252,0,0,18,West Ham,Burnley,Brighton,West Brom,Man City,0,1.2,0.6,0.8,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,1.3,0.6,0.9,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,1,0.6,0.7,1,0.6,0.8,0.6,0.6,1,8.4
Tariq,Lamptey,DEF,BHA,4700000,2,13,2.6,5.53191489361702E-07,2.76595744680851E-06,0,233150,1,9,0,0,0,0,0,2.8,9783,2,0,13,-2,0.5,0,2.5,0,0,0,0,3,10.4,762570,0,-1,0,0,372,25513,0,0,74,Crystal Palace,West Brom,Tottenham,Burnley,Aston Villa,2.7,2.3,2.6,1.6,2.5,2.5,1.3,3.1,3,1.4,2.9,1.5,2.4,3.9,2.4,1.6,1.3,3.3,3.2,1.4,2.6,2.9,1.3,1.6,1.3,3.9,1.3,2.3,2.7,1.3,3,1.6,2.4,2.3,23.2
Henri,Lansbury,MID,AVL,4400000,0,0,0,0,0,0,9013,0,0,0,0,0,0,0,0,421,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,3648,0,-1,0,0,0,427,-1,0,0,Leicester,Leeds United F.C.,Southampton,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,5,5,1.25,1.953125E-07,7.8125E-07,0,2768,1,0,0,0,0,1,0,0.8,150,-1,0,5,1,0.2,0,1.2,0,0,0,0,0,0.1,1802,0,-1,0,0,13,577,0,0,19,Tottenham,Man City,Liverpool,Fulham,Sheffield United,0.7,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,1,0.6,0.7,0.6,0.6,4.2
Aymeric,Laporte,DEF,MCI,6000000,0,2,0.666666666666667,1.11111111111111E-07,3.33333333333333E-07,0,189485,0,1,0,0,0,0,0,0.3,12517,0,0,2,0,0.1,0,0.5,0,0,0,0,0,2.9,46455,0,-1,0,0,90,2490,0,0,9,Arsenal,West Ham,Sheffield United,Liverpool,Tottenham,0,0,0.3,0.3,0.3,0.3,0.3,0.8,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.8
Jamaal,Lascelles,DEF,NEW,4400000,0,8,2,4.54545454545455E-07,1.81818181818182E-06,0,148412,1,8,0,0,0,0,0,1.8,4883,-1,1,8,1,0.1,0,0.5,0,0,1,0,0,2.3,64252,0,-1,0,0,360,1369,-1,0,55,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,1.9,2.1,1,1,1,1.8,1.7,1.4,1.6,1,2.9,1.6,1,1.8,1.5,1,1.1,1.7,1,1.5,3,1.6,2,1,1.6,1,2.3,1,2.3,1,2.2,1.5,1,2.1,7.7
Maxime,Le Marchand,DEF,FUL,4300000,0,1,0.25,5.81395348837209E-08,2.32558139534884E-07,0,7216,2,1,0,0,0,0,0,0.2,171,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,0.1,819,0,-1,0,0,122,190,-1,0,12,Sheffield United,Crystal Palace,West Brom,West Ham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0,194,0,-1,0,0,0,10,0,0,0,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,2461,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,-1,0,0,0,7,0,0,0,Burnley,Brighton,Fulham,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,1,2,0.5,1.11111111111111E-07,4.44444444444444E-07,0,51766,0,1,0,0,0,0,0,0.4,1221,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.5,7954,0,-1,0,0,29,253,0,0,6,Sheffield United,Crystal Palace,West Brom,West Ham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.4
Bernd,Leno,GLK,ARS,5000000,3,17,3.4,6.8E-07,3.4E-06,0,238713,0,6,0,14,0,0,0,3.4,11471,0,0,17,0,0.5,0,2.5,2,0,1,0,0,9.7,310386,0,-1,0,0,450,14398,0,0,100,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,5.1,2.2,5.1,2.9,3,4.4,3.3,3.2,2.5,2.1,2.6,3,3.7,4.5,2,1.9,4.1,3.8,3.1,2.5,4.1,4,4.1,1.7,3.6,4.5,3.4,3.2,1.8,3.1,4.2,2.9,3.4,2,11.1
Jamal,Lewis,DEF,NEW,4400000,0,8,1.6,3.63636363636364E-07,1.81818181818182E-06,0,162296,3,8,0,0,0,0,0,1.8,5192,-1,0,8,1,0,0,0.2,1,0,1,0,0,2.4,198529,0,-1,0,0,381,2438,0,0,46,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,1.3,1.5,0.8,0.8,0.8,1.3,1.2,1,1.1,0.8,2.2,1.2,0.8,1.3,1.1,0.8,0.8,1.2,0.8,1.1,2.4,1.1,1.4,0.8,1.1,0.8,1.6,0.8,1.7,0.8,1.6,1.1,0.8,1.5,11.4
Victor,Lindelof,DEF,MUN,4900000,2,4,1.3,2.6530612244898E-07,8.16326530612245E-07,0,69419,0,6,0,0,0,0,0,0.8,2513,-1,0,4,1,0.2,0,1,0,0,0,0,0,1.3,23901,0,-1,0,0,270,908,0,0,44,Newcastle,Chelsea,Arsenal,Everton,West Brom,0.8,0.6,0.6,0.6,0.7,0.6,1,0.7,0.9,0.6,1.1,0.7,0.6,1.1,1.3,0.6,0.8,0.6,0.6,1,0.6,0.8,1.7,0.6,0.9,0.6,0.9,0.6,0.8,0.8,0.8,0.6,0.6,1.1,6.5
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,10216,0,0,0,0,0,0,0,0,401,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3687,0,-1,0,0,0,166,0,0,0,Newcastle,Chelsea,Arsenal,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4900000,1,8,1.6,3.26530612244898E-07,1.63265306122449E-06,0,7496,1,13,0,0,0,0,0,1.6,300,-1,0,8,1,0.3,0,1.3,0,0,0,0,0,0.1,3046,0,-1,0,0,405,41,0,0,32,Burnley,Brighton,Fulham,Tottenham,Man Utd,1,0.9,1,0.8,0.8,1.3,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1.4,0.9,0.8,1.3,0.8,0.8,0.8,0.8,0.8,1,1,0.8,1,0.8,0.8,0.8,0.8,8.1
Diego,Llorente,DEF,LEE,4500000,0,0,0,0,0,0,1584,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,0,-1,0,0,0,10,0,0,0,Wolverhampton,Aston Villa,Leicester,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,GLK,TOT,5500000,1,10,2,3.63636363636364E-07,1.81818181818182E-06,0,146640,0,8,0,11,0,0,0,1.8,9305,0,0,10,0,0.3,0,1.8,0,0,0,0,0,5.8,164577,0,-1,0,0,450,11720,0,0,65,West Ham,Burnley,Brighton,West Brom,Man City,1,2.4,1,2.1,1.3,1.6,1,1.9,2.4,1,2.2,1,1,1.8,1.9,1.4,1.7,1,1.2,3,2.1,1,1.4,1.6,1,1.8,1.6,1.2,2.2,1,1.7,1.3,1,2.3,8.2
Giovani,Lo Celso,MID,TOT,6900000,0,3,0.75,1.08695652173913E-07,4.34782608695652E-07,0,29471,1,1,0,0,0,0,0,0.4,1168,-1,0,3,1,0.1,0,0.8,0,0,1,0,0,0.5,4212,0,-1,0,0,121,17,0,0,10,West Ham,Burnley,Brighton,West Brom,Man City,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.4
Ruben,Loftus-Cheek,MID,FUL,5900000,3,5,1.25,2.11864406779661E-07,8.47457627118644E-07,0,8781,0,1,0,0,0,0,0,0.8,358,-1,0,5,1,0.1,0,0.8,0,0,1,0,0,0.2,5671,0,-1,0,0,140,558,0,0,20,Sheffield United,Crystal Palace,West Brom,West Ham,Everton,1.1,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.8,0.6,0.7,1,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,6.2
Kevin,Long,DEF,BUR,4500000,1,4,1,2.22222222222222E-07,8.88888888888889E-07,0,6743,0,8,0,0,0,0,0,0.9,272,0,0,4,0,0.2,0,1,0,0,0,0,0,0.2,4950,0,-1,0,0,315,123,0,0,38,West Brom,Tottenham,Chelsea,Brighton,Crystal Palace,0.6,0.5,0.5,0.5,0.6,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.4,0.7,0.5,0.7,0.5,0.6,0.6,7.9
Shane,Long,FWD,SOU,5300000,1,4,1,1.88679245283019E-07,7.54716981132075E-07,0,71187,0,1,0,0,0,0,0,0.8,2421,-2,0,4,2,0.2,0,0.8,0,0,0,0,0,0.8,20707,0,-1,0,0,25,1072,0,0,7,Chelsea,Everton,Aston Villa,Newcastle,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.6,0.5,0.5,0.5,0.5,0.5,0.8,0.7,0.7,0.8,0.5,0.5,0.5,0.7,0.5,0.5,0.7
Ademola,Lookman,MID,FUL,5000000,10,11,2.75,5.5E-07,2.2E-06,0,894,0,1,0,0,0,1,0,2.2,352,0,0,11,0,1.1,0,5.5,3,0,0,0,0,0.1,6491,0,-1,0,0,113,4495,0,0,41,Sheffield United,Crystal Palace,West Brom,West Ham,Everton,3.5,1.6,2.1,2.2,1.4,2.9,2.1,1.4,1.4,2.9,2,2.6,3.4,1.4,1.4,2.6,2.4,1.4,1.4,2.3,2.5,1.4,1.5,1.4,1.4,1.4,2,2,1.4,2.1,2,2.2,2.2,1.4,16.6
Jonas,Lossl,GLK,EVE,4400000,0,0,0,0,0,0,4719,0,0,0,0,0,0,0,0,243,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1509,0,-1,0,0,0,84,0,0,0,Liverpool,Southampton,Newcastle,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,1,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,2487,0,0,0,0,0,0,0,0.2,139,-1,1,1,1,0,0,0.2,0,0,0,0,0,0.1,597,0,-1,0,0,18,23,-1,0,3,Fulham,Liverpool,Man City,Chelsea,West Ham,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matthew,Lowton,DEF,BUR,4400000,0,0,0,0,0,0,6377,0,0,0,0,0,0,0,0,313,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1129,0,-1,0,0,0,3,0,0,0,West Brom,Tottenham,Chelsea,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lucas Moura,MID,TOT,6900000,1,15,3,4.34782608695652E-07,2.17391304347826E-06,0,112974,0,5,0,0,0,1,0,2.2,7233,-1,0,15,1,0.5,0,3.2,1,0,1,0,0,1.8,63228,0,-1,0,0,283,1346,0,0,30,West Ham,Burnley,Brighton,West Brom,Man City,1.5,4.1,1.5,3.1,1.5,2.8,1.5,1.9,2.1,1.5,3,1.5,1.5,1.9,4.3,1.5,3.4,1.5,1.7,2.7,2.9,1.6,1.5,2.6,1.6,3.6,1.5,2.9,3.7,2.1,3.1,1.7,1.5,3.7,18.8
John,Lundstram,MID,SHU,5300000,2,7,1.4,2.64150943396226E-07,1.32075471698113E-06,0,484661,2,6,0,0,0,0,0,1.3,18119,-2,0,7,2,0.2,1,1.2,0,0,1,0,0,4.9,32020,0,-1,0,0,423,242,0,0,35,Fulham,Liverpool,Man City,Chelsea,West Ham,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.7,1.2,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1,0.7,0.7,1,0.7,0.8,0.7,0.7,0.7,0.9,0.7,0.7,1,0.7,25.3
Alexis,Mac Allister,MID,BHA,5300000,9,9,2.25,4.24528301886792E-07,1.69811320754717E-06,0,2590,0,0,0,0,0,1,0,1.7,62,-2,0,9,2,0.4,0,2.2,3,0,0,0,0,0,605,0,-1,0,0,12,189,0,0,22,Crystal Palace,West Brom,Tottenham,Burnley,Aston Villa,1.1,1.3,2.1,1.2,1.1,1.1,1.2,2.3,2.3,1.6,1.7,1.1,1.3,1.6,1.9,1.1,1.1,1.2,2.6,1.1,1.1,1.9,1.1,1.7,1.1,1.7,1.1,1.6,2.8,1.1,1.8,1.1,1.1,1.5,4.4
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,27788,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,1,69673,0,-1,0,0,0,4725,0,0,0,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7000000,1,13,3.25,4.64285714285714E-07,1.85714285714286E-06,0,162161,0,3,0,0,0,1,0,1.9,9858,0,0,13,0,0.4,0,3,1,0,0,0,1,2.5,208703,0,-1,0,0,86,4126,0,0,37,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,Liverpool,1.6,2.9,3.5,1.9,2.4,1.6,4.7,1.6,1.6,3.8,1.6,2.2,4.1,1.6,1.9,3.3,1.6,4.1,3.3,1.6,2.2,1.6,3.8,2.4,4.5,1.6,3.2,2,1.6,3.2,1.6,3.2,3.1,1.6,10.5
Harry,Maguire,DEF,MUN,5400000,8,11,2.8,5.18518518518518E-07,2.03703703703704E-06,0,148928,1,12,0,0,0,1,0,2,4306,-1,0,11,1,0.7,0,3.7,0,0,0,0,1,2.9,67243,0,-1,0,1,360,7989,0,0,67,Newcastle,Chelsea,Arsenal,Everton,West Brom,2.8,1.4,1.6,2,2.4,1.8,3.3,2.5,3,1.4,3.5,2.6,1.4,3.4,3.7,1.5,2.6,1.4,1.4,3.3,1.4,2.6,4.2,1.7,3.1,1.4,3,1.7,2.7,2.7,2.8,1.4,1.7,3.4,14.6
Riyad,Mahrez,MID,MCI,8500000,3,17,5.66666666666667,6.66666666666667E-07,2E-06,0,266069,0,6,0,0,0,1,0,2,20847,0,0,17,0,0.5,0,4.2,2,0,1,0,1,4.1,396922,0,-1,0,1,256,8226,0,0,53,Arsenal,West Ham,Sheffield United,Liverpool,Tottenham,4.6,6.8,8.5,3.6,7.7,5.6,5.1,6.8,5.9,6.8,4.1,6.9,6.6,3.8,4.6,7.2,6,8.5,5.3,2.8,6.3,3.9,2.8,8.2,5.7,8.2,4.3,5,5.6,4.9,4,8.1,7.7,4.2,25.6
Ainsley,Maitland-Niles,DEF,ARS,4900000,0,8,2,4.08163265306122E-07,1.63265306122449E-06,0,86640,0,3,0,0,0,0,0,1.6,4555,-1,0,8,1,0.1,0,0.5,0,0,1,0,0,1.5,42976,0,-1,0,0,183,770,0,0,33,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,2.6,1,3,1.2,1.3,2.1,1.4,1.4,1,1,1.1,1.3,1.6,2.2,1,1,2.4,1.7,1.3,1,2,1.8,1.9,1,1.6,2.2,1.5,1.4,1,1.3,1.9,1.2,1.5,1,3.2
Sadio,Mane,MID,LIV,11900000,6,31,7.8,6.5546218487395E-07,2.60504201680672E-06,0,870113,2,6,0,0,0,4,0,2.6,6804,-1,0,31,1,0.6,0,7.2,4,0,1,0,0,7.6,478520,0,-1,0,1,349,81042,0,0,102,Everton,Sheffield United,West Ham,Man City,Leicester,9.5,10,8.4,9,7.3,10.5,10.8,11,6.4,6.7,10.9,11.1,9.2,9.7,6.4,10.5,9.3,8.2,6.6,11.2,8.7,10.8,9.9,9.5,8.4,8.6,6.3,9.9,8.7,9.3,10.6,9.9,11.4,9.4,55.6
Javier,Manquillo,DEF,NEW,4500000,0,9,2.2,4.88888888888889E-07,2E-06,0,14624,1,5,0,0,0,0,0,2,958,0,0,9,0,0.2,0,1,0,0,1,0,0,0.4,12809,0,-1,0,0,305,133,0,0,51,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,2.1,2.4,1.1,1.2,1.1,2.1,1.9,1.7,1.8,1.1,3.3,1.9,1.1,2.1,1.8,1.1,1.3,1.9,1.1,1.8,3.3,1.8,2.3,1.1,1.8,1.1,2.6,1.1,2.7,1.1,2.5,1.8,1.1,2.4,8
Fernando,Marcal,DEF,WOL,4900000,0,6,1.5,3.06122448979592E-07,1.22448979591837E-06,0,28805,1,0,0,0,0,0,0,1.2,478,-1,0,6,1,0,0,0.2,0,0,1,0,0,0.2,20940,0,-1,0,0,97,310,0,0,24,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,Southampton,0,0.8,1.5,1.1,0.8,0.8,1.2,0.8,0.8,1.1,0.8,2.1,0.8,0.8,1.3,0.8,0.9,0.9,0.8,0.8,0.8,0.8,0.8,1.5,1.7,0.9,1,0.8,0.9,1,0.8,0.8,0.8,1.6,2.1
Solomon,March,MID,BHA,5000000,3,21,4.2,8.4E-07,4.2E-06,0,34477,0,11,0,0,0,1,0,4.2,3594,0,0,21,0,1,0,4.8,2,0,1,0,1,1,97025,0,-1,0,0,437,6576,0,0,98,Crystal Palace,West Brom,Tottenham,Burnley,Aston Villa,3.1,3.7,5.1,3.5,3.1,2.2,3.5,5.5,5.5,4.3,4.5,2.8,3.6,4.3,4.8,3.2,2.1,3.3,6.1,2.1,2.8,4.8,2.1,4.4,2.5,4.5,2.5,4.3,6.3,2.6,4.6,2.4,2.1,4,34.2
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,24,-1,1,0,1,0,0,0,0,0,0,0,0,0,202,0,-1,0,0,0,19,-1,0,0,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8800000,0,5,1.7,1.93181818181818E-07,5.68181818181818E-07,0,1013609,0,10,0,0,0,0,0,0.6,28829,-2,0,5,2,0.1,0,1,0,0,0,0,1,4.5,496139,0,-1,0,0,206,256,0,1,10,Newcastle,Chelsea,Arsenal,Everton,West Brom,0,0,0,1.2,1.4,1.1,1.1,0.8,1.7,0.8,1.9,0.8,0.8,2.2,1.2,0.8,1.1,0.8,0.8,2,0.8,1.2,1.6,0.8,1.4,0.8,2.2,1.1,1.7,0.8,0.8,0.8,1.1,1,7.6
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,104680,0,0,0,0,0,0,0,0,4519,0,0,0,0,0,0,0,0,0,0,0,0,7.4,86482,0,-1,0,0,0,8695,0,0,0,Tottenham,Man City,Liverpool,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,0,0,0,0,0,1927,0,0,0,0,0,0,0,0,61,-1,0,0,1,0,0,0,0,0,0,0,0,0,568,0,-1,0,0,0,51,0,0,0,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,AVL,4700000,9,31,7.8,1.65957446808511E-06,6.59574468085106E-06,0,207362,0,2,0,14,0,0,0,6.6,4810,2,0,31,-2,1.7,0,7.8,4,0,3,0,0,22.1,1255610,0,-1,1,1,360,129319,0,0,116,Leicester,Leeds United F.C.,Southampton,Arsenal,Brighton,11.7,8.3,8.3,10.3,7,11.3,7,10.4,9,10.4,11.2,10.3,11.7,5.9,6.6,11.7,8,9.4,9.8,10.5,7.5,10.5,10.5,10.8,11.3,9.3,10.6,8.9,10.4,8.5,8.7,9.9,11.1,8.5,12.1
Arthur,Masuaku,DEF,WHU,4500000,0,19,4.8,1.06666666666667E-06,4.22222222222222E-06,0,30134,1,5,0,0,0,0,0,4.2,2929,0,0,19,0,1.1,0,4.8,3,0,2,0,1,1.2,82622,0,-1,0,1,358,8340,0,0,91,Tottenham,Man City,Liverpool,Fulham,Sheffield United,5.9,5.3,6.6,4.8,6,4.4,5.2,5.5,6.7,5.3,3.1,3.9,4.2,6.2,4.9,6.1,6.1,5.7,6.6,4.4,2.5,7.2,3.8,7.2,4.8,6.5,3.4,5.7,3.9,7,2.8,5.5,6.4,3.8,20.4
Juan,Mata,MID,MUN,5900000,5,5,1.66666666666667,2.82485875706215E-07,8.47457627118644E-07,0,5661,0,1,0,0,0,0,0,0.8,246,-1,0,5,1,0.3,0,1.7,0,0,0,0,1,0.1,2831,0,-1,0,0,90,689,0,0,24,Newcastle,Chelsea,Arsenal,Everton,West Brom,1.5,0.8,0.8,1.1,0.8,1,1.1,0.8,1.9,0.8,1.5,0.8,0.8,1.5,0.8,0.9,0.9,0.8,0.8,1.2,0.8,1,1,0.8,0.8,0.8,1.3,0.8,1.2,0.8,0.8,0.8,0.8,1.1,9.5
Nemanja,Matic,MID,MUN,5000000,1,6,2,4E-07,1.2E-06,0,12895,1,6,0,0,0,0,0,1.2,805,0,0,6,0,0.4,0,2,0,0,0,0,1,0.3,8520,0,-1,0,0,136,273,0,0,28,Newcastle,Chelsea,Arsenal,Everton,West Brom,1.9,1,1,1.5,1,1.4,1.4,1,2.4,1,2,1,1,2,1,1.2,1.3,1,1,1.6,1,1.4,1.4,1,1,1,1.8,1,1.6,1,1,1,1,1.5,5.5
Joel,Matip,DEF,LIV,5400000,1,2,0.5,9.25925925925926E-08,3.7037037037037E-07,0,23835,0,2,0,0,0,0,0,0.4,537,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.3,8133,0,-1,0,0,91,6381,0,0,12,Everton,Sheffield United,West Ham,Man City,Leicester,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,3
,Matty Longstaff,MID,NEW,4900000,0,0,0,0,0,0,2154,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0,172,0,-1,0,0,0,10,0,0,0,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
