FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Moussa,Djenepo,MID,SOU,5400000,1,26,2,3.7037037037037E-07,4.81481481481482E-06,0,19103,2,9,0,0,0,1,0,4.8,196,-1,0,26,1,0.3,0,1.5,0,0,2,0,2,0.1,16637,0,-1,0,0,585,125,0,0,86,Man City,Fulham,West Ham,Liverpool,Leicester,1.3,1,1.3,1.1,0,2.3,1.4,1,1,1.3,1.6,1.5,1.1,1.7,1.4,1,1.7,1.2,1.3,1,1.1,1,1.7,1.2,1.1,26
Matt,Doherty,DEF,TOT,5700000,0,24,1.84615384615385,3.23886639676113E-07,4.21052631578947E-06,0,1405461,1,5,0,0,0,0,0,4.2,8872,-3,0,24,3,0,0,0,3,0,2,0,1,5.2,191045,0,-1,0,1,525,410,0,0,97,Leicester,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,0.9,1.7,1.5,0.9,2,1.3,1.7,1.3,1,1.6,2,1.8,1.1,1.5,1.9,1.1,1.1,1.3,1,1.4,1.2,1.3,1.7,1.2,1.5,24.4
Abdoulaye,Doucoure,MID,EVE,5300000,2,36,2.6,4.90566037735849E-07,6.79245283018868E-06,0,196775,4,19,0,0,0,1,0,6.8,1641,-2,0,36,2,0.6,0,3.3,2,0,3,0,1,1,97964,0,-1,0,1,1178,1430,0,0,212,Arsenal,Sheffield United,Man City,West Ham,Wolverhampton,1.8,3,1.6,1.7,1.9,2,1.4,1.8,2.3,1.9,2.2,1.3,2.1,2,2.1,2.3,1.7,2.2,1.4,2.3,1.3,2.1,2.9,2,1.4,57
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,839412,0,0,0,0,0,0,0,0,4164,-2,0,0,2,0,0,0,0,0,0,0,0,4.9,205791,0,-1,0,0,0,4053,0,0,0,Man Utd,Burnley,West Brom,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4900000,3,26,2.4,4.89795918367347E-07,5.30612244897959E-06,0,32924,2,13,0,0,0,0,0,5.3,268,-1,0,26,1,0.2,0,1.2,0,0,6,0,1,0.2,19878,0,-1,0,0,953,273,0,1,129,West Brom,Crystal Palace,Chelsea,Man Utd,Tottenham,2.3,1.2,2,1.9,1.2,1.2,2.7,1.7,1.2,1.2,2.2,1.2,2.3,1.4,2.4,3,1.5,1.2,1.2,1.7,2.2,1.2,1.6,1.8,1.2,36.3
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,8044,0,0,0,0,0,0,0,0,138,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6157,0,-1,0,0,0,78,0,0,0,Southampton,Newcastle,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,3924,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4323,0,-1,0,0,0,134,0,0,0,Wolverhampton,Leeds United F.C.,Sheffield United,Fulham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4900000,0,0,0,0,0,0,18652,0,0,0,0,0,0,0,0,122,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1354,0,-1,0,0,0,18,0,0,0,Fulham,Man City,Liverpool,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5159,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0,584,0,-1,0,0,0,2,0,0,0,Sheffield United,West Ham,Arsenal,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,2,2,0.166666666666667,3.78787878787879E-08,4.54545454545455E-07,0,1474,0,1,0,0,0,0,0,0.5,14,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,229,0,-1,0,0,78,21,0,0,6,Fulham,Man City,Liverpool,Leicester,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Lewis,Dunk,DEF,BHA,4800000,1,18,1.6,3.33333333333333E-07,3.75E-06,0,469037,3,19,0,0,0,0,0,3.8,3277,-2,0,18,2,0.5,0,2.2,2,0,2,0,0,2.7,89107,1,-1,0,0,990,807,0,1,148,Sheffield United,West Ham,Arsenal,Wolverhampton,Man City,0.9,1.4,1.2,1.4,1.6,1,1.2,0.8,1.1,1.1,1,1.2,1.2,0.8,0.8,0.8,1.6,0.8,0.9,1,0.8,1.3,1.2,1.8,1.5,32.2
Jimmy,Dunne,DEF,BUR,3900000,0,8,0.666666666666667,1.70940170940171E-07,2.05128205128205E-06,0,468697,0,5,0,0,0,1,0,2.1,6217,-1,0,8,1,0,0,0,0,0,0,0,0,6.2,820104,0,-1,0,0,180,11392,0,0,35,Wolverhampton,Leeds United F.C.,Sheffield United,Fulham,West Ham,0.3,0.3,0.3,0.3,0,0.6,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,12.6
,Ederson,GLK,MCI,6000000,6,51,3.9,6.5E-07,8.5E-06,0,273340,1,12,0,23,0,0,0,8.5,5046,0,0,51,0,0.9,0,5.2,1,0,6,0,0,6.1,295886,0,-1,0,0,1170,3930,0,0,226,Southampton,Newcastle,Everton,Chelsea,Brighton,2.5,3.2,3,3.2,4,5.1,4.2,4.4,4,4,3.8,5,5,4.6,3.9,5.4,4,3.5,5.2,4.1,4,3.9,3.2,3.6,3.4,20.6
Kyle,Edwards,MID,WBA,4700000,0,5,0.384615384615385,8.18330605564648E-08,1.06382978723404E-06,0,2286,0,3,0,0,0,0,0,1.1,15,-3,0,5,3,0,0,0,0,0,0,0,0,0,694,0,-1,0,0,114,14,0,0,15,Aston Villa,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,0.2,0.2,0.2,0.2,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
John,Egan,DEF,SHU,4700000,2,10,0.8,1.70212765957447E-07,2.12765957446809E-06,0,893252,4,24,0,0,0,0,0,2.1,2191,-3,0,10,3,0.3,0,1.2,0,0,0,0,0,2.4,31648,0,-1,0,0,1091,115,0,1,126,Brighton,Everton,Burnley,Crystal Palace,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,26.5
Anwar,El Ghazi,MID,AVL,5700000,16,29,2.63636363636364,4.62519936204147E-07,5.08771929824561E-06,0,11786,0,0,0,0,0,3,0,5.1,569,-3,0,29,3,1.2,0,6.8,4,0,2,0,0,0.3,19760,0,-1,0,1,229,11800,0,0,92,West Brom,Crystal Palace,Chelsea,Man Utd,Tottenham,2.7,1.3,2.4,2.2,1.3,1.4,3,2,1.3,1.4,2.5,1.3,2.7,1.6,2.8,3.4,1.8,1.4,1.3,2,2.5,1.3,1.9,2.1,1.5,46.4
Ahmed,El Mohamady,DEF,AVL,4300000,0,11,1,2.32558139534884E-07,2.55813953488372E-06,0,27299,0,0,0,0,0,0,0,2.6,694,-2,0,11,2,0.5,0,2.2,2,0,1,0,0,0.4,15797,0,-1,0,1,125,1429,0,0,40,West Brom,Crystal Palace,Chelsea,Man Utd,Tottenham,0.7,0.5,0.5,0.9,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.6,0.5,0.5,12.1
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,17742,0,0,0,0,0,0,0,0,123,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,11954,0,-1,0,0,0,42,0,0,0,Crystal Palace,West Brom,Newcastle,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4400000,1,16,1.23076923076923,2.7972027972028E-07,3.63636363636364E-06,0,185986,2,11,0,0,0,0,0,3.6,2433,-1,0,16,1,0.2,0,0.7,0,0,2,0,0,1.3,221179,0,-1,0,0,693,2796,0,0,109,Everton,Chelsea,Brighton,West Brom,Crystal Palace,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.9,0.6,0.6,0.6,1,0.6,0.6,0.7,0.7,0.6,0.6,0.6,17.3
,Emerson,DEF,CHE,4700000,0,1,0.0769230769230769,1.6366612111293E-08,2.12765957446809E-07,0,11786,0,0,0,0,0,0,0,0.2,96,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,3339,0,-1,0,0,8,58,0,0,5,West Ham,Arsenal,Aston Villa,Man City,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,17661,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,10708,0,-1,0,0,0,55,0,0,0,West Brom,Crystal Palace,Chelsea,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,6,26,2.6,4.72727272727273E-07,4.72727272727273E-06,0,27882,5,11,0,0,0,0,0,4.7,439,0,0,26,0,0.4,0,2.2,0,0,4,0,0,0.3,35133,1,-1,0,0,889,699,0,0,155,Tottenham,Man Utd,Crystal Palace,Newcastle,Southampton,2.4,2,2.7,2.2,0,3.1,2,1.3,2.6,3,2.6,3.5,2.3,2.4,1.8,2.7,3.3,3.1,2.4,2.3,1.7,1.3,3.4,2.2,1.5,17.8
Eberechi,Eze,MID,CRY,5800000,2,41,3.15384615384615,5.43766578249337E-07,7.06896551724138E-06,0,81654,0,20,0,0,0,1,0,7.1,4194,-2,0,41,2,0.6,0,3.3,5,0,0,0,3,1.1,113290,0,-1,0,1,818,2815,0,0,156,Liverpool,Aston Villa,Leicester,Sheffield United,Arsenal,2.3,2.4,2.2,4.1,2.8,1.7,2.6,3,2.9,2.8,3.2,2.6,3.2,2.2,3.6,1.8,2.6,2.8,2,2.6,2.5,3.6,1.7,2.8,1.6,55.7
Lukasz,Fabianski,GLK,WHU,5100000,0,60,4.6,9.01960784313725E-07,1.17647058823529E-05,0,148411,1,16,0,40,0,0,0,11.8,6378,1,0,60,-1,0.6,0,3.2,8,0,4,0,0,4.8,337252,0,-1,1,1,1170,6267,0,0,252,Chelsea,Brighton,Southampton,Everton,Burnley,4.8,4.6,3.9,4.5,0,10.8,5.7,6.3,6.9,5.5,5,4.4,6,3.9,6.8,5.7,6.1,4.1,4.8,4.4,5.7,3.8,5.2,5.9,4.7,30
,Fabinho,MID,LIV,5400000,3,31,2.6,4.81481481481482E-07,5.74074074074074E-06,0,143931,1,15,0,0,0,0,0,5.7,1597,-1,0,31,1,0.5,0,2.8,2,0,4,0,1,1,88624,0,-1,0,0,1022,2361,0,0,201,Crystal Palace,West Brom,Newcastle,Southampton,Man Utd,1.3,2.8,2,1.3,0,3.9,1.4,1.7,2.2,1.9,1.8,2.2,2.6,2.5,1.5,2.2,1.9,1.3,1.9,2.1,1.5,2.4,1.9,2.3,2,28.2
,Fabio Silva,FWD,WOL,5200000,5,15,1.7,3.26923076923077E-07,2.88461538461538E-06,0,101698,1,8,0,0,0,1,0,2.9,1403,-3,0,15,3,0.3,0,1.8,0,0,0,0,0,0.7,52390,0,-1,0,0,323,2020,0,0,45,Burnley,Tottenham,Man Utd,Brighton,Everton,1,1,1.4,1.2,1.1,1.5,0.8,1.4,1.1,0.9,0.8,1,1.4,1.1,1.4,0.8,0.9,1.1,1.6,1,1.1,1.3,1,1,1.1,20.9
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,54503,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,1.6,39012,0,-1,0,0,0,533,0,0,0,Newcastle,Southampton,Tottenham,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,34657,0,0,0,0,0,0,0,0.3,67,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4660,0,-1,0,0,2,3,0,0,8,Chelsea,Brighton,Southampton,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3900000,0,0,0,0,0,0,95458,0,0,0,0,0,0,0,0,845,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,33495,0,-1,0,0,0,482,0,0,0,Liverpool,Aston Villa,Leicester,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11000000,17,102,7.8,7.09090909090909E-07,9.27272727272727E-06,0,1503467,2,16,0,0,0,9,0,9.3,53396,5,0,102,-5,0.7,1,8.2,16,0,3,0,6,42.7,3396828,0,-1,0,5,1033,82227,0,0,374,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,7.7,11.2,9.2,5.8,0,18.8,9.3,11.7,9.5,8.7,10.8,8.6,10.8,8.9,8.3,9.5,8.7,10.2,8.7,11.6,7.4,10.8,7.1,9.7,10.5,157.2
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,6658,0,0,0,0,0,0,0,0,90,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2469,0,-1,0,0,0,48,0,0,0,Leicester,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4800000,1,21,1.8,3.75E-07,4.375E-06,0,95133,2,21,0,0,0,0,0,4.4,1849,-2,0,21,2,0.3,0,1.5,1,0,2,0,0,0.7,39862,1,-1,0,0,1035,113,0,0,170,Fulham,Man City,Liverpool,Leicester,Sheffield United,0,2,1.6,0.9,1.3,1.9,0.9,1,1.4,1,1.1,2,1.6,1.5,1.1,1.3,0.9,1.5,1.3,1.5,1.4,1.5,2,1.1,1.4,27.7
,Fernandinho,DEF,MCI,5400000,0,11,0.916666666666667,1.69753086419753E-07,2.03703703703704E-06,0,93414,1,2,0,0,0,0,0,2,810,-1,0,11,1,0.2,0,1.2,0,0,1,0,0,0.7,44219,0,-1,0,0,289,356,0,0,55,Southampton,Newcastle,Everton,Chelsea,Brighton,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,10.2
Sam,Field,MID,WBA,4800000,0,3,0.230769230769231,4.80769230769231E-08,6.25E-07,0,2104,0,2,0,0,0,0,0,0.6,11,-2,0,3,2,0,0,0,0,0,0,0,0,0,705,0,-1,0,0,61,2,0,0,16,Aston Villa,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,0,0,0.1,0.1,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Roberto,Firmino,FWD,LIV,9200000,16,64,4.6,5E-07,6.95652173913044E-06,0,294815,1,17,0,0,0,5,0,7,2497,-3,0,64,3,0.7,0,6.2,9,0,4,0,3,3.5,215347,0,-1,0,1,1124,76750,0,0,267,Crystal Palace,West Brom,Newcastle,Southampton,Man Utd,5.3,6.4,5.7,3.7,0,10.5,4.5,4.2,6,5.4,5.1,5.5,5.5,6.5,4,5.1,5,4.1,5.3,6,5.7,5.9,4.9,4.7,6.8,108.5
John,Fleck,MID,SHU,5600000,1,19,2.1,3.75E-07,3.39285714285714E-06,0,35998,0,14,0,0,0,0,0,3.4,117,-4,0,19,4,0.4,0,2.3,0,0,0,0,1,0.1,6913,0,-1,0,0,661,89,0,0,96,Brighton,Everton,Burnley,Crystal Palace,Newcastle,1.4,1.4,1.8,1,1.4,1.1,1.2,1,1.9,1.4,1.4,1.3,1.1,1.6,1.4,1,1.6,1.4,1.2,1.4,1.2,1.3,1.4,1.6,1.6,27.2
Phil,Foden,MID,MCI,6300000,0,33,2.75,4.36507936507937E-07,5.23809523809524E-06,0,971959,0,6,0,0,0,2,0,5.2,14857,-2,0,33,2,0.2,0,1.2,2,0,1,0,2,3.8,917618,0,-1,0,0,501,2247,0,0,115,Southampton,Newcastle,Everton,Chelsea,Brighton,1.5,2.3,2,1.9,2.3,2.2,2.2,3.5,2.6,1.4,1.9,2.2,2.2,1.5,1.9,2.5,2,2,1.9,2.6,1.4,2.3,2.3,2,2.3,44.3
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,6422,0,0,0,0,0,0,0,0,55,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,1570,0,-1,0,0,0,29,-1,0,0,Brighton,Everton,Burnley,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,10,37,3.7,7.4E-07,7.4E-06,0,27235,2,10,0,0,0,0,0,7.4,1145,0,0,37,0,0.7,0,3.5,3,0,4,0,1,0.6,67626,0,-1,0,1,900,3276,0,0,204,Tottenham,Man Utd,Crystal Palace,Newcastle,Southampton,4,3.4,4.5,3.7,0,5.7,3.5,2.4,4.4,4.8,4.3,5.5,3.9,4.1,3.2,4.5,4.7,5,4.1,3.9,3,2.2,5.4,3.7,2.7,31.1
Pablo,Fornals,MID,WHU,6300000,0,54,4.2,6.66666666666667E-07,8.57142857142857E-06,0,186541,2,14,0,0,0,2,0,8.6,4692,-2,0,54,2,0.3,0,2,5,0,4,0,4,1.3,254395,0,-1,0,0,1034,1141,0,0,145,Chelsea,Brighton,Southampton,Everton,Burnley,4.2,3.9,3.6,4.5,0,9.3,3.5,3.2,4.2,4.3,5.5,3.2,3.2,3.4,4,3.8,4.1,3.1,4.9,3.9,5.3,3.9,4.5,4.7,4.3,50.4
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,303,0,-1,0,0,0,3,0,0,0,Man Utd,Burnley,West Brom,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,0,0,0,0,0,93822,0,0,0,0,0,0,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,0,3.8,297035,0,-1,0,0,0,3925,0,0,0,Man City,Fulham,West Ham,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,8350,1,2,0,0,0,0,0,0,78,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4506,0,-1,0,0,80,56,0,0,17,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9227,0,0,0,0,0,0,0,0,37,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1474,0,-1,0,0,0,4,0,0,0,Leicester,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,1,19,1.58333333333333,2.82738095238095E-07,3.39285714285714E-06,0,74175,0,7,0,0,0,0,0,3.4,276,-4,0,19,4,0.3,0,1.5,0,0,1,0,3,0.2,15334,0,-1,0,0,271,91,0,0,59,Fulham,Man City,Liverpool,Leicester,Sheffield United,0.9,0.8,0.8,0.8,1.5,1.1,0.8,1,0.8,0.8,0.9,0.9,0.8,1.1,0.8,1,0.8,1.3,0.8,0.8,0.8,1,0.8,1.3,0.9,12.5
,Fred,MID,MUN,5300000,2,19,1.9,3.58490566037736E-07,3.58490566037736E-06,0,16690,3,9,0,0,0,0,0,3.6,434,-2,0,19,2,0.3,0,1.7,0,0,4,0,0,0.2,14343,0,-1,0,0,732,619,0,0,115,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,1,1.5,1,1,0,2.4,1.6,1.6,1,1,1.6,1,1.3,1,1,1,1,1.2,1.1,1.6,1,1.3,1,1.1,1.3,29.8
Ryan,Fredericks,DEF,WHU,4200000,0,4,0.307692307692308,7.32600732600733E-08,9.52380952380952E-07,0,43728,2,4,0,0,0,0,0,1,256,-3,0,4,3,0,0,0,0,0,0,0,1,0.2,12069,0,-1,0,0,228,309,0,0,43,Chelsea,Brighton,Southampton,Everton,Burnley,0.2,0.2,0.2,0.2,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.7
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,-1,0,0,0,0,0,0,0,Brighton,Everton,Burnley,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,2.7,6E-07,5.33333333333333E-06,0,21186,4,9,0,0,0,0,0,5.3,1556,0,0,24,0,0.3,0,1.3,2,0,3,0,0,0.4,38354,0,-1,0,0,701,530,0,0,112,Tottenham,Man Utd,Crystal Palace,Newcastle,Southampton,2.5,2.1,2.8,2.3,0,3.4,2.1,1.4,2.8,3.1,2.7,3.7,2.4,2.6,1.9,2.9,3.4,3.3,2.6,2.5,1.8,1.4,3.6,2.3,1.6,19.2
Darnell,Furlong,DEF,WBA,4500000,1,36,2.8,6.22222222222222E-07,8E-06,0,19586,2,25,0,0,0,1,0,8,722,0,0,36,0,0.7,0,3.2,2,0,2,0,2,0.3,30566,1,-1,0,0,1148,871,0,0,175,Aston Villa,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,2.7,2.5,2,3.1,0,5.7,4.1,3.1,2.2,2.1,2.8,2.5,2.4,1.8,2.5,2,1.9,2.4,2.5,3.4,3.4,3.2,3.4,3.1,2.3,51
,Gabriel,DEF,ARS,5000000,0,47,3.9,7.8E-07,9.4E-06,0,879814,1,13,0,0,0,2,0,9.4,35643,0,0,47,0,0.5,0,2.7,6,0,3,0,0,8.2,1004556,0,-1,0,1,1051,1441,0,1,224,Everton,Chelsea,Brighton,West Brom,Crystal Palace,3.6,3.3,4.2,4.8,4.5,2.6,3.1,4,5,5.7,2.9,5.2,4.6,4.6,3.2,5.2,4.9,4.2,4.4,2.8,3.8,4.7,3.8,4.6,3.4,46
Conor,Gallagher,MID,WBA,5500000,2,31,3.1,5.63636363636364E-07,5.63636363636364E-06,0,6482,4,15,0,0,0,2,0,5.6,524,0,0,31,0,0.7,0,3.8,3,0,2,0,0,0.1,14652,0,-1,0,0,889,288,0,0,132,Aston Villa,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,1.7,1.6,2.4,2.7,0,4.6,2.5,3.2,3.6,2.1,1.8,3.1,2.8,2.7,1.8,2.7,2.3,3.1,2.5,2.3,3,2.7,2.2,2.6,2.7,41.9
Eric,Garcia,DEF,MCI,4800000,0,3,0.25,5.20833333333333E-08,6.25E-07,0,22327,0,6,0,0,0,0,0,0.6,248,-2,0,3,2,0,0,0.2,0,0,0,0,0,0.2,9761,0,-1,0,0,200,6,0,0,35,Southampton,Newcastle,Everton,Chelsea,Brighton,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6305,0,0,0,0,0,0,0,0,41,-1,0,0,1,0,0,0,0,0,0,0,0,0,2338,0,-1,0,0,0,12,0,0,0,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,1,10,0.833333333333333,1.41242937853107E-07,1.69491525423729E-06,0,3196,0,3,0,0,0,1,0,1.7,204,-1,0,10,1,0.4,0,2.5,3,0,0,0,0,0,2343,0,-1,0,0,52,133,0,0,36,Fulham,Man City,Liverpool,Leicester,Sheffield United,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,11.1
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,15669,0,0,0,0,0,0,0,0,156,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4162,0,-1,0,0,0,85,0,0,0,Leicester,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,-1,0,0,0,6,0,0,0,Arsenal,Sheffield United,Man City,West Ham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
