FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Issa,Diop,DEF,WHU,4300000,0,4,0.210526315789474,4.89596083231334E-08,9.30232558139535E-07,0,95490,1,5,0,0,0,0,0,0.9,240,-2,0,4,2,0,0,0,0,0,0,0,0,0.4,15171,0,-1,0,0,297,90,0,0,40,Crystal Palace,Liverpool,Aston Villa,Fulham,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Moussa,Djenepo,MID,SOU,5400000,0,30,1.66666666666667,3.08641975308642E-07,5.55555555555556E-06,0,21855,3,9,0,0,0,1,0,5.6,56,-1,0,30,1,0.1,0,0.3,0,0,3,0,2,0.1,17387,0,-1,0,0,694,5,0,0,91,Arsenal,Aston Villa,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,1.1,0.9,1.2,1.1,0.8,1.3,1,1.1,0,0.8,0.8,1.2,0.9,0.8,29
Matt,Doherty,DEF,TOT,5700000,0,29,1.61111111111111,2.82651072124756E-07,5.08771929824561E-06,0,1476600,1,6,0,0,0,0,0,5.1,3154,-3,0,29,3,0.1,0,0.8,3,0,3,0,1,4.4,205957,0,-1,0,1,705,22,0,1,120,Liverpool,Brighton,Chelsea,West Brom,Man City,0,1.1,0.8,1.2,1.8,1.3,0.9,1.3,1.4,0.9,0.9,1.1,1,0,1,1,1.5,1.1,1.2,28.4
Abdoulaye,Doucoure,MID,EVE,5200000,0,45,2.6,5E-07,8.65384615384615E-06,0,233679,5,21,0,0,0,1,0,8.7,997,-3,0,45,3,0.2,0,1,2,0,4,0,2,0.7,111848,0,-1,0,1,1448,48,0,0,255,Leicester,Newcastle,Leeds United F.C.,Man Utd,Fulham,1.3,2.1,2.3,1.9,1.9,1.5,2,2,2.1,2.6,1.7,2.4,1.4,2.1,1.3,2,2.8,1.9,1.3,65.6
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,947875,0,0,0,0,0,0,0,0,2825,-2,0,0,2,0,0,0,0,0,0,0,0,4.1,252878,0,-1,0,0,0,0,0,0,0,Newcastle,Leicester,Everton,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4900000,5,43,2.5,5.10204081632653E-07,8.77551020408163E-06,0,39265,2,21,0,0,0,0,0,8.8,317,-1,0,43,1,0.6,0,3,0,0,8,0,2,0.2,26301,0,-1,0,0,1491,243,0,1,199,Burnley,Southampton,West Ham,Arsenal,Brighton,2.3,1.6,1.6,1.5,2.1,1.3,2,2,2.1,2.7,1.9,1.3,1.4,2,2.1,1.2,1.4,1.8,1.8,51.5
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,9818,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6688,0,-1,0,0,0,18,0,0,0,West Brom,Sheffield United,Burnley,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,5965,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6449,0,-1,0,0,0,64,0,0,0,Aston Villa,Chelsea,Man City,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,0,0,0,0,0,0,23344,0,0,0,0,0,0,0,0,173,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7764,0,-1,0,0,0,54,0,0,0,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5407,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Fulham,Tottenham,Liverpool,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,4,0.210526315789474,4.78468899521531E-08,9.09090909090909E-07,0,2121,0,2,0,0,0,0,0,0.9,48,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0,1124,0,-1,0,0,151,10,0,0,15,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Lewis,Dunk,DEF,BHA,4800000,6,51,3,6.25E-07,1.0625E-05,0,513931,4,26,0,0,0,2,0,10.6,1944,-2,0,51,2,1.2,0,5.8,6,0,4,0,0,2.6,129857,1,-1,0,1,1530,890,0,1,285,Fulham,Tottenham,Liverpool,Burnley,Aston Villa,3.3,2.3,3.5,2.9,3,3.3,3.6,2.5,2.2,2.4,3.7,2,2.5,2.7,2.1,3.6,3.2,4.2,3.5,62
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.444444444444444,1.16959064327485E-07,2.10526315789474E-06,0,670582,0,5,0,0,0,1,0,2.1,4017,-2,0,8,2,0,0,0,0,0,0,0,0,4.3,882590,0,-1,0,0,180,8749,0,0,35,Aston Villa,Chelsea,Man City,Brighton,Crystal Palace,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.6
,Ederson,GLK,MCI,6000000,6,82,4.6,7.66666666666667E-07,1.36666666666667E-05,0,428806,1,12,0,31,0,0,0,13.7,4818,0,0,82,0,0.8,0,5,1,0,11,0,0,7.4,551474,0,-1,0,0,1620,15966,0,0,345,West Brom,Sheffield United,Burnley,Liverpool,Tottenham,5.7,5.8,4.7,5.4,5.1,5.7,6.4,6.1,5.5,6.7,5.2,4.8,5.5,0,4.9,5.3,4,4.8,4.7,26.8
Kyle,Edwards,MID,WBA,4700000,0,5,0.263157894736842,5.59910414333707E-08,1.06382978723404E-06,0,2615,0,3,0,0,0,0,0,1.1,13,-3,0,5,3,0,0,0,0,0,0,0,0,0,906,0,-1,0,0,114,3,0,0,15,Man City,Fulham,Sheffield United,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,0,22,1.2,2.5531914893617E-07,4.68085106382979E-06,0,929671,5,31,0,0,0,0,0,4.7,1232,-3,0,22,3,0.4,0,2,1,0,1,0,0,2,36746,0,-1,0,0,1541,44,0,1,200,Man Utd,Man City,West Brom,Chelsea,West Ham,0.8,1,0.8,0.6,0.7,0.7,1,0.6,0.7,0.8,0.6,0.7,0.8,0.6,0.6,0.9,0.6,0.6,0.6,37.1
Anwar,El Ghazi,MID,AVL,5800000,1,50,2.94117647058824,5.0709939148073E-07,8.62068965517241E-06,0,307299,1,5,0,0,0,5,0,8.6,35337,-2,0,50,2,0.2,0,1.2,6,0,3,0,0,2.9,504499,0,-1,0,1,517,362,0,0,165,Burnley,Southampton,West Ham,Arsenal,Brighton,3,2.2,2.1,1.9,2.8,1.7,2.6,2.5,2.7,3.4,2.5,1.8,1.9,2.6,2.8,1.7,1.9,2.3,2.3,80.2
Ahmed,El Mohamady,DEF,AVL,4300000,0,12,0.705882352941177,1.64158686730506E-07,2.7906976744186E-06,0,39668,0,0,0,0,0,0,0,2.8,274,-2,0,12,2,0,0,0,2,0,1,0,0,0.3,25410,0,-1,0,1,129,83,0,0,43,Burnley,Southampton,West Ham,Arsenal,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,12.2
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,19598,0,0,0,0,0,0,0,0,57,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Tottenham,West Ham,Brighton,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4300000,1,23,1.21052631578947,2.81517747858017E-07,5.34883720930233E-06,0,239016,2,12,0,0,0,0,0,5.3,2234,-2,1,23,2,0.1,0,0.5,0,0,3,0,0,1.1,255903,0,-1,0,0,908,1282,-1,0,140,Southampton,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,20.8
,Emerson,DEF,CHE,4700000,0,7,0.368421052631579,7.83874580067189E-08,1.48936170212766E-06,0,17415,0,0,0,0,0,0,0,1.5,57,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,8899,0,-1,0,0,88,33,0,0,24,Wolverhampton,Burnley,Tottenham,Sheffield United,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,18422,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11345,0,-1,0,0,0,30,0,0,0,Burnley,Southampton,West Ham,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,2,53,3.3,6E-07,9.63636363636364E-06,0,45935,5,16,0,0,0,0,0,9.6,1851,0,0,53,0,0.8,0,4.5,5,0,6,0,1,0.7,76537,1,-1,0,0,1415,1935,0,0,281,Everton,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,0,2.4,4,4.2,4,4,3.2,3.5,3.1,3.4,4.5,4,3.4,3.7,2.6,2.6,4.3,3,2.5,35.1
Eberechi,Eze,MID,CRY,5800000,2,54,2.84210526315789,4.90018148820327E-07,9.31034482758621E-06,0,142105,2,30,0,0,0,2,0,9.3,3054,-2,0,54,2,0.5,0,3,5,0,1,0,3,0.8,152829,0,-1,0,1,1228,488,0,0,220,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,2.3,2.7,2.2,2.1,3,2.2,2.7,1.9,2.8,1.8,2.2,2.5,1.7,1.8,2.1,2.9,1.9,2.1,1.4,77.8
Lukasz,Fabianski,GLK,WHU,5100000,1,80,4.2,8.23529411764706E-07,1.56862745098039E-05,0,345166,1,24,0,54,0,0,0,15.7,5829,1,0,80,-1,0.4,0,2.2,9,0,6,0,0,4,469941,0,-1,1,1,1710,1226,0,0,357,Crystal Palace,Liverpool,Aston Villa,Fulham,Sheffield United,4.7,5.8,5.3,5.3,4.8,4.1,5.2,3.9,5.6,5,5.3,4.4,3.9,4.3,4.5,3.7,4.7,5.4,4.5,39.9
,Fabinho,MID,LIV,5400000,0,40,2.4,4.44444444444444E-07,7.40740740740741E-06,0,163963,4,18,0,0,0,0,0,7.4,826,-1,0,40,1,0.3,0,1.4,2,0,6,0,1,1,104539,0,-1,0,0,1472,329,0,0,264,Tottenham,West Ham,Brighton,Man City,Leicester,1.5,1.4,1.8,1.5,1.5,1.7,2.3,2,1.5,1.9,1.6,1.4,1.7,2.2,1.4,2.1,2,2,1.8,38.9
,Fabio Silva,FWD,WOL,5200000,0,29,2.1,4.03846153846154E-07,5.57692307692308E-06,0,180408,2,18,0,0,0,2,0,5.6,5212,-3,0,29,3,0.4,0,2.2,2,0,0,0,0,1.6,199247,0,-1,0,0,688,3032,0,0,79,Chelsea,Crystal Palace,Arsenal,Leicester,Southampton,1.2,1.7,1.3,1.5,1.1,1.5,1.8,1.2,1.9,1,1.4,1.6,2.2,1.5,1.9,1.8,1.4,1.6,1.5,48.9
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,75500,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,1.5,47170,0,-1,0,0,0,133,0,0,0,Brighton,West Brom,Leicester,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35054,0,0,0,0,0,0,0,0.3,11,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Crystal Palace,Liverpool,Aston Villa,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3900000,0,0,0,0,0,0,115129,0,0,0,0,0,0,0,0,321,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,36309,0,-1,0,0,0,89,0,0,0,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11400000,2,142,7.1,6.2280701754386E-07,1.24561403508772E-05,0,1778510,4,22,0,0,0,11,0,12.5,26185,9,-1,142,-9,0.4,1,4.7,22,0,6,0,9,56.8,4782619,0,-1,0,6,1655,26256,1,0,514,Sheffield United,Arsenal,Southampton,Everton,West Brom,9.3,9.2,9.1,7.9,10.1,9.2,9,6.8,7.9,7.9,8.3,9,8.9,9.7,7.2,8.2,6.8,8.8,9,234.8
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,7523,0,0,0,0,0,0,0,0,32,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3043,0,-1,0,0,0,15,0,0,0,Liverpool,Brighton,Chelsea,West Brom,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,0,34,2.1,4.46808510638298E-07,7.23404255319149E-06,0,154389,2,26,0,0,0,0,0,7.2,2515,-3,0,34,3,0.4,0,2,4,0,3,0,0,0.7,96227,1,-1,0,0,1381,9,0,0,252,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0,0,0,0,0,2,2.4,1.9,1.9,1.6,1.4,1.5,2,1.9,1.8,1.7,3,1.7,1.9,40
,Fernandinho,DEF,MCI,5400000,0,19,1.05555555555556,1.95473251028807E-07,3.51851851851852E-06,0,102286,1,3,0,0,0,0,0,3.5,707,-1,0,19,1,0.3,0,1.4,0,0,2,0,0,0.7,54883,0,-1,0,0,427,258,0,0,94,West Brom,Sheffield United,Burnley,Liverpool,Tottenham,0.6,0.6,0.5,0.6,0.5,0.6,0.7,0.7,0.5,0.9,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,13.6
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-1,0,0,0,3,0,0,0,Arsenal,Aston Villa,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,0.157894736842105,3.28947368421053E-08,6.25E-07,0,2274,0,2,0,0,0,0,0,0.6,21,-2,0,3,2,0,0,0,0,0,0,0,0,0,884,0,-1,0,0,61,5,0,0,16,Man City,Fulham,Sheffield United,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Roberto,Firmino,FWD,LIV,9300000,0,73,3.8,4.08602150537634E-07,7.8494623655914E-06,0,586152,1,20,0,0,0,5,0,7.8,8409,-2,0,73,2,0.2,0,1.4,9,0,6,0,3,4.4,561035,0,-1,0,1,1510,4694,0,0,299,Tottenham,West Ham,Brighton,Man City,Leicester,3.7,3.1,4.3,3.7,3.9,3.7,4.3,4.5,3.3,3.8,3.5,3.5,3.9,5,4,4.2,4.6,3.5,5.3,143.2
John,Fleck,MID,SHU,5600000,5,35,2.5,4.46428571428571E-07,6.25E-06,0,39082,1,20,0,0,0,0,0,6.2,88,-4,0,35,4,0.7,0,3.8,1,0,1,0,3,0.1,9613,0,-1,0,0,1054,120,0,0,173,Man Utd,Man City,West Brom,Chelsea,West Ham,1.5,1.2,2.2,2,1.6,1.8,1.6,2.2,1.6,1.5,1.9,1.6,1.6,2,1.6,1.9,2,1.9,2.3,52.5
Phil,Foden,MID,MCI,6300000,1,64,3.55555555555556,5.64373897707231E-07,1.01587301587302E-05,0,1281443,0,6,0,0,0,4,0,10.2,74232,-2,0,64,2,1,0,6,8,0,4,0,3,11.2,1808932,0,-1,0,2,839,15809,0,0,220,West Brom,Sheffield United,Burnley,Liverpool,Tottenham,3.5,5,3.4,2,3,2.8,3.3,2.7,2.9,3.8,2.6,3.2,2.3,0,2.2,3.6,3.1,3.2,3.3,99.6
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,7533,0,0,0,0,0,0,0,0,29,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2149,0,-1,0,0,0,18,0,0,0,Man Utd,Man City,West Brom,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,2,48,3.2,6.4E-07,9.6E-06,0,69161,4,14,0,0,0,0,0,9.6,856,0,0,48,0,0.5,0,2.5,4,0,5,0,1,0.7,116746,0,-1,0,1,1312,1863,0,0,275,Everton,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,3.2,2.2,3.9,4,3.8,3.9,3.1,3.4,2.9,3.3,4.3,3.8,3.3,3.5,2.5,2.5,4.1,2.9,2.4,42
Pablo,Fornals,MID,WHU,6100000,2,73,3.8,6.22950819672131E-07,1.19672131147541E-05,0,242994,2,17,0,0,0,2,0,12,2240,-4,0,73,4,0.6,0,3.5,7,0,7,0,5,0.8,272725,0,-1,0,0,1470,173,0,0,213,Crystal Palace,Liverpool,Aston Villa,Fulham,Sheffield United,2.8,3,2.9,3.7,5.1,3,2.3,3.3,3.1,3.1,3.4,2.8,3.8,3.6,4.2,3.3,3.9,4.2,4,75.8
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,6,0,0,0,Newcastle,Leicester,Everton,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,6,0.333333333333333,8.33333333333333E-08,1.5E-06,0,188119,0,0,0,1,0,0,0,1.5,3067,0,0,6,0,0.5,0,2,0,0,1,0,0,6.1,572284,0,-1,0,0,90,8191,0,0,24,Arsenal,Aston Villa,Man Utd,Newcastle,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,1.2
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,9699,1,2,0,0,0,0,0,0,74,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Sheffield United,Arsenal,Southampton,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9568,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1531,0,-1,0,0,0,0,0,0,0,Liverpool,Brighton,Chelsea,West Brom,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,2,20,1.05263157894737,1.8796992481203E-07,3.57142857142857E-06,0,77477,0,10,0,0,0,0,0,3.6,60,-4,0,20,4,0,0,0.2,0,0,1,0,3,0.2,15822,0,-1,0,0,410,21,0,1,60,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,19.9
,Fred,MID,MUN,5300000,0,28,2,3.77358490566038E-07,5.28301886792453E-06,0,23475,3,13,0,0,0,0,0,5.3,275,-2,0,28,2,0.2,0,1.2,0,0,5,0,0,0.2,20458,0,-1,0,0,1092,101,0,0,177,Sheffield United,Arsenal,Southampton,Everton,West Brom,1.9,1.4,1.3,1,1.7,1.4,1.3,1,1,1,1.1,1.3,1.4,1.5,1,1.1,1,1.3,1.3,43.4
Ryan,Fredericks,DEF,WHU,4200000,1,12,0.631578947368421,1.50375939849624E-07,2.85714285714286E-06,0,50834,2,5,0,0,0,0,0,2.9,194,-3,0,12,3,0,0,0.2,0,0,1,0,1,0.2,19162,0,-1,0,0,328,206,0,0,72,Crystal Palace,Liverpool,Aston Villa,Fulham,Sheffield United,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.1
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,0,0,0,0,0,Man Utd,Man City,West Brom,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,1.26315789473684,2.80701754385965E-07,5.33333333333333E-06,0,37569,4,9,0,0,0,0,0,5.3,270,0,0,24,0,0,0,0,2,0,3,0,0,0.2,42318,0,-1,0,0,701,79,0,0,112,Everton,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,0.7,0.6,0.9,1,0.9,0.9,0.7,0.8,0.6,0.7,1.3,0.9,0.7,0.8,0.6,0.6,1,0.6,0.6,19.2
Darnell,Furlong,DEF,WBA,4500000,0,40,2.1,4.66666666666667E-07,8.88888888888889E-06,0,38713,2,40,0,0,0,1,0,8.9,638,0,0,40,0,0.1,0,0.5,2,0,2,0,2,0.3,47205,1,-1,0,0,1536,713,0,0,222,Man City,Fulham,Sheffield United,Tottenham,Man Utd,2.8,1.9,1.5,1.6,1.7,1.6,1.4,1.3,1.7,1.1,1.4,1.5,1.9,2,2.2,2.1,2.2,1.9,1.6,61.8
,Gabriel,DEF,ARS,5000000,0,47,3.9,7.8E-07,9.4E-06,0,1127082,1,13,0,0,0,2,0,9.4,3940,0,0,47,0,0,0,0,6,0,3,0,0,5.1,1016416,0,-1,0,1,1051,293,0,1,224,Southampton,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,3.4,4.3,5.2,5,3.2,5.4,4.7,4.3,3.4,5,5.1,4.1,4.7,3.1,3.7,4.4,3.8,4.5,3.6,46
Conor,Gallagher,MID,WBA,5500000,0,37,2.6,4.72727272727273E-07,6.72727272727273E-06,0,15416,6,27,0,0,0,2,0,6.7,174,0,0,37,0,0.1,0,0.5,3,0,2,0,0,0.1,17643,0,-1,0,0,1249,67,0,0,173,Man City,Fulham,Sheffield United,Tottenham,Man Utd,1.5,2,2.9,1.9,1.3,2.5,1.9,2.2,1.6,1.7,1.9,2.1,1.9,1.7,2.1,2,1.5,1.7,2.2,53.2
Eric,Garcia,DEF,MCI,4700000,0,3,0.166666666666667,3.54609929078014E-08,6.38297872340426E-07,0,24011,0,6,0,0,0,0,0,0.6,70,-3,0,3,3,0,0,0,0,0,0,0,0,0.2,10294,0,-1,0,0,200,92,0,0,35,West Brom,Sheffield United,Burnley,Liverpool,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,6
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6733,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,2403,0,-1,0,0,0,0,0,0,0,Sheffield United,Arsenal,Southampton,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,1,13,0.684210526315789,1.15967885816236E-07,2.20338983050847E-06,0,6200,0,3,0,0,0,1,0,2.2,84,-1,0,13,1,0.1,0,0.3,3,0,0,0,0,0,5421,0,-1,0,0,82,33,0,0,42,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.4
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,17934,0,0,0,0,0,0,0,0,75,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4906,0,-1,0,0,0,30,0,0,0,Liverpool,Brighton,Chelsea,West Brom,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,-1,0,0,0,12,0,0,0,Leicester,Newcastle,Leeds United F.C.,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,0,4,0.210526315789474,4.89596083231334E-08,9.30232558139535E-07,0,50570,1,23,0,0,0,0,0,0.9,137,-2,0,4,2,0.1,0,0.5,0,0,0,0,0,0.2,9563,0,-1,0,0,720,117,0,1,94,Man City,Fulham,Sheffield United,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.2
Morgan,Gibbs-White,MID,WOL,4900000,0,3,0.157894736842105,3.22234156820623E-08,6.12244897959184E-07,0,767,0,1,0,0,0,0,0,0.6,15,-1,0,3,1,0.1,0,0.6,0,0,0,0,0,0,608,0,-1,0,0,93,14,0,0,15,Chelsea,Crystal Palace,Arsenal,Leicester,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,18802,0,0,0,0,0,0,0,0,53,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,Aston Villa,Chelsea,Man City,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
