FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Issa,Diop,DEF,WHU,4300000,0,4,0.285714285714286,6.64451827242525E-08,9.30232558139535E-07,0,88807,1,5,0,0,0,0,0,0.9,316,-2,0,4,2,0.1,0,0.3,0,0,0,0,0,0.5,12897,0,-1,0,0,297,186,0,0,40,Brighton,Southampton,Everton,Burnley,West Brom,0.1,0.1,0.1,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Moussa,Djenepo,MID,SOU,5400000,1,27,1.92857142857143,3.57142857142857E-07,5E-06,0,19639,2,9,0,0,0,1,0,5,141,-1,0,27,1,0.2,0,1.3,0,0,2,0,2,0.1,17046,0,-1,0,0,586,39,0,0,89,Fulham,West Ham,Liverpool,Leicester,Leeds United F.C.,1.1,1.2,1,0,2.4,1.2,1,1,1.3,1.5,1.3,1.1,1.8,1.3,1.1,1.6,1.3,1.1,1,1,1,1.5,1.1,1,26
Matt,Doherty,DEF,TOT,5700000,0,24,1.71428571428571,3.00751879699248E-07,4.21052631578947E-06,0,1424535,1,5,0,0,0,0,0,4.2,2762,-3,0,24,3,0,0,0,3,0,2,0,1,5,193580,0,-1,0,1,525,848,0,0,97,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,Sheffield United,1.6,1.2,0.9,1.8,1.2,1.4,1.2,0.9,1.3,2,1.6,0.9,1.2,1.7,0.9,1.1,1.1,1,1.4,0.9,1.2,1.5,0.9,1.4,24.4
Abdoulaye,Doucoure,MID,EVE,5300000,6,42,2.8,5.28301886792453E-07,7.92452830188679E-06,0,201242,4,19,0,0,0,1,0,7.9,842,-2,0,42,2,0.5,0,2.8,2,0,4,0,2,1,101173,0,-1,0,1,1268,876,0,0,230,Sheffield United,Man City,West Ham,Wolverhampton,Aston Villa,3.4,1.8,2,2.2,2.3,1.6,2.1,2.5,2,2.4,1.4,2.2,2.1,2.6,2.6,1.9,2.4,1.7,2.5,1.4,2.1,3.3,2.4,1.6,60.9
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,854419,0,0,0,0,0,0,0,0,4173,-2,0,0,2,0,0,0,0,0,0,0,0,4.9,219954,0,-1,0,0,0,3420,0,0,0,Burnley,West Brom,Tottenham,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4900000,3,29,2.4,4.89795918367347E-07,5.91836734693878E-06,0,33715,2,13,0,0,0,0,0,5.9,208,-1,0,29,1,0.3,0,1.6,0,0,7,0,1,0.2,20760,0,-1,0,0,1043,191,0,1,139,Crystal Palace,Chelsea,Man Utd,Tottenham,Everton,1.2,1.9,1.9,1.2,1.2,2.7,1.8,1.2,1.2,2.2,1.2,2.3,1.4,2.4,3.1,1.4,1.3,1.2,1.6,2.1,1.2,1.7,2.1,1.2,37.8
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,8396,0,0,0,0,0,0,0,0,64,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6330,0,-1,0,0,0,34,0,0,0,Newcastle,Everton,Chelsea,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,4211,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,0,78,0,0,0,Leeds United F.C.,Sheffield United,Fulham,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,0,0,0,0,0,0,18848,0,0,0,0,0,0,0,0,56,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1388,0,-1,0,0,0,14,0,0,0,Man City,Liverpool,Leicester,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5204,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0,589,0,-1,0,0,0,4,0,0,0,West Ham,Arsenal,Wolverhampton,Man City,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,2,0.153846153846154,3.4965034965035E-08,4.54545454545455E-07,0,1503,0,1,0,0,0,0,0,0.5,9,-1,0,2,1,0.1,0,0.4,0,0,0,0,0,0,323,0,-1,0,0,78,18,0,0,6,Man City,Liverpool,Leicester,Sheffield United,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Lewis,Dunk,DEF,BHA,4800000,7,25,2.1,4.375E-07,5.20833333333333E-06,0,479288,3,21,0,0,0,1,0,5.2,1394,-2,0,25,2,0.6,0,3,2,0,2,0,0,2.6,92183,1,-1,0,0,1080,1051,0,1,173,West Ham,Arsenal,Wolverhampton,Man City,Leeds United F.C.,2,1.8,2.2,2.5,1.6,1.9,1.3,1.8,1.7,1.4,1.9,1.9,1.1,1.1,1,2.2,1.1,1.2,1.6,1.1,2,1.9,2.6,2.2,32.2
Jimmy,Dunne,DEF,BUR,3900000,0,8,0.615384615384615,1.57790927021696E-07,2.05128205128205E-06,0,491451,0,5,0,0,0,1,0,2.1,5642,-1,0,8,1,0,0,0,0,0,0,0,0,6,836163,0,-1,0,0,180,2777,0,0,35,Leeds United F.C.,Sheffield United,Fulham,West Ham,Liverpool,0.3,0.3,0.3,0,0.6,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.6
,Ederson,GLK,MCI,6000000,6,57,4.1,6.83333333333333E-07,9.5E-06,0,286168,1,12,0,25,0,0,0,9.5,3919,0,0,57,0,0.9,0,5.3,1,0,7,0,0,6.1,307635,0,-1,0,0,1260,2493,0,0,254,Newcastle,Everton,Chelsea,Brighton,Crystal Palace,3.5,3.5,3.3,4.3,5.3,4.8,4.5,4.3,4.6,4,5.3,5.4,4.9,4.5,5.8,4.6,3.8,5.6,4.1,4.7,4,3.7,4,3.7,22.3
Kyle,Edwards,MID,WBA,4700000,0,5,0.357142857142857,7.59878419452888E-08,1.06382978723404E-06,0,2332,0,3,0,0,0,0,0,1.1,13,-3,0,5,3,0,0,0,0,0,0,0,0,0,733,0,-1,0,0,114,12,0,0,15,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,West Ham,0.2,0.2,0.2,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
John,Egan,DEF,SHU,4700000,2,12,0.9,1.91489361702128E-07,2.5531914893617E-06,0,900093,4,25,0,0,0,0,0,2.6,1264,-3,0,12,3,0.3,0,1.2,0,0,0,0,0,2.3,32097,0,-1,0,0,1181,179,0,1,140,Everton,Burnley,Crystal Palace,Newcastle,Tottenham,0.4,0.4,0.4,0.4,0.4,0.6,0.7,0.5,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.4,29.7
Anwar,El Ghazi,MID,AVL,5700000,9,38,3.16666666666667,5.55555555555556E-07,6.66666666666667E-06,0,17714,0,0,0,0,0,4,0,6.7,2383,-3,0,38,3,1.3,0,7.2,5,0,3,0,0,1.3,100666,0,-1,0,2,314,27694,0,0,121,Crystal Palace,Chelsea,Man Utd,Tottenham,Everton,1.7,3,2.9,1.6,1.9,3.9,2.9,1.9,1.8,3.4,1.6,3.5,2.3,3.6,4.5,2.3,2.1,1.6,2.6,3.3,1.6,2.7,3.1,2,62.8
Ahmed,El Mohamady,DEF,AVL,4300000,1,12,1,2.32558139534884E-07,2.7906976744186E-06,0,29850,0,0,0,0,0,0,0,2.8,592,-2,0,12,2,0.5,0,2,2,0,1,0,0,0.4,20035,0,-1,0,1,129,793,0,0,43,Crystal Palace,Chelsea,Man Utd,Tottenham,Everton,0.5,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.7,0.5,0.5,0.5,0.7,0.6,0.5,12.2
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,18089,0,0,0,0,0,0,0,0,64,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12060,0,-1,0,0,0,33,0,0,0,West Brom,Newcastle,Southampton,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4400000,2,18,1.28571428571429,2.92207792207792E-07,4.09090909090909E-06,0,191688,2,12,0,0,0,0,0,4.1,1433,-1,0,18,1,0.2,0,1,0,0,2,0,0,1.4,228757,0,-1,0,0,783,2806,0,0,120,Chelsea,Brighton,West Brom,Crystal Palace,Newcastle,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.9,0.6,0.6,0.6,1.1,0.6,0.6,0.8,0.7,0.6,0.6,0.6,18.2
,Emerson,DEF,CHE,4700000,0,7,0.5,1.06382978723404E-07,1.48936170212766E-06,0,13170,0,0,0,0,0,0,0,1.5,813,-3,0,7,3,0.2,0,1,0,0,1,0,0,0.2,7986,0,-1,0,0,88,136,0,0,24,Arsenal,Aston Villa,Man City,Fulham,Leicester,0.2,0.2,0.3,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,17807,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,10828,0,-1,0,0,0,35,0,0,0,Crystal Palace,Chelsea,Man Utd,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,1,27,2.5,4.54545454545455E-07,4.90909090909091E-06,0,29077,5,13,0,0,0,0,0,4.9,291,0,0,27,0,0.5,0,2.5,0,0,4,0,0,0.4,38205,1,-1,0,0,979,1365,0,0,170,Man Utd,Crystal Palace,Newcastle,Southampton,Chelsea,1.8,2.7,2.1,0,2.7,2,1.2,2.6,2.9,2.3,3.3,2,2.3,1.6,2.5,3,2.9,2.2,2,1.8,1.2,3.2,1.9,1.3,19.6
Eberechi,Eze,MID,CRY,5800000,1,42,3,5.17241379310345E-07,7.24137931034483E-06,0,92180,1,23,0,0,0,1,0,7.2,3469,-2,0,42,2,0.6,0,3.2,5,0,0,0,3,1,119444,0,-1,0,1,908,1226,0,0,167,Aston Villa,Leicester,Sheffield United,Arsenal,Man City,2.4,1.9,3.7,2.6,1.7,2.4,2.8,2.8,2.6,3,2.5,2.9,2.3,3.1,1.6,2.4,2.5,2.1,2.6,2.1,3.6,1.5,2.4,1.5,62.6
Lukasz,Fabianski,GLK,WHU,5100000,1,63,4.2,8.23529411764706E-07,1.23529411764706E-05,0,168579,1,21,0,46,0,0,0,12.4,7467,1,0,63,-1,0.4,0,2.2,8,0,4,0,0,4.8,357466,0,-1,1,1,1350,6922,0,0,282,Brighton,Southampton,Everton,Burnley,West Brom,4.2,3.4,3.8,0,9.9,5,5.6,5.9,4.8,4.5,4,5.4,3.7,5.7,5.2,5.3,3.7,4,3.9,4.7,3.7,4.4,5.1,4.1,33.1
,Fabinho,MID,LIV,5400000,2,33,2.5,4.62962962962963E-07,6.11111111111111E-06,0,147391,1,16,0,0,0,0,0,6.1,791,-1,0,33,1,0.5,0,2.7,2,0,4,0,1,1,93335,0,-1,0,0,1112,909,0,0,215,West Brom,Newcastle,Southampton,Man Utd,Burnley,2.5,2,1.4,0,3.7,1.6,1.5,2,1.7,1.8,1.9,2.7,2.3,1.6,2,1.8,1.2,1.8,2,1.4,2.1,1.9,2.2,1.8,28.2
,Fabio Silva,FWD,WOL,5200000,0,16,1.8,3.46153846153846E-07,3.07692307692308E-06,0,105887,1,8,0,0,0,1,0,3.1,1079,-3,0,16,3,0.4,0,2,1,0,0,0,0,0.8,61909,0,-1,0,0,323,2068,0,0,45,Tottenham,Man Utd,Brighton,Everton,West Brom,1.1,1.5,1.3,1.2,1.6,0.9,1.6,1.2,1.1,0.9,1.1,1.5,1.1,1.5,0.9,1.1,1.2,1.7,1.2,1.2,1.5,1.2,1.1,1.3,26.5
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,56651,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,1.6,40685,0,-1,0,0,0,328,0,0,0,Southampton,Tottenham,Burnley,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,34755,0,0,0,0,0,0,0,0.3,26,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4662,0,-1,0,0,2,1,0,0,8,Brighton,Southampton,Everton,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3900000,0,0,0,0,0,0,99928,0,0,0,0,0,0,0,0,1939,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,34606,0,-1,0,0,0,212,0,0,0,Aston Villa,Leicester,Sheffield United,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11100000,12,114,8.1,7.2972972972973E-07,1.02702702702703E-05,0,1567731,3,18,0,0,0,10,0,10.3,3969,6,-1,114,-6,0.7,1,8.3,19,0,3,0,7,44.9,3625424,0,-1,0,6,1123,108913,1,0,413,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,11.9,10.3,6.4,0,19.7,9.7,11.8,9.8,9.4,11.3,9.3,10.8,9.4,9.2,10.2,9.6,11.2,9.5,11.9,7.9,11.4,7.7,10.2,11.1,171.8
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,6842,0,0,0,0,0,0,0,0,48,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2635,0,-1,0,0,0,55,0,0,0,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,1,22,1.7,3.61702127659574E-07,4.68085106382979E-06,0,102537,2,23,0,0,0,0,0,4.7,680,-3,1,22,3,0.3,0,1.4,1,0,2,0,0,0.6,40037,1,-1,0,0,1125,128,-1,0,188,Man City,Liverpool,Leicester,Sheffield United,Arsenal,2,1.4,0.8,1.2,1.7,0.8,1,1.2,0.8,0.9,1.7,1.5,1.4,0.9,1.2,0.8,1.3,1.3,1.4,1.2,1.4,1.9,1,1.3,29.8
,Fernandinho,DEF,MCI,5400000,1,12,0.923076923076923,1.70940170940171E-07,2.22222222222222E-06,0,94871,1,2,0,0,0,0,0,2.2,343,-1,0,12,1,0.2,0,1.2,0,0,1,0,0,0.7,46141,0,-1,0,0,322,485,0,0,65,Newcastle,Everton,Chelsea,Brighton,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,11.1
Sam,Field,MID,WBA,4800000,0,3,0.214285714285714,4.46428571428571E-08,6.25E-07,0,2130,0,2,0,0,0,0,0,0.6,8,-2,0,3,2,0,0,0,0,0,0,0,0,0,718,0,-1,0,0,61,12,0,0,16,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,West Ham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Roberto,Firmino,FWD,LIV,9300000,2,66,4.4,4.73118279569893E-07,7.09677419354839E-06,0,310179,1,18,0,0,0,5,0,7.1,7619,-2,0,66,2,0.6,0,5.5,9,0,4,0,3,5.1,354384,0,-1,0,1,1213,14123,0,0,270,West Brom,Newcastle,Southampton,Man Utd,Burnley,5.8,5.6,3.8,0,9.9,4.7,3.9,5.6,4.7,5.2,4.9,5.6,5.7,4.1,4.6,4.8,3.6,4.8,5.6,5.4,5.1,4.8,4.5,6.2,108.5
John,Fleck,MID,SHU,5600000,0,19,2.1,3.75E-07,3.39285714285714E-06,0,36443,0,14,0,0,0,0,0,3.4,99,-4,0,19,4,0.4,0,2,0,0,0,0,1,0.1,7251,0,-1,0,0,661,78,0,0,96,Everton,Burnley,Crystal Palace,Newcastle,Tottenham,1.3,1.9,1.1,1.3,1,1.2,1,1.8,1.4,1.3,1.4,1,1.4,1.6,1,1.6,1.2,1.3,1.4,1.4,1.2,1.4,1.7,1.7,27.2
Phil,Foden,MID,MCI,6300000,1,34,2.61538461538462,4.15140415140415E-07,5.3968253968254E-06,0,1002994,0,6,0,0,0,2,0,5.4,6595,-2,0,34,2,0.2,0,1.2,2,0,1,0,2,3.6,928188,0,-1,0,0,502,1719,0,0,117,Newcastle,Everton,Chelsea,Brighton,Crystal Palace,2.1,1.9,1.7,2.1,1.9,2.1,3.2,2.4,1.3,1.6,2,2,1.3,1.9,2.4,2.1,1.8,1.9,2.2,1.5,2.1,2.2,2,2,44.3
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,6618,0,0,0,0,0,0,0,0,55,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1676,0,-1,0,0,0,33,0,0,0,Everton,Burnley,Crystal Palace,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,1,38,3.5,7E-07,7.6E-06,0,30686,2,12,0,0,0,0,0,7.6,1134,0,0,38,0,0.7,0,3.5,3,0,4,0,1,0.8,84646,0,-1,0,1,990,5899,0,0,215,Man Utd,Crystal Palace,Newcastle,Southampton,Chelsea,3.1,4.4,3.5,0,4.7,3.4,2.2,4.2,4.6,3.8,5.1,3.4,3.8,2.8,4.1,4.2,4.6,3.6,3.4,3,2,4.9,3.2,2.4,32
Pablo,Fornals,MID,WHU,6200000,0,56,4,6.45161290322581E-07,9.03225806451613E-06,0,199895,2,15,0,0,0,2,0,9,3352,-3,0,56,3,0.2,0,1.3,5,0,4,0,4,1.2,258123,0,-1,0,0,1100,770,0,0,149,Brighton,Southampton,Everton,Burnley,West Brom,3.9,3.4,3.9,0,9.2,3.2,3.1,3.9,3.9,5.3,3.1,2.8,3.4,3.4,3.6,3.7,3,4.4,3.9,4.8,3.8,4,4.3,4,52.8
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,1833,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,317,0,-1,0,0,0,4,0,0,0,Burnley,West Brom,Tottenham,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,0,0,0,0,0,99524,0,0,0,0,0,0,0,0,1951,0,0,0,0,0,0,0,0,0,0,0,0,3.9,307089,0,-1,0,0,0,2542,0,0,0,Fulham,West Ham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,8570,1,2,0,0,0,0,0,0,53,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4638,0,-1,0,0,80,36,0,0,17,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9297,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1480,0,-1,0,0,0,1,0,0,0,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,0,19,1.46153846153846,2.60989010989011E-07,3.39285714285714E-06,0,75238,0,7,0,0,0,0,0,3.4,201,-4,0,19,4,0.2,0,1.2,0,0,1,0,3,0.2,15497,0,-1,0,0,271,18,0,0,59,Man City,Liverpool,Leicester,Sheffield United,Arsenal,0,0.7,0.7,1.4,0.9,0.7,0.8,0.7,0.7,0.7,0.7,0.8,1,0.7,0.9,0.7,1.1,0.7,0.7,0.7,0.9,0.7,1.2,0.8,12.5
,Fred,MID,MUN,5300000,2,21,1.9,3.58490566037736E-07,3.9622641509434E-06,0,17778,3,11,0,0,0,0,0,4,302,-2,0,21,2,0.3,0,1.5,0,0,4,0,0,0.2,15936,0,-1,0,0,822,332,0,0,133,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,1.5,1.1,1,0,2.4,1.6,1.5,1,1,1.6,1,1.2,1,1,1.1,1,1.3,1.2,1.5,1,1.3,1,1.1,1.3,33
Ryan,Fredericks,DEF,WHU,4200000,0,5,0.357142857142857,8.50340136054422E-08,1.19047619047619E-06,0,44509,2,4,0,0,0,0,0,1.2,175,-3,0,5,3,0,0,0.2,0,0,0,0,1,0.2,13294,0,-1,0,0,229,221,0,0,46,Brighton,Southampton,Everton,Burnley,West Brom,0.2,0.2,0.2,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.7
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,-1,0,0,0,3,0,0,0,Everton,Burnley,Crystal Palace,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,2.7,6E-07,5.33333333333333E-06,0,25457,4,9,0,0,0,0,0,5.3,1172,0,0,24,0,0.3,0,1.2,2,0,3,0,0,0.3,39505,0,-1,0,0,701,243,0,0,112,Man Utd,Crystal Palace,Newcastle,Southampton,Chelsea,2,3,2.4,0,3.1,2.3,1.4,2.9,3.2,2.6,3.6,2.3,2.6,1.8,2.8,3.3,3.2,2.4,2.3,2,1.4,3.5,2.1,1.5,19.2
Darnell,Furlong,DEF,WBA,4500000,2,38,2.7,6E-07,8.44444444444444E-06,0,22273,2,26,0,0,0,1,0,8.4,442,0,0,38,0,0.7,0,3.2,2,0,2,0,2,0.3,32752,1,-1,0,0,1238,879,0,0,188,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,West Ham,2.5,1.9,2.9,0,5.6,3.8,2.9,2.2,2.3,2.6,2.3,2.2,1.8,2.5,1.9,1.7,2.1,2.5,3.2,3.3,3,3.2,3,2.2,51
,Gabriel,DEF,ARS,5000000,0,47,3.9,7.8E-07,9.4E-06,0,946024,1,13,0,0,0,2,0,9.4,31205,0,0,47,0,0.3,0,1.7,6,0,3,0,0,7.4,1011772,0,-1,0,1,1051,1749,0,1,224,Chelsea,Brighton,West Brom,Crystal Palace,Newcastle,0,0,0,4.5,2.8,3.3,4.1,5.1,5.6,3,5.2,4.8,4.4,3.3,5.1,4.8,4.3,4.5,3,3.9,4.7,3.5,4.8,3.5,46
Conor,Gallagher,MID,WBA,5500000,2,33,3,5.45454545454545E-07,6E-06,0,8233,4,16,0,0,0,2,0,6,316,0,0,33,0,0.7,0,4,3,0,2,0,0,0.1,15761,0,-1,0,0,979,338,0,0,141,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,West Ham,1.5,2.3,2.4,0,4.5,2.1,2.9,3.6,2.3,1.7,3,2.6,2.6,1.9,2.5,2.1,2.7,2.6,2.4,2.9,2.6,2,2.5,2.6,41.9
Eric,Garcia,DEF,MCI,4800000,0,3,0.230769230769231,4.80769230769231E-08,6.25E-07,0,22826,0,6,0,0,0,0,0,0.6,107,-2,0,3,2,0,0,0.2,0,0,0,0,0,0.2,9777,0,-1,0,0,200,5,0,0,35,Newcastle,Everton,Chelsea,Brighton,Crystal Palace,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6407,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,2371,0,-1,0,0,0,5,0,0,0,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,1,11,0.846153846153846,1.43415906127771E-07,1.86440677966102E-06,0,3633,0,3,0,0,0,1,0,1.9,77,-1,0,11,1,0.4,0,2.2,3,0,0,0,0,0,2646,0,-1,0,0,60,90,0,0,38,Man City,Liverpool,Leicester,Sheffield United,Arsenal,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,11.1
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,16061,0,0,0,0,0,0,0,0,104,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4325,0,-1,0,0,0,35,0,0,0,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,-1,0,0,0,5,0,0,0,Sheffield United,Man City,West Ham,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
