FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Lucas,Digne,DEF,EVE,6200000,0,110,4.1,6.61290322580645E-07,1.7741935483871E-05,0,2091657,2,36,0,0,0,0,0,17.7,2904,2,0,110,-2,0.8,0,4.7,16,0,8,0,9,12.5,2320501,0,-1,0,2,2411,5019,0,1,531,Sheffield United,Wolverhampton,Man City,,,4.5,5.1,5.9,130.3
Issa,Diop,DEF,WHU,4300000,0,40,1.14285714285714,2.6578073089701E-07,9.30232558139535E-06,0,112318,3,22,0,0,0,2,0,9.3,429,-2,0,40,2,0.5,0,2.2,1,0,2,0,0,0.6,48381,1,-1,0,1,1377,214,0,0,228,Brighton,West Brom,Southampton,,,0.6,0.6,0.6,44.3
Moussa,Djenepo,MID,SOU,5400000,0,44,1.25714285714286,2.32804232804233E-07,8.14814814814815E-06,0,23477,5,25,0,0,0,1,0,8.1,12,-1,0,44,1,0,0,0.2,0,0,3,0,2,0.1,18850,0,-1,0,0,1139,7,0,0,125,Fulham,Leeds United F.C.,West Ham,,,0.7,0.7,0.6,40.9
Matt,Doherty,DEF,TOT,5600000,0,45,1.28571428571429,2.29591836734694E-07,8.03571428571429E-06,0,1538962,2,13,0,0,0,0,0,8,132,-4,0,45,4,0,0,0,4,0,4,0,2,3.9,233338,0,-1,0,1,1141,61,0,1,197,Wolverhampton,Aston Villa,Leicester,,,1.1,0.8,0.7,44.3
Abdoulaye,Doucoure,MID,EVE,5100000,0,74,2.8,5.49019607843137E-07,1.45098039215686E-05,0,281620,6,32,0,0,0,2,0,14.5,46,-4,0,74,4,0.1,0,0.5,2,0,8,0,3,0.6,151523,0,-1,0,2,2221,23,0,0,386,Sheffield United,Wolverhampton,Man City,,,3.1,2,1.9,97.3
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,1033112,0,0,0,0,0,0,0,0,296,-2,0,0,2,0,0,0,0,0,0,0,0,2.9,252878,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,West Brom,,,0,0,0,0
,Douglas Luiz,MID,AVL,4800000,2,71,2.2,4.58333333333333E-07,1.47916666666667E-05,0,47471,8,41,0,0,0,0,0,14.8,34,-2,0,71,2,0.4,0,2,0,0,12,0,2,0.2,32407,0,-1,0,0,2764,22,0,1,354,Crystal Palace,Tottenham,Chelsea,,,1.4,1.3,1.3,86.5
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,11229,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7349,0,-1,0,0,0,9,0,0,0,Newcastle,Brighton,Everton,,,0,0,0,0
Cody,Drameh,DEF,LEE,4000000,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,9,0,0,0,Burnley,Southampton,West Brom,,,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,9084,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,9103,0,-1,0,0,0,16,0,0,0,Leeds United F.C.,Liverpool,Sheffield United,,,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,0,34,0.971428571428571,2.02380952380952E-07,7.08333333333333E-06,0,40498,0,19,0,44,0,0,0,7.1,411,-2,0,34,2,0.5,0,2.6,4,0,1,0,0,0.4,40204,0,-1,0,0,990,4654,0,0,203,Man City,Sheffield United,Fulham,,,0.6,0.5,0.6,32.9
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,West Ham,Man City,Arsenal,,,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,26,0.742857142857143,1.68831168831169E-07,5.90909090909091E-06,0,4873,2,20,0,0,0,1,0,5.9,148,-1,0,26,1,0.5,0,2.2,0,0,1,0,0,0.1,6768,0,-1,0,0,1074,744,0,0,155,Man City,Sheffield United,Fulham,,,0.4,0.4,0.4,33.8
Lewis,Dunk,DEF,BHA,4800000,0,129,4,8.33333333333333E-07,2.6875E-05,0,1199534,5,38,0,0,0,5,0,26.9,15169,-2,1,129,2,0.8,0,3.8,17,0,11,0,0,6.5,1120976,1,-1,0,3,2842,140,-1,2,611,West Ham,Man City,Arsenal,,,0,0,5.4,127.6
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.228571428571429,6.01503759398496E-08,2.10526315789474E-06,0,864965,0,5,0,0,0,1,0,2.1,928,-2,0,8,2,0,0,0,0,0,0,0,0,4.1,1063359,0,-1,0,0,180,643,0,0,35,Leeds United F.C.,Liverpool,Sheffield United,,,0.1,0.1,0.1,12.6
,Ederson,GLK,MCI,6100000,0,146,4.3,7.04918032786885E-07,2.39344262295082E-05,0,827066,3,25,0,60,0,0,0,23.9,5925,1,0,146,-1,0.5,0,2.8,3,0,18,0,1,9.4,1068434,0,-1,0,1,3060,1860,0,0,638,Newcastle,Brighton,Everton,,,4.6,4.8,3.8,52.6
Kyle,Edwards,MID,WBA,4600000,0,5,0.142857142857143,3.1055900621118E-08,1.08695652173913E-06,0,3233,0,3,0,0,0,0,0,1.1,0,-4,0,5,4,0,0,0,0,0,0,0,0,0,1337,0,-1,0,0,114,3,0,0,15,Liverpool,West Ham,Leeds United F.C.,,,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,0,43,1.5,3.19148936170213E-07,9.14893617021277E-06,0,957580,7,47,0,0,0,0,0,9.1,48,-3,0,43,3,0.4,0,1.8,4,0,2,0,1,1.6,42866,0,-1,0,0,2358,37,0,1,342,Everton,Newcastle,Burnley,,,0.9,0.8,0.8,59.8
Anwar,El Ghazi,MID,AVL,5200000,7,100,2.85714285714286,5.4945054945055E-07,1.92307692307692E-05,0,536730,2,20,0,0,0,9,0,19.2,1531,-8,0,100,8,0.9,0,4.7,11,0,5,0,0,1.3,608650,0,-1,0,2,1436,466,0,0,305,Crystal Palace,Tottenham,Chelsea,,,2.1,2,2,142.2
Ahmed,El Mohamady,DEF,AVL,4200000,1,33,0.942857142857143,2.24489795918367E-07,7.85714285714286E-06,0,65208,2,9,0,0,0,0,0,7.9,67,-3,0,33,3,0.1,0,0.5,4,0,3,0,0,0.3,51860,0,-1,0,1,833,77,0,0,190,Crystal Palace,Tottenham,Chelsea,,,0.5,0.5,0.5,38.5
Anthony,Elanga,MID,MUN,4500000,0,2,0.0555555555555556,1.23456790123457E-08,4.44444444444444E-07,0,5,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0,25,0,-1,0,0,65,8,0,0,3,Fulham,Wolverhampton,,,,0,0,0,0.5
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20721,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,West Brom,Burnley,Crystal Palace,,,0,0,0,0
,Elneny,MID,ARS,4200000,0,49,1.36111111111111,3.24074074074074E-07,1.16666666666667E-05,0,297803,2,19,0,0,0,1,0,11.7,371,-3,0,49,3,0.9,0,3.6,3,0,5,0,0,1.2,322969,0,-1,0,1,1448,10836,0,0,249,Crystal Palace,Brighton,,,,0,0.7,0.7,36.5
,Emerson,DEF,CHE,4700000,0,7,0.194444444444444,4.1371158392435E-08,1.48936170212766E-06,0,19812,0,0,0,0,0,0,0,1.5,8,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,10401,0,-1,0,0,88,15,0,0,24,Leicester,Aston Villa,,,,0,0.1,0.1,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,19489,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,12264,0,-1,0,0,0,5,0,0,0,Crystal Palace,Tottenham,Chelsea,,,0,0,0,0
Jonny,Evans,DEF,LEI,5600000,0,109,3.9,6.96428571428571E-07,1.94642857142857E-05,0,210803,7,31,0,0,0,2,0,19.5,4999,1,0,109,-1,1.1,0,6,12,0,10,0,2,2.3,363542,1,-1,0,2,2473,2276,0,0,536,Chelsea,Tottenham,,,,0,4.5,4,77.9
Eberechi,Eze,MID,CRY,5800000,8,123,3.6,6.20689655172414E-07,2.12068965517241E-05,0,257282,3,51,0,0,0,4,0,21.2,2032,-2,0,123,2,1.1,0,6.6,15,0,6,0,8,1.6,325305,0,-1,0,3,2555,2831,0,0,470,Aston Villa,Arsenal,Liverpool,,,2.9,2.8,2.7,142.2
Lukasz,Fabianski,GLK,WHU,5000000,2,124,3.6,7.2E-07,2.48E-05,0,525569,2,44,0,97,0,0,0,24.8,968,0,0,124,0,0.4,0,2.2,9,0,9,0,0,3.4,601593,0,-1,1,1,3060,4617,0,0,602,Brighton,West Brom,Southampton,,,3.6,3.9,3.8,70.1
,Fabinho,MID,LIV,5400000,1,64,2.3,4.25925925925926E-07,1.18518518518519E-05,0,186727,6,29,0,0,0,0,0,11.9,116,-1,0,64,1,0.3,0,1.8,2,0,9,0,2,0.8,116992,0,-1,0,0,2341,149,0,0,391,West Brom,Burnley,Crystal Palace,,,2,2.2,1.4,54.6
,Fabio Silva,FWD,WOL,5200000,2,65,2.2,4.23076923076923E-07,1.25E-05,0,304868,2,26,0,0,0,4,0,12.5,465,-3,0,65,3,0.7,0,3.4,5,0,0,0,2,1,273498,0,-1,0,0,1172,613,0,0,178,Tottenham,Everton,Man Utd,,,1.5,1.8,1.6,91.8
,Fabri,GLK,FUL,3900000,0,0,0,0,0,0,135085,0,0,0,0,0,0,0,0,440,-1,0,0,1,0,0,0,0,0,0,0,0,2.1,158026,0,-1,0,0,0,219,0,0,0,Southampton,Man Utd,Newcastle,,,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35403,0,0,0,0,0,0,0,0.3,1,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Brighton,West Brom,Southampton,,,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3800000,0,0,0,0,0,0,144990,0,0,0,0,0,0,0,0,150,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,68254,0,-1,0,0,0,119,0,0,0,Aston Villa,Arsenal,Liverpool,,,0,0,0,0
,Fernandes,MID,MUN,11400000,0,240,6.7,5.87719298245614E-07,2.10526315789474E-05,0,3699071,5,35,0,0,0,18,0,21.1,6257,9,1,240,-9,0.4,1,4.8,36,0,13,0,13,51.2,6263077,0,-1,0,9,3011,20843,-1,0,855,Fulham,Wolverhampton,,,,0,8.1,8.2,387.5
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,8448,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3097,0,-1,0,0,0,0,0,0,0,Wolverhampton,Aston Villa,Leicester,,,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,0,39,1.8,3.82978723404255E-07,8.29787234042553E-06,0,178207,4,38,0,0,0,0,0,8.3,182,-3,0,39,3,0.1,0,0.6,4,0,3,0,0,0.5,103842,1,-1,0,0,1900,659,0,0,327,Man City,Sheffield United,Fulham,,,1.7,1.5,1.6,60.4
,Fernandinho,DEF,MCI,5400000,0,51,1.45714285714286,2.6984126984127E-07,9.44444444444444E-06,0,119585,5,8,0,0,0,0,0,9.4,269,-1,0,51,1,0.3,0,1.8,5,0,6,0,0,0.7,72106,0,-1,0,1,1058,198,0,0,244,Newcastle,Brighton,Everton,,,0.8,0.9,0.7,44.9
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,-1,0,0,0,3,0,0,0,Fulham,Leeds United F.C.,West Ham,,,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,2479,0,2,0,0,0,0,0,0.6,1,-2,0,3,2,0,0,0,0,0,0,0,0,0,928,0,-1,0,0,61,0,0,0,16,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,2
Ryan,Finnigan,MID,SOU,4500000,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,-1,0,0,0,4,0,0,0,Fulham,Leeds United F.C.,West Ham,,,0,0,0,0
Roberto,Firmino,FWD,LIV,9000000,1,127,3.7,4.11111111111111E-07,1.41111111111111E-05,0,1191937,2,39,0,0,0,8,0,14.1,703,-5,0,127,5,0.5,0,4.2,13,0,8,0,7,3.9,1115028,0,-1,0,2,2622,7556,0,0,542,West Brom,Burnley,Crystal Palace,,,4.1,4.2,4.4,253.4
John,Fleck,MID,SHU,5600000,0,63,2.2,3.92857142857143E-07,1.125E-05,0,47529,3,46,0,0,0,0,0,11.2,20,-4,0,63,4,0.3,0,1.8,1,0,3,0,3,0.1,17315,0,-1,0,0,2303,32,0,0,312,Everton,Newcastle,Burnley,,,1.7,1.3,2,90.1
Shane,Flynn,MID,LEI,4500000,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,-1,0,0,0,2,0,0,0,Chelsea,Tottenham,,,,0,0,0,0
Phil,Foden,MID,MCI,6100000,0,119,3.4,5.57377049180328E-07,1.95081967213115E-05,0,2487601,0,13,0,0,0,7,0,19.5,10533,-4,-1,119,4,0.4,0,2.5,14,0,6,0,8,8.9,2814761,0,-1,0,4,1462,5075,1,0,419,Newcastle,Brighton,Everton,,,3.1,3.1,2.8,167.8
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,10849,0,0,0,0,0,0,0,0,14,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5032,0,-1,0,0,0,13,0,0,0,Everton,Newcastle,Burnley,,,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,0,70,2.7,5.4E-07,1.4E-05,0,167239,6,28,0,0,0,0,0,14,742,0,0,70,0,0.4,0,2.2,5,0,7,0,1,1,229839,0,-1,0,1,2150,1799,0,0,447,Chelsea,Tottenham,,,,0,2.6,2.3,71
Pablo,Fornals,MID,WHU,5800000,2,104,3.4,5.86206896551724E-07,1.79310344827586E-05,0,275834,3,32,0,0,0,3,0,17.9,137,-7,0,104,7,0.3,0,2,7,0,8,0,6,0.5,283212,0,-1,0,0,2393,104,0,0,358,Brighton,West Brom,Southampton,,,3,3.4,3.4,128.9
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,813,0,-1,0,0,0,2,0,0,0,Burnley,Southampton,West Brom,,,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,30,0.857142857142857,2.14285714285714E-07,7.5E-06,0,424315,0,11,0,20,0,0,0,7.5,1732,0,0,30,0,0.5,0,2,0,0,2,0,0,7.2,903585,0,-1,1,0,720,1528,0,0,147,Fulham,Leeds United F.C.,West Ham,,,0.4,0.4,0.4,19.1
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,10554,1,2,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Fulham,Wolverhampton,,,,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9824,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1531,0,-1,0,0,0,0,0,0,0,Wolverhampton,Aston Villa,Leicester,,,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,0,39,2.2,3.92857142857143E-07,6.96428571428571E-06,0,87459,0,18,0,0,0,0,0,7,29,-4,0,39,4,0,0,0,0,0,4,0,4,0.2,25477,0,-1,0,0,922,6,0,1,154,Man City,Sheffield United,Fulham,,,0,0,0,70.1
,Fred,MID,MUN,5300000,0,67,2.3,4.33962264150943E-07,1.26415094339623E-05,0,34692,5,24,0,0,0,1,0,12.6,161,-2,0,67,2,0.3,0,1.6,1,0,12,0,0,0.3,33941,0,-1,0,0,2299,51,0,0,395,Fulham,Wolverhampton,,,,0,1.6,1.6,106.3
Ryan,Fredericks,DEF,WHU,4200000,0,28,0.8,1.9047619047619E-07,6.66666666666667E-06,0,57681,2,9,0,0,0,1,0,6.7,42,-3,0,28,3,0.2,0,0.8,0,0,1,0,1,0.2,24010,0,-1,0,0,564,23,0,0,127,Brighton,West Brom,Southampton,,,0.4,0.4,0.4,41.9
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,0,0,0,0,0,Everton,Newcastle,Burnley,,,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,0.666666666666667,1.48148148148148E-07,5.33333333333333E-06,0,44650,4,9,0,0,0,0,0,5.3,17,0,0,24,0,0,0,0,2,0,3,0,0,0.2,45376,0,-1,0,0,701,16,0,0,112,Chelsea,Tottenham,,,,0,0.3,0.3,19.2
Darnell,Furlong,DEF,WBA,4500000,1,77,2.3,5.11111111111111E-07,1.71111111111111E-05,0,64008,5,56,0,0,0,1,0,17.1,90,0,0,77,0,0.2,0,1,2,0,6,0,3,0.2,67541,1,-1,0,0,2706,44,0,0,381,Liverpool,West Ham,Leeds United F.C.,,,2.4,2.5,1.7,90.3
,Gabriel,DEF,ARS,4900000,0,70,3.3,6.73469387755102E-07,1.42857142857143E-05,0,1200093,2,23,0,0,0,2,0,14.3,219,-1,0,70,1,0.7,0,3.4,7,0,5,0,0,4.5,1051145,0,-1,0,1,1816,808,0,1,352,Crystal Palace,Brighton,,,,0,3.5,3,71.3
Conor,Gallagher,MID,WBA,5500000,1,67,2.4,4.36363636363636E-07,1.21818181818182E-05,0,22110,10,41,0,0,0,2,0,12.2,22,0,0,67,0,0.2,0,1,3,0,5,0,2,0.1,23138,0,-1,0,0,2305,14,0,0,298,Liverpool,West Ham,Leeds United F.C.,,,1.3,1.7,1.6,91.7
Eric,Garcia,DEF,MCI,4700000,1,5,0.142857142857143,3.03951367781155E-08,1.06382978723404E-06,0,26401,0,9,0,0,0,0,0,1.1,19,-3,0,5,3,0,0,0.2,0,0,0,0,0,0.2,12425,0,-1,0,0,305,92,0,0,55,Newcastle,Brighton,Everton,,,0.1,0.1,0.1,8.8
Taylor,Gardner-Hickman,MID,WBA,4500000,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-1,0,0,0,9,0,0,0,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,0
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,7012,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,2403,0,-1,0,0,0,0,0,0,0,Fulham,Wolverhampton,,,,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,1,29,0.828571428571429,1.4043583535109E-07,4.91525423728814E-06,0,11970,0,9,0,0,0,1,0,4.9,45,-1,0,29,1,0.2,0,1.2,3,0,0,0,1,0.1,11602,0,-1,0,0,431,60,0,0,79,Man City,Sheffield United,Fulham,,,0.4,0.5,0.4,40.6
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,21094,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4988,0,-1,0,0,0,0,0,0,0,Wolverhampton,Aston Villa,Leicester,,,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,1,1,2E-07,2E-07,0,629,0,1,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,688,0,-1,0,0,11,1,0,0,1,Sheffield United,Wolverhampton,Man City,,,0,0,0,0.5
Joe,Gelhardt,FWD,LEE,4500000,0,0,0,0,0,0,2190,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,0,-1,0,0,0,14,0,0,0,Burnley,Southampton,West Brom,,,0,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,0,5,0.142857142857143,3.32225913621262E-08,1.16279069767442E-06,0,54950,1,25,0,0,0,0,0,1.2,10,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,11000,0,-1,0,0,810,7,0,1,107,Liverpool,West Ham,Leeds United F.C.,,,0.1,0.1,0.1,20.8
Morgan,Gibbs-White,MID,WOL,4900000,2,20,0.571428571428571,1.16618075801749E-07,4.08163265306122E-06,0,1165,0,5,0,0,0,1,0,4.1,14,-1,0,20,1,0.6,0,2.8,3,0,0,0,0,0,1311,0,-1,0,0,310,16,0,0,67,Tottenham,Everton,Man Utd,,,0.3,0.3,0.3,17.9
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,20117,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Liverpool,Sheffield United,,,0,0,0,0
Mark,Gillespie,GLK,NEW,4300000,0,0,0,0,0,0,6608,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3076,0,-1,0,0,0,7,0,0,0,Man City,Sheffield United,Fulham,,,0,0,0,0
Billy,Gilmour,MID,CHE,4300000,0,8,0.222222222222222,5.16795865633075E-08,1.86046511627907E-06,0,18238,0,2,0,0,0,0,0,1.9,43,-2,0,8,2,0.3,0,1.2,0,0,1,0,0,0.1,12173,0,-1,0,0,259,87,0,0,38,Leicester,Aston Villa,,,,0,0.1,0.1,9.5
Olivier,Giroud,FWD,CHE,6700000,0,46,1.27777777777778,1.90713101160862E-07,6.86567164179105E-06,0,351764,1,5,0,0,0,4,0,6.9,211,-3,0,46,3,0.1,0,0.4,6,0,4,0,0,1.1,310350,0,-1,0,1,739,97,0,0,137,Leicester,Aston Villa,,,,0,0.6,0.7,67.2
Ben,Godfrey,DEF,EVE,5000000,0,92,3.3,6.6E-07,1.84E-05,0,57253,4,29,0,0,0,0,0,18.4,943,0,0,92,0,1,0,4.8,7,0,10,0,2,2,209360,1,-1,0,2,2413,3389,0,0,487,Sheffield United,Wolverhampton,Man City,,,3.3,3.7,4.5,75.8
Claudio,Gomes,MID,MCI,4500000,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,-1,0,0,0,4,0,0,0,Newcastle,Brighton,Everton,,,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,10,1.4,2.69230769230769E-07,1.92307692307692E-06,0,379343,0,14,0,0,0,0,0,1.9,35,-3,0,10,3,0,0,0,0,0,0,0,0,1,109837,0,-1,0,0,589,9,0,0,94,West Brom,Burnley,Crystal Palace,,,0,0,0,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1426,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Liverpool,Sheffield United,,,0,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,1,2.32558139534884E-07,6.97674418604651E-07,0,144939,0,0,0,0,0,0,0,0.7,45,-2,0,3,2,0,0,0,0,0,0,0,0,0.4,112153,0,-1,0,0,87,0,0,0,11,Sheffield United,Wolverhampton,Man City,,,0,0,0,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,1833,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,0,-1,0,0,0,7,0,0,0,Everton,Newcastle,Burnley,,,0,0,0,0
Karlan,Grant,FWD,WBA,5600000,0,38,1.08571428571429,1.93877551020408E-07,6.78571428571429E-06,0,14755,1,24,0,0,0,1,0,6.8,11,-4,0,38,4,0,0,0.2,3,0,3,0,0,0,15192,0,-1,0,0,1100,12,0,0,97,Liverpool,West Ham,Leeds United F.C.,,,0.5,0.5,0.5,41.2
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,6996,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9083,0,-1,0,0,0,13,0,0,0,Fulham,Wolverhampton,,,,0,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,14356,0,0,0,0,0,0,0,0.2,1,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2724,0,-1,0,0,18,0,0,0,3,Chelsea,Tottenham,,,,0,0,0,0.5
Jack,Grealish,MID,AVL,7500000,1,131,5.5,7.33333333333333E-07,1.74666666666667E-05,0,5349107,6,26,0,0,0,6,0,17.5,1339,5,0,131,-5,0,0,0.3,13,0,12,0,12,14.4,5423585,0,-1,0,2,2021,3072,0,0,501,Crystal Palace,Tottenham,Chelsea,,,5.9,5.6,5.7,250.7
Mason,Greenwood,MID,MUN,7200000,0,104,2.88888888888889,4.01234567901235E-07,1.44444444444444E-05,0,946504,2,22,0,0,0,7,0,14.4,1991,-3,0,104,3,1,0,7.4,9,0,7,0,2,9,1140660,0,-1,0,3,1731,28977,0,0,317,Fulham,Wolverhampton,,,,0,2.3,2.3,148
Sam,Greenwood,FWD,LEE,4500000,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,946,0,-1,0,0,0,70,0,0,0,Burnley,Southampton,West Brom,,,0,0,0,0
Kamil,Grosicki,MID,WBA,5200000,0,8,0.228571428571429,4.3956043956044E-08,1.53846153846154E-06,0,7924,0,5,0,0,0,0,0,1.5,3,-3,0,8,3,0,0,0,0,0,0,0,1,0,1093,0,-1,0,0,147,2,0,0,29,Liverpool,West Ham,Leeds United F.C.,,,0.1,0.1,0.1,7.2
Pascal,Gro?,MID,BHA,5800000,2,109,3.4,5.86206896551724E-07,1.87931034482759E-05,0,151356,3,24,0,0,0,3,0,18.8,699,-2,0,109,2,0.7,1,4.2,11,0,10,0,7,0.4,158530,0,-1,0,0,2299,166,0,0,489,West Ham,Man City,Arsenal,,,2.9,2.3,2.9,200.2
Jay-Roy,Grot,MID,LEE,4700000,0,0,0,0,0,0,3579,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,1206,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,West Brom,,,0,0,0,0
Vicente,Guaita,GLK,CRY,4800000,0,121,3.5,7.29166666666667E-07,2.52083333333333E-05,0,534960,2,59,0,104,0,0,0,25.2,2589,-2,0,121,2,0.5,0,2.2,15,0,8,0,0,4,609877,0,-1,1,4,3150,166,0,0,613,Aston Villa,Arsenal,Liverpool,,,4,4.1,4.6,79.2
Johann Berg,Gudmundsson,MID,BUR,5400000,1,46,1.31428571428571,2.43386243386243E-07,8.51851851851852E-06,0,21278,2,20,0,0,0,2,0,8.5,19,-1,0,46,1,0.1,0,0.6,3,0,3,0,0,0,17446,0,-1,0,0,1180,1,0,0,157,Leeds United F.C.,Liverpool,Sheffield United,,,0.7,0.7,1,46.1
