FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Stuart,Dallas,DEF,LEE,5100000,2,124,4.1,8.03921568627451E-07,2.43137254901961E-05,0,1331003,5,47,0,0,0,5,0,24.3,42520,6,0,124,-6,0.5,0,2.8,11,0,9,0,3,25,2959493,0,-1,0,3,2690,8195,0,0,566,Sheffield United,Man City,Liverpool,Man Utd,Brighton,4.8,5.5,5.1,5.1,4.6,4.2,4.2,3.9,5,134
,Dalot,DEF,MUN,4800000,0,0,0,0,0,0,3639,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4200000,0,33,1.13793103448276,2.70935960591133E-07,7.85714285714286E-06,0,131978,1,17,0,0,0,1,0,7.9,70,-3,0,33,3,0,0,0,1,0,2,0,0,0.5,103258,0,-1,0,0,1080,28,0,0,193,Everton,Chelsea,Leicester,Man City,Sheffield United,0.6,0.6,0,0.6,1,0.6,0.8,0.8,0.8,34.8
Karl,Darlow,GLK,NEW,4900000,0,80,3.2,6.53061224489796E-07,1.63265306122449E-05,0,320809,3,43,0,88,0,0,0,16.3,987,-1,1,80,1,0,0,0,6,0,4,0,0,1.4,358252,0,-1,1,0,2250,102,-1,0,450,Tottenham,Burnley,West Ham,Liverpool,Arsenal,3.1,2.7,4,4.1,3.7,3.1,4.2,3.5,3.6,68.3
,David Luiz,DEF,ARS,5400000,0,40,1.37931034482759,2.55427841634738E-07,7.40740740740741E-06,0,120381,1,20,0,0,0,1,0,7.4,2042,-1,0,40,1,0.2,0,1,0,0,3,0,0,0.9,76448,0,-1,0,0,1344,19,0,1,223,Liverpool,Sheffield United,Fulham,Everton,Newcastle,0,0,0,0,0,0.9,0.8,0.8,0.7,41
Ben,Davies,DEF,LIV,4800000,0,0,0,0,0,0,3183,0,0,0,0,0,0,0,0,43,-2,0,0,2,0,0,0,0,0,0,0,0,0,3971,0,-1,0,0,0,18,0,0,0,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4600000,0,52,1.79310344827586,3.89805097451274E-07,1.1304347826087E-05,0,260932,1,16,0,0,0,0,0,11.3,1289,-4,0,52,4,0,0,0.2,1,0,4,0,2,0.7,131021,0,-1,0,0,1340,4,0,0,253,Newcastle,Man Utd,Everton,Southampton,Sheffield United,0,0,0,0,0,1.2,1.9,1.4,1.3,43.4
Tom,Davies,MID,EVE,5200000,1,35,1.25,2.40384615384615E-07,6.73076923076923E-06,0,11743,2,15,0,0,0,0,0,6.7,41,-3,0,35,3,0.4,0,2.3,1,0,3,0,1,0.1,5660,0,-1,0,0,1008,2,0,0,170,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0.7,0.6,0.6,0.6,0.6,0.9,0.6,0.6,26.9
Keinan,Davis,FWD,AVL,4200000,4,12,1.3,3.0952380952381E-07,2.85714285714286E-06,0,1720305,0,0,0,0,0,0,0,2.9,3846,-3,0,12,3,0.4,0,1.7,0,0,0,0,1,7.7,1222197,0,-1,0,0,103,7430,0,0,43,Fulham,Liverpool,Man City,West Brom,Everton,0.6,0.9,0.6,0.7,0.9,0.6,0.8,0.7,0.6,15.9
Leif,Davis,DEF,LEE,3900000,0,2,0.0689655172413793,1.7683465959328E-08,5.12820512820513E-07,0,133750,0,0,0,0,0,0,0,0.5,168,-1,0,2,1,0,0,0,0,0,0,0,0,1,93004,0,-1,0,0,31,144,0,0,5,Sheffield United,Man City,Liverpool,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0.3
Craig,Dawson,DEF,WHU,4500000,0,65,4.6,1.02222222222222E-06,1.44444444444444E-05,0,62240,0,14,0,0,0,3,0,14.4,1654,0,0,65,0,0.7,0,3,3,0,6,0,0,1.4,165545,2,-1,0,2,1260,2430,0,0,251,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,5.7,5.1,4.6,5.4,4.7,4.5,5.1,5.6,5.4,50.5
Kevin,De Bruyne,MID,MCI,11900000,3,128,5.3,4.45378151260504E-07,1.07563025210084E-05,0,5634219,1,17,0,0,0,5,0,10.8,11925,4,0,128,-4,0.4,1,4.8,17,0,11,0,11,19.7,5195273,0,-1,0,3,1905,30206,0,0,511,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,5.5,5.8,5.4,0,5,5.9,5.9,6,5.7,265.5
David,de Gea,GLK,MUN,5300000,0,87,3.6,6.79245283018868E-07,1.64150943396226E-05,0,511615,0,29,0,54,0,0,0,16.4,1793,-2,0,87,2,0,0,0,4,0,9,0,0,3.6,406054,0,-1,0,1,2115,360,0,0,389,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,3.5,3.6,3.3,3.7,4.3,4.5,3.3,3.9,4.7,41.5
Bobby,Decordova-Reid,FWD,FUL,5300000,1,69,2.7,5.09433962264151E-07,1.30188679245283E-05,0,257120,6,20,0,0,0,5,0,13,1323,-2,0,69,2,0.2,0,0.8,6,0,9,0,1,0.7,290218,0,-1,0,1,1762,290,0,0,281,Aston Villa,Wolverhampton,Arsenal,Chelsea,Burnley,2.3,2.3,2.6,0,2,2.1,2.4,2.4,2.7,92.2
Liam,Delap,FWD,MCI,4300000,0,1,0.0333333333333333,7.75193798449612E-09,2.32558139534884E-07,0,252586,0,4,0,0,0,0,0,0.2,788,-2,0,1,2,0,0,0,0,0,0,0,0,0.9,288682,0,-1,0,0,39,393,0,0,0,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0.2
Fabian,Delph,MID,EVE,4800000,0,6,0.214285714285714,4.46428571428571E-08,1.25E-06,0,5334,0,5,0,0,0,0,0,1.2,9,-2,0,6,2,0,0,0,0,0,0,0,0,0,2612,0,-1,0,0,211,4,0,0,38,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0.1,0.1,0.1,0.1,4.6
Leander,Dendoncker,MID,WOL,4600000,0,54,1.86206896551724,4.047976011994E-07,1.17391304347826E-05,0,191641,3,21,0,0,0,0,0,11.7,188,-4,0,54,4,0.1,0,0.5,0,0,9,0,2,0.5,71376,1,-1,0,0,1876,284,0,0,211,West Ham,Fulham,Sheffield United,Burnley,West Brom,1.2,1.2,2.1,1.6,1.2,1.2,0.9,1.3,0.9,82.8
Alfie,Devine,MID,TOT,4400000,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,18,-1,0,0,1,0,0,0,0,0,0,0,0,0,1069,0,-1,0,0,0,31,0,0,0,Newcastle,Man Utd,Everton,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0
Cheikh,Diaby,FWD,WBA,4500000,0,0,0,0,0,0,11840,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17249,0,-1,0,0,0,189,0,0,0,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0
Mbaye,Diagne,FWD,WBA,6000000,9,35,1.20689655172414,2.01149425287356E-07,5.83333333333333E-06,0,65198,2,9,0,0,0,2,0,5.8,552,0,0,35,0,0.7,0,4.3,1,0,3,0,3,0.3,88815,0,-1,0,0,817,1129,0,0,80,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,48.3
Amad,Diallo,MID,MUN,5400000,0,0,0,0,0,0,2496,0,0,0,0,0,0,0,0,74,-1,0,0,1,0,0,0,0,0,0,0,0,0,3611,0,-1,0,0,0,15,0,0,0,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,2,23,0.793103448275862,1.76245210727969E-07,5.11111111111111E-06,0,5162,2,12,0,0,0,0,0,5.1,20,0,0,23,0,0.4,0,1.7,0,0,3,0,0,0,6006,0,-1,0,0,735,74,0,0,103,Burnley,West Brom,Tottenham,Leicester,Liverpool,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,23.4
Grady,Diangana,MID,WBA,5000000,0,34,1.17241379310345,2.3448275862069E-07,6.8E-06,0,77828,0,28,0,0,0,1,0,6.8,36,-5,0,34,5,0,0,0,0,0,1,0,0,0.2,45817,0,-1,0,0,1086,28,0,0,96,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,39.2
,Dias,DEF,MCI,6100000,6,133,4.8,7.86885245901639E-07,2.18032786885246E-05,0,945701,3,15,0,0,0,1,0,21.8,5954,6,0,133,-6,0.6,0,3.5,12,0,16,0,1,24.4,2774224,1,-1,0,1,2483,32873,0,0,596,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,5.8,5.4,6.5,0,5.5,5.6,5.1,5.6,4.6,83.7
Eric,Dier,DEF,TOT,4700000,0,59,2.8,5.95744680851064E-07,1.25531914893617E-05,0,721890,2,23,0,0,0,0,0,12.6,2931,-3,0,59,3,0,0,0,1,0,6,0,0,2.5,746721,0,-1,0,0,1890,214,0,0,340,Newcastle,Man Utd,Everton,Southampton,Sheffield United,2.3,3,5,0,2.8,2.5,3.6,2.8,2.6,59.6
Lucas,Digne,DEF,EVE,6200000,0,75,3.6,5.80645161290323E-07,1.20967741935484E-05,0,1972153,2,31,0,0,0,0,0,12.1,5868,2,0,75,-2,0,0,0.3,11,0,4,0,8,9.1,1916749,0,-1,0,1,1824,3383,0,1,380,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,3.9,4.1,3.1,4.8,3.7,4.6,3.6,4.6,5,97.5
Issa,Diop,DEF,WHU,4300000,0,28,0.96551724137931,2.24538893344026E-07,6.51162790697674E-06,0,104814,2,12,0,0,0,1,0,6.5,225,-2,0,28,2,0.5,0,2.2,1,0,2,0,0,0.5,32624,0,-1,0,1,837,414,0,0,141,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,23.6
Moussa,Djenepo,MID,SOU,5400000,1,42,1.44827586206897,2.68199233716475E-07,7.77777777777778E-06,0,23071,4,23,0,0,0,1,0,7.8,26,-1,0,42,1,0.2,0,1,0,0,3,0,2,0.1,18474,0,-1,0,0,1102,18,0,0,124,Burnley,West Brom,Tottenham,Leicester,Liverpool,1,0.8,0.7,0,0.7,0.7,0.8,0.8,0.7,40.4
Matt,Doherty,DEF,TOT,5600000,0,45,1.55172413793103,2.77093596059113E-07,8.03571428571429E-06,0,1523513,2,13,0,0,0,0,0,8,2658,-4,0,45,4,0.2,0,1.2,4,0,4,0,2,4.1,231994,0,-1,0,1,1141,14,0,1,197,Newcastle,Man Utd,Everton,Southampton,Sheffield United,0,0,0,0,0,0.9,1.6,1.1,1,44.3
Abdoulaye,Doucoure,MID,EVE,5200000,0,71,2.8,5.38461538461538E-07,1.36538461538462E-05,0,278010,6,32,0,0,0,2,0,13.7,407,-3,0,71,3,0,0,0,2,0,7,0,3,0.7,150226,0,-1,0,2,2131,8,0,0,375,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,1.8,94.2
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,1022221,0,0,0,0,0,0,0,0,414,-2,0,0,2,0,0,0,0,0,0,0,0,3,252878,0,-1,0,0,0,0,0,0,0,Sheffield United,Man City,Liverpool,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4800000,1,58,2.3,4.79166666666667E-07,1.20833333333333E-05,0,45796,6,29,0,0,0,0,0,12.1,95,-2,0,58,2,0.4,0,1.7,0,0,11,0,2,0.2,30421,0,-1,0,0,2173,82,0,1,280,Fulham,Liverpool,Man City,West Brom,Everton,1.5,1.5,1.2,1.8,2.1,1.2,1.4,1.5,1.5,71.9
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,10962,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7120,0,-1,0,0,0,6,0,0,0,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,8458,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8390,0,-1,0,0,0,34,0,0,0,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,1,18,0.620689655172414,1.29310344827586E-07,3.75E-06,0,32535,0,7,0,17,0,0,0,3.8,328,-2,0,18,2,0.8,0,3.8,1,0,1,0,0,0.3,23297,0,-1,0,0,450,158,0,0,91,Tottenham,Burnley,West Ham,Liverpool,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.1
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5527,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Chelsea,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,13,0.448275862068966,1.01880877742947E-07,2.95454545454545E-06,0,3281,2,8,0,0,0,0,0,3,30,-1,0,13,1,0.5,0,2,0,0,1,0,0,0,2604,0,-1,0,0,534,17,0,0,72,Tottenham,Burnley,West Ham,Liverpool,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.8
Lewis,Dunk,DEF,BHA,5000000,1,102,3.8,7.6E-07,2.04E-05,0,792890,4,35,0,0,0,4,0,20.4,11301,0,0,102,0,0.9,0,4.5,12,0,8,0,0,8.3,856163,1,-1,0,3,2430,3615,0,1,498,Man Utd,Everton,Chelsea,Sheffield United,Leeds United F.C.,4.8,3.1,3.8,3.8,3.8,4.9,4.9,5.1,4.9,109.5
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.275862068965517,7.25952813067151E-08,2.10526315789474E-06,0,826734,0,5,0,0,0,1,0,2.1,1549,-2,0,8,2,0,0,0,0,0,0,0,0,4.3,1038955,0,-1,0,0,180,2226,0,0,35,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.6
,Ederson,GLK,MCI,6100000,5,134,4.5,7.37704918032787E-07,2.19672131147541E-05,0,695997,3,20,0,51,0,0,0,22,2982,1,0,134,-1,0.6,0,3.8,3,0,17,0,1,9.6,961330,0,-1,0,1,2700,8462,0,0,571,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,5.3,4.9,5.9,0,5,5.1,4.6,5.1,4.2,46.5
Kyle,Edwards,MID,WBA,4700000,0,5,0.172413793103448,3.66837857666911E-08,1.06382978723404E-06,0,3118,0,3,0,0,0,0,0,1.1,8,-3,0,5,3,0,0,0,0,0,0,0,0,0,1258,0,-1,0,0,114,4,0,0,15,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,1,33,1.13793103448276,2.42112986060161E-07,7.02127659574468E-06,0,954203,6,37,0,0,0,0,0,7,83,-3,0,33,3,0.1,0,0.5,3,0,1,0,1,1.6,40199,0,-1,0,0,1908,31,0,1,266,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0.6,0.8,0.7,0.6,0.6,0.8,0.6,0.6,0.6,47.4
Anwar,El Ghazi,MID,AVL,5300000,2,71,2.53571428571429,4.78436657681941E-07,1.33962264150943E-05,0,508881,1,11,0,0,0,6,0,13.4,1913,-7,0,71,7,0.3,0,1.7,9,0,4,0,0,1,554706,0,-1,0,1,965,204,0,0,222,Fulham,Liverpool,Man City,West Brom,Everton,1.8,1.8,1.3,2.1,2.4,1.3,1.6,1.7,1.8,117.1
Ahmed,El Mohamady,DEF,AVL,4300000,0,30,1.07142857142857,2.49169435215947E-07,6.97674418604651E-06,0,56243,2,4,0,0,0,0,0,7,620,-2,0,30,2,0.2,0,0.7,4,0,3,0,0,0.4,49395,0,-1,0,1,608,100,0,0,139,Fulham,Liverpool,Man City,West Brom,Everton,0.5,0.9,0.7,0.6,0.5,0.6,0.5,0.5,0.5,29
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20614,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4200000,1,30,1.03448275862069,2.46305418719212E-07,7.14285714285714E-06,0,284254,2,17,0,0,0,0,0,7.1,671,-3,0,30,3,0.2,0,0.7,0,0,3,0,0,1,292413,0,-1,0,0,1104,752,0,0,174,Liverpool,Sheffield United,Fulham,Everton,Newcastle,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.7
,Emerson,DEF,CHE,4700000,0,7,0.241379310344828,5.13573000733676E-08,1.48936170212766E-06,0,19260,0,0,0,0,0,0,0,1.5,32,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,9964,0,-1,0,0,88,29,0,0,24,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,19281,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,12038,0,-1,0,0,0,11,0,0,0,Fulham,Liverpool,Man City,West Brom,Everton,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,1,78,3.2,5.81818181818182E-07,1.41818181818182E-05,0,116290,7,26,0,0,0,0,0,14.2,439,0,0,78,0,0.4,0,2.3,7,0,9,0,1,0.8,150384,1,-1,0,0,2113,919,0,0,425,Man City,West Ham,West Brom,Crystal Palace,Southampton,3.8,3.8,3.4,3.5,2.8,2.9,3.9,3,2.7,53.1
Eberechi,Eze,MID,CRY,5800000,1,88,3.1,5.3448275862069E-07,1.51724137931034E-05,0,235937,3,38,0,0,0,3,0,15.2,936,-2,0,88,2,0.2,0,1.3,10,0,5,0,4,0.8,244063,0,-1,0,2,2000,263,0,0,335,Everton,Chelsea,Leicester,Man City,Sheffield United,2.8,2.9,0,2.2,2.2,3.2,2.4,2.5,2,108.6
Lukasz,Fabianski,GLK,WHU,5000000,0,110,4.1,8.2E-07,2.2E-05,0,490002,2,33,0,79,0,0,0,22,1365,0,0,110,0,0.6,0,2.8,9,0,9,0,0,3.1,548771,0,-1,1,1,2430,1473,0,0,509,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,5,4.3,3.9,4.6,3.9,3.7,4.3,4.7,4.6,57.6
,Fabinho,MID,LIV,5400000,6,53,2.4,4.44444444444444E-07,9.81481481481482E-06,0,182446,5,23,0,0,0,0,0,9.8,179,-1,0,53,1,0.6,0,3.3,2,0,8,0,2,0.8,109449,0,-1,0,0,1846,835,0,0,318,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,1.8,1.2,1.9,1.7,1.5,1.7,2.2,2.3,1.6,45
,Fabio Silva,FWD,WOL,5200000,0,38,1.7,3.26923076923077E-07,7.30769230769231E-06,0,276339,2,21,0,0,0,2,0,7.3,683,-3,0,38,3,0.1,0,0.5,2,0,0,0,0,0.9,234631,0,-1,0,0,809,543,0,0,95,West Ham,Fulham,Sheffield United,Burnley,West Brom,1.1,1.1,1.7,1.2,1.1,1.2,1,1.2,1,64.2
,Fabri,GLK,FUL,3900000,0,0,0,0,0,0,115551,0,0,0,0,0,0,0,0,1240,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,148349,0,-1,0,0,0,992,0,0,0,Aston Villa,Wolverhampton,Arsenal,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35359,0,0,0,0,0,0,0,0.3,3,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3800000,0,0,0,0,0,0,139114,0,0,0,0,0,0,0,0,261,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,63889,0,-1,0,0,0,494,0,0,0,Everton,Chelsea,Leicester,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,5,214,7.1,6.12068965517241E-07,1.8448275862069E-05,0,2672801,5,28,0,0,0,16,0,18.4,11924,11,-1,214,-11,0.5,1,6,32,0,12,0,13,58.3,5809831,0,-1,0,8,2555,12386,1,0,760,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,8.7,8.2,9.3,9.1,6.8,8.5,7.5,8.7,8.8,340.1
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,8393,0,0,0,0,0,0,0,0,10,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3097,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Everton,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,0,34,2.1,4.46808510638298E-07,7.23404255319149E-06,0,174717,2,26,0,0,0,0,0,7.2,136,-3,0,34,3,0,0,0,4,0,3,0,0,0.5,99698,1,-1,0,0,1381,21,0,0,252,Tottenham,Burnley,West Ham,Liverpool,Arsenal,0,1.3,2.2,2.3,2,1.6,2.3,1.9,2,40
,Fernandinho,DEF,MCI,5400000,5,44,1.46666666666667,2.71604938271605E-07,8.14814814814815E-06,0,115113,4,6,0,0,0,0,0,8.1,78,-1,0,44,1,0.3,0,1.5,5,0,5,0,0,0.7,63830,0,-1,0,1,901,399,0,0,198,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0.9,0.8,1.1,0,0.8,0.9,0.8,0.9,0.7,29.9
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,-1,0,0,0,3,0,0,0,Burnley,West Brom,Tottenham,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,2474,0,2,0,0,0,0,0,0.6,0,-2,0,3,2,0,0,0,0,0,0,0,0,0,928,0,-1,0,0,61,0,0,0,16,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,2
Ryan,Finnigan,MID,SOU,4500000,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,-1,0,0,0,4,0,0,0,Burnley,West Brom,Tottenham,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,FWD,LIV,9000000,2,104,3.7,4.11111111111111E-07,1.15555555555556E-05,0,1153108,1,33,0,0,0,6,0,11.6,1581,-5,0,104,5,0.1,0,0.7,10,0,8,0,6,3,1009928,0,-1,0,1,2222,1116,0,0,444,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,4.2,2.8,3.9,4.2,3.9,3.9,4.3,4,4.5,207.3
John,Fleck,MID,SHU,5600000,2,52,2.3,4.10714285714286E-07,9.28571428571429E-06,0,44745,3,36,0,0,0,0,0,9.3,101,-4,0,52,4,0.4,0,2,1,0,2,0,3,0.1,15138,0,-1,0,0,1853,33,0,0,259,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,1.4,1.5,1.4,1.8,1.2,1.9,1.8,1.5,2.2,79.4
Shane,Flynn,MID,LEI,4500000,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,-1,0,0,0,6,0,0,0,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0
Phil,Foden,MID,MCI,6100000,1,108,3.6,5.9016393442623E-07,1.77049180327869E-05,0,2294065,0,10,0,0,0,6,0,17.7,13703,-4,0,108,4,0.5,0,3.2,12,0,6,0,8,7.4,2506539,0,-1,0,4,1336,3295,0,0,378,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,3.1,3.3,3,0,2.7,3.3,3.3,3.4,3.2,151.8
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,9394,0,0,0,0,0,0,0,0,50,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3850,0,-1,0,0,0,15,0,0,0,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,1,59,3,6E-07,1.18E-05,0,119005,5,19,0,0,0,0,0,11.8,490,0,0,59,0,0.7,0,3.3,5,0,6,0,1,0.4,136512,0,-1,0,1,1684,2469,0,0,353,Man City,West Ham,West Brom,Crystal Palace,Southampton,3.5,3.5,3.1,3.1,2.5,2.6,3.6,2.8,2.5,54.3
Pablo,Fornals,MID,WHU,5800000,0,85,3.5,6.03448275862069E-07,1.46551724137931E-05,0,271686,3,21,0,0,0,2,0,14.7,334,-7,1,85,7,0.1,0,0.8,7,0,8,0,6,0.5,277816,0,-1,0,0,1798,7,-1,0,265,Wolverhampton,Leicester,Newcastle,Chelsea,Burnley,0,2.7,3,3.3,3.6,3.2,3.1,3.4,3.5,89.5
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,2202,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,717,0,-1,0,0,0,6,0,0,0,Sheffield United,Man City,Liverpool,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,2,18,0.620689655172414,1.55172413793103E-07,4.5E-06,0,354192,0,5,0,10,0,0,0,4.5,2259,0,0,18,0,0.3,0,1.3,0,0,2,0,0,6.3,755792,0,-1,0,0,450,18675,0,0,93,Burnley,West Brom,Tottenham,Leicester,Liverpool,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,9.2
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,10470,1,2,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,6.4
