FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Andreas,Christensen,DEF,CHE,5000000,0,2,2,4E-07,4E-07,0,2540,0,1,0,0,0,0,0,0.4,119,0,0,2,0,0.2,0,1,0,0,0,0,0,0.4,2301,0,-1,0,0,90,165,0,0,14,Liverpool,West Brom,Crystal Palace,Southampton,Man Utd,2.8,1.8,2.8,2,2.5,2.5,2.2,1,2.8,1,1,1.2,2.5,1.2,2.8,2.8,1,1,1.5,2.8,2.5,1.8,1.2,1.6,2.8,1,1,2.5,2.2,2.5,2.5,2.1,1,2.5,1.5,1.1,2.5,2.1
Cyrus,Christie,DEF,FUL,4500000,0,0,0,0,0,0,2255,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0.1,216,0,-1,0,0,0,16,0,0,0,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,460,0,-1,0,0,0,38,0,0,0,Brighton,Tottenham,Burnley,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Clarke,DEF,BHA,4500000,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-1,0,0,0,4,0,0,0,Newcastle,Man Utd,Everton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,5000000,0,8,8,1.6E-06,1.6E-06,0,52066,0,0,0,0,0,0,0,1.6,1597,0,0,8,0,0.8,0,4,2,0,1,0,0,9.3,45457,0,-1,0,0,90,3486,0,0,29,Man City,West Ham,Fulham,Leeds United F.C.,Newcastle,11.4,9.9,8.8,6.1,10.2,11.4,8,11.4,9.9,9.9,11.4,11.4,9.9,11.4,9.9,9.9,5.5,11.4,9.9,9.9,11.4,9.6,9.9,7.7,8.7,9.9,11.4,9.9,11.4,7.2,11.4,11.4,9.9,11.4,9.9,4.2,11.4,2.2
Seamus,Coleman,DEF,EVE,5000000,1,7,3.5,7E-07,1.4E-06,0,19425,0,2,0,0,0,0,0,1.4,1118,0,0,7,0,0.7,0,3.5,0,0,1,0,0,1.8,69179,0,-1,0,0,180,1334,0,0,42,West Brom,Crystal Palace,Brighton,Liverpool,Southampton,4.8,4.3,5,5,3.7,2.4,5,1.8,2,4.3,4.4,2.1,3.6,4.1,5,5,2.9,4.3,2.8,3.1,1.8,4.3,2.4,4.3,4.4,3.7,5,4.1,5,4.3,5,2.9,5,4.3,4.8,3.6,4.3,4.3
Aaron,Connolly,FWD,BHA,5500000,0,1,1,1.81818181818182E-07,1.81818181818182E-07,0,6946,0,2,0,0,0,0,0,0.2,453,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.5,5513,0,-1,0,0,45,181,0,0,-3,Newcastle,Man Utd,Everton,Crystal Palace,West Brom,0.5,1.4,0.5,0.5,1.3,0.5,1.4,1.2,0.6,0.8,0.5,0.6,1.1,1,0.5,0.5,1.2,0.5,0.8,0.7,0.5,1.2,1.4,0.5,1.2,0.5,0.6,0.5,1.2,0.5,0.5,0.9,0.7,0.5,1.2,1.4,0.5,3.4
Liam,Cooper,DEF,LEE,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,13613,0,3,0,0,0,0,0,0.2,433,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.6,939,0,-1,0,0,90,95,0,0,12,Fulham,Sheffield United,Man City,Wolverhampton,Aston Villa,0,0.6,1.4,0.5,1.2,0.5,0.9,0.5,0.5,0.5,0.9,0.5,1.2,1.4,0.6,0.9,0.7,0.9,0.5,0.5,0.5,1.1,0.5,0.5,1.4,0.7,0.7,0.5,0.8,1.2,1.4,1.4,0.7,1.1,1.2,0.5,0.8,0
Jack,Cork,MID,BUR,5000000,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,-1,0,0,0,1,0,0,0,Leicester,Southampton,Newcastle,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Costa,MID,LEE,5500000,12,17,8.5,1.54545454545455E-06,3.09090909090909E-06,0,8006,0,7,0,0,0,2,0,3.1,623,0,0,17,0,1.5,0,8.5,0,0,0,0,1,1.1,43485,0,-1,0,1,180,15161,0,0,63,Fulham,Sheffield United,Man City,Wolverhampton,Aston Villa,10.6,10.6,12.1,10.9,10.6,10.9,8.5,10,8,9.5,12.1,10.3,10.6,12.1,7.6,10.6,12.1,12.1,8.6,9.3,9.7,10.2,8.3,9.3,12.1,10.6,11.1,9,12.1,10.6,9.6,12.1,10.6,12.1,10.6,10.6,9.4,4.7
Aaron,Cresswell,DEF,WHU,5000000,0,1,1,2E-07,2E-07,0,14526,0,2,0,0,0,0,0,0.2,341,0,0,1,0,0.1,0,0.5,0,0,0,0,0,1,1618,0,-1,0,0,90,95,0,0,11,Arsenal,Wolverhampton,Leicester,Tottenham,Man City,0.5,0.5,0.5,0.9,1.4,1.2,0.5,0.6,1.4,1.4,0.5,1.1,0.5,0.9,0.5,0.5,0.8,1.4,0.9,1.4,1.2,0.5,0.8,1.1,1.2,0.5,1.2,0.5,0.5,0.5,0.5,0.7,1.2,0.5,0.7,0.6,0.7,2.2
Stuart,Dallas,DEF,LEE,4500000,1,4,2,4.44444444444444E-07,8.88888888888889E-07,0,35253,0,7,0,0,0,0,0,0.9,1964,0,0,4,0,0.4,0,2,0,0,0,0,1,5.5,94717,0,-1,0,0,180,2477,0,0,40,Fulham,Sheffield United,Man City,Wolverhampton,Aston Villa,1,1.8,2.8,1.5,2.5,1.1,2.5,1.5,1,1.6,2.5,1.2,2.5,2.8,1.8,2.5,2,2.5,1,1,1,2.8,1.2,1.2,2.8,2.1,2,1,2.2,2.5,2.8,2.8,2.1,2.8,2.5,1.6,2.2,2.7
,Dalot,DEF,MUN,5000000,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.1,154,0,-1,0,0,0,12,0,0,0,Crystal Palace,Brighton,Tottenham,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4500000,0,7,7,1.55555555555556E-06,1.55555555555556E-06,0,12043,0,0,0,0,0,0,0,1.6,430,0,0,7,0,0.8,0,3.5,1,0,1,0,0,1.3,36856,0,-1,0,0,90,1886,0,0,24,Man Utd,Everton,Chelsea,Brighton,Fulham,8.7,4.4,8.7,9.9,5.8,8.2,6.3,8.7,8.5,8.7,9.9,8.7,9.9,8.7,8,9.9,8.2,8.7,9.9,9.5,7.1,4.9,9.9,8.7,7.2,8.7,9.9,9.9,3.5,9.9,8.7,6.6,9.9,8.7,9.9,9.5,8.7,2.4
Karl,Darlow,GLK,NEW,5000000,0,7,7,1.4E-06,1.4E-06,0,4889,0,0,0,3,0,0,0,1.4,166,0,0,7,0,0.7,0,3.5,0,0,1,0,0,0.5,11623,0,-1,0,0,90,239,0,0,26,Brighton,Tottenham,Burnley,Man Utd,Wolverhampton,9.9,8.7,9.9,9.9,8.2,4.4,8.7,9.9,8.7,8.7,9.9,4.9,7.2,8.7,9.9,8,8.7,8.2,6.3,3.5,9.9,9.9,8.7,8.7,9.5,8.7,9.9,8.7,9.9,8.7,9.9,8.7,9.5,6.6,9.9,9.9,5.8,2.7
,David Luiz,DEF,ARS,5500000,0,0,0,0,0,0,25420,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2332,0,-1,0,0,0,594,0,0,0,West Ham,Liverpool,Sheffield United,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,5000000,0,2,2,4E-07,4E-07,0,27196,0,1,0,0,0,0,0,0.4,1296,0,0,2,0,0.2,0,1,0,0,0,0,0,2.4,13816,0,-1,0,0,90,326,0,0,15,Southampton,Newcastle,Man Utd,West Ham,Burnley,1.6,1.2,2.5,2.5,2.5,2.5,1.8,2.8,1.6,1.5,2.5,2.5,1.1,1.2,1,1,2.5,1.8,2.8,2.1,2,2.2,2.5,2.1,2.8,2.8,1.2,2,1,2.8,1,1,2.2,1,1.5,2.8,1,9.2
Tom,Davies,MID,EVE,5500000,0,1,1,1.81818181818182E-07,1.81818181818182E-07,0,1644,0,0,0,0,0,0,0,0.2,150,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,593,0,-1,0,0,1,27,0,0,4,West Brom,Crystal Palace,Brighton,Liverpool,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,1.4,0.5,0.5,1.2,0.5,0.5,0.5,0.6,1.4,0.6,0.5,1.2,0.5,0.5,0.5,1.2,0.5,0.5,0.7,0.5,1.4,0.5,0.5,0.5,0.7,0.5,1.4,0.5,0.8,0.5,1.2,0.2
Keinan,Davis,FWD,AVL,4500000,0,0,0,0,0,0,117151,0,0,0,0,0,0,0,0,9026,0,0,0,0,0,0,0,0,0,0,0,0,16.3,166324,0,-1,0,0,0,7283,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leif,Davis,DEF,LEE,4000000,0,0,0,0,0,0,12976,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,1.4,5155,0,-1,0,0,0,297,0,0,0,Fulham,Sheffield United,Man City,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,De Bruyne,MID,MCI,11500000,0,0,0,0,0,0,106155,0,0,0,0,0,0,0,0,3341,0,0,0,0,0,0,0,0,0,0,0,0,31.8,466542,0,-1,0,0,0,19167,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,de Gea,GLK,MUN,5500000,0,0,0,0,0,0,16977,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,4.6,26103,0,-1,0,0,0,1169,0,0,0,Crystal Palace,Brighton,Tottenham,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby,Decordova-Reid,FWD,FUL,5500000,5,6,3,5.45454545454545E-07,1.09090909090909E-06,0,2741,0,0,0,0,0,1,0,1.1,191,0,0,6,0,0.5,0,3,0,0,0,0,0,0.1,1898,0,-1,0,0,47,183,0,0,33,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,3.2,4.3,1.5,3.7,2.3,4.3,3.7,1.6,1.6,3.7,3.3,4.3,1.7,4,3.2,3.7,4.3,2.3,3.7,3.7,2.1,4.3,1.5,4.3,1.8,2.7,4.3,3.8,3.7,1.9,1.5,3.8,1.8,4.3,3.5,3.7,2.2,0.2
Fabian,Delph,MID,EVE,5000000,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,-1,0,0,0,2,0,0,0,West Brom,Crystal Palace,Brighton,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leander,Dendoncker,MID,WOL,5000000,0,3,3,6E-07,6E-07,0,23200,0,0,0,0,0,0,0,0.6,1279,0,0,3,0,0.3,0,1.5,0,0,1,0,0,2.2,11315,0,-1,0,0,90,565,0,0,11,Man City,West Ham,Fulham,Leeds United F.C.,Newcastle,4.3,2.8,2.2,1.5,2.1,2.1,1.8,3.7,1.5,1.5,4.3,2.4,3.7,3.6,3.7,2.2,1.9,1.8,1.9,1.6,2,2.3,3.1,1.5,1.6,3.7,1.9,3.7,3.4,1.7,4.1,4.3,1.5,2.8,3,1.5,4.3,3.6
Grady,Diangana,MID,WBA,5500000,7,9,4.5,8.18181818181818E-07,1.63636363636364E-06,0,7173,0,8,0,0,0,1,0,1.6,468,0,0,9,0,0.8,0,4.5,0,0,0,0,0,0.6,4035,0,-1,0,0,160,2319,0,0,30,Everton,Chelsea,Southampton,Burnley,Brighton,2.9,4.5,5.6,6.4,4.2,3.3,6.2,5.6,6.4,4,3.2,5.6,6.4,2.8,2.5,3.9,5.2,3.5,6.4,4.2,5.6,5.4,6.4,5.6,5.1,4,3.1,3.7,3.6,6.4,3.5,5.6,4.4,3,3.7,6,2.2,2.7
Eric,Dier,DEF,TOT,5000000,0,2,2,4E-07,4E-07,0,13408,0,1,0,0,0,0,0,0.4,526,0,0,2,0,0.2,0,1,0,0,0,0,0,1.6,7849,0,-1,0,0,90,294,0,0,13,Southampton,Newcastle,Man Utd,West Ham,Burnley,1.6,1.2,2.5,2.5,2.5,2.5,1.8,2.8,1.6,1.5,2.5,2.5,1.1,1.2,1,1,2.5,1.8,2.8,2.1,2,2.2,2.5,2.1,2.8,2.8,1.2,2,1,2.8,1,1,2.2,1,1.5,2.8,1,1.8
Lucas,Digne,DEF,EVE,6100000,1,13,6.5,1.0655737704918E-06,2.13114754098361E-06,0,52355,0,2,0,0,0,0,0,2.1,4647,1,0,13,-1,1.1,0,6.5,3,0,1,0,1,13.3,331024,0,-1,0,1,180,8003,0,0,57,West Brom,Crystal Palace,Brighton,Liverpool,Southampton,9.2,8.1,9.2,9.2,8.1,6.4,9.2,5.2,5.6,8.1,9.2,5.9,8.6,8.1,9.2,9.2,7.4,8.1,7.2,7.7,4.4,8.1,6.5,8.1,9.2,8.1,9.2,8.1,9.2,8.1,9.2,7.4,9.2,8.1,9.2,8.6,8.1,6.1
Issa,Diop,DEF,WHU,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,18429,0,2,0,0,0,0,0,0.2,533,0,0,1,0,0.1,0,0.5,0,0,0,0,0,1.5,3594,0,-1,0,0,90,192,0,0,15,Arsenal,Wolverhampton,Leicester,Tottenham,Man City,0.5,0.5,0.5,0.9,1.4,1.2,0.5,0.6,1.4,1.4,0.5,1.1,0.5,0.9,0.5,0.5,0.8,1.4,0.9,1.4,1.2,0.5,0.8,1.1,1.2,0.5,1.2,0.5,0.5,0.5,0.5,0.7,1.2,0.5,0.7,0.6,0.7,2.6
Moussa,Djenepo,MID,SOU,5500000,0,1,1,1.81818181818182E-07,1.81818181818182E-07,0,1213,0,0,0,0,0,0,0,0.2,51,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,133,0,-1,0,0,13,6,0,0,4,Tottenham,Burnley,West Brom,Chelsea,Everton,0.7,1.2,0.5,0.5,0.5,1.2,0.5,0.5,1.4,0.5,0.8,0.5,1.4,0.5,0.6,0.5,0.5,0.5,0.5,1.4,1.2,0.5,0.5,0.5,0.5,0.6,0.5,0.5,1.4,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,0.4
Matt,Doherty,DEF,TOT,6000000,0,2,2,3.33333333333333E-07,3.33333333333333E-07,0,229027,0,1,0,0,0,0,0,0.3,9154,0,0,2,0,0.2,0,1,0,0,0,0,0,21.2,41048,0,-1,0,0,75,1917,0,0,6,Southampton,Newcastle,Man Utd,West Ham,Burnley,1.6,1.2,2.5,2.5,2.5,2.5,1.8,2.8,1.6,1.5,2.5,2.5,1.1,1.2,1,1,2.5,1.8,2.8,2.1,2,2.2,2.5,2.1,2.8,2.8,1.2,2,1,2.8,1,1,2.2,1,1.5,2.8,1,5.9
Abdoulaye,Doucoure,MID,EVE,5500000,1,4,2,3.63636363636364E-07,7.27272727272727E-07,0,29945,1,2,0,0,0,0,0,0.7,4576,0,0,4,0,0.4,0,2,0,0,1,0,0,2.6,35007,0,-1,0,0,154,624,0,0,33,West Brom,Crystal Palace,Brighton,Liverpool,Southampton,1,1,1.5,1,1.7,1,2.8,1,1,2.5,1.2,1,1,1.9,2.8,1.9,1,2.5,1.2,1.1,1,2.5,1.1,1,2.1,1,2.8,1,1,1.1,2,1,2.8,1.5,2.3,1.2,2.5,6.9
Barry,Douglas,DEF,LEE,4000000,0,0,0,0,0,0,140515,0,0,0,0,0,0,0,0,7471,0,0,0,0,0,0,0,0,0,0,0,0,13.4,35602,0,-1,0,0,0,1857,0,0,0,Fulham,Sheffield United,Man City,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,5000000,0,0,0,0,0,0,3632,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2035,0,-1,0,0,0,102,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.1,761,0,-1,0,0,0,52,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,0,0,0,0,0,0,6428,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0.3,291,0,-1,0,0,0,20,0,0,0,Brighton,Tottenham,Burnley,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4500000,0,0,0,0,0,0,2191,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0.1,136,0,-1,0,0,0,3,0,0,0,Newcastle,Man Utd,Everton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,-1,0,0,0,1,0,0,0,Brighton,Tottenham,Burnley,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,0,1,1,2E-07,2E-07,0,59989,0,3,0,0,0,0,0,0.2,2635,0,0,1,0,0.1,0,0.5,0,0,0,0,0,7.8,12038,0,-1,0,0,90,428,0,0,16,Newcastle,Man Utd,Everton,Crystal Palace,West Brom,0.5,1.4,0.5,0.9,0.8,0.9,1.4,1.2,1.4,0.7,0.5,0.5,0.8,0.7,0.5,0.5,1.2,0.5,0.5,1.1,1.2,1.2,1.4,1.1,0.6,0.5,0.5,0.5,1.2,0.5,0.5,0.6,0.5,0.5,0.9,1.4,0.5,2.9
Jimmy,Dunne,DEF,BUR,4000000,0,0,0,0,0,0,3483,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7528,0,-1,0,0,0,348,0,0,0,Leicester,Southampton,Newcastle,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,0,0,0,0,0,0,21253,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,5.5,31212,0,-1,0,0,0,1378,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Edwards,MID,WBA,5000000,1,2,2,4E-07,4E-07,0,453,0,2,0,0,0,0,0,0.4,35,0,0,2,0,0.2,0,1,0,0,0,0,0,0,161,0,-1,0,0,41,6,0,0,6,Everton,Chelsea,Southampton,Burnley,Brighton,1,1.2,1.7,2.8,1.1,1,2,2.5,2.3,1,1,2.5,2.8,1,1,1,1.5,1,2.8,1.1,1.9,1.6,2.8,2.5,1.5,1.1,1,1,1,2.1,1,2.5,1.2,1,1,1.9,1,2.5
John,Egan,DEF,SHU,5000000,0,0,0,0,0,0,167968,1,2,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,0,0,13.7,19145,0,-1,0,0,90,444,0,0,4,Aston Villa,Leeds United F.C.,Arsenal,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Anwar,El Ghazi,MID,AVL,6000000,0,0,0,0,0,0,1741,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0.2,955,0,-1,0,0,0,33,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed,El Mohamady,DEF,AVL,4500000,0,0,0,0,0,0,3580,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2483,0,-1,0,0,0,109,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,1736,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0.2,786,0,-1,0,0,0,70,0,0,0,Chelsea,Arsenal,Aston Villa,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4500000,0,3,3,6.66666666666667E-07,6.66666666666667E-07,0,26062,0,0,0,0,0,0,0,0.7,959,0,0,3,0,0.3,0,1.5,0,0,1,0,0,1.7,93945,0,-1,0,0,90,4096,0,0,15,West Ham,Liverpool,Sheffield United,Man City,Leicester,3.4,1.5,4.1,3.7,2.3,3.7,4.3,1.5,2.3,3,4.3,3.7,1.5,2.4,2.2,1.5,2.1,2.1,3.1,4.3,1.8,3.7,1.5,4.3,1.8,3.7,3.6,2.8,1.9,3.5,2.2,1.9,1.6,1.8,1.9,1.6,2.8,3.2
,Emerson,DEF,CHE,5000000,0,0,0,0,0,0,2332,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0.2,452,0,-1,0,0,0,22,0,0,0,Liverpool,West Brom,Crystal Palace,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0.1,327,0,-1,0,0,0,2,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0.1,212,0,-1,0,0,0,10,0,0,0,Burnley,Man City,West Ham,Aston Villa,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eberechi,Eze,MID,CRY,6000000,0,1,1,1.66666666666667E-07,1.66666666666667E-07,0,6937,0,0,0,0,0,0,0,0.2,574,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.6,5938,0,-1,0,0,9,356,0,0,3,Man Utd,Everton,Chelsea,Brighton,Fulham,1.2,0.5,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.5,0.7,0.5,0.5,1.2,0.5,0.8,0.5,1.2,0.6,0.5,0.5,0.5,1.4,0.5,0.5,0.5,0.5,1.4,0.5,0.5,0.5,0.5,1.4,0.6,1.4,0.5,0.5,1.7
Lukasz,Fabianski,GLK,WHU,5000000,0,1,1,2E-07,2E-07,0,16162,0,2,0,0,0,0,0,0.2,434,0,0,1,0,0.1,0,0.5,0,0,0,0,0,1.6,2233,0,-1,0,0,90,132,0,0,9,Arsenal,Wolverhampton,Leicester,Tottenham,Man City,0.5,0.5,0.5,0.9,1.4,1.2,0.5,0.6,1.4,1.4,0.5,1.1,0.5,0.9,0.5,0.5,0.8,1.4,0.9,1.4,1.2,0.5,0.8,1.1,1.2,0.5,1.2,0.5,0.5,0.5,0.5,0.7,1.2,0.5,0.7,0.6,0.7,0.5
