FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Issa,Diop,DEF,WHU,4300000,0,4,0.25,5.81395348837209E-08,9.30232558139535E-07,0,91608,1,5,0,0,0,0,0,0.9,663,-2,0,4,2,0.1,0,0.3,0,0,0,0,0,0.5,13903,0,-1,0,0,297,285,0,0,40,Everton,Burnley,West Brom,Crystal Palace,Liverpool,0.1,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Moussa,Djenepo,MID,SOU,5400000,0,29,1.8125,3.35648148148148E-07,5.37037037037037E-06,0,20563,3,9,0,0,0,1,0,5.4,168,-1,0,29,1,0.1,0,0.7,0,0,3,0,2,0.1,17304,0,-1,0,0,663,50,0,0,90,Liverpool,Leicester,Leeds United F.C.,Arsenal,Aston Villa,0.9,0,2.2,1,0.9,0.9,1.2,1.3,1.2,1.1,1.7,1.1,0.9,1.6,1.3,1,0.9,0.9,0.9,1.4,1,0.9,28.7
Matt,Doherty,DEF,TOT,5700000,3,29,3.6,6.31578947368421E-07,5.08771929824561E-06,0,1442465,1,6,0,0,0,0,0,5.1,4446,-3,0,29,3,0.1,0,0.8,3,0,3,0,1,4.8,199745,0,-1,0,1,705,1244,0,1,120,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,2.6,4.9,3.9,4.4,3.9,2.9,4.1,4.8,4.7,3.6,4.1,4.7,3,3.3,3.7,3.4,4.3,3.3,3.7,4.7,3.5,4.3,28.4
Abdoulaye,Doucoure,MID,EVE,5300000,2,44,2.8,5.28301886792453E-07,8.30188679245283E-06,0,208948,4,20,0,0,0,1,0,8.3,2093,-2,0,44,2,0.5,0,2.8,2,0,4,0,2,1,106779,0,-1,0,1,1358,1108,0,0,246,West Ham,Wolverhampton,Aston Villa,Leicester,Newcastle,1.9,2.1,2.2,1.5,2.2,2.5,1.9,2.5,1.5,2.2,2.1,2.8,2.8,1.9,2.6,1.5,2.5,1.4,2.2,3.3,2.3,1.6,64.2
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,892258,0,0,0,0,0,0,0,0,6927,-2,0,0,2,0,0,0,0,0,0,0,0,4.7,235342,0,-1,0,0,0,2242,0,0,0,Tottenham,Brighton,Southampton,Newcastle,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4900000,2,33,2.4,4.89795918367347E-07,6.73469387755102E-06,0,35444,2,16,0,0,0,0,0,6.7,444,-1,0,33,1,0.3,0,1.7,0,0,7,0,1,0.2,22341,0,-1,0,0,1223,685,0,1,166,Man Utd,Tottenham,Everton,Man City,Burnley,1.6,1.2,2.6,2.4,1.9,1.3,1.2,2.2,1.2,2.1,1.6,2.2,3,1.7,1.3,1.2,1.8,2.1,1.2,1.5,1.8,1.5,41.6
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,8898,0,0,0,0,0,0,0,0,143,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6516,0,-1,0,0,0,37,0,0,0,Chelsea,Brighton,Crystal Palace,Aston Villa,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,4779,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5139,0,-1,0,0,0,149,0,0,0,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,0,0,0,0,0,0,19304,0,0,0,0,0,0,0,0,218,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2217,0,-1,0,0,0,589,0,0,0,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5275,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0,626,0,-1,0,0,0,5,0,0,0,Wolverhampton,Man City,Leeds United F.C.,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,2,0.133333333333333,3.03030303030303E-08,4.54545454545455E-07,0,1590,0,1,0,0,0,0,0,0.5,16,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0,363,0,-1,0,0,78,21,0,0,6,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Lewis,Dunk,DEF,BHA,4800000,7,35,2.5,5.20833333333333E-07,7.29166666666667E-06,0,490219,4,25,0,0,0,2,0,7.3,2225,-2,0,35,2,0.8,0,3.6,4,0,2,0,0,2.6,103815,1,-1,0,1,1260,3326,0,1,215,Wolverhampton,Man City,Leeds United F.C.,Fulham,Tottenham,2.9,3.3,2.1,2.4,1.6,2.6,2.2,2,2.5,2.7,1.6,1.7,1.5,2.8,1.4,1.7,2.2,1.5,2.7,2.5,3.4,2.8,52
Jimmy,Dunne,DEF,BUR,3900000,0,8,0.533333333333333,1.36752136752137E-07,2.05128205128205E-06,0,561591,0,5,0,0,0,1,0,2.1,17462,-1,0,8,1,0,0,0,0,0,0,0,0,5.1,842337,0,-1,0,0,180,567,0,0,35,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0,0.3,0.6,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.6
,Ederson,GLK,MCI,6000000,0,57,4.1,6.83333333333333E-07,9.5E-06,0,351624,1,12,0,25,0,0,0,9.5,25757,0,0,57,0,0.7,0,4.3,1,0,7,0,0,5.4,325168,0,-1,0,0,1260,2367,0,0,254,Chelsea,Brighton,Crystal Palace,Aston Villa,West Brom,0,0,10.3,4.9,4.6,4.1,4.8,4,5,5.6,5.1,4.5,6,4.6,3.8,5.3,4.4,4.5,4.2,3.5,4.1,3.8,22.3
Kyle,Edwards,MID,WBA,4700000,0,5,0.3125,6.64893617021277E-08,1.06382978723404E-06,0,2437,0,3,0,0,0,0,0,1.1,42,-3,0,5,3,0,0,0,0,0,0,0,0,0,790,0,-1,0,0,114,11,0,0,15,Arsenal,Wolverhampton,West Ham,Man City,Fulham,0.2,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
John,Egan,DEF,SHU,4700000,1,15,0.9,1.91489361702128E-07,3.19148936170213E-06,0,909994,4,28,0,0,0,0,0,3.2,1987,-3,0,15,3,0.3,0,1.3,0,0,0,0,0,2.2,33402,0,-1,0,0,1361,423,0,1,163,Crystal Palace,Newcastle,Tottenham,Man Utd,Man City,0.4,0.4,0.4,0.5,0.7,0.5,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,32.8
Anwar,El Ghazi,MID,AVL,5800000,2,47,3.35714285714286,5.78817733990148E-07,8.10344827586207E-06,0,61181,1,3,0,0,0,5,0,8.1,18085,-2,0,47,2,1.3,0,7.3,6,0,3,0,0,4.2,354984,0,-1,0,1,478,31038,0,0,154,Man Utd,Tottenham,Everton,Man City,Burnley,2.8,1.8,4.7,3.9,3.1,2.3,2.2,3.6,1.8,3.5,2.8,3.7,4.8,2.9,2.3,2,3.1,3.5,1.7,2.7,3.1,2.5,79.1
Ahmed,El Mohamady,DEF,AVL,4300000,0,12,0.857142857142857,1.99335548172757E-07,2.7906976744186E-06,0,34466,0,0,0,0,0,0,0,2.8,1014,-2,0,12,2,0.3,0,1.5,2,0,1,0,0,0.4,23219,0,-1,0,1,129,561,0,0,43,Man Utd,Tottenham,Everton,Man City,Burnley,0.6,0.4,1.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.5,0.4,0.4,12.2
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,18663,0,0,0,0,0,0,0,0,128,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12228,0,-1,0,0,0,41,0,0,0,Southampton,Man Utd,Burnley,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4400000,0,21,1.3125,2.98295454545455E-07,4.77272727272727E-06,0,206725,2,12,0,0,0,0,0,4.8,4750,-1,0,21,1,0.3,0,1.3,0,0,3,0,0,1.4,245164,0,-1,0,0,873,2521,0,0,131,West Brom,Crystal Palace,Newcastle,Southampton,Man Utd,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,1.2,0.7,0.7,0.8,0.7,0.7,0.7,0.7,19
,Emerson,DEF,CHE,4700000,0,7,0.4375,9.30851063829787E-08,1.48936170212766E-06,0,16044,0,0,0,0,0,0,0,1.5,248,-3,0,7,3,0.2,0,0.9,0,0,1,0,0,0.1,8356,0,-1,0,0,88,86,0,0,24,Man City,Fulham,Leicester,Wolverhampton,Burnley,0.3,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,18053,0,0,0,0,0,0,0,0,68,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11022,0,-1,0,0,0,57,0,0,0,Man Utd,Tottenham,Everton,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,2,37,2.8,5.09090909090909E-07,6.72727272727273E-06,0,33505,5,15,0,0,0,0,0,6.7,1829,0,0,37,0,0.6,0,3.4,3,0,4,0,1,0.5,53759,1,-1,0,0,1159,1968,0,0,217,Newcastle,Southampton,Chelsea,Everton,Leeds United F.C.,2.4,0,3.6,2.5,1.5,3.1,3.4,2.9,3.6,2.3,2.8,2,2.8,3.5,3.4,2.6,2.6,2.3,1.5,3.5,2.3,1.6,27.8
Eberechi,Eze,MID,CRY,5800000,5,47,2.9375,5.06465517241379E-07,8.10344827586207E-06,0,112486,2,23,0,0,0,2,0,8.1,3243,-2,0,47,2,0.5,0,3.1,5,0,0,0,3,0.9,132346,0,-1,0,1,958,5053,0,0,187,Sheffield United,Arsenal,Man City,West Ham,Wolverhampton,3.8,2.4,1.5,2.4,2.8,2.5,2.4,3.3,2.5,3,2,3.1,1.8,2.4,2.6,2.1,2.4,2.1,3.5,1.7,2.3,1.5,68.4
Lukasz,Fabianski,GLK,WHU,5100000,0,71,4.4,8.62745098039216E-07,1.3921568627451E-05,0,230724,1,21,0,49,0,0,0,13.9,27470,1,0,71,-1,0.5,0,2.6,9,0,5,0,0,4.3,398661,0,-1,1,1,1440,2496,0,0,308,Everton,Burnley,West Brom,Crystal Palace,Liverpool,0,0,10.9,5.3,6.2,6.1,5.3,4.8,4.2,5.6,4,5.9,5.3,5.5,4.2,4.2,4.4,4.9,3.9,4.8,5.7,4.5,36.8
,Fabinho,MID,LIV,5400000,0,35,2.5,4.62962962962963E-07,6.48148148148148E-06,0,154114,2,16,0,0,0,0,0,6.5,1659,-1,0,35,1,0.4,0,2.3,2,0,5,0,1,1,98082,0,-1,0,0,1202,994,0,0,229,Southampton,Man Utd,Burnley,Tottenham,West Ham,1.6,0,4,1.5,1.5,2,1.6,1.8,1.9,2.8,2.3,1.5,2,1.8,1.3,1.8,2.1,1.4,2.1,2.1,2.1,1.8,32.7
,Fabio Silva,FWD,WOL,5200000,2,21,1.8,3.46153846153846E-07,4.03846153846154E-06,0,119626,1,13,0,0,0,1,0,4,3819,-3,0,21,3,0.4,0,2.3,1,0,0,0,0,1.1,91891,0,-1,0,0,521,8426,0,0,50,Brighton,Everton,West Brom,Chelsea,Crystal Palace,1.4,1.2,1.6,0.9,1.4,1.1,1.2,0.9,1.1,1.3,1,1.5,0.9,1.1,1.2,1.8,1.3,1.3,1.5,1,1.1,1.3,33.8
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,62660,0,0,0,0,0,0,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,0,1.6,43318,0,-1,0,0,0,541,0,0,0,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,34893,0,0,0,0,0,0,0,0.3,47,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4669,0,-1,0,0,2,0,0,0,8,Everton,Burnley,West Brom,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3900000,0,0,0,0,0,0,107302,0,0,0,0,0,0,0,0,961,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,35296,0,-1,0,0,0,109,0,0,0,Sheffield United,Arsenal,Man City,West Ham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11200000,10,130,8.1,7.23214285714286E-07,1.16071428571429E-05,0,1596680,3,19,0,0,0,11,0,11.6,4907,7,0,130,-7,0.7,1,8,22,0,4,0,8,51.4,4119468,0,-1,0,6,1299,97397,0,0,463,Aston Villa,Burnley,Liverpool,Fulham,Sheffield United,7.4,11,19.5,10.2,11.4,10.5,9.7,11.2,10,10.6,8.7,9.6,9.6,9.9,10.6,10.5,11.5,8.6,10.6,8.3,10.7,10.4,200.9
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,7122,0,0,0,0,0,0,0,0,90,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2788,0,-1,0,0,0,38,0,0,0,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,1,32,2.1,4.46808510638298E-07,6.80851063829787E-06,0,107160,2,25,0,0,0,0,0,6.8,1686,-3,0,32,3,0.4,0,2,4,0,3,0,0,1.2,54262,1,-1,0,0,1305,9750,0,0,240,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,1.2,1.6,2.1,1.1,1.4,2,1.4,1.2,2.1,2.3,2,1.6,1.6,1.2,1.6,2,2,1.7,1.9,2.7,1.5,1.8,36.3
,Fernandinho,DEF,MCI,5400000,1,13,0.928571428571429,1.71957671957672E-07,2.40740740740741E-06,0,97335,1,3,0,0,0,0,0,2.4,660,-1,0,13,1,0.2,0,1.2,0,0,1,0,0,0.7,48575,0,-1,0,0,337,710,0,0,68,Chelsea,Brighton,Crystal Palace,Aston Villa,West Brom,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.5
Sam,Field,MID,WBA,4800000,0,3,0.1875,3.90625E-08,6.25E-07,0,2180,0,2,0,0,0,0,0,0.6,7,-2,0,3,2,0,0,0,0,0,0,0,0,0,743,0,-1,0,0,61,2,0,0,16,Arsenal,Wolverhampton,West Ham,Man City,Fulham,0,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Roberto,Firmino,FWD,LIV,9300000,0,68,4.2,4.51612903225806E-07,7.31182795698925E-06,0,412886,1,18,0,0,0,5,0,7.3,20546,-2,0,68,2,0.5,0,4.7,9,0,5,0,3,4.4,409133,0,-1,0,1,1303,6734,0,0,279,Southampton,Man Utd,Burnley,Tottenham,West Ham,3.6,0,9.5,4.2,3.6,5.2,4.5,4.9,4.5,5.3,5.5,3.7,4.5,4.3,3.6,4.4,5.2,4.8,4.7,4.9,3.9,5.9,122.5
John,Fleck,MID,SHU,5600000,1,21,1.9,3.39285714285714E-07,3.75E-06,0,37196,1,16,0,0,0,0,0,3.8,156,-4,0,21,4,0.3,0,1.7,0,0,0,0,1,0.1,7826,0,-1,0,0,784,211,0,0,111,Crystal Palace,Newcastle,Tottenham,Man Utd,Man City,1,1.2,1,1,1,1.5,1.2,1.1,1.2,1,1.3,1.3,1,1.3,1,1,1.1,1.1,1,1.3,1.4,1.6,31.5
Phil,Foden,MID,MCI,6200000,14,48,3.42857142857143,5.52995391705069E-07,7.74193548387097E-06,0,1046576,0,6,0,0,0,3,0,7.7,6043,-3,0,48,3,0.5,0,2.8,5,0,2,0,3,3.6,959271,0,-1,0,1,587,23965,0,0,156,Chelsea,Brighton,Crystal Palace,Aston Villa,West Brom,2.6,3.2,5.2,3.4,4.7,3.4,1.8,2.5,2.9,3.1,2.3,2.9,3.6,3,2.9,2.6,3.5,2.2,3.4,3.2,3.1,3.1,57.2
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,6941,0,0,0,0,0,0,0,0,89,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1805,0,-1,0,0,0,41,0,0,0,Crystal Palace,Newcastle,Tottenham,Man Utd,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,2,40,3.3,6.6E-07,8E-06,0,52698,2,13,0,0,0,0,0,8,3985,0,0,40,0,0.6,0,3.1,3,0,4,0,1,0.7,96183,0,-1,0,1,1080,1156,0,0,229,Newcastle,Southampton,Chelsea,Everton,Leeds United F.C.,3.1,0,4.7,3.2,2,3.9,4.2,3.7,4.5,2.9,3.6,2.6,3.6,4.2,4.3,3.3,3.4,2.9,2,4.4,2.9,2.2,34.7
Pablo,Fornals,MID,WHU,6100000,3,62,3.9,6.39344262295082E-07,1.01639344262295E-05,0,222593,2,15,0,0,0,2,0,10.2,3451,-4,0,62,4,0.3,0,1.9,5,0,6,0,4,0.9,261034,0,-1,0,0,1262,521,0,0,167,Everton,Burnley,West Brom,Crystal Palace,Liverpool,3.9,0,9.1,3,3.1,3.4,3.9,5.2,2.9,2.6,3.3,3.1,3.4,3.4,2.9,4.1,3.8,4.4,3.6,4.1,4.4,4,61.3
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,1852,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,336,0,-1,0,0,0,8,0,0,0,Tottenham,Brighton,Southampton,Newcastle,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,0,0,0,0,0,120797,0,0,0,0,0,0,0,0,3850,0,0,0,0,0,0,0,0,0,0,0,0,3.9,327646,0,-1,0,0,0,5869,0,0,0,Liverpool,Leicester,Leeds United F.C.,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,8893,1,2,0,0,0,0,0,0,94,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4839,0,-1,0,0,80,60,0,0,17,Aston Villa,Burnley,Liverpool,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9411,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1515,0,-1,0,0,0,6,0,0,0,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,0,19,1.26666666666667,2.26190476190476E-07,3.39285714285714E-06,0,76477,0,7,0,0,0,0,0,3.4,199,-4,0,19,4,0.2,0,1,0,0,1,0,3,0.2,15528,0,-1,0,0,271,8,0,0,59,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0,1.1,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.7,0.6,1,0.6,12.5
,Fred,MID,MUN,5300000,2,23,1.9,3.58490566037736E-07,4.33962264150943E-06,0,20137,3,12,0,0,0,0,0,4.3,635,-2,0,23,2,0.2,0,1.3,0,0,4,0,0,0.2,17801,0,-1,0,0,912,582,0,0,146,Aston Villa,Burnley,Liverpool,Fulham,Sheffield United,1,1.6,2.3,1.8,1.4,1.1,1,1.6,1.1,1.2,1,1,1,1,1.2,1.5,1.4,1,1.2,1,1.3,1.1,34.1
Ryan,Fredericks,DEF,WHU,4200000,0,11,0.6875,1.63690476190476E-07,2.61904761904762E-06,0,46813,2,4,0,0,0,0,0,2.6,843,-3,0,11,3,0.2,0,1,0,0,1,0,1,0.2,16619,0,-1,0,0,319,202,0,0,69,Everton,Burnley,West Brom,Crystal Palace,Liverpool,0,0,0.6,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,26.8
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,-1,0,0,0,6,0,0,0,Crystal Palace,Newcastle,Tottenham,Man Utd,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,1.5,3.33333333333333E-07,5.33333333333333E-06,0,31786,4,9,0,0,0,0,0,5.3,958,0,0,24,0,0.2,0,0.9,2,0,3,0,0,0.3,40824,0,-1,0,0,701,243,0,0,112,Newcastle,Southampton,Chelsea,Everton,Leeds United F.C.,0.9,0,1.6,0.9,0.8,1.2,1.3,1.1,1.5,0.8,1,0.8,1.1,1.5,1.4,0.9,1,0.8,0.8,1.4,0.8,0.8,19.2
Darnell,Furlong,DEF,WBA,4500000,0,38,2.4,5.33333333333333E-07,8.44444444444444E-06,0,28416,2,35,0,0,0,1,0,8.4,1326,0,0,38,0,0.4,0,1.9,2,0,2,0,2,0.3,40215,1,-1,0,0,1418,398,0,0,206,Arsenal,Wolverhampton,West Ham,Man City,Fulham,2.2,0,4.9,3.3,2.4,1.9,1.9,2.2,2,1.7,1.5,2.2,1.5,1.5,1.8,2.2,2.6,2.9,2.5,2.7,2.5,1.8,58.3
,Gabriel,DEF,ARS,5000000,0,47,3.9,7.8E-07,9.4E-06,0,1073959,1,13,0,0,0,2,0,9.4,21145,0,0,47,0,0.1,0,0.3,6,0,3,0,0,5.7,1012216,0,-1,0,1,1051,251,0,1,224,West Brom,Crystal Palace,Newcastle,Southampton,Man Utd,0,4.6,3,3.6,4.2,5.1,5.4,3,5.2,4.8,4.4,3.2,5.2,5,4.4,4.6,3,3.8,4.6,3.6,4.8,3.4,46
Conor,Gallagher,MID,WBA,5500000,1,36,2.8,5.09090909090909E-07,6.54545454545455E-06,0,11516,5,25,0,0,0,2,0,6.5,970,0,0,36,0,0.4,0,2.4,3,0,2,0,0,0.1,17196,0,-1,0,0,1159,90,0,0,160,Arsenal,Wolverhampton,West Ham,Man City,Fulham,0,0,4,1.8,2.6,3.4,2,1.5,2.7,2.2,2.4,1.7,2.1,2,2.4,2.4,2,2.5,2.3,1.8,2.1,2.4,48.3
Eric,Garcia,DEF,MCI,4700000,0,3,0.214285714285714,4.55927051671732E-08,6.38297872340426E-07,0,23355,0,6,0,0,0,0,0,0.6,129,-3,0,3,3,0,0,0,0,0,0,0,0,0.2,9860,0,-1,0,0,200,36,0,0,35,Chelsea,Brighton,Crystal Palace,Aston Villa,West Brom,0,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6544,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0,2381,0,-1,0,0,0,2,0,0,0,Aston Villa,Burnley,Liverpool,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,0,11,0.733333333333333,1.24293785310734E-07,1.86440677966102E-06,0,4320,0,3,0,0,0,1,0,1.9,200,-1,0,11,1,0.3,0,1.8,3,0,0,0,0,0,3317,0,-1,0,0,60,275,0,0,38,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,11.1
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,16815,0,0,0,0,0,0,0,0,221,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4535,0,-1,0,0,0,76,0,0,0,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,-1,0,0,0,3,0,0,0,West Ham,Wolverhampton,Aston Villa,Leicester,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,0,2,0.125,2.90697674418605E-08,4.65116279069767E-07,0,48732,1,14,0,0,0,0,0,0.5,314,-2,0,2,2,0.2,0,0.7,0,0,0,0,0,0.2,8548,0,-1,0,0,450,55,0,1,55,Arsenal,Wolverhampton,West Ham,Man City,Fulham,0.1,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.7
