FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Michy,Batshuayi,FWD,CRY,5700000,0,18,2.2,3.85964912280702E-07,3.15789473684211E-06,0,161519,0,6,0,0,0,0,0,3.2,598,-3,0,18,3,0.1,0,0.8,0,0,1,0,2,0.6,53573,0,-1,0,0,386,142,0,0,38,West Ham,Liverpool,Aston Villa,Leicester,Sheffield United,1.3,2.2,1.7,1.6,2.5,1.7,1.1,1.4,1.7,2.1,1.9,1.7,1.8,2.2,1.5,2.3,1.7,1.5,1.4,1.1,1.7,1.8,2.2,1.3,1.6,1.4,22.5
Jan,Bednarek,DEF,SOU,4600000,1,54,4.2,9.1304347826087E-07,1.17391304347826E-05,0,150090,1,15,0,0,0,1,0,11.7,3043,1,0,54,-1,1.1,0,5,6,0,5,0,1,4.8,295519,0,-1,0,1,1080,22557,0,0,263,Arsenal,Man City,Fulham,West Ham,Liverpool,5.4,6.3,4.1,5.5,6.3,0,8.3,5.6,5,5.8,3.6,6.1,4.2,3,4.2,4.7,3.8,5.1,4.3,5.7,4.7,4.4,4.6,5.5,3.8,4.8,39.7
Hector,Bellerin,DEF,ARS,5100000,0,45,3.8,7.45098039215686E-07,8.82352941176471E-06,0,624441,5,15,0,0,0,0,0,8.8,29576,1,1,45,-1,0.4,0,2.2,9,0,3,0,3,6.2,699560,0,-1,0,2,1047,650,-1,0,215,Southampton,Everton,Chelsea,Brighton,West Brom,3.2,3.3,2.9,4.2,4.6,4.3,2.4,2.9,4.2,4.9,5.5,2.5,5.1,4.4,4.8,2.8,4.9,5,4.5,4.1,2.7,3.9,4.5,3.7,4.4,3.3,44.7
Filip,Benkovic,DEF,LEI,4300000,0,0,0,0,0,0,4671,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,199,0,-1,0,0,0,3,0,0,0,Everton,Tottenham,Man Utd,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bennett,DEF,WOL,4400000,0,0,0,0,0,0,26382,0,0,0,0,0,0,0,0,70,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3850,0,-1,0,0,0,3,0,0,0,Chelsea,Burnley,Tottenham,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,6000000,2,14,1.16666666666667,1.94444444444444E-07,2.33333333333333E-06,0,18754,0,3,0,0,0,0,0,2.3,894,0,0,14,0,0.3,0,1.8,0,0,0,0,2,0.4,41573,0,-1,0,0,249,1051,0,0,39,Crystal Palace,Chelsea,Brighton,Southampton,Everton,0.6,0.6,0.6,0.6,0.6,0,1.3,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,21
Josh,Benson,MID,BUR,4500000,0,3,0.272727272727273,6.06060606060606E-08,6.66666666666667E-07,0,1580,0,5,0,0,0,0,0,0.7,27,0,0,3,0,0.1,0,0.6,0,0,0,0,0,0,2128,0,-1,0,0,94,12,0,0,18,Aston Villa,Wolverhampton,Leeds United F.C.,Sheffield United,Fulham,0.1,0.1,0.1,0.1,0.1,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.2
Christian,Benteke,FWD,CRY,5500000,3,24,2,3.63636363636364E-07,4.36363636363636E-06,0,32940,0,6,0,0,0,3,0,4.4,1815,0,0,24,0,0.7,0,4,3,0,0,0,0,0.4,37813,0,-1,0,1,307,1520,0,1,71,West Ham,Liverpool,Aston Villa,Leicester,Sheffield United,0,0,1.5,1.4,2.2,1.4,1,1.2,1.5,1.8,1.6,1.5,1.5,1.9,1.2,2,1.5,1.3,1.2,1,1.5,1.6,1.9,1.1,1.4,1.2,49.4
Sander,Berge,MID,SHU,5000000,0,28,2.3,4.6E-07,5.6E-06,0,21041,4,19,0,0,0,1,0,5.6,304,0,0,28,0,0.3,0,1.4,1,0,0,0,1,0.2,22264,0,-1,0,0,1004,154,0,0,146,Man Utd,Brighton,Everton,Burnley,Crystal Palace,1.2,1.7,1.6,2.2,1.2,1.5,1.2,1.7,1.2,2.1,1.5,1.5,1.6,1.3,1.7,1.6,1.2,1.9,1.5,1.5,1.6,1.4,1.4,1.6,1.9,1.9,47
Steven,Bergwijn,MID,TOT,7000000,2,18,1.5,2.14285714285714E-07,2.57142857142857E-06,0,88832,1,4,0,0,0,0,0,2.6,281,-5,0,18,5,0.3,0,2.4,0,0,4,0,0,0.4,16181,0,-1,0,0,561,612,0,0,21,Liverpool,Leicester,Wolverhampton,Fulham,Leeds United F.C.,0.8,0.8,0.8,0.8,0.8,0.9,1.4,0.8,0.9,0.8,1,0.8,0.8,0.9,0.8,1,0.8,1.1,0.8,0.9,0.8,1.2,1,0.8,0.8,0.8,13.7
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,969,0,-1,0,0,0,1-2,0,45,2,0.3,0,2.2,4,0,2,0,1,3.1,582330,0,-1,0,0,836,1354,0,0,117,Everton,Tottenham,Man Utd,Crystal Palace,Newcastle,3.2,3.6,2.2,3,4.5,0,6.3,3.9,2.5,3.9,3.6,2.6,4.1,3,4.1,4.7,4.9,2.9,3.8,4,2.9,3.2,2.9,4,3.8,2.3,65.3
Kyle,Bartley,DEF,WBA,4400000,0,18,2.2,5E-07,4.09090909090909E-06,0,18054,1,20,0,0,0,1,0,4.1,432,-1,0,18,1,0.4,0,1.6,0,0,1,0,0,0.1,14682,0,-1,0,0,720,0,0,0,104,Man City,Aston Villa,Liverpool,Leeds United F.C.,Arsenal,0,0,1.8,1.3,2.2,0,3.8,3,2.2,1.6,1.4,2.4,1.8,1.7,1.2,1.6,1.4,1.2,1.6,1.6,2.3,2.5,2.2,2.7,2.1,1.5,27.5
Chris,Basham,DEF,SHU,4700000,0,19,1.6,3.40425531914894E-07,4.04255319148936E-06,0,112694,0,20,0,0,0,0,0,4,566,-3,0,19,3,0.3,0,1.2,2,0,0,0,0,0.8,24637,0,-1,0,0,976,159,0,0,148,Man Utd,Brighton,Everton,Burnley,Crystal Palace,1.4,1,0.8,1.2,1.1,0.8,0.8,1.9,1.5,1.4,0.8,1.3,1,1.6,0.9,1.1,1,1,1.2,1.3,0.9,0.9,1.3,0.8,0.9,1,35.6
Michy,Batshuayi,FWD,CRY,5700000,0,18,2.2,3.85964912280702E-07,3.15789473684211E-06,0,161519,0,6,0,0,0,0,0,3.2,598,-3,0,18,3,0.1,0,0.8,0,0,1,0,2,0.6,53573,0,-1,0,0,386,142,0,0,38,West Ham,Liverpool,Aston Villa,Leicester,Sheffield United,1.3,2.2,1.7,1.6,2.5,1.7,1.1,1.4,1.7,2.1,1.9,1.7,1.8,2.2,1.5,2.3,1.7,1.5,1.4,1.1,1.7,1.8,2.2,1.3,1.6,1.4,22.5
Jan,Bednarek,DEF,SOU,4600000,1,54,4.2,9.1304347826087E-07,1.17391304347826E-05,0,150090,1,15,0,0,0,1,0,11.7,3043,1,0,54,-1,1.1,0,5,6,0,5,0,1,4.8,295519,0,-1,0,1,1080,22557,0,0,263,Arsenal,Man City,Fulham,West Ham,Liverpool,5.4,6.3,4.1,5.5,6.3,0,8.3,5.6,5,5.8,3.6,6.1,4.2,3,4.2,4.7,3.8,5.1,4.3,5.7,4.7,4.4,4.6,5.5,3.8,4.8,39.7
Hector,Bellerin,DEF,ARS,5100000,0,45,3.8,7.45098039215686E-07,8.82352941176471E-06,0,624441,5,15,0,0,0,0,0,8.8,29576,1,1,45,-1,0.4,0,2.2,9,0,3,0,3,6.2,699560,0,-1,0,2,1047,650,-1,0,215,Southampton,Everton,Chelsea,Brighton,West Brom,3.2,3.3,2.9,4.2,4.6,4.3,2.4,2.9,4.2,4.9,5.5,2.5,5.1,4.4,4.8,2.8,4.9,5,4.5,4.1,2.7,3.9,4.5,3.7,4.4,3.3,44.7
Filip,Benkovic,DEF,LEI,4300000,0,0,0,0,0,0,4671,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,199,0,-1,0,0,0,3,0,0,0,Everton,Tottenham,Man Utd,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bennett,DEF,WOL,4400000,0,0,0,0,0,0,26382,0,0,0,0,0,0,0,0,70,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3850,0,-1,0,0,0,3,0,0,0,Chelsea,Burnley,Tottenham,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,6000000,2,14,1.16666666666667,1.94444444444444E-07,2.33333333333333E-06,0,18754,0,3,0,0,0,0,0,2.3,894,0,0,14,0,0.3,0,1.8,0,0,0,0,2,0.4,41573,0,-1,0,0,249,1051,0,0,39,Crystal Palace,Chelsea,Brighton,Southampton,Everton,0.6,0.6,0.6,0.6,0.6,0,1.3,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,21
Josh,Benson,MID,BUR,4500000,0,3,0.272727272727273,6.06060606060606E-08,6.66666666666667E-07,0,1580,0,5,0,0,0,0,0,0.7,27,0,0,3,0,0.1,0,0.6,0,0,0,0,0,0,2128,0,-1,0,0,94,12,0,0,18,Aston Villa,Wolverhampton,Leeds United F.C.,Sheffield United,Fulham,0.1,0.1,0.1,0.1,0.1,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.2
Christian,Benteke,FWD,CRY,5500000,3,24,2,3.63636363636364E-07,4.36363636363636E-06,0,32940,0,6,0,0,0,3,0,4.4,1815,0,0,24,0,0.7,0,4,3,0,0,0,0,0.4,37813,0,-1,0,1,307,1520,0,1,71,West Ham,Liverpool,Aston Villa,Leicester,Sheffield United,0,0,1.5,1.4,2.2,1.4,1,1.2,1.5,1.8,1.6,1.5,1.5,1.9,1.2,2,1.5,1.3,1.2,1,1.5,1.6,1.9,1.1,1.4,1.2,49.4
Sander,Berge,MID,SHU,5000000,0,28,2.3,4.6E-07,5.6E-06,0,21041,4,19,0,0,0,1,0,5.6,304,0,0,28,0,0.3,0,1.4,1,0,0,0,1,0.2,22264,0,-1,0,0,1004,154,0,0,146,Man Utd,Brighton,Everton,Burnley,Crystal Palace,1.2,1.7,1.6,2.2,1.2,1.5,1.2,1.7,1.2,2.1,1.5,1.5,1.6,1.3,1.7,1.6,1.2,1.9,1.5,1.5,1.6,1.4,1.4,1.6,1.9,1.9,47
Steven,Bergwijn,MID,TOT,7000000,2,18,1.5,2.14285714285714E-07,2.57142857142857E-06,0,88832,1,4,0,0,0,0,0,2.6,281,-5,0,18,5,0.3,0,2.4,0,0,4,0,0,0.4,16181,0,-1,0,0,561,612,0,0,21,Liverpool,Leicester,Wolverhampton,Fulham,Leeds United F.C.,0.8,0.8,0.8,0.8,0.8,0.9,1.4,0.8,0.9,0.8,1,0.8,0.8,0.9,0.8,1,0.8,1.1,0.8,0.9,0.8,1.2,1,0.8,0.8,0.8,13.7
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,969,0,-1,0,0,0,1
