FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Nathan,Bishop,GLK,MUN,4000000,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,-1,0,0,0,20,0,0,0,Burnley,Leeds United F.C.,Liverpool,Aston Villa,Leicester,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,3,66,2.2,5E-07,1.5E-05,0,549588,6,34,0,0,0,1,0,15,1091,-1,0,66,1,0.6,0,2.7,2,0,10,0,0,1.5,356834,0,-1,0,0,2572,1837,0,1,395,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,1.4,2.2,1.5,1.4,1.4,1.1,1.5,81.5
Jayden,Bogle,DEF,SHU,4300000,1,30,0.967741935483871,2.25056264066017E-07,6.97674418604651E-06,0,16366,2,18,0,0,0,2,0,7,64,-2,0,30,2,0.2,0,0.7,0,0,1,0,0,0.1,12570,0,-1,0,1,882,53,0,0,124,Wolverhampton,Brighton,Tottenham,Crystal Palace,Everton,0.5,0.5,0.5,0.6,0.5,0.5,0.5,50.4
Mateusz,Bogusz,MID,LEE,4300000,0,0,0,0,0,0,3015,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,2836,0,-1,0,0,0,0,0,0,0,Liverpool,Man Utd,Brighton,Tottenham,Burnley,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5400000,6,66,3.7,6.85185185185185E-07,1.22222222222222E-05,0,265885,1,22,0,0,0,1,0,12.2,261,-1,0,66,1,0.4,0,2,4,0,6,0,1,1.2,161275,0,-1,0,0,1620,2247,0,0,329,Sheffield United,Burnley,West Brom,Brighton,Tottenham,4.3,3.7,4,4,3.5,3.7,4.5,57.3
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,28238,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8705,0,-1,0,0,0,0,0,0,0,Sheffield United,Burnley,West Brom,Brighton,Tottenham,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4784,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,634,0,-1,0,0,0,0,0,0,0,Tottenham,Leicester,Liverpool,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6000000,5,127,4,6.66666666666667E-07,2.11666666666667E-05,0,759941,0,32,0,0,0,8,0,21.2,5844,-5,-1,127,5,1.3,0,7.7,8,0,7,0,5,2.9,836366,0,-1,0,4,2243,21898,1,0,400,Newcastle,Chelsea,Burnley,Everton,Brighton,3.6,3.9,4.4,3.8,3.8,4.1,4.4,167.2
Robbie,Brady,MID,BUR,5000000,0,44,1.41935483870968,2.83870967741936E-07,8.8E-06,0,16316,3,6,0,0,0,1,0,8.8,79,0,0,44,0,0,0,0,3,0,7,0,1,0.1,13446,0,-1,0,0,1047,15,0,0,157,Man Utd,Wolverhampton,West Ham,Fulham,Leeds United F.C.,0,0,0,0,0,0.7,1.1,47.2
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,329828,0,0,0,0,0,0,0,0,331,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,140402,0,-1,0,0,0,0,0,0,0,Tottenham,Arsenal,Aston Villa,West Ham,Sheffield United,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1838,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,Chelsea,Newcastle,Brighton,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9840,0,-1,0,0,0,0,0,0,0,Man City,West Brom,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4300000,1,29,0.935483870967742,2.17554388597149E-07,6.74418604651163E-06,0,1473437,1,15,0,0,0,0,0,6.7,7896,-2,0,29,2,0.2,0,1,0,0,1,0,0,5.4,1462746,0,-1,0,0,970,3865,0,0,73,Wolverhampton,Brighton,Tottenham,Crystal Palace,Everton,0.5,0.5,0.5,0.6,0.5,0.5,0.5,39.7
Nathan,Broadhead,MID,EVE,4500000,0,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,66,0,0,0,0,0,0,0,0.2,6,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,125,0,-1,0,0,2,8,0,0,5,Tottenham,Arsenal,Aston Villa,West Ham,Sheffield United,0,0,0,0,0,0,0,0.2
Josh,Brownhill,MID,BUR,4900000,2,58,2.1,4.28571428571429E-07,1.18367346938776E-05,0,9558,2,32,0,0,0,0,0,11.8,59,-1,0,58,1,0.3,0,1.7,0,0,8,0,0,0,8370,0,-1,0,0,2317,45,0,0,283,Man Utd,Wolverhampton,West Ham,Fulham,Leeds United F.C.,1.1,1.3,1.3,1.7,1.4,1,2,80.8
Zak,Brunt,MID,SHU,4500000,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,-1,0,0,0,12,0,0,0,Wolverhampton,Brighton,Tottenham,Crystal Palace,Everton,0,0,0,0,0,0,0,0
Joe,Bryan,DEF,FUL,4500000,1,14,0.4375,9.72222222222222E-08,3.11111111111111E-06,0,69033,2,14,0,0,0,0,0,3.1,78,-5,0,14,5,0.1,0,0.3,0,0,0,0,1,0.3,16654,0,-1,0,0,470,22,0,0,89,Arsenal,Chelsea,Burnley,Southampton,Man Utd,0.2,0,0.2,0.2,0.2,0.2,0.2,17.6
Kean,Bryan,DEF,SHU,3900000,2,21,0.67741935483871,1.73697270471464E-07,5.38461538461538E-06,0,47812,1,16,0,0,0,1,0,5.4,520,-1,0,21,1,0.2,0,0.7,0,0,1,0,0,0.4,73922,1,-1,0,0,834,822,0,0,121,Wolverhampton,Brighton,Tottenham,Crystal Palace,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.7
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,0,-1,0,0,0,39,0,0,0,Sheffield United,Burnley,West Brom,Brighton,Tottenham,0,0,0,0,0,0,0,0
Oliver,Burke,MID,SHU,4100000,1,42,1.35483870967742,3.3044846577498E-07,1.02439024390244E-05,0,412370,2,17,0,0,0,1,0,10.2,4003,-4,0,42,4,0.3,0,1.3,0,0,1,0,2,1.9,473266,0,-1,0,0,1126,3957,0,0,103,Wolverhampton,Brighton,Tottenham,Crystal Palace,Everton,0.7,0.7,0.7,0.8,0.7,0.7,0.9,60.6
Dan,Burn,DEF,BHA,4200000,6,46,1.48387096774194,3.53302611367127E-07,1.0952380952381E-05,0,91034,5,21,0,0,0,0,0,11,514,-3,0,46,3,0.5,0,2.3,0,0,5,0,0,0.6,83883,1,-1,0,0,1607,1627,0,0,233,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,0.9,0.9,0.9,1.2,1.3,1.3,1.2,52.7
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,4802,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5669,0,-1,0,0,0,26,0,0,0,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,3900000,0,2,0.0645161290322581,1.65425971877585E-08,5.12820512820513E-07,0,308796,0,2,0,4,0,0,0,0.5,1530,-1,0,2,1,0,0,0,0,0,0,0,0,3.7,255362,0,-1,0,0,90,1705,0,0,18,Leicester,Aston Villa,Wolverhampton,Arsenal,Liverpool,0,0,0,0,0,0,0,2.3
Oskar,Buur,DEF,WOL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,310743,0,0,0,0,0,0,0,0.3,577,-1,0,1,1,0,0,0,0,0,0,0,0,1.5,256762,0,-1,0,0,22,0,0,0,2,Sheffield United,Burnley,West Brom,Brighton,Tottenham,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4600000,0,1,0.032258064516129,7.01262272089762E-09,2.17391304347826E-07,0,22103,0,3,0,0,0,0,0,0.2,22,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5887,0,-1,0,0,90,19,0,0,7,Brighton,West Ham,Fulham,Man City,Arsenal,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,0,39,2.4,5.33333333333333E-07,8.66666666666667E-06,0,25952,3,32,0,0,0,1,0,8.7,232,0,0,39,0,0.2,0,1,4,0,3,0,0,0.2,29794,0,-1,0,1,1440,283,0,0,248,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,1.9,2.9,1.7,2.4,2.3,2.7,43.8
Moises,Caicedo,MID,BHA,5000000,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,-1,0,0,0,17,0,0,0,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,0,0,0,0,0,0,0,0
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,-1,0,0,0,10,0,0,0,Leeds United F.C.,Newcastle,Man Utd,Southampton,West Brom,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5200000,0,27,0.84375,1.62259615384615E-07,5.19230769230769E-06,0,27999,2,15,0,0,0,1,0,5.2,76,-3,0,27,3,0,0,0,2,0,1,0,1,0.1,11591,0,-1,0,0,758,7,0,0,160,Arsenal,Chelsea,Burnley,Southampton,Man Utd,0,0,0,0,0,0.4,0.4,57.3
,Callum Robinson,FWD,WBA,5200000,0,71,3.1,5.96153846153846E-07,1.36538461538462E-05,0,245801,0,34,0,0,0,5,0,13.7,2120,-3,0,71,3,1.2,0,6.3,8,0,3,0,3,1.2,304025,0,-1,0,2,1302,10904,0,0,262,Leicester,Aston Villa,Wolverhampton,Arsenal,Liverpool,3.1,2.6,2.9,3,2.8,2.8,2.7,78.4
Dominic,Calvert-Lewin,FWD,EVE,7500000,0,138,5.3,7.06666666666667E-07,1.84E-05,0,7366985,3,31,0,0,0,14,0,18.4,119123,5,0,138,-5,0.1,0,0.7,16,0,7,0,6,27,8270347,0,-1,0,3,2241,3690,0,0,447,Tottenham,Arsenal,Aston Villa,West Ham,Sheffield United,5.6,7.1,5.1,6.1,6.8,5.7,5.9,198.5
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,42003,0,0,0,0,0,0,0,0,136,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,28716,0,-1,0,0,0,99,0,0,0,Sheffield United,Burnley,West Brom,Brighton,Tottenham,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5900000,0,123,5.1,8.64406779661017E-07,2.08474576271186E-05,0,1734253,4,13,0,0,0,1,0,20.8,60439,4,1,123,-4,0.1,0,0.3,16,0,13,0,3,16.5,2901275,0,-1,0,2,2036,4992,-1,0,534,Aston Villa,Crystal Palace,Chelsea,Newcastle,Brighton,7,0,6,6.1,5.7,6.2,5.1,146.8
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,24953,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0.2,35083,0,-1,0,0,0,31,0,0,0,Liverpool,Man Utd,Brighton,Tottenham,Burnley,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,0,13,1.4,2.02898550724638E-07,1.88405797101449E-06,0,25411,2,2,0,0,0,1,0,1.9,548,-1,0,13,1,0,0,0.2,0,0,1,0,0,0.1,28080,0,-1,0,0,305,201,0,0,38,Everton,Southampton,Sheffield United,Leeds United F.C.,Wolverhampton,1.9,0,1.1,0.8,0.8,0.7,0.9,22
Andy,Carroll,FWD,NEW,5100000,1,29,0.935483870967742,1.83428209993675E-07,5.68627450980392E-06,0,100232,1,8,0,0,0,1,0,5.7,263,-4,0,29,4,0.1,0,0.3,3,0,1,0,1,0.3,78946,0,-1,0,0,375,267,0,0,76,West Ham,Liverpool,Arsenal,Leicester,Man City,0.5,0.5,0.5,0.5,0.5,0.6,0.5,27.6
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,9606,0,0,0,0,0,0,0,0,133,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,17382,0,-1,0,0,0,171,0,0,0,Aston Villa,Crystal Palace,Chelsea,Newcastle,Brighton,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,34407,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18844,0,-1,0,0,0,0,0,0,0,Everton,Southampton,Sheffield United,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3800000,0,0,0,0,0,0,121276,0,0,0,0,0,0,0,0,796,-2,0,0,2,0,0,0,0,0,0,0,0,1,122453,0,-1,0,0,0,831,0,0,0,Liverpool,Man Utd,Brighton,Tottenham,Burnley,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,-3,85,3.4,6.8E-07,1.7E-05,0,197719,6,31,0,0,0,0,0,17,1555,0,0,85,0,0,0,0,8,0,11,0,2,0.8,215993,0,-1,0,1,2148,1312,0,1,440,Man City,West Brom,Everton,Man Utd,Crystal Palace,0,0,3.5,3.7,3.4,3.4,3.3,90.1
,Casilla,GLK,LEE,4200000,0,2,0.0645161290322581,1.53609831029186E-08,4.76190476190476E-07,0,140336,0,1,0,1,0,0,0,0.5,181,-3,0,2,3,0,0,0,0,0,0,0,0,0.8,31916,0,-1,0,0,90,50,0,0,12,Liverpool,Man Utd,Brighton,Tottenham,Burnley,0,0,0,0,0,0,0,0.8
Timothy,Castagne,DEF,LEI,5700000,0,69,3.5,6.14035087719298E-07,1.21052631578947E-05,0,1832917,1,24,0,0,0,1,0,12.1,1006,2,0,69,-2,0.1,0,0.7,4,0,5,0,3,4.3,1775684,0,-1,0,2,1715,10642,0,0,347,West Brom,Crystal Palace,Southampton,Newcastle,Man Utd,3.8,3.8,3.2,3.2,4.4,3.7,3.1,72.4
,Cavaleiro,MID,FUL,5300000,3,75,2.4,4.52830188679245E-07,1.41509433962264E-05,0,43691,2,33,0,0,0,3,0,14.2,429,-2,0,75,2,0.3,1,1.7,4,0,7,0,0,0.1,40630,0,-1,0,1,2028,53,0,0,214,Arsenal,Chelsea,Burnley,Southampton,Man Utd,1.9,0,1.7,2,1.7,1.5,1.7,122.9
Edinson,Cavani,FWD,MUN,7900000,6,78,3.7,4.68354430379747E-07,9.87341772151899E-06,0,1013576,3,12,0,0,0,8,0,9.9,5034,-1,-1,78,1,0.8,0,6,10,0,4,0,3,3.7,1255084,0,-1,0,1,1135,64211,1,0,293,Burnley,Leeds United F.C.,Liverpool,Aston Villa,Leicester,3.7,3.7,3.5,3.6,3.5,3.6,3.5,94.8
,Ceballos,MID,ARS,4700000,8,56,2.5,5.31914893617021E-07,1.19148936170213E-05,0,245608,3,15,0,0,0,0,0,11.9,288,-3,0,56,3,1.1,0,5.3,7,0,5,0,4,0.7,144670,0,-1,0,0,1354,1633,0,0,291,Fulham,Everton,Newcastle,West Brom,Chelsea,1.7,1.6,2,2.1,1.8,1.7,1.7,75.4
,Cedric,DEF,ARS,4600000,0,28,0.903225806451613,1.96353436185133E-07,6.08695652173913E-06,0,58181,1,11,0,0,0,0,0,6.1,1043,-4,0,28,4,0,0,0,3,0,2,0,1,0.4,40622,0,-1,0,0,744,160,0,0,125,Fulham,Everton,Newcastle,West Brom,Chelsea,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29.2
,Chamberlain,MID,LIV,6300000,1,13,0.419354838709677,6.65642601126472E-08,2.06349206349206E-06,0,7397,0,6,0,0,0,0,0,2.1,43,-2,0,13,2,0,0,0.3,0,0,0,0,1,0,5428,0,-1,0,0,230,48,0,0,31,Leeds United F.C.,Newcastle,Man Utd,Southampton,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.1
Calum,Chambers,DEF,ARS,4500000,0,14,0.451612903225806,1.00358422939068E-07,3.11111111111111E-06,0,7688,0,7,0,0,0,0,0,3.1,1509,0,0,14,0,0.5,0,2.3,1,0,1,0,1,0.2,20717,0,-1,0,0,360,1285,0,0,68,Fulham,Everton,Newcastle,West Brom,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17
Kgaogelo,Chauke,MID,SOU,4400000,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,992,0,-1,0,0,0,11,0,0,0,Tottenham,Leicester,Liverpool,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5800000,0,106,4.8,8.27586206896552E-07,1.82758620689655E-05,0,3164167,3,19,0,0,0,2,0,18.3,7574,3,0,106,-3,0.1,0,0.7,7,0,10,0,4,12.9,3832831,0,-1,0,1,1846,14495,0,0,433,Brighton,West Ham,Fulham,Man City,Arsenal,5.7,6.2,6,6.4,6,5.2,6.3,113.7
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1491,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,799,0,-1,0,0,0,0,0,0,0,Burnley,Leeds United F.C.,Liverpool,Aston Villa,Leicester,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4600000,0,13,0.419354838709677,9.1164095371669E-08,2.82608695652174E-06,0,7299,1,2,0,0,0,0,0,2.8,24,-4,0,13,4,0,0,0,0,0,2,0,0,0.1,3424,0,-1,0,0,301,22,0,0,56,West Brom,Crystal Palace,Southampton,Newcastle,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.5
Andreas,Christensen,DEF,CHE,4700000,7,47,1.51612903225806,3.2258064516129E-07,1E-05,0,84813,1,16,0,0,0,0,0,10,4535,-3,0,47,3,0.4,0,2,7,0,6,0,0,1.1,140770,0,-1,0,1,1146,756,0,1,272,Brighton,West Ham,Fulham,Man City,Arsenal,1,1.2,1,1.4,1,0.8,1.2,35.3
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,10247,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,745,0,-1,0,0,0,0,0,0,0,Arsenal,Chelsea,Burnley,Southampton,Man Utd,0,0,0,0,0,0,0,0
Carney,Chukwuemeka,MID,AVL,4500000,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,-1,0,0,0,5,0,0,0,Man City,West Brom,Everton,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,1,43,2.1,4.66666666666667E-07,9.55555555555555E-06,0,59386,3,32,0,0,0,1,0,9.6,522,0,0,43,0,0.2,0,1,2,0,3,0,0,0.2,65600,1,-1,0,0,1744,466,0,0,269,West Ham,Liverpool,Arsenal,Leicester,Man City,2.3,2.3,1.8,1.6,2.3,1.9,2,52.7
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,0,0,0,0,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,0,0,0,0,0,0,0,0
Leighton,Clarkson,MID,LIV,4500000,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,-1,0,0,0,11,0,0,0,Leeds United F.C.,Newcastle,Man Utd,Southampton,West Brom,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,CRY,4500000,0,28,0.903225806451613,2.00716845878136E-07,6.22222222222222E-06,0,57303,2,22,0,0,0,0,0,6.2,87,0,0,28,0,0,0,0,0,0,2,0,1,0.1,59970,0,-1,0,0,1145,8,0,0,172,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0.5,0.6,0.5,0.5,0.5,0.6,27.2
Conor,Coady,DEF,WOL,4900000,7,99,3.2,6.53061224489796E-07,2.02040816326531E-05,0,781354,4,40,0,0,0,1,0,20.2,3948,-1,0,99,1,1,0,4.7,7,0,10,0,0,7.5,715550,0,-1,0,0,2763,31786,0,0,520,Sheffield United,Burnley,West Brom,Brighton,Tottenham,3.5,3,3.3,3.2,2.8,3,3.7,70.6
Seamus,Coleman,DEF,EVE,4800000,4,53,1.76666666666667,3.68055555555556E-07,1.10416666666667E-05,0,270660,0,16,0,0,0,0,0,11,1094,-2,0,53,2,1.5,0,7,3,0,4,0,3,1.2,272825,0,-1,0,1,1092,17752,0,0,252,Tottenham,Arsenal,Aston Villa,West Ham,Sheffield United,1,1.7,1.2,1.7,1.2,1.5,1.9,54.3
Aaron,Connolly,FWD,BHA,5200000,0,36,1.16129032258065,2.23325062034739E-07,6.92307692307692E-06,0,111156,0,15,0,0,0,2,0,6.9,100,-3,0,36,3,0,0,0,2,0,1,0,1,0.3,84096,0,-1,0,0,715,72,0,0,87,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,0.6,0.7,0.6,0.6,0.6,0.6,0.6,45
Liam,Cooper,DEF,LEE,4300000,0,52,2.3,5.34883720930233E-07,1.2093023255814E-05,0,103986,3,40,0,0,0,1,0,12.1,562,-2,0,52,2,0,0,0,2,0,5,0,0,0.4,70163,0,-1,0,0,2006,18,0,1,419,Liverpool,Man Utd,Brighton,Tottenham,Burnley,0,0,0,1.7,1.7,1.5,2.2,85.1
Theo,Corbeanu,MID,WOL,4500000,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,-1,0,0,0,7,0,0,0,Sheffield United,Burnley,West Brom,Brighton,Tottenham,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,5000000,1,19,0.612903225806452,1.2258064516129E-07,3.8E-06,0,11748,2,15,0,0,0,0,0,3.8,6,0,0,19,0,0.1,0,0.3,0,0,2,0,0,0,11203,0,-1,0,0,825,17,0,0,80,Man Utd,Wolverhampton,West Ham,Fulham,Leeds United F.C.,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.6
,Costa,MID,LEE,5000000,2,60,1.93548387096774,3.87096774193548E-07,1.2E-05,0,1061303,0,23,0,0,0,3,0,12,519,-5,0,60,5,0.3,0,1.3,2,0,2,0,4,2.2,1062473,1,-1,0,1,1079,218,0,0,153,Liverpool,Man Utd,Brighton,Tottenham,Burnley,1,1,1.3,1,1.6,1.1,1.5,61.9
Vladimir,Coufal,DEF,WHU,4600000,4,103,3.7,8.04347826086957E-07,2.23913043478261E-05,0,635953,3,38,0,0,0,0,0,22.4,5499,1,0,103,-1,0.9,0,4,9,0,8,0,7,6.2,1108050,0,-1,0,0,2514,20774,0,0,521,Newcastle,Chelsea,Burnley,Everton,Brighton,3.4,4,3.4,3.3,3.7,4,4.1,127.5
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,-1,0,0,0,29,0,0,0,Newcastle,Chelsea,Burnley,Everton,Brighton,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5800000,0,136,4.4,7.58620689655172E-07,2.3448275862069E-05,0,1717049,3,37,0,0,0,0,0,23.4,128622,8,0,136,-8,0.1,0,0.3,20,0,10,0,10,23.1,3342576,0,-1,0,3,2752,1650,0,0,634,Newcastle,Chelsea,Burnley,Everton,Brighton,0,0,4.4,4.3,4.8,5.2,5.2,134.5
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,7017,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11323,0,-1,0,0,0,131,0,0,0,Liverpool,Man Utd,Brighton,Tottenham,Burnley,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,-1,0,0,0,24,0,0,0,Sheffield United,Burnley,West Brom,Brighton,Tottenham,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,3426,0,0,0,0,0,0,0,0.3,1,-1,0,2,1,0,0,0,0,0,0,0,0,0,3443,0,-1,0,0,23,0,0,0,5,Sheffield United,Burnley,West Brom,Brighton,Tottenham,0,0,0,0,0,0,0,0.2
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,-1,0,0,0,32,0,0,0,West Brom,Crystal Palace,Southampton,Newcastle,Man Utd,0,0,0,0,0,0,0,0
Stuart,Dallas,DEF,LEE,5200000,1,142,4.4,8.46153846153846E-07,2.73076923076923E-05,0,1546522,6,49,0,0,0,7,0,27.3,7492,7,-1,142,-7,1.3,0,6.7,14,0,9,0,3,25.1,3181184,0,-1,0,4,2870,60330,1,0,610,Liverpool,Man Utd,Brighton,Tottenham,Burnley,5.5,5.5,5.1,4.7,4.6,4.3,5.5,145.5
,Dalot,DEF,MUN,4800000,0,0,0,0,0,0,3640,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,0,0,0,0,Burnley,Leeds United F.C.,Liverpool,Aston Villa,Leicester,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4200000,0,33,1.06451612903226,2.53456221198157E-07,7.85714285714286E-06,0,132807,1,17,0,0,0,1,0,7.9,116,-3,0,33,3,0,0,0,1,0,2,0,0,0.5,103422,0,-1,0,0,1080,25,0,0,193,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0.5,0.8,0.5,0.7,0.6,0.8,34.8
Karl,Darlow,GLK,NEW,4900000,0,80,3.2,6.53061224489796E-07,1.63265306122449E-05,0,328954,3,43,0,88,0,0,0,16.3,1261,-1,0,80,1,0,0,0,6,0,4,0,0,1.3,359654,0,-1,1,0,2250,309,0,0,450,West Ham,Liverpool,Arsenal,Leicester,Man City,4.1,4.2,3.4,3.2,4.1,3.5,3.6,68.3
