FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,14851,0,0,0,0,0,0,0,0,14851,0,0,0,0,0,0,0,0,0,0,0,0,14,14880,0,-1,0,0,0,14880,0,0,0,Chelsea,Newcastle,Man Utd,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo Silva,MID,MCI,7500000,0,0,0,0,0,0,5255,0,0,0,0,0,0,0,0,5255,0,0,0,0,0,0,0,0,0,0,0,0,0.8,631,0,-1,0,0,0,631,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bertrand,DEF,SOU,5000000,2,2,0.0526315789473684,1.05263157894737E-08,4E-07,0,2971,0,1,0,0,0,0,0,0.4,2971,0,0,2,0,0.4,0,2,0,0,0,0,0,1.5,1130,0,-1,0,0,90,1130,0,0,15,Crystal Palace,Tottenham,Burnley,West Brom,Chelsea,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,3.7
Marcus,Bettinelli,GLK,FUL,4500000,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13,0,-1,0,0,0,13,0,0,0,Arsenal,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4500000,0,0,0,0,0,0,5238,0,0,0,0,0,0,0,0,5238,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4184,0,-1,0,0,0,4184,0,0,0,Chelsea,Newcastle,Man Utd,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayden,Bogle,DEF,SHU,4500000,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0.1,225,0,-1,0,0,0,225,0,0,0,Wolverhampton,Aston Villa,Leeds United F.C.,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5500000,1,1,0.0263157894736842,4.78468899521531E-09,1.81818181818182E-07,0,3944,0,0,0,0,0,0,0,0.2,3944,0,0,1,0,0.2,0,1,0,0,0,0,0,2.4,2239,0,-1,0,0,43,2239,0,0,5,Sheffield United,Man City,West Ham,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo,Bonatini,FWD,WOL,5000000,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2022,0,-1,0,0,0,2022,0,0,0,Sheffield United,Man City,West Ham,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0.1,88,0,-1,0,0,0,88,0,0,0,Crystal Palace,Tottenham,Burnley,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6500000,2,2,0.0526315789473684,8.09716599190283E-09,3.07692307692308E-07,0,8487,0,2,0,0,0,0,0,0.3,8487,0,0,2,0,0.3,0,2,0,0,0,0,0,1.4,559,0,-1,0,0,88,559,0,0,5,Newcastle,Arsenal,Wolverhampton,Leicester,Tottenham,0,0,0,0,0,0.1,0,0,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0.1,0.1,0,0,0.1,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,1.6
Robbie,Brady,MID,BUR,5000000,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0.1,152,0,-1,0,0,0,152,0,0,0,Leicester,Southampton,Newcastle,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,0,0,0,0,0,8802,0,0,0,0,0,0,0,0,8802,0,0,0,0,0,0,0,0,0,0,0,0,4.2,3240,0,-1,0,0,0,3240,0,0,0,Tottenham,West Brom,Crystal Palace,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-1,0,0,0,51,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0,0,18,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,LIV,4500000,0,0,0,0,0,0,15146,0,0,0,0,0,0,0,0,15146,0,0,0,0,0,0,0,0,0,0,0,0,5.9,17904,0,-1,0,0,0,17904,0,0,0,Leeds United F.C.,Chelsea,Arsenal,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Brownhill,MID,BUR,5000000,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-1,0,0,0,57,0,0,0,Leicester,Southampton,Newcastle,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Bryan,DEF,FUL,5000000,1,1,0.0263157894736842,5.26315789473684E-09,2E-07,0,3848,0,3,0,0,0,0,0,0.2,3848,0,0,1,0,0.2,0,1,0,0,0,0,0,1.1,919,0,-1,0,0,90,919,0,0,12,Arsenal,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Oliver,Burke,MID,SHU,4500000,0,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1762,0,-1,0,0,0,1762,0,0,0,Wolverhampton,Aston Villa,Leeds United F.C.,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Burn,DEF,BHA,4500000,0,0,0,0,0,0,1307,0,0,0,0,0,0,0,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0.9,593,0,-1,0,0,0,593,0,0,0,Chelsea,Newcastle,Man Utd,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,4000000,0,0,0,0,0,0,3786,0,0,0,0,0,0,0,0,3786,0,0,0,0,0,0,0,0,0,0,0,0,5.1,4654,0,-1,0,0,0,4654,0,0,0,Leicester,Everton,Chelsea,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,DEF,WOL,4000000,0,0,0,0,0,0,2771,0,0,0,0,0,0,0,0,2771,0,0,0,0,0,0,0,0,0,0,0,0,1.9,2486,0,-1,0,0,0,2486,0,0,0,Sheffield United,Man City,West Ham,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,5000000,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0.4,411,0,-1,0,0,0,411,0,0,0,Brighton,Liverpool,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0.1,99,0,-1,0,0,0,99,0,0,0,Southampton,Man Utd,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5500000,1,1,0.0263157894736842,4.78468899521531E-09,1.81818181818182E-07,0,1229,1,3,0,0,0,0,0,0.2,1229,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,266,0,-1,0,0,90,266,0,0,11,Arsenal,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
,Callum Robinson,FWD,WBA,5500000,1,1,0.0263157894736842,4.78468899521531E-09,1.81818181818182E-07,0,1280,0,1,0,0,0,0,0,0.2,1280,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,1371,0,-1,0,0,59,1371,0,0,-3,Leicester,Everton,Chelsea,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Dominic,Calvert-Lewin,FWD,EVE,7000000,8,8,0.210526315789474,3.00751879699248E-08,1.14285714285714E-06,0,13552,0,0,0,0,0,1,0,1.1,13552,0,0,8,0,1.1,0,8,2,0,1,0,0,7.9,61266,0,-1,0,0,88,61266,0,0,34,Tottenham,West Brom,Crystal Palace,Brighton,Liverpool,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,8.6
Leonardo,Campana,FWD,WOL,5000000,0,0,0,0,0,0,1197,0,0,0,0,0,0,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1366,0,-1,0,0,0,1366,0,0,0,Sheffield United,Man City,West Ham,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5500000,0,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,2105,0,-1,0,0,0,2105,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,NEW,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,2034,0,0,0,0,0,0,0,0.4,2034,0,0,2,0,0.4,0,2,0,0,1,0,0,0.5,4315,0,-1,0,0,87,4315,0,0,3,West Ham,Brighton,Tottenham,Burnley,Man Utd,0.1,0.1,0,0.1,0.1,0,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,6.9
Cameron,Carter-Vickers,DEF,TOT,4000000,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1220,0,-1,0,0,0,1220,0,0,0,Everton,Southampton,Newcastle,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,4000000,0,0,0,0,0,0,2047,0,0,0,0,0,0,0,0,2047,0,0,0,0,0,0,0,0,0,0,0,0,0.9,831,0,-1,0,0,0,831,0,0,0,Liverpool,Fulham,Sheffield United,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0.4,877,0,-1,0,0,0,877,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,8542,0,0,0,0,0,0,0,0,8542,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2231,0,-1,0,0,0,2231,0,0,0,Liverpool,Fulham,Sheffield United,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5500000,14,14,0.368421052631579,6.69856459330143E-08,2.54545454545455E-06,0,3787,0,0,0,0,0,1,0,2.5,3787,0,0,14,0,2.5,0,14,2,0,1,0,0,2.2,34071,0,-1,0,1,90,34071,0,0,38,West Brom,Burnley,Man City,West Ham,Aston Villa,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4
,Cavaleiro,MID,FUL,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,481,0,3,0,0,0,0,0,0.4,481,0,0,2,0,0.4,0,2,0,0,0,0,0,0.2,283,0,-1,0,0,90,283,0,0,10,Arsenal,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,0,0,0.1,0,0.1,0,0.1,0,0,0,0.1,0,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0.1,0.1,0.1,0,0.1,0,3.4
,Ceballos,MID,ARS,5000000,1,1,7.23362913010526E-29,1.44672582602105E-35,2E-07,0,8097,0,0,0,0,0,0,0,0.2,8097,0,0,1,0,0.2,0,1,0,0,0,0,0,2,4847,0,-1,0,0,12,4847,0,0,6,Fulham,West Ham,Liverpool,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
,Cedric,DEF,ARS,5000000,0,0,0,0,0,0,4848,0,0,0,0,0,0,0,0,4848,0,0,0,0,0,0,0,0,0,0,0,0,0.6,297,0,-1,0,0,0,297,0,0,0,Fulham,West Ham,Liverpool,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chamberlain,MID,LIV,6500000,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0.1,58,0,-1,0,0,0,58,0,0,0,Leeds United F.C.,Chelsea,Arsenal,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,ARS,4500000,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,-1,0,0,0,33,0,0,0,Fulham,West Ham,Liverpool,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5500000,0,0,0,0,0,0,5475,0,0,0,0,0,0,0,0,5475,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1531,0,-1,0,0,0,1531,0,0,0,Brighton,Liverpool,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tahith,Chong,MID,MUN,4500000,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-1,0,0,0,45,0,0,0,Crystal Palace,Brighton,Tottenham,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,5000000,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0.1,166,0,-1,0,0,0,166,0,0,0,West Brom,Burnley,Man City,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,5000000,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0.3,530,0,-1,0,0,0,530,0,0,0,Brighton,Liverpool,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyrus,Christie,DEF,FUL,4500000,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0.2,81,0,-1,0,0,0,81,0,0,0,Arsenal,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0.1,33,0,-1,0,0,0,33,0,0,0,West Ham,Brighton,Tottenham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Clarke,DEF,BHA,4500000,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,-1,0,0,0,13,0,0,0,Chelsea,Newcastle,Man Utd,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,5000000,1,1,0.0263157894736842,5.26315789473684E-09,2E-07,0,12894,0,0,0,0,0,0,0,0.2,12894,0,0,1,0,0.2,0,1,0,0,0,0,0,9.4,7050,0,-1,0,0,43,7050,0,0,4,Sheffield United,Man City,West Ham,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5000000,6,6,0.157894736842105,3.15789473684211E-08,1.2E-06,0,2435,0,0,0,0,0,0,0,1.2,2435,0,0,6,0,1.2,0,6,0,0,1,0,0,1,11043,0,-1,0,0,90,11043,0,0,28,Tottenham,West Brom,Crystal Palace,Brighton,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.5
Aaron,Connolly,FWD,BHA,5500000,0,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1110,0,-1,0,0,0,1110,0,0,0,Chelsea,Newcastle,Man Utd,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,Cooper,DEF,LEE,4500000,0,0,0,0,0,0,4726,0,0,0,0,0,0,0,0,4726,0,0,0,0,0,0,0,0,0,0,0,0,0.8,395,0,-1,0,0,0,395,0,0,0,Liverpool,Fulham,Sheffield United,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,5000000,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,-1,0,0,0,15,0,0,0,Leicester,Southampton,Newcastle,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Costa,MID,LEE,5500000,5,5,0.131578947368421,2.39234449760766E-08,9.09090909090909E-07,0,1629,0,4,0,0,0,0,0,0.9,1629,0,0,5,0,0.9,0,5,0,0,0,0,1,0.6,8360,0,-1,0,0,90,8360,0,0,18,Liverpool,Fulham,Sheffield United,Man City,Wolverhampton,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,4.7
Aaron,Cresswell,DEF,WHU,5000000,1,1,0.0263157894736842,5.26315789473684E-09,2E-07,0,3775,0,2,0,0,0,0,0,0.2,3775,0,0,1,0,0.2,0,1,0,0,0,0,0,1.2,766,0,-1,0,0,90,766,0,0,11,Newcastle,Arsenal,Wolverhampton,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Stuart,Dallas,DEF,LEE,4500000,3,3,0.0789473684210526,1.75438596491228E-08,6.66666666666667E-07,0,6179,0,4,0,0,0,0,0,0.7,6179,0,0,3,0,0.7,0,3,0,0,0,0,1,4.8,22274,0,-1,0,0,90,22274,0,0,21,Liverpool,Fulham,Sheffield United,Man City,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
,Dalot,DEF,MUN,5000000,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0.1,51,0,-1,0,0,0,51,0,0,0,Crystal Palace,Brighton,Tottenham,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4500000,7,7,0.184210526315789,4.09356725146199E-08,1.55555555555556E-06,0,2597,0,0,0,0,0,0,0,1.6,2597,0,0,7,0,1.6,0,7,1,0,1,0,0,0.9,11587,0,-1,0,0,90,11587,0,0,24,Southampton,Man Utd,Everton,Chelsea,Brighton,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,2.4
Karl,Darlow,GLK,NEW,5000000,7,7,0.184210526315789,3.68421052631579E-08,1.4E-06,0,1027,0,0,0,3,0,0,0,1.4,1027,0,0,7,0,1.4,0,7,0,0,1,0,0,0.4,2745,0,-1,0,0,90,2745,0,0,26,West Ham,Brighton,Tottenham,Burnley,Man Utd,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,2.7
