FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tahith,Chong,MID,MUN,4500000,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,-1,0,0,0,16,0,0,0,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4900000,1,1,0.333333333333333,6.80272108843537E-08,2.04081632653061E-07,0,2925,0,0,0,0,0,0,0,0.2,90,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1016,0,-1,0,0,1,32,0,0,3,West Ham,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0
Andreas,Christensen,DEF,CHE,4900000,0,-1,-0.3,-6.12244897959184E-08,-2.04081632653061E-07,0,11925,1,6,0,0,0,0,0,-0.2,735,-1,0,-1,1,0,0,-0.2,0,0,0,0,0,0.3,5599,0,-1,0,0,225,101,0,1,26,Crystal Palace,Southampton,Man Utd,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
Cyrus,Christie,DEF,FUL,4400000,0,0,0,0,0,0,7114,0,0,0,0,0,0,0,0,144,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,308,0,-1,0,0,0,5,0,0,0,Wolverhampton,Sheffield United,Crystal Palace,West Brom,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,0,0,0,0,0,2405,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,-1,0,0,0,1,0,0,0,Burnley,Man Utd,Wolverhampton,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Clarke,DEF,BHA,4500000,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,-1,0,0,0,4,0,0,0,Everton,Crystal Palace,West Brom,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,5000000,6,14,3.5,7E-07,2.8E-06,0,186677,1,7,0,0,0,0,0,2.8,7741,0,0,14,0,0.7,0,3.5,2,0,2,0,0,8.9,174292,0,-1,0,0,360,1890,0,0,70,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,2.1,3,1.8,3.6,3.3,1.8,3.1,5.2,4.2,2,4.3,1.9,5.2,4.5,1.8,3,5.2,4.7,2.4,1.9,3.3,1.8,4.9,5,3.7,5.2,3.1,4.5,3.3,2.3,4,1.8,4.5,2.3,3.7,5.5
Seamus,Coleman,DEF,EVE,5000000,1,14,3.5,7E-07,2.8E-06,0,67136,0,4,0,0,0,0,0,2.8,9163,0,0,14,0,0.7,0,3.5,1,0,1,0,1,2.6,166660,0,-1,0,0,327,2074,0,0,78,Brighton,Liverpool,Southampton,Newcastle,Man Utd,0,4,3.1,4.7,4,4.3,2,4.2,2.3,3.1,2.6,4,3.8,3.4,4.4,4.8,2.1,1.8,2.8,5.2,2.3,5.2,2,5.1,2.6,3.8,3.8,4.3,2.2,2.9,4.5,3.2,3.5,3.2,5.2,14.2
Aaron,Connolly,FWD,BHA,5500000,2,13,3.2,5.81818181818182E-07,2.36363636363636E-06,0,33460,0,7,0,0,0,1,0,2.4,1960,0,0,13,0,0.6,0,3.2,2,0,1,0,0,0.8,43487,0,-1,0,0,272,933,0,0,33,Everton,Crystal Palace,West Brom,Tottenham,Burnley,3.4,4.3,2.3,4.8,1.8,2.5,1.6,1.6,3.8,4.8,1.9,2.7,1.6,1.6,4.8,3.9,2,1.9,4,4.8,1.6,1.6,4.8,1.6,3.7,1.6,4.8,1.6,4.6,4.4,1.6,3.5,1.6,1.6,3.1,12.9
Liam,Cooper,DEF,LEE,4400000,3,10,3.3,7.5E-07,2.27272727272727E-06,0,27586,0,4,0,0,0,0,0,2.3,745,-1,0,10,1,0.6,0,2.5,1,0,1,0,0,0.8,24597,0,-1,0,0,270,2850,0,0,59,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,3.5,2.8,4.6,1.9,4.2,2.4,1.9,4.7,3,1.6,4.9,2.3,3.6,4,1.8,1.6,4.4,2.9,1.6,3.5,2.7,4.1,4.2,2.9,2,4,3.2,4.9,3.7,3.7,4,1.9,3.9,2.8,3,8.6
Jack,Cork,MID,BUR,5000000,0,0,0,0,0,0,10269,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9711,0,-1,0,0,0,5,0,0,0,Newcastle,West Brom,Tottenham,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Costa,MID,LEE,5700000,2,24,6,1.05263157894737E-06,4.21052631578947E-06,0,186548,0,8,0,0,0,2,0,4.2,14667,2,0,24,-2,1.1,0,6,2,0,1,0,1,10.7,804645,0,-1,0,1,335,21175,0,0,70,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,3.3,5.1,5.9,4.5,5.6,5.4,6.4,8.7,5.8,4.1,7.8,5.9,7.2,8.5,5.7,4.1,9,6.5,4.9,4.3,6,7.5,5,5.6,3.8,9,7.6,7,4.1,4.8,9,4.8,8.6,7.8,6.1,26
Vladimir,Coufal,DEF,WHU,4500000,5,5,1.66666666666667,3.7037037037037E-07,1.11111111111111E-06,0,42,1,0,0,0,0,0,0,1.1,27,0,0,5,0,1.1,0,5,0,0,1,0,0,0,753,0,-1,0,0,90,478,0,0,21,Leicester,Tottenham,Man City,Liverpool,Fulham,0.8,1.2,1.4,2,0.8,1.1,2,1.8,0.8,1.4,1.6,0.8,0.8,0.8,1.2,0.9,1.3,1.7,1.8,1.2,1.3,0.8,2,0.8,2.1,0.9,1.3,0.8,1.4,0.8,1.1,0.8,1.2,1,0.8,0
Aaron,Cresswell,DEF,WHU,4900000,12,21,5.2,1.06122448979592E-06,4.28571428571429E-06,0,29717,0,4,0,0,0,0,0,4.3,794,-1,0,21,1,1.1,0,5.2,1,0,2,0,2,0.9,13644,0,-1,0,1,360,4588,0,0,117,Leicester,Tottenham,Man City,Liverpool,Fulham,4.9,6.6,6.4,7.4,5.1,6.1,7.3,6.6,4.4,7.1,7.7,3.4,4.8,3.4,6.6,5.5,6.7,6.6,6.5,6.6,7,4.9,7.8,4.5,7.5,5.6,6.8,4.8,7.3,5,6.4,3.6,6.7,6,4.6,17.2
Stuart,Dallas,DEF,LEE,4500000,1,11,2.8,6.22222222222222E-07,2.44444444444444E-06,0,126005,1,8,0,0,0,0,0,2.4,4169,0,0,11,0,0.6,0,2.8,0,0,1,0,1,5,169413,0,-1,0,0,360,7368,0,0,72,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,2.7,2.2,3.9,1.4,3.4,1.8,1.5,3.8,2.3,1.4,4.2,1.7,2.8,3.1,1.4,1.4,3.5,2.2,1.4,2.7,2,3.3,3.5,2.3,1.5,3.2,2.5,4.2,3.1,3.1,3.2,1.5,3.1,2.2,2.3,19.2
,Dalot,DEF,MUN,4900000,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,57,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,331,0,-1,0,0,0,6,0,0,0,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4500000,0,7,7,1.55555555555556E-06,1.55555555555556E-06,0,48452,0,0,0,0,0,0,0,1.6,1206,0,0,7,0,0.4,0,1.8,1,0,1,0,0,0.8,43683,0,-1,0,0,90,105,0,0,24,Chelsea,Brighton,Fulham,Wolverhampton,Leeds United F.C.,10.5,4.7,10.5,10.4,6.3,10.4,4.6,9.7,6.8,8.7,8.1,9.6,6.6,9.1,8.1,10.5,9.2,8.3,10.5,7.9,7.6,10.5,7.1,10.5,8.9,8.1,6.4,7,8.5,8.5,7.8,9.6,9.1,7.8,10.5,2.4
Karl,Darlow,GLK,NEW,5000000,2,19,4.8,9.6E-07,3.8E-06,0,30631,0,5,0,20,0,0,0,3.8,1556,0,0,19,0,1,0,4.8,3,0,1,0,0,1.2,71471,0,-1,0,0,360,4355,0,0,93,Burnley,Man Utd,Wolverhampton,Everton,Southampton,2.4,2.6,7.2,2.4,6,2.4,7.2,7.2,2.5,5.7,2.4,7.2,2.6,2.4,7.1,5.8,2.4,4.6,3,2.4,7.2,7.2,2.4,6.9,3.2,7.2,2.4,7.2,2.5,7.2,2.4,6.1,2.4,2.7,7.2,14.1
,David Luiz,DEF,ARS,5500000,2,4,1.33333333333333,2.42424242424242E-07,7.27272727272727E-07,0,37611,0,4,0,0,0,0,0,0.7,806,0,0,4,0,0.2,0,1,0,0,0,0,0,1,15998,0,-1,0,0,181,673,0,0,27,Sheffield United,Man City,Leicester,Man Utd,Aston Villa,0.8,1.5,0.7,1.6,1.4,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.9,0.8,0.9,0.7,0.7,1.2,1,1.3,0.7,0.9,0.7,0.9,0.7,0.7,1.2,0.8,0.7,0.7,1.1,0.8,1.2,1,0.7,2.3
Ben,Davies,DEF,TOT,4900000,0,5,1.7,3.46938775510204E-07,1.02040816326531E-06,0,91830,0,4,0,0,0,0,0,1,3145,-1,0,5,1,0.2,0,1.2,0,0,0,0,0,1.7,32728,0,-1,0,0,270,737,0,0,33,Man Utd,West Ham,Burnley,Brighton,West Brom,2.6,0.8,1.6,0.8,1.5,0.9,2.1,0.8,1.8,2.5,0.8,1.8,0.8,0.8,2.3,1.5,1.1,1.7,0.8,0.8,2.5,1.2,0.8,0.9,1.1,0.8,1.9,1.2,0.8,1.7,0.8,1,0.8,1.4,1.2,12.3
Tom,Davies,MID,EVE,5400000,2,4,1.33333333333333,2.46913580246914E-07,7.40740740740741E-07,0,4666,0,2,0,0,0,0,0,0.7,149,-1,0,4,1,0.2,0,1,0,0,0,0,0,0.1,1889,0,-1,0,0,92,118,0,0,24,Brighton,Liverpool,Southampton,Newcastle,Man Utd,0.7,0.7,0.8,1.4,0.7,1.2,0.7,1,0.7,0.7,0.7,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,1,0.7,0.7,0.7,1.2,0.7,0.7,0.7,0.7,0.9,0.7,0.7,2.5
Keinan,Davis,FWD,AVL,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,513402,0,0,0,0,0,0,0,0.2,25980,0,0,1,0,0.1,0,0.3,0,0,0,0,0,12.6,342172,0,-1,0,0,28,3246,0,0,3,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,1.1,0.6,0.5,0.9,0.5,0.5,0.5,1.1,0.5,0.5,0.5,1,0.6,0.6,0.5,0.5,0.7,0.5,0.7,0.5,1,0.5,2.3
Leif,Davis,DEF,LEE,4000000,1,1,0.333333333333333,8.33333333333333E-08,2.5E-07,0,34222,0,0,0,0,0,0,0,0.2,967,0,0,1,0,0,0,0.2,0,0,0,0,0,1.2,14742,0,-1,0,0,13,1535,0,0,1,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0
Kevin,De Bruyne,MID,MCI,11700000,2,17,5.7,4.87179487179487E-07,1.45299145299145E-06,0,347625,0,7,0,0,0,1,0,1.5,41734,2,0,17,-2,0.5,0,5.7,3,0,0,0,1,44.3,1563442,0,-1,0,0,270,18288,0,0,66,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,6.7,3.7,5.9,8.5,2.8,8.5,4.2,4.5,7.9,4.4,7.9,2.8,6.7,8.6,2.8,2.8,7.4,5.9,8.6,7.2,3.2,6.2,4,3.3,8.6,3.5,6.7,3.2,6.2,4,5.9,2.8,8.6,8.6,3.3,42.8
David,de Gea,GLK,MUN,5500000,0,3,1.5,2.72727272727273E-07,5.45454545454545E-07,0,83122,0,5,0,5,0,0,0,0.5,2246,0,0,3,0,0.2,0,1,0,0,0,0,0,4,49571,0,-1,0,0,180,1018,0,0,25,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0.8,1.6,0.8,0.8,0.8,0.8,0.9,0.9,0.8,1.2,0.8,0.9,0.8,1.3,1.3,2.1,0.8,0.8,0.8,0.8,1.2,0.8,1.7,2.1,0.8,1.5,0.8,1.3,0.8,0.8,1.1,1.9,0.8,0.8,1.4,4.3
Bobby,Decordova-Reid,FWD,FUL,5500000,2,9,2.2,4E-07,1.63636363636364E-06,0,9263,1,4,0,0,0,1,0,1.6,397,0,0,9,0,0.4,0,2.2,0,0,0,0,0,0.2,7899,0,-1,0,0,204,80,0,0,41,Wolverhampton,Sheffield United,Crystal Palace,West Brom,West Ham,1.8,2.5,1.2,1.8,1.3,1.1,2,2.9,1.1,1.1,3.3,1.1,3.3,3.1,1.8,1.1,3.3,2.9,1.1,1.1,1.8,1.5,2.4,2.2,1.1,1.1,1.2,1.1,1.6,1.5,2.6,1.4,2,3.3,1.1,9.4
Liam,Delap,FWD,MCI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,30428,0,4,0,0,0,0,0,0.2,3119,0,0,1,0,0.1,0,0.3,0,0,0,0,0,1,81587,0,-1,0,0,39,2665,0,0,0,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,0.6,0.5,0.5,0.7,0.5,1.2,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.9,0.5,1,0.6,0.5,0.5,0.5,0.5,1.3,0.5,0.6,0.5,0.5,0.5,0.7,0.5,1.2,1.2,0.5,0.2
Fabian,Delph,MID,EVE,4900000,1,1,0.333333333333333,6.80272108843537E-08,2.04081632653061E-07,0,1921,0,1,0,0,0,0,0,0.2,71,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,834,0,-1,0,0,32,96,0,0,6,Brighton,Liverpool,Southampton,Newcastle,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
Leander,Dendoncker,MID,WOL,4900000,6,10,3.33333333333333,6.80272108843537E-07,2.04081632653061E-06,0,75074,0,1,0,0,0,0,0,2,2785,-1,0,10,1,0.5,0,2.5,0,0,2,0,1,1.4,21804,0,-1,0,0,192,359,0,0,32,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,2.3,2.8,1.7,1.7,2.8,2,2.5,3,1.7,1.7,4.1,1.7,3.6,4.6,1.7,2.2,4.1,2.3,1.9,1.7,3.5,1.7,5,2.5,1.7,3.1,2.1,4.6,3.3,2.1,3.2,1.7,4,2.7,1.7,3.6
Grady,Diangana,MID,WBA,5500000,2,13,3.2,5.81818181818182E-07,2.36363636363636E-06,0,23917,0,12,0,0,0,1,0,2.4,1262,0,0,13,0,0.6,0,3.2,0,0,0,0,0,0.8,34881,0,-1,0,0,323,856,0,0,40,Southampton,Burnley,Brighton,Fulham,Tottenham,3,2.3,4.1,4.1,1.8,3,3.5,1.6,4.5,2.6,1.9,2.6,1.8,2.1,1.9,2.8,1.6,2.5,3.6,3.4,1.8,3.5,1.6,1.6,1.9,1.9,3.6,2.3,2.3,2,2,2.1,1.6,2.3,2.3,15.8
,Dias,DEF,MCI,5500000,2,2,1,1.81818181818182E-07,3.63636363636364E-07,0,1404,0,1,0,0,0,0,0,0.4,554,0,0,2,0,0.4,0,2,0,0,0,0,0,0.2,12869,0,-1,0,0,90,5850,0,0,13,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,1.3,0.5,0.5,0.5,0.5,1,0.5,0.5,0.6,0.5,0.7,1.2,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,1.1,0.5,0.8,0.5,0.9,0.8,0.5,2.8
Eric,Dier,DEF,TOT,5000000,0,5,1.7,3.4E-07,1E-06,0,45658,0,4,0,0,0,0,0,1,1577,0,0,5,0,0.2,0,1.2,0,0,0,0,0,1.5,30148,0,-1,0,0,270,1651,0,0,34,Man Utd,West Ham,Burnley,Brighton,West Brom,2.6,0.8,1.6,0.8,1.5,0.9,2.1,0.8,1.8,2.5,0.8,1.8,0.8,0.8,2.3,1.5,1.1,1.7,0.8,0.8,2.5,1.2,0.8,0.9,1.1,0.8,1.9,1.2,0.8,1.7,0.8,1,0.8,1.4,1.2,5.5
Lucas,Digne,DEF,EVE,6100000,1,20,5,8.19672131147541E-07,3.27868852459016E-06,0,241701,0,5,0,0,0,0,0,3.3,22732,1,0,20,-1,0.8,0,5,4,0,1,0,2,15.7,645591,0,-1,0,1,360,11562,0,0,95,Brighton,Liverpool,Southampton,Newcastle,Man Utd,2.6,5.7,5.3,7.5,5.7,6.9,3.6,6.8,4,5.4,4.6,6.5,5.5,5.7,7.1,6.9,3.8,2.5,4.9,7.5,4.2,7.5,3.6,7.5,4.5,6.4,6.2,7,3.9,5,6.4,5.5,5.9,5.4,7.5,26.6
Issa,Diop,DEF,WHU,4500000,0,2,0.666666666666667,1.48148148148148E-07,4.44444444444444E-07,0,56815,0,4,0,0,0,0,0,0.4,779,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.9,6111,0,-1,0,0,180,157,0,0,25,Leicester,Tottenham,Man City,Liverpool,Fulham,0.3,0.3,0.3,0.5,0.3,0.3,0.5,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.5,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.3
Moussa,Djenepo,MID,SOU,5500000,5,14,3.5,6.36363636363636E-07,2.54545454545455E-06,0,5631,1,5,0,0,0,1,0,2.5,255,0,0,14,0,0.6,0,3.5,0,0,1,0,1,0.2,10338,0,-1,0,0,233,344,0,0,37,West Brom,Chelsea,Everton,Aston Villa,Newcastle,2.5,4.4,1.9,2.6,1.8,3.5,1.9,4.8,3.7,2.7,1.8,4.8,2.3,1.8,2.9,2.9,2.1,1.9,3.8,5.2,2,1.8,2.9,4.4,1.8,4.2,2.4,3.4,1.8,3.3,1.8,3.2,2.6,1.8,2.5,3.4
Matt,Doherty,DEF,TOT,5900000,0,4,1.3,2.20338983050847E-07,6.77966101694915E-07,0,733047,1,4,0,0,0,0,0,0.7,19317,-1,0,4,1,0.2,0,1,0,0,0,0,0,13.6,96754,0,-1,0,0,255,1954,0,0,21,Man Utd,West Ham,Burnley,Brighton,West Brom,1.8,0.6,1.1,0.6,1,0.6,1.5,0.6,1.2,1.8,0.6,1.2,0.6,0.6,1.6,1,0.7,1.1,0.6,0.6,1.7,0.8,0.6,0.6,0.7,0.6,1.3,0.8,0.6,1.1,0.6,0.6,0.6,0.9,0.7,12.2
Abdoulaye,Doucoure,MID,EVE,5500000,5,11,2.8,5.09090909090909E-07,2E-06,0,102850,1,5,0,0,0,0,0,2,2761,0,0,11,0,0.5,0,2.8,0,0,1,0,1,1.7,53359,0,-1,0,0,334,2544,0,0,74,Brighton,Liverpool,Southampton,Newcastle,Man Utd,1.4,1.4,2.6,3.9,1.4,3.5,1.4,3,1.4,1.9,1.6,3.1,1.4,1.7,2.4,1.7,1.4,1.4,1.9,2.6,1.9,2.2,1.7,3.1,1.8,2.3,1.4,3.5,1.4,1.7,1.4,1.6,2.8,1.5,2.2,19.9
Barry,Douglas,DEF,LEE,4000000,0,0,0,0,0,0,388345,0,0,0,0,0,0,0,0,11335,0,0,0,0,0,0,0,0,0,0,0,0,9.8,85413,0,-1,0,0,0,1583,0,0,0,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,5000000,0,6,3,6E-07,1.2E-06,0,11610,0,0,0,0,0,0,0,1.2,512,0,0,6,0,0.4,0,2,0,0,2,0,0,0.3,7274,0,-1,0,0,176,152,0,0,18,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,1.5,2,1.7,2.1,1.8,1.5,1.7,1.5,2.5,2.2,2.4,1.5,3.2,2.7,1.7,1.7,3.2,2.7,2.1,1.9,3.7,1.5,2,1.8,4.1,3.3,2.3,2.3,1.5,2.3,2,1.7,1.7,3.1,1.5,6.3
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,3001,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2137,0,-1,0,0,0,43,0,0,0,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,-1,0,0,0,60,0,0,0,Newcastle,West Brom,Tottenham,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4900000,0,0,0,0,0,0,12576,0,0,0,0,0,0,0,0,354,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,637,0,-1,0,0,0,34,0,0,0,Burnley,Man Utd,Wolverhampton,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4400000,0,0,0,0,0,0,3930,0,0,0,0,0,0,0,0,74,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,379,0,-1,0,0,0,15,0,0,0,Everton,Crystal Palace,West Brom,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,64,0,-1,0,0,0,1,0,0,0,Burnley,Man Utd,Wolverhampton,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,0,6,1.5,3E-07,1.2E-06,0,175908,1,10,0,0,0,0,0,1.2,11417,0,0,6,0,0.3,0,1.5,1,0,1,0,0,6.4,49341,1,-1,0,0,360,783,0,0,61,Everton,Crystal Palace,West Brom,Tottenham,Burnley,0.8,1.6,0.8,1.5,0.8,2,0.8,0.8,1,1.5,0.8,1,0.8,0.8,2.2,0.9,0.8,0.8,2.2,1.5,0.8,0.8,1.3,0.8,1,0.8,2.2,0.8,1.9,1.4,0.8,1.6,0.8,0.8,0.9,7
Jimmy,Dunne,DEF,BUR,4000000,0,8,4,1E-06,2E-06,0,94435,0,5,0,0,0,1,0,2,7725,0,0,8,0,0.7,0,2.7,0,0,0,0,0,8.1,569112,0,-1,0,0,180,20476,0,0,35,Newcastle,West Brom,Tottenham,Chelsea,Brighton,5.9,5,2.2,2.3,5.5,4.1,6,2,3.9,5.8,3.3,3.8,3.8,2.4,6,4.3,4.6,6,3.8,2,5.7,3.5,5.4,2.7,3,2.2,4.1,2,6,5.6,3.6,5.5,2,4,5.1,12.6
,Ederson,GLK,MCI,6000000,4,6,2,3.33333333333333E-07,1E-06,0,95872,0,7,0,8,0,0,0,1,4769,0,0,6,0,0.3,0,2,0,0,0,0,0,5.2,75093,0,-1,0,0,270,1291,0,0,41,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,1.3,1,1.5,2,1.5,2.2,1,1,3,1,1.5,1,1,2.6,1,1.2,1.9,1.1,2.1,3,1,1.4,1,1.6,2.2,1,1.5,1,2.8,1,2.3,1,2.4,2.2,1,6.2
Kyle,Edwards,MID,WBA,4900000,1,3,1,2.04081632653061E-07,6.12244897959184E-07,0,1198,0,3,0,0,0,0,0,0.6,25,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0,345,0,-1,0,0,86,7,0,0,7,Southampton,Burnley,Brighton,Fulham,Tottenham,0.5,0.5,0.7,0.7,0.5,0.5,0.6,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5
John,Egan,DEF,SHU,4900000,1,-1,-0.3,-6.12244897959184E-08,-2.04081632653061E-07,0,659006,1,5,0,0,0,0,0,-0.2,8265,-1,0,-1,1,0,0,-0.2,0,0,0,0,0,5.8,24281,0,-1,0,0,191,247,0,1,7,Arsenal,Fulham,Liverpool,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
