FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Eric,Dier,DEF,TOT,4900000,0,7,1.8,3.6734693877551E-07,1.42857142857143E-06,0,89059,0,5,0,0,0,0,0,1.4,3047,-1,1,7,1,0.2,0,1,0,0,0,0,0,1.1,40986,0,-1,0,0,360,122,-1,0,49,Burnley,Brighton,West Brom,Man City,Chelsea,0,0,1.4,1.6,1.5,1,1.6,1.8,0.9,1.6,0.9,0.9,1.6,1.4,1.1,1.5,0.9,1,2.4,1.6,0.9,1.2,1.3,0.9,1.6,1.5,1.2,2,0.9,1.4,0.9,0.9,2.2,7.6
Lucas,Digne,DEF,EVE,6200000,-2,25,4.2,6.7741935483871E-07,4.03225806451613E-06,0,550177,0,9,0,0,0,0,0,4,148416,2,0,25,-2,0.3,0,2,7,0,1,0,3,16.7,1032811,0,-1,0,1,521,24723,0,1,126,Southampton,Newcastle,Man Utd,Fulham,Leeds United F.C.,0,0,0,0,2.3,6.3,3.4,6.3,4.6,4.7,5.2,3.8,5.1,5.2,2.6,2.5,4.5,6.3,3.9,5.5,2.8,4.8,4.1,4.7,5.3,4.8,2.3,4.4,3.9,5.1,3.9,4,5.9,34.3
Issa,Diop,DEF,WHU,4500000,0,2,0.4,8.88888888888889E-08,4.44444444444444E-07,0,68750,0,4,0,0,0,0,0,0.4,1072,0,0,2,0,0,0,0,0,0,0,0,0,0.7,8117,0,-1,0,0,180,164,0,0,25,Man City,Liverpool,Fulham,Sheffield United,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.3
Moussa,Djenepo,MID,SOU,5500000,0,14,2.8,5.09090909090909E-07,2.54545454545455E-06,0,13765,1,5,0,0,0,1,0,2.5,516,0,0,14,0,0.3,0,1.7,0,0,1,0,1,0.1,11930,0,-1,0,0,233,11,0,0,37,Everton,Aston Villa,Newcastle,Wolverhampton,Man Utd,0,0,0,0,0,2.2,3.2,1.5,1.7,2.6,2,1.7,2.2,3,2.5,1.4,2.3,2.6,2.2,1.9,2.1,2.8,1.8,2.3,2.6,1.8,2,1.4,1.4,1.4,2.1,1.7,1.9,8.7
Matt,Doherty,DEF,TOT,5800000,0,4,1.3,2.24137931034483E-07,6.89655172413793E-07,0,1063345,1,4,0,0,0,0,0,0.7,16503,-2,0,4,2,0.1,0,0.5,0,0,0,0,0,9.1,122402,0,-1,0,0,255,2232,0,0,21,Burnley,Brighton,West Brom,Man City,Chelsea,1.4,0.6,0.8,1,0.9,0.6,1,1.1,0.6,0.9,0.6,0.6,1,0.8,0.6,0.9,0.6,0.6,1.6,1,0.6,0.7,0.8,0.6,1,0.9,0.7,1.3,0.6,0.8,0.6,0.6,1.4,12.2
Abdoulaye,Doucoure,MID,EVE,5400000,1,14,2.3,4.25925925925926E-07,2.59259259259259E-06,0,140140,1,9,0,0,0,0,0,2.6,2683,-1,0,14,1,0.5,0,2.7,0,0,1,0,1,1.4,65655,0,-1,0,0,468,940,0,0,90,Southampton,Newcastle,Man Utd,Fulham,Leeds United F.C.,1.6,2.3,1.2,2.3,1.2,2.8,1.2,2.6,1.5,2.5,1.2,1.2,1.8,1.2,1.2,1.2,2,2,1.2,1.2,1.4,1.7,1.5,1.7,1.2,2,1.2,1.4,1.2,1.7,2,1.3,1.3,24.1
Barry,Douglas,DEF,LEE,3900000,0,0,0,0,0,0,632493,0,0,0,0,0,0,0,0,19377,-1,0,0,1,0,0,0,0,0,0,0,0,7.1,148970,0,-1,0,0,0,3483,0,0,0,Aston Villa,Leicester,Crystal Palace,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,5000000,2,11,2.2,4.4E-07,2.2E-06,0,18147,2,5,0,0,0,0,0,2.2,548,0,0,11,0,0.4,0,2,0,0,3,0,0,0.3,10248,0,-1,0,0,435,354,0,0,40,Leeds United F.C.,Southampton,Arsenal,Brighton,West Ham,1.1,1.4,1.2,1.1,1.5,1.1,1.6,1.5,1.5,1.1,1.5,1.8,1.1,1.1,2.6,1.4,1.1,1.5,1.8,1.1,1.8,1.3,2.1,2.2,1.2,1.1,1.1,1.6,1.7,1.1,1.1,1.8,1.1,12.8
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,4360,0,0,0,0,0,0,0,0,139,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,2661,0,-1,0,0,0,126,-1,0,0,West Ham,Sheffield United,Liverpool,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2454,0,-1,0,0,0,130,0,0,0,Tottenham,Chelsea,Brighton,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4900000,0,0,0,0,0,0,15372,0,0,0,0,0,0,0,0,297,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,961,0,-1,0,0,0,30,0,0,0,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4400000,0,0,0,0,0,0,4496,0,0,0,0,0,0,0,0,67,-1,0,0,1,0,0,0,0,0,0,0,0,0,453,0,-1,0,0,0,8,0,0,0,West Brom,Tottenham,Burnley,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,0,0,0,0,0,1142,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,95,0,-1,0,0,0,4,0,0,0,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,4900000,0,5,1,2.04081632653061E-07,1.02040816326531E-06,0,352919,1,11,0,0,0,0,0,1,19299,-1,0,5,1,-0.1,0,-0.3,1,0,1,0,0,3.9,59491,1,-1,0,0,450,48,0,1,62,West Brom,Tottenham,Burnley,Aston Villa,Liverpool,0,0,0,0.6,0.5,0.5,0.9,0.8,0.5,0.6,0.5,0.5,1,0.5,0.5,0.5,0.7,0.9,0.5,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,11.5
Jimmy,Dunne,DEF,BUR,4100000,0,8,2,4.8780487804878E-07,1.95121951219512E-06,0,220483,0,5,0,0,0,1,0,2,11332,1,0,8,-1,0,0,0,0,0,0,0,0,7.9,694121,0,-1,0,0,180,2025,0,0,35,Tottenham,Chelsea,Brighton,Crystal Palace,Man City,1,1,1.7,1.6,2.7,1,1.5,1.9,1,1.5,1,1,2,1.8,1,1.7,2,1,1.9,1.3,1.8,1.3,1.3,1,1,1,3,1.8,1,2.3,1,1.5,1.6,12.6
,Ederson,GLK,MCI,6000000,2,15,3,5E-07,2.5E-06,0,141783,0,8,0,12,0,0,0,2.5,7891,0,0,15,0,0.5,0,3.2,0,0,1,0,0,6,166224,0,-1,0,0,450,4240,0,0,76,West Ham,Sheffield United,Liverpool,Tottenham,Burnley,2.9,2.6,3.5,2.8,2.8,2.7,4.5,3.2,1.5,1.7,2.1,2.6,1.9,3.7,2.6,2.6,3.8,3.2,1.6,2.4,2.6,3.5,3.6,2.7,3.8,1.5,2.9,1.9,2.9,2.3,2.9,2.6,1.6,9.9
Kyle,Edwards,MID,WBA,4900000,1,4,0.8,1.63265306122449E-07,8.16326530612245E-07,0,1599,0,3,0,0,0,0,0,0.8,33,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0,427,0,-1,0,0,113,9,0,0,14,Brighton,Fulham,Tottenham,Man Utd,Sheffield United,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,4.3
John,Egan,DEF,SHU,4900000,1,2,0.4,8.16326530612245E-08,4.08163265306122E-07,0,776485,1,8,0,0,0,0,0,0.4,5488,-1,0,2,1,0.2,0,1,0,0,0,0,0,4,27144,0,-1,0,0,371,255,0,1,37,Liverpool,Man City,Chelsea,West Ham,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Anwar,El Ghazi,MID,AVL,5800000,0,0,0,0,0,0,8170,0,0,0,0,0,0,0,0,242,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2593,0,-1,0,0,0,68,0,0,0,Leeds United F.C.,Southampton,Arsenal,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed,El Mohamady,DEF,AVL,4400000,0,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,18635,0,0,0,0,0,0,0,0.2,595,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.3,6721,0,-1,0,0,10,162,0,0,4,Leeds United F.C.,Southampton,Arsenal,Brighton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.7
Harvey,Elliott,MID,LIV,4400000,0,0,0,0,0,0,12292,0,0,0,0,0,0,0,0,572,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,9792,0,-1,0,0,0,43,0,0,0,Sheffield United,West Ham,Man City,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4400000,0,7,1.4,3.18181818181818E-07,1.59090909090909E-06,0,108922,0,4,0,0,0,0,0,1.6,3579,-1,0,7,1,0.2,0,1,0,0,1,0,0,1.5,156486,0,-1,0,0,270,3823,0,0,51,Leicester,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,1,0.7,0.7,0.7,0.9,0.7,0.7,0.8,1,0.7,0.7,0.7,8.4
,Emerson,DEF,CHE,4800000,0,0,0,0,0,0,8541,0,0,0,0,0,0,0,0,256,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2237,0,-1,0,0,0,89,0,0,0,Man Utd,Burnley,Sheffield United,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,16177,0,0,0,0,0,0,0,0,61,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,10247,0,-1,0,0,0,25,0,0,0,Leeds United F.C.,Southampton,Arsenal,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,5,8,2,3.63636363636364E-07,1.45454545454545E-06,0,6643,3,5,0,0,0,0,0,1.5,222,0,0,8,0,0.4,0,2,0,0,1,0,0,0.2,8986,0,-1,0,0,349,1336,0,0,48,Arsenal,Leeds United F.C.,Wolverhampton,Liverpool,Fulham,1.7,1.7,1,2.2,1,1.8,1,1,2,1.3,2.1,2,1,1,1.5,1,2.5,2,1,2,1,1.9,1,2.6,1.5,2,1,1.1,1.1,1,3,1.8,1,6.4
Eberechi,Eze,MID,CRY,5800000,1,7,1.4,2.41379310344828E-07,1.20689655172414E-06,0,33348,0,8,0,0,0,0,0,1.2,1032,-2,1,7,2,0.2,0,1,0,0,0,0,0,0.4,15993,0,-1,0,0,202,216,-1,0,25,Fulham,Wolverhampton,Leeds United F.C.,Burnley,Newcastle,0.8,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.2,0.7,0.7,0.7,0.7,0.8,0.7,0.9,0.7,0.7,0.7,1,0.7,0.7,0.7,0.7,0.9,0.7,0.9,0.7,0.9,0.7,14.6
Lukasz,Fabianski,GLK,WHU,5000000,7,24,4,8E-07,4.8E-06,0,49998,0,8,0,13,0,0,0,4.8,1331,0,0,24,0,1.1,0,5.5,3,0,2,0,0,1.5,29830,0,-1,0,0,540,3158,0,0,104,Man City,Liverpool,Fulham,Sheffield United,Aston Villa,5.2,5,3.9,4.3,3.8,4.3,4.1,5.2,4.3,2.7,2.7,3.6,4.6,4,4.7,4.9,4.7,5.5,3.8,2.3,5.5,2.2,6,4.5,4.6,2.6,4.7,3.3,5.8,2.4,4.3,4.2,2.8,8.8
,Fabinho,MID,LIV,5500000,2,14,2.3,4.18181818181818E-07,2.54545454545455E-06,0,80035,1,12,0,0,0,0,0,2.5,3001,0,0,14,0,0.3,0,1.8,0,0,1,0,1,1.5,63789,0,-1,0,0,482,3474,0,0,85,Sheffield United,West Ham,Man City,Leicester,Brighton,2.4,1.4,1.2,1.2,1.7,1.6,2,1.2,1.2,2,2,1.3,1.8,1.2,1.8,1.4,1.3,1.2,2.3,1.4,2.2,1.5,1.5,1.3,1.2,1.2,1.7,1.2,1.7,1.8,1.4,2.5,1.4,13.4
,Fabio Silva,FWD,WOL,5300000,0,2,1,1.88679245283019E-07,3.77358490566038E-07,0,77125,0,3,0,0,0,0,0,0.4,1943,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.6,24066,0,-1,0,0,40,320,0,0,3,Newcastle,Crystal Palace,Leicester,Southampton,Arsenal,0.5,0.7,0.8,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.8,0.8,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.9,0.6,0.5,0.5,0.5,0.9,0.5,0.5,5.6
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,34746,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,1.8,26386,0,-1,0,0,0,454,0,0,0,Crystal Palace,West Brom,West Ham,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6200000,0,2,1,1.61290322580645E-07,3.2258064516129E-07,0,31911,0,0,0,0,0,0,0,0.3,591,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,4598,0,-1,0,0,2,10,0,0,8,Man City,Liverpool,Fulham,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,4000000,0,0,0,0,0,0,70931,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,1,24377,0,-1,0,0,0,149,0,0,0,Fulham,Wolverhampton,Leeds United F.C.,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,10500000,3,34,6.8,6.47619047619048E-07,3.23809523809524E-06,0,830126,1,10,0,0,0,3,0,3.2,18185,0,0,34,0,0.6,1,6.7,6,0,1,0,2,22.1,1174519,0,-1,0,2,405,24813,0,0,137,Chelsea,Arsenal,Everton,West Brom,Southampton,4.7,6.3,9.8,6.9,8.9,9.3,4.4,10.2,4.2,10.2,5.6,3.5,10.2,7.4,6.8,8.3,6.2,4.9,9.2,4.5,9.2,7.9,5,7,4.6,10.2,5.7,10.1,4.3,7.7,3.6,5.4,9.5,64
,Fernandes,MID,TOT,4800000,0,0,0,0,0,0,4736,0,0,0,0,0,0,0,0,115,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1512,0,-1,0,0,0,59,0,0,0,Burnley,Brighton,West Brom,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4900000,2,13,2.2,4.48979591836735E-07,2.6530612244898E-06,0,57090,0,10,0,0,0,0,0,2.7,1389,-1,1,13,1,0.3,0,1.5,0,0,1,0,0,1,22642,0,-1,0,0,540,404,-1,0,98,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,2.1,1.1,1.2,1.1,2.2,2.2,1.4,1.9,1.1,3.1,1.6,1.1,2,1.8,1.1,1.6,1.7,1.1,2,3.3,1.1,2,1.1,2,1.1,2.9,1.1,2.4,1.4,2.9,2.2,1.1,2.7,14.9
,Fernandinho,DEF,MCI,5500000,0,5,1.25,2.27272727272727E-07,9.09090909090909E-07,0,63516,0,2,0,0,0,0,0,0.9,8608,0,0,5,0,0.1,0,0.8,0,0,0,0,0,1,38422,0,-1,0,0,154,28,0,0,24,West Ham,Sheffield United,Liverpool,Tottenham,Burnley,0,0,0,0,0,0.6,1.8,0.8,0.6,0.6,0.6,0.6,0.6,1,0.6,0.6,1.1,0.8,0.6,0.6,0.6,1.2,1,0.6,1.1,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.6,7.7
Sam,Field,MID,WBA,4800000,0,3,0.6,1.25E-07,6.25E-07,0,1348,0,2,0,0,0,0,0,0.6,70,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0,356,0,-1,0,0,61,3,0,0,16,Brighton,Fulham,Tottenham,Man Utd,Sheffield United,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2
Roberto,Firmino,FWD,LIV,9300000,9,24,4,4.3010752688172E-07,2.58064516129032E-06,0,205736,1,12,0,0,0,1,0,2.6,4008,-2,0,24,2,0.5,0,4.5,3,0,1,0,2,2.6,71905,0,-1,0,0,491,3256,0,0,108,Sheffield United,West Ham,Man City,Leicester,Brighton,5.1,3.4,3.9,2.9,5.5,3.2,5.8,4.6,4.3,5.2,5.4,3.2,4.3,4,6,3.5,4.7,4.3,5.5,3.7,4.8,5,3,3.3,3.3,3,4.7,3.9,5.8,4.2,4.1,5.4,5.5,46.9
John,Fleck,MID,SHU,5700000,0,5,1,1.75438596491228E-07,8.7719298245614E-07,0,31046,0,4,0,0,0,0,0,0.9,834,-3,0,5,3,0,0,0.2,0,0,0,0,0,0.2,5333,0,-1,0,0,179,12,0,0,25,Liverpool,Man City,Chelsea,West Ham,West Brom,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8
Phil,Foden,MID,MCI,6600000,6,25,5,7.57575757575758E-07,3.78787878787879E-06,0,382246,0,5,0,0,0,2,0,3.8,8350,1,0,25,-1,0.6,0,4,2,0,1,0,1,8.1,645849,0,-1,0,0,376,25837,0,0,81,West Ham,Sheffield United,Liverpool,Tottenham,Burnley,5.1,6.6,4.1,5.9,5.8,5,5.8,6.1,4.8,4.3,5.6,5,4.4,4.6,5,6.7,7.4,3.6,3.6,4.3,4.7,3.2,6.4,5.2,7,4,3.9,5.6,3.4,4.5,6.5,5.7,4.6,32.1
Wes,Foderingham,GLK,SHU,4400000,0,0,0,0,0,0,4543,0,0,0,0,0,0,0,0,118,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1043,0,-1,0,0,0,68,0,0,0,Liverpool,Man City,Chelsea,West Ham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,5,7,1.4,2.8E-07,1.4E-06,0,550,1,1,0,0,0,0,0,1.4,88,0,0,7,0,0.5,0,2.3,0,0,1,0,0,0,3155,0,-1,0,0,180,810,0,0,41,Arsenal,Leeds United F.C.,Wolverhampton,Liverpool,Fulham,0.9,1,0.7,1.3,0.7,1,0.7,0.7,1.1,0.8,1.2,1.2,0.7,0.7,0.8,0.7,1.5,1.1,0.7,1.2,0.7,1.1,0.7,1.6,0.8,1.2,0.7,0.7,0.7,0.7,2.1,1,0.7,4.1
Pablo,Fornals,MID,WHU,6400000,2,29,4.8,7.5E-07,4.53125E-06,0,13472,1,7,0,0,0,1,0,4.5,1496,-1,0,29,1,1,0,6.2,2,0,2,0,3,0.4,25871,0,-1,0,0,499,2046,0,0,90,Man City,Liverpool,Fulham,Sheffield United,Aston Villa,3.6,3.7,4.3,6.6,2.9,2.7,5.7,4,5,3.8,4.8,5.5,5.4,5.1,3.4,3.5,3.9,6.4,6.1,3.1,4,3.5,5.8,5,5.3,3,6.4,3.9,7.2,4,5.7,5,5,26.8
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,18,-2,1,0,2,0,0,0,0,0,0,0,0,0,122,0,-1,0,0,0,3,-1,0,0,Aston Villa,Leicester,Crystal Palace,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,0,0,0,0,0,44071,0,0,0,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,3.2,195590,0,-1,0,0,0,4154,0,0,0,Everton,Aston Villa,Newcastle,Wolverhampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Fosu-Mensah,DEF,MUN,4400000,0,0,0,0,0,0,5859,1,2,0,0,0,0,0,0,205,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3605,0,-1,0,0,80,102,0,0,17,Chelsea,Arsenal,Everton,West Brom,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,7691,0,0,0,0,0,0,0,0,257,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,1314,0,-1,0,0,0,3,-1,0,0,Burnley,Brighton,West Brom,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5800000,3,9,1.8,3.10344827586207E-07,1.55172413793103E-06,0,60485,0,4,0,0,0,0,0,1.6,540,-2,0,9,2,0.3,0,2,0,0,1,0,1,0.3,11365,0,-1,0,0,169,151,0,0,22,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,1.3,0.9,1.2,0.9,0.9,0.9,0.9,1.5,0.9,0.9,0.9,0.9,1.9,1,0.9,1.4,0.9,0.9,1.2,1.5,0.9,1.2,0.9,1.5,0.9,2.1,0.9,0.9,0.9,2,0.9,1.1,1.8,2.2
,Fred,MID,MUN,5300000,2,6,1.5,2.83018867924528E-07,1.13207547169811E-06,0,7788,1,4,0,0,0,0,0,1.1,218,-2,0,6,2,0.3,0,1.7,0,0,1,0,0,0.1,3224,0,-1,0,0,228,347,0,0,34,Chelsea,Arsenal,Everton,West Brom,Southampton,0.8,0.8,1.1,0.8,0.9,1,0.8,1.5,0.8,1.6,0.8,0.8,1.4,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.9,0.8,0.8,0.8,0.8,1.2,0.8,1.2,0.8,0.8,0.8,0.8,1,6.5
Ryan,Fredericks,DEF,WHU,4400000,0,4,0.8,1.81818181818182E-07,9.09090909090909E-07,0,34215,2,4,0,0,0,0,0,0.9,480,-1,0,4,1,0,0,0.2,0,0,0,0,1,0.3,9002,0,-1,0,0,228,144,0,0,43,Man City,Liverpool,Fulham,Sheffield United,Aston Villa,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.7,0.4,1.1,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,17.7
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,-1,0,0,0,12,0,0,0,Liverpool,Man City,Chelsea,West Ham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,6,7,1.4,3.11111111111111E-07,1.55555555555556E-06,0,4358,1,1,0,0,0,0,0,1.6,177,0,0,7,0,0.4,0,1.8,1,0,1,0,0,0.1,5340,0,-1,0,0,100,287,0,0,26,Arsenal,Leeds United F.C.,Wolverhampton,Liverpool,Fulham,0.9,1,0.7,1.3,0.7,1,0.7,0.7,1.1,0.8,1.2,1.2,0.7,0.7,0.8,0.7,1.5,1.1,0.7,1.2,0.7,1.1,0.7,1.6,0.8,1.2,0.7,0.7,0.7,0.7,2.1,1,0.7,2.9
