FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tariq,Lamptey,DEF,BHA,4800000,0,28,3.1,6.45833333333333E-07,5.83333333333333E-06,0,530211,2,13,0,0,0,1,0,5.8,5443,3,0,28,-3,-0.1,0,-0.3,2,0,1,0,3,11.3,1137514,0,-1,0,0,720,8469,0,1,122,Southampton,Leicester,Fulham,Sheffield United,West Ham,2.4,3.4,3.3,2.6,3.5,3.1,3.4,4.1,3.4,3,1.8,3.8,3.2,2.6,3.3,3.1,2.1,2.2,1.8,4.5,1.8,2.8,3.2,1.9,3.5,3.1,4.1,4.1,43.2
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,16078,0,0,0,0,0,0,0,0,165,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5240,0,-1,0,0,0,52,0,0,0,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,1,9,0.9,1.40625E-07,1.40625E-06,0,8646,1,1,0,0,0,1,0,1.4,229,-1,0,9,1,0.1,0,0.8,0,0,0,0,0,0.1,8213,0,-1,0,0,61,125,0,0,28,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,7.9
Aymeric,Laporte,DEF,MCI,6000000,0,12,1.33333333333333,2.22222222222222E-07,2E-06,0,260262,1,4,0,0,0,0,0,2,8599,0,0,12,0,0.1,0,0.5,2,0,1,0,0,2.9,115154,0,-1,0,0,360,1844,0,0,62,Fulham,Man Utd,West Brom,Southampton,Newcastle,0.9,1.2,1.1,0.7,0.7,0.7,0.7,0.7,1.1,0.7,0.8,0.7,0.9,0.7,1,1,1,0.7,1.1,0.8,0.7,1,0.7,0.7,0.7,0.7,0.7,0.7,9.7
Jamaal,Lascelles,DEF,NEW,4300000,0,14,1.8,4.18604651162791E-07,3.25581395348837E-06,0,223852,1,13,0,0,0,0,0,3.3,2130,-2,1,14,2,0.1,0,0.5,0,0,1,0,0,1.4,74497,0,-1,0,0,672,180,-1,0,102,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,1.4,1.6,1.1,2,1.6,0.9,1.5,2,0.9,1.1,1.3,0.9,1.3,2.3,1.4,1.4,0.9,1.5,0.9,1.5,1.2,1.8,1.2,1.6,1.8,0.9,1.5,15.5
Maxime,Le Marchand,DEF,FUL,4200000,0,1,0.1,2.38095238095238E-08,2.38095238095238E-07,0,10063,2,1,0,0,0,0,0,0.2,116,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2006,0,-1,0,0,122,74,0,0,12,Man City,Liverpool,Brighton,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,289,0,-1,0,0,0,2,0,0,0,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3440,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,0,-1,0,0,0,18,0,0,0,Crystal Palace,Newcastle,Man City,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,1,9,0.9,2E-07,2E-06,0,67416,0,7,0,0,0,0,0,2,326,0,0,9,0,0.2,0,1,0,0,0,0,0,0.3,10317,0,-1,0,0,255,96,0,0,37,Man City,Liverpool,Brighton,Newcastle,Southampton,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.1
Bernd,Leno,GLK,ARS,5000000,1,41,3.7,7.4E-07,8.2E-06,0,416346,0,14,0,29,0,0,0,8.2,10878,0,0,41,0,0.8,0,3.8,5,0,3,0,0,8.5,406790,0,-1,0,2,990,4352,0,0,202,Tottenham,Burnley,Southampton,Everton,Chelsea,4.1,3.3,3,3.4,2.3,4.3,4.2,4.1,2.3,3,3.9,4.6,5.2,2.3,4.8,4.5,4.3,2.3,4.7,4.8,4.3,3.7,2.3,4.1,4.3,3.8,4,3,23.4
Jamal,Lewis,DEF,NEW,4300000,0,20,2,4.65116279069767E-07,4.65116279069767E-06,0,237135,3,14,0,0,0,0,0,4.7,1897,-2,0,20,2,0.8,0,3.5,1,0,2,0,0,2.3,268251,0,-1,0,0,831,11690,0,0,128,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,1.6,1.9,1.3,2.4,1.9,1,1.7,2.4,1,1.3,1.5,1,1.5,2.6,1.6,1.7,1.1,1.8,1,1.8,1.4,2.1,1.4,1.9,2.1,1.1,1.8,29.4
Victor,Lindelof,DEF,MUN,4800000,2,24,2.7,5.625E-07,5E-06,0,103542,0,11,0,0,0,0,0,5,1586,-2,0,24,2,0.7,0,3.3,1,0,2,0,0,1.2,52556,0,-1,0,0,810,1564,0,0,153,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,3.1,3.2,2.8,1.4,3,2.5,1.8,2.9,3.3,1.8,3.6,1.7,1.4,2.7,1.4,2.5,3.6,2.2,2.6,1.6,2.7,1.8,3,3,3.5,1.4,2.1,3,19.2
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,14242,0,0,0,0,0,0,0,0,100,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4371,0,-1,0,0,0,92,0,0,0,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4800000,0,12,1.5,3.125E-07,2.5E-06,0,12267,2,17,0,0,0,0,0,2.5,113,-2,0,12,2,0.1,0,0.5,0,0,1,0,0,0.1,4292,1,-1,0,0,656,11,0,0,52,Crystal Palace,Newcastle,Man City,Aston Villa,Liverpool,0,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1.1,0.8,0.8,0.8,0.9,0.9,0.8,0.9,0.8,1,0.8,0.8,1,0.8,0.8,0.8,0.9,13.2
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,2821,1,3,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0,2795,0,-1,0,0,81,152,0,0,11,Chelsea,West Ham,Newcastle,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5500000,6,53,4.8,8.72727272727273E-07,9.63636363636364E-06,0,278389,0,9,0,27,0,0,0,9.6,6808,0,0,53,0,1.5,0,8,8,0,5,0,0,6,302175,0,-1,0,0,990,19676,0,0,212,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,5.2,5.9,6.6,3.8,6.6,5.2,3.4,7.2,6.3,6.1,6.3,3.4,6,6.6,6.7,4.7,5.7,7.2,4.3,6.1,5,5.1,6.4,4.6,6.6,5.9,4.6,6.6,19.6
Giovani,Lo Celso,MID,TOT,6900000,2,15,1.5,2.17391304347826E-07,2.17391304347826E-06,0,35914,2,1,0,0,0,1,0,2.2,305,-1,0,15,1,0.4,0,2.5,0,0,2,0,0,0.4,7995,0,-1,0,0,305,367,0,0,38,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1.5,0.8,1.1,0.8,0.9,0.8,0.8,0.8,0.8,1.1,0.8,1.3,0.8,1,1,0.9,1.2,0.8,0.8,1,25
Ruben,Loftus-Cheek,MID,FUL,5900000,2,18,1.8,3.05084745762712E-07,3.05084745762712E-06,0,15753,1,6,0,0,0,1,0,3.1,316,-1,0,18,1,0.5,0,2.8,0,0,2,0,0,0.2,11894,0,-1,0,0,410,268,0,0,65,Man City,Liverpool,Brighton,Newcastle,Southampton,0.9,0.9,1,1.5,1.2,1,1.4,0.9,0.9,1.2,1.1,0.9,1,1.1,1.6,0.9,0.9,0.9,0.9,1.1,1.1,1.2,0.9,1,1.3,0.9,1,1.1,20.5
Kevin,Long,DEF,BUR,4400000,0,11,1.8,4.09090909090909E-07,2.5E-06,0,14149,2,12,0,0,0,0,0,2.5,280,-1,0,11,1,0,0,0,1,0,1,0,0,0.2,9774,0,-1,0,0,540,64,0,0,76,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,0.9,1.9,1.8,1.6,1.4,1.1,1.3,1.7,1.5,1.1,1.1,2,1,1.2,1.6,1.3,1.4,1,0.9,0.9,0.9,2.1,1.5,1.4,1.4,0.9,1.9,1.3,12.2
Shane,Long,FWD,SOU,5200000,0,8,0.8,1.53846153846154E-07,1.53846153846154E-06,0,96118,0,5,0,0,0,0,0,1.5,853,-3,0,8,3,0.1,0,0.7,0,0,0,0,0,0.6,33707,0,-1,0,0,61,810,0,0,15,Brighton,Sheffield United,Arsenal,Man City,Fulham,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.9
Ademola,Lookman,MID,FUL,5000000,2,31,3.9,7.8E-07,6.2E-06,0,31111,1,10,0,0,0,2,0,6.2,1372,0,0,31,0,0.8,1,4,5,0,1,0,1,0.6,72182,0,-1,0,0,651,3700,0,0,96,Man City,Liverpool,Brighton,Newcastle,Southampton,2.6,3,3.6,4.7,4.1,3.5,4.4,2.4,3,4,3.7,2.8,3.4,3.9,4.9,2.6,2.2,3.2,3.1,3.7,3.9,4.2,2.6,3.6,4.3,3.1,3.5,3.7,58.6
Jonas,Lossl,GLK,EVE,4400000,0,0,0,0,0,0,6879,0,0,0,0,0,0,0,0,71,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2140,0,-1,0,0,0,22,0,0,0,Burnley,Chelsea,Leicester,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,0,7,0.7,1.59090909090909E-07,1.59090909090909E-06,0,4180,1,8,0,0,0,0,0,1.6,82,-1,0,7,1,0.3,0,1.3,0,0,0,0,0,0.1,1854,0,-1,0,0,413,35,0,0,29,Leicester,Southampton,Man Utd,Brighton,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,11.4
Matthew,Lowton,DEF,BUR,4400000,2,16,2.7,6.13636363636364E-07,3.63636363636364E-06,0,9210,1,10,0,0,0,0,0,3.6,119,-1,0,16,1,0.5,0,2.3,0,0,2,0,0,0.1,4894,0,-1,0,0,540,244,0,0,94,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,1.5,3.3,3.3,2.9,2.7,2.1,2.5,3,2.8,2.2,2.2,3.5,2,2.3,3,2.4,2.6,1.9,1.7,1.6,1.5,3.7,2.8,2.6,2.6,1.6,3.3,2.5,12
,Lucas Moura,MID,TOT,6700000,1,20,2,2.98507462686567E-07,2.98507462686567E-06,0,166728,0,5,0,0,0,1,0,3,1225,-3,0,20,3,0.1,0,1,1,0,1,0,0,1.2,74597,0,-1,0,0,371,323,0,0,42,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,1,1,1,1,1.4,1.1,1,1.5,2.2,1,1.7,1,1.4,1,1.3,1.2,1,1.7,1.1,2,1,1.6,1.5,1.5,1.9,1.1,1,1.6,21.9
John,Lundstram,MID,SHU,5000000,5,18,1.6,3.2E-07,3.6E-06,0,663441,3,13,0,0,0,0,0,3.6,2357,-5,0,18,5,0.5,1,2.3,0,0,1,0,1,2.4,38208,0,-1,0,0,726,394,0,0,87,Leicester,Southampton,Man Utd,Brighton,Everton,0.8,0.8,0.8,1,0.8,1.2,0.8,0.8,0.8,0.9,0.8,1.2,0.8,0.8,0.9,0.8,0.9,1,0.8,1.2,0.8,0.8,0.8,0.9,0.8,1,1.3,1,42.7
Alexis,Mac Allister,MID,BHA,5300000,0,11,1.1,2.07547169811321E-07,2.07547169811321E-06,0,4990,0,1,0,0,0,1,0,2.1,26,-2,0,11,2,0,0,0,3,0,0,0,0,0,2456,0,-1,0,0,43,8,0,0,29,Southampton,Leicester,Fulham,Sheffield United,West Ham,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,5.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,50841,0,0,0,0,0,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,1.6,123709,0,-1,0,0,0,2371,0,0,0,Tottenham,Burnley,Southampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7000000,4,30,3,4.28571428571429E-07,4.28571428571429E-06,0,284165,2,9,0,0,0,1,0,4.3,5715,0,0,30,0,0.4,0,2.8,1,0,2,0,3,2.7,338997,0,-1,0,0,538,5447,0,0,109,Sheffield United,Brighton,Everton,Tottenham,Man Utd,4,1.9,1.9,2.8,1.5,2,3.6,1.5,2.2,3,1.5,2.9,2.6,1.5,2.9,1.7,3.1,2.8,3.5,1.6,2.6,2.7,1.9,2.4,1.9,2.7,2.8,1.5,43.6
Harry,Maguire,DEF,MUN,5400000,2,30,3,5.55555555555556E-07,5.55555555555556E-06,0,222038,2,17,0,0,0,1,0,5.6,5016,-1,0,30,1,0.6,0,3,1,0,2,0,1,3.3,163562,0,-1,0,1,900,2384,0,0,173,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,3.6,3.7,3.3,1.5,3.5,2.9,2.2,3.4,3.8,2.1,4.1,2,1.5,3.2,1.5,2.9,4.1,2.6,3,1.9,3.1,2.2,3.5,3.4,4.1,1.7,2.5,3.5,40
Riyad,Mahrez,MID,MCI,8400000,4,49,6.1,7.26190476190476E-07,5.83333333333333E-06,0,547000,0,9,0,0,0,4,0,5.8,46540,-1,0,49,1,0.8,0,6.8,6,0,4,0,1,9.2,1053083,0,-1,0,2,681,36113,0,0,182,Fulham,Man Utd,West Brom,Southampton,Newcastle,7.8,6.5,9,5.8,7.4,7,6.7,7.3,7.3,6.8,8.3,7.9,4.3,5.6,7.5,7,5.4,6.8,7.8,7.1,6.5,6.7,8,4.9,6.4,8.2,7.3,7.3,91.1
Ainsley,Maitland-Niles,DEF,ARS,4700000,0,10,1,2.12765957446809E-07,2.12765957446809E-06,0,131018,0,3,0,0,0,0,0,2.1,1309,-3,0,10,3,0,0,0.2,0,0,1,0,0,0.9,48097,0,-1,0,0,188,150,0,0,38,Tottenham,Burnley,Southampton,Everton,Chelsea,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.8,0.5,0.7,0.6,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.2
Sadio,Mane,MID,LIV,12000000,6,56,5.6,4.66666666666667E-07,4.66666666666667E-06,0,1342608,2,10,0,0,0,4,0,4.7,31459,0,0,56,0,0.3,0,3.8,4,0,3,0,4,9.6,1085756,0,-1,0,1,823,5609,0,0,158,Wolverhampton,Fulham,Tottenham,Crystal Palace,West Brom,7,5.9,5,4.2,8.1,7.2,5,7.5,4.8,5.6,5.3,6.6,6,6.1,6.6,7.1,7.1,5.3,5.7,6.5,5,6.9,6.7,5.6,7.3,5.9,6.9,6.6,93.4
Javier,Manquillo,DEF,NEW,4400000,0,16,2.7,6.13636363636364E-07,3.63636363636364E-06,0,25907,1,7,0,0,0,0,0,3.6,237,-1,0,16,1,0.8,0,3.5,0,0,2,0,0,0.3,14850,0,-1,0,0,459,464,0,0,76,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,2.6,3,2.2,3.6,3,1.5,2.8,3.6,1.4,2.1,2.5,1.7,2.4,3.9,2.6,2.7,1.9,2.8,1.4,2.8,2.3,3.3,2.2,3,3.2,1.8,2.9,12.8
Fernando,Marcal,DEF,WOL,4800000,0,11,1.1,2.29166666666667E-07,2.29166666666667E-06,0,36284,1,6,0,0,0,0,0,2.3,121,-2,0,11,2,0.2,0,0.8,0,0,1,0,0,0.1,23443,0,-1,0,0,314,177,0,0,65,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,0.7,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.8,1,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,9
Solomon,March,MID,BHA,5000000,0,37,4.1,8.2E-07,7.4E-06,0,104568,0,14,0,0,0,2,0,7.4,2908,0,0,37,0,0.7,0,3.7,4,0,2,0,1,1.3,182754,0,-1,0,1,750,3286,0,0,153,Southampton,Leicester,Fulham,Sheffield United,West Ham,4.1,4.5,4.4,4.9,3.9,3.3,3.9,3.1,5.1,3.9,2.5,2.7,5.1,2.5,3.5,4.3,2.7,3.7,3.6,4.1,3.5,4.2,5.7,3,4,3.3,3.1,4.8,50.4
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,603,0,-1,0,0,0,89,0,0,0,Tottenham,Burnley,Southampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8700000,2,11,1.8,2.06896551724138E-07,1.26436781609195E-06,0,1145173,0,12,0,0,0,0,0,1.3,6499,-3,0,11,3,0.1,0,1.3,0,0,1,0,1,3.5,555401,0,-1,0,0,438,467,0,1,13,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,0,0.9,1.9,0.9,1.7,0.9,0.9,1.8,1.3,1.2,1.5,1.1,1,1.4,1,1.2,1.1,0.9,1.6,1.1,1.4,0.9,1.8,1.1,1.6,0.9,1.3,1.1,22.5
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,176301,0,0,0,0,0,0,0,0,2755,0,0,0,0,0,0,0,0,0,0,0,0,7.3,168832,0,-1,0,0,0,3685,0,0,0,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0,1056,0,-1,0,0,0,59,0,0,0,Tottenham,Burnley,Southampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,AVL,4800000,0,42,4.7,9.79166666666667E-07,8.75E-06,0,633471,0,13,0,23,0,0,0,8.8,19458,3,0,42,-3,0.6,0,2.7,4,0,4,0,0,24.9,1884506,0,-1,1,0,810,7062,0,0,189,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,0,6.5,4.4,6.1,5.4,5.6,7,3.1,3.1,6.2,4.6,5.1,4.9,6.2,3.5,6.4,5.6,6,6.2,4.9,6.5,5.8,5.7,5.1,4.8,5.8,6,3.2,20.8
Arthur,Masuaku,DEF,WHU,4500000,1,37,3.7,8.22222222222222E-07,8.22222222222222E-06,0,79427,1,12,0,0,0,0,0,8.2,2953,0,0,37,0,0.8,0,3.8,4,0,4,0,1,2.3,214808,0,-1,0,1,850,5533,0,0,179,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,4.4,4.2,4.5,3.4,3.4,2.7,3,4.7,3.7,3.6,5.2,4.9,4,3.6,2.7,4.7,2.8,5.4,4.3,4.3,3.1,3.8,2.8,4,2.7,3.9,3.8,3.5,37.5
Juan,Mata,MID,MUN,5900000,4,18,2,3.38983050847458E-07,3.05084745762712E-06,0,11432,0,2,0,0,0,0,0,3.1,243,-1,0,18,1,0.6,0,3.3,0,0,1,0,3,0.2,8631,0,-1,0,0,318,342,0,0,74,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,1.4,1,2.3,1,1.6,1,1,1.6,1,1.5,1.8,1.1,1,1.5,1,1.5,1,1,1,1,1.5,1.2,1.9,1,1.5,1,1,1.4,23.1
Nemanja,Matic,MID,MUN,4800000,0,12,1.33333333333333,2.77777777777778E-07,2.5E-06,0,20560,1,9,0,0,0,0,0,2.5,389,-2,0,12,2,0.4,0,1.7,0,0,1,0,1,0.2,12012,0,-1,0,0,344,155,0,0,73,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,0.7,0.7,1.2,0.7,0.8,0.7,0.7,0.8,0.7,0.8,0.9,0.7,0.7,0.8,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,1,0.7,0.8,0.7,0.7,0.7,14.7
Joel,Matip,DEF,LIV,5400000,14,23,2.3,4.25925925925926E-07,4.25925925925926E-06,0,45542,1,3,0,0,0,1,0,4.3,1033,-1,0,23,1,1,0,5.2,2,0,2,0,0,0.8,62407,0,-1,0,1,361,10970,0,0,89,Wolverhampton,Fulham,Tottenham,Crystal Palace,West Brom,2.6,1.7,1.4,1.5,2.6,1.6,1.2,2,2.4,1.6,1.9,1.8,3.1,1.8,1.4,1.7,2.2,1.9,1.4,2.4,2,1.8,1.4,2.7,1.8,1.6,1.7,2.5,15.8
,Matty Longstaff,MID,NEW,4900000,0,1,0.1,2.04081632653061E-08,2.04081632653061E-07,0,2553,0,1,0,0,0,0,0,0.2,24,-1,0,1,1,0,0,0,0,0,0,0,0,0,423,0,-1,0,0,29,13,0,0,3,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Neal,Maupay,FWD,BHA,6200000,0,39,4.3,6.93548387096774E-07,6.29032258064516E-06,0,613307,0,13,0,0,0,4,0,6.3,8206,-3,0,39,3,0,1,0.3,5,0,2,0,1,2.4,608891,0,-1,0,1,733,258,0,0,129,Southampton,Leicester,Fulham,Sheffield United,West Ham,0,5.7,5.8,5.3,4.2,3.7,4,4.1,5.7,5.3,3.2,4.7,5.2,3.4,5.9,4.9,3.8,4.4,4.5,6,4.7,4.5,6.1,3.5,4.1,3.6,4.2,5.2,67.4
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1444,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0,280,0,-1,0,0,0,5,0,0,0,Man City,Liverpool,Brighton,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5300000,4,20,2.2,4.15094339622642E-07,3.77358490566038E-06,0,13103,3,9,0,0,0,0,0,3.8,95,-2,0,20,2,0.6,0,3,0,0,2,0,1,0.1,4227,0,-1,0,0,761,78,0,0,95,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,1.3,1.1,1.1,1.3,1.2,1.2,2.4,1.5,1.1,1.5,1.8,1.7,1.6,2,1.4,1.8,1.2,2.3,1.1,1.3,1.3,1.1,1.3,1.4,2,1.1,1.5,1.1,28.6
Oliver,McBurnie,FWD,SHU,5600000,8,26,2.4,4.28571428571429E-07,4.64285714285714E-06,0,46639,1,15,0,0,0,1,0,4.6,309,-4,0,26,4,0.7,0,4,2,0,0,0,1,0.3,13298,0,-1,0,0,729,777,0,0,61,Leicester,Southampton,Man Utd,Brighton,Everton,1.5,1.7,1.7,2.6,2,2.1,2.3,1.9,1.3,2.7,1.6,2.4,1.2,1.6,2.5,2.1,2,2.4,1.4,2.5,1.5,1.5,2.1,2,2.7,2.4,2.7,1.8,58.8
Alex,McCarthy,GLK,SOU,4600000,0,42,4.2,9.1304347826087E-07,9.13043478260869E-06,0,724516,0,16,0,32,0,0,0,9.1,5120,1,0,42,-1,0.7,0,3,5,0,4,0,0,22,812561,0,-1,0,1,900,13757,0,0,201,Brighton,Sheffield United,Arsenal,Man City,Fulham,4.2,4.8,5.5,6.2,4.3,5.5,6.3,4.5,4.5,5.5,4.9,5.8,4,5.9,3.8,3.2,4.2,4.6,4,4.9,4.1,5.8,4.8,4.1,4.8,5.4,3.8,4.6,26.1
James,McCarthy,MID,CRY,4500000,0,9,0.9,2E-07,2E-06,0,198474,1,5,0,0,0,0,0,2,1591,0,0,9,0,0,0,0,0,0,1,0,0,1.2,109245,0,-1,0,0,329,339,0,0,47,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,8.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5207,0,0,0,0,0,0,0,0,29,-3,0,0,3,0,0,0,0,0,0,0,0,0,836,0,-1,0,0,0,12,0,0,0,Man City,Liverpool,Brighton,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5500000,0,38,4.2,7.63636363636364E-07,6.90909090909091E-06,0,189028,3,13,0,0,0,1,0,6.9,4788,0,0,38,0,0.4,0,2.3,2,0,4,0,4,1.8,265315,0,-1,0,0,810,1298,0,0,152,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,0,4.4,3.9,4.8,3.2,4.7,4.6,2.2,3.2,5.5,4.2,3,3,5.1,2.4,5.6,3.5,5.8,6.2,3.5,3.1,2.8,4.4,5,2.1,3.5,4.6,2.6,49.6
