FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alexandre,Lacazette,FWD,ARS,8300000,0,58,4.1,4.93975903614458E-07,6.98795180722892E-06,0,525347,2,8,0,0,0,7,0,7,21685,-2,0,58,2,0.6,0,4.7,9,0,3,0,0,6.7,703654,0,-1,0,1,861,24288,0,0,214,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,5.4,4.4,4,3.8,4.3,4.7,3.7,3.6,5.5,4.3,3.4,4.3,4.6,5.5,4.5,3.5,5.4,4.7,4.3,5.5,4.3,89.6
Adam,Lallana,MID,BHA,6200000,0,27,1.9,3.06451612903226E-07,4.35483870967742E-06,0,82154,0,8,0,0,0,0,0,4.4,167,-3,0,27,3,0.2,0,1.2,0,0,3,0,1,0.3,14262,0,-1,0,0,764,9,0,0,117,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,0,0,0,0,0,1.5,1,1.1,1.6,1,1.1,1.2,1,1,1.2,2,1,1.1,1,1,1.4,40
Erik,Lamela,MID,TOT,5700000,1,10,0.625,1.09649122807018E-07,1.75438596491228E-06,0,20471,1,5,0,0,0,0,0,1.8,32,-3,0,10,3,0.1,0,0.4,0,0,0,0,1,0.1,10335,0,-1,0,0,208,16,0,0,34,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,15.2
Tariq,Lamptey,DEF,BHA,4700000,0,35,2.05882352941176,4.38047559449312E-07,7.4468085106383E-06,0,1114050,2,15,0,0,0,1,0,7.4,16149,2,0,35,-2,0.2,0,1,2,0,2,0,3,4.7,1219000,0,-1,0,0,887,92,0,1,156,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,0,0,0,0,0,1.6,1.6,2,2.1,1.2,1.2,1.1,2.1,1,1.3,1.6,1.2,2,1.9,2.6,2.2,46.7
Daniel,Langley,GLK,NEW,4000000,0,0,0,0,0,0,2928,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7115,0,-1,0,0,0,234,0,0,0,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,18406,0,0,0,0,0,0,0,0,59,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6142,0,-1,0,0,0,18,0,0,0,Man City,Newcastle,Burnley,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,16,0.941176470588235,1.47058823529412E-07,2.5E-06,0,12367,1,2,0,0,0,1,0,2.5,100,-1,0,16,1,0.2,0,1.4,0,0,0,0,1,0.1,11296,0,-1,0,0,227,158,0,0,62,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,17.5
Aymeric,Laporte,DEF,MCI,6000000,0,12,0.8,1.33333333333333E-07,2E-06,0,342108,1,4,0,0,0,0,0,2,2637,0,0,12,0,0,0,0,2,0,1,0,0,2.3,140760,0,-1,0,0,360,12,0,0,62,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,0,0.9,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,9.7
Jamaal,Lascelles,DEF,NEW,4200000,0,14,0.875,2.08333333333333E-07,3.33333333333333E-06,0,269498,1,13,0,0,0,0,0,3.3,809,-3,0,14,3,0,0,0,0,0,1,0,0,0.9,82059,0,-1,0,0,672,611,0,0,102,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0.4,1.2,0.4,0.4,0.5,0.4,0.4,0.5,0.6,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.8,0.4,0.4,15.5
Maxime,Le Marchand,DEF,FUL,4200000,0,1,0.0666666666666667,1.58730158730159E-08,2.38095238095238E-07,0,12024,2,1,0,0,0,0,0,0.2,42,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,3161,0,-1,0,0,122,12,0,0,12,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2635,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,365,0,-1,0,0,0,4,0,0,0,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3852,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,-1,0,0,0,10,0,0,0,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,0,13,0.866666666666667,1.92592592592593E-07,2.88888888888889E-06,0,74493,1,9,0,0,0,0,0,2.9,262,0,0,13,0,0.2,0,0.8,0,0,0,0,0,0.3,12626,0,-1,0,0,452,55,0,0,68,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,15.3
Bernd,Leno,GLK,ARS,5000000,0,67,3.9,7.8E-07,1.34E-05,0,634991,0,19,0,41,0,0,0,13.4,12467,0,-1,67,0,0.8,0,4,6,0,5,0,0,9.2,691971,0,-1,1,2,1530,6799,1,0,320,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,4.8,2.9,3.6,4.2,5.2,5.5,3.1,5.1,5,4.4,3.1,5.5,5,4.4,4.4,2.8,4,4.5,3.9,4.9,3.4,35.3
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,-1,0,0,0,200,0,0,0,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4300000,0,23,1.6,3.72093023255814E-07,5.34883720930233E-06,0,377711,4,20,0,0,0,0,0,5.3,7177,-2,0,23,2,0.1,0,0.3,1,0,2,0,0,1.8,370188,0,-1,0,0,1017,80,0,0,145,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0,3,0.8,1,1.4,0.9,0.8,1.4,1.5,1.4,1.1,1.1,0.8,1,1.3,1.3,1.1,1.3,1.9,0.9,1.2,31.8
Victor,Lindelof,DEF,MUN,4800000,0,43,3.3,6.875E-07,8.95833333333333E-06,0,181434,0,16,0,0,0,1,0,9,4910,-2,0,43,2,0.5,0,2.2,1,0,3,0,1,1.4,139830,0,-1,0,0,1145,312,0,0,228,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,0,7.6,3,4.3,2.8,2.3,4.2,2.4,2.9,4.4,3.8,3.7,2.7,3.2,3.1,3.2,4.1,4.3,2.6,3.6,4.1,35.9
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,15807,0,0,0,0,0,0,0,0,57,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5739,0,-1,0,0,0,38,0,0,0,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4700000,0,12,0.705882352941177,1.50187734668335E-07,2.5531914893617E-06,0,13962,2,21,0,0,0,0,0,2.6,30,-3,0,12,3,0,0,0,0,0,1,0,0,0.1,4775,1,-1,0,0,771,17,0,1,54,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.3
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,3576,1,3,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,3281,0,-1,0,0,81,10,0,0,11,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5600000,3,76,4.5,8.03571428571429E-07,1.35714285714286E-05,0,414053,0,16,0,56,0,0,0,13.6,11025,1,0,76,-1,0.7,0,4,9,0,6,0,0,8,569245,0,-1,0,0,1530,4935,0,0,332,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,5.7,5.2,6.3,5.3,4.4,5.8,5.9,6.3,5,6,6.4,4.6,4.7,5.4,5,0,4.8,5,6.2,5.3,5.9,40.5
Giovani,Lo Celso,MID,TOT,6900000,0,20,1.25,1.81159420289855E-07,2.89855072463768E-06,0,44634,3,4,0,0,0,1,0,2.9,132,-1,0,20,1,0.1,0,0.8,0,0,2,0,1,0.4,13277,0,-1,0,0,433,9,0,0,71,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0,0,0,0,0,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.7,0,1,0.7,0.6,0.6,0.7,32.7
Ruben,Loftus-Cheek,MID,FUL,5900000,2,30,2,3.38983050847458E-07,5.08474576271186E-06,0,23281,1,7,0,0,0,1,0,5.1,253,-1,0,30,1,0.4,0,2.2,0,0,5,0,0,0.2,18104,0,-1,0,0,752,94,0,0,86,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,2.4,1.3,1.6,1,1.3,1.3,2.2,1,1,1.1,1.3,1.1,1.5,1.4,0,1.1,1.8,1.1,1,1.5,35
Kevin,Long,DEF,BUR,4300000,0,11,0.733333333333333,1.70542635658915E-07,2.55813953488372E-06,0,18161,2,12,0,0,0,0,0,2.6,108,-2,0,11,2,0,0,0,1,0,1,0,0,0.2,11154,0,-1,0,0,540,47,0,0,76,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0.4,0.8,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,12.2
Shane,Long,FWD,SOU,5100000,0,11,0.647058823529412,1.26874279123414E-07,2.15686274509804E-06,0,112516,0,5,0,0,0,0,0,2.2,616,-4,0,11,4,0.1,0,0.6,0,0,1,0,0,0.6,48494,0,-1,0,0,183,1164,0,0,22,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0,0.3,0.3,0.3,0.3,0.3,3
Nigel,Lonwijk,DEF,WOL,4000000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0,0,0,49,0,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,FUL,5000000,4,47,3.6,7.2E-07,9.4E-06,0,118783,2,12,0,0,0,2,0,9.4,3762,0,0,47,0,0.6,1,3,5,0,3,0,3,1.2,204151,0,-1,0,0,1030,3208,0,0,148,Tottenham,Chelsea,Man Utd,Brighton,West Brom,2.8,6.1,3.4,3.9,2.8,3.3,3.4,4.9,2.4,2,2.9,3.3,2.8,3.8,3.5,0,3,4.3,2.8,2.6,3.7,96.4
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,8380,0,0,0,0,0,0,0,0,39,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2988,0,-1,0,0,0,12,0,0,0,Wolverhampton,Leicester,Newcastle,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4300000,0,7,0.411764705882353,9.57592339261286E-08,1.62790697674419E-06,0,5333,1,8,0,0,0,0,0,1.6,28,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,2325,0,-1,0,0,413,4,0,0,29,Newcastle,Tottenham,Man Utd,Man City,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.4
Matthew,Lowton,DEF,BUR,4400000,2,41,3.4,7.72727272727273E-07,9.31818181818182E-06,0,44278,2,13,0,0,0,0,0,9.3,4278,-1,0,41,1,0.8,0,3.4,2,0,5,0,0,1.5,148906,0,-1,0,0,1080,6567,0,0,192,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,3.9,7.9,3.8,2.7,4.8,3.2,3.6,4.2,3.1,3.8,3,3,2.5,2.8,4.1,3.9,4.3,3.5,2.9,4.6,3.2,27
,Lucas Moura,MID,TOT,6700000,0,23,1.4375,2.1455223880597E-07,3.43283582089552E-06,0,181721,0,7,0,0,0,1,0,3.4,312,-3,0,23,3,0.1,0,0.6,1,0,1,0,0,1.1,80378,0,-1,0,0,456,126,0,0,56,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0.8,1.3,0.7,0.9,0.7,0.9,0.7,0.8,0.9,0.7,0.9,0.8,0.9,0.7,0.9,0,1.2,0.8,0.8,0.7,0.9,25.1
John,Lundstram,MID,SHU,4900000,3,19,1.5,3.06122448979592E-07,3.87755102040816E-06,0,728984,3,14,0,0,0,0,0,3.9,432,-6,0,19,6,0,1,0.2,0,0,2,0,1,1.6,41314,0,-1,0,0,855,87,0,1,95,Newcastle,Tottenham,Man Utd,Man City,West Brom,0.9,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,1.1,53.2
Alexis,Mac Allister,MID,BHA,5300000,2,16,0.941176470588235,1.77580466148724E-07,3.0188679245283E-06,0,5572,0,3,0,0,0,1,0,3,18,-2,0,16,2,0.1,0,0.7,3,0,0,0,0,0,2700,0,-1,0,0,217,19,0,0,46,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,11.6
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,92485,0,0,0,0,0,0,0,0,3566,0,0,0,0,0,0,0,0,0,0,0,0,1.7,171669,0,-1,0,0,0,39,0,0,0,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7100000,0,65,4.3,6.05633802816901E-07,9.15492957746479E-06,0,646768,3,13,0,0,0,4,0,9.2,10803,1,0,65,-1,0.5,0,3.8,6,0,5,0,4,4.6,832628,0,-1,0,1,960,5759,0,0,223,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,0,7.8,5.2,3.5,4.8,4.5,3.1,4.5,3.3,5.2,5.1,5.5,3,4.8,4.5,3.6,4.5,3.9,4.2,4.7,2.9,96
Harry,Maguire,DEF,MUN,5400000,6,52,3.1,5.74074074074074E-07,9.62962962962963E-06,0,319453,4,24,0,0,0,1,0,9.6,4740,-1,0,52,1,0.5,0,2.8,2,0,5,0,1,4.2,328104,0,-1,0,1,1530,5262,0,0,300,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,3,7,2.7,4,2.5,2.1,3.8,2.1,2.6,4.1,3.4,3.4,2.5,2.9,2.8,2.9,3.8,4,2.3,3.3,3.7,60.8
Riyad,Mahrez,MID,MCI,8100000,3,57,4.8,5.92592592592593E-07,7.03703703703704E-06,0,1388023,0,10,0,0,0,4,0,7,10078,-4,0,57,4,0.1,0,1,6,0,6,0,1,3.8,1473427,0,-1,0,2,834,3968,0,0,194,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,5.4,9.4,5.8,6.7,5.5,3.2,4.5,5.3,5.2,4,4.7,5.8,5.1,5.2,4.4,0,3.8,5.5,5.4,5.2,5,101.2
Ainsley,Maitland-Niles,DEF,ARS,4600000,0,20,1.17647058823529,2.55754475703325E-07,4.34782608695652E-06,0,147458,0,6,0,0,0,0,0,4.3,411,-4,0,20,4,0.3,0,1.5,1,0,1,0,1,0.8,56229,0,-1,0,0,421,153,0,0,91,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0.8,0.6,0.6,0.6,0.9,1,0.6,1.1,0.8,0.7,0.6,1,0.8,0.7,0.7,0.6,0.6,0.7,0.6,0.8,0.6,12.4
Anthony,Mancini,MID,BUR,4500000,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,-1,0,0,0,16,0,0,0,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11900000,0,83,5.2,4.36974789915966E-07,6.97478991596639E-06,0,1752343,2,14,0,0,0,6,0,7,7338,-1,0,83,1,0.4,0,5,6,0,4,0,5,7.1,1301370,0,-1,0,1,1329,12946,0,0,226,Man Utd,Burnley,Tottenham,West Ham,Brighton,0,11.9,4.7,5.1,6.2,5.3,5.6,5.8,6.4,6.7,4.7,6.3,5.7,4.8,5.4,6.5,4.3,6.6,6.2,5.9,6.1,147.8
Javier,Manquillo,DEF,NEW,4300000,0,16,1,2.32558139534884E-07,3.72093023255814E-06,0,33382,1,7,0,0,0,0,0,3.7,208,-2,0,16,2,0,0,0,0,0,2,0,0,0.2,19437,0,-1,0,0,459,28,0,0,76,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0.5,1.4,0.5,0.5,0.6,0.5,0.5,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.6,0.9,0.5,0.5,12.8
Fernando,Marcal,DEF,WOL,4800000,0,16,0.941176470588235,1.96078431372549E-07,3.33333333333333E-06,0,41876,2,9,0,0,0,0,0,3.3,172,-2,0,16,2,0,0,0.2,0,0,1,0,0,0.1,27497,0,-1,0,0,568,5,0,0,97,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,14.7
Solomon,March,MID,BHA,5000000,1,57,3.4,6.8E-07,1.14E-05,0,187264,0,25,0,0,0,2,0,11.4,5039,0,0,57,0,0.5,0,2.7,6,0,3,0,2,1.4,274650,0,-1,0,1,1334,2442,0,0,235,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,2.2,3.3,3.2,2.3,2.1,3.7,2,2.8,3.9,2.2,2.9,3.1,2.6,2.6,3.1,4.5,2.7,2.9,2.7,2.3,3.5,87.9
Pablo,Mari,DEF,ARS,4400000,0,14,0.823529411764706,1.8716577540107E-07,3.18181818181818E-06,0,8323,1,1,0,0,0,0,0,3.2,1010,-1,0,14,1,0.5,0,2.3,1,0,2,0,0,0.3,30543,0,-1,0,0,270,1207,0,0,63,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0.4,0.4,0.4,0.4,0.5,0.6,0.4,0.6,0.5,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.4
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,0,-1,0,0,0,48,0,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8800000,2,45,3.5,3.97727272727273E-07,5.11363636363636E-06,0,1263353,0,18,0,0,0,2,0,5.1,16208,-2,0,45,2,0.6,0,5.5,2,0,2,0,5,6.4,903036,0,-1,0,1,913,20310,0,1,143,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,3.3,7.3,3.9,4,3.2,2.9,4.4,3.6,3.3,2.9,2.8,4.3,3.6,3.5,3.1,3.8,3.8,3.6,2.9,3.8,3.3,79.7
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,258602,0,0,0,0,0,0,0,0,6132,0,0,0,0,0,0,0,0,0,0,0,0,7,234308,0,-1,0,0,0,1221,0,0,0,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,7,0.411764705882353,8.40336134453782E-08,1.42857142857143E-06,0,44853,0,0,0,0,0,0,0,1.4,5176,-1,0,7,1,0.2,0,1.2,0,0,2,0,0,0.5,81737,0,-1,0,0,154,177,0,0,9,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Emiliano,Martinez,GLK,AVL,5100000,0,83,5.5,1.07843137254902E-06,1.62745098039216E-05,0,950199,0,16,0,52,0,0,0,16.3,16182,6,0,83,-6,1.2,0,6,10,0,8,0,0,30.4,2631808,0,-1,1,1,1350,30971,0,0,351,Man City,Newcastle,Burnley,Southampton,West Ham,0,12.6,7,6,6.7,6.3,7.2,5.5,6.9,7.2,6.5,7.1,7.1,7.3,7.1,6.7,6.9,6.5,7.4,6.9,5.6,39.3
Arthur,Masuaku,DEF,WHU,4400000,0,37,2.17647058823529,4.94652406417112E-07,8.40909090909091E-06,0,218242,1,12,0,0,0,0,0,8.4,886,-1,0,37,1,0,0,0,4,0,4,0,1,0.6,220663,0,-1,0,1,850,11,0,0,179,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,0,0,0,0,1.9,1.6,1.4,2.7,1.3,2.2,1.8,2.2,1.4,1.4,1.4,1.7,1.2,1.7,2.2,1.5,37.5
Juan,Mata,MID,MUN,5800000,0,19,1.1875,2.04741379310345E-07,3.27586206896552E-06,0,15286,0,3,0,0,0,0,0,3.3,76,-2,0,19,2,0,0,0.2,0,0,1,0,3,0.1,10482,0,-1,0,0,334,29,0,0,76,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,0.7,1.2,0.9,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,25.5
Nemanja,Matic,MID,MUN,4800000,3,20,1.25,2.60416666666667E-07,4.16666666666667E-06,0,24893,2,11,0,0,0,0,0,4.2,117,-2,0,20,2,0.3,0,1.3,0,0,3,0,1,0.2,14793,0,-1,0,0,639,191,0,0,117,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,0.8,1.2,0.9,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,23.4
Joel,Matip,DEF,LIV,5400000,0,40,5,9.25925925925926E-07,7.40740740740741E-06,0,261610,1,4,0,0,0,1,0,7.4,3389,-1,0,40,1,0.6,0,3.2,5,0,3,0,2,0.8,264648,0,-1,0,1,555,217,0,0,171,Man Utd,Burnley,Tottenham,West Ham,Brighton,0,0,5.1,6.2,5.9,7.3,6,5.2,5.3,7.2,5.8,5.8,6.7,6.7,5,5.4,6.5,6,6.2,5.2,7.4,28.6
,Matty Longstaff,MID,NEW,4900000,0,8,0.5,1.02040816326531E-07,1.63265306122449E-06,0,3054,0,5,0,0,0,0,0,1.6,46,-1,0,8,1,0.2,0,1.2,0,0,1,0,0,0,1169,0,-1,0,0,299,6,0,0,42,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.9
Neal,Maupay,FWD,BHA,6100000,1,60,3.8,6.22950819672131E-07,9.83606557377049E-06,0,704221,0,23,0,0,0,6,0,9.8,4436,-4,0,60,4,0.5,1,3,7,0,2,0,1,2.2,689688,0,-1,0,1,1138,5689,0,0,195,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,3.3,4.2,4.3,3.2,3.9,3.7,2.9,5.1,4.9,3.4,3.4,4.2,4.4,3.3,3.7,4.8,3.5,3.7,3.2,3.4,4.4,98.5
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,370,0,-1,0,0,0,0,0,0,0,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,-1,0,0,0,33,0,0,0,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,0,38,2.5,4.80769230769231E-07,7.30769230769231E-06,0,15540,3,19,0,0,0,0,0,7.3,112,-3,0,38,3,0.5,0,2.7,3,0,3,0,2,0.1,6746,0,-1,0,0,1195,56,0,0,187,Arsenal,Man City,West Ham,Wolverhampton,Newcastle,1.9,1.2,1.9,2.2,1.9,1.8,2.6,1.9,2.3,1.4,2.5,1.4,1.8,2.1,1.5,1.8,1.6,2.6,1.4,1.8,1.2,44.2
Oliver,McBurnie,FWD,SHU,5600000,0,28,2.2,3.92857142857143E-07,5E-06,0,54551,1,17,0,0,0,1,0,5,103,-4,0,28,4,0,0,0.2,2,0,0,0,1,0.2,16326,0,-1,0,0,821,16,0,0,62,Newcastle,Tottenham,Man Utd,Man City,West Brom,0,0,0,1.2,2.1,1.5,1.5,1.8,2,1.6,2.1,1.3,1.7,1.4,1.5,1.9,1.6,2.5,1.8,2.1,1.6,60
