FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Leif,Davis,DEF,LEE,3800000,0,2,0.0625,1.64473684210526E-08,5.26315789473684E-07,0,137672,0,0,0,0,0,0,0,0.5,236,-2,0,2,2,0,0,0,0,0,0,0,0,1.1,99700,0,-1,0,0,31,406,0,0,5,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0.3
Craig,Dawson,DEF,WHU,4500000,0,63,3.7,8.22222222222222E-07,1.4E-05,0,111188,1,21,0,0,0,3,0,14,759,0,0,63,0,-0.1,0,-0.5,3,0,6,0,0,0.9,179142,2,-1,0,2,1475,299,0,1,265,Chelsea,Burnley,Everton,Brighton,West Brom,4,3.2,3.3,3.7,3.9,4.1,55.5
Kevin,De Bruyne,MID,MCI,11900000,0,128,5.3,4.45378151260504E-07,1.07563025210084E-05,0,6191545,1,17,0,0,0,5,0,10.8,6634,4,0,128,-4,0.1,1,1,17,0,11,0,11,14.4,5323677,0,-1,0,3,1905,11061,0,0,511,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,5.2,5.6,5.8,6.1,5.6,265.5
David,de Gea,GLK,MUN,5300000,0,87,3.6,6.79245283018868E-07,1.64150943396226E-05,0,532353,0,29,0,54,0,0,0,16.4,1325,-2,0,87,2,0,0,0,4,0,9,0,0,3.4,409379,0,-1,0,1,2115,139,0,0,389,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,3.8,4.4,4.4,3.3,3.9,4.5,41.5
Bobby,Decordova-Reid,FWD,FUL,5300000,0,72,2.6,4.90566037735849E-07,1.35849056603774E-05,0,270179,7,22,0,0,0,5,0,13.6,502,-2,0,72,2,0.2,0,1.3,6,0,9,0,1,0.6,295336,0,-1,0,1,1942,139,0,0,287,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,1.9,2,2.4,2.2,2.6,94.5
Liam,Delap,FWD,MCI,4300000,0,1,0.0303030303030303,7.04721634954193E-09,2.32558139534884E-07,0,259111,0,4,0,0,0,0,0,0.2,446,-2,0,1,2,0,0,0,0,0,0,0,0,0.9,292376,0,-1,0,0,39,253,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0,0.2
Fabian,Delph,MID,EVE,4800000,0,6,0.193548387096774,4.03225806451613E-08,1.25E-06,0,5398,1,5,0,0,0,0,0,1.2,3,-2,0,6,2,0,0,0,0,0,0,0,0,0,2651,0,-1,0,0,235,11,0,0,38,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Leander,Dendoncker,MID,WOL,4600000,2,71,2.5,5.43478260869565E-07,1.54347826086957E-05,0,198082,3,28,0,0,0,1,0,15.4,544,-4,0,71,4,0.9,0,4.2,2,0,11,0,2,0.7,98118,1,-1,0,0,2236,599,0,0,286,Burnley,West Brom,Brighton,Tottenham,Everton,2.4,1.9,2,1.5,2.1,1.5,95.8
Alfie,Devine,MID,TOT,4400000,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,1309,0,-1,0,0,0,11,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0,0
Cheikh,Diaby,FWD,WBA,4500000,0,0,0,0,0,0,13883,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0.1,18935,0,-1,0,0,0,97,0,0,0,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0,0
Mbaye,Diagne,FWD,WBA,6000000,5,47,1.46875,2.44791666666667E-07,7.83333333333333E-06,0,74444,2,14,0,0,0,2,0,7.8,528,0,0,47,0,0.9,0,5.2,1,0,4,0,5,0.4,100564,0,-1,0,0,1042,592,0,0,108,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0.8,0.9,0.9,0.8,0.9,0.8,54.2
Amad,Diallo,MID,MUN,5400000,0,0,0,0,0,0,3069,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,3726,0,-1,0,0,0,7,0,0,0,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,0,26,0.8125,1.80555555555556E-07,5.77777777777778E-06,0,5471,2,17,0,0,0,0,0,5.8,17,0,0,26,0,0.4,0,1.7,0,0,3,0,0,0,6481,0,-1,0,0,858,36,0,0,113,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0.4,0.4,0.4,0.4,0.4,25.1
Grady,Diangana,MID,WBA,5000000,0,34,1.0625,2.125E-07,6.8E-06,0,78123,0,28,0,0,0,1,0,6.8,23,-5,0,34,5,0,0,0,0,0,1,0,0,0.2,45985,0,-1,0,0,1086,5,0,0,96,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,39.2
,Dias,DEF,MCI,6100000,0,135,4.7,7.70491803278689E-07,2.21311475409836E-05,0,1244698,3,16,0,0,0,1,0,22.1,5691,6,1,135,-6,0.4,0,2.7,12,0,16,0,1,23,2961808,1,-1,0,1,2573,25363,-1,0,610,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,5.4,5.4,5.1,5.6,4.5,86.3
Eric,Dier,DEF,TOT,4600000,0,63,2.6,5.65217391304348E-07,1.3695652173913E-05,0,748376,3,29,0,0,0,0,0,13.7,447,-4,0,63,4,0.2,0,1,2,0,6,0,0,2.3,762093,0,-1,0,0,2160,1472,0,0,383,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,2.5,2.3,3.1,2.5,2.3,67.9
Lucas,Digne,DEF,EVE,6100000,6,89,3.7,6.0655737704918E-07,1.45901639344262E-05,0,2060696,2,34,0,0,0,0,0,14.6,1703,1,0,89,-1,0.6,0,3.5,11,0,6,0,8,8.7,1975257,0,-1,0,1,2141,6459,0,1,446,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,5,3.8,4.9,3.8,4.6,5.2,111.6
Issa,Diop,DEF,WHU,4300000,2,36,1.125,2.61627906976744E-07,8.37209302325581E-06,0,108477,3,20,0,0,0,2,0,8.4,245,-2,0,36,2,0.5,0,2,1,0,2,0,0,0.6,40278,1,-1,0,1,1197,546,0,0,194,Chelsea,Burnley,Everton,Brighton,West Brom,0.6,0.6,0.6,0.6,0.6,0.6,39.1
Moussa,Djenepo,MID,SOU,5400000,0,43,1.34375,2.48842592592593E-07,7.96296296296296E-06,0,23312,5,24,0,0,0,1,0,8,9,-1,0,43,1,0.1,0,0.7,0,0,3,0,2,0.1,18653,0,-1,0,0,1128,14,0,0,123,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0.7,0.7,0.8,0.7,0.7,40.7
Matt,Doherty,DEF,TOT,5600000,0,45,1.36363636363636,2.43506493506493E-07,8.03571428571429E-06,0,1536437,2,13,0,0,0,0,0,8,443,-4,0,45,4,0,0,0,4,0,4,0,2,3.9,232133,0,-1,0,1,1141,13,0,1,197,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0.9,0.8,1.2,0.9,0.8,44.3
Abdoulaye,Doucoure,MID,EVE,5100000,0,71,2.8,5.49019607843137E-07,1.3921568627451E-05,0,280803,6,32,0,0,0,2,0,13.9,116,-4,0,71,4,0,0,0,2,0,7,0,3,0.6,150271,0,-1,0,2,2131,3,0,0,375,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,0,0,0,0,1.9,94.2
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,1027940,0,0,0,0,0,0,0,0,353,-2,0,0,2,0,0,0,0,0,0,0,0,2.9,252878,0,-1,0,0,0,0,0,0,0,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4800000,2,63,2.2,4.58333333333333E-07,1.3125E-05,0,46768,7,35,0,0,0,0,0,13.1,54,-2,0,63,2,0.3,0,1.5,0,0,11,0,2,0.2,31230,0,-1,0,0,2430,42,0,1,310,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,1.8,1.9,1.1,1.3,1.4,1.3,81.3
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,11079,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7196,0,-1,0,0,0,5,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,8828,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8787,0,-1,0,0,0,18,0,0,0,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,7,30,0.9375,1.953125E-07,6.25E-06,0,36085,0,11,0,33,0,0,0,6.2,314,-2,0,30,2,0.7,0,3.2,4,0,1,0,0,0.3,27980,0,-1,0,0,720,451,0,0,157,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0.7,0.5,0.5,0.7,0.5,0.5,24.9
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5540,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,2,18,0.5625,1.27840909090909E-07,4.09090909090909E-06,0,3896,2,12,0,0,0,0,0,4.1,35,-1,0,18,1,0.3,0,1.2,0,0,1,0,0,0,3435,0,-1,0,0,804,20,0,0,105,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0.3,0.3,0.3,0.3,0.3,0.3,20
Lewis,Dunk,DEF,BHA,4900000,2,118,3.9,7.95918367346939E-07,2.40816326530612E-05,0,879160,5,36,0,0,0,4,0,24.1,6504,-1,0,118,1,0.9,0,4.2,15,0,10,0,0,9.8,1071374,1,-1,0,3,2700,7723,0,1,563,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,4,4.1,5,5.3,5.2,5,117.3
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.25,6.57894736842105E-08,2.10526315789474E-06,0,847890,0,5,0,0,0,1,0,2.1,1123,-2,0,8,2,0,0,0,0,0,0,0,0,4.2,1051224,0,-1,0,0,180,617,0,0,35,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,12.6
,Ederson,GLK,MCI,6100000,0,137,4.3,7.04918032786885E-07,2.24590163934426E-05,0,774283,3,23,0,53,0,0,0,22.5,1889,1,0,137,-1,0.4,0,2.7,3,0,17,0,1,9.3,1012628,0,-1,0,1,2880,4852,0,0,595,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,4.7,4.7,4.5,4.9,3.9,48.4
Kyle,Edwards,MID,WBA,4700000,0,5,0.15625,3.32446808510638E-08,1.06382978723404E-06,0,3187,0,3,0,0,0,0,0,1.1,7,-3,0,5,3,0,0,0,0,0,0,0,0,0,1297,0,-1,0,0,114,2,0,0,15,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,7,43,1.7,3.61702127659574E-07,9.14893617021277E-06,0,955582,6,41,0,0,0,0,0,9.1,102,-3,0,43,3,0.6,0,2.8,4,0,2,0,1,1.6,41454,0,-1,0,0,2178,55,0,1,319,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,1.2,1,1.5,1,0.9,1.1,56.5
Anwar,El Ghazi,MID,AVL,5200000,9,82,2.64516129032258,5.08684863523573E-07,1.57692307692308E-05,0,524372,1,14,0,0,0,7,0,15.8,444,-8,0,82,8,0.6,0,3.2,11,0,4,0,0,0.8,559279,0,-1,0,2,1092,545,0,0,254,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,2.4,2.5,1.4,1.8,1.9,1.8,131.2
Ahmed,El Mohamady,DEF,AVL,4300000,1,31,1,2.32558139534884E-07,7.2093023255814E-06,0,62226,2,6,0,0,0,0,0,7.2,153,-2,0,31,2,0,0,0.2,4,0,3,0,0,0.4,50635,0,-1,0,1,698,40,0,0,160,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0.5,0.5,0.5,0.5,0.5,0.5,36.4
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20668,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Southampton,West Brom,Burnley,0,0,0,0,0,0,0
,Elneny,MID,ARS,4200000,0,33,1.03125,2.45535714285714E-07,7.85714285714286E-06,0,290672,2,18,0,0,0,0,0,7.9,436,-3,0,33,3,0.2,0,1,0,0,3,0,0,1,296564,0,-1,0,0,1178,165,0,0,187,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,24
,Emerson,DEF,CHE,4700000,0,7,0.21875,4.65425531914894E-08,1.48936170212766E-06,0,19566,0,0,0,0,0,0,0,1.5,29,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,10221,0,-1,0,0,88,25,0,0,24,West Ham,Fulham,Man City,Arsenal,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,19391,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,12150,0,-1,0,0,0,13,0,0,0,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5600000,0,94,3.6,6.42857142857143E-07,1.67857142857143E-05,0,122514,7,29,0,0,0,1,0,16.8,738,1,-1,94,-1,0.8,0,4.2,10,0,10,0,1,1.9,247932,1,-1,0,1,2293,7219,1,0,487,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,4,3.3,3.5,4.6,3.8,3.4,63.9
Eberechi,Eze,MID,CRY,5800000,0,90,3.1,5.3448275862069E-07,1.55172413793103E-05,0,245877,3,42,0,0,0,3,0,15.5,358,-2,0,90,2,0.2,0,1,10,0,5,0,4,0.7,246533,0,-1,0,2,2105,182,0,0,342,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,2.3,2.1,3.3,2.4,2.4,2.1,113.4
Lukasz,Fabianski,GLK,WHU,5000000,3,118,3.8,7.6E-07,2.36E-05,0,508597,2,41,0,93,0,0,0,23.6,969,0,0,118,0,0.4,0,2,9,0,9,0,0,3.2,573368,0,-1,1,1,2790,1480,0,0,570,Chelsea,Burnley,Everton,Brighton,West Brom,4.2,3.4,3.4,3.9,4.1,4.3,66.6
,Fabinho,MID,LIV,5400000,1,58,2.3,4.25925925925926E-07,1.07407407407407E-05,0,184713,6,26,0,0,0,0,0,10.7,277,-1,0,58,1,0.5,0,2.8,2,0,8,0,2,0.8,114042,0,-1,0,0,2116,172,0,0,360,Newcastle,Man Utd,Southampton,West Brom,Burnley,1.5,1.4,1.6,2,2.2,1.5,49.8
,Fabio Silva,FWD,WOL,5200000,1,50,1.9,3.65384615384615E-07,9.61538461538462E-06,0,291809,2,22,0,0,0,3,0,9.6,1381,-3,0,50,3,0.6,0,3,3,0,0,0,1,1,265035,0,-1,0,0,911,308,0,0,135,Burnley,West Brom,Brighton,Tottenham,Everton,1.4,1.2,1.4,1.2,1.4,1.3,77.2
,Fabri,GLK,FUL,3900000,0,0,0,0,0,0,126116,0,0,0,0,0,0,0,0,417,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,154262,0,-1,0,0,0,268,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35385,0,0,0,0,0,0,0,0.3,2,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Chelsea,Burnley,Everton,Brighton,West Brom,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3800000,0,0,0,0,0,0,142435,0,0,0,0,0,0,0,0,163,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,66202,0,-1,0,0,0,168,0,0,0,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,3,221,6.7,5.77586206896552E-07,1.9051724137931E-05,0,2955985,5,30,0,0,0,16,0,19.1,38339,11,0,221,-11,0.3,1,3,32,0,13,0,13,56.6,5966843,0,-1,0,8,2824,3068,0,0,792,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,8.4,6.3,7.8,7.1,8.2,8,360.5
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,8417,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3097,0,-1,0,0,0,0,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,1,38,2,4.25531914893617E-07,8.08510638297872E-06,0,176480,3,30,0,0,0,0,0,8.1,121,-3,0,38,3,0.2,0,1,4,0,3,0,0,0.5,101338,1,-1,0,0,1651,77,0,0,297,Liverpool,Arsenal,Leicester,Man City,Sheffield United,2.2,1.7,1.4,2.2,1.7,1.8,52.7
,Fernandinho,DEF,MCI,5400000,0,45,1.36363636363636,2.52525252525253E-07,8.33333333333333E-06,0,117004,5,8,0,0,0,0,0,8.3,117,-1,0,45,1,0.4,0,2,5,0,5,0,0,0.7,66851,0,-1,0,1,992,342,0,0,214,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0.8,0.8,0.7,0.8,0.7,42.6
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,-1,0,0,0,7,0,0,0,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,2475,0,2,0,0,0,0,0,0.6,0,-2,0,3,2,0,0,0,0,0,0,0,0,0,928,0,-1,0,0,61,0,0,0,16,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0,2
Ryan,Finnigan,MID,SOU,4500000,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-1,0,0,0,11,0,0,0,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0,0,0,0,0,0
Roberto,Firmino,FWD,LIV,9000000,2,109,3.5,3.88888888888889E-07,1.21111111111111E-05,0,1170329,2,36,0,0,0,6,0,12.1,2875,-5,0,109,5,0.2,0,1.8,10,0,8,0,6,3.2,1041655,0,-1,0,1,2476,835,0,0,466,Newcastle,Man Utd,Southampton,West Brom,Burnley,3.9,3.6,3.8,3.8,3.7,4.1,232.8
John,Fleck,MID,SHU,5600000,3,59,2.3,4.10714285714286E-07,1.05357142857143E-05,0,46307,3,40,0,0,0,0,0,10.5,79,-4,0,59,4,0.4,0,2.2,1,0,3,0,3,0.1,16585,0,-1,0,0,2123,44,0,0,295,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,1.8,1.3,1.8,1.8,1.4,2.1,87.4
Shane,Flynn,MID,LEI,4500000,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,-1,0,0,0,2,0,0,0,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0
Phil,Foden,MID,MCI,6000000,0,118,3.57575757575758,5.95959595959596E-07,1.96666666666667E-05,0,2402293,0,12,0,0,0,7,0,19.7,1601,-5,0,118,5,0.6,0,3.7,14,0,6,0,8,7.4,2611381,0,-1,0,4,1442,22984,0,0,416,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,2.8,3.1,3.2,3.4,3.1,167.1
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,10067,0,0,0,0,0,0,0,0,86,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4528,0,-1,0,0,0,13,0,0,0,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,0,65,3,6E-07,1.3E-05,0,128442,6,22,0,0,0,0,0,13,327,0,0,65,0,0.4,0,1.8,5,0,7,0,1,1.1,201831,0,-1,0,1,1835,2148,0,0,391,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,3.1,2.5,2.6,3.5,2.9,2.6,57.7
Pablo,Fornals,MID,WHU,5800000,2,98,3.5,6.03448275862069E-07,1.68965517241379E-05,0,273764,3,29,0,0,0,3,0,16.9,157,-7,0,98,7,0.6,0,3.2,7,0,8,0,6,0.5,281282,0,-1,0,0,2123,135,0,0,309,Chelsea,Burnley,Everton,Brighton,West Brom,3.2,3.6,3.1,3.1,3.3,3.7,102.6
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,2256,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,757,0,-1,0,0,0,6,0,0,0,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,20,0.625,1.5625E-07,5E-06,0,387176,0,8,0,13,0,0,0,5,1564,0,0,20,0,0.3,0,1.3,0,0,2,0,0,7.2,863075,0,-1,0,0,540,1265,0,0,102,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0.3,0.3,0.3,0.3,0.3,11.2
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,10517,1,2,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9814,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1531,0,-1,0,0,0,0,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,0,39,1.21875,2.17633928571429E-07,6.96428571428571E-06,0,86899,0,18,0,0,0,0,0,7,66,-4,0,39,4,0,0,0,0,0,4,0,4,0.2,25349,0,-1,0,0,922,6,0,1,154,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0,0,0,0,0,0.7,70.1
,Fred,MID,MUN,5300000,3,63,2.3,4.33962264150943E-07,1.18867924528302E-05,0,31385,5,20,0,0,0,1,0,11.9,120,-2,0,63,2,0.6,0,3.2,1,0,12,0,0,0.2,28454,0,-1,0,0,2147,109,0,0,360,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,1.7,1.2,1.5,1.3,1.6,1.6,99.3
Ryan,Fredericks,DEF,WHU,4200000,2,27,0.84375,2.00892857142857E-07,6.42857142857143E-06,0,57214,2,9,0,0,0,1,0,6.4,24,-3,0,27,3,0.2,0,0.8,0,0,1,0,1,0.2,23361,0,-1,0,0,533,110,0,0,124,Chelsea,Burnley,Everton,Brighton,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,41.5
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,0.75,1.66666666666667E-07,5.33333333333333E-06,0,44172,4,9,0,0,0,0,0,5.3,42,0,0,24,0,0,0,0,2,0,3,0,0,0.2,45082,0,-1,0,0,701,17,0,0,112,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,19.2
Darnell,Furlong,DEF,WBA,4500000,1,74,2.5,5.55555555555556E-07,1.64444444444444E-05,0,60655,4,51,0,0,0,1,0,16.4,152,0,0,74,0,0.7,0,3,2,0,6,0,3,0.2,65964,1,-1,0,0,2481,179,0,0,363,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,2.4,3,2.6,2.7,3,2,85.7
,Gabriel,DEF,ARS,4900000,0,55,3.1,6.3265306122449E-07,1.12244897959184E-05,0,1192334,2,22,0,0,0,2,0,11.2,915,-1,0,55,1,0.1,0,0.5,6,0,3,0,0,4.5,1044761,0,-1,0,1,1546,200,0,1,285,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,2.2,2.9,3.1,3.1,3.1,2.8,60.6
Conor,Gallagher,MID,WBA,5500000,1,63,2.5,4.54545454545455E-07,1.14545454545455E-05,0,21610,9,36,0,0,0,2,0,11.5,39,0,0,63,0,0.1,0,0.5,3,0,5,0,2,0.1,22799,0,-1,0,0,2080,32,0,0,281,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,1.6,2.1,1.8,1.4,1.9,1.8,84.6
Eric,Garcia,DEF,MCI,4700000,0,4,0.121212121212121,2.57898130238556E-08,8.51063829787234E-07,0,26154,0,6,0,0,0,0,0,0.9,24,-3,0,4,3,0,0,0,0,0,0,0,0,0.2,12048,0,-1,0,0,215,21,0,0,39,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0.1,0.1,0.1,0.1,0.1,6.3
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6994,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,2403,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,4,27,0.84375,1.43008474576271E-07,4.57627118644068E-06,0,11355,0,9,0,0,0,1,0,4.6,69,-1,0,27,1,0.3,0,1.8,3,0,0,0,1,0.1,11111,0,-1,0,0,423,63,0,0,73,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0.4,0.4,0.4,0.4,0.5,0.4,40.6
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,20945,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4988,0,-1,0,0,0,0,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0,0
