FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tariq,Lamptey,DEF,BHA,4700000,0,35,1.94444444444444,4.1371158392435E-07,7.4468085106383E-06,0,1184733,2,15,0,0,0,1,0,7.4,25071,2,0,35,-2,0,0,0,2,0,2,0,3,3.8,1219450,0,-1,0,0,887,252,0,1,156,Leeds United F.C.,Fulham,Tottenham,Liverpool,Burnley,0,0,0,0,0,1.5,1.8,1.7,1.1,1,1.1,1.9,1,1.1,1.3,1.1,1.8,1.6,2.4,2,46.7
Daniel,Langley,GLK,NEW,4000000,0,0,0,0,0,0,3639,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8207,0,-1,0,0,0,276,0,0,0,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,18782,0,0,0,0,0,0,0,0,157,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,29,0,0,0,Man City,Newcastle,Burnley,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,3,19,1.11764705882353,1.74632352941176E-07,2.96875E-06,0,12960,1,3,0,0,0,1,0,3,340,-1,0,19,1,0.3,0,1.8,0,0,0,0,1,0.1,12151,0,-1,0,0,310,277,0,0,68,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,1.2,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,23.6
Aymeric,Laporte,DEF,MCI,6000000,0,12,0.75,1.25E-07,2E-06,0,351586,1,4,0,0,0,0,0,2,5379,0,0,12,0,0,0,0,2,0,1,0,0,2.1,140957,0,-1,0,0,360,161,0,0,62,Crystal Palace,Aston Villa,West Brom,Sheffield United,Burnley,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,9.7
Jamaal,Lascelles,DEF,NEW,4200000,1,15,0.882352941176471,2.10084033613445E-07,3.57142857142857E-06,0,273719,1,16,0,0,0,0,0,3.6,1458,-3,0,15,3,0,0,0.2,0,0,1,0,0,0.9,86108,0,-1,0,0,762,1310,0,0,107,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,1,0.4,0.4,0.5,0.4,0.4,0.5,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,18.2
Maxime,Le Marchand,DEF,FUL,4200000,0,1,0.0625,1.48809523809524E-08,2.38095238095238E-07,0,12253,2,1,0,0,0,0,0,0.2,100,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,3224,0,-1,0,0,122,24,0,0,12,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2655,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,6,0,0,0,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3923,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,20,0,0,0,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,1,14,0.875,1.94444444444444E-07,3.11111111111111E-06,0,75981,1,9,0,0,0,0,0,3.1,594,0,0,14,0,0,0,0.2,0,0,0,0,0,0.3,12694,0,-1,0,0,463,41,0,0,72,Chelsea,Man Utd,Brighton,West Brom,Leicester,0.8,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,16.7
Bernd,Leno,GLK,ARS,5000000,6,79,4.2,8.4E-07,1.58E-05,0,689941,0,19,0,44,0,0,0,15.8,16800,0,0,79,0,1.3,0,6.6,6,0,7,0,0,9.2,738658,0,-1,1,2,1710,24815,0,0,367,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,3.5,3.9,4.4,5.7,6,3.4,5.5,5.4,4.8,3.5,5.6,5.5,4.7,5,3.3,4.3,4.7,4.2,5.4,3.9,38.4
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,-1,0,0,0,268,0,0,0,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,1,24,1.6,3.80952380952381E-07,5.71428571428571E-06,0,404887,4,23,0,0,0,0,0,5.7,6808,-3,1,24,3,0.1,0,0.5,1,0,2,0,0,1.5,371981,0,-1,0,0,1107,1432,-1,0,151,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,2.8,0.8,1,1.4,0.9,0.8,1.4,1.5,1.2,1.1,1,0.8,1,1.2,1.2,1.1,1.2,1.9,1,1.2,32.8
Victor,Lindelof,DEF,MUN,4800000,6,49,3.5,7.29166666666667E-07,1.02083333333333E-05,0,198937,0,16,0,0,0,1,0,10.2,4082,-2,0,49,2,0.3,0,1.3,1,0,4,0,1,1.2,142662,0,-1,0,0,1235,2616,0,0,250,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,0,3.3,4.7,2.9,2.5,4.3,2.6,3.1,4.7,3.6,4.1,3,3.6,3.1,3.5,4.3,4.7,2.7,3.9,4.4,38.2
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,16124,0,0,0,0,0,0,0,0,217,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5996,0,-1,0,0,0,156,0,0,0,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4700000,4,16,0.941176470588235,2.00250312891114E-07,3.40425531914894E-06,0,14101,2,25,0,0,0,0,0,3.4,66,-3,0,16,3,0.2,0,0.8,0,0,1,0,0,0.1,4927,1,-1,0,0,940,86,0,1,70,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,1,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,19.4
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,3667,1,3,0,0,0,0,0,0,54,-1,0,0,1,0,0,0,0,0,0,0,0,0,3557,0,-1,0,0,81,155,0,0,11,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5600000,3,79,4.4,7.85714285714286E-07,1.41071428571429E-05,0,472644,0,17,0,60,0,0,0,14.1,22888,1,0,79,-1,0.7,0,4,9,0,6,0,0,7.4,583315,0,-1,0,0,1620,5038,0,0,352,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,4.8,6,5,4.1,5.2,5.8,5.8,4.6,5.8,6.2,4.3,4.5,4.9,5,0,4.8,4.8,5.9,5,5.6,43
Giovani,Lo Celso,MID,TOT,6900000,0,20,1.17647058823529,1.70502983802217E-07,2.89855072463768E-06,0,45101,3,4,0,0,0,1,0,2.9,293,-1,0,20,1,0,0,0,0,0,2,0,1,0.4,13309,0,-1,0,0,433,18,0,0,71,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0,0.9,0.6,0.6,0.6,0.6,32.7
Ruben,Loftus-Cheek,MID,FUL,5900000,2,32,2,3.38983050847458E-07,5.42372881355932E-06,0,24341,1,9,0,0,0,1,0,5.4,363,-1,0,32,1,0.3,0,1.8,0,0,5,0,0,0.2,18708,0,-1,0,0,842,593,0,0,92,Chelsea,Man Utd,Brighton,West Brom,Leicester,2.3,1.3,1.4,1,1.2,1.4,2.2,1,1,1,1.2,1.1,1.5,1.3,0,1.1,1.7,1.1,1,1.5,40.3
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,-1,0,0,0,497,0,0,0,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,11,0.6875,1.59883720930233E-07,2.55813953488372E-06,0,18673,2,12,0,0,0,0,0,2.6,248,-2,0,11,2,0,0,0,1,0,1,0,0,0.2,11404,0,-1,0,0,540,113,0,0,76,West Ham,Liverpool,Aston Villa,Chelsea,Man City,0.6,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,12.2
Shane,Long,FWD,SOU,5100000,1,12,0.705882352941177,1.3840830449827E-07,2.35294117647059E-06,0,116159,0,6,0,0,0,0,0,2.4,2026,-4,0,12,4,0.2,0,1,0,0,1,0,0,0.6,54126,0,-1,0,0,201,2382,0,0,21,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,3.4
Nigel,Lonwijk,DEF,WOL,4000000,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,147,0,0,0,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,FUL,5000000,8,55,3.7,7.4E-07,1.1E-05,0,139223,3,15,0,0,0,3,0,11,7956,0,0,55,0,0.8,1,3.8,5,0,3,0,3,1.4,235866,0,-1,0,0,1210,12203,0,0,172,Chelsea,Man Utd,Brighton,West Brom,Leicester,6,3.5,3.7,2.6,3.2,3.7,5.2,2.6,2.1,2.9,3.4,3,3.9,3.4,0,3,4.2,3,2.8,4,111.7
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,8635,0,0,0,0,0,0,0,0,99,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3086,0,-1,0,0,0,33,0,0,0,Leicester,Newcastle,Leeds United F.C.,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4300000,0,7,0.388888888888889,9.04392764857881E-08,1.62790697674419E-06,0,5481,1,8,0,0,0,0,0,1.6,64,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,2366,0,-1,0,0,413,16,0,0,29,Tottenham,Man Utd,Man City,West Brom,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.4
Matthew,Lowton,DEF,BUR,4400000,8,49,3.5,7.95454545454545E-07,1.11363636363636E-05,0,68300,2,14,0,0,0,0,0,11.1,9077,-1,0,49,1,0.8,0,3.4,2,0,6,0,0,1.6,177907,0,-1,0,0,1260,6879,0,0,223,West Ham,Liverpool,Aston Villa,Chelsea,Man City,8,3.8,2.9,4.9,3.3,3.9,4,3.3,3.8,3.4,3,2.7,3,4.3,4.2,4,3.9,2.9,4.6,3.3,31.7
,Lucas Moura,MID,TOT,6700000,1,24,1.41176470588235,2.10711150131694E-07,3.58208955223881E-06,0,183255,0,7,0,0,0,1,0,3.6,895,-3,0,24,3,0.1,0,0.5,1,0,1,0,0,1.1,80818,0,-1,0,0,459,278,0,0,60,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,1.2,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.7,0.9,0.7,0.9,0,1.2,0.8,0.7,0.7,0.7,25.6
John,Lundstram,MID,SHU,4900000,1,20,1.4,2.85714285714286E-07,4.08163265306122E-06,0,732032,4,17,0,0,0,0,0,4.1,1251,-6,0,20,6,0.2,1,0.8,0,0,2,0,1,1.5,41698,0,-1,0,0,945,143,0,1,102,Tottenham,Man Utd,Man City,West Brom,Chelsea,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.8,0.9,54.7
Alexis,Mac Allister,MID,BHA,5300000,6,22,1.22222222222222,2.30607966457023E-07,4.15094339622642E-06,0,5694,0,3,0,0,0,1,0,4.2,76,-2,0,22,2,0.4,0,2,3,0,1,0,1,0,2942,0,-1,0,0,278,196,0,0,67,Leeds United F.C.,Fulham,Tottenham,Liverpool,Burnley,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,16.6
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,106228,0,0,0,0,0,0,0,0,4991,0,0,0,0,0,0,0,0,0,0,0,0,1.5,171821,0,-1,0,0,0,38,0,0,0,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7100000,17,82,4.8,6.76056338028169E-07,1.15492957746479E-05,0,683972,3,13,0,0,0,6,0,11.5,16579,1,0,82,-1,0.9,0,6.2,7,0,7,0,4,8.7,1180308,0,-1,0,2,1111,273916,0,0,271,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,8.9,6.2,4.1,5.5,5.4,3.6,5.2,3.6,5.9,5.9,6.3,3.4,5.3,4.8,4.1,5.2,4.8,5,5.3,3.5,112.8
Harry,Maguire,DEF,MUN,5400000,9,61,3.2,5.92592592592593E-07,1.12962962962963E-05,0,340108,4,25,0,0,0,1,0,11.3,7427,-1,0,61,1,0.7,0,4,3,0,6,0,1,4.5,367328,0,-1,0,1,1710,22458,0,0,344,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,7.4,2.9,4.2,2.5,2.2,3.8,2.3,2.7,4.3,3.2,3.6,2.6,3.1,2.7,3.1,3.8,4.2,2.3,3.4,3.9,69.5
Riyad,Mahrez,MID,MCI,8100000,1,58,3.625,4.47530864197531E-07,7.16049382716049E-06,0,1446017,0,10,0,0,0,4,0,7.2,24226,-4,0,58,4,0.1,0,1,6,0,6,0,1,3.3,1492074,0,-1,0,2,852,7902,0,0,199,Crystal Palace,Aston Villa,West Brom,Sheffield United,Burnley,6,3.4,5.2,3.6,1.9,2.9,3.2,3.2,2.5,2.9,3.9,3,3.4,2.7,0,2.4,3.5,3.4,3.2,3.4,104.1
Ainsley,Maitland-Niles,DEF,ARS,4600000,0,26,1.44444444444444,3.14009661835749E-07,5.65217391304348E-06,0,150300,0,6,0,0,0,0,0,5.7,1512,-4,0,26,4,0.3,0,1.6,1,0,2,0,1,0.8,57643,0,-1,0,0,485,439,0,0,110,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,0.7,0.7,0.8,1.2,1.3,0.7,1.5,1.1,0.9,0.7,1.2,1.1,0.9,1,0.7,0.8,0.9,0.7,1.1,0.7,14.3
Anthony,Mancini,MID,BUR,4500000,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,-1,0,0,0,43,0,0,0,West Ham,Liverpool,Aston Villa,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11800000,5,88,4.9,4.15254237288136E-07,7.45762711864407E-06,0,1803213,2,15,0,0,0,6,0,7.5,26765,-2,1,88,2,0.3,0,3.8,6,0,5,0,5,7.2,1358967,0,-1,0,1,1509,17530,-1,0,256,Man Utd,Burnley,Tottenham,West Ham,Brighton,10.7,4.3,4.4,5.8,4.7,4.6,5.5,5.8,6,4.4,5.6,4.9,4.3,4.9,6.2,4,6,5.2,5.4,5.5,172
Javier,Manquillo,DEF,NEW,4200000,0,16,0.941176470588235,2.24089635854342E-07,3.80952380952381E-06,0,34387,1,7,0,0,0,0,0,3.8,367,-3,1,16,3,0,0,0,0,0,2,0,0,0.2,19713,0,-1,0,0,459,56,-1,0,76,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,1.2,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,12.8
Fernando,Marcal,DEF,WOL,4800000,0,16,0.888888888888889,1.85185185185185E-07,3.33333333333333E-06,0,42653,2,9,0,0,0,0,0,3.3,291,-2,0,16,2,0,0,0.2,0,0,1,0,0,0.1,27510,0,-1,0,0,568,6,0,0,97,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,0,0,0,0,0,0.4,0.4,0.4,0.5,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.7
Solomon,March,MID,BHA,5000000,3,60,3.3,6.6E-07,1.2E-05,0,209828,0,25,0,0,0,2,0,12,7832,0,0,60,0,0.5,0,2.4,6,0,4,0,2,1.3,286980,0,-1,0,1,1424,6431,0,0,243,Leeds United F.C.,Fulham,Tottenham,Liverpool,Burnley,3.1,3,2.2,1.8,3.5,1.9,2.7,3.3,1.9,2.7,3.2,2.5,2.7,2.7,4.1,2.6,2.8,2.5,2.2,3.1,90.7
Pablo,Mari,DEF,ARS,4400000,0,14,0.777777777777778,1.76767676767677E-07,3.18181818181818E-06,0,18550,1,1,0,0,0,0,0,3.2,3424,-1,0,14,1,0.6,0,2.8,1,0,2,0,0,0.2,31083,0,-1,0,0,270,178,0,0,63,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,0,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.4
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,0,-1,0,0,0,85,0,0,0,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8800000,4,49,3.3,3.75E-07,5.56818181818182E-06,0,1371952,0,19,0,0,0,2,0,5.6,29680,-2,0,49,2,0.3,0,2.5,2,0,3,0,5,5.6,949062,0,-1,0,1,1057,19570,0,1,162,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,6.7,3.8,3.4,2.8,2.6,3.9,3.4,2.9,2.4,2.3,3.9,3.1,3.3,2.6,3.5,3.2,3.3,2.3,3.3,3.1,85.9
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,289248,0,0,0,0,0,0,0,0,8457,0,0,0,0,0,0,0,0,0,0,0,0,6.7,240055,0,-1,0,0,0,2003,0,0,0,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,1,8,0.444444444444444,9.0702947845805E-08,1.63265306122449E-06,0,63381,0,0,0,0,0,0,0,1.6,4598,-1,0,8,1,0.3,0,1.4,0,0,2,0,0,0.3,82556,0,-1,0,0,162,529,0,0,10,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.6
Emiliano,Martinez,GLK,AVL,5100000,3,86,5.4,1.05882352941176E-06,1.68627450980392E-05,0,1017759,0,18,0,59,0,0,0,16.9,24241,6,0,86,-6,0.7,0,3.8,10,0,8,0,0,32,2814484,0,-1,1,1,1440,61717,0,0,376,Man City,Newcastle,Burnley,Southampton,West Ham,12.4,6.8,5.8,6.6,6.2,6.9,5.2,6.6,7,6.2,6.7,6.9,7.2,7.1,6.6,6.9,6.3,7.3,6.8,5.3,45.6
Arthur,Masuaku,DEF,WHU,4400000,0,37,2.17647058823529,4.94652406417112E-07,8.40909090909091E-06,0,223205,1,12,0,0,0,0,0,8.4,1776,-1,0,37,1,0,0,0,4,0,4,0,1,0.5,220717,0,-1,0,1,850,32,0,0,179,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,0,0,0,0,1.7,1.3,2.6,1.3,2.2,1.8,2.1,1.3,1.4,1.4,1.6,1.3,1.7,2,1.5,37.5
Juan,Mata,MID,MUN,5800000,0,19,1.11764705882353,1.92697768762677E-07,3.27586206896552E-06,0,15652,0,3,0,0,0,0,0,3.3,231,-2,0,19,2,0,0,0,0,0,1,0,3,0.1,10602,0,-1,0,0,334,49,0,0,76,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,1.2,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,25.5
Jean-Philippe,Mateta,FWD,CRY,6000000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,-1,0,0,0,837,0,0,0,Man City,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemanja,Matic,MID,MUN,4800000,1,21,1.23529411764706,2.57352941176471E-07,4.375E-06,0,25801,2,11,0,0,0,0,0,4.4,458,-2,0,21,2,0.3,0,1.2,0,0,3,0,1,0.2,15186,0,-1,0,0,640,138,0,0,121,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,1.2,0.9,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,23.6
Joel,Matip,DEF,LIV,5400000,1,41,4.6,8.51851851851852E-07,7.59259259259259E-06,0,274315,2,5,0,0,0,1,0,7.6,4015,-1,0,41,1,0.3,0,1.6,5,0,3,0,2,0.6,266707,0,-1,0,1,645,1222,0,0,179,Man Utd,Burnley,Tottenham,West Ham,Brighton,11.4,4.5,5.5,5.4,6.8,5.3,4.8,4.4,6.5,5.4,5.1,6,6,4.4,4.9,5.7,5.3,5.4,4.6,6.7,29.8
,Matty Longstaff,MID,NEW,4900000,2,10,0.588235294117647,1.20048019207683E-07,2.04081632653061E-06,0,3239,0,8,0,0,0,0,0,2,76,-1,0,10,1,0.3,0,1.5,0,0,1,0,0,0,1263,0,-1,0,0,376,47,0,0,47,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7
Neal,Maupay,FWD,BHA,6100000,9,69,4.1,6.72131147540984E-07,1.13114754098361E-05,0,727219,0,23,0,0,0,7,0,11.3,10328,-4,0,69,4,0.8,1,5,10,0,3,0,1,2.9,764392,0,-1,0,1,1218,62513,0,0,227,Leeds United F.C.,Fulham,Tottenham,Liverpool,Burnley,4.5,4.9,3.7,4.1,4,3.4,5.5,5.1,3.5,3.7,4.9,4.7,4,3.8,5.1,4,4.1,3.5,3.7,4.5,107
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1642,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,3,0,0,0,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,-1,0,0,0,69,0,0,0,Crystal Palace,Aston Villa,West Brom,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,2,43,2.5,4.80769230769231E-07,8.26923076923077E-06,0,16224,3,23,0,0,0,0,0,8.3,309,-3,0,43,3,0.7,0,3.4,3,0,4,0,2,0.1,7427,0,-1,0,0,1375,418,0,0,215,Man City,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,1.2,1.8,2.2,1.9,1.7,2.4,1.8,2.2,1.5,2.2,1.3,1.9,2,1.5,1.6,1.6,2.5,1.4,1.7,1.2,50.5
Oliver,McBurnie,FWD,SHU,5600000,0,28,2.2,3.92857142857143E-07,5E-06,0,55012,1,17,0,0,0,1,0,5,253,-4,0,28,4,0,0,0.2,2,0,0,0,1,0.2,16416,0,-1,0,0,821,32,0,0,62,Tottenham,Man Utd,Man City,West Brom,Chelsea,0,0,1.1,2.1,1.5,1.3,1.7,2,1.7,1.8,1.3,1.6,1.4,1.4,1.9,1.5,2.4,1.8,1.9,1.6,60
Alex,McCarthy,GLK,SOU,4700000,1,72,4.2,8.93617021276596E-07,1.53191489361702E-05,0,1278441,1,21,0,49,0,0,0,15.3,32268,2,0,72,-2,0.9,0,4,7,0,7,0,0,19.4,1184932,0,-1,0,1,1530,29938,0,0,332,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,4.7,5.3,5.2,5.2,3.6,6.1,4.3,4.1,4,4.6,4,4.8,4.9,5.9,0,4.3,4.7,5.7,4.2,4.9,40.7
James,McCarthy,MID,CRY,4300000,2,12,0.666666666666667,1.55038759689922E-07,2.7906976744186E-06,0,232523,1,9,0,0,0,0,0,2.8,3273,-2,0,12,2,0.1,0,0.6,0,0,1,0,0,1.1,134325,0,-1,0,0,420,4640,0,0,58,Man City,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.2
