FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tariq,Lamptey,DEF,BHA,4800000,-1,28,3.1,6.45833333333333E-07,5.83333333333333E-06,0,400890,2,13,0,0,0,1,0,5.8,56729,3,0,28,-3,0.8,0,3.8,2,0,1,0,3,12.3,1075806,0,-1,0,0,720,3526,0,1,122,Aston Villa,Liverpool,Southampton,Leicester,Fulham,0,0,2.4,3.8,3.1,2.5,3.2,2.8,3.5,4.4,3.2,3,1.6,3.7,3.9,2.1,3.7,3.3,1.9,1.9,2.1,4.6,1.9,2.6,3.2,1.8,3.3,3,3.8,3.9,43.2
Henri,Lansbury,MID,AVL,4400000,0,0,0,0,0,0,14829,0,0,0,0,0,0,0,0,143,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4440,0,-1,0,0,0,8,0,0,0,Brighton,West Ham,Newcastle,Wolverhampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,1,8,1,1.5625E-07,1.25E-06,0,7172,1,0,0,0,0,1,0,1.2,223,-1,0,8,1,0.2,0,1,0,0,0,0,0,0.1,7426,0,-1,0,0,47,137,0,0,26,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,6.7
Aymeric,Laporte,DEF,MCI,6000000,1,12,3,5E-07,2E-06,0,233047,1,4,0,0,0,0,0,2,1861,0,0,12,0,0.6,0,3.3,2,0,1,0,0,2.8,83139,0,-1,0,0,360,4841,0,0,62,Tottenham,Burnley,Fulham,Man Utd,West Brom,3.2,2.2,2.9,4.5,3,1.8,2.1,2,2.4,2.1,3.6,3.1,2.4,3.7,3.5,1.5,3.7,3,3.3,2.9,3.4,3.6,1.8,3.7,2.4,2.9,1.8,2.6,2.8,1.9,9.7
Jamaal,Lascelles,DEF,NEW,4400000,1,14,1.8,4.09090909090909E-07,3.18181818181818E-06,0,196116,1,13,0,0,0,0,0,3.2,2925,-1,0,14,1,0.3,0,1.5,0,0,1,0,0,1.8,74039,0,-1,0,0,672,80,0,0,102,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0,1.3,1.8,1.3,1.4,1.3,2.1,1.7,0.9,1.3,1.8,0.9,0.9,1.7,1,1,2.7,1.6,1.4,0.9,1.2,0.9,1.8,1.3,1.6,1.2,1.7,1.8,1,1.3,15.5
Maxime,Le Marchand,DEF,FUL,4300000,0,1,0.125,2.90697674418605E-08,2.32558139534884E-07,0,9323,2,1,0,0,0,0,0,0.2,57,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,1499,0,-1,0,0,122,13,0,0,12,Everton,Leicester,Man City,Liverpool,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2415,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,261,0,-1,0,0,0,2,0,0,0,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3127,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,0,-1,0,0,0,15,0,0,0,Man Utd,Sheffield United,Crystal Palace,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,2,7,0.875,1.94444444444444E-07,1.55555555555556E-06,0,64554,0,6,0,0,0,0,0,1.6,365,0,0,7,0,0.2,0,1,0,0,0,0,0,0.4,9530,0,-1,0,0,220,85,0,0,33,Everton,Leicester,Man City,Liverpool,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.4
Bernd,Leno,GLK,ARS,5000000,10,38,4.2,8.4E-07,7.6E-06,0,361481,0,10,0,25,0,0,0,7.6,4869,0,0,38,0,1,0,5.2,5,0,3,0,0,8.9,381351,0,-1,0,2,810,3512,0,0,179,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,5.1,5.1,5.5,3.4,3.7,3.7,2.9,4.8,5.3,5.3,3.2,3.3,4.3,5.3,6.1,2.8,4.9,5.9,6,2.5,5.1,5.3,5.1,4.4,2.9,4.6,4.5,4.3,5,3.3,20.3
Jamal,Lewis,DEF,NEW,4300000,1,14,1.6,3.72093023255814E-07,3.25581395348837E-06,0,215355,3,14,0,0,0,0,0,3.3,2541,-2,0,14,2,0.3,0,1.5,1,0,1,0,0,2.1,227229,0,-1,0,0,741,2406,0,0,105,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0.8,1.1,1.5,1.1,1.1,1.1,1.8,1.4,0.8,1.1,1.5,0.8,0.8,1.4,0.8,0.8,2.4,1.3,1.2,0.8,1,0.8,1.5,1.1,1.4,1,1.4,1.5,0.9,1.1,23.8
Victor,Lindelof,DEF,MUN,4900000,7,21,3,6.12244897959184E-07,4.28571428571429E-06,0,94648,0,8,0,0,0,0,0,4.3,1016,-1,0,21,1,0.8,0,3.7,1,0,2,0,0,1.2,43513,0,-1,0,0,630,2250,0,0,126,West Brom,Southampton,West Ham,Man City,Sheffield United,2.1,2.2,3.4,2.9,3.5,1.5,4,2.5,1.5,3.3,3.9,1.7,4.1,1.6,1.5,3.5,1.5,2.9,4.5,2.1,3.4,1.5,3.7,1.5,3.5,2.7,4.2,1.5,2.1,3.6,15.6
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,13802,0,0,0,0,0,0,0,0,128,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3972,0,-1,0,0,0,19,0,0,0,West Brom,Southampton,West Ham,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4800000,0,12,1.5,3.125E-07,2.5E-06,0,10813,2,17,0,0,0,0,0,2.5,208,-2,0,12,2,0.2,0,0.8,0,0,1,0,0,0.1,4225,1,-1,0,0,656,24,0,0,52,Man Utd,Sheffield United,Crystal Palace,Newcastle,Man City,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1.3,0.9,0.8,1.3,0.8,0.8,0.8,0.8,0.8,1,1,0.8,1,0.9,0.8,0.8,1,13.2
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,2667,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,2600,0,-1,0,0,0,6,0,0,0,Arsenal,Everton,Chelsea,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,GLK,TOT,5500000,10,37,4.1,7.45454545454545E-07,6.72727272727273E-06,0,235598,0,9,0,22,0,0,0,6.7,2874,0,0,37,0,1.2,0,6.8,5,0,3,0,0,5.4,222228,0,-1,0,0,810,7541,0,0,159,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,4,4.5,3.3,5.2,5.9,2.2,5.5,3.5,2,6.1,5.3,4.4,5,2.1,3.6,6.1,5.3,2.5,4.4,6.1,2.8,4.8,3.4,4,5.2,2.9,5.3,4.2,2.4,6,16
Giovani,Lo Celso,MID,TOT,6900000,6,12,1.5,2.17391304347826E-07,1.73913043478261E-06,0,34001,1,1,0,0,0,1,0,1.7,176,-1,0,12,1,0.3,0,2.2,0,0,1,0,0,0.4,6124,0,-1,0,0,209,635,0,0,38,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0.8,0.9,0.8,0.8,0.8,0.8,1,0.8,0.8,1.1,1.6,0.8,1.1,0.8,0.8,0.9,0.9,0.8,0.8,1.2,0.8,1.1,0.8,1,1.1,0.8,1.3,0.8,0.8,1.3,24.8
Ruben,Loftus-Cheek,MID,FUL,5900000,6,13,1.625,2.75423728813559E-07,2.20338983050847E-06,0,14122,1,4,0,0,0,1,0,2.2,184,-1,0,13,1,0.3,0,2,0,0,1,0,0,0.2,9518,0,-1,0,0,252,526,0,0,53,Everton,Leicester,Man City,Liverpool,Brighton,1,1.1,0.8,0.8,0.8,0.9,1.2,1,1.5,0.8,0.8,0.9,1,0.8,0.9,0.8,1.4,0.8,0.8,0.8,0.8,0.9,1.2,1,0.8,0.8,1,0.8,1,0.9,16.7
Kevin,Long,DEF,BUR,4500000,0,11,1.8,4E-07,2.44444444444444E-06,0,11865,2,12,0,0,0,0,0,2.4,202,0,0,11,0,0,0,0.2,1,0,1,0,0,0.2,9382,0,-1,0,0,540,72,0,0,76,Crystal Palace,Man City,Everton,Arsenal,Aston Villa,1.3,2.3,0.9,2,2,1.2,1.6,0.9,1,1.9,1.6,0.9,1.2,1.4,0.9,1.5,1,1.7,0.9,1,0.9,0.9,0.9,2.7,1.6,1,1.5,0.9,1.3,1.6,12.2
Shane,Long,FWD,SOU,5200000,0,6,0.75,1.44230769230769E-07,1.15384615384615E-06,0,90696,0,3,0,0,0,0,0,1.2,658,-3,0,6,3,0.1,0,0.5,0,0,0,0,0,0.6,29331,0,-1,0,0,32,353,0,0,12,Wolverhampton,Man Utd,Brighton,Sheffield United,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.8
Ademola,Lookman,MID,FUL,5000000,5,20,3.3,6.6E-07,4E-06,0,22960,1,7,0,0,0,1,0,4,929,0,0,20,0,0.5,1,2.3,3,0,1,0,1,0.4,52728,0,-1,0,0,472,802,0,0,74,Everton,Leicester,Man City,Liverpool,Brighton,3,3.3,2.4,2.3,2.7,3,3.5,3,4.1,1.8,2.4,2.8,3,2,2.9,2.6,4,1.7,1.7,2.4,2.5,2.8,3.6,3,1.8,2.5,3.1,2.2,3.1,3,45.4
Jonas,Lossl,GLK,EVE,4400000,0,0,0,0,0,0,6343,0,0,0,0,0,0,0,0,61,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2040,0,-1,0,0,0,17,0,0,0,Fulham,Leeds United F.C.,Burnley,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,2,5,0.625,1.42045454545455E-07,1.13636363636364E-06,0,3540,0,6,0,0,0,0,0,1.1,46,-1,0,5,1,0.3,0,1.3,0,0,0,0,0,0.1,1185,0,-1,0,0,278,76,0,0,21,West Ham,West Brom,Leicester,Southampton,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.8
Matthew,Lowton,DEF,BUR,4400000,5,14,3.5,7.95454545454545E-07,3.18181818181818E-06,0,8141,1,4,0,0,0,0,0,3.2,95,-1,0,14,1,0.8,0,3.5,0,0,2,0,0,0.1,3500,0,-1,0,0,360,99,0,0,70,Crystal Palace,Man City,Everton,Arsenal,Aston Villa,3.7,5.2,1.8,4.9,5,3.5,4.2,2.4,2.9,4.7,4.2,2,3.5,3.7,2.1,4.1,3,4.5,2.8,3,1.8,2.7,2,5.2,4.3,3,4,1.8,3.7,4.2,6.7
,Lucas Moura,MID,TOT,6800000,1,18,2.25,3.30882352941176E-07,2.64705882352941E-06,0,158565,0,5,0,0,0,1,0,2.6,1479,-2,0,18,2,0.1,0,0.8,1,0,1,0,0,1.3,72931,0,-1,0,0,368,243,0,0,37,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,1.1,1.8,1.1,1.3,1.3,1.1,1.9,1.2,1.1,2,2.8,1.1,2,1.1,1.2,1.7,1.7,1.1,1.1,2.2,1.2,2.2,1.1,1.9,2,1.5,2.4,1.2,1.1,2.4,21.5
John,Lundstram,MID,SHU,5100000,1,12,1.3,2.54901960784314E-07,2.35294117647059E-06,0,631302,3,12,0,0,0,0,0,2.4,3795,-4,0,12,4,0.3,1,1.3,0,0,1,0,0,2.8,36378,0,-1,0,0,637,324,0,0,67,West Ham,West Brom,Leicester,Southampton,Man Utd,0.6,0.7,0.6,0.6,0.6,0.7,0.6,1.1,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.7,0.6,0.7,0.8,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,35.7
Alexis,Mac Allister,MID,BHA,5300000,0,11,1.375,2.59433962264151E-07,2.07547169811321E-06,0,4431,0,1,0,0,0,1,0,2.1,122,-2,0,11,2,0.1,0,0.5,3,0,0,0,0,0,2343,0,-1,0,0,43,13,0,0,29,Aston Villa,Liverpool,Southampton,Leicester,Fulham,0,0.7,0.7,0.9,0.8,0.9,0.7,0.7,0.8,0.7,0.9,0.7,0.7,0.7,1.3,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.7,0.7,1.2,0.7,0.7,0.7,0.7,0.9,5.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,42691,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,1.4,109023,0,-1,0,0,0,1698,0,0,0,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7000000,2,24,3,4.28571428571429E-07,3.42857142857143E-06,0,247405,1,6,0,0,0,1,0,3.4,3282,0,0,24,0,0.4,0,2.8,1,0,2,0,2,2.3,268955,0,-1,0,0,358,5991,0,0,78,Liverpool,Fulham,Sheffield United,Brighton,Everton,2,2,4.2,1.5,1.6,3.3,1.5,2.1,3.3,1.5,2,2.9,1.5,3.1,3,1.5,3.1,1.5,3.1,2.5,4.2,1.5,2.7,2,1.6,2.5,1.6,3.4,2.8,1.5,31.1
Harry,Maguire,DEF,MUN,5400000,6,27,3.4,6.2962962962963E-07,5E-06,0,201360,2,14,0,0,0,1,0,5,2476,-1,0,27,1,0.6,0,3,1,0,2,0,1,3.2,133851,0,-1,0,1,720,3763,0,0,148,West Brom,Southampton,West Ham,Man City,Sheffield United,2.6,2.7,4.1,3.3,4.1,1.7,4.7,3.1,1.7,4,4.6,2.1,4.9,2,1.7,4.2,1.7,3.5,5.1,2.6,4,1.8,4.4,1.8,4.1,3.2,4.9,1.7,2.5,4.3,33.4
Riyad,Mahrez,MID,MCI,8200000,2,24,4,4.8780487804878E-07,2.92682926829268E-06,0,477176,0,9,0,0,0,1,0,2.9,5052,-3,0,24,3,0.2,0,1.7,2,0,2,0,1,2.2,463329,0,-1,0,1,501,2839,0,0,81,Tottenham,Burnley,Fulham,Man Utd,West Brom,4.4,3.7,4.2,4.6,4.3,3.4,3.6,3.9,3.7,3.3,3.6,4.4,4.9,5.7,2.7,2.2,4.5,3.5,2.2,4.2,4.3,4.7,3,4.2,4.3,2.8,2.9,4.4,4.2,3.7,50.7
Ainsley,Maitland-Niles,DEF,ARS,4700000,1,10,1.25,2.65957446808511E-07,2.12765957446809E-06,0,122000,0,3,0,0,0,0,0,2.1,1154,-3,0,10,3,0.1,0,0.5,0,0,1,0,0,1,47041,0,-1,0,0,188,254,0,0,38,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0.8,0.8,0.9,0.6,0.6,0.6,0.6,0.7,0.8,0.9,0.6,0.6,0.9,0.8,1.1,0.6,0.9,1,1.1,0.6,0.8,0.8,0.8,0.6,0.6,0.7,0.6,0.6,0.8,0.6,3.2
Sadio,Mane,MID,LIV,12100000,3,49,6.1,5.04132231404959E-07,4.0495867768595E-06,0,1044111,2,9,0,0,0,4,0,4,19715,1,0,49,-1,0.3,0,3.3,4,0,2,0,3,13,1044671,0,-1,0,1,707,26982,0,0,144,Leicester,Brighton,Wolverhampton,Fulham,Tottenham,5.5,7.1,8.4,7,5,4.9,8.3,7.3,5.8,7.5,5,7.4,6.1,6.9,6.3,7.8,7.4,8.1,8.2,6.7,6.3,7.4,4.7,7.9,7.4,7.6,8.3,7.4,9.1,7.4,86.5
Javier,Manquillo,DEF,NEW,4400000,1,10,1.25,2.84090909090909E-07,2.27272727272727E-06,0,24046,1,7,0,0,0,0,0,2.3,204,-1,0,10,1,0,0,0.2,0,0,1,0,0,0.3,13425,0,-1,0,0,369,59,0,0,59,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0.6,0.7,1,0.7,0.7,0.7,1.3,0.9,0.6,0.7,1,0.6,0.6,0.9,0.6,0.6,1.7,0.9,0.8,0.6,0.7,0.6,1,0.7,0.9,0.6,1,1,0.6,0.7,9.6
Fernando,Marcal,DEF,WOL,4800000,0,9,1.125,2.34375E-07,1.875E-06,0,35056,1,1,0,0,0,0,0,1.9,88,-2,0,9,2,0.1,0,0.5,0,0,1,0,0,0.1,22790,0,-1,0,0,134,57,0,0,34,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,0.6,0.7,0.6,0.6,0.6,0.7,0.6,1.3,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.9,0.9,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,5.3
Solomon,March,MID,BHA,5000000,9,35,4.4,8.8E-07,7E-06,0,86861,0,13,0,0,0,2,0,7,1470,0,0,35,0,0.7,0,3.5,4,0,2,0,1,1,143422,0,-1,0,1,660,9201,0,0,144,Aston Villa,Liverpool,Southampton,Leicester,Fulham,4.9,3.2,4.8,5.5,4.9,5.4,4.2,3.6,4.9,4.3,5.5,4.8,2.5,3.3,6.4,2.3,4.1,5.1,2.8,4,4.1,5.3,4.1,4.4,6.3,3.4,4.6,4,3.3,5.2,47.4
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,303,0,-1,0,0,0,8,0,0,0,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8700000,2,9,1.8,2.06896551724138E-07,1.03448275862069E-06,0,1104729,0,11,0,0,0,0,0,1,5412,-3,0,9,3,0.1,0,1.3,0,0,1,0,1,3.9,547220,0,-1,0,0,377,1482,0,1,13,West Brom,Southampton,West Ham,Man City,Sheffield United,1,1.2,1.1,0.9,2,0.9,2,0.9,0.9,1.8,1.5,1,1.5,0.9,0.9,1.8,0.9,1.2,1.6,0.9,1.7,0.9,1.9,0.9,1.9,0.9,1.7,0.9,1,1,19.3
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,152836,0,0,0,0,0,0,0,0,2234,0,0,0,0,0,0,0,0,0,0,0,0,7.4,147613,0,-1,0,0,0,2398,0,0,0,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,0,0,0,0,0,2366,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0,814,0,-1,0,0,0,38,0,0,0,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,AVL,4800000,1,41,5.1,1.0625E-06,8.54166666666667E-06,0,389999,0,11,0,23,0,0,0,8.5,17225,3,0,41,-3,0.5,0,2.3,4,0,4,0,0,27.6,1834758,0,-1,1,0,720,10646,0,0,180,Brighton,West Ham,Newcastle,Wolverhampton,Burnley,3.7,7,3.6,7.2,3.8,7.2,6.1,6.1,7.6,2.7,3.2,7.6,5,5.1,4.8,6.7,3.2,7.1,5.9,6.4,7.1,5,7.4,5.1,5.1,5.4,4.3,6.9,7.4,3.2,20.4
Arthur,Masuaku,DEF,WHU,4500000,7,35,4.4,9.77777777777778E-07,7.77777777777778E-06,0,60501,1,8,0,0,0,0,0,7.8,1281,0,0,35,0,1,0,4.7,4,0,4,0,1,1.9,165631,0,-1,0,1,715,5919,0,0,161,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,4.8,4.2,5.2,4.9,6.3,4,4.3,3,3.4,5.6,4.4,4.7,6.2,5.9,4.7,4.8,3.3,5.9,3.7,6.6,5.2,5,3.9,4.3,3.9,5.8,3.9,4.5,5,4.7,32.6
Juan,Mata,MID,MUN,5900000,6,14,2,3.38983050847458E-07,2.3728813559322E-06,0,9453,0,2,0,0,0,0,0,2.4,183,-1,0,14,1,0.5,0,2.7,0,0,1,0,2,0.2,7068,0,-1,0,0,290,418,0,0,57,West Brom,Southampton,West Ham,Man City,Sheffield United,1,1.3,1.4,1,2.4,1,2,1,1,1.7,1,1.2,1.9,1,1,1.8,1,1.5,1.5,1,1.1,1,1.8,1,2,1,1.7,1,1,1.6,19.7
Nemanja,Matic,MID,MUN,4800000,3,10,1.42857142857143,2.97619047619048E-07,2.08333333333333E-06,0,18863,1,7,0,0,0,0,0,2.1,229,-2,0,10,2,0.3,0,1.3,0,0,1,0,1,0.2,10613,0,-1,0,0,254,233,0,0,54,West Brom,Southampton,West Ham,Man City,Sheffield United,0.7,0.8,0.8,0.7,1.5,0.7,1.2,0.7,0.7,1,0.7,0.7,1.1,0.7,0.7,1.1,0.7,0.9,0.8,0.7,0.7,0.7,1.1,0.7,1.2,0.7,1,0.7,0.7,0.9,12.2
Joel,Matip,DEF,LIV,5400000,6,9,1.125,2.08333333333333E-07,1.66666666666667E-06,0,33693,1,3,0,0,0,0,0,1.7,483,-1,0,9,1,0.4,0,2.3,0,0,1,0,0,0.4,24818,0,-1,0,0,271,4399,0,0,52,Leicester,Brighton,Wolverhampton,Fulham,Tottenham,0.6,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.9,0.6,0.6,0.6,1,0.7,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,1.4,0.6,0.6,0.7,0.9,7.5
,Matty Longstaff,MID,NEW,4900000,0,1,0.125,2.55102040816327E-08,2.04081632653061E-07,0,2395,0,1,0,0,0,0,0,0.2,14,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,317,0,-1,0,0,29,18,0,0,3,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Neal,Maupay,FWD,BHA,6400000,2,40,5,7.8125E-07,6.25E-06,0,507548,0,13,0,0,0,4,0,6.2,14238,-1,0,40,1,0.2,0,1.5,5,0,2,0,1,3.7,605016,0,-1,0,1,709,1178,0,0,132,Aston Villa,Liverpool,Southampton,Leicester,Fulham,6.6,5.9,6,7.2,6.7,6.1,4.8,4.3,4.9,6.2,7,6.6,4,6,7,3.7,7.1,6.7,4.2,5.1,6.1,7.5,5.9,5.2,7.1,4.7,4.6,4.5,5.1,6.1,65.6
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1391,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,206,0,-1,0,0,0,0,0,0,0,Everton,Leicester,Man City,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5300000,2,13,1.9,3.58490566037736E-07,2.45283018867925E-06,0,12256,2,8,0,0,0,0,0,2.5,100,-2,0,13,2,0.2,0,1.3,0,0,1,0,0,0.1,3720,0,-1,0,0,608,26,0,0,62,Burnley,Newcastle,West Brom,Tottenham,West Ham,1.6,1.4,1,1,1,1,1,1,2,1,1,1.3,1.7,1,1.2,1.4,1,1.6,1,1.7,1,1,1.1,1,1.2,1.1,1.5,1,1.2,1,14.8
Oliver,McBurnie,FWD,SHU,5700000,2,16,1.8,3.15789473684211E-07,2.80701754385965E-06,0,44103,1,12,0,0,0,0,0,2.8,299,-3,0,16,3,0.3,0,1.7,0,0,0,0,1,0.3,10981,0,-1,0,0,549,175,0,0,35,West Ham,West Brom,Leicester,Southampton,Man Utd,0.9,1.5,0.9,1,0.9,1.5,1.3,1.6,1.4,1.3,0.9,1.9,1.3,1.4,0.9,0.9,1.5,1.3,1.3,1.7,0.9,1.6,0.9,0.9,1.2,1.6,1.8,1.4,1.7,0.9,32.1
Alex,McCarthy,GLK,SOU,4500000,0,33,4.1,9.11111111111111E-07,7.33333333333333E-06,0,687378,0,12,0,21,0,0,0,7.3,5375,0,0,33,0,0.8,0,3.8,2,0,4,0,0,20.1,624326,0,-1,0,1,720,9301,0,0,160,Wolverhampton,Man Utd,Brighton,Sheffield United,Arsenal,4,5.2,3.5,4.7,4.8,5.8,3.6,5.4,6.1,3.8,4.6,5.1,4.2,6,3.3,5.9,3.8,2.5,3.8,4.3,4.2,4.3,3.9,6.1,5,3.9,4.5,5.3,3.7,3.8,17.9
