FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Karl,Darlow,GLK,NEW,4900000,0,80,3.2,6.53061224489796E-07,1.63265306122449E-05,0,325052,3,43,0,88,0,0,0,16.3,1188,-1,0,80,1,0,0,0,6,0,4,0,0,1.4,358795,0,-1,1,0,2250,214,0,0,450,Burnley,West Ham,Liverpool,Arsenal,Leicester,2.6,4.1,4.2,3.5,3.1,4.2,3.5,3.6,68.3
,David Luiz,DEF,ARS,5400000,0,40,1.33333333333333,2.46913580246914E-07,7.40740740740741E-06,0,125218,1,20,0,0,0,1,0,7.4,1068,-1,0,40,1,0.1,0,0.8,0,0,3,0,0,0.8,76520,0,-1,0,0,1344,18,0,1,223,Sheffield United,Fulham,Everton,Newcastle,West Brom,0,0,0,0,0,0.8,0.8,0.7,41
Ben,Davies,DEF,LIV,4800000,0,0,0,0,0,0,3310,0,0,0,0,0,0,0,0,44,-2,0,0,2,0,0,0,0,0,0,0,0,0,4045,0,-1,0,0,0,24,0,0,0,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4500000,0,52,1.73333333333333,3.85185185185185E-07,1.15555555555556E-05,0,264799,1,16,0,0,0,0,0,11.6,903,-5,1,52,5,0,0,0.2,1,0,4,0,2,0.7,131057,0,-1,0,0,1340,5,-1,0,253,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0,0,0,0,0,1.7,1.4,1.2,43.4
Tom,Davies,MID,EVE,5200000,0,36,1.24137931034483,2.38726790450928E-07,6.92307692307692E-06,0,11831,2,16,0,0,0,0,0,6.9,40,-3,0,36,3,0.2,0,1,1,0,3,0,1,0.1,5932,0,-1,0,0,1055,91,0,0,171,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,0.7,0.6,0.6,0.6,0.6,0.9,0.6,0.6,28.4
Keinan,Davis,FWD,AVL,4200000,0,12,1.3,3.0952380952381E-07,2.85714285714286E-06,0,1742905,0,0,0,0,0,0,0,2.9,7100,-3,0,12,3,0.4,0,1.7,0,0,0,0,1,8,1268571,0,-1,0,0,103,7607,0,0,43,Liverpool,Man City,West Brom,Everton,Man Utd,0.9,0.6,0.7,0.9,0.6,0.8,0.7,0.6,15.9
Leif,Davis,DEF,LEE,3800000,0,2,0.0666666666666667,1.75438596491228E-08,5.26315789473684E-07,0,134950,0,0,0,0,0,0,0,0.5,446,-2,0,2,2,0,0,0,0,0,0,0,0,1,95805,0,-1,0,0,31,865,0,0,5,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0.3
Craig,Dawson,DEF,WHU,4500000,1,66,4.1,9.11111111111111E-07,1.46666666666667E-05,0,73203,1,18,0,0,0,3,0,14.7,1601,0,0,66,0,0,0,0,3,0,6,0,0,1.3,173816,2,-1,0,2,1440,1566,0,0,267,Leicester,Newcastle,Chelsea,Burnley,Everton,4.2,3.9,4.6,3.9,3.8,4.4,4.8,4.7,53.1
Kevin,De Bruyne,MID,MCI,12000000,0,128,5.3,4.41666666666667E-07,1.06666666666667E-05,0,5752770,1,17,0,0,0,5,0,10.7,52547,5,-1,128,-5,0.1,1,1,17,0,11,0,11,19.4,5296476,0,-1,0,3,1905,7840,1,0,511,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,5.8,5.4,0,5.1,5.7,5.8,6.1,5.7,265.5
David,de Gea,GLK,MUN,5300000,0,87,3.6,6.79245283018868E-07,1.64150943396226E-05,0,519750,0,29,0,54,0,0,0,16.4,2361,-2,0,87,2,0,0,0,4,0,9,0,0,3.5,407122,0,-1,0,1,2115,565,0,0,389,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,3.6,3.3,3.7,4.3,4.4,3.2,3.9,4.6,41.5
Bobby,Decordova-Reid,FWD,FUL,5300000,2,71,2.6,4.90566037735849E-07,1.33962264150943E-05,0,262087,6,21,0,0,0,5,0,13.4,1335,-2,0,71,2,0.2,0,0.8,6,0,9,0,1,0.7,293331,0,-1,0,1,1852,717,0,0,284,Wolverhampton,Arsenal,Chelsea,Burnley,Southampton,2.1,2.5,0,1.9,2.1,2.3,2.2,2.6,92.8
Liam,Delap,FWD,MCI,4300000,0,1,0.032258064516129,7.50187546886722E-09,2.32558139534884E-07,0,255370,0,4,0,0,0,0,0,0.2,944,-2,0,1,2,0,0,0,0,0,0,0,0,0.9,290088,0,-1,0,0,39,506,0,0,0,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0.2
Fabian,Delph,MID,EVE,4800000,0,6,0.206896551724138,4.31034482758621E-08,1.25E-06,0,5363,0,5,0,0,0,0,0,1.2,11,-2,0,6,2,0,0,0,0,0,0,0,0,0,2625,0,-1,0,0,211,8,0,0,38,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,0,0,0,0,0,0.1,0.1,0.1,4.6
Leander,Dendoncker,MID,WOL,4600000,3,66,2.2,4.78260869565217E-07,1.43478260869565E-05,0,193367,3,24,0,0,0,1,0,14.3,547,-4,0,66,4,0.9,0,4.3,2,0,10,0,2,0.6,82827,1,-1,0,0,2056,2964,0,0,255,Fulham,Sheffield United,Burnley,West Brom,Brighton,1.6,2.6,2,1.6,1.7,1.2,1.7,1.2,91.3
Alfie,Devine,MID,TOT,4400000,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,1173,0,-1,0,0,0,31,0,0,0,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Cheikh,Diaby,FWD,WBA,4500000,0,0,0,0,0,0,12798,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17950,0,-1,0,0,0,228,0,0,0,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0
Mbaye,Diagne,FWD,WBA,6000000,4,39,1.3,2.16666666666667E-07,6.5E-06,0,68528,2,9,0,0,0,2,0,6.5,1066,0,0,39,0,1.1,0,6.5,1,0,3,0,4,0.4,94309,0,-1,0,0,862,413,0,0,91,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0.9,0.8,0.6,0.7,0.7,0.6,0.6,0.6,48.3
Amad,Diallo,MID,MUN,5400000,0,0,0,0,0,0,2789,0,0,0,0,0,0,0,0,85,-1,0,0,1,0,0,0,0,0,0,0,0,0,3655,0,-1,0,0,0,22,0,0,0,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,1,24,0.8,1.77777777777778E-07,5.33333333333333E-06,0,5271,2,14,0,0,0,0,0,5.3,33,0,0,24,0,0.4,0,1.7,0,0,3,0,0,0,6231,0,-1,0,0,780,61,0,0,106,West Brom,Tottenham,Leicester,Liverpool,Fulham,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,23.4
Grady,Diangana,MID,WBA,5000000,0,34,1.13333333333333,2.26666666666667E-07,6.8E-06,0,77957,0,28,0,0,0,1,0,6.8,37,-5,0,34,5,0,0,0,0,0,1,0,0,0.2,45886,0,-1,0,0,1086,12,0,0,96,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,39.2
,Dias,DEF,MCI,6200000,0,133,4.8,7.74193548387097E-07,2.14516129032258E-05,0,1015417,3,15,0,0,0,1,0,21.5,31812,7,0,133,-7,0.6,0,4,12,0,16,0,1,24.8,2878999,1,-1,0,1,2483,12778,0,0,596,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,5.4,6.4,0,5.4,5.6,5.2,5.7,4.6,83.7
Eric,Dier,DEF,TOT,4600000,1,60,2.7,5.8695652173913E-07,1.30434782608696E-05,0,735103,2,26,0,0,0,0,0,13,1607,-4,1,60,4,0,0,0.2,1,0,6,0,0,2.3,749599,0,-1,0,0,1980,2407,-1,0,353,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,2.8,4.8,0,2.7,2.3,3.3,2.7,2.5,62.3
Lucas,Digne,DEF,EVE,6200000,0,76,3.6,5.80645161290323E-07,1.2258064516129E-05,0,2009328,2,32,0,0,0,0,0,12.3,8547,2,0,76,-2,0.1,0,0.5,11,0,4,0,8,8.9,1938745,0,-1,0,1,1871,2370,0,1,391,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,4.1,3.1,4.7,3.7,4.7,3.6,4.5,5,102.8
Issa,Diop,DEF,WHU,4300000,1,29,0.966666666666667,2.24806201550388E-07,6.74418604651163E-06,0,106363,3,16,0,0,0,1,0,6.7,297,-2,0,29,2,0.2,0,1,1,0,2,0,0,0.5,34706,0,-1,0,1,1017,718,0,0,162,Leicester,Newcastle,Chelsea,Burnley,Everton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29.4
Moussa,Djenepo,MID,SOU,5400000,0,42,1.4,2.59259259259259E-07,7.77777777777778E-06,0,23170,4,23,0,0,0,1,0,7.8,29,-1,0,42,1,0.1,0,0.7,0,0,3,0,2,0.1,18551,0,-1,0,0,1102,21,0,0,124,West Brom,Tottenham,Leicester,Liverpool,Fulham,0.7,0.7,0,0.7,0.7,0.8,0.8,0.7,40.4
Matt,Doherty,DEF,TOT,5600000,0,45,1.5,2.67857142857143E-07,8.03571428571429E-06,0,1530931,2,13,0,0,0,0,0,8,2130,-4,0,45,4,0,0,0.2,4,0,4,0,2,4,232043,0,-1,0,1,1141,21,0,1,197,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0,0,0,0,0,1.4,1.1,1,44.3
Abdoulaye,Doucoure,MID,EVE,5200000,0,71,2.8,5.38461538461538E-07,1.36538461538462E-05,0,279481,6,32,0,0,0,2,0,13.7,372,-3,0,71,3,0,0,0,2,0,7,0,3,0.6,150240,0,-1,0,2,2131,6,0,0,375,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,0,0,0,0,0,0,0,1.8,94.2
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,1024188,0,0,0,0,0,0,0,0,591,-2,0,0,2,0,0,0,0,0,0,0,0,3,252878,0,-1,0,0,0,0,0,0,0,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4800000,1,59,2.3,4.79166666666667E-07,1.22916666666667E-05,0,46263,7,31,0,0,0,0,0,12.3,137,-2,0,59,2,0.3,0,1.3,0,0,11,0,2,0.2,30668,0,-1,0,0,2263,71,0,1,288,Liverpool,Man City,West Brom,Everton,Man Utd,1.5,1.2,1.8,2.1,1.2,1.4,1.4,1.4,72.6
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7150,0,-1,0,0,0,5,0,0,0,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,8574,0,0,0,0,0,0,0,0,42,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8537,0,-1,0,0,0,62,0,0,0,Newcastle,Man Utd,Wolverhampton,West Ham,Fulham,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,3,21,0.7,1.45833333333333E-07,4.375E-06,0,33567,0,8,0,21,0,0,0,4.4,264,-2,0,21,2,0.4,0,2,1,0,1,0,0,0.3,24515,0,-1,0,0,540,413,0,0,111,Burnley,West Ham,Liverpool,Arsenal,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.1
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5537,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,2,15,0.5,1.13636363636364E-07,3.40909090909091E-06,0,3410,2,9,0,0,0,0,0,3.4,39,-1,0,15,1,0.2,0,0.7,0,0,1,0,0,0,2858,0,-1,0,0,624,71,0,0,87,Burnley,West Ham,Liverpool,Arsenal,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.7
Lewis,Dunk,DEF,BHA,5000000,0,102,3.8,7.6E-07,2.04E-05,0,843201,4,35,0,0,0,4,0,20.4,8181,0,0,102,0,0.8,0,4.2,12,0,8,0,0,7.9,874380,1,-1,0,3,2430,3953,0,1,498,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,3.2,3.8,3.9,3.8,4.8,5,5.1,4.8,109.4
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.266666666666667,7.01754385964912E-08,2.10526315789474E-06,0,834455,0,5,0,0,0,1,0,2.1,2033,-2,0,8,2,0,0,0,0,0,0,0,0,4.3,1044275,0,-1,0,0,180,1478,0,0,35,Newcastle,Man Utd,Wolverhampton,West Ham,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.6
,Ederson,GLK,MCI,6100000,1,135,4.4,7.21311475409836E-07,2.21311475409836E-05,0,714322,3,22,0,51,0,0,0,22.1,7338,1,0,135,-1,0.7,0,4,3,0,17,0,1,9.8,990478,0,-1,0,1,2790,4912,0,0,581,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,4.8,5.7,0,4.7,4.9,4.6,5,4.1,47
Kyle,Edwards,MID,WBA,4700000,0,5,0.166666666666667,3.54609929078014E-08,1.06382978723404E-06,0,3151,0,3,0,0,0,0,0,1.1,8,-3,0,5,3,0,0,0,0,0,0,0,0,0,1274,0,-1,0,0,114,7,0,0,15,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,1,34,1.13333333333333,2.4113475177305E-07,7.23404255319149E-06,0,954579,6,40,0,0,0,0,0,7.2,113,-3,0,34,3,0.1,0,0.7,3,0,1,0,1,1.6,40501,0,-1,0,0,1998,100,0,1,280,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0.7,0.7,0.6,0.6,0.8,0.6,0.6,0.6,52.4
Anwar,El Ghazi,MID,AVL,5200000,1,72,2.48275862068966,4.77453580901857E-07,1.38461538461538E-05,0,517775,1,12,0,0,0,6,0,13.8,1490,-8,1,72,8,0.2,0,1.3,9,0,4,0,0,0.9,555660,0,-1,0,1,987,290,-1,0,223,Liverpool,Man City,West Brom,Everton,Man Utd,1.7,1.2,2.1,2.3,1.3,1.6,1.6,1.6,117.5
Ahmed,El Mohamady,DEF,AVL,4300000,0,30,1.03448275862069,2.40577385725742E-07,6.97674418604651E-06,0,59537,2,4,0,0,0,0,0,7,469,-2,0,30,2,0,0,0,4,0,3,0,0,0.4,49599,0,-1,0,1,608,57,0,0,139,Liverpool,Man City,West Brom,Everton,Man Utd,0.9,0.7,0.6,0.5,0.6,0.5,0.5,0.5,29
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20643,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4200000,1,31,1.03333333333333,2.46031746031746E-07,7.38095238095238E-06,0,287012,2,17,0,0,0,0,0,7.4,872,-3,0,31,3,0.2,0,0.8,0,0,3,0,0,1,294265,0,-1,0,0,1111,552,0,0,177,Sheffield United,Fulham,Everton,Newcastle,West Brom,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.8
,Emerson,DEF,CHE,4700000,0,7,0.233333333333333,4.9645390070922E-08,1.48936170212766E-06,0,19379,0,0,0,0,0,0,0,1.5,40,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,10072,0,-1,0,0,88,36,0,0,24,Crystal Palace,Brighton,West Ham,Fulham,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,19321,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,12076,0,-1,0,0,0,14,0,0,0,Liverpool,Man City,West Brom,Everton,Man Utd,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,1,79,3.2,5.81818181818182E-07,1.43636363636364E-05,0,118390,7,29,0,0,0,0,0,14.4,616,0,0,79,0,0.5,0,2.7,7,0,9,0,1,0.9,157280,1,-1,0,0,2203,2838,0,0,440,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,3.9,3.2,3.3,2.9,2.8,3.9,3.2,2.7,54.7
Eberechi,Eze,MID,CRY,5800000,1,90,3.1,5.3448275862069E-07,1.55172413793103E-05,0,240852,3,42,0,0,0,3,0,15.5,1491,-2,0,90,2,0.3,0,1.5,10,0,5,0,4,0.8,245073,0,-1,0,2,2105,252,0,0,342,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,2.7,0,2.3,2.2,3.2,2.4,2.5,2.1,113.4
Lukasz,Fabianski,GLK,WHU,5000000,1,113,3.9,7.8E-07,2.26E-05,0,497325,2,37,0,84,0,0,0,22.6,1466,0,0,113,0,0.4,0,2,9,0,9,0,0,3.2,557055,0,-1,1,1,2610,3495,0,0,539,Leicester,Newcastle,Chelsea,Burnley,Everton,3.9,3.6,4.3,3.6,3.5,4,4.5,4.3,60.9
,Fabinho,MID,LIV,5400000,2,55,2.4,4.44444444444444E-07,1.01851851851852E-05,0,183173,5,24,0,0,0,0,0,10.2,385,-1,0,55,1,0.7,0,3.7,2,0,8,0,2,0.8,111640,0,-1,0,0,1936,580,0,0,334,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,1.2,1.9,1.7,1.6,1.7,2.2,2.4,1.6,46.4
,Fabio Silva,FWD,WOL,5200000,4,48,1.9,3.65384615384615E-07,9.23076923076923E-06,0,280449,2,21,0,0,0,3,0,9.2,1292,-3,0,48,3,0.7,0,3.7,3,0,0,0,1,1,251017,0,-1,0,0,866,3847,0,0,131,Fulham,Sheffield United,Burnley,West Brom,Brighton,1.4,2,1.4,1.3,1.5,1.2,1.4,1.3,73.3
,Fabri,GLK,FUL,3900000,0,0,0,0,0,0,120277,0,0,0,0,0,0,0,0,773,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,151541,0,-1,0,0,0,479,0,0,0,Wolverhampton,Arsenal,Chelsea,Burnley,Southampton,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35367,0,0,0,0,0,0,0,0.3,6,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Leicester,Newcastle,Chelsea,Burnley,Everton,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3800000,0,0,0,0,0,0,140550,0,0,0,0,0,0,0,0,329,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,65172,0,-1,0,0,0,208,0,0,0,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,2,216,7,6.03448275862069E-07,1.86206896551724E-05,0,2762741,5,29,0,0,0,16,0,18.6,21355,11,0,216,-11,0.3,1,3.3,32,0,12,0,13,57.7,5854891,0,-1,0,8,2644,12518,0,0,772,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,8,9.2,8.9,6.6,8.3,7.3,8.7,8.4,344.6
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,8402,0,0,0,0,0,0,0,0,4,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3097,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,2,36,2.1,4.46808510638298E-07,7.65957446808511E-06,0,175279,2,27,0,0,0,0,0,7.7,68,-3,0,36,3,0.1,0,0.7,4,0,3,0,0,0.5,99910,1,-1,0,0,1471,117,0,0,270,Burnley,West Ham,Liverpool,Arsenal,Leicester,1.3,2.3,2.3,1.9,1.6,2.3,1.9,1.9,46
,Fernandinho,DEF,MCI,5400000,0,44,1.41935483870968,2.6284348864994E-07,8.14814814814815E-06,0,115641,5,8,0,0,0,0,0,8.1,270,-1,0,44,1,0.4,0,2,5,0,5,0,0,0.7,65255,0,-1,0,1,991,377,0,0,211,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,0.8,1.1,0,0.8,0.8,0.7,0.8,0.7,42.6
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,-1,0,0,0,8,0,0,0,West Brom,Tottenham,Leicester,Liverpool,Fulham,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,2475,0,2,0,0,0,0,0,0.6,0,-2,0,3,2,0,0,0,0,0,0,0,0,0,928,0,-1,0,0,61,0,0,0,16,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,2
Ryan,Finnigan,MID,SOU,4500000,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,-1,0,0,0,5,0,0,0,West Brom,Tottenham,Leicester,Liverpool,Fulham,0,0,0,0,0,0,0,0,0
Roberto,Firmino,FWD,LIV,9000000,2,106,3.7,4.11111111111111E-07,1.17777777777778E-05,0,1159206,1,34,0,0,0,6,0,11.8,1906,-5,0,106,5,0.1,0,1.3,10,0,8,0,6,3,1015802,0,-1,0,1,2296,1021,0,0,451,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,2.8,3.9,4.2,3.9,3.9,4.4,4.1,4.4,212.2
John,Fleck,MID,SHU,5600000,2,54,2.2,3.92857142857143E-07,9.64285714285714E-06,0,45364,3,39,0,0,0,0,0,9.6,64,-4,0,54,4,0.4,0,2,1,0,2,0,3,0.1,15568,0,-1,0,0,1943,114,0,0,270,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,1.4,1.2,1.7,1.1,1.7,1.7,1.3,2,81
Shane,Flynn,MID,LEI,4500000,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,-1,0,0,0,6,0,0,0,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,0,0,0,0,0,0,0,0,0
Phil,Foden,MID,MCI,6000000,1,109,3.51612903225806,5.86021505376344E-07,1.81666666666667E-05,0,2345834,0,11,0,0,0,6,0,18.2,14414,-5,0,109,5,0.1,0,0.7,12,0,6,0,8,7.1,2528152,0,-1,0,4,1352,6019,0,0,381,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,3.2,2.9,0,2.7,3.1,3.1,3.3,3.1,153.6
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,9651,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3977,0,-1,0,0,0,62,0,0,0,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,0,59,2.8,5.6E-07,1.18E-05,0,124477,6,22,0,0,0,0,0,11.8,704,0,0,59,0,0.5,0,2.7,5,0,6,0,1,0.7,166657,0,-1,0,1,1774,4683,0,0,365,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,3.2,2.7,2.7,2.3,2.3,3.3,2.6,2.2,56.5
Pablo,Fornals,MID,WHU,5800000,2,94,3.6,6.20689655172414E-07,1.62068965517241E-05,0,272202,3,25,0,0,0,3,0,16.2,227,-7,0,94,7,0.4,0,2.2,7,0,8,0,6,0.5,278801,0,-1,0,0,1965,379,0,0,295,Leicester,Newcastle,Chelsea,Burnley,Everton,2.8,3.1,3.3,3.8,3.3,3.3,3.6,3.7,96.3
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,735,0,-1,0,0,0,6,0,0,0,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,1,19,0.633333333333333,1.58333333333333E-07,4.75E-06,0,365170,0,7,0,13,0,0,0,4.8,2161,0,0,19,0,0.4,0,1.7,0,0,2,0,0,7.1,836570,0,-1,0,0,495,6220,0,0,99,West Brom,Tottenham,Leicester,Liverpool,Fulham,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,9.2
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,10489,1,2,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9806,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1531,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,0,39,1.3,2.32142857142857E-07,6.96428571428571E-06,0,85655,0,18,0,0,0,0,0,7,308,-4,0,39,4,0.1,0,0.7,0,0,4,0,4,0.2,25279,0,-1,0,0,922,5,0,1,154,Burnley,West Ham,Liverpool,Arsenal,Leicester,0,0,0,0.6,0.6,0.6,1.2,0.7,70.1
,Fred,MID,MUN,5300000,7,59,2.4,4.52830188679245E-07,1.11320754716981E-05,0,30355,5,20,0,0,0,1,0,11.1,144,-2,0,59,2,0.8,0,4,1,0,11,0,0,0.2,26591,0,-1,0,0,2014,436,0,0,330,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,1.5,2.1,1.8,1.2,1.6,1.3,1.7,1.6,93.6
Ryan,Fredericks,DEF,WHU,4200000,0,24,0.8,1.9047619047619E-07,5.71428571428571E-06,0,56917,2,8,0,0,0,1,0,5.7,79,-3,0,24,3,0,0,0.2,0,0,1,0,1,0.2,23042,0,-1,0,0,450,64,0,0,112,Leicester,Newcastle,Chelsea,Burnley,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,38
